,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
1434,1434,wish people,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@lorraine_teuten Wish he wouldn’t threaten people like that lol
1534,1534,list party guest party zahawi list,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,1.0,True,#Peston what we need is a full list of #BoozyJohnson party guests just to make sure all them defending that clown wasn’t at the party like Nadhim Zahawi. Who could help with that full list I wonder 😂 @Dominic2306
1812,1812,machine mmhg nobody half anaesthetist time half,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,"@k_d85 Current department’s machines have etCO2 in mmHg, and nobody seems bothered enough to have had this changed. Half of the anaesthetists change it every single time, and the other half have just got used to it. I now have to continually divide by 7.5."
1864,1864,doctor twitter,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@scottishphil83 @TheBMA Most doctors are not on Twitter.
1868,1868,sector strike,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Public. Sector. Strike.
1886,1886,need notice manifold cylinder anaesthetist,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@GaslingSarah No need for des at all. Wouldn’t notice if it disappeared. Ban nitrous manifolds… &gt;90% (possibly &gt;99%) is vented. Cylinders available for the few anaesthetists who feel they need it.
1903,1903,opinion follower,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@Abhishe12313940 @GaslingSarah Keep your idiotic opinions to your 35 followers 🤣👍
1928,1928,timeless tweet,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@B8STARD A timeless tweet.
1930,1930,year october,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"@lancs7 £6,000/year?! What’s going to happen when the cap rises in October?!"
2280,2280,thanks year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@katganly Thanks!! Do you know what happens in each year? (I’m thinking particularly about ICM)
2425,2425,basic course,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@doc_matt_jacko @DocGRennie @ceracycloan Did you do the Basic or Intermediate course?
2658,2658,competence axis valley despair,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@AndyThornley @Jopo_dr @dr_doddle I hope that competence axis isn’t linear… I’d like to be out of the Valley of Despair by ST5!
2693,2693,cant bloody,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@LewisCawte Can’t. Bloody. Win.
2948,2948,cycle look,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,This is what cycle commuting to and from robot-assisted urology looks like. https://t.co/jssj5QEQQu
3024,3024,hope price,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@paulzara @52marathonman @mworsdale1 Hope he got a good price.
3069,3069,trainee side place,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@drsas27 @demelzajbm @techpriest Trainees on both sides continued throughout over in my place too.
3080,3080,secure cycle storage facility cycle incentive,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@Neferure1 @Jamesdestafford @joejamesbarratt @labourincheadle @NavPMishra @GwynneMP @OffertonLaura @XineCarrigan Secure cycle storage and changing facilities, and improved cycle to work incentives."
3104,3104,viva wish square,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,Final viva ✅ Wish I was in The Square Pig right now. https://t.co/bhubyMxxWC
3112,3112,vote pgce,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,1.0,True,@JonnyGucks @beckyschembri94 @elcarthy @antongyan Another vote for Newcastle. I did my PGCE there.
3163,3163,something second minute,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@critconcepts Yes, daily. I do something similar to this, but it takes 10 seconds, not 10 minutes. https://t.co/ygV9u0K3AX"
3178,3178,london availability anaesthetist bottleneck,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@willtube4food I don’t think it’s London centric... availability of anaesthetists has never been the bottle-neck up here.
3339,3339,home town,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,My home town. 😂 https://t.co/GZ9Yz54LKS
3529,3529,dish vote activity living,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,1.0,True,I can make tea. I can drive a car. I can do the dishes. I can take the dog out. I can breathe in. I can breathe out. I can breathe in. I can breathe out. Vote for me because I can perform basic activities of daily living and stay alive https://t.co/budlt3ORxF
3568,3568,head minute,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@juliaisobela Wonder what went through his head in those 3 minutes
4078,4078,doctor twitter,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,0.4501009872477369,True,@BirdCalledPriya @SamuelBS85 You are truly the most humble doctor on Twitter
4086,4086,fact game,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@WillboothMU @UnitedStandMUFC Yea it was between him and Cavani for 5...the fact he has not played as many games as he should affects it for me
4392,4392,yardeon website covid issue,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,"So pleased internationally renowned, trusted expert mr yardly yardeon is around on this website to advise on covid19 issues"
4469,4469,coder opinion area expertise,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@Academic_owl @dr_tim_davis I was hoping some coders could review it and give their opinion. Really not my area of expertise
4580,4580,poirot site cardiology colleague,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,"@IamBonglie @timricketts_ Felt like Poirot for figuring it out! It was reported in other sites first, but I didn’t know that. Impressed my cardiology colleague…"
4613,4613,dismissal whistleblowing daughter anaesthetic doctor dinosaur power,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,"@FreyaPearson2 MD responsible for my unfair dismissal, allegedly not linked to my whistleblowing, was disgusted his medically qualified daughter wanted to do anaesthetics, rather than being a real doctor! Dinosaurs still have the power."
5266,5266,consultant pfrdfrrevision hiprevision knee note night trainee,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@OrthopodReg As a consultant first PFR/DFR/revision hip/revision knee I made notes the night before… additional kit I might need etc. I didn’t every really do it as a trainee.
5469,5469,rule keeper wonder nobody,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,@fessdoc What a ridiculous rule. Keeper classed as “last man” and therefore offside…. Any wonder nobody gets it. Last man should mean last man.
5488,5488,collinear experience training mtcs,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,"@InvictaOrtho @traumaticum @stevemchale @DrMarecek @LaidaniMohamed8 @miniscocenter @generalorthomd @_NancyMD I don’t routinely use a collinear, or have experience of it in training. Was always on the pelvic set on the MTCs. Do you try and use it percutaneously? Mayb I should get one over wrapped for me 🤣"
5698,5698,tomorrow revision knee,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,Off to Edinburgh tomorrow for a bit of cadaveric revision knee. See you up there @EdinburghKnee 👍🏻
5811,5811,thanks time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.6702047242908346,True,@gazfinnerty Thanks Gary 👌🏻 hopefully see you both up north some time soon
5975,5975,city nothing,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,I can relate to this growing up as a city fan surrounded by nothing but United/Liverpool fans https://t.co/wyjFyAK51z
6069,6069,post surgeon theatre post,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@mattdbull Post op day…. Only new to me last yr…. And I’m a surgeon! We operated in “pod” theatres. So I always thought POD3 TKR was weirdly specific in the post op WRs 🤦🏻
6102,6102,orthopaedist prox replacement reconstruction,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@generalorthomd @hugortopedista @InvictaOrtho @RafaSierra5 @jointdocShields @EdinburghKnee @FixnBones @ACR_MD @NaanDerthaal @corralmunar “General orthopaedist” With the complex prox fem replacement and acetabular reconstruction https://t.co/DtOtKVouIb
6212,6212,lady marathon route sale town centre road sign past,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Some lady just tried to plough onto the marathon route at Sale town centre 😂 “why are the bloody roads closed?”🙈 If she’d read any of the 4/5 signs she had to navigate past to get that far 🤦🏻 #ManchesterMarathon
6307,6307,absolute giant field orthopaedics,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,RIP An absolute giant in the field of orthopaedics. https://t.co/zqsyjobwWG
6543,6543,thanks sandra,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@SandraB31628123 @boltonnhsft @MrJCChilds @jruddlesdin Thanks so much Sandra 🎉
6839,6839,hand type,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,Hands up if you call Alzheimer’s ‘type 3 diabetes’ https://t.co/jWDvf5DIMN
6951,6951,point others living timeline,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@BernhardWerner Yes...that's the point, or did you think the others were realistic? We're living in the shitty timeline"
7063,7063,algo like doctor tweet friend,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,So far it’s 80% @RogueRad and @ShivaniM_KC. The algo has clearly filed me under ‘likes doctors beginning with S’ Tbh it is quite nice to catch tweets from friends that I missed (which is most)
7064,7064,timeline manipulate taste,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"I’m going to try changing my timeline to twitter’s recommended for a bit (instead of ‘latest’). Manipulate me algorithm! I have never actually tested it out, what does Twitter really know about my tastes?"
7221,7221,tweet research work basic doctor study source source,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,This isn’t some nihilistic tweet about all research being bunk. Far from it. Much wonderful work. But we all need to learn the basics of how to interpret it. And doctors especially need to be better at appraising studies. “Citing sources” is not enough. Not all sources are equal.
7794,7794,claudine peiffer lightning round conference dyspnea rest child,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,Claudine Peiffer rounds off the lightning round - the conference presenting dyspnea at rest in children with unexplained exertional #breathlessness #dyspnea2022 @Dyspnea2022 https://t.co/PimkBR6cMU
8124,8124,look surgeon,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@WPMedicsNetwork Take a look at this for aspiring cardiothoracic surgeons! https://t.co/ZNqp222AJU
8286,8286,timeline thread mutation class modulators,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Some great #RespEd over on the @KingsResp timeline - this is a great thread on #CF mutation classes modulators #RespisBest #MedEd 👀 https://t.co/YMPkXT8vJe
8416,8416,facebook data privacy lawsuit,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,Meta's Facebook agrees to settle data privacy lawsuit https://t.co/iVoxsF7Vrj
8953,8953,pursue expectation privacy possibility gutter press,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,Let us hope ⁦@DailyMailUK⁩ don’t pursue this any further as that would make them appear even nastier and more vindictive. She did have reasonable expectation of privacy despite considering the possibility that gutter press might try undermine that. https://t.co/pb70Lk08BZ
9034,9034,support folk suffolk replacement indifference rule lane corruption wife child,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"@West_Suffolk @MattHancock @greensuffolk @WestSflkGrowth Interesting to see your support for @MattHancock as your MP. Surprised, as I thought the good folk of West Suffolk might have been looking around for a replacement after his egregious indifference to COVID rules and the scandalous VIP lane corruption. Poor wife and children"
9119,9119,daughter nothing,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@NatsWoodward That made me chuckle! That is how our son and daughters look when they are together too! 6’4” and 5’ nothing.
9209,9209,class number funding child failure term provision,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,⁦@BorisJohnson⁩ and local MP ⁦@michelledonelan⁩ must explain why supersized class numbers have risen by 20% since 2010. Extra funding is also urgently needed to address vulnerable children affected by pandemic and failure of long term provision https://t.co/IHDi9x0Voe
9282,9282,federer knee surgery website terminology operation,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,“Federer …. had two knee surgeries in 2020…” on @BBCSport website. Why have @BBCNews adopted non medical terminology? He had two operations! @ManOnTheGreen @susie_dent
9352,9352,tweet father year,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@Jennife10651535 What a thoughtful tweet. Touched me as I was blessed with a loving father for 87 years.
9406,9406,fact bloody,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@chickenprincess Uuumh, perhaps, actually not really, in fact bloody hell NO!"
9735,9735,moment chance seed albeit term memory moment content explanation sufficient,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@Jennife10651535 Even towards the end there were “moments” when we had a chance to seed a good, albeit short term memory. Less often though even better were the moments of content for our dear Ma when she found the explanation sufficient."
9769,9769,glad plenty bone,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@FionaPaterson6 Glad he is home. Some serious TLC and plenty of “tonic” to heal that long bone!!
9790,9790,thanks time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@MarksLarks Thanks for taking time to get back to me.
9862,9862,home schooling help schoolteacher time grandson,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@tilkerr @ONS Have you enjoyed “home schooling” and did you get a lot of help from school/teachers? These are demanding times for many. Glad our grandson is as young as he is.
9864,9864,woman hand transplant function year,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,Woman who received double hand transplant regains nearly all function two years on https://t.co/s3UD2d5UdG https://t.co/iGvEvmzHoy
9891,9891,teacherstas lockdown child worker child lesson respect,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,"Ben, many of the teachers/TAs you are possibly unfairly impugning have worked throughout the lockdowns with children of key workers and vulnerable children and worked to succesfully try deliver online lessons. They deserve huge respect. https://t.co/wPEeAwR9wS"
9900,9900,colin year share help,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@DCColinWard So sorry to hear this Colin. What a ghastly end to a ghastly year. Share and ask for help.
9958,9958,room collapse vein injection wife model prick,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@Trisha_the_doc I once brought a room full of GPs to hilarious collapse demonstrating thread vein injections with my wife as a model; as I began with “just a little prick”!! 😊😊😊
9985,9985,doctor twitter,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,So important. There are sadly even doctors on Twitter who are amongst those peddling s**t. https://t.co/hVUFqSlSVE
10008,10008,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@delightfulrepas Thank you Jean, and thank you for taking time to post."
10012,10012,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.8609835233036103,True,@BlervieHouse Thank you for taking time to reply. 💔
10027,10027,joyce pain experience anger something imagine death relief,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@joylfc52 Joyce I can only guess the pain of your experience, though know I had to let go of anger and even something that felt like what I imagine is hatred, over Alex’s death. What a relief I felt when I could do that."
10083,10083,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.7841280671753872,True,@MakeCharlieTheL Thank you Nick for making time to mesaage.
10173,10173,daughter shopping yesterday welcome home,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@fliceverett She cried when I went out to help daughter with shopping yesterday. Dear wee Jelly gives one such an intense welcome home. https://t.co/mPeliDnbWb
10342,10342,child call call worker duty system,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"@CPMumma79 I feel for you. It’s not okay for you to be abused. Yes it is abuse, even if they are your child. Call GP, log this, call social worker, tell them that you are abused, they have a duty to keep you safe. It sounds hard, but if the system is failing you we need to call this out."
10396,10396,degradation competency decision making consultant,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@sticklerian @DrBenLovell What do you mean by “degradation of ‘competency’ of decision making by ‘Consultants’”?
11144,11144,vein kiss,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,Honestly inject this into my VEINS. it’s so *chef’s kiss* https://t.co/k41ogPap0e
11171,11171,cyclist hand handlebar salute,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Cyclist Who Isn’t Confident Taking His Hands off the Handlebars Ends up Doing a Nazi Salute When Turning Right
11278,11278,difficultly guess,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"@EmmaMedEd Yup, I’ll learn it as I should. It does highlight the difficultly of creating exams though I guess."
11376,11376,guessing cardiologist george clooney someone issue,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@elleehdoubleyou And I’m guessing that the cardiologist did not look like George Clooney - who is someone else who might also have that issue!!
11535,11535,people work destroying shadow rota case hour shadow rota time,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@tryingtobeaDr @Veloskitty Plus if people are under occupied at work it becomes incredibly dull and soul destroying. And a shadow rota wouldn’t have helped in this case as it was only half an hour. Plus shadow Rotas are evil at the best of times.
11619,11619,seesaw trainee response,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,Would imagine this seesaw is very familiar to all female trainees. My response is go fuck yourself. How’s that for assertive.
11756,11756,year school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@JDurhamUK @FranGaunt I know! 20 years since I started dental school
11907,11907,time thing chain tweet suggests,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@theveindoc @DrBaggins1 @EverydaySexism You know I have a lot of time for you, but you’re more intelligent and think deeper about things than that particular chain of tweets suggests."
12171,12171,yeah shameless self publicist,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@Judith_Husband Yeah but how do you not come across as a shameless self publicist??
12375,12375,time outcome,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@rupert_pearse @thedoctorkhan @OrthopodReg @QMULBartsTheLon @QMUL Do they have a specific time to turn up and shift which they are expected to do? If they say no what is the outcome?
12451,12451,wedding chime,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@rileyroozle Ooo I think we have one of those with the wedding chime.
12580,12580,rota time money fool,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@EmmaMedEd I mean I do manage our rota and don’t get either time or money for it, but that’s because I’m a fool who can’t say no."
12691,12691,fact opposite habit,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@daaneshz @nik_henderson In fact they do the opposite; I have a habit of not doing what I’m told!
12709,12709,piece work,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@ED4MEDPRAC I can imagine that would be a seriously difficult piece of work to undertake!
12765,12765,hope result,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@coollyndz Nicely done, hope you feel fabulous as a result."
12883,12883,thanks thing,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@_michaelahn Thanks I’m fine. These things come in 3’s though don’t they!
12967,12967,note omfs,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@EmmaMedEd Or, they would look at me accusingly because it had gone off. (Note not in OMFS)"
