id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.4982624762862715e+18,2022-02-28 11:43:05+00:00,['1498262476286271491'],I have a Canon MG3600 printer. It has new ink. It has paper (and no jams). It is plugged in and switched on. It is connected to my computer with a USB lead (both ends def in securely). But it will not print. Today my computer says it is offline. Yesterday it said “other error”,i have a canon mg printer it has new ink it has paper and no jams it is plugged in and switched on it is connected to my computer with a usb lead both ends def in securely but it will not print today my computer says it is offline yesterday it said other error,canon printer paper computer lead today computer yesterday error
1.4979067488327598e+18,2022-02-27 12:09:33+00:00,['1497906748832759808'],"I’ve never had the desire to go to a posh restaurant have a tasting menu. Why would I pay that much for such tiny plates of food? Why would I want to spend an evening in an uptight place where I’d feel out of place. Kirsty has now made me want to give it a go. Dammit, Kirsty! https://t.co/EHpxWLRSOE",i’ve never had the desire to go to a posh restaurant have a tasting menu why would i pay that much for such tiny plates of food why would i want to spend an evening in an uptight place where i’d feel out of place kirsty has now made me want to give it a go dammit kirsty ,desire posh restaurant tasting menu plate food evening place place kirsty dammit kirsty
1.4976710427345838e+18,2022-02-26 20:32:56+00:00,['1497671042734583811'],“Look for the helpers.” https://t.co/8MsCI7Shih,look for the helpers ,look helper
1.4974840796625183e+18,2022-02-26 08:10:01+00:00,['1497484079662518273'],"@SallyJHall @linda_whyman @janebramley It’s still going, Sally. I’m with Bulb too. It’s in special administration but they couldn’t find another supplier to take on all the millions of customers so we all just stayed with Bulb. They are trying to sell it now.",   it’s still going sally i’m with bulb too it’s in special administration but they couldn’t find another supplier to take on all the millions of customers so we all just stayed with bulb they are trying to sell it now,bulb administration supplier million customer bulb
1.497311364754428e+18,2022-02-25 20:43:42+00:00,['1497311364754427906'],(Sorry to the Italians for using google translate on that!!),sorry to the italians for using google translate on that,sorry italian translate
1.497311236542894e+18,2022-02-25 20:43:12+00:00,['1497311236542894081'],"Google translate: The border is between Medyca (Poland) and Shehyni (#Ukraine). After 25 km on foot and hours of waiting, the night comes. The temperature is -1 °, no one distributes water, food or blankets. The goal has never seemed so far, yet the passage is there, in sight. https://t.co/mX6PPIunOy",google translate the border is between medyca poland and shehyni  after km on foot and hours of waiting the night comes the temperature is   no one distributes water food or blankets the goal has never seemed so far yet the passage is there in sight ,google border medyca poland shehyni foot hour night temperature water food goal passage sight
1.497309842586878e+18,2022-02-25 20:37:39+00:00,['1497309842586877957'],The rolling news channels need to update the footage they are showing at Poland border. They makes it look like just a few people are sauntering through. But the situation is currently like this👇🏻 tens of thousands of people are waiting at the border packed together in the dark. https://t.co/ckvRyRY6c1,the rolling news channels need to update the footage they are showing at poland border they makes it look like just a few people are sauntering through but the situation is currently like this tens of thousands of people are waiting at the border packed together in the dark ,news channel footage poland border people situation thousand people border dark
1.4971976452988682e+18,2022-02-25 13:11:49+00:00,['1497197645298868288'],"@GuardianHeather Great new gig, Heather! Well done on everything you've done in Westminster", great new gig heather well done on everything you've done in westminster,everything westminster
1.4971783181137592e+18,2022-02-25 11:55:01+00:00,['1497178318113759235'],"""Apparently tights and hosiery are back, having been spotted on many a catwalk during recent fashion weeks. This is news to me. I didn’t realise they had ever gone out of fashion."" I've written about my love of black tights for @ipaperviews: https://t.co/AuPGsaiaTk",apparently tights and hosiery are back having been spotted on many a catwalk during recent fashion weeks this is news to me i didn’t realise they had ever gone out of fashion i've written about my love of black tights for  ,tights hosiery catwalk fashion week news realise fashion love tights
1.49713424896009e+18,2022-02-25 08:59:55+00:00,['1497134248960090120'],A little piece on my love of black tights if you need a distraction from all the terrible news: https://t.co/yxMAihHumi,a little piece on my love of black tights if you need a distraction from all the terrible news ,piece love tights distraction news
1.4968244790031565e+18,2022-02-24 12:29:00+00:00,['1496824479003156480'],@iroughol @dhrutishah @WritersSalon I second the London Writer's Salon! Such a brilliant community. Will DM you also,   i second the london writer's salon such a brilliant community will dm you also,london salon community
1.496822349072642e+18,2022-02-24 12:20:32+00:00,['1496822349072642049'],@thediyora yeah apparently it's impossible to think more than one thought at the same time. I find that part of the left incredibly frustrating. A lot of them tend to get their info from extremely dubious sources. It's like the anti-vax movement. They go down a rabbit hole., yeah apparently it's impossible to think more than one thought at the same time i find that part of the left incredibly frustrating a lot of them tend to get their info from extremely dubious sources it's like the antivax movement they go down a rabbit hole,yeah thought time part left info source movement rabbit hole
1.4964063782939077e+18,2022-02-23 08:47:37+00:00,['1496406378293907458'],Shrewsbury residents frustrated as floods grow more frequent https://t.co/uwQyUZMDo0,shrewsbury residents frustrated as floods grow more frequent ,shrewsbury resident flood
1.496288347811156e+18,2022-02-23 00:58:36+00:00,['1496288347811155970'],"@yngvlgrn Basically, it’s a great idea and I hope you have a brilliant time. X", basically it’s a great idea and i hope you have a brilliant time x,idea time
1.4962881527592837e+18,2022-02-23 00:57:49+00:00,['1496288152759283713'],"@yngvlgrn Been meaning to comment! Excited for you. In my mid twenties, I quit my job (this was before I was a journalist) and went to America for three months. And when I was a journalist, I spent a month in Morocco (I did end up writing something but just because I found a good story)…", been meaning to comment excited for you in my mid twenties i quit my job this was before i was a journalist and went to america for three months and when i was a journalist i spent a month in morocco i did end up writing something but just because i found a good story,twenty journalist month journalist month morocco something story
1.4961084665068134e+18,2022-02-22 13:03:49+00:00,['1496108466506813440'],"I spoke to @Habibakatsha of @HuffPostUK about how rises in the cost of living are hitting single people hard. I also learned that single people on average are paying £7,564.50 a year more in household outgoings than their coupled-up counterparts 😱😱😱 https://t.co/Hey0q6krCR",i spoke to  of  about how rises in the cost of living are hitting single people hard i also learned that single people on average are paying  a year more in household outgoings than their coupledup counterparts  ,rise cost living people people average year household outgoings coupledup counterpart
1.4960766628820582e+18,2022-02-22 10:57:26+00:00,['1496076662882058240'],These pictures do not do the scale of the floods and the damage the water does justice at all. Not to mention the impact on shops and other local businesses as people avoid the town centre. It’s meant to get even higher again today.,these pictures do not do the scale of the floods and the damage the water does justice at all not to mention the impact on shops and other local businesses as people avoid the town centre it’s meant to get even higher again today,picture scale flood damage water justice impact shop business people town centre meant today
1.4960760579963126e+18,2022-02-22 10:55:02+00:00,['1496076057996312579'],@Loosepea Ahhh I know the loveliest taxi driver ever in Liverpool. I call him every time I’m sent there for a story. I can DM you his number if you want? Can’t guarantee he would be interested but worth a shot maybe?, ahhh i know the loveliest taxi driver ever in liverpool i call him every time i’m sent there for a story i can dm you his number if you want can’t guarantee he would be interested but worth a shot maybe,ahhh taxi driver liverpool time sent story number guarantee shot
1.4960749473026785e+18,2022-02-22 10:50:37+00:00,['1496074947302678528'],"Tadcaster, I see your three floods in a decade and I raise you three floods in three years (In Shrewsbury, my hometown which is currently underwater again.) https://t.co/61iKP8C3A8 Pics: February 2020, January 2021 and yesterday. https://t.co/V8Fo9EiiLZ",tadcaster i see your three floods in a decade and i raise you three floods in three years in shrewsbury my hometown which is currently underwater again  pics february january and yesterday ,tadcaster flood decade flood year shrewsbury hometown january yesterday
1.4958617657285222e+18,2022-02-21 20:43:31+00:00,['1495861765728522241'],"@BatNab71 No, that's the other side of town but it will definitely be under water!", no that's the other side of town but it will definitely be under water,side town water
1.4958509632021996e+18,2022-02-21 20:00:35+00:00,['1495850963202199558'],"Five minutes from my house, the river has turned into a lake. (Luckily for me there is a hill between my house and the river.) For those from Shrewsbury, it’s just part of life but I always get messages on Insta from people who can’t believe how bad it gets. #Shrewsbury https://t.co/TJJYtNvlGL",five minutes from my house the river has turned into a lake luckily for me there is a hill between my house and the river for those from shrewsbury it’s just part of life but i always get messages on insta from people who can’t believe how bad it gets  ,minute house river luckily hill house river shrewsbury part life message insta people
1.4957440870387712e+18,2022-02-21 12:55:54+00:00,['1495744087038771201'],"I didn't know that much about Jamal Edwards before the news broke yesterday but I've been glued to the coverage. What a guy. He made such an impact in his short life. Gone way too soon. As a creative person, I particularly love this quote: https://t.co/Hf0c1QSgJf",i didn't know that much about jamal edwards before the news broke yesterday but i've been glued to the coverage what a guy he made such an impact in his short life gone way too soon as a creative person i particularly love this quote ,edward news yesterday coverage impact life person quote
1.4957185820298936e+18,2022-02-21 11:14:33+00:00,['1495718582029893635'],"@chrisclipson The time of the press conference is still TBC as far as I can see. Johnson's statement to Commons on Commons will be after 2:30pm but the cabinet meeting has now been delayed so not sure if that will still be the case. As soon as I have confirmed times, I'll do a post.", the time of the press conference is still tbc as far as i can see johnson's statement to commons on commons will be after but the cabinet meeting has now been delayed so not sure if that will still be the case as soon as i have confirmed times i'll do a post,time press conference statement common common cabinet meeting case time post
1.4955056300393144e+18,2022-02-20 21:08:22+00:00,['1495505630039314435'],Marianne Power reviewed Unattached for The Times and I was thrilled my essay got a mention alongside Shon Faye and @ShappiKhorsandi 🥰 https://t.co/zS2kIdBv3J,marianne power reviewed unattached for the times and i was thrilled my essay got a mention alongside shon faye and   ,marianne power time essay mention shon faye
1.495504053513642e+18,2022-02-20 21:02:06+00:00,['1495504053513641986'],You’ve got mail! The latest issue of @TheSingleSupp has gone out! @CasparSalmon kindly let me republish a blog he had written about being long-term single. It’s beautifully written! Check your inbox and your spam folders and do share if you enjoyed it https://t.co/Fv9aBeaGZY,you’ve got mail the latest issue of  has gone out  kindly let me republish a blog he had written about being longterm single it’s beautifully written check your inbox and your spam folders and do share if you enjoyed it ,issue blog inbox spam folder share
1.49550338383437e+18,2022-02-20 20:59:26+00:00,['1495503383834370059'],@islawhat @rosiewilby @writtenbysalma @belladepaulo @ChezSpecter So glad to hear you enjoyed the book! Thanks so much for the mention,     so glad to hear you enjoyed the book thanks so much for the mention,book thanks mention
1.4947943220042957e+18,2022-02-18 22:01:52+00:00,['1494794322004295686'],@The_GrammarGeek Exercise book!, exercise book,exercise book
1.4947172270477394e+18,2022-02-18 16:55:32+00:00,['1494717227047739398'],Please share the above tweet if you haven't already. I feel like there must be people in the UK specialising in this topic and I haven't found them yet 🔎🔎🔎 My email is hello@nicolaslawson.co.uk or they can DM me! Thanks so much.,please share the above tweet if you haven't already i feel like there must be people in the uk specialising in this topic and i haven't found them yet  my email is hellocouk or they can dm me thanks so much,please share tweet people specialising topic email thanks
1.4947110487289446e+18,2022-02-18 16:30:59+00:00,['1494711048728944643'],@SniperAlleyPhot Emailing the reader's editor will get you a proper response. Editors don't man the Guardian Twitter accounts. That's done by other people in the org., emailing the reader's editor will get you a proper response editors don't man the guardian twitter accounts that's done by other people in the org,editor response editor twitter account people
1.4947104602136005e+18,2022-02-18 16:28:38+00:00,['1494710460213600261'],"@YvieNi @KarSugrue Thanks Yvie! Karen, do you have any studies or writings you can point me toward around the topic of being single?",  thanks yvie karen do you have any studies or writings you can point me toward around the topic of being single,thanks karen study writing topic
1.4947094522594058e+18,2022-02-18 16:24:38+00:00,['1494709452259405826'],"@SniperAlleyPhot You are very welcome to write to the Guardian's reader's editor with your complaint: guardian.readers@theguardian.com Having a go at a freelancer on Twitter isn't going to help. Best wishes, Nicola", you are very welcome to write to the guardian's reader's editor with your complaint guardianreaderscom having a go at a freelancer on twitter isn't going to help best wishes nicola,editor complaint guardianreaderscom freelancer twitter wish
1.4947077402074604e+18,2022-02-18 16:17:50+00:00,['1494707740207460353'],@SniperAlleyPhot I was clearly quoting what a minister said. It's not an opinion piece., i was clearly quoting what a minister said it's not an opinion piece,minister opinion piece
1.494661751715029e+18,2022-02-18 13:15:05+00:00,['1494661751715028993'],"Hello, I’m looking for academics, sociologists, researchers etc who study topics around being single / unmarried / break ups / living alone. And don’t say Bella De Paulo as she is already top of my list. Ideally looking for people in the UK/Europe? #journorequest Please RT",hello i’m looking for academics sociologists researchers etc who study topics around being single  unmarried  break ups  living alone and don’t say bella de paulo as she is already top of my list ideally looking for people in the ukeurope  please rt,hello academic sociologist researcher topic break bella paulo list people ukeurope please
1.4946395249447483e+18,2022-02-18 11:46:46+00:00,['1494639524944748547'],Storm Eunice could create ‘sting jet’ similar to Great Storm of 1987 Thanks to @_mattpriestley for speaking to me for this explainer on sting jets: https://t.co/xmI1SHMK9R,storm eunice could create sting jet similar to great storm of thanks to  for speaking to me for this explainer on sting jets ,storm eunice storm thanks speaking explainer
1.4943059488438477e+18,2022-02-17 13:41:15+00:00,['1494305948843847681'],"Thanks so much to everyone who took the time to contribute and thanks to @RebeccaCNReid for the inspo! I would say although it annoyed some, most people who have commented, emailed or messaged me enjoyed hearing different perspectives it made them grateful for what they have",thanks so much to everyone who took the time to contribute and thanks to  for the inspo i would say although it annoyed some most people who have commented emailed or messaged me enjoyed hearing different perspectives it made them grateful for what they have,thanks everyone time thanks inspo people perspective
1.4943053540034888e+18,2022-02-17 13:38:53+00:00,['1494305354003488774'],"Here's my latest issue of The Single Supplement featuring the thoughts of lots of coupled-up people. This one has really got people in the community I run talking. Some LOVED it. Others HATED it. But either way, most thought it was interesting. https://t.co/eOW6IEJNvA",here's my latest issue of the single supplement featuring the thoughts of lots of coupledup people this one has really got people in the community i run talking some loved it others hated it but either way most thought it was interesting ,issue supplement thought people people community others
1.4942345936957768e+18,2022-02-17 08:57:43+00:00,['1494234593695776770'],Do I have to read that vibe shift article?,do i have to read that vibe shift article,shift article
1.494030457360556e+18,2022-02-16 19:26:33+00:00,['1494030457360556041'],@samanthajbooth @issybryonyh @lialeendertz Half hour allotment is the best book I’ve got. For some reason I have lost it in my house haha. Also for some reason I wasn’t following you on here? So weird!!,   half hour allotment is the best book i’ve got for some reason i have lost it in my house haha also for some reason i wasn’t following you on here so weird,hour allotment book reason house reason
1.4939694160272794e+18,2022-02-16 15:24:00+00:00,['1493969416027279364'],"@ladaprice @risj_oxford Thanks Lada. My friend isn't a journo but this is interesting for me, thanks!",  thanks lada my friend isn't a journo but this is interesting for me thanks,thanks friend journo thanks
1.4939629990103204e+18,2022-02-16 14:58:30+00:00,['1493962999010320384'],@lawkas Thanks Laura. I'll ask my pal. She isn't a journalist though. I just offered to ask on my account as quite a few academics follow me., thanks laura i'll ask my pal she isn't a journalist though i just offered to ask on my account as quite a few academics follow me,thanks journalist account academic
1.493939468352557e+18,2022-02-16 13:24:59+00:00,['1493939468352557070'],Does anyone have any ideas where I can find university reading lists? Do they get published anywhere online for non-students/prospective students to see? Asking for a friend!,does anyone have any ideas where i can find university reading lists do they get published anywhere online for nonstudentsprospective students to see asking for a friend,anyone idea reading list student friend
1.493913706882818e+18,2022-02-16 11:42:37+00:00,['1493913706882818049'],"""There’s a shift that’s happening; we’re talking about love beyond romantic love and it’s exciting."" Love this newsletter @tiffphilippou thanks for the mention! https://t.co/N96zkKzAIu",theres a shift that’s happening we’re talking about love beyond romantic love and it’s exciting love this newsletter  thanks for the mention ,shift love love newsletter thanks mention
1.4937389556233544e+18,2022-02-16 00:08:14+00:00,['1493738955623354369'],"Oh well. At least I got it out in #SinglesAwarenessDay. The moral of the story is, writing my newsletter always takes so much longer than I think (and I guess much longer than other people would think as well)",oh well at least i got it out in  the moral of the story is writing my newsletter always takes so much longer than i think and i guess much longer than other people would think as well,moral story newsletter people
1.4937386499969065e+18,2022-02-16 00:07:01+00:00,['1493738649996906497'],"Me, yesterday: I’ll finish work and then write my newsletter. Me at midnight: OK, it’s not finished but I need to go to bed. Me today: OK work done for the day, now let’s finish the newsletter. Me, at nearly midnight: accidentally sends instead of schedules newsletter 😴😴😴😴😴",me yesterday i’ll finish work and then write my newsletter me at midnight ok it’s not finished but i need to go to bed me today ok work done for the day now let’s finish the newsletter me at nearly midnight accidentally sends instead of schedules newsletter ,yesterday work newsletter midnight today work newsletter schedule
1.493548464462041e+18,2022-02-15 11:31:17+00:00,['1493548464462041091'],Power back on. Phew!,power back on phew,power phew
1.493540101393113e+18,2022-02-15 10:58:03+00:00,['1493540101393113088'],Things you don't want to happen five minutes before you are due to start liveblogging for one of the biggest news sites in the world - have a power cut in your house. It's been out in the whole area for more than two hours now! Personal hotspot working well but I need a coffee!!,things you don't want to happen five minutes before you are due to start liveblogging for one of the biggest news sites in the world  have a power cut in your house it's been out in the whole area for more than two hours now personal hotspot working well but i need a coffee,thing minute news site world power house area hour hotspot coffee
1.4932341504547922e+18,2022-02-14 14:42:19+00:00,['1493234150454792197'],"@BerbicAzra @guardian There are quote marks which indicate someone has said it. Unfortunately there wasn't space to add anything else as it's actually a newsletter and there are restrictions. Sorry it's not clear. As I said you can write to the reader's editor to make a complaint. Best Wishes, Nicola",  there are quote marks which indicate someone has said it unfortunately there wasn't space to add anything else as it's actually a newsletter and there are restrictions sorry it's not clear as i said you can write to the reader's editor to make a complaint best wishes nicola,quote mark someone space anything newsletter restriction editor complaint wish
1.4932200633437512e+18,2022-02-14 13:46:20+00:00,['1493220063343751169'],@BerbicAzra @guardian You can complain to the Reader's Editor regarding the headline: guardian.readers@theguardian.com,  you can complain to the reader's editor regarding the headline guardianreaderscom,editor headline guardianreaderscom
1.4932197376769556e+18,2022-02-14 13:45:02+00:00,['1493219737676955648'],@BerbicAzra @guardian I'm a reporter. It's not my opinion. I was reporting what the UK minister said.,  i'm a reporter it's not my opinion i was reporting what the uk minister said,reporter opinion minister
1.493212350874374e+18,2022-02-14 13:15:41+00:00,['1493212350874374149'],@missmolliequirk @GlamourMagUK Love this. Let me know if you ever fancy writing for The Single Supplement. I pay,  love this let me know if you ever fancy writing for the single supplement i pay,love supplement
1.4932084520338842e+18,2022-02-14 13:00:12+00:00,['1493208452033884163'],I also put together today's Guardian US newsletter (First Thing) earlier and have to have a meeting on my lunch break so having a really hectic day. I wanted to do it yesterday but I wasn't feeling very well after a dizzy spell. Hopefully it will be a nice evening read though Xx,i also put together today's guardian us newsletter first thing earlier and have to have a meeting on my lunch break so having a really hectic day i wanted to do it yesterday but i wasn't feeling very well after a dizzy spell hopefully it will be a nice evening read though xx,thing meeting lunch break yesterday dizzy spell evening
1.493207430624338e+18,2022-02-14 12:56:08+00:00,['1493207430624337924'],Happy Valentine's Day one and all but especially my single followers. A newsletter is going out later today which will hopefully remind you of what's brilliant about single life. Currently running the Guardian Politics liveblog so unable to send it out earlier. Sending love,happy valentine's day one and all but especially my single followers a newsletter is going out later today which will hopefully remind you of what's brilliant about single life currently running the guardian politics liveblog so unable to send it out earlier sending love,follower newsletter today brilliant life politics
1.4931991601363722e+18,2022-02-14 12:23:16+00:00,['1493199160136372228'],@LovelyElmedina I didn't say it... a UK minister did. I'm merely a reporter., i didn't say it a uk minister did i'm merely a reporter,minister reporter
1.4930002222214185e+18,2022-02-13 23:12:46+00:00,['1493000222221418499'],@asanwa @Stachx_ Amex did clear the debt after she contacted them.,  amex did clear the debt after she contacted them,amex debt
1.4930001285165302e+18,2022-02-13 23:12:23+00:00,['1493000128516530178'],@MeauMeauFuKuo @Stachx_ Amex did clear the debt after she contacted them.,  amex did clear the debt after she contacted them,amex debt
1.492822667472298e+18,2022-02-13 11:27:13+00:00,['1492822667472297996'],@jme_rbt This is a completely manufactured row. Please read my whole thread., this is a completely manufactured row please read my whole thread,please thread
1.4928225209527665e+18,2022-02-13 11:26:38+00:00,['1492822520952766469'],@jme_rbt Lol. No it isn’t. My point is let’s focus on tackling misogyny and VAWG not getting distracted by something that has been the law since 2010. Trans people have been using the toilet / changing room that matches the gender they identify with since then (and probably before too), lol no it isnt my point is let’s focus on tackling misogyny and vawg not getting distracted by something that has been the law since trans people have been using the toilet  changing room that matches the gender they identify with since then and probably before too,point focus misogyny vawg something trans people toilet room gender
1.492821373345018e+18,2022-02-13 11:22:05+00:00,['1492821373345017860'],@KaneGreen @kitsunemorgaine Trans people can and have been using the toilets / changing rooms that match their gender for many years without issue. This is thanks to the Equality Act 2010. You have probably already been in a changing room with a trans person and you haven’t noticed.,  trans people can and have been using the toilets  changing rooms that match their gender for many years without issue this is thanks to the equality act you have probably already been in a changing room with a trans person and you haven’t noticed,trans people toilet room gender year issue thanks equality changing room trans person
1.4928205234028667e+18,2022-02-13 11:18:42+00:00,['1492820523402866689'],@OldDorset @vikki4mdnp What are you talking about? Trans people can and have been using the toilets that match their gender for many years without issue. This is thanks to the Equality Act which has been in place since 2010. This is a manufactured row. Please do some actual research into the law.,  what are you talking about trans people can and have been using the toilets that match their gender for many years without issue this is thanks to the equality act which has been in place since this is a manufactured row please do some actual research into the law,trans people toilet gender year issue thanks equality place please research
1.492623128601768e+18,2022-02-12 22:14:20+00:00,['1492623128601767941'],@Dearbhlac I'm so sorry that happened to you. It happened to a friend of mine too which is why the argument annoys me so much. Sending love, i'm so sorry that happened to you it happened to a friend of mine too which is why the argument annoys me so much sending love,friend mine argument sending love
1.4926145602678784e+18,2022-02-12 21:40:17+00:00,['1492614560267878402'],@SianySianySiany Oh it will be great. It will be one of those nights where you're having so much fun you don't realise you're drunk until you stand up to go the loo and your knees are wobbly., oh it will be great it will be one of those nights where you're having so much fun you don't realise you're drunk until you stand up to go the loo and your knees are wobbly,night drunk knee
1.492613477541757e+18,2022-02-12 21:35:59+00:00,['1492613477541756928'],"@SianySianySiany Oh yes Drew Barrymore, me too! I also think I would get on with Sheridan Smith!", oh yes drew barrymore me too i also think i would get on with sheridan smith,sheridan smith
1.4926126993139057e+18,2022-02-12 21:32:53+00:00,['1492612699313905671'],@jessicabateman @rhiannonlucyc I also had a Lady Jane Grey phase!,  i also had a lady jane grey phase,jane grey phase
1.4926025138576548e+18,2022-02-12 20:52:25+00:00,['1492602513857654790'],@biscuit_heid Yes Molly! I think it's something like one in 10 rapes are actually committed by 'strangers'. Most happen in the home by people known to the victim. Why aren't they getting angry that we live in a world where people aren't safe in their own homes?, yes molly i think it's something like one in rapes are actually committed by strangers most happen in the home by people known to the victim why aren't they getting angry that we live in a world where people aren't safe in their own homes,something rape stranger home people victim world people home
1.4926011184798638e+18,2022-02-12 20:46:52+00:00,['1492601118479863817'],@Robert82780859 The law changed a long time ago. It's called The Equality Act. It came into law in 2010. Trans people can and have been using the toilets that match their gender for years and years without issue. This row is totally manufactured. https://t.co/p2yEE7UsTH, the law changed a long time ago it's called the equality act it came into law in trans people can and have been using the toilets that match their gender for years and years without issue this row is totally manufactured ,time equality people toilet gender year year issue
1.492599217055056e+18,2022-02-12 20:39:19+00:00,['1492599217055055877'],Have you ever been convinced that you and a celeb are destined to be BFFs if only your paths would cross? I have long* thought that @charlottechurch and I would get on like a house on fire. (*I first remember saying this at Uni the first time which was a very long time ago),have you ever been convinced that you and a celeb are destined to be bffs if only your paths would cross i have long thought that  and i would get on like a house on fire i first remember saying this at uni the first time which was a very long time ago,celeb bffs path house fire time time
1.4925779946988954e+18,2022-02-12 19:14:59+00:00,['1492577994698895363'],"@Kitty11770190 Kitty, you have summed it up perfectly. It's infuriating and upsetting. And I say this as a DA survivor myself. I'm so sorry for what you went through Xxx", kitty you have summed it up perfectly it's infuriating and upsetting and i say this as a da survivor myself i'm so sorry for what you went through xxx,kitty infuriating survivor
1.492562471462355e+18,2022-02-12 18:13:18+00:00,['1492562471462354944'],@veronica_henry @Daily_Express Ooh is this online? I'd love to link to it in my newsletter!,  ooh is this online i'd love to link to it in my newsletter,love newsletter
1.492555899306709e+18,2022-02-12 17:47:11+00:00,['1492555899306708997'],Timeline cleanse https://t.co/o6l95Q1b3P,timeline cleanse ,timeline cleanse
1.492550932080599e+18,2022-02-12 17:27:27+00:00,['1492550932080599040'],@metalrabbit0 @kitsunemorgaine Here's an article I wrote a while ago to get you started... pay attention to the stuff about the law and what has been the case since the Equality Act came in: https://t.co/p2yEE7UsTH,  here's an article i wrote a while ago to get you started pay attention to the stuff about the law and what has been the case since the equality act came in ,article attention stuff case equality
1.4925507483070792e+18,2022-02-12 17:26:43+00:00,['1492550748307079169'],@metalrabbit0 @kitsunemorgaine Yes they can also use the changing rooms that matches their gender. It has been the law for more than a decade and none of you noticed until this panic got started for no reason. It's totally manufactured. Please consider doing your research outside the bubbles you are in.,  yes they can also use the changing rooms that matches their gender it has been the law for more than a decade and none of you noticed until this panic got started for no reason it's totally manufactured please consider doing your research outside the bubbles you are in,changing room gender decade none panic reason please research bubble
1.4925503067518198e+18,2022-02-12 17:24:58+00:00,['1492550306751819780'],"The whole toilet debate is a totally manufactured one, designed to prey on the feelings women already have about feeling unsafe. In reality it has been like this for more than a decade and you didn't even notice until this ""debate"" got started. Please stop drinking the Kool Aid.",the whole toilet debate is a totally manufactured one designed to prey on the feelings women already have about feeling unsafe in reality it has been like this for more than a decade and you didn't even notice until this debate got started please stop drinking the kool aid,toilet debate feeling woman reality decade debate please kool
1.492549897991635e+18,2022-02-12 17:23:20+00:00,['1492549897991634944'],"Actually before I do, here's an article I wrote a few years ago explaining why this panic about toilets is so ridiculous. Trans people can and have been using the toilets that match their gender for years without issue. This is thanks to the Equality Act. https://t.co/p2yEE7UsTH",actually before i do here's an article i wrote a few years ago explaining why this panic about toilets is so ridiculous trans people can and have been using the toilets that match their gender for years without issue this is thanks to the equality act ,article year panic toilet trans people toilet gender year issue thanks equality
1.492549142672982e+18,2022-02-12 17:20:20+00:00,['1492549142672982021'],@butwhatifitsall Toilets are already accessible to trans people to match their gender!! It's called the equality act. Look it up!, toilets are already accessible to trans people to match their gender it's called the equality act look it up,toilet people gender equality look
1.492548888913494e+18,2022-02-12 17:19:19+00:00,['1492548888913494029'],I am muting this now because the terfs have found it. But thanks to all who have shared in good faith and contributed some excellent points to the discussion. Sending lots of love and solidarity to my trans friends and followers,i am muting this now because the terfs have found it but thanks to all who have shared in good faith and contributed some excellent points to the discussion sending lots of love and solidarity to my trans friends and followers,terfs thanks faith point discussion love solidarity trans friend follower
1.492548228574847e+18,2022-02-12 17:16:42+00:00,['1492548228574846977'],@pandadearg I see you have drunk the Kool Aid so there is no point continuing this conversation. I would encourage you to really look at where the problems lie with the rape culture we live in. You are allowing yourself to get distracted from the MUCH BIGGER PICTURE. Muting now. Good day., i see you have drunk the kool aid so there is no point continuing this conversation i would encourage you to really look at where the problems lie with the rape culture we live in you are allowing yourself to get distracted from the much bigger picture muting now good day,kool point conversation problem rape culture picture
1.492545408534471e+18,2022-02-12 17:05:30+00:00,['1492545408534470656'],@butwhatifitsall @EmuHp The rules are not being relaxed though. The Equality Act which came into law in 2010 already means trans people can and have been using the toilets that match their gender for years without issue. This is a manufactured argument designed to stir up panic.,  the rules are not being relaxed though the equality act which came into law in already means trans people can and have been using the toilets that match their gender for years without issue this is a manufactured argument designed to stir up panic,rule equality trans people toilet gender year issue argument panic
1.492544734220497e+18,2022-02-12 17:02:49+00:00,['1492544734220496898'],@metalrabbit0 @kitsunemorgaine OK so you think we should not move to more gender neutral toilets? Fine. Trans people can and have been using the toilets that match their gender for years without issue. This is thanks to the Equality Act of 2010. (so would include the period The Times looked at.),  ok so you think we should not move to more gender neutral toilets fine trans people can and have been using the toilets that match their gender for years without issue this is thanks to the equality act of so would include the period the times looked at,toilet trans people toilet gender year issue thanks equality period time
1.4925185354106348e+18,2022-02-12 15:18:43+00:00,['1492518535410634758'],@pandadearg Yes they will attack us anyway. So we should all be united in trying to tackle the fact we live in a rape culture with rampant misogyny not focusing on an issue that actually isn’t the problem people make it out to be. It’s a red herring. We have much bigger issues than toilets!!, yes they will attack us anyway so we should all be united in trying to tackle the fact we live in a rape culture with rampant misogyny not focusing on an issue that actually isn’t the problem people make it out to be it’s a red herring we have much bigger issues than toilets,fact rape culture misogyny issue problem people herring issue toilet
1.4925171140701102e+18,2022-02-12 15:13:04+00:00,['1492517114070110215'],@RCrawfordArt Yeah it definitely happens. Someone I went to Uni with was sexually assaulted in a toilet cubicle. He just followed her in. And he was wearing men’s clothing. So it really pisses me off that people use the toilet thing as an excuse., yeah it definitely happens someone i went to uni with was sexually assaulted in a toilet cubicle he just followed her in and he was wearing men’s clothing so it really pisses me off that people use the toilet thing as an excuse,yeah someone toilet cubicle clothing people toilet thing excuse
