id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.5618644308241613e+18,2022-08-22 23:54:33+00:00,['1561864430824161289'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/MTl0CiEZGf",,join listening featuring make
1.5618629243559035e+18,2022-08-22 23:48:33+00:00,['1561862924355903488'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic
@TheCaesarSense
@DrSoucMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5618629211598602e+18,2022-08-22 23:48:33+00:00,['1561862921159860224'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5618629195954668e+18,2022-08-22 23:48:32+00:00,['1561862919595466755'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic

https://t.co/z87oOh6c0r",,new
1.5611815597885358e+18,2022-08-21 02:41:03+00:00,['1561181559788535808'],Listen to #RT #share this #fantastic #playlist on #Spotify #topindies2byroseandvinnie by #playlistcurator @SixStringSurfer featuring #terrific #IndieArtists with #great #indie #music #Songs https://t.co/dbBW8fJDeC,,listen featuring
1.5611808744561582e+18,2022-08-21 02:38:20+00:00,['1561180874456158208'],"Listen to #RT #share this #fantastic #playlist on #Spotify #topindies1byroseandvinnie by #playlistcurator @SixStringSurfer featuring #terrific #IndieArtists with #great #indie #music #Songs
https://t.co/BuBylTzcLK",,listen featuring
1.560933506863272e+18,2022-08-20 10:15:23+00:00,['1560933506863271938'],"@LofthouseLeo @RoseMarianFinn1 @RalfDee @RodSavage13 @JordanESP @jam_tako3 You're very welcome, my dear friend Leo. I'm very happy to have your great, wonderful &amp; versatile music on my playlists! 🙏👍❤️ I hope you're doing well, Leo! 🍀❤️🍀",,welcome dear friend leo i'm happy great wonderful amp versatile music playlist hope well leo
1.560848625193861e+18,2022-08-20 04:38:06+00:00,['1560848625193861121'],@SockCouncil That's years ago that Luuk played with #NUFC He is of big value for #PSV and that's the only thing that counts. And #ruudvannistelrooij likes to work with him. That says enough.,,that's year ago luuk played big value that's thing count like work say enough
1.5608434305231913e+18,2022-08-20 04:17:27+00:00,['1560843430523191299'],"@ValeryanVal You're welcome, Valeryan!",,welcome valeryan
1.5593172636432837e+18,2022-08-15 23:13:01+00:00,['1559317263643283461'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/xjGv1WebjK",,join listening featuring make
1.5593167842385428e+18,2022-08-15 23:11:06+00:00,['1559316784238542848'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.559316781818413e+18,2022-08-15 23:11:06+00:00,['1559316781818413083'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5593167801365135e+18,2022-08-15 23:11:05+00:00,['1559316780136513537'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic 

https://t.co/4dBP1ZIt7X",,new
1.55829572043588e+18,2022-08-13 03:33:46+00:00,['1558295720435879936'],"@ClareEstelle @FonzTramontano You're welcome, Clare! 🎶🎵🔥",,welcome clare
1.5578777348310057e+18,2022-08-11 23:52:50+00:00,['1557877734831005697'],@ClareEstelle @FonzTramontano Presaved! https://t.co/dhwFhYmHtg,,presaved
1.5571913328416236e+18,2022-08-10 02:25:19+00:00,['1557191332841623553'],@WhiteleyPaul @LaLettes @dorner_martina 😂👍😂,,
1.5571910042346043e+18,2022-08-10 02:24:01+00:00,['1557191004234604544'],"@dorner_martina @ManeatGrass I wish you a good recovery, Martina. Take your time to get enough rest and to ""unstress"". 🍀❤️",,wish good recovery martina take time get enough rest unstress
1.5567624580056678e+18,2022-08-08 22:01:07+00:00,['1556762458005667852'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/wTQTRYVRdA",,join listening featuring make
1.556762096423035e+18,2022-08-08 21:59:41+00:00,['1556762096423034882'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5567620932983685e+18,2022-08-08 21:59:40+00:00,['1556762093298368513'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5567620913143726e+18,2022-08-08 21:59:40+00:00,['1556762091314372610'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic

https://t.co/mI5qp4yUH1",,new
1.5564298000001802e+18,2022-08-07 23:59:16+00:00,['1556429800000180224'],@Theory_ot_Dead @jam_tako3 @RoseMarianFinn1 @SteveInglis8 @LofthouseLeo @DawnEmilymusic @MusicSeibert I listened to it and it sounds good 👍,,listened sound good
1.5548664679293133e+18,2022-08-03 16:27:08+00:00,['1554866467929313284'],"@EvaVlaar Je bent een verdomd mooi melkmeisje, Eva! ❤️❤️❤️🍀 Ga zo door! Schoonheid &amp; waarheid zullen overwinnen! #steunonzeboeren",,bent een verdomd mooi melkmeisje eva door schoonheid amp waarheid zullen overwinnen
1.554299211457479e+18,2022-08-02 02:53:04+00:00,['1554299211457478659'],"@bart_mudde @danvandertuin Dat klopt. Maar artsen of verpleegkundigen die het Covid-vaccin inspuiten doen dit met een middel dat duidelijk nog in de experimentele fase zit, ondanks ""goedkeuringen"" van allerlei instanties. Juridische aansprakelijkheid is hier niet (goed) geregeld, dat beseffen zij vaak niet",,dat klopt maar artsen verpleegkundigen die het covidvaccin inspuiten doen dit met een middel dat duidelijk nog experimentele fase zit ondanks goedkeuringen van allerlei instanties juridische aansprakelijkheid hier niet goed geregeld dat beseffen zij vaak niet
1.5542929384983142e+18,2022-08-02 02:28:08+00:00,['1554292938498314241'],"I just voted for Rose Finn on Ignition Country! Please #vote for her #fantastic #song My Best Life #mybestlife @RoseMarianFinn1 #rosefinn #British #indie #artist #Country #pop #jazz #folk Thanks!
#MuseBoost #LGTWO
https://t.co/KmfHbwbaMy #ignitionCountry https://t.co/IGXpxu8Hb0 https://t.co/dKVjPukVsw",,voted rose finn ignition country please best life thanks
1.554271758257095e+18,2022-08-02 01:03:58+00:00,['1554271758257094656'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/hAiKOynnWD",,join listening featuring make
1.554271309684777e+18,2022-08-02 01:02:11+00:00,['1554271309684776961'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5542713065474458e+18,2022-08-02 01:02:11+00:00,['1554271306547445760'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.554271304706048e+18,2022-08-02 01:02:10+00:00,['1554271304706048006'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic

https://t.co/GTviehIHiI",,new
1.5537747649924833e+18,2022-07-31 16:09:06+00:00,['1553774764992483328'],"@RodSavage13 Thank you very much, Rod!",,thank much rod
1.5537735929318769e+18,2022-07-31 16:04:26+00:00,['1553773592931876864'],"@dingetjesdinges @danvandertuin Nee, dan moet die huisarts onder geen beding die prik zetten, want zonder informed consent is hij verantwoordelijk. De overheid gaat dan vrijuit, dus is de prikarts eigenlijk de pispaal.",,nee dan moet die huisarts onder geen beding die prik zetten want zonder informed consent hij verantwoordelijk overheid gaat dan vrijuit dus prikarts eigenlijk pispaal
1.5537711865549046e+18,2022-07-31 15:54:53+00:00,['1553771186554904576'],"@danvandertuin Die arts heeft gelijk, want zonder informed consent v d kandidaat-gevaccineerde is hij aansprakelijk. En minister De Jonge bewijst hier geschikt te zijn voor de functie van dictator, maar artsen hadden hier massaal moeten weigeren te vaccineren. Juridisch is dit niet afgedekt.",,die art heeft gelijk want zonder informed consent kandidaatgevaccineerde hij aansprakelijk minister jonge bewijst hier geschikt zijn voor functie van dictator maar artsen hadden hier massaal moeten weigeren vaccineren juridisch dit niet afgedekt
1.55285047652121e+18,2022-07-29 02:56:18+00:00,['1552850476521209857'],@BygoneDave Hi Bygone Dave! Thanks a lot! I did exactly the same: followed your radio and gave all the songs a little green heart 💚 https://t.co/5woj410ROs,,bygone dave thanks lot exactly followed radio gave song little green heart
1.5520987757197148e+18,2022-07-27 01:09:19+00:00,['1552098775719714817'],@rblommestijn @EvaVlaar Ik kijk naar het gedrag van mensen en hoe zij hun medemens behandelen. Opkomen voor je medemens/de NL boeren getuigt van menselijkheid en oogst bij mij veel meer respect en waardering dan de NL boeren laten creperen!,,kijk naar het gedrag van mensen hoe zij hun medemens behandelen opkomen voor medemensde boeren getuigt van menselijkheid oogst bij mij veel meer respect waardering dan boeren laten creperen
1.5517357750032794e+18,2022-07-26 01:06:53+00:00,['1551735775003279360'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/cFlUbch1qT",,join listening featuring make
1.5517353598427832e+18,2022-07-26 01:05:14+00:00,['1551735359842783237'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5517353583286354e+18,2022-07-26 01:05:13+00:00,['1551735358328635392'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5517353567976858e+18,2022-07-26 01:05:13+00:00,['1551735356797685767'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic 

https://t.co/pzYkF1OQX8",,new
1.5502938318239048e+18,2022-07-22 01:37:07+00:00,['1550293831823904768'],"@SylkieMonoff @monk_a_tonk @volkermilch @protonautmusic @EdensEndMusic @OrlandoMagic @Lunar__Plexus @TheoStarTheTech @PostIndustria12 @ajtrero @DSkyjump @dorner_martina Can you please promote this playlist on FB too? 

https://t.co/MXyKvH2sGG",,please promote playlist
1.5492406086818245e+18,2022-07-19 03:51:59+00:00,['1549240608681824256'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/LwveXIrUr7",,join listening featuring make
1.5492396609621033e+18,2022-07-19 03:48:13+00:00,['1549239660962103304'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5492396588187077e+18,2022-07-19 03:48:12+00:00,['1549239658818707462'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5492396563357737e+18,2022-07-19 03:48:12+00:00,['1549239656335773696'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic

https://t.co/VG65ShTCsD",,new
1.5467680690827264e+18,2022-07-12 08:06:59+00:00,['1546768069082726400'],"@Chenel_No1 @RoseMarianFinn1 @LofthouseLeo @pablolarosaxo @selinahawker @stomp_city @JordanESP @jam_tako3 @RenMassieMusic @MusicSeibert @volkermilch @DileeInc @JillWinterMusic @SugarJunkiesUK @ElisaDuwez @Silfredim1 Thank you for sending out this tweet, Chenel! 👍💪",,thank sending tweet chenel
1.5466676362720297e+18,2022-07-12 01:27:54+00:00,['1546667636272029697'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/apirJPMOaM",,join listening featuring make
1.546667096318288e+18,2022-07-12 01:25:46+00:00,['1546667096318287873'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5466670934451814e+18,2022-07-12 01:25:45+00:00,['1546667093445181440'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5466670909790003e+18,2022-07-12 01:25:44+00:00,['1546667090979000320'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic 

https://t.co/dWRQXGPlxZ",,new
1.5462684122713702e+18,2022-07-10 23:01:32+00:00,['1546268412271370247'],@jacewintermusic @Chenel_No1 @RenMassieMusic @jam_tako3 @RoseMarianFinn1 @JordanESP @selinahawker @LofthouseLeo @tunebubblemusic I sent you a message via DM,,sent message via
1.5456051653023007e+18,2022-07-09 03:06:02+00:00,['1545605165302300673'],@selinahawker @jacewintermusic @Chenel_No1 @RenMassieMusic @jam_tako3 @RoseMarianFinn1 @JordanESP @LofthouseLeo @tunebubblemusic 😄😉,,
1.545309345549779e+18,2022-07-08 07:30:33+00:00,['1545309345549778944'],@jacewintermusic @Chenel_No1 @RenMassieMusic @jam_tako3 @RoseMarianFinn1 @JordanESP @selinahawker @LofthouseLeo @tunebubblemusic Which playlist did you have in mind to be added to?,,playlist mind added
1.544179829091836e+18,2022-07-05 04:42:15+00:00,['1544179829091835904'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/cIKwmC18xo",,join listening featuring make
1.5441791825942938e+18,2022-07-05 04:39:41+00:00,['1544179182594293761'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.544179181172441e+18,2022-07-05 04:39:40+00:00,['1544179181172441089'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5441791791173345e+18,2022-07-05 04:39:40+00:00,['1544179179117334528'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic 

https://t.co/Iw62XLCbaA",,new
1.5437575286217933e+18,2022-07-04 00:44:11+00:00,['1543757528621793280'],"@realJamezM Please can you add my instrumental (rock) guitar song to your amazing, gigantic playlist? 

https://t.co/Dt0DyPNEH5",,please add instrumental rock guitar song amazing gigantic playlist
1.542706245962027e+18,2022-07-01 03:06:45+00:00,['1542706245962027008'],@selinahawker @JimArms09244913 I presaved it and I'll add it to my playlists 👍,,presaved i'll add playlist
1.5423836529144627e+18,2022-06-30 05:44:53+00:00,['1542383652914462720'],@SugarJunkiesUK @ToughOnFridays Yes I think they're fantastic too and a great song!,,yes think they're fantastic great song
1.541606694077227e+18,2022-06-28 02:17:32+00:00,['1541606694077227009'],"Join me listening to #marvellous #spotifyplaylist #indietunestuesday #IndieTunesTuesdaybyvinnie by #playlistcurator @SixStringSurfer featuring #awesome #highlytalented #indieartists who make #fantastic #indie #music #LGTWO #rtArtBoost  #MuseBoost #wfmRT 

https://t.co/XJmFm2Sewr",,join listening featuring make
1.541606271085908e+18,2022-06-28 02:15:51+00:00,['1541606271085907968'],"More #IndieArtists: 

@olivedaresthed1
@ValeryanVal
@TracyCloudMusic

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.541606269487833e+18,2022-06-28 02:15:50+00:00,['1541606269487833090'],"More #IndieArtists: 

@SugarJunkiesUK
@stomp_city
@MusicSeibert
@DawnEmilymusic
@volkermilch 
@DileeInc 
@Forwardmanne 
@JillWinterMusic 
@TheoStarTheTech
@ElisaDuwez
@RodneyRogue
@Marcotobiamusic
@rapz90 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic",,
1.5416062676214415e+18,2022-06-28 02:15:50+00:00,['1541606267621441541'],"New #SpotifyPlaylist #IndieTunesTuesdaybyvinnie
with #IndieArtists 

@Chenel_No1
@RenMassieMusic
@jam_tako3
@RoseMarianFinn1
@JordanESP
@selinahawker
@LofthouseLeo
@SixStringSurfer 

#LGTWO #rtArtBoost #RFBoost  #MuseBoost @tunebubblemusic 

https://t.co/mPlSPN3Xei",,new
1.5415827220276183e+18,2022-06-28 00:42:16+00:00,['1541582722027618308'],"@Karolien72 @Nederhof @rblommestijn Ik heb totaal geen angst. Ik zie dingen aankomen, omdat ze overduidelijk zijn en wil dat wij ons hiertegen verweren. Je kunt ermee lachen, maar als we ons niet verweren, ben jij degene die t.z.t niet meer lachen kan.",,heb totaal geen angst zie dingen aankomen omdat overduidelijk zijn wil dat wij ons hiertegen verweren kunt ermee lachen maar ons niet verweren ben jij degene die tzt niet meer lachen kan
1.541451040859603e+18,2022-06-27 15:59:01+00:00,['1541451040859602947'],@Nederhof @rblommestijn Ik ben ook tegen dierenleed. Ik betaal liever meer voor scharrelvlees. Maar de boer met scharrelkippen en -varkens wordt zijn grond niet gegund. Deze overheid draait boeren de nek om en wil van ons mooie NL één grote stad maken! #TheGreatReset,,ben ook tegen dierenleed betaal liever meer voor scharrelvlees maar boer met scharrelkippen varkens wordt zijn grond niet gegund deze overheid draait boeren nek wil van ons mooie grote stad maken
1.5414300047975465e+18,2022-06-27 14:35:26+00:00,['1541430004797546498'],"@RoseMarianFinn1 Wow, dear Rose, how sweet of you to say that. 🌹❤️ I'm honoured. You're a very sweet good strong lovely woman and human being with a golden heart. We're going to chat in private as soon as I have time. ❤️🌹🍀",,wow dear rose sweet say i'm honoured sweet good strong lovely woman human golden heart we're going chat private soon time
1.541424417300947e+18,2022-06-27 14:13:14+00:00,['1541424417300946945'],"@Nederhof @rblommestijn Het probleem is: de volgende generatie prisoners zijn wij, de burgers, who own nothing and won't be happy! Ik ben tegen massale bio-industrie, maar voor (wat) duurder scharrelvlees. Maar straks hebben wij niks meer te zeggen en moeten sprinkhanen eten! #TheGreatReset",,het probleem volgende generatie prisoner zijn wij burger nothing happy ben tegen massale bioindustrie maar voor wat duurder scharrelvlees maar straks hebben wij niks meer zeggen moeten sprinkhanen eten
1.5410246411033231e+18,2022-06-26 11:44:39+00:00,['1541024641103323136'],"I just voted for Rose Finn on Ignition Country. Help 
@RoseMarianFinn1 and vote for her #rosefinn #pop #country #jazz #folk #originalsongs https://t.co/KmfHbwbaMy #ignitionCountry https://t.co/H2o6CnFGzQ",,voted rose finn ignition country help vote
1.5408528998567483e+18,2022-06-26 00:22:13+00:00,['1540852899856748544'],"@music_legion @MusicMarketingA @BlackettPromo @TheDeathBeats @potparallel @pablolarosaxo @trysette @StaceyBuzzActor @3mindblight @ITHERETWEETER1 @SophieDorsten @mscharleyyoung I hope you'll like this instrumental guitar song........

https://t.co/qvZxpqxhmN",,hope like instrumental guitar song
