id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.547149141691847e+18,2022-07-13 09:21:14+00:00,['1547149141691846656'],"Soak up the soundrays of hot 360° #globalmusic mix by @djritu1🌞4 the coolest #Afropop #sufi #disco #Arabesk by #DonnaSummer #IbrahimTatlises @Wiyaala @RoopaPanesar @avipaul @kinaaraofficial++  🎧anytime @mixcloud 💃 https://t.co/jbpmVIqOQW
📻Weds13July @ResonanceFM 6.30pm 🌍🎶🌍 https://t.co/7ffGqqGGCx",,soak soundrays hot mix coolest anytime wedsjuly
1.5457034510652908e+18,2022-07-09 09:36:35+00:00,['1545703451065290753'],So proud of their migrant past that they use their privilege to piss on migrants of the future. https://t.co/UJWAk1WU9t,,proud migrant past use privilege piss migrant future
1.5456996797148283e+18,2022-07-09 09:21:36+00:00,['1545699679714828288'],"Another world-beating role model from the Tory party!
#ToriesUnfitToGovern #ToriesOut #JohnsonOutNow https://t.co/2ki27Kv2kO",,another worldbeating role model tory party
1.5449706892407767e+18,2022-07-07 09:04:51+00:00,['1544970689240776705'],"Now is the right time for a party!
#JohnsonOut https://t.co/3lb1qzO3MH",,right time party
1.544608322640388e+18,2022-07-06 09:04:56+00:00,['1544608322640388096'],@IpekOzerim @sajidjavid @RishiSunak @BorisJohnson If they had any integrity they would have resigned long ago..,,integrity would resigned long ago
1.5439327334743409e+18,2022-07-04 12:20:23+00:00,['1543932733474340864'],"@tomcopley In this area we have few tube stations, spread out miles apart + infrequent buses (unlike C. London) so car park is needed. Replacing it with shoebox flats (+ more car owners) exposed to constant rail sounds is not the answer. You don't live here so don't presume you know best.",,area tube station spread mile apart infrequent bus unlike london car park needed replacing shoebox flat car owner exposed constant rail sound answer live presume know best
1.5435706198910648e+18,2022-07-03 12:21:28+00:00,['1543570619891064834'],No workplace should have any kind of bar. https://t.co/umU1Zse1F1,,workplace kind bar
1.5432594639221064e+18,2022-07-02 15:45:03+00:00,['1543259463922106370'],"@mrsbettysbooks @PinkNews @MayorofLondon He puts plenty of effort, and funding into supporting the LGBTQ+ community all year round.",,put plenty effort funding supporting lgbtq community year round
1.5431740473028362e+18,2022-07-02 10:05:38+00:00,['1543174047302836224'],"It was an honour to interview iconic activist Ted Brown, together with other #GLF pioneers, on A World in London in 2019 @ResonanceFM. Always an inspiration!🙏
Have a safe and HAPPY Pride!🌈🌈
#Pride2022 #prideisaprotest #loveislove #LGBTQIA https://t.co/fm4JyWzTiu",,honour interview iconic activist ted brown together pioneer world london always inspiration safe happy pride
1.542809289835823e+18,2022-07-01 09:56:13+00:00,['1542809289835823104'],"People who use their vehicles for work, are already having a tough time because of soaring fuel costs. For taxi/minicab drivers, there's also this 👇 https://t.co/xh5aX59sG2",,people use vehicle work already tough time soaring fuel cost taximinicab driver there's also
1.542508524357292e+18,2022-06-30 14:01:05+00:00,['1542508524357292032'],"@sanjeespouts 😧 It's almost as though they want a bit of war to distract from their domestic mistakes/ineptitude, whilst not quite realising that 21st century conflict can escalate beyond measure.",,almost though want bit war distract domestic mistakesineptitude whilst quite realising century conflict escalate beyond measure
1.542267199812944e+18,2022-06-29 22:02:09+00:00,['1542267199812943872'],Why has it taken this long?? https://t.co/oTkyK7zulT,,taken long
1.5420686234345185e+18,2022-06-29 08:53:04+00:00,['1542068623434518528'],"Hearing more stories like this 👇 Aunt who came back from a cruise went to temple &amp; infected 14 people at least.. Friend who's returned from holiday this week, definitely knows she's + but intends to be 'better in time for Pride'..
If you're ill, STAY AT HOME!
#CovidIsNotOver https://t.co/tjvv2QZNSS",,hearing story like aunt came back cruise went temple amp infected people least friend who's returned holiday week definitely know intends 'better time pride' ill stay home
1.541555939454632e+18,2022-06-27 22:55:51+00:00,['1541555939454631939'],"@dgurdasani1 Sounds like your clinician has run out of solutions or is saying that it's all in your mind 🙄 This is why I've opted to see an acupuncturist about some health issues I've been having recently (saw GP too, for diagnosis and bloods). I trust holistic alternative medicine more.",,sound like clinician run solution saying mind i've opted see acupuncturist health issue i've recently saw diagnosis blood trust holistic alternative medicine
1.5406338265102172e+18,2022-06-25 09:51:42+00:00,['1540633826510217217'],"@Sandyboots2020 @rickygervais @GeorgeMOfficial Wishing you a wonderful birthday, Lisa! x",,wishing wonderful birthday lisa
1.5398922065882808e+18,2022-06-23 08:44:46+00:00,['1539892206588280834'],@bmay Oh no... 🤨 What a shame he's pro-Brexit.,,shame he's probrexit
1.5396622797631734e+18,2022-06-22 17:31:07+00:00,['1539662279763173376'],@kinaaraofficial @djritu1 A world exclusive on A World in London! 🙏🌞,,world exclusive world london
1.5396619932418703e+18,2022-06-22 17:29:59+00:00,['1539661993241870336'],@angie_lemon @angeliquekidjo @ibrahimmaalouf1 @femikoyamusic @Wiyaala @HarpbyTashaSG @djritu1 🙏🌞🥰,,
1.5396618465247685e+18,2022-06-22 17:29:24+00:00,['1539661846524768261'],@pulseconnects @djritu1 @ResonanceFM 🙏💃🎶😍,,
1.5395379857960305e+18,2022-06-22 09:17:13+00:00,['1539537985796030464'],@Poonit5 🙏🥰🎶🌎,,
1.5395343981267026e+18,2022-06-22 09:02:58+00:00,['1539534398126702594'],"#SummerSolstice🌞#globalmusic mixed by @djritu1 ft @angeliquekidjo @ibrahimmaalouf1 #Tavares #JanetKay @femikoyamusic @Wiyaala @Vieuxfarkatoure #AlishaChinai @kinaaraofficial +🌎🎶
🎧ANYTIME @mixcloud 💃 https://t.co/8BezFhvSG1
📻Weds22June 6.30pm @ResonanceFM 
#music #Radio https://t.co/kpZ2bO0OyJ",,mixed anytime wedsjune
1.538801068376826e+18,2022-06-20 08:28:58+00:00,['1538801068376825856'],This! https://t.co/eJ7rWq3tfV,,
1.5384629895857316e+18,2022-06-19 10:05:34+00:00,['1538462989585731584'],"It's unbelievable now!
#JohnsonOut https://t.co/4IOI1cpIK1",,unbelievable
1.5373773795087524e+18,2022-06-16 10:11:45+00:00,['1537377379508752384'],"@Poonit5 @djritu1 @Wiyaala @MadalitsoBand @RokiaKoneMusic @layegros @kinaaraofficial @Latinaotearoa @mixcloud @ResonanceFM @pulseconnects @Bestfootmusic @RealWorldRec @angie_lemon @juslikemusic @RebelUpSound @theWMfoundation @RefugeeWeek Thank you Poonit🙏
Loving this weather!!!! Long may it last!",,thank poonit loving weather long may last
1.5373749346028134e+18,2022-06-16 10:02:02+00:00,['1537374934602813440'],@Poonit5 @adilray Adil is brilliant!,,adil brilliant
1.5373731313709097e+18,2022-06-16 09:54:52+00:00,['1537373131370909699'],This! 👇👌 https://t.co/oipROfCfuN,,
1.537101872871481e+18,2022-06-15 15:56:59+00:00,['1537101872871481344'],@Bestfootmusic 🙏🙏,,
1.5371003485229056e+18,2022-06-15 15:50:55+00:00,['1537100348522905602'],@kinaaraofficial @djritu1 @ResonanceFM Such a blissful tune combining #tanpura and Indie #guitar x,,blissful tune combining indie
1.537099846481498e+18,2022-06-15 15:48:55+00:00,['1537099846481498116'],@Poonit5 Thank you Poonit! x,,thank poonit
