id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,nouns
1.518295786890662e+18,2022-04-24 18:28:18+00:00,['1518295786890661891'],"Portre: Gomidas #ermeni #ermeniaydin #ermenisoykirim #107.yil
https://t.co/IAWpsZZ3vp https://t.co/HRQT8M2mua","{'copyright': False, 'country_codes': ['TR']}",portre gomidas yil,True,portre 
1.5182952869758075e+18,2022-04-24 18:26:19+00:00,['1518295286975807490'],"Bazı Yaralar Zamanla İyileşmez...
Kobanê'de yaşayan Ermeni doktor Noray Keşişyan, Özgür Rojava'da ""Soykırımdan geriye kalanları"" anlattı.
https://t.co/ySUnKHhzVp https://t.co/FMjZ7r4RN8","{'copyright': False, 'country_codes': ['TR']}",baz yaralar zamanla yilemez koban'de yaayan ermeni doktor noray keiyan zgr rojava'da soykrmdan geriye kalanlar anlatt,True,baz zamanla yilemez koban'de ermeni doktor zgr rojava'da soykrmdan geriye kalanlar anlatt 
1.517990474040193e+18,2022-04-23 22:15:06+00:00,['1517990474040193024'],#BazıYaralarZamanlaİyileşmez https://t.co/craPro4Vqh,"{'copyright': False, 'country_codes': ['TR']}",yaralarzamanlayilemez,True,yaralarzamanlayilemez 
1.5172027024088635e+18,2022-04-21 18:04:47+00:00,['1517202702408863744'],Arkadaşlar destek lütfen… https://t.co/qUitTW1AFI,"{'copyright': False, 'country_codes': ['TR']}",arkadalar destek ltfen,True,destek ltfen 
1.5142635246331576e+18,2022-04-13 15:25:32+00:00,['1514263524633157639'],"Özgür Tv Haberleri Avrupa saatiyle 18.00’de https://t.co/aAkaebqT4S adresinden izleyebilirsiniz…
Özgür Tv – Gerçeğin İçinde, Kavganın Tam Ortasında https://t.co/1A9tyyJ1xb","{'copyright': False, 'country_codes': ['TR']}",zgr haberleri avrupa saatiyle adresinden izleyebilirsiniz zgr gerein inde kavgann tam ortasnda,True,zgr haberleri avrupa izleyebilirsiniz zgr gerein inde kavgann tam ortasnda 
1.5129062952711127e+18,2022-04-09 21:32:23+00:00,['1512906295271112710'],"10 Nisan Pazar günü Jın Tv'de Avrupa saatiyle 17.00'de Aktüel Programı'nda Birleşik İşçi Hareketi'nden Meliha Kayacı ile 1 Mayıs taktiğini ve hazırlıkları, 3 Nisan günü hapishanede hayatını kaybeden Mehmet Sevinç'in kızı Berivan Sevinç ile süreci konuşacağız... https://t.co/JZeE8UmHpj","{'copyright': False, 'country_codes': ['TR']}",nisan pazar tv'de avrupa saatiyle 'de aktel program'nda birleik hareketi'nden meliha kayac ile may taktiini hazrlklar nisan hapishanede hayatn kaybeden mehmet sevin'in berivan sevin ile sreci konuacaz,True,pazar tv'de avrupa aktel program'nda birleik hareketi'nden meliha ile hapishanede hayatn kaybeden mehmet sevin'in berivan sevin ile sreci konuacaz 
1.5124915680826982e+18,2022-04-08 18:04:25+00:00,['1512491568082698242'],"9 Nisan 2022, Jın Tv'de Türkiye saatiyle 18.00'de Aktüel Programı'nda haberlerimiz, dosyalarımızla sizlerle birlikte olacağız. Programımızın konuğu ise; yazar, şair, editör Meral Şimşek olacak. Meral ile edebiyatta ve şiirde kadını konuşacağız. Sizleri de bekliyoruz... https://t.co/8YfD0s9B50","{'copyright': False, 'country_codes': ['TR']}",nisan tv'de trkiye saatiyle 'de aktel program'nda haberlerimiz dosyalarmzla sizlerle birlikte olacaz programmzn konuu ise yazar air editr meral imek olacak meral ile edebiyatta iirde kadn konuacaz sizleri bekliyoruz,True,tv'de trkiye aktel program'nda haberlerimiz dosyalarmzla sizlerle birlikte olacaz programmzn konuu ise air imek ile edebiyatta iirde kadn konuacaz sizleri bekliyoruz 
1.511740026757034e+18,2022-04-06 16:18:03+00:00,['1511740026757033988'],Özgür Haberler ve Batman'da yapılan işkence / 6 Nisan https://t.co/gxBI1k8qvK @YouTube aracılığıyla,"{'copyright': False, 'country_codes': ['TR']}",zgr haberler batman'da yaplan ikence nisan araclyla,True,zgr haberler batman'da yaplan ikence araclyla 
1.511731366777471e+18,2022-04-06 15:43:39+00:00,['1511731366777470984'],Aysel Tuğluk ve hasta mapuslar serbest bırakılsın!… https://t.co/A6PlHW6XKK,"{'copyright': False, 'country_codes': ['TR']}",aysel tuluk hasta mapuslar serbest braklsn,True,aysel tuluk hasta serbest braklsn 
1.5110242066323374e+18,2022-04-04 16:53:38+00:00,['1511024206632337410'],"Özgür Tv – Gerçeğin İçinde, Kavganın Tam Ortasında…
Kaçıranlar ve izlemek@isteyenler için buraya bırakıyorum. 4 Nisan 2022 Ana Haber ve Özgür Yorum… https://t.co/1A9tyyJ1xb","{'copyright': False, 'country_codes': ['TR']}",zgr gerein inde kavgann tam ortasnda karanlar izlemek iin buraya brakyorum nisan ana haber zgr yorum,True,zgr gerein inde kavgann tam izlemek iin buraya brakyorum haber zgr yorum 
1.5109480347079598e+18,2022-04-04 11:50:58+00:00,['1510948034707959817'],BARAN SERHAT: DEVRİMİN KOMUTANI https://t.co/CKujOlBZI9 @YouTube aracılığıyla,"{'copyright': False, 'country_codes': ['TR']}",baran serhat devrmn komutani araclyla,True,baran komutani araclyla 
1.5109477185958134e+18,2022-04-04 11:49:42+00:00,['1510947718595813381'],1 NİSAN ÖZGÜR HABERLER #ukrayna #haber #güncel #zam #hdp https://t.co/xTLngq1W7D @YouTube aracılığıyla,"{'copyright': False, 'country_codes': ['TR']}",nsan zgr haberler ncel araclyla,True,haberler ncel araclyla 
1.5103315281313178e+18,2022-04-02 19:01:11+00:00,['1510331528131317765'],"Jin Tv'de Aktüel Programında Av. Newroz Uysal ile 4 Nisan'ı ve İmralı tecritini, İktisat Dr. Filiz Aslan ile ekonomik kriz ve yoksulluğu konuştuk...
https://t.co/S170F6I4WH https://t.co/xVpmaPcYjb","{'copyright': False, 'country_codes': ['TR']}",jin tv'de aktel programnda newroz uysal ile nisan' mral tecritini ktisat filiz aslan ile ekonomik kriz yoksulluu konutuk,True,jin tv'de aktel programnda newroz nisan aslan ekonomik kriz yoksulluu konutuk 
1.5103283511054705e+18,2022-04-02 18:48:34+00:00,['1510328351105470468'],Incubator - Melody Project from CODARTS https://t.co/1MfvsGlAPL @YouTube aracılığıyla https://t.co/uVySbBChUS,"{'copyright': False, 'country_codes': ['TR']}",incubator melody project codarts araclyla,False,incubator melody project araclyla 
1.5103139777162936e+18,2022-04-02 17:51:27+00:00,['1510313977716293640'],"1 NİSAN ÖZGÜR HABERLER ""#ukrayna #haber #güncel #zam #hdp Marksist Teori Dergisi Yazarı Dr. İbrahim Okçuoğlu Ukrayna savaşını, İstanbul müzakerelerini ve Erdoğan'ın hedeflerini konuştuk...""
https://t.co/t6rRSvvAqG https://t.co/eMJL8f7HE0","{'copyright': False, 'country_codes': ['TR']}",nsan zgr haberler ncel marksist teori dergisi yazar brahim okuolu ukrayna savan stanbul mzakerelerini erdoan'n hedeflerini konutuk,True,haberler marksist teori dergisi yazar brahim okuolu savan stanbul mzakerelerini erdoan'n hedeflerini konutuk 
1.5099958521227592e+18,2022-04-01 20:47:20+00:00,['1509995852122759171'],30 Mart 2022-DEVRİMCİ HAFIZA https://t.co/vWTayyomm8 https://t.co/rVmC57bEwP,"{'copyright': False, 'country_codes': ['TR']}",mart devrmc hafiza,True,mart devrmc hafiza 
1.5099943989389722e+18,2022-04-01 20:41:33+00:00,['1509994398938972170'],31 Mart 2022-ÖZGÜR HABER https://t.co/NZogvoyrrT https://t.co/Iq5dTgluJn,"{'copyright': False, 'country_codes': ['TR']}",mart zgr haber,True,mart haber 
1.508543856501039e+18,2022-03-28 20:37:37+00:00,['1508543856501039116'],Sana demezlerim höst hadi ordan! Sen kim oluyorsun? https://t.co/fdcWwpMzeT,"{'copyright': False, 'country_codes': ['TR']}",sana demezlerim hst hadi ordan sen kim oluyorsun,True,sana demezlerim hst hadi kim oluyorsun 
1.5084094111187108e+18,2022-03-28 11:43:23+00:00,['1508409411118710789'],"27 Mart 2022'de Jin Tv'de Roza Kadın Derneği Kurucu Üyesi Fatma Gültekin ile 16 Mart'ta Amed'de kadınlara yönelik gözaltı ve tutuklama saldırısını konuştuk. @AdalinKaa 
FUSUN ERDOGAN-ROZA KADIN DERNEĞİ'NDEN FATMA GULTEKIN https://t.co/GDxy7KbZXW @YouTube aracılığıyla","{'copyright': False, 'country_codes': ['TR']}",mart 'de jin tv'de roza kadn dernei kurucu yesi fatma gltekin ile mart'ta amed'de kadnlara ynelik gzalt tutuklama saldrsn konutuk fusun erdoganroza kadin derne'nden fatma gultekin araclyla,True,mart jin tv'de roza kadn dernei kurucu yesi fatma ile mart'ta amed'de kadnlara ynelik gzalt tutuklama saldrsn konutuk fusun erdoganroza fatma gultekin araclyla 
1.5084081140051272e+18,2022-03-28 11:38:13+00:00,['1508408114005127169'],"27 Mart 2022'de Jin Tv'de Aktüel Programı'nda Özgür Genç Kadın Konferans Örgütleme Komitesi'nden Merve Havalı ile gündem ve taleplerini konuştuk. @ggromble, @OzgurGencKadin @hifaberfin 
FUSUN ERDOGAN-ÖZGÜR GENÇ KADIN'DAN MERVE HAVALI https://t.co/7qQNSO7bdE @YouTube aracılığıyla https://t.co/0pfGfX8gH0","{'copyright': False, 'country_codes': ['TR']}",mart 'de jin tv'de aktel program'nda zgr gen kadn konferans rgtleme komitesi'nden merve haval ile gndem taleplerini konutuk fusun erdoganzgr gen kadin'dan merve havali araclyla,True,mart jin tv'de aktel program'nda zgr gen kadn merve haval ile gndem taleplerini konutuk fusun erdoganzgr gen kadin'dan merve havali araclyla 
1.508407068679623e+18,2022-03-28 11:34:04+00:00,['1508407068679622658'],"26 Mart 2022'de Jin Tv'de Aktüel Programı'nda HDP İstanbul milletvekili Dilşat Canbaz Kaya 2022 Newroz'unu değerlendirdi. @dilsatcanbaz @HDPkadin @HDPgenelmerkezi @SMFmerkez 
FÜSUN ERDOĞAN- HDP İSTANBUL MİLLETVEKİLİ DİLŞAT CANBAZ KAYA https://t.co/eGsdyWx6sl @YouTube aracılığıyla https://t.co/ddK8vFzKcz","{'copyright': False, 'country_codes': ['TR']}",mart 'de jin tv'de aktel program'nda hdp stanbul milletvekili dilat canbaz kaya newroz'unu deerlendirdi fsun erdoan hdp stanbul mlletvekl dlat canbaz kaya araclyla,True,mart jin tv'de aktel program'nda hdp stanbul milletvekili canbaz kaya deerlendirdi fsun erdoan hdp stanbul mlletvekl canbaz kaya araclyla 
1.5084064309735014e+18,2022-03-28 11:31:32+00:00,['1508406430973501443'],"26 Mart'ta Jin Tv'de Haber-Aktüel Programı'nda DBP Eş Genel Başkanı Saliha Aydeniz 2022 Newroz'unu değerlendirdi...@Saliha_Aydeniz, @DBP_GenelMerkez, @DBPKadinMeclisi 
FUSUN ERDOGAN -DBP EŞ GENEL BAŞKANI SALIHA AYDENIZ https://t.co/SFBudVnLyF @YouTube aracılığıyla https://t.co/w6tecnUDH2","{'copyright': False, 'country_codes': ['TR']}",mart'ta jin tv'de haberaktel program'nda dbp genel bakan saliha aydeniz newroz'unu deerlendirdi fusun erdogan dbp genel bakani saliha aydeniz araclyla,True,mart'ta jin haberaktel program'nda dbp genel bakan saliha aydeniz deerlendirdi fusun genel bakani saliha aydeniz araclyla 
1.506995170482561e+18,2022-03-24 14:03:41+00:00,['1506995170482561029'],"Sevgi toprağı, yıldızlar yoldaşı olsun… https://t.co/MhyNuyaymu","{'copyright': False, 'country_codes': ['TR']}",sevgi topra yldzlar yolda olsun,True,sevgi topra yolda olsun 
1.5069865191098163e+18,2022-03-24 13:29:19+00:00,['1506986519109816321'],"Gazeteci Aydın Engin yaşamını yitirdi
8 Mart'ta safra kesesi ameliyatı geçiren ve oluşan komplikasyonlar nedeniyle bir süredir yoğun bakımda tedavisine devam eden T24 yazarı, gazeteci Aydın Engin, 81 yaşında yaşamını yitirdi.
https://t.co/4BpYrsmzsl","{'copyright': False, 'country_codes': ['TR']}",gazeteci aydn engin yaamn yitirdi mart'ta safra kesesi ameliyat geiren oluan komplikasyonlar nedeniyle bir sredir youn bakmda tedavisine devam eden yazar gazeteci aydn engin yanda yaamn yitirdi,True,gazeteci aydn engin yaamn yitirdi mart'ta safra kesesi bir sredir youn bakmda tedavisine devam yazar gazeteci aydn engin yanda yaamn yitirdi 
1.5053126539206738e+18,2022-03-19 22:37:58+00:00,['1505312653920673797'],@AdalinKaa Canım çok geçmiş olsun…🌹💐🍀🌻🌈,"{'copyright': False, 'country_codes': ['TR']}",canm gemi olsun,True,canm gemi olsun 
1.504560170646524e+18,2022-03-17 20:47:52+00:00,['1504560170646523904'],Çok geçmiş olsun Farisoğulları’na. Darısı geride kalanların başına. https://t.co/J77ZzCqX14,"{'copyright': False, 'country_codes': ['TR']}",gemi olsun farisoullarna dars geride kalanlarn bana,True,gemi olsun farisoullarna bana 
1.501219707499823e+18,2022-03-08 15:34:04+00:00,['1501219707499823110'],Özgür Haberle - 8 Mart Dünya Emekçi Kadınlar Günü / 8 Mart 2022 https://t.co/bY80haThw2 @YouTube aracılığıyla,"{'copyright': False, 'country_codes': ['TR']}",zgr haberle mart dnya emeki kadnlar mart araclyla,True,zgr mart dnya mart araclyla 
1.499379656537031e+18,2022-03-03 13:42:21+00:00,['1499379656537030656'],#AytenÖztürk https://t.co/7C5Er07vr1,"{'copyright': False, 'country_codes': ['TR']}",ztrk,True,ztrk 
1.498696009861546e+18,2022-03-01 16:25:47+00:00,['1498696009861546000'],"2 Mart Çarşamba günü, JIN Tv'de Avrupa saatiyle 10.00'da Birleşik İşçi Hareketi'nden Meliha Kayacı, Mor Sarmaşık'tan Büşra Özçelik ve Roza Kadın Derneği Yönetim Kurulu Üyesi Berfin Polat Atuğ ile 8 Mart hazırlıklarını ve planlarını konuşacağız. https://t.co/tBM4AnaQIU","{'copyright': False, 'country_codes': ['TR']}",mart aramba jin tv'de avrupa saatiyle 'da birleik hareketi'nden meliha kayac mor sarmak'tan bra zelik roza kadn dernei ynetim kurulu yesi berfin polat atu ile mart hazrlklarn planlarn konuacaz,True,mart tv'de avrupa birleik hareketi'nden meliha kayac mor sarmak'tan bra zelik roza kadn dernei ynetim kurulu yesi berfin atu mart hazrlklarn planlarn konuacaz 
1.4984226542982103e+18,2022-02-28 22:19:34+00:00,['1498422654298210313'],"1 Mart Salı Günü, Avrupa saatiyle 10.00'da Jın Tv'de SKM Dönem Sözcüsü Çiçek OTLU, HDP İzmir İl Eşbaşkanı Berna ÇELİK ve Van Star Derneği Üyesi Serap Güvenç ile 8 Mart hazırlıklarını ve programlarını konuşacağız... @cicekotluesp, @Berna_celik21, @HDPkadin,@TJAMerkez,@DernegiStar https://t.co/E0K5zlj9JM","{'copyright': False, 'country_codes': ['TR']}",mart sal avrupa saatiyle 'da tv'de skm dnem szcs iek otlu hdp zmir ebakan berna elk van star dernei yesi serap gven ile mart hazrlklarn programlarn konuacaz,True,mart sal tv'de skm dnem szcs iek otlu hdp zmir berna elk van star dernei yesi serap mart hazrlklarn programlarn konuacaz 
1.4980679505778893e+18,2022-02-27 22:50:06+00:00,['1498067950577889284'],28 Şubat Pazartesi Günü Jın Tv'de 8 Mart Özel Aktüel Programı'nda Avrupa saatiyle 10.00'da TJA aktivisti Nujin Kılıç ve ÖGK Merkezi Koordinasyon Üyesi Tanya Kara ile 8 Mart hazırlık ve planlarını konuşacağız. Sizleri de ekranlarınızın başına bekliyoruz... https://t.co/92dP8KZdqR,"{'copyright': False, 'country_codes': ['TR']}",ubat pazartesi tv'de mart zel aktel program'nda avrupa saatiyle 'da tja aktivisti nujin merkezi koordinasyon yesi tanya kara ile mart hazrlk planlarn konuacaz sizleri ekranlarnzn bana bekliyoruz,True,pazartesi mart zel aktel program'nda avrupa tja aktivisti merkezi koordinasyon yesi tanya kara mart hazrlk planlarn konuacaz sizleri ekranlarnzn bana bekliyoruz 
1.497639257191723e+18,2022-02-26 18:26:38+00:00,['1497639257191723012'],"27 Şubat pazar günü Jın Tv’de Avrupa saatiyle 18.00-18.45 Aktüel programında TJK-E üyesi, Döne Güzel ile Avrupa’da 8 Mart hazırlıklarını konuşacağız… https://t.co/wOTscjcgMn","{'copyright': False, 'country_codes': ['TR']}",ubat pazar tvde avrupa saatiyle aktel programnda tjke yesi dne gzel ile avrupada mart hazrlklarn konuacaz,True,pazar tvde avrupa aktel programnda tjke yesi dne gzel mart hazrlklarn konuacaz 
1.497277416640811e+18,2022-02-25 18:28:48+00:00,['1497277416640811009'],"26 Şubat 2022 Cumartesi günü 6 aylık işkenceli sorgular, tutukluluk sürecinin ardından 246 gündür ev hapsinde olan ve iki ağırlaştırılmış müebbet cezası onaylanan Ayten Öztürk ve avukatı Seda Şaraldı ile süreci konuşacağız. https://t.co/ToV4HAJzGV","{'copyright': False, 'country_codes': ['TR']}",ubat cumartesi aylk ikenceli sorgular tutukluluk srecinin ardndan gndr hapsinde olan iki arlatrlm mebbet cezas onaylanan ayten ztrk avukat seda arald ile sreci konuacaz,True,cumartesi aylk tutukluluk srecinin ardndan gndr hapsinde olan mebbet cezas onaylanan seda arald sreci konuacaz 
1.4956826854104517e+18,2022-02-21 08:51:55+00:00,['1495682685410451460'],Sizin varlığınız dünyayı yeterince kirletiyor. Başka kire gerek yok!… https://t.co/4LmSo0HCSK,"{'copyright': False, 'country_codes': ['TR']}",sizin varlnz dnyay yeterince kirletiyor baka kire gerek yok,True,sizin varlnz dnyay yeterince kirletiyor baka kire gerek yok 
1.495656296099586e+18,2022-02-21 07:07:03+00:00,['1495656296099586049'],"JIN TV'de 19 Şubat’ta Avrupa saatiye 16.00 da Türkçe Aktüel Programı'nda HDP İstanbul Milletvekili Hüda Kaya ile Şengal ziyaretini konuştuk. @HudaKaya777 
FÜSUN ERDOĞAN-AKTÜEL PROGRAMI'NDA HÜDA KAYA ŞENGAL İZLENİMLERİNİ PAYLAŞTI https://t.co/LTx0SzMqMd @YouTube aracılığıyla https://t.co/JlTU6tAl0v","{'copyright': False, 'country_codes': ['TR']}",jin tv'de ubatta avrupa saatiye trke aktel program'nda hdp stanbul milletvekili hda kaya ile engal ziyaretini konutuk fsun erdoanaktel programi'nda hda kaya engal zlenmlern paylati araclyla,True,jin tv'de avrupa saatiye aktel program'nda hdp stanbul milletvekili hda kaya ziyaretini konutuk erdoanaktel programi'nda hda zlenmlern paylati araclyla 
1.4956555349298463e+18,2022-02-21 07:04:02+00:00,['1495655534929846272'],"20 Şubat'ta Avrupa saatiyle 16.00'da Liseli Öğrenci Birliği-LÖB üyesi Berfin Polat ile 26 Şubat'ta gerçekleştirecekleri Lise Kurultayı'nı konuştuk...
FÜSUN ERDOĞAN-JIN TV-AKTÜEL PROGRAMI-BERFİN POLAT https://t.co/Bo6lHCaKLi @YouTube aracılığıyla https://t.co/vS9Xk2tTYy","{'copyright': False, 'country_codes': ['TR']}",ubat'ta avrupa saatiyle 'da liseli renci birliilb yesi berfin polat ile ubat'ta gerekletirecekleri lise kurultay'n konutuk fsun erdoanjin tvaktel programiberfn polat araclyla,True,avrupa saatiyle renci birliilb yesi berfin polat ile gerekletirecekleri lise kurultay'n konutuk fsun tvaktel programiberfn polat araclyla 
1.4955149958950257e+18,2022-02-20 21:45:35+00:00,['1495514995895025664'],Harikasınız kadınlar...Emeğinize sağlık...💕 https://t.co/U48lYBUvQv,"{'copyright': False, 'country_codes': ['TR']}",harikasnz kadnlaremeinize salk,True,harikasnz salk 
1.4951087400638956e+18,2022-02-19 18:51:16+00:00,['1495108740063895552'],"20 Şubat'ta Avrupa saatiyle 16.00'da TJK-E üyesi Döne Güzel ile Avrupa'da 8 Mart hazırlıklarını...
Leseli Öğrenci Birliği-LÖB üyesi Berfin Polat ile 26 Şubat'ta gerçekleştirecekleri Lise Kurultayı'nı konuşacağız... https://t.co/aBF3Rm10vz","{'copyright': False, 'country_codes': ['TR']}",ubat'ta avrupa saatiyle 'da tjke yesi dne gzel ile avrupa'da mart hazrlklarn leseli renci birliilb yesi berfin polat ile ubat'ta gerekletirecekleri lise kurultay'n konuacaz,True,avrupa saatiyle tjke yesi dne gzel ile mart hazrlklarn renci birliilb yesi berfin polat ile gerekletirecekleri lise kurultay'n konuacaz 
1.4947148454003384e+18,2022-02-18 16:46:04+00:00,['1494714845400338438'],"Yarın JIN TV'de Avrupa saatiye 16.00-16.45'de Türkçe Aktüel Programı'nda HDP İstanbul Milletvekili Hüda Kaya ile Şengal ziyaretini konuşacağız. Haberlerimiz, dosya haberlerimizle, sizleri de bekliyor olacağız... @HudaKaya777 https://t.co/PY1ivwAWxR","{'copyright': False, 'country_codes': ['TR']}",yarn jin tv'de avrupa saatiye 'de trke aktel program'nda hdp stanbul milletvekili hda kaya ile engal ziyaretini konuacaz haberlerimiz dosya haberlerimizle sizleri bekliyor olacaz,True,yarn jin tv'de avrupa saatiye aktel program'nda hdp stanbul milletvekili hda kaya ziyaretini konuacaz haberlerimiz dosya haberlerimizle sizleri bekliyor olacaz 
1.4941141891111365e+18,2022-02-17 00:59:16+00:00,['1494114189111136262'],Yuvarlak masanın altılısı / İbrahim Çiçek https://t.co/c0HxpAlzGs,"{'copyright': False, 'country_codes': ['TR']}",yuvarlak masann altls brahim iek,True,yuvarlak masann brahim iek 
1.4941138237705298e+18,2022-02-17 00:57:49+00:00,['1494113823770529794'],"""ATK raporunda infazın ertelenmesine ilişkin değerlendirme yok"" - bianet https://t.co/oiXubH8yxn","{'copyright': False, 'country_codes': ['TR']}",atk raporunda infazn ertelenmesine ilikin deerlendirme yok bianet,True,raporunda infazn ertelenmesine deerlendirme yok bianet 
1.4941134113487995e+18,2022-02-17 00:56:11+00:00,['1494113411348799492'],"RTÜK'ten Ayşenur Arslan'a 5 kez program durdurma cezası - bianet https://t.co/DW6LPTuchH
Baş belası RTÜK kurulduğu günden beri bir sansür kurulu olarak çalıştı. Şimdilerde ise, hiç bir sınır tanımıyor.","{'copyright': False, 'country_codes': ['TR']}",rtk'ten ayenur arslan'a kez program durdurma cezas bianet belas rtk kurulduu gnden beri bir sansr kurulu olarak alt imdilerde ise bir snr tanmyor,True,arslan program durdurma cezas bianet belas rtk beri bir sansr kurulu olarak alt ise bir snr tanmyor 
1.4936904636390195e+18,2022-02-15 20:55:32+00:00,['1493690463639019520'],#ATKSuçİşliyor https://t.co/yBlNq1Zh1z,"{'copyright': False, 'country_codes': ['TR']}",liyor,True,liyor 
1.493609732480848e+18,2022-02-15 15:34:44+00:00,['1493609732480847872'],"Barış Pehlivan, Hülya Kılınç, Murat Ağırel, Ferhat Çelik, Aydın Keser.
#GazetecilikSuçDeğildir https://t.co/XWjhibT41h","{'copyright': False, 'country_codes': ['TR']}",bar pehlivan hlya kln murat arel ferhat elik aydn keser deildir,True,bar pehlivan hlya kln murat arel keser deildir 
1.493560065676165e+18,2022-02-15 12:17:23+00:00,['1493560065676165120'],Birleşik mücadele işçi sınıfı ve halklarımızın kaderi ve geleceğidir – Birleşik Mücadele https://t.co/cGmiIBllMH,"{'copyright': False, 'country_codes': ['TR']}",birleik mcadele snf halklarmzn kaderi geleceidir birleik mcadele,True,birleik mcadele snf halklarmzn kaderi geleceidir birleik mcadele 
