id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.5192771153797489e+18,2022-04-27 11:27:45+00:00,['1519277115379748864'],"This is a nice piece by @benbloomsport on John Virgo, and his views on Jim Davidson. But the start of the middle passage is troublesome.

Davidson is not a victim. Those he has chosen to vilify at the expense of his humour are. https://t.co/quczt2zhJK https://t.co/Qlnwpu1Azs",nice piece john virgo view jim davidson start middle passage troublesome davidson victim chosen vilify expense humour,False
1.5189393351308575e+18,2022-04-26 13:05:32+00:00,['1518939335130857480'],"@redskyatnight @Scriblit @juux @mrdavidwhitley @WhenIsBirths @IrkthePurists @MarkReckons Len Goodman's I Don't Care, He Was Brilliant As The Sidekick in Lewis.",len goodman's care brilliant sidekick lewis,False
1.5189087482402038e+18,2022-04-26 11:04:00+00:00,['1518908748240203776'],"@AntonyThrower86 One of my finest sporting moments, that 😂",one finest sporting moment,False
1.5188852915154289e+18,2022-04-26 09:30:47+00:00,['1518885291515428864'],I had a table with a couple of wonky legs once too...#bbcsnooker https://t.co/WlHvxN8lNT,table couple wonky leg,False
1.5187383224657306e+18,2022-04-25 23:46:47+00:00,['1518738322465730563'],"Twitter is now Elon gated.

#ElonMuskBuysTwitter",twitter elon gated,False
1.5186783939733504e+18,2022-04-25 19:48:39+00:00,['1518678393973350401'],Romelu Lukaku. https://t.co/9eEVZEVOCU,romelu lukaku,True
1.518667644278395e+18,2022-04-25 19:05:56+00:00,['1518667644278394880'],Poor for the #bbcsnooker coverage on BBC2 and BBC4 not to be overlapping.,poor coverage bbc bbc overlapping,False
1.5185378171561124e+18,2022-04-25 10:30:03+00:00,['1518537817156112389'],"@Caraadavis They're out there. I saw one white knight who impressed a girl so much with his chivalry that she actually offered him into the cab with a promise.

The disappointment on her face when he told her he was gay haha.",they're saw one white knight impressed girl much chivalry actually offered cab promise disappointment face told gay haha,False
1.5179863388045435e+18,2022-04-23 21:58:40+00:00,['1517986338804543489'],Yan Bingtao. What a performance.,yan bingtao performance,False
1.5179003332545946e+18,2022-04-23 16:16:55+00:00,['1517900333254594564'],I wonder if Steven Gerrard has ever had any experience of two players stopping each other from producing their best when playing together... https://t.co/SDFvV7u8w5,wonder steven gerrard ever experience two player stopping producing best playing together,False
1.5178755371795497e+18,2022-04-23 14:38:23+00:00,['1517875537179549697'],@DavidJMcGaughey At least.,least,False
1.5178623857169777e+18,2022-04-23 13:46:07+00:00,['1517862385716977666'],"Martin Keown used to play for Arsenal.

You'd never guess, would you...",martin keown used play arsenal never guess would,False
1.5178476560386417e+18,2022-04-23 12:47:36+00:00,['1517847656038641664'],That run-up deserved that miss.,runup deserved miss,False
1.517845092895273e+18,2022-04-23 12:37:25+00:00,['1517845092895272963'],@pandoraforsyth Who's your favourite character?,who's favourite character,False
1.517829203026133e+18,2022-04-23 11:34:16+00:00,['1517829203026132994'],"This Manchester United team's issues are easily solved.

All they need is 20 new players and new ownership.",manchester united team's issue easily solved need new player new ownership,False
1.5175954332788367e+18,2022-04-22 20:05:21+00:00,['1517595433278836737'],@JCotterillBolso @FAWNL @CrawleyWaspsLFC,,
1.5174208468511785e+18,2022-04-22 08:31:36+00:00,['1517420846851178496'],@glennebrey https://t.co/8jlTiJwvYz,,
1.5174200306564055e+18,2022-04-22 08:28:22+00:00,['1517420030656405505'],@glennebrey Niche. But I like it.,niche like,True
1.5172526289290322e+18,2022-04-21 21:23:10+00:00,['1517252628929032192'],Everyone's passwords. https://t.co/z70qRpYwU5,everyone's password,False
1.5170991005163233e+18,2022-04-21 11:13:06+00:00,['1517099100516323328'],"@eldo_the_robin Plus, as a high-profile public figure with influence, he's allowed an opinion!",plus highprofile public figure influence he's allowed opinion,False
1.5167559363664527e+18,2022-04-20 12:29:29+00:00,['1516755936366452741'],@elizabethAVFC @Jaye_Moseley Happy Twitter balloon day to both of you!,happy twitter balloon day,False
1.5163809198331822e+18,2022-04-19 11:39:18+00:00,['1516380919833182215'],"Very sad to hear of the death of Sir Ray Tindle. Dedicated to local newspapers and staff, he used growth and investment - not redundancies - to fight the 2008 recession. https://t.co/aPf0mAo5r2",sad hear death sir ray tindle dedicated local newspaper staff used growth investment redundancy fight recession,False
1.516191290333012e+18,2022-04-18 23:05:47+00:00,['1516191290333011973'],@KatieWhyatt They're heading in one direction.,they're heading one direction,False
1.5161733802523116e+18,2022-04-18 21:54:37+00:00,['1516173380252311563'],"@TGITGP Great club, doing things the right way.",great club thing right way,False
1.515977032261419e+18,2022-04-18 08:54:24+00:00,['1515977032261419009'],"@GaryDelaney @JohnRentoul @themiltonjones Ditto number 8, which is someone tweeting a Tim Vine joke.",ditto number someone tweeting tim vine joke,False
1.515974451480957e+18,2022-04-18 08:44:09+00:00,['1515974451480956928'],@LydiaMizon Kermit takes the trophy. Getting a distinct David Baddiel vibe from Swedish chef.,kermit take trophy getting distinct david baddiel vibe swedish chef,False
1.5157063550799176e+18,2022-04-17 14:58:50+00:00,['1515706355079917574'],"Not saying the National League South table is tight, but with 5/6 games to go, the team in *15th* (seventh from bottom) still has a shot at being promoted.

Concord Rangers are five points off the last play-off spot, with a game in hand.",saying national league south table tight game team seventh bottom still shot promoted concord ranger five point last playoff spot game hand,False
1.5149035988654735e+18,2022-04-15 09:48:58+00:00,['1514903598865473537'],"Jurgen Klopp now the longest serving manager in the Premier League, at 6 years, 189 daysin the job.",jurgen klopp longest serving manager premier league year daysin job,False
1.514879124849967e+18,2022-04-15 08:11:43+00:00,['1514879124849967105'],"Phenomenal player, never right as captain, even from the start.

Thank you Joe, you gave as good as you had. https://t.co/xCd9uBnjkl",phenomenal player never right captain even start thank joe gave good,False
1.5146626703011185e+18,2022-04-14 17:51:36+00:00,['1514662670301118470'],"""Over""? Ignorant twerp. https://t.co/vdlhR6WB6U",ignorant twerp,True
1.5146492938519634e+18,2022-04-14 16:58:27+00:00,['1514649293851963402'],@callummay Bowling attack too naive. Need Ollie back.,bowling attack naive need ollie back,False
1.5146489214563983e+18,2022-04-14 16:56:58+00:00,['1514648921456398340'],"I'm unreasonably annoyed when fictional characters in TV shows don't have a surname, even when it's never referenced in the show.",i'm unreasonably annoyed fictional character show surname even never referenced show,False
1.5145858380631368e+18,2022-04-14 12:46:18+00:00,['1514585838063136770'],@AVFCOfficial Not necessarily top of the list but an underrated goal/moment is Delph's cheeky finish to beat Mourinho's Chelsea in 2014.,necessarily top list underrated goalmoment delph's cheeky finish beat mourinho's chelsea,False
1.514351149981352e+18,2022-04-13 21:13:44+00:00,['1514351149981351939'],"1am at the Wanda Metropolitano, Madrid.

Only one man remains in the stadium.

He locks his dressing room door, puts his cards away in his bag.

And silently sobs with relief. It's over.",wanda metropolitano madrid one man remains stadium lock dressing room door put card away bag silently sob relief,False
1.5143462007403356e+18,2022-04-13 20:54:04+00:00,['1514346200740335623'],Timewasting at free-kicks or throw-ins should see them awarded the other way.,timewasting freekicks throwins see awarded way,False
1.5143448915093176e+18,2022-04-13 20:48:51+00:00,['1514344891509317637'],"Never an uglier, more anti-football team than Diego Simeone's Atletico Madrid.",never uglier antifootball team diego simeone's atletico madrid,False
1.514319317214675e+18,2022-04-13 19:07:14+00:00,['1514319317214674945'],"#Heardle #47

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/PR6YIzLrWi",,
1.5142547646656184e+18,2022-04-13 14:50:44+00:00,['1514254764665618433'],A fine choice. Good luck @ChrisMasonBBC. https://t.co/Ak29Lq58eg,fine choice good luck,False
1.514143684035584e+18,2022-04-13 07:29:20+00:00,['1514143684035584005'],First Tory MP calls for Johnson to go. https://t.co/7c14b62fhp,first tory call johnson,False
1.5138840651240366e+18,2022-04-12 14:17:42+00:00,['1513884065124036619'],"@glennebrey @legsidelizzy And if he does, it piles the pressure on Johnson.",doe pile pressure johnson,False
1.513873576734167e+18,2022-04-12 13:36:01+00:00,['1513873576734167041'],Good journalism matters. https://t.co/gnFkcC2QeX,good journalism matter,False
1.5138706176903987e+18,2022-04-12 13:24:16+00:00,['1513870617690398725'],"@mouldyscone Sunak doesn't need the hassle (or the money). He was expecting to be reshuffled. He now holds the PM's future in his hands.

If Sunak resigns now, Johnson is screwed.",sunak need hassle money expecting reshuffled hold pm's future hand sunak resigns johnson screwed,False
1.513863242908582e+18,2022-04-12 12:54:57+00:00,['1513863242908581896'],@mouldyscone No 10 clearly determined to take No 11 down with them on this...,clearly determined take,False
1.513855965225001e+18,2022-04-12 12:26:02+00:00,['1513855965225000961'],@catrinavfc Definitely white and gold.,definitely white gold,False
1.5137928792688722e+18,2022-04-12 08:15:21+00:00,['1513792879268872193'],@ToppersSnr @DavidKHopps Ollie Robinson too. Nearly up to 30.,ollie robinson nearly,False
1.5136515709442294e+18,2022-04-11 22:53:51+00:00,['1513651570944229377'],"#Heardle #45

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/PR6YIzLrWi",,
1.5134869547337073e+18,2022-04-11 11:59:43+00:00,['1513486954733707268'],@JamieCutteridge @JackPittBrooke @FootballCliches @TaimourLay Hayden must have been loving that!,hayden must loving,False
1.513485763643687e+18,2022-04-11 11:54:59+00:00,['1513485763643686919'],"@hjd____ @FootballCliches Yes. Aston Villa's season review book of 1995-96, referred to a pre-celebrity Beckham as Dave, in the match report of the famous ""You'll never win anything with kids"" game.

Beckham, wearing number 24, came off the bench to score. https://t.co/wocMJrFr20",yes aston villa's season review book referred precelebrity beckham dave match report famous never win anything kid game beckham wearing number came bench score,False
1.5134824848135496e+18,2022-04-11 11:41:58+00:00,['1513482484813549575'],"@DomGio88 @LeeRogers86 @FootballCliches Doesn't need to be touching. Just needs a bit overhanging. Like all line calls, it's the whole of the ball over the whole of the line.

The above pic may seem pointless but it is at least legal.",need touching need bit overhanging like line call whole ball whole line pic may seem pointless least legal,False
1.5131182522930995e+18,2022-04-10 11:34:38+00:00,['1513118252293099526'],@BibiLynch https://t.co/R0RpcUGEUN,,
1.5131167243542897e+18,2022-04-10 11:28:34+00:00,['1513116724354289670'],@BibiLynch Winning.,winning,False
1.5129578412037775e+18,2022-04-10 00:57:13+00:00,['1512957841203777536'],@avfckirst Occasionally they play some hockey in between the random violence 😂,occasionally play hockey random violence,False
1.5129564718096466e+18,2022-04-10 00:51:46+00:00,['1512956471809646601'],"@avfckirst The punch ups, especially.",punch ups especially,False
1.512331283317375e+18,2022-04-08 07:27:30+00:00,['1512331283317374977'],@ianmccourt Would be interested to learn more.,would interested learn,False
1.5119655841703035e+18,2022-04-07 07:14:20+00:00,['1511965584170303489'],@danbardell @JackPittBrooke @ga11agbon Concede a few though. Kevin Gallacher got a hat-trick for Blackburn in my first ever VP game...,concede though kevin gallacher got hattrick blackburn first ever game,False
1.511732811048366e+18,2022-04-06 15:49:23+00:00,['1511732811048366085'],@FootballCliches Don't forget the 1995 B International when Chris Bart-Williams set up the only goal for Kevin Gallen.,forget international chris bartwilliams set goal kevin gallen,False
1.5114459125723382e+18,2022-04-05 20:49:21+00:00,['1511445912572338177'],"Simeone is appalling. Anti-football, ugly remonstrating.",simeone appalling antifootball ugly remonstrating,False
1.5114244731861606e+18,2022-04-05 19:24:09+00:00,['1511424473186160647'],@kevinhatchard Toxteth masculinity.,toxteth masculinity,False
1.5114237891119557e+18,2022-04-05 19:21:26+00:00,['1511423789111955463'],@mouldyscone 👏,,
1.511356907411366e+18,2022-04-05 14:55:41+00:00,['1511356907411365896'],@THancock_ Good luck!,good luck,True
1.5111051226041426e+18,2022-04-04 22:15:10+00:00,['1511105122604142595'],@misslexirose Tactical voting in every constituency.,tactical voting every constituency,False
1.5111002513981563e+18,2022-04-04 21:55:49+00:00,['1511100251398156296'],"@NadineDorries Six months ago you - the Culture and Media Secretary - had no idea how Channel 4 worked.

One of your more savvy colleagues had to explain it to you. In public.

I suggest you are far from qualified to come to any conclusion, let alone an informed one.

Unfit for public office.",six month ago culture medium secretary idea channel worked one savvy colleague explain public suggest far qualified come conclusion let alone informed one unfit public office,False
1.510997706415784e+18,2022-04-04 15:08:20+00:00,['1510997706415783936'],@back_the_BBC His hometown is Crawley in Sussex. Likely to return to his roots.,hometown crawley sussex likely return root,False
1.5109686016201892e+18,2022-04-04 13:12:41+00:00,['1510968601620189189'],Her single-handed episode in 2008 was a real tour de force. An underrated actress. https://t.co/JldRWKkazi,singlehanded episode real tour force underrated actress,False
1.5109010806407004e+18,2022-04-04 08:44:23+00:00,['1510901080640700417'],@timfarron @PaulBrandITV @MattChorley @CraigOliver100 @herszenhorn @TimesRadio Can I quote you on that?,quote,False
1.5108809476919992e+18,2022-04-04 07:24:23+00:00,['1510880947691999232'],Worrying. https://t.co/eCZJ588S78,worrying,False
1.510869262965121e+18,2022-04-04 06:37:57+00:00,['1510869262965121024'],"90s band The Spin Doctors released their own Sat Nav, but it wasn't very good.

All it kept saying was ""Just go ahead now"".",band spin doctor released sat nav good kept saying ahead,False
1.5106358348857754e+18,2022-04-03 15:10:23+00:00,['1510635834885775368'],"Weird how everyone goes around totally happy with hideous pylons - not to mention some redundant street furniture and ugly flyovers - and yet wind turbines are an eyesore?

Couldn't be vested interests AGAIN, could it? https://t.co/aquvnOux54",weird everyone around totally happy hideous pylon mention redundant street furniture ugly flyover yet wind turbine eyesore vested interest could,False
1.5106349112874516e+18,2022-04-03 15:06:43+00:00,['1510634911287451652'],"Terrific win against a very good team.

Mathematically guarantees another WSL season for Villa. https://t.co/4XPlHMhHNg",terrific win good team mathematically guarantee another wsl season villa,False
1.510555959449555e+18,2022-04-03 09:53:00+00:00,['1510555959449554949'],"@philmcnulty @Natpirks @robertrea I remember when it was all trees and ""whasssssup"" around here.",remember tree whasssssup around,False
1.510551179058688e+18,2022-04-03 09:34:00+00:00,['1510551179058688005'],Tell me you expense everything without telling me you expense everything... https://t.co/f8Y3TRpunC,tell expense everything without telling expense everything,False
1.510413999590056e+18,2022-04-03 00:28:54+00:00,['1510413999590055936'],"@abi_slade No super over, please...",super please,False
1.5102010098926428e+18,2022-04-02 10:22:33+00:00,['1510201009892642817'],@1874_Villan I have a sneaking suspicion for us today...,sneaking suspicion today,False
1.5099545876372644e+18,2022-04-01 18:03:21+00:00,['1509954587637264390'],@laythy29 Imagine if they'd got the emails confused and Gyles Brandreth had hosted the World Cup draw.,imagine they'd got email confused gyles brandreth hosted world cup draw,False
1.5099510794878812e+18,2022-04-01 17:49:25+00:00,['1509951079487881220'],"So some reasonably intelligent people are asking why Brazil/Colombia or Ghana/Senegal can't be in the same group, but England/Scotland/Wales can?

Try getting 13 teams into 8 groups.

Is maths education in this country really that bad?",reasonably intelligent people asking brazilcolombia ghanasenegal can't group englandscotlandwales try getting team group math education country really bad,False
1.5096723337363988e+18,2022-03-31 23:21:47+00:00,['1509672333736398854'],"If #Heardle wanted to really honour April Fool's Day, they have made today's song John Cage's 4'33""...",wanted really honour april fool's day made today's song john cage's,False
1.5095926547193692e+18,2022-03-31 18:05:10+00:00,['1509592654719369222'],"Jo is right. This Conservative government intends to serve only middle-aged, straight, white men.

If you're not in that category and continue to support them, you are complicit in the lies, deceit and betrayal. https://t.co/oQqub8XADO",right conservative government intends serve middleaged straight white men category continue support complicit lie deceit betrayal,False
1.5092109806638367e+18,2022-03-30 16:48:32+00:00,['1509210980663836680'],"I hear the arguments for it. I can only see it benefitting the very top clubs, especially the high-pressing teams.

They won't stop til they can name 10 and use all of them. Maybe even on a roll-on, roll-off basis. https://t.co/6cc9Jrs6dA",hear argument see benefitting top club especially highpressing team stop til name use maybe even rollon rolloff basis,False
1.5091116548601692e+18,2022-03-30 10:13:51+00:00,['1509111654860169217'],@NahItsSam This one was far too easy. I prefer a challenge!,one far easy prefer challenge,False
1.50909996813244e+18,2022-03-30 09:27:24+00:00,['1509099968132440069'],"More faces than a dice, that man. https://t.co/A6nWc257Th",face dice man,False
1.5090568737056604e+18,2022-03-30 06:36:10+00:00,['1509056873705660416'],"@Andyatkin2 @leonlegge32 @mattcrabb11 @LewesFCMen There was always the 7-2, Andy...",always andy,False
1.508943141721854e+18,2022-03-29 23:04:14+00:00,['1508943141721853955'],"Boom.

#Heardle #33

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/PR6YIzLrWi",boom,True
1.5089044619006976e+18,2022-03-29 20:30:32+00:00,['1508904461900697609'],@leaguelyblonde Gu-i-i-i-i-de you home...,guiiiide home,True
1.5088018604335473e+18,2022-03-29 13:42:50+00:00,['1508801860433547276'],@eldo_the_robin @StainesTownFC Well quite.,well quite,True
1.5087849590577684e+18,2022-03-29 12:35:40+00:00,['1508784959057768456'],"Non-League football club @StainesTownFC say they have to suspend operations - in a crazy statement involving the Modern Slavery Act 2015, Russian sanctions, the phrase ""large-scale bribery and corruption"" and a quote from the US Attorney's Office...

https://t.co/LuIMgu6Y3d",nonleague football club say suspend operation crazy statement involving modern slavery act russian sanction phrase largescale bribery corruption quote attorney's office,False
1.5085675996548342e+18,2022-03-28 22:11:58+00:00,['1508567599654834187'],@NahItsSam Sam The Shadow.,sam shadow,False
1.5085390517748122e+18,2022-03-28 20:18:31+00:00,['1508539051774812171'],Wrong answers only... https://t.co/EchLop8gu8,wrong answer,False
1.5084167351242752e+18,2022-03-28 12:12:29+00:00,['1508416735124275205'],@MorganBroadcast @RealBobMortimer Charlotte Morgan? 😂,charlotte morgan,False
1.5081276867780444e+18,2022-03-27 17:03:54+00:00,['1508127686778044418'],@crstig See also: free speech is absolute. Apart from those who express opinions I don't like.,see also free speech absolute apart express opinion like,False
1.508126811733078e+18,2022-03-27 17:00:26+00:00,['1508126811733078028'],Jeez the people who love to whinge about snowflakes are being incredibly sensitive about a lot of things today aren't they...,jeez people love whinge snowflake incredibly sensitive lot thing today,False
1.5081183869827604e+18,2022-03-27 16:26:57+00:00,['1508118386982760449'],"Clinging on for the kudos of the job, not the good of the team. https://t.co/5QzqCvKh42",clinging kudos job good team,False
1.5081042546361016e+18,2022-03-27 15:30:48+00:00,['1508104254636101633'],"Time to go, Joe.",time joe,True
1.5080889381702492e+18,2022-03-27 14:29:56+00:00,['1508088938170249217'],https://t.co/34ZtYvhX55 https://t.co/lqAxhXLnaT,,
1.507854282237825e+18,2022-03-26 22:57:30+00:00,['1507854282237825026'],"The idea that Joe Root shouldn't be removed as England captain because there are other deeper problems at the, er, root of it all is, frankly, ridiculous.",idea joe root removed england captain deeper problem root frankly ridiculous,False
1.5078464413094625e+18,2022-03-26 22:26:20+00:00,['1507846441309462531'],@KristyShaw See also: https://t.co/cQszjQWdJR,see also,False
1.507841773980242e+18,2022-03-26 22:07:47+00:00,['1507841773980241931'],"Not undermining Root appears to be the sole selection criteria for England these days.

It's certainly not temperament.

A cosy, comfy club, largely populated by County-standard players. https://t.co/jibst4CeR7",undermining root appears sole selection criterion england day certainly temperament cosy comfy club largely populated countystandard player,False
1.507839238783615e+18,2022-03-26 21:57:43+00:00,['1507839238783614976'],"Same energy.

#WIvsENG https://t.co/MN5SxjMvxk",energy,True
1.5078380934743818e+18,2022-03-26 21:53:10+00:00,['1507838093474381836'],This player had a pheasant evening. His team were literally chasing the game... https://t.co/wJC7GxXizB,player pheasant evening team literally chasing game,False
1.5077411282962186e+18,2022-03-26 15:27:52+00:00,['1507741128296218631'],@NahItsSam Yeah makes sense. Don't know what it's like where you are but I know more people with it now than when rules still existed...,yeah make sense know like know people rule still existed,False
1.5074970399109038e+18,2022-03-25 23:17:56+00:00,['1507497039910903812'],#avfc https://t.co/hti2Sh1WWA,,
1.507480984857432e+18,2022-03-25 22:14:09+00:00,['1507480984857432064'],"@YesMissMurphy ""That's still not as big as you estimated.""",that's still big estimated,False
1.5074779433957048e+18,2022-03-25 22:02:03+00:00,['1507477943395704836'],@CrawleyWaspsU18 @refsupportuk @MarkSDunford @Crawley_Obby @SussexCountyFA @SusyRadio,,
1.5074070701648814e+18,2022-03-25 17:20:26+00:00,['1507407070164881418'],@IssieAtch Every day for me 😂,every day,False
1.5074020345211945e+18,2022-03-25 17:00:25+00:00,['1507402034521194508'],@NahItsSam Lucky! Going anywhere?,lucky going anywhere,False
1.5073950996632123e+18,2022-03-25 16:32:52+00:00,['1507395099663212580'],And the retail assistant at Cobham services tells him it costs more than that... https://t.co/ViprM6SiEa,retail assistant cobham service tell cost,False
1.5073861931090002e+18,2022-03-25 15:57:28+00:00,['1507386193109000203'],@DuckyMomo65 He's an awful umpire. Should have given Stokes out at Headingley.,he's awful umpire given stokes headingley,False
1.5073844498052588e+18,2022-03-25 15:50:33+00:00,['1507384449805258752'],"With one of his worst deliveries...but it counts, so I doff my cap. https://t.co/lATq2Hdy4C",one worst deliveriesbut count doff cap,False
1.5073834601508454e+18,2022-03-25 15:46:37+00:00,['1507383460150845449'],"@eleanorpres Brathwaite and Bonner aside, this is one of the weakest batting line-ups in world cricket - and Overton is looking ordinary against them...",brathwaite bonner aside one weakest batting lineup world cricket overton looking ordinary,False
1.507382155181187e+18,2022-03-25 15:41:26+00:00,['1507382155181187080'],Will Craig Overton take the wicket of one of the West Indies' top 7? I can't see it.,craig overton take wicket one west indies' top can't see,False
1.5073756433229947e+18,2022-03-25 15:15:33+00:00,['1507375643322994698'],Thoroughly well deserved. Aggers is a legend. https://t.co/ZqyP9qyvUV,thoroughly well deserved aggers legend,False
1.5073636739873382e+18,2022-03-25 14:27:59+00:00,['1507363673987338248'],"Anderson and/or Broad would be making this ball talk. If this is our future, count me out.

Hopefully a new MD and coach will see sense and replace Root as captain.",anderson andor broad would making ball talk future count hopefully new coach see sense replace root captain,False
1.5073626729872794e+18,2022-03-25 14:24:01+00:00,['1507362672987279361'],"Dreadful use of the new ball so far. No threat, no zip, two fairly ordinary bowlers in overseas conditions who wouldn't be taking the new ball in virtually any other Test team.",dreadful use new ball far threat zip two fairly ordinary bowler overseas condition taking new ball virtually test team,False
1.50730331003383e+18,2022-03-25 10:28:08+00:00,['1507303310033829891'],"I was naked when I greeted the postman at the door earlier.

I don't know what scared him most - the fact I was naked, or that I knew where he lived... https://t.co/k0lAfFWCaC",naked greeted postman door earlier know scared fact naked knew lived,False
