Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
37,1.5605422628026532e+18,2022-08-19 08:20:43+00:00,['1560542262802653186'],"@Dorastar1 So needy! I hope the tech man smooths it’s furrowed brow, gives it a cool flannel and plays it some whale music until it chills out!", so needy i hope the tech man smooths it’s furrowed brow gives it a cool flannel and plays it some whale music until it chills out,True,False
38,1.56054106373922e+18,2022-08-19 08:15:57+00:00,['1560541063739219968'],@mrjuliandicks We’ve had so many in the garden this year, we’ve had so many in the garden this year,True,False
39,1.5605409315809116e+18,2022-08-19 08:15:26+00:00,['1560540931580911616'],@Dorastar1 I hope it doesn’t feel offended that you’ve left it all alone while you’ve gone off to have fun!, i hope it doesn’t feel offended that you’ve left it all alone while you’ve gone off to have fun,True,False
40,1.5604970185351332e+18,2022-08-19 05:20:56+00:00,['1560497018535133185'],@ChrisChivers2 @EA_Holmes @kateowbridge @WealddownMuseum And this photos have just popped up from 11 years ago! https://t.co/ip2RvQebGw,    and this photos have just popped up from 11 years ago ,True,False
41,1.5603531805752197e+18,2022-08-18 19:49:22+00:00,['1560353180575219714'],@ChrisChivers2 @EA_Holmes @kateowbridge @WealddownMuseum This is one of my favourites actually. Love the compactness!,    this is one of my favourites actually love the compactness,True,False
42,1.5603376867995525e+18,2022-08-18 18:47:48+00:00,['1560337686799552516'],"@MrHeadPrimary @BraaiKing_Bad @chrisdysonHT @PaulGarvey4 I’m with you Tim! Plain sweatshirt, white polo shirt, trousers, or skirt or dress. I’d also get rid of branded school bags/ book bags",    i’m with you tim plain sweatshirt white polo shirt trousers or skirt or dress i’d also get rid of branded school bags book bags,True,False
43,1.5603372364067676e+18,2022-08-18 18:46:01+00:00,['1560337236406767616'],@ChrisChivers2 @EA_Holmes @kateowbridge @WealddownMuseum I came first as a 12 year old- lost my mum’s headscarf. Didn’t ever fess up!,    i came first as a 12 year old lost my mum’s headscarf didn’t ever fess up,True,False
44,1.5603370650861568e+18,2022-08-18 18:45:20+00:00,['1560337065086156800'],"@ChrisChivers2 @EA_Holmes @kateowbridge @WealddownMuseum I sat in this spot once eating my lunch, harasses by a lovely Light Sussex hen. Just like mine at home!",    i sat in this spot once eating my lunch harasses by a lovely light sussex hen just like mine at home,True,False
45,1.560003900278727e+18,2022-08-17 20:41:27+00:00,['1560003900278726656'],@emmac2603 @WaterstonesCh @brassoteach @JoeBrassington2 @BottledBook @JosephACoelho Thanks Emma! I’ve been meaning to get it for ages!,      thanks emma i’ve been meaning to get it for ages,True,False
46,1.5599831229424927e+18,2022-08-17 19:18:54+00:00,['1559983122942492672'],Nice little haul from @WaterstonesCh today @brassoteach @JoeBrassington2 @BottledBook #simonfox @emmac2603 @JosephACoelho https://t.co/0FYTJ9BJk1,nice little haul from  today       ,True,False
47,1.55995035040836e+18,2022-08-17 17:08:40+00:00,['1559950350408359937'],@TimFreshTeach @singinghands Saveloy!,  saveloy,True,False
48,1.5598907619524116e+18,2022-08-17 13:11:53+00:00,['1559890761952411651'],@TimFreshTeach @singinghands Well hello again on here!,  well hello again on here,True,False
49,1.5598328526526095e+18,2022-08-17 09:21:47+00:00,['1559832852652609536'],@CrankCuffin @SouthernWater @mrjuliandicks I saw! Looks like Climping is still green but Bognor most def red!,   i saw looks like climping is still green but bognor most def red,True,False
50,1.55981371013845e+18,2022-08-17 08:05:43+00:00,['1559813710138449921'],@ChrisChivers2 @WealddownMuseum Lucky you! I’ll be taking some teenagers bowling then getting school shoes!,  lucky you i’ll be taking some teenagers bowling then getting school shoes,True,False
51,1.5598045540525015e+18,2022-08-17 07:29:20+00:00,['1559804554052501505'],@ScienceSparks @RachelSeymour18 @CrankCuffin useful for science in Bury Rangers?,   useful for science in bury rangers,True,False
52,1.5595482295948902e+18,2022-08-16 14:30:47+00:00,['1559548229594890240'],"I know it’s sad, but this lovely book has just arrived. 2. A car pulling a hat rake on a farm at Bury (J. Rowsell), 3. Stacking mangolds at @BignorVilla 4. Harvesting bracken at #CoatesCommon @WestSussexRO perfect for our new farming unit https://t.co/3aRBVaba2A",i know it’s sad but this lovely book has just arrived 2 a car pulling a hat rake on a farm at bury j rowsell 3 stacking mangolds at  4 harvesting bracken at   perfect for our new farming unit ,True,False
53,1.5595456918438216e+18,2022-08-16 14:20:42+00:00,['1559545691843821570'],@cherrycolour @RaeSnape I’ve had the same problem in the pottery the morning! Pablo has been in and out- the noisy wheel doesn’t seem to bother her! https://t.co/4JsAuYFspV,  i’ve had the same problem in the pottery the morning pablo has been in and out the noisy wheel doesn’t seem to bother her ,True,False
54,1.559528732754428e+18,2022-08-16 13:13:19+00:00,['1559528732754427904'],"A few quick trials today. 1. Mythical beast for a special workshop demo on Saturday
2. Lemon reamer
3. Pestle and mortar
4. Egg cups
5. Bud vase with some leftovers https://t.co/kDLOkEZj07","a few quick trials today 1 mythical beast for a special workshop demo on saturday
2 lemon reamer
3 pestle and mortar
4 egg cups
5 bud vase with some leftovers ",True,False
57,1.5591081087981076e+18,2022-08-15 09:21:54+00:00,['1559108108798107648'],@akelahall Wow! Would love this!, wow would love this,True,False
58,1.5591072426281574e+18,2022-08-15 09:18:28+00:00,['1559107242628157440'],@TechVetsColin @WestEndStage @OleandSteenUK What an amazing experience,   what an amazing experience,True,False
59,1.559106536173146e+18,2022-08-15 09:15:39+00:00,['1559106536173146114'],Planning our unit of farming at the moment. So much good stuff on the @LEAF_Education website.,planning our unit of farming at the moment so much good stuff on the  website,True,False
60,1.5590734325617172e+18,2022-08-15 07:04:07+00:00,['1559073432561717248'],@thatteacherguy_ @Mr_Keyte Lots are listed in Indeed now too,  lots are listed in indeed now too,True,False
61,1.5588638161962516e+18,2022-08-14 17:11:10+00:00,['1558863816196251654'],Longest sea swim yet- 1 hour. Had to extend my parking from the sea on my phone! #swimswithbrauns https://t.co/fFUrC50Rxm,longest sea swim yet 1 hour had to extend my parking from the sea on my phone  ,True,False
62,1.5587952538465772e+18,2022-08-14 12:38:44+00:00,['1558795253846577152'],@Jo_Barnes_1 I’ll start to compile the team!, i’ll start to compile the team,True,False
63,1.5587919976364155e+18,2022-08-14 12:25:47+00:00,['1558791997636415488'],"Alternative job proposal. 
I’d offer fascinating local history workshops to children and adults, run arts workshops and have a lovely campsite. Anyone willing to set me up? No? Ok then. Back to work it is.","alternative job proposal 
i’d offer fascinating local history workshops to children and adults run arts workshops and have a lovely campsite anyone willing to set me up no ok then back to work it is",True,False
64,1.5584753933798482e+18,2022-08-13 15:27:43+00:00,['1558475393379848193'],@akelahall I change the schedule to get back in to my office at the park., i change the schedule to get back in to my office at the park,True,False
65,1.558475159136256e+18,2022-08-13 15:26:47+00:00,['1558475159136256001'],@brassoteach Ooo you’ve reminded me that there’s one in the freezer and I’m home alone this weekend! I shall save it for tomorrow!, ooo you’ve reminded me that there’s one in the freezer and i’m home alone this weekend i shall save it for tomorrow,True,False
66,1.5583954755098706e+18,2022-08-13 10:10:09+00:00,['1558395475509870595'],"@MrEFinch I can’t. You do, I mean, who doesn’t need a cucumber plate eh ‽", i can’t you do i mean who doesn’t need a cucumber plate eh ‽,True,False
67,1.5580626810510418e+18,2022-08-12 12:07:45+00:00,['1558062681051041792'],"@WestSussexRO as always, amazingly helpful staff at the WSRO today - filling lots of gaps in the history of @BuryCEPrimary  and @FittleworthScou and my own history", as always amazingly helpful staff at the wsro today  filling lots of gaps in the history of   and  and my own history,True,False
68,1.5579705726420664e+18,2022-08-12 06:01:44+00:00,['1557970572642066432'],@Catherine443 @Teacherglitter Winn Dixie is great with a class. Such a completely different social set up to the schools I’ve used it in. Makes them think.,  winn dixie is great with a class such a completely different social set up to the schools i’ve used it in makes them think,True,False
70,1.5577099859912294e+18,2022-08-11 12:46:16+00:00,['1557709985991229440'],@chickenhsebooks @MaryAliceEvans Oh yes @Jo_Barnes_1 I agree!,  oh yes  i agree,True,False
71,1.557695343478841e+18,2022-08-11 11:48:05+00:00,['1557695343478841345'],@kemi_bo @HornimanMuseum Was talking to my kids about exactly this yesterday.,  was talking to my kids about exactly this yesterday,True,False
72,1.5574883732286054e+18,2022-08-10 22:05:39+00:00,['1557488373228605440'],@opensussex Wish her a happy birthday from me!, wish her a happy birthday from me,True,False
73,1.5574881480446894e+18,2022-08-10 22:04:45+00:00,['1557488148044689409'],"@mrjuliandicks Yes, this is peak middle age- enjoy it!", yes this is peak middle age enjoy it,True,False
74,1.557408903817732e+18,2022-08-10 16:49:52+00:00,['1557408903817732097'],@ianaddison @StauntonCountry @HarvesterUK My great great granny’s pub!,   my great great granny’s pub,True,False
75,1.557357103026684e+18,2022-08-10 13:24:02+00:00,['1557357103026683905'],@MaryAliceEvans What has surprised me most is that as a woman over 40 (41) I’ve never really experienced ageist things. Menopausal stuff happens to us all. What I’m glad about is the uproar that’s happening now will hopefully affect the women who follow us positively., what has surprised me most is that as a woman over 40 41 i’ve never really experienced ageist things menopausal stuff happens to us all what i’m glad about is the uproar that’s happening now will hopefully affect the women who follow us positively,True,False
76,1.5573403757104087e+18,2022-08-10 12:17:34+00:00,['1557340375710408704'],@MaryAliceEvans I’m with you on the being in awe. Booked a docs appt for sept- the closest I could get. Currently got a range of things going on. None crippling- all bloody annoying. I’m still expecting to be told I’m making it up!, i’m with you on the being in awe booked a docs appt for sept the closest i could get currently got a range of things going on none crippling all bloody annoying i’m still expecting to be told i’m making it up,True,False
77,1.557339650028671e+18,2022-08-10 12:14:41+00:00,['1557339650028670978'],@Victrix75 @50Sense Just started using aqueous cream with zinc and calamine- seems to knock it back a bit,  just started using aqueous cream with zinc and calamine seems to knock it back a bit,True,False
78,1.557339264886661e+18,2022-08-10 12:13:09+00:00,['1557339264886661120'],@50Sense Itchy face and ears- driving me bonkers!, itchy face and ears driving me bonkers,True,False
79,1.557339173387903e+18,2022-08-10 12:12:47+00:00,['1557339173387902984'],@MaryAliceEvans Pretty sure it’s started with me. Itchy face and ears are driving me mental!, pretty sure it’s started with me itchy face and ears are driving me mental,True,False
80,1.557287647420334e+18,2022-08-10 08:48:02+00:00,['1557287647420334082'],"@computinggal I wish I could tell you! But as yet, I’ve never been! Have a fabulous time!", i wish i could tell you but as yet i’ve never been have a fabulous time,True,False
81,1.557049534726955e+18,2022-08-09 17:01:52+00:00,['1557049534726955008'],@Dorastar1 These are wonderful photos  to treasure, these are wonderful photos  to treasure,True,False
82,1.5566933646527693e+18,2022-08-08 17:26:34+00:00,['1556693364652769282'],@MrHeadPrimary I did some epic sleeping till 12.30! Post cub camp !, i did some epic sleeping till 1230 post cub camp ,True,False
83,1.5566925627060552e+18,2022-08-08 17:23:23+00:00,['1556692562706055168'],"@MichaelRosenYes Yes, I believe so. Could be well past the written records", yes i believe so could be well past the written records,True,False
84,1.5566626236131942e+18,2022-08-08 15:24:25+00:00,['1556662623613194241'],"@MichaelRosenYes Yes, I think forever!", yes i think forever,True,False
85,1.5566614330305577e+18,2022-08-08 15:19:41+00:00,['1556661433030557696'],@MichaelRosenYes Can’t work out where it’s come from but feels so much more exciting than 100% ‘British’ !, can’t work out where it’s come from but feels so much more exciting than 100 ‘british’ ,True,False
86,1.556660519133651e+18,2022-08-08 15:16:03+00:00,['1556660519133650944'],"@MichaelRosenYes Mine took 9 weeks, husband’s took 8. Turns out I’m a bit Inuit!", mine took 9 weeks husband’s took 8 turns out i’m a bit inuit,True,False
88,1.556602365121364e+18,2022-08-08 11:24:58+00:00,['1556602365121363969'],@kateowbridge I’m recovering from Cub Camp. Just woken up and not planning to move too far today. This is the last of my big  commitments this summer. Enjoy!, i’m recovering from cub camp just woken up and not planning to move too far today this is the last of my big  commitments this summer enjoy,True,False
89,1.556329510236201e+18,2022-08-07 17:20:45+00:00,['1556329510236200960'],Heard @simonarmitage_official talking about this on the #thepoetlaureatehasgonetohisshed podcast and it has just arrived. Really looking forward to it. https://t.co/NrjuxrRmpz,heard  talking about this on the  podcast and it has just arrived really looking forward to it ,True,False
90,1.5562384322335744e+18,2022-08-07 11:18:50+00:00,['1556238432233574400'],6 out of 6 axes in the block! https://t.co/sDDMkfSHMA,6 out of 6 axes in the block ,True,False
91,1.555830311824642e+18,2022-08-06 08:17:06+00:00,['1555830311824642048'],@akelahall Oh we will! Here is Boy 2 on his 10th birthday morning https://t.co/qYoXrCur22, oh we will here is boy 2 on his 10th birthday morning ,True,False
92,1.5557923136995164e+18,2022-08-06 05:46:07+00:00,['1555792313699516417'],Cub camp https://t.co/ECU6wwxto3,cub camp ,True,False
94,1.555483331810263e+18,2022-08-05 09:18:20+00:00,['1555483331810263040'],@MrHeadPrimary Swish!, swish,True,False
96,1.5548951179322696e+18,2022-08-03 18:20:59+00:00,['1554895117932269570'],@CrankCuffin Think you’re being generous there!😂, think you’re being generous there,True,False
97,1.554847418960687e+18,2022-08-03 15:11:27+00:00,['1554847418960687105'],Last view of our beautiful ( if blinking windy) campsite this week. Home and the washing is on. Missing it already! #walkswithbrauns https://t.co/y3vkI10FCt,last view of our beautiful  if blinking windy campsite this week home and the washing is on missing it already  ,True,False
98,1.5548463363522314e+18,2022-08-03 15:07:08+00:00,['1554846336352231425'],@mrjuliandicks Very funny!, very funny,True,False
99,1.5548284256170312e+18,2022-08-03 13:55:58+00:00,['1554828425617031171'],Best butterfly shot this week https://t.co/MlopPrZI8t,best butterfly shot this week ,True,False
100,1.554444694746239e+18,2022-08-02 12:31:10+00:00,['1554444694746238976'],Metal moths at @ChatsworthHouse thought you’d like these @mrjuliandicks https://t.co/BV5cMrBCfA,metal moths at  thought you’d like these  ,True,False
101,1.5544255908364943e+18,2022-08-02 11:15:15+00:00,['1554425590836494337'],"When you get driving rain and gales all night and need to wash your hair, the trailer provides a perfect refreshing bath! #walkswithbrauns https://t.co/iqaBIlBiO6",when you get driving rain and gales all night and need to wash your hair the trailer provides a perfect refreshing bath  ,True,False
102,1.5543550094579507e+18,2022-08-02 06:34:47+00:00,['1554355009457950720'],14 years married (+10 trial period!) today. Happy anniversary old boy. #walkswithbrauns #marriagewithbrauns https://t.co/jVQtojCMZ7,14 years married 10 trial period today happy anniversary old boy   ,True,False
103,1.553848116650074e+18,2022-07-31 21:00:34+00:00,['1553848116650074113'],@Carole_XLIX Hadfield! But close! I’ll give you 1HP ⭐️, hadfield but close i’ll give you 1hp ,True,False
104,1.5538409243582136e+18,2022-07-31 20:31:59+00:00,['1553840924358213632'],@Erica_Jane_MP @MichaelRosenYes @laurajporter @susie_dent I need this book!,    i need this book,True,False
105,1.5538359609028485e+18,2022-07-31 20:12:16+00:00,['1553835960902848512'],@JamesBlakeLobb Well done! The extra point is yours! It’s in Hadfield. @goodman_ang and @bryngoodman have excellent local knowledge!, well done the extra point is yours it’s in hadfield  and  have excellent local knowledge,True,False
106,1.5538327994210427e+18,2022-07-31 19:59:42+00:00,['1553832799421042690'],@JamesBlakeLobb No!, no,True,False
107,1.5538296781541908e+18,2022-07-31 19:47:18+00:00,['1553829678154190859'],@JamesBlakeLobb Nope. You can earn an extra HP if you can tell me which iconic TV series it appeared in, nope you can earn an extra hp if you can tell me which iconic tv series it appeared in,True,False
108,1.5538198091791155e+18,2022-07-31 19:08:05+00:00,['1553819809179115522'],@JamesBlakeLobb Oooo so close! 1 hp- you can earn the other two for being more specific, oooo so close 1 hp you can earn the other two for being more specific,True,False
109,1.5538035394614108e+18,2022-07-31 18:03:26+00:00,['1553803539461410822'],3 housepoints are available if you can tell me where I went this afternoon. https://t.co/VP5A1SEAFl,3 housepoints are available if you can tell me where i went this afternoon ,True,False
110,1.553803096299643e+18,2022-07-31 18:01:41+00:00,['1553803096299642886'],We’re definitely up north now (Unless you’re @TechVetsColin ) https://t.co/4aYUlX9C2o,we’re definitely up north now unless you’re   ,True,False
111,1.5537676716736266e+18,2022-07-31 15:40:55+00:00,['1553767671673626624'],@Missymusician81 @MissW_Year5 @neilayates @MsZYounis1 @ZoeyBurgess1 @ms_williams100 @LucyGriff76 @CassHT @ModernCassie @Callum_SEND @Bowiejcecc @DoctorPreece @Mamandaharrison @mindworkmatters @pepe_hart @lottie_hall @poulton25 @jordyjax @kash645 @HoDandHeart @MalCPD @LeaLeaLemon Brillaint brilliant news! Very happy for you!,                      brillaint brilliant news very happy for you,True,False
112,1.553766117910487e+18,2022-07-31 15:34:44+00:00,['1553766117910487041'],Very lovely catch-up with @goodman_ang1 and @goodmanbryn #walkswithbrauns https://t.co/AxuPLs2Ve9,very lovely catchup with  and   ,True,False
113,1.5534279363462676e+18,2022-07-30 17:10:55+00:00,['1553427936346267650'],@DeputyGrocott Just back from a hike in the peaks- it’ll be pasta and hotdogs and cheese - because we’ve only got 1 burner in the tent!, just back from a hike in the peaks it’ll be pasta and hotdogs and cheese  because we’ve only got 1 burner in the tent,True,False
114,1.553427751155257e+18,2022-07-30 17:10:11+00:00,['1553427751155257345'],@Dorastar1 @SmallSchool_KS2 @DeputyGrocott Happy ankle versify! ( this is what Apple decided I wanted to say rather than Anniversary ),   happy ankle versify  this is what apple decided i wanted to say rather than anniversary ,True,False
115,1.5533692098532516e+18,2022-07-30 13:17:34+00:00,['1553369209853251585'],#eurojam2022 in the distance- https://t.co/a7IjNeUv1s, in the distance ,True,False
117,1.553060737668481e+18,2022-07-29 16:51:48+00:00,['1553060737668481030'],My kind of campsite view. https://t.co/fdYWE8Cjhb,my kind of campsite view ,True,False
119,1.5525743416064164e+18,2022-07-28 08:39:03+00:00,['1552574341606416384'],@rlrossi64 @MrEFinch Ah man! Just seen this old chap at the station has died.,  ah man just seen this old chap at the station has died,True,False
120,1.5525735966981366e+18,2022-07-28 08:36:05+00:00,['1552573596698136578'],@MrEFinch This is an amazing thing to do!, this is an amazing thing to do,True,False
122,1.5522554155424973e+18,2022-07-27 11:31:45+00:00,['1552255415542497281'],View from the tent #mamtor https://t.co/9rhwDydFPq,view from the tent  ,True,False
123,1.5520006015417303e+18,2022-07-26 18:39:12+00:00,['1552000601541730304'],"@MrEFinch If I had to choose a skill to have that I don’t currently possess, it would be singing and playing an instrument. Beautiful Ed!", if i had to choose a skill to have that i don’t currently possess it would be singing and playing an instrument beautiful ed,True,False
124,1.5519143657036595e+18,2022-07-26 12:56:32+00:00,['1551914365703659520'],@ThomasHTaylor So much of this resonates with me! #ME #CFS, so much of this resonates with me  ,True,False
126,1.5513097888138609e+18,2022-07-24 20:54:10+00:00,['1551309788813860864'],@joshuaseigal @ANewChapterBks @brassoteach Poetic genius!,   poetic genius,True,False
127,1.5512973786150093e+18,2022-07-24 20:04:51+00:00,['1551297378615009286'],@ANewChapterBks @brassoteach This is one of my favourites too!,  this is one of my favourites too,True,False
129,1.5511552862112645e+18,2022-07-24 10:40:13+00:00,['1551155286211264514'],@opensussex @samleesong @BuryCEPrimary Perfect! I’ll add them !,   perfect i’ll add them ,True,False
130,1.5511541548857426e+18,2022-07-24 10:35:44+00:00,['1551154154885742592'],@opensussex @samleesong @BuryCEPrimary Sounds spot on!,   sounds spot on,True,False
131,1.551130212225753e+18,2022-07-24 09:00:35+00:00,['1551130212225753089'],Just heard @samleesong on #SimonArmitage #poetlaureate podcast - such a perfect fit for @BuryCEPrimary ! I wonder if he knows any traditional forming songs that would for our new unit in Sussex farming in September.,just heard  on   podcast  such a perfect fit for   i wonder if he knows any traditional forming songs that would for our new unit in sussex farming in september,True,False
132,1.5511034116633805e+18,2022-07-24 07:14:06+00:00,['1551103411663380480'],@MrEFinch Happy birthday Ed!, happy birthday ed,True,False
133,1.550930281175163e+18,2022-07-23 19:46:08+00:00,['1550930281175162883'],Today involved me painting the whole bathroom while husband poured about the place because it’s the weekend and I was being efficient!,today involved me painting the whole bathroom while husband poured about the place because it’s the weekend and i was being efficient,True,False
134,1.5509299256030495e+18,2022-07-23 19:44:43+00:00,['1550929925603049473'],@day_naomi We do this too! Husband takes the boys away for a long weekend and I work for 4 days without a break!, we do this too husband takes the boys away for a long weekend and i work for 4 days without a break,True,False
135,1.5509109661242327e+18,2022-07-23 18:29:23+00:00,['1550910966124232711'],@mrjuliandicks @JackieMorrisArt Thanks!,  thanks,True,False
136,1.5508681120184443e+18,2022-07-23 15:39:06+00:00,['1550868112018444289'],@JackieMorrisArt Beautiful! My youngest son is deeply attached to foxes. I think he might actually be part fox! I would love for him to have one., beautiful my youngest son is deeply attached to foxes i think he might actually be part fox i would love for him to have one,True,False
138,1.550839320810066e+18,2022-07-23 13:44:41+00:00,['1550839320810065923'],"@88888888881 @teamsquarepeg You can tell her from me, a fellow sufferer, that 25 years after diagnosis, it still tries to break me, but I won’t let it. I have a full time job and family. I have to know my limits but having ME isn’t the end.",  you can tell her from me a fellow sufferer that 25 years after diagnosis it still tries to break me but i won’t let it i have a full time job and family i have to know my limits but having me isn’t the end,True,False
139,1.5508386777141084e+18,2022-07-23 13:42:08+00:00,['1550838677714108416'],@Dorastar1 Such a lot going on for you all. I’ve been thinking of you and will continue  to send all my best thoughts your way. X, such a lot going on for you all i’ve been thinking of you and will continue  to send all my best thoughts your way x,True,False
140,1.5507387276679086e+18,2022-07-23 07:04:58+00:00,['1550738727667908608'],@simon_davies2 6.10 here!, 610 here,True,False
