id,created_at,edit_history_tweet_ids,text,clean_text
1.454426755910054e+18,2021-10-30 12:35:35+00:00,['1454426755910053892'],Check out this job on offer @Arts_Wales_ Kickstart Placement Assistant to the agent of change 👇🏻 https://t.co/ae2NjO6ZXA,check job offer kickstart placement assistant agent change
1.4544248583397253e+18,2021-10-30 12:28:02+00:00,['1454424858339725315'],@mikewalmsley11 @NewportCounty @TheWallich Have fun!!,fun
1.4544246084850852e+18,2021-10-30 12:27:03+00:00,['1454424608485085188'],"Check out this offer from @recrockwales - writing, music skills, art - loads to get involved in 👇🏻 https://t.co/2AzZ3HPrqm",check offer writing music skill art load get involved
1.4544242695684792e+18,2021-10-30 12:25:42+00:00,['1454424269568479241'],@AOTH_NP20 coming soon!!! https://t.co/tzYH1ejzk7,coming soon
1.4539986180259062e+18,2021-10-29 08:14:19+00:00,['1453998618025906177'],WAW!! Rydyn ni wedi llwyddo i godi 50% o'n targed !!! Ond mae angen mwy o bobl arnom o hyd i gefnogi ein #OSCommunityResidency a'n helpu i wneud cerddoriaeth gyda grwpiau ar draws #Casnewydd Cyfrannwch yr hyn y gallwch chi yma: https://t.co/yRLFo4V5uW https://t.co/SxlgwgCXOC,waw rydyn wedi llwyddo godi o'n targed ond mae angen mwy bobl arnom hyd gefnogi ein a'n helpu wneud cerddoriaeth gyda grwpiau draw cyfrannwch hyn gallwch chi yma
1.4539983642284728e+18,2021-10-29 08:13:18+00:00,['1453998364228472832'],OMG!! We’ve managed to raise 50% of our target!!! But we still need more people to support our #OSCommunityResidency &amp; help us make music with groups across #Newport Donate what you can right here: https://t.co/yRLFo4V5uW https://t.co/I23bAQ51Q6,omg weve managed raise target still need people support amp help make music group across donate right
1.453770441127043e+18,2021-10-28 17:07:37+00:00,['1453770441127043076'],@WomenOfNewport Thank you!!,thank
1.4526544315483668e+18,2021-10-25 15:13:00+00:00,['1452654431548366851'],Exciting to be starting rehearsals for #OSNightmare today in the beautiful basement @RiverfrontArts with an amazing team! Tickets going on sale this week @hannahnoone1 @cre8tivityplant @KatReesCreative @SerenVickers @RuthStringer1 @MccarronAce https://t.co/OBFWqfVhRB,exciting starting rehearsal today beautiful basement amazing team ticket going sale week
1.452517707828564e+18,2021-10-25 06:09:42+00:00,['1452517707828563972'],Thanks to our amazing trustee @emma_newrick for championing our crowdfunder!! https://t.co/mpFrj2PhjP,thanks amazing trustee championing crowdfunder
1.4515048575509668e+18,2021-10-22 11:05:00+00:00,['1451504857550966790'],Cyfrannwch os gwelwch yn dda i gefnogi ein #OSCommunityResidency a'n helpu i wneud cerddoriaeth gyda grwpiau ar draws #Casnewydd. Rhowch yr hyn y gallwch chi yma: https://t.co/yRLFo4Du6m,cyfrannwch gwelwch dda gefnogi ein a'n helpu wneud cerddoriaeth gyda grwpiau draw rhowch hyn gallwch chi yma
1.4515036031270298e+18,2021-10-22 11:00:01+00:00,['1451503603127029774'],Please donate to support our #OSCommunityResidency &amp; help us make music with groups across #Newport Pledge what you can right here: https://t.co/yRLFo4V5uW,please donate support amp help make music group across pledge right
1.451246912477311e+18,2021-10-21 18:00:01+00:00,['1451246912477310976'],Here's @StaceyBLYTHE5  talking about the project she is running @LliswerryHigh with #OSGypsyStars as part of our #OSNightmareScenario #OSCommunityResidency Please donate to support this amazing work! https://t.co/yRLFo4V5uW https://t.co/vAeN4SRDaQ,here's talking project running part please donate support amazing work
1.450884525320401e+18,2021-10-20 18:00:01+00:00,['1450884525320400896'],Here's @KatReesCreative  talking about the projects she is running @StWoolosPrimary &amp; online as part of our #OSNightmareScenario #OSCommunityResidency Please donate to support this amazing work! https://t.co/yRLFo4Du6m https://t.co/N3dQXx4HLA,here's talking project running amp online part please donate support amazing work
1.4508503581635584e+18,2021-10-20 15:44:15+00:00,['1450850358163558405'],Newport talent headlining in Cardiff tonight! Pob lwc @ogun_official we know you'll smash it! https://t.co/VK8GUxJ3os,newport talent headlining cardiff tonight pob lwc know smash
1.450849394522198e+18,2021-10-20 15:40:25+00:00,['1450849394522198019'],@RGlasbrook Really awesome writer!!!,really awesome writer
1.4508492176987505e+18,2021-10-20 15:39:43+00:00,['1450849217698750464'],Super excited about seeing The Tiger Face Show on Friday night @RiverfrontArts &amp; even more excited now I've seen the set @JustinTedCliffe 😆👍🏻 https://t.co/ztfSSgWyce,super excited seeing tiger face show friday night amp even excited i've seen set
1.4508477708442255e+18,2021-10-20 15:33:58+00:00,['1450847770844225544'],Tune in live for the @YAMglobal Award ceremony tonight &amp; find out who has won the @reseonetwork Prize for Best Opera! https://t.co/sN2UxgEy0c,tune live award ceremony tonight amp find prize best opera
1.4508464619110932e+18,2021-10-20 15:28:46+00:00,['1450846461911093248'],Check out the Halloween happenings on offer from @urbancircle this half term! https://t.co/5gtb5uaZQw,check halloween happening offer half term
1.450780082595717e+18,2021-10-20 11:05:00+00:00,['1450780082595717127'],Cyfrannwch os gwelwch yn dda i gefnogi ein #OSCommunityResidency a'n helpu i wneud cerddoriaeth gyda grwpiau ar draws #Casnewydd. Rhowch yr hyn y gallwch chi yma: https://t.co/yRLFo4Du6m,cyfrannwch gwelwch dda gefnogi ein a'n helpu wneud cerddoriaeth gyda grwpiau draw rhowch hyn gallwch chi yma
1.450778830633726e+18,2021-10-20 11:00:02+00:00,['1450778830633725960'],Please donate to support our #OSCommunityResidency &amp; help us make music with groups across #Newport Pledge what you can right here: https://t.co/yRLFo4Du6m,please donate support amp help make music group across pledge right
1.450522134300799e+18,2021-10-19 18:00:00+00:00,['1450522134300798977'],Here's @DuncanHallis  talking about the project he is running @NewportH  as part of our #OSNightmareScenario #OSCommunityResidency Please donate to support this amazing work! https://t.co/yRLFo4V5uW https://t.co/FlcPcbmTau,here's talking project running part please donate support amazing work
1.4503563492803256e+18,2021-10-19 07:01:14+00:00,['1450356349280325634'],Exciting opportunity for visual artists to work with young people aged 16 -25 from @MessUpTheMess 👇🏻 https://t.co/3Ib7uMAtvR,exciting opportunity visual artist work young people aged
1.4503555922589e+18,2021-10-19 06:58:14+00:00,['1450355592258899975'],@NewportRising gets ready to roll next week - lots going on!!! https://t.co/SQvWk3s7jk,get ready roll next week lot going
1.4503552459100447e+18,2021-10-19 06:56:51+00:00,['1450355245910044674'],@GX_Wales @nyla_webbe Thanks for retweet @GX_Wales 😘,thanks retweet
1.4501597532593644e+18,2021-10-18 18:00:02+00:00,['1450159753259364355'],Here's @nyla_webbe talking about the project she is running at Community House as part of our #OSNightmareScenario #OSCommunityResidency Please donate to support this amazing work! https://t.co/yRLFo4V5uW https://t.co/6maFzCcuSv,here's talking project running community house part please donate support amazing work
1.450103667823161e+18,2021-10-18 14:17:10+00:00,['1450103667823161346'],"OMG 😲 only £55 to go before we hit our first £500!! ✨✨Help us get there today by donating to support our community residency right here 👍🏻🙏🏻
https://t.co/yRLFo4V5uW",omg hit first help get today donating support community residency right
1.4500553060005396e+18,2021-10-18 11:05:00+00:00,['1450055306000539655'],Cyfrannwch os gwelwch yn dda i gefnogi ein #OSCommunityResidency a'n helpu i wneud cerddoriaeth gyda grwpiau ar draws #Casnewydd. Rhowch yr hyn y gallwch chi yma: https://t.co/yRLFo4Du6m,cyfrannwch gwelwch dda gefnogi ein a'n helpu wneud cerddoriaeth gyda grwpiau draw rhowch hyn gallwch chi yma
1.450054047285715e+18,2021-10-18 11:00:00+00:00,['1450054047285714953'],Please donate to support our #OSCommunityResidency &amp; help us make music with groups across #Newport Pledge what you can right here: https://t.co/yRLFo4Du6m,please donate support amp help make music group across pledge right
1.449782261163856e+18,2021-10-17 17:00:01+00:00,['1449782261163855881'],Please donate to support our #OSCommunityResidency &amp; help us make music with groups across #Newport Pledge what you can right here: https://t.co/yRLFo4Du6m,please donate support amp help make music group across pledge right
1.449696516948562e+18,2021-10-17 11:19:18+00:00,['1449696516948561924'],@gloamingroaming A big thank you to @gloamingroaming for supporting us!!,big thank supporting
1.4489608612557046e+18,2021-10-15 10:36:04+00:00,['1448960861255704601'],Can you help get us to £500? #community #music #Newport @jane_mudd @JBryantWales @KevinWardMedia @LLGwent @HoratioClare @richardmbarnard @NicoleGarnon @jessicamordenmp https://t.co/rTqfhwbnY5,help get
1.4489597242805535e+18,2021-10-15 10:31:33+00:00,['1448959724280553476'],OK people - lets get to £500 today! Donate to support community music project in Newport right now!! We can do this!!  https://t.co/yRLFo4V5uW,people let get today donate support community music project newport right
1.4489591318392545e+18,2021-10-15 10:29:12+00:00,['1448959131839254528'],@anitanee Thanks @anitanee 😍,thanks
1.4486675517356278e+18,2021-10-14 15:10:33+00:00,['1448667551735627778'],@laurahd Thank you @laurahd We love you!!!,thank love
1.4486602562889564e+18,2021-10-14 14:41:34+00:00,['1448660256288956423'],@npcityradio @NewportPositive @escaperoomsNP @NewportLiveUK @andreaovey @KevinWardMedia @southwalesargus @LliswerryDrama @MaindeeFestival @jane_mudd @JBryantWales @PortHour @artsnewydd @GAVOHQ @AlacrityUK @newportgwentlit @GwentArtsHealth @anitanee @YvonneMurphy111 https://t.co/6QMcvfwz0K,
1.4486586572483625e+18,2021-10-14 14:35:13+00:00,['1448658657248362504'],Launched today!! @crowdfunderuk campaign to support #OSNightmare #OSCommunityResidency We are trying to raise £5000 in 27 days. Please donate if you can!! https://t.co/yRLFo4Du6m,launched today campaign support trying raise day please donate
1.4483404699063951e+18,2021-10-13 17:30:51+00:00,['1448340469906395136'],@WomenOfNewport Our pleasure!! It looks awesome!,pleasure look awesome
1.448272805322281e+18,2021-10-13 13:01:59+00:00,['1448272805322280972'],@nedglasier @company_three Loving this @nedglasier we need to find different structures to make a supportive &amp; sustainable working life for everyone!! Da iawn! 👏🏻👏🏻👏🏻,loving need find different structure make supportive amp sustainable working life everyone iawn
1.4482718779951718e+18,2021-10-13 12:58:17+00:00,['1448271877995171847'],You were awesome @maditronique ♥️ https://t.co/VaIvSZ6Ki9,awesome
1.448271706943017e+18,2021-10-13 12:57:37+00:00,['1448271706943016963'],@AOTH_NP20 is open for suggestions!!! https://t.co/KegtY8pX8P,open suggestion
1.4482715418972406e+18,2021-10-13 12:56:57+00:00,['1448271541897240579'],"Great to catch up with @_Diffusion in #Newport today in town, @friarswalk &amp; @BarnabasArts! Fabulous to see so many local artists represented! @RhysaWebber @JustinTedCliffe @kamila_j_photo @CreativeFez @MaregaP #KajagoogooSquad https://t.co/2YoEpCDHPR",great catch today town amp fabulous see many local artist represented
1.445820915338695e+18,2021-10-06 18:39:02+00:00,['1445820915338694658'],Oh wow!! Brilliant news @MandyL_composer ❤️❤️❤️ https://t.co/bdNlf1hl7O,wow brilliant news
1.4425254394995384e+18,2021-09-27 16:24:00+00:00,['1442525439499538439'],"One more #SonicSingalong coming up at 2.30pm on Tuesday 28th Sept at Community House, Maindee - an hour of musical fun for the under 5s! https://t.co/lrs7J850rM https://t.co/eoFEwVkvQD",one coming tuesday sept community house maindee hour musical fun
1.4425231744621773e+18,2021-09-27 16:15:00+00:00,['1442523174462177283'],"Peidiwch â cholli ein sesiynau #SonicSingalong y wythnos hyn dydd Mawrth 2.30pm Tŷ Cymunedol, Maindee - awr o hwyl gerddorol i blant dan 5 oed !! #artsnewydd #summeroffun https://t.co/Di7tKdiwjo https://t.co/JMdLm7i3GZ",peidiwch cholli ein sesiynau wythnos hyn dydd mawrth cymunedol maindee awr hwyl gerddorol blant dan oed
1.4423948287471163e+18,2021-09-27 07:45:00+00:00,['1442394828747116548'],"Don't miss our #SonicSingalong session this week Tuesday 2.30pm at Community House, Maindee - an hour of musical fun for under 5s!! #summeroffun https://t.co/i6R4o5l5ji https://t.co/TMYcjAGoLV",miss session week tuesday community house maindee hour musical fun
1.442391053743526e+18,2021-09-27 07:30:00+00:00,['1442391053743525891'],"Peidiwch â cholli ein sesiynau #SonicSingalong y wythnos hyn dydd Mawrth 2.30pm Tŷ Cymunedol, Maindee - awr o hwyl gerddorol i blant dan 5 oed !! #artsnewydd #summeroffun  https://t.co/Di7tKdA7aW https://t.co/czWtNeavxn",peidiwch cholli ein sesiynau wythnos hyn dydd mawrth cymunedol maindee awr hwyl gerddorol blant dan oed
1.4421302554566574e+18,2021-09-26 14:13:41+00:00,['1442130255456657408'],"Peidiwch â cholli ein sesiynau #SonicSingalong y wythnos hyn dydd Mawrth 2.30pm ac Tŷ Cymunedol, Maindee - awr o hwyl gerddorol i blant dan 5 oed !! #artsnewydd #summeroffun https://t.co/JyqGbYoDIQ https://t.co/mNn9JzQRKj",peidiwch cholli ein sesiynau wythnos hyn dydd mawrth cymunedol maindee awr hwyl gerddorol blant dan oed
1.4421293664361185e+18,2021-09-26 14:10:09+00:00,['1442129366436118528'],One more #SonicSingalong coming up at 2.30pm on Tuesday 28th Sept at Community House - an hour of musical fun for the under 5s! https://t.co/i6R4o5l5ji https://t.co/PZobEzlEYt,one coming tuesday sept community house hour musical fun
1.4421282813319823e+18,2021-09-26 14:05:50+00:00,['1442128281331982337'],"Thanks for having us yesterday @MaindeeFestival loved hanging in the park with you, @1_forget &amp; a whole bunch of enthusiastic young musicians! #SonicSingalong https://t.co/aGK7GDgXM8",thanks yesterday loved hanging park amp whole bunch enthusiastic young musician
1.4421267664711066e+18,2021-09-26 13:59:49+00:00,['1442126766471106560'],Congratulations to @TinShedTheatre on pulling off  Rocket Launch to an incredibly high standard last night!! Awesome work - we are proper proud of you guys ❤️👏🏻👏🏻👏🏻#artsnewydd https://t.co/sS4KPpkyVc,congratulation pulling rocket launch incredibly high standard last night awesome work proper proud guy
1.44181314301406e+18,2021-09-25 17:13:35+00:00,['1441813143014060034'],@Philip_Flood Loved having you in the Port onstage @RiverfrontArts @Philip_Flood 😉 https://t.co/wuSMQ2eFbq,loved port onstage
1.440994160178303e+18,2021-09-23 10:59:14+00:00,['1440994160178302980'],This will be an interesting discussion! Please come along if you can @TinShedTheatre @BarnabasArts @MarionCheung @GwentArtsHealth @NewportFusion @emma_newrick @MaindeeFestival https://t.co/4COphmcgPd,interesting discussion please come along
1.440983221315965e+18,2021-09-23 10:15:46+00:00,['1440983221315964930'],Great project taking place in Dublin today @MindtheGapEU led by @reseonetwork &amp; you can get involved too by completing the research survey here 👉🏻https://t.co/HsHcA1xjsy @IrishNatOpera @Clesecoute @materahub @GarsingtonOpera @hvl_no #GlobalScienceOpera https://t.co/EC3mDwNEC9,great project taking place dublin today led amp get involved completing research survey
1.44096415442935e+18,2021-09-23 09:00:00+00:00,['1440964154429349894'],Fill in this survey!!! You could feature as a case study as part of the project!!! @Helenwoodsmusic @KatReesCreative @ndcwales @RubiconDance @Midwalesopera @OperarDdraig @TinShedTheatre @ArtsActive @ArtisCommunity https://t.co/QQiZlIY5Qc,fill survey could feature case study part project
1.4406821728520315e+18,2021-09-22 14:19:31+00:00,['1440682172852031497'],So many ways to watch @TinShedTheatre #RocketLaunch on Saturday!!! Don't miss it 👇👇💥 https://t.co/EQN7MUi7D0,many way watch saturday miss
1.4405989014850191e+18,2021-09-22 08:48:37+00:00,['1440598901485019144'],Well worth reading the recent report from @AllianceCymru 👇 https://t.co/KfjoBwVFX9,well worth reading recent report
1.4383882696711987e+18,2021-09-16 06:24:22+00:00,['1438388269671198720'],Exciting opportunity to get involved in some EU research for UK based music educators! Complete the below survey 👇 https://t.co/QQiZlIGuYE,exciting opportunity get involved research based music educator complete survey
1.4351741082082468e+18,2021-09-07 09:32:26+00:00,['1435174108208246792'],This summer's #SonicSingalong sessions were such fun! Thinking of making them a regular thing if we can... https://t.co/YwMaTzzivq,summer's session fun thinking making regular thing
1.4348487851722056e+18,2021-09-06 11:59:43+00:00,['1434848785172205572'],"Really loved tuning in to @GX_Wales 10 year anniversary event on Friday night! Llongyfarchiadau i bawb!! If you haven't seen it, watch this amazing dance piece created for the anniversary! It's awesome! #Unity https://t.co/2hKMcG8ENI",really loved tuning year anniversary event friday night llongyfarchiadau bawb seen watch amazing dance piece created anniversary awesome
1.4330614873760113e+18,2021-09-01 13:37:38+00:00,['1433061487376011268'],Super interesting call out from @plasbodfa who invite you to create a new audio composition using sounds from their for the ‘Sounds for an Empty House’ livestream. Deadline for submissions: 14 September https://t.co/wWbMEhzfqM @CeriTippetts,super interesting call invite create new audio composition using sound sound empty house livestream deadline submission september
1.4327794602149847e+18,2021-08-31 18:56:57+00:00,['1432779460214984709'],Don't miss the next @reseonetwork Coffee Break tomorrow! https://t.co/4VNj0n8egR,miss next coffee break tomorrow
1.4327792399216968e+18,2021-08-31 18:56:05+00:00,['1432779239921696774'],Edrych ymlaen hyn! 👇 https://t.co/UtqnxnONEB,edrych ymlaen hyn
1.4327786844951183e+18,2021-08-31 18:53:52+00:00,['1432778684495118340'],New call out from @omidaze 👇 https://t.co/8hmYT03j1U,new call
1.432604905072697e+18,2021-08-31 07:23:20+00:00,['1432604905072697344'],Can't wait for this 👇 Go @GX_Wales 💥💥💥 https://t.co/7LaOdnUcvN,can't wait
1.4326042694343475e+18,2021-08-31 07:20:48+00:00,['1432604269434347522'],Get well soon @MaisyEvans so sorry to hear you've ended up in hospital https://t.co/YQkc3FpO9b,get well soon sorry hear ended hospital
1.43225982698231e+18,2021-08-30 08:32:07+00:00,['1432259826982309890'],Horrific - this man was bringing joy to his community &amp; keeping his culture alive and they shot him. Heartbreaking @RGlasbrook https://t.co/95Vlhj5aea,horrific man bringing joy community amp keeping culture alive shot heartbreaking
1.4322567952260178e+18,2021-08-30 08:20:04+00:00,['1432256795226017792'],@arablo Good luck @arablo 👍,good luck
1.432256551973163e+18,2021-08-30 08:19:06+00:00,['1432256551973163010'],Amazing offer from @jondafyddkidd which ends tonight! @LGBTQNPYouth check this thread 👇 https://t.co/Np1XcRGT7j,amazing offer end tonight check thread
1.4322558671146885e+18,2021-08-30 08:16:23+00:00,['1432255867114688512'],@arlenegoldbard Really important work @arlenegoldbard Thank you! Or as we say here in Wales Diolch o galon!,really important work thank say wale diolch galon
1.4322553699511992e+18,2021-08-30 08:14:24+00:00,['1432255369951199232'],This woman is changing the world 👇you rock @lifebeinglittle ⭐ https://t.co/7VjZ8wiGFp,woman changing world rock
1.4319157777713316e+18,2021-08-29 09:44:59+00:00,['1431915777771331588'],@reseonetwork @ArtWorksCymru @ArtWksAlliance @PeopleDancingUK @SoundSenseUK @DACymru @WeAreSparc @MessUpTheMess @wearefio @UCANProduction @ArtsActive @engagevisualart @CMW_CGC @tanio_cymru @CwmniFranWen @ArtisCommunity https://t.co/KJDWlabg1O,
1.4319151086582088e+18,2021-08-29 09:42:20+00:00,['1431915108658208771'],"Essential reading - Ethics &amp; Participatory Arts - @arlenegoldbard @arestlessart ""Don’t make the mistake of thinking that ethical problems...are things that you can resolve in order to then get on with the work. Resolving those problems is the work.""
https://t.co/qRMt3fIkD2",essential reading ethic amp participatory art dont make mistake thinking ethical problemsare thing resolve order get work resolving problem work
1.4315420670632468e+18,2021-08-28 09:00:00+00:00,['1431542067063246849'],Don't miss our #SonicSingalong sessions this weekend @RiverfrontArts Saturday 3pm &amp; Unit 9 @TinShedTheatre @friarswalk  Sunday 1pm - an hour of musical fun for under 5s!! #summeroffun @NewportCouncil https://t.co/JyqGbYGeAo https://t.co/XKY77mEic3,miss session weekend saturday amp unit sunday hour musical fun
1.431527318485291e+18,2021-08-28 08:01:23+00:00,['1431527318485291014'],@jensomelunn @RiverfrontArts @GreenhamWomen @poppy_stowell @jane_mudd @jessicamordenmp @JBryantWales Amazing @jensomelunn enjoy!! @GreenhamWomen,amazing enjoy
1.4315268116162847e+18,2021-08-28 07:59:23+00:00,['1431526811616284673'],@NewportBus Thank you so much @NewportBus we really appreciate the retweet 👍,thank much really appreciate retweet
1.4313155772688056e+18,2021-08-27 18:00:00+00:00,['1431315577268805637'],Don't miss our #SonicSingalong sessions this weekend @RiverfrontArts Saturday 3pm &amp; Unit 9 @TinShedTheatre @friarswalk  Sunday 1pm - an hour of musical fun for under 5s!! #summeroffun @NewportCouncil https://t.co/JyqGbYoDIQ https://t.co/HjIQ5azb94,miss session weekend saturday amp unit sunday hour musical fun
1.4312400822547046e+18,2021-08-27 13:00:01+00:00,['1431240082254704642'],Peidiwch â cholli ein sesiynau #SonicSingalong y penwythnos hwn @RiverfrontArts dydd Sadwrn 3pm ac Uned 9 @TinShedTheatre @friarswalk dydd Sul 1pm - awr o hwyl gerddorol i blant dan 5 oed !! @NewportCouncil #summeroffun https://t.co/JyqGbYoDIQ https://t.co/HWWhN6zqOV,peidiwch cholli ein sesiynau penwythnos hwn dydd sadwrn uned dydd sul awr hwyl gerddorol blant dan oed
1.4311796799609528e+18,2021-08-27 09:00:00+00:00,['1431179679960952838'],Don't miss our #SonicSingalong sessions this weekend @RiverfrontArts Saturday 3pm &amp; Unit 9 @TinShedTheatre @friarswalk Sunday 1pm - an hour of musical fun for under 5s!! #summeroffun @NewportCouncil https://t.co/JyqGbYGeAo https://t.co/8wWazNxkKf,miss session weekend saturday amp unit sunday hour musical fun
1.431156924012245e+18,2021-08-27 07:29:34+00:00,['1431156924012244992'],Beautiful evening @RiverfrontArts commemorating the Greenham Common March stopping at #CommunityHouse - so many passionate @GreenhamWomen speaking &amp; singing @poppy_stowell @jane_mudd @jessicamordenmp @JBryantWales https://t.co/G1TAI8pGCX,beautiful evening commemorating greenham common march stopping many passionate speaking amp singing
1.4309682941739827e+18,2021-08-26 19:00:02+00:00,['1430968294173982731'],Peidiwch â cholli ein sesiynau #SonicSingalong y penwythnos hwn @RiverfrontArts dydd Sadwrn 3pm ac Uned 9 @TinShedTheatre @friarswalk dydd Sul 1pm - awr o hwyl gerddorol i blant dan 5 oed !! @NewportCouncil #summeroffun https://t.co/JyqGbYoDIQ https://t.co/ch4YAhUav7,peidiwch cholli ein sesiynau penwythnos hwn dydd sadwrn uned dydd sul awr hwyl gerddorol blant dan oed
1.4309229983079793e+18,2021-08-26 16:00:02+00:00,['1430922998307979269'],Don't miss our #SonicSingalong sessions this weekend @RiverfrontArts Saturday 3pm &amp; Unit 9 @TinShedTheatre @friarswalk  Sunday 1pm - an hour of musical fun for under 5s!! #summeroffun @NewportCouncil https://t.co/UGLXmvEnEr,miss session weekend saturday amp unit sunday hour musical fun
1.430811503985406e+18,2021-08-26 08:37:00+00:00,['1430811503985405953'],This looks brilliant @eystwales Da iawn!! https://t.co/bOFtUS2fn2,look brilliant iawn
1.4308101190848553e+18,2021-08-26 08:31:30+00:00,['1430810119084855296'],@CathBarton1 Excellent choice 😉,excellent choice
1.430794037896831e+18,2021-08-26 07:27:36+00:00,['1430794037896830981'],"And if you're @RiverfrontArts on Saturday with under 5s, come &amp; join us at 3pm in the Dance Studio for a #SonicSingalong https://t.co/i6R4o5CGHS https://t.co/uKQvDIqDic",saturday come amp join dance studio
1.430792504862036e+18,2021-08-26 07:21:30+00:00,['1430792504862035972'],@artsnewydd @fromsarahspen Sorry to miss you this week @artsnewydd @fromsarahspen Hope it went well 😉,sorry miss week hope went well
1.430260263484285e+18,2021-08-24 20:06:34+00:00,['1430260263484284933'],Seeking Participants for our songwriting workshops for 6 - 12 yr olds tomorrow @NewportMuseum 10 - 12 or 1 - 3 Please bring talented young people @MarvinPoet @TdhMrs @karenmediawales @Karen17315598 @Lockleymusic @NDavies1980 @ChambsP @PaulCHawkins @johaycock @ReyAlexandria https://t.co/icVAeFQ12I,seeking participant songwriting workshop old tomorrow please bring talented young people
1.4302147041909268e+18,2021-08-24 17:05:32+00:00,['1430214704190926850'],Don't miss our song writing sessions @NewportMuseum tomorrow!! Still time to sign up @ClythaPrimary @maindeeprimary @StWoolosPrimary @StAndrewsPri @RGlasbrook @GlanUskPS @LliswerryPrim https://t.co/GIxCIUpJAk,miss song writing session tomorrow still time sign
1.4298893937504174e+18,2021-08-23 19:32:52+00:00,['1429889393750417417'],Hey #PortHour please spread the word about our #SonicSingalong sessions this week! https://t.co/ePy9guB29r,hey please spread word session week
1.4298433093175665e+18,2021-08-23 16:29:44+00:00,['1429843309317566466'],@gloamingroaming @emma_newrick @NewportCouncil @NewportBus Ah @gloamingroaming we clearly need to raise our age limit!!! 😁,clearly need raise age limit
1.4298430988767478e+18,2021-08-23 16:28:54+00:00,['1429843098876747782'],@jane_mudd Thanks for the mention @jane_mudd - we really appreciate it 👍,thanks mention really appreciate
1.4297482964619796e+18,2021-08-23 10:12:11+00:00,['1429748296461979649'],@CYP_newport @eystwales @childcomwales  @NewportFIS @MaindeeLibrary @TinShedTheatre @Casnewydd_Cycle @gloamingroaming @flyingstartnpt @NewportParent @NewportEvents @JBryantWales @jessicamordenmp @NewportLiveUK @NewportFusion @NewportCouncil @NCAFCLADIES @MICasnewydd #summeroffun https://t.co/ePy9guB29r,
1.429747820874064e+18,2021-08-23 10:10:18+00:00,['1429747820874063876'],Yn digwydd yr wythnos hon - Sonic Sing-alongs yn #CommunityHouse @RiverfrontArts #Unit9 @friarswalk i blant dan 5 oed AC Ysgrifennu Caneuon @NewportMuseum ddydd Mercher 25ain ar gyfer plant 6 - 12 oed. Mwy yma: https://t.co/lrs7J8mBQm https://t.co/m5ZUXQRWbZ,digwydd wythnos hon sonic singalong blant dan oed ysgrifennu caneuon ddydd mercher gyfer plant oed mwy yma
1.4297469419324744e+18,2021-08-23 10:06:49+00:00,['1429746941932474374'],Coming up this week - Sonic Sing-alongs at #CommunityHouse @RiverfrontArts #Unit9 @friarswalk for under 5s AND Songwriting @NewportMuseum on Weds 25th for 6 - 12 yr olds. More here: https://t.co/i6R4o5CGHS https://t.co/Vcd0nOj0oX,coming week sonic singalong songwriting wed old
1.4297098745947136e+18,2021-08-23 07:39:31+00:00,['1429709874594713600'],Well deserved @isaacblake1979 #PincList21 #Wales #LGBT+ https://t.co/p9k6AcL0AF,well deserved
1.4290446660586127e+18,2021-08-21 11:36:13+00:00,['1429044666058612739'],Heads up - sadly @MaindeeFestival has decided to postpone the Festival today. Head to @RiverfrontArts for some inside arty fun!! https://t.co/aGYZbjFQO0,head sadly decided postpone festival today head inside arty fun
1.4289902712457544e+18,2021-08-21 08:00:04+00:00,['1428990271245754370'],Really excited to be singing with the #GypsyStars ⭐⭐⭐today @MaindeeFestival at 2.15 to kick the afternoon off in Jubilee Gardens! Hope you can join us! @maindeeprimary @TdhMrs @TravellingAhead @NewportFusion @LliswerryHigh 🌤️🌈🪗🎶 https://t.co/mOdr40SehK,really excited singing today kick afternoon jubilee garden hope join
1.42884216576614e+18,2021-08-20 22:11:33+00:00,['1428842165766139908'],Great to be back @RiverfrontArts tonight to see @selenaitc @KrystalsLowe &amp; Niques! Awesome music &amp; poetry that fed my soul 👏👏👏 https://t.co/xgDGQw9pSl,great back tonight see amp niques awesome music amp poetry fed soul
1.428385194654974e+18,2021-08-19 15:55:43+00:00,['1428385194654973957'],So excited to hear the #FolkOfTheFootbridge podcast walks from @FoNMAG1 music inspired by the Footbridge by @sirvineplans @MandyL_composer @BongoPeet @tayla_leigh21 @ClythaPrimary @Helenwoodsmusic @dyfed @rhchhutch @katewillettsss &amp; Rachel Waters @cobramusicwales @TinShedTheatre https://t.co/7foUvgfFoD,excited hear podcast walk music inspired footbridge amp rachel water
1.4282730278972498e+18,2021-08-19 08:30:00+00:00,['1428273027897249796'],"Next #SonicSingalong will be @RomanCaerleon  tomorrow at 11.30m! Make sure you book in before you come 👍link on our website https://t.co/JyqGbYoDIQ
@Helenwoodsmusic
 will be leading us in song! #music #Newport #casnewydd #miwsig #summeroffun #artsnewydd https://t.co/2NUxYvntb1",next tomorrow make sure book come link website leading song
1.4282502300346778e+18,2021-08-19 06:59:25+00:00,['1428250230034677765'],Essential listening - A Racist Music on BBC Radio 3 tonight @ErrollynWallen https://t.co/rjfcs10bRv,essential listening racist music bbc radio tonight
1.4280971583021138e+18,2021-08-18 20:51:09+00:00,['1428097158302113796'],@designbyjono @TahneeCraven @roguefoxcoffee https://t.co/yZCttOJgxQ,
