,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
80024,80024,nurse comment post instagram facebook,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.0273926598260414,False,"@SamScreaton Hey again, Sam! There are other new Queen's Nurses who specialise in #LearningDisabilities - check the comments on the same post on Instagram and Facebook! https://t.co/DZzA9Asepp https://t.co/m5t1rgsFoI"
90902,90902,nurse week score homework,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.8420538428703029,False,"@RN_Atheist @shesinscrubs This is like being told straight up “happy nurses week, do better, we think you suck, we want better scores, here is your unpaid homework to improve”. 🥴"
91216,91216,nurse school florida,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,1.0,False,@chersuterus @obnursetaytay That’s what a fellow nurse told me when we graduated nursing school. I live in Florida.
91220,91220,nurse shirt,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1122582066136435,False,"@AlwaysImBack @StephenNP @sassistheword That’s true, how else should they know she’s a nurse. Does she go around wearing a shirt or stating out loud she’s a nurse? She most likely wrote to Fox to let them know. Ugh"
92216,92216,nurse role patient area obstacle home health care legislation patient care,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,1.0,False,"Nurses play a key role in helping patients in underserved areas, but they face a big obstacle when it comes to providing home health care. Tell your reps to co-sponsor @RNAction legislation that would change that and help patients get the care they need. https://t.co/Z4hB0NICNJ"
100458,100458,nurse week,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.3993552788355731,False,Nurses Week diay??? 🧐🧐🧐
104777,104777,nurse community hospital hospice nurse,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.6849469274094725,False,"@SarahAndCo3 Frequently. As a nurse in both the community, in hospitals and as a hospice nurse."
107864,107864,nursery silver food life nursery supplier source food child,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.7901486526423016,False,"ICP Nurseries have achieved the Silver Food for Life Served Here award in all 34 of their nurseries 🌟 They work together with their supplier @creedfs to source local food that is nutritious, delicious and enjoyed by the children.🍠🌽 Read more here: https://t.co/JXvYvzz2SC"
107990,107990,nursery silver food life site meal nursery child team gold,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.734738538147769,False,"We're thrilled that ICP Nurseries have been awarded Silver Food for Life Served Here at 32 sites! Committed to providing home-made nutritious meals for all their nurseries' children, the team are now going for Gold! Find out more about FFLSH: https://t.co/WQ0Z8iCjGe https://t.co/4q3nCDMfNJ"
112710,112710,nurse advocate award,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.3823198321143715,False,We were able to present some of our professional nurse advocate awards day. @Imperialpeople @sue_burgis @melaniejdenison @Imperialpeople @JaneJaneclegg @CNOEngland https://t.co/dss35iMDsl
113212,113212,nurse week caregiver,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.1315765465921947,False,Happy nurses week to all the amazing caregivers out there 💕 you are inspirational and so appreciated
120761,120761,nurse nurse girl charge girl gasket manager charge,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,called out a male nurse who repeatedly referred to the female nurses as girls when speaking to male pt. When in charge he said “his girls” I blew a gasket! Reported it to my female manager and threatened to quit was not fired but he was never in charge again when I worked https://t.co/XjHkyfOwBr
124751,124751,nurse field practice supervision,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,"5,000 nurses across all fields of practice will now receive restorative clinical supervision @NursingEmma #MHTV"
125367,125367,nurse supervision idea supervision care,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@credland_nicki @CC_3N Sounds great @credland_nicki . All nurses receive formal reflective supervision in NI. I like the idea of restorative supervision for critical care.
127134,127134,nurse charge,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.7513547376737606,False,@NickBarwell @sefkhet @rooju76 You should ask the nurse in charge in ED for that. Just about 1730. I bet they'd be delighted
131742,131742,nurse room staff everything thats order week,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.8215892338440675,False,@rossgrant05 @itsthatgirlsuzi We nurses prepare the room and educate the staff as well@as prepare everything thats needed is on order weeks ahead of its unusual
131973,131973,nurse midwife week week condition year healthcare system,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.449022155732988,False,Nurses and midwives are a bit more broken this week. I’ve spoken to a few this week and they are wondering How much longer they can tolerate the working conditions. It’s been an exhausting 2 years and before that was working in an already broken healthcare system #nursesaredone
137054,137054,nurse time textbook pathology,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.056495689897806,False,"@aotaib1 @MedicineUJ @Faculty_Med_KAU For nurses #kau during my time, we had all textbooks until basic pathology 😅"
