,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
25623,25623,25623,biden lead georgia state trump pathway,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Biden takes the lead in Georgia and if he wins the state ... which he will - then Trump will have no pathway to reach 270 🙌🙌🙌 Today’s the day https://t.co/r1sYoXjG6J,biden takes the lead in georgia and if he wins the state  which he will  then trump will have no pathway to reach  today’s the day ,2020-11-06 09:48:20+00:00,None,1,Positive
25624,25624,25624,everyone,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1259109801586916,True,Have a great day everyone and be safe and well🌈🌈🌈🌈 https://t.co/vEQzk4Y7QO,have a great day everyone and be safe and well ,2020-11-06 10:19:50+00:00,Life,1,Positive
25625,25625,25625,treat thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@johnlegend What a treat! Thank you John, what a treat thank you john,2020-11-06 10:22:15+00:00,None,1,Positive
25626,25626,25626,copy clanlands heughan mctavish,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Waterstones Do you have any signed copies of Clanlands by Sam Heughan and Graham McTavish left?, do you have any signed copies of clanlands by sam heughan and graham mctavish left,2020-11-06 10:28:21+00:00,None,0,None
25627,25627,25627,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1371680817259785,True,@Waterstones Thank you, thank you,2020-11-06 10:32:04+00:00,None,1,Positive
25628,25628,25628,effort,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,More successful than yesterday’s effort! https://t.co/ZsyKMdTebf,more successful than yesterday’s effort ,2020-11-06 10:53:20+00:00,None,1,Positive
25629,25629,25629,friend leftover domino,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Asking for a friend... is it too early to eat last night’s leftover dominos??,asking for a friend is it too early to eat last night’s leftover dominos,2020-11-06 10:53:37+00:00,None,1,Positive
25630,25630,25630,friend thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8748928779653568,True,"@DellaHudsonFCA I’ll let my friend know, thanks! 🤭", i’ll let my friend know thanks ,2020-11-06 11:00:34+00:00,None,1,Positive
25631,25631,25631,child risk holiday letter government school meal christmas holiday spring letter,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.268177933159735,False,Over a million children risk going hungry over the holidays. Read our latest letter calling on government to commit to providing free school meals over Christmas holidays into Spring 2021. Read the letter here :https://t.co/EPPasUNDgy @Food_Foundation @Childrensfood @sfmtweet,over a million children risk going hungry over the holidays read our latest letter calling on government to commit to providing free school meals over christmas holidays into spring read the letter here    ,2020-11-06 12:05:03+00:00,Life,0,None
25632,25632,25632,time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@TimJones15 At least she will know this for next time! 🤭, at least she will know this for next time ,2020-11-06 12:12:41+00:00,None,0,None
25633,25633,25633,landmark study reveals teenager rate country author study prof majid government half school meal program,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0039746317368204,False,A landmark study reveals that UK teenagers aren't growing at the same rate as those in other countries due to poor diet. Senior author of the study Prof. Majid Ezzati @imperialcollege calls on Government to improve “our half baked” school meal program: https://t.co/15Vt3ewd8m https://t.co/CcdWbHNkBV,a landmark study reveals that uk teenagers aren't growing at the same rate as those in other countries due to poor diet senior author of the study prof majid ezzati  calls on government to improve our half baked school meal program  ,2020-11-06 12:35:03+00:00,None,1,Positive
25634,25634,25634,butisnt sink,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@TakeAShite But...isn’t that the sink? 🧐, butisnt that the sink ,2020-11-06 12:40:45+00:00,None,0,None
25635,25635,25635,collection language barrier inpatient basic discharge information tool success caring patient religion oximetry adult,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,NEW CE Collection! [Read them all FREE :)] *Breaking Down Language Barriers *Preventing In-patient Falls *Phlebotomy Basics *Patient Discharge Information: Tools for Success *Caring for... Patients of Different Religions *Pulse Oximetry in Adults https://t.co/yZWEUQvBgH #MSNW20 https://t.co/90J13S8yAG,new ce collection [read them all free  breaking down language barriers preventing inpatient falls phlebotomy basics patient discharge information tools for success caring for patients of different religions pulse oximetry in adults   ,2020-11-06 12:42:26+00:00,None,1,Positive
25636,25636,25636,journal police emergency response article topic today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Journal of Police Emergency Response has articles spanning many topics for you to explore today! #openaccess https://t.co/jryEEoYlmA https://t.co/t8tu7x1K96,journal of police emergency response has articles spanning many topics for you to explore today   ,2020-11-06 13:01:09+00:00,None,0,None
25637,25637,25637,pizza today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1231672952656938,False,@SMillbery @ashstroller Because I’m trying not to be too greedy all in one go! Haha. Definitely could have eaten a full pizza today tho!,  because i’m trying not to be too greedy all in one go haha definitely could have eaten a full pizza today tho,2020-11-06 13:14:41+00:00,None,1,Positive
25638,25638,25638,department labor video hire medallion mean engineering,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Department of Labor video: What the HIRE Vets Medallion Means to Analytical Engineering https://t.co/7YaD7nTXM5,department of labor video what the hire vets medallion means to analytical engineering ,2020-11-06 13:19:10+00:00,None,0,None
25639,25639,25639,department labor video hire medallion mean,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0833752806758507,False,Department of Labor video: What the HIRE Vets Medallion Means to Novetta https://t.co/lC66G06egj,department of labor video what the hire vets medallion means to novetta ,2020-11-06 13:19:11+00:00,None,0,None
25640,25640,25640,department labor video southwest,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3987134365458128,False,Department of Labor video: Southwest https://t.co/osTNDk5NJT,department of labor video southwest ,2020-11-06 13:19:12+00:00,None,0,None
25641,25641,25641,department labor video peopletec,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Department of Labor video: PeopleTec https://t.co/QZiTfhB89S,department of labor video peopletec ,2020-11-06 13:19:12+00:00,None,0,None
25642,25642,25642,department labor video hiller,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,Department of Labor video: Hiller https://t.co/3zXUnqQgKt,department of labor video hiller ,2020-11-06 13:19:13+00:00,Life,0,None
25643,25643,25643,department labor video metis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4518629708375541,False,Department of Labor video: Metis https://t.co/WilhoSofjn,department of labor video metis ,2020-11-06 13:19:14+00:00,None,0,None
25644,25644,25644,department labor video dominion energy,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.8285216687077905,False,Department of Labor video: Dominion Energy 1 https://t.co/U0HHlCiSdC,department of labor video dominion energy ,2020-11-06 13:19:15+00:00,Life,1,Positive
25645,25645,25645,drug delivery,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@disneylife_love Usually means there’s been a drugs delivery, usually means there’s been a drugs delivery,2020-11-06 13:21:58+00:00,None,0,None
25646,25646,25646,thank,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.3769508250632805,True,@ConnectintNorth @ThroughTheMaze Thank you! 😊,  thank you ,2020-11-06 13:22:43+00:00,Life,1,Positive
25647,25647,25647,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@ThroughTheMaze @ConnectintNorth @chloelikehxc Thank you! 😊,   thank you ,2020-11-06 13:32:25+00:00,None,1,Positive
25648,25648,25648,carrot food nation others toronto,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3647729853806055,False,@keepingit123 @DrJacobsRad @WholeFoodsPR @WholeFoods @amazon @the_bigcarrot The Big Carrot is only in Toronto... Whole Foods is nation wide... think about others NOT living in Toronto!,      the big carrot is only in toronto whole foods is nation wide think about others not living in toronto,2020-11-06 13:44:58+00:00,None,0,None
25649,25649,25649,biden pennsylvania,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Biden now leading in Pennsylvania 🙌😆 it’s happening #bluefriday #BidenForPresident https://t.co/dbcuoTpXIp,biden now leading in pennsylvania  it’s happening   ,2020-11-06 13:55:12+00:00,None,0,None
25650,25650,25650,habit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0097329147151069,False,@ashstroller @SMillbery This could lead to bad habits haha,  this could lead to bad habits haha,2020-11-06 14:12:29+00:00,None,0,None
25651,25651,25651,thank wonder year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3068505729354366,False,@1SophiaG THANK YOU! You’ve been a wonder over the years and we are truly grateful, thank you you’ve been a wonder over the years and we are truly grateful,2020-11-06 14:12:36+00:00,None,1,Positive
25652,25652,25652,pennsylvania,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.872128492102821,False,Come on Pennsylvania we believe in you 🤞🏻,come on pennsylvania we believe in you ,2020-11-06 14:13:46+00:00,None,0,None
25653,25653,25653,year christmas treat family unit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7335264431841102,False,Each year @1SophiaG creates a box of Christmas treats for our families at @StGeorgesTrust neonatal unit ❤️ https://t.co/k9ieXngYuj,each year  creates a box of christmas treats for our families at  neonatal unit  ,2020-11-06 14:14:00+00:00,None,1,Positive
25654,25654,25654,week week thank touch trustee time charity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.518314779448781,False,This week is Trustees Week. Thank you to the 8 wonderful First Touch trustees who volunteering time to guide and steer our neonatal charity @oconnor71 @KimCaddy @docstf @Gingrtom,this week is trustees week thank you to the wonderful first touch trustees who volunteering time to guide and steer our neonatal charity    ,2020-11-06 14:18:22+00:00,None,1,Positive
25655,25655,25655,point tuesday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6263570117352635,False,@ZombieGoddessxi This was my point on Tuesday 😂, this was my point on tuesday ,2020-11-06 14:26:31+00:00,None,0,None
25656,25656,25656,night election mortal visit dorchester,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Too many late nights with the man who already won the election @JohnKingCNN 😅 us mere mortals need a bit more sleep - hit the #magicwall #strepsils We need a royal visit from the King - from Dorchester to Dublin... it could happen #IrishElection2025 🍀 https://t.co/5KhazimPB0,too many late nights with the man who already won the election   us mere mortals need a bit more sleep  hit the   we need a royal visit from the king  from dorchester to dublin it could happen   ,2020-11-06 15:15:38+00:00,None,0,None
25657,25657,25657,gift today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,My gift to all of you today. Use it as you see fit. https://t.co/5yZf3YoZvx,my gift to all of you today use it as you see fit ,2020-11-06 15:22:22+00:00,None,0,None
25658,25658,25658,time rest world coverage time medicare nurse fight,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"""It’s time we join the rest of the world in guaranteeing universal coverage. And it’s time Republicans stop trying to destroy Medicare and, instead, join us in making sure that we provide #MedicareForAll.” -@RepSchakowsky Nurses are so very glad to have you in this fight! 💪 https://t.co/d7ZrCUh9jp",its time we join the rest of the world in guaranteeing universal coverage and it’s time republicans stop trying to destroy medicare and instead join us in making sure that we provide   nurses are so very glad to have you in this fight  ,2020-11-06 15:45:16+00:00,None,0,None
25659,25659,25659,belongs people share message gratitude hero democracy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"The #USPS belongs to the people, and so does the #2020Election. Share a message of gratitude with the hardworking postal heroes delivering democracy. 💌🗳️ https://t.co/5WV8oUZ3aU",the  belongs to the people and so does the  share a message of gratitude with the hardworking postal heroes delivering democracy  ,2020-11-06 16:01:14+00:00,None,1,Positive
25660,25660,25660,margin vote georgia pennsylvania vote lead,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Exceeding the margins he needs for most of the votes in Georgia and Pennsylvania - very close - new votes coming soon 🤞 for bigger leads #BidenForPresident2020 https://t.co/g0pemoabnM,exceeding the margins he needs for most of the votes in georgia and pennsylvania  very close  new votes coming soon  for bigger leads  ,2020-11-06 16:09:01+00:00,None,0,None
25661,25661,25661,knowledge care approach care facility china article,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3863463681123708,False,Investigate the #dementia knowledge and care approach used by #caregivers in residential aged care facilities in China in this #openaccess article. https://t.co/dQh3z50zql,investigate the  knowledge and care approach used by  in residential aged care facilities in china in this  article ,2020-11-06 16:30:27+00:00,None,1,Positive
25662,25662,25662,knowledge care approach care facility china article,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Investigate the #dementia knowledge and care approach used by #caregivers in residential aged care facilities in China in this #openaccess article. https://t.co/tB0qIU6Sgx,investigate the  knowledge and care approach used by  in residential aged care facilities in china in this  article ,2020-11-06 16:30:28+00:00,None,1,Positive
25663,25663,25663,today researcher speed vaccine development efficacy vaccine road vaccine,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Today, researchers are working at unprecedented speed to cut the vaccine development timeline down. Is this safe? Can we count on the efficacy of a vaccine that is developed this quickly? READ: Shortcutting the Long Road to a COVID-19 Vaccine https://t.co/v3JjkpdoL0 https://t.co/xVx5cmCtdA",today researchers are working at unprecedented speed to cut the vaccine development timeline down is this safe can we count on the efficacy of a vaccine that is developed this quickly read shortcutting the long road to a covid vaccine  ,2020-11-06 16:59:23+00:00,None,0,None
25664,25664,25664,life health insurance industry profit sickness,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""We can afford #MedicareForAll. What we cannot afford is losing more lives to endless wars and a health insurance industry that profits off sickness."" -@IlhanMN https://t.co/LaFAWsgF4V",we can afford  what we cannot afford is losing more lives to endless wars and a health insurance industry that profits off sickness  ,2020-11-06 17:01:21+00:00,None,2,Negative
25665,25665,25665,cast film cash,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9282302180655064,False,@BeingJarley I honestly don’t think it will. Most of the cast from the first film signed on for all 5. Plus she’ll never give up another cash cow, i honestly don’t think it will most of the cast from the first film signed on for all plus she’ll never give up another cash cow,2020-11-06 17:10:13+00:00,None,1,Positive
25666,25666,25666,browse article development collection,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Browse top articles that represent the development of @TheHPPJournal @SOPHEtweets in this specially curated 20th anniversary collection. https://t.co/bPgqXVAKob,browse top articles that represent the development of   in this specially curated anniversary collection ,2020-11-06 17:30:24+00:00,None,0,None
25667,25667,25667,pandemic problem health insurance employment time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""This pandemic has shown the fundamental problem of tying health insurance to employment. It’s time for #MedicareForAll."" -@DebDingell https://t.co/NGjHT83tmW",this pandemic has shown the fundamental problem of tying health insurance to employment it’s time for   ,2020-11-06 17:49:35+00:00,None,2,Negative
25668,25668,25668,people phone today attention phone collision grip,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4357930929009541,False,"People glued to their phones out and about today.... pay attention to what’s going on around you and put the phone away! Nearly had two collisions tonight, get a grip.",people glued to their phones out and about today pay attention to what’s going on around you and put the phone away nearly had two collisions tonight get a grip,2020-11-06 17:57:17+00:00,None,0,None
25669,25669,25669,call state poison center cleaner disinfectant need education material,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Calls to a state poison center concerning cleaners and disinfectants show need for COVID-19 pandemic education materials. Learn more about this in #PublicHealthReports https://t.co/EJBYXYJRhn,calls to a state poison center concerning cleaners and disinfectants show need for covid pandemic education materials learn more about this in  ,2020-11-06 18:01:22+00:00,None,2,Negative
25670,25670,25670,extension movement country mass incarceration congratulation reelection nurse fight,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""We're an extension of a movement in our country that wants #MedicareForAll, that wants us to end mass incarceration."" -@RashidaTlaib 🎉Congratulations on your reelection! Nurses are thrilled to advance this fight alongside you. https://t.co/90ZT7ZMX0w",were an extension of a movement in our country that wants  that wants us to end mass incarceration  congratulations on your reelection nurses are thrilled to advance this fight alongside you ,2020-11-06 18:03:24+00:00,None,0,None
25671,25671,25671,health care right million people healthcare proud member caucus work towards future american,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"""Health care is a human right, yet millions of people living in the US can’t afford the healthcare they need. I'm proud to be a member of the #MedicareForAll Caucus and work towards ensuring a better, healthier future for all Americans."" -@RepRaulGrijalva https://t.co/HvaAcwt4bF",health care is a human right yet millions of people living in the us can’t afford the healthcare they need i'm proud to be a member of the  caucus and work towards ensuring a better healthier future for all americans  ,2020-11-06 18:18:38+00:00,None,1,Positive
25672,25672,25672,chip whats stuff,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@kikerd @SlimmingWorld Not into skinny chips and whats all that green stuff 🤣 #saladdodger,  not into skinny chips and whats all that green stuff  ,2020-11-06 18:18:52+00:00,None,0,None
25673,25673,25673,stuff glass wine week nothing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2415643095311671,False,@kikerd @SlimmingWorld I've had bad stuff with a glass of wine. Off for a week now and nothing to do 🙄,  i've had bad stuff with a glass of wine off for a week now and nothing to do ,2020-11-06 18:22:43+00:00,None,2,Negative
25674,25674,25674,health care plan class health care insulin treatment right cost,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""#MedicareForAll is the best health care plan for working and middle class Americans. It guarantees critical health care, like insulin treatments, as a right, and at a lower cost too."" -@AOC https://t.co/I2ulWmAquR", is the best health care plan for working and middle class americans it guarantees critical health care like insulin treatments as a right and at a lower cost too  ,2020-11-06 18:24:37+00:00,None,1,Positive
25675,25675,25675,person treatment health care right support,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"""No person should avoid necessary medical treatment because they are afraid they cannot afford it. Health care is a human right. That’s why I support #MedicareForAll."" -@JamaalBowmanNY #NY16 https://t.co/6p1UmfyEL7",no person should avoid necessary medical treatment because they are afraid they cannot afford it health care is a human right that’s why i support    ,2020-11-06 18:33:58+00:00,None,0,None
25676,25676,25676,blimey,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,Blimey. 👀👀👀 https://t.co/c6efp2PuYa,blimey  ,2020-11-06 18:36:47+00:00,Life,0,None
25677,25677,25677,industry role anything congratulation nurse health care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""#MedicareForAll means for-profit industry does NOT have a role in determining one’s right to healthcare. Anything less is NOT Medicare for All."" -@PramilaJayapal 🎉Congratulations! Nurses are looking forward to continuing to work with you to WIN guaranteed health care for all! https://t.co/vzs3AJ01iM", means forprofit industry does not have a role in determining one’s right to healthcare anything less is not medicare for all  congratulations nurses are looking forward to continuing to work with you to win guaranteed health care for all ,2020-11-06 18:40:29+00:00,None,1,Positive
25678,25678,25678,weekend,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0350496457259498,True,@hill_karenhill3 @UHDBTrust @CathyWinfield @PhilBoltonRN @gillogden66 @amrawlings You too. I am off for the weekend. 💖💖,      you too i am off for the weekend ,2020-11-06 18:41:55+00:00,Life,0,None
25679,25679,25679,gyud park,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Naa na gyud CR sa park!!! #bladderprobs 😆😆😁 https://t.co/6YMvAd4zyy,naa na gyud cr sa park   ,2020-11-06 18:52:40+00:00,None,0,None
25680,25680,25680,bless,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9554007992565056,True,@SlaneyMiles I am absolutely knackered. Awww bless you. Hope you are doing ok. 💖💖💖, i am absolutely knackered awww bless you hope you are doing ok ,2020-11-06 19:02:35+00:00,None,1,Positive
25681,25681,25681,health care cost quality care congratulation reelection onward people victory health care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"With #MedicareForAll, ""We can reduce health care costs and ensure every American has quality care when they need it."" -@McGovernMA Congratulations on your reelection, and onward to a peoples' victory with guaranteed health care for all! 🎉💪 https://t.co/p2FLd5NgXx",with  we can reduce health care costs and ensure every american has quality care when they need it  congratulations on your reelection and onward to a peoples victory with guaranteed health care for all  ,2020-11-06 19:04:53+00:00,None,1,Positive
25682,25682,25682,year creation medicare medicaid american time proposal reality congratulation reelection health care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""55 years after the creation of Medicare and Medicaid, 69% of Americans support #MedicareForAll. It’s time to make this immensely popular proposal a reality."" -@Andy_Levin Congratulations on your reelection and looking forward to working with you to secure health care for all! https://t.co/LhmTHKm1CE", years after the creation of medicare and medicaid of americans support  it’s time to make this immensely popular proposal a reality  congratulations on your reelection and looking forward to working with you to secure health care for all ,2020-11-06 19:28:33+00:00,None,1,Positive
25683,25683,25683,fake news,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@chris_dlamini 😂😂😂 fake news,  fake news,2020-11-06 19:31:17+00:00,None,2,Negative
25684,25684,25684,alkergic,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@TheSunnyOne2 I think im alkergic to it, i think im alkergic to it,2020-11-06 19:53:07+00:00,None,0,None
25685,25685,25685,performance refund,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0956499528381467,False,@chloefineman Does she get paid to put on this performance? They need to request a refund - just sayin 😂😂😂😂😂😂, does she get paid to put on this performance they need to request a refund  just sayin ,2020-11-06 19:55:50+00:00,None,0,None
25686,25686,25686,twat,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Fucking violent gun toting twats just got arrested .. good #USElectionResults2020,fucking violent gun toting twats just got arrested  good ,2020-11-06 19:57:44+00:00,None,2,Negative
25687,25687,25687,wall thing list thing mexican,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,😂😂 Just as well the Wall was one more thing on a long list of things Trump didn’t fulfil as promised. Although I bet the Mexicans Soooooo wish he had now 😂😂😂 https://t.co/NbNnuHJxTW https://t.co/B2l8l93lrw, just as well the wall was one more thing on a long list of things trump didn’t fulfil as promised although i bet the mexicans soooooo wish he had now   ,2020-11-06 20:19:16+00:00,None,1,Positive
25688,25688,25688,fella christmas scene front window look wine glass,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.869474397826969,False,So have just booked a fella to come and do a christmas scene on our front window in December *looks at empty wine glass*,so have just booked a fella to come and do a christmas scene on our front window in december looks at empty wine glass,2020-11-06 20:27:15+00:00,None,2,Negative
25689,25689,25689,lord,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.9000359961493911,True,@Huge1s Oh my lord Huw- you are one of THEM!! 😂😂😂😂 https://t.co/LeY0scMcOm, oh my lord huw you are one of them  ,2020-11-06 20:29:02+00:00,Life,0,None
