,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
8956,8956,8956,hope reply,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6524268388393685,False,Hope @HKane replies https://t.co/yfBX7zbFvx,hope  replies ,2020-02-09 09:18:12+00:00,None,1,Positive
8957,8957,8957,hmmmdaaahhh,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@yzagurl Hmmmdaaahhh, hmmmdaaahhh,2020-02-09 09:40:32+00:00,None,0,None
8958,8958,8958,scrub,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@yzagurl Nakabaon lgi nas danny ug scrubs 😆😆😆, nakabaon lgi nas danny ug scrubs ,2020-02-09 09:40:44+00:00,None,0,None
8959,8959,8959,year today place month course,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Wow. Three years ago today I found out I’d got my place at uni. Only a few months left on the course now 😵 It’s all going far too quickly! https://t.co/frMx6gVF54,wow three years ago today i found out i’d got my place at uni only a few months left on the course now  it’s all going far too quickly ,2020-02-09 10:01:56+00:00,None,1,Positive
8960,8960,8960,band anything,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.7354798908760108,False,"Alex Band, Anything, Swansea, 7th February 2020 https://t.co/owPvFo4RXI via @YouTube @alex_band @TheCallingMusic",alex band anything swansea february  via   ,2020-02-09 10:40:04+00:00,Life,0,None
8961,8961,8961,band wherever,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2288897515979612,False,"Alex Band, Wherever You Will Go, Swansea, 7th February 2020 https://t.co/F0csCCPvGn via @YouTube @alex_band @TheCallingMusic",alex band wherever you will go swansea february  via   ,2020-02-09 10:40:41+00:00,Life,0,None
8962,8962,8962,perspective cruelty,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@patrickajr1 Am sure from their perspective that seemed like the ultimate cruelty 😂😂 https://t.co/u2PHGEmDky, am sure from their perspective that seemed like the ultimate cruelty  ,2020-02-09 12:36:02+00:00,None,0,None
8963,8963,8963,hate badge,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@TechNurseJon Hate that. Seriously. I hate leaving my badge., hate that seriously i hate leaving my badge,2020-02-09 12:37:02+00:00,None,2,Negative
8964,8964,8964,gentleman heart,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@ghud68 😂😂😂gentleman after my own heart. I loved the cow biscuits too, gentleman after my own heart i loved the cow biscuits too,2020-02-09 12:37:44+00:00,None,1,Positive
8965,8965,8965,leadership burnout level exec create opportunity exchange concern idea suggestion line staff opportunity leader forum staff exec staff,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0277322868398068,False,Reducing nurse leadership burnout by having top level execs create opportunities for safe exchange of concerns ideas. Suggestion: allow front line staff the same opportunity with nurse leaders regularly provide open forums between staff and execs periodically. Listen to staff https://t.co/EvjsqxGYxm,reducing nurse leadership burnout by having top level execs create opportunities for safe exchange of concerns ideas suggestion allow front line staff the same opportunity with nurse leaders regularly provide open forums between staff and execs periodically listen to staff ,2020-02-09 13:42:06+00:00,None,1,Positive
8966,8966,8966,binge yesterday series,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,Binge watched #TheLWordGenerationQ yesterday! Next series yet?? #cliffhanger #whyaretheirlivessocrazy,binge watched  yesterday next series yet  ,2020-02-09 13:48:04+00:00,Life,0,None
8967,8967,8967,morning treadmill blister stop,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Morning long run. Opted for the treadmill. Wanted 18/19 but a blister put a stop to that! https://t.co/Mt3FfxtP7F,morning long run opted for the treadmill wanted but a blister put a stop to that ,2020-02-09 13:48:53+00:00,None,0,None
8968,8968,8968,leadership,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,What is leadership? https://t.co/9BlAdhd2bu,what is leadership ,2020-02-09 14:05:07+00:00,None,0,None
8969,8969,8969,awwww baby granddaughter family grandson congratulation baby girl,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.7179741359219509,False,Awwww just found out that my first baby grand-daughter will be added to our family very soon. I’m already blessed with two gorgeous grandsons. Congratulations to my own beautiful baby girl @NikiitaMariie I love you very very much #littlesister #mygorgeousboys #veryluckynainy https://t.co/pPDdfUGD8v,awwww just found out that my first baby granddaughter will be added to our family very soon i’m already blessed with two gorgeous grandsons congratulations to my own beautiful baby girl  i love you very very much    ,2020-02-09 14:47:34+00:00,Life,1,Positive
8970,8970,8970,gramps happiness thing word anyone everyone knack person vicinity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@GavinPrestonMD She sounds like my gramps. He could always find happiness in the most simple of things. Never said a bad word against anyone (even if everyone else thought they deserved it😂) and had a knack for making every person in his vicinity feel special 💕 #Imisshim #familyglue #grandad, she sounds like my gramps he could always find happiness in the most simple of things never said a bad word against anyone even if everyone else thought they deserved it and had a knack for making every person in his vicinity feel special    ,2020-02-09 14:51:43+00:00,None,1,Positive
8971,8971,8971,grumman cargo mission,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Northrop Grumman Cargo Mission Awaits Launch via NASA https://t.co/zwqjKTf3m6 https://t.co/7gspJV6CLk,northrop grumman cargo mission awaits launch via nasa  ,2020-02-09 15:51:33+00:00,None,0,None
8972,8972,8972,year hour anesthetic anxiety,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7180243434415151,False,"I’ve been doing clinical for over a year, 1200 hours 500+ anesthetics and STILL every day beforehand I have the WORST ANXIETY",i’ve been doing clinical for over a year hours anesthetics and still every day beforehand i have the worst anxiety,2020-02-09 16:20:34+00:00,None,2,Negative
8973,8973,8973,fence bird today scotland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0993028471431869,False,@HertsFarmer @KelletLisa Aye it’s horrendous out there ! Tried to fix a broken fence but gave up! Even the birds 🦅 are hiding today! She has certainly battared Scotland hasn’t she ?,  aye it’s horrendous out there  tried to fix a broken fence but gave up even the birds  are hiding today she has certainly battared scotland hasn’t she ,2020-02-09 16:39:57+00:00,None,0,None
8974,8974,8974,school gwen,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,How Undergraduate and Graduate School are different – Bug Gwen https://t.co/0f3Awl2w91,how undergraduate and graduate school are different  bug gwen ,2020-02-09 17:10:08+00:00,None,0,None
8975,8975,8975,show today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@__TheLostBoy Were you due to come to a show today? 😕, were you due to come to a show today ,2020-02-09 18:23:38+00:00,None,0,None
8976,8976,8976,legend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@KimmieMads What a legend #loveBob, what a legend ,2020-02-09 18:25:53+00:00,None,0,None
8977,8977,8977,today yorkshire effect weather news forecast tomorrow show,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.9394250246607968,False,"@alex_band @TheCallingMusic Was thinking of you today having to travel from Yorkshire to Hampshire. Saw the effects of the weather on the TV news earlier, and hoping you got there OK. Forecast looking better tomorrow. Have a great show,",  was thinking of you today having to travel from yorkshire to hampshire saw the effects of the weather on the tv news earlier and hoping you got there ok forecast looking better tomorrow have a great show,2020-02-09 18:29:43+00:00,Life,1,Positive
8978,8978,8978,stranger netflix today dissertation assignment week management placement,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Started watching the stranger on Netflix today and I am HOOKED. I need to stop acting like I don’t have a dissertation, two assignments to complete and 20 weeks of management placement to complete tho",started watching the stranger on netflix today and i am hooked i need to stop acting like i don’t have a dissertation two assignments to complete and weeks of management placement to complete tho,2020-02-09 18:31:20+00:00,None,0,None
8979,8979,8979,school chronicle education,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,What I Learned About Surviving Graduate School - The Chronicle of Higher Education https://t.co/6nPJdeJMXP,what i learned about surviving graduate school  the chronicle of higher education ,2020-02-09 19:50:04+00:00,None,0,None
8980,8980,8980,thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@justkelly32 @NikiitaMariie Thanks Kelly. Just a little bit excited 😂😂,  thanks kelly just a little bit excited ,2020-02-09 19:56:04+00:00,None,1,Positive
8981,8981,8981,thank claudette,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@klo_279 @NikiitaMariie Thank you so much Claudette. It’s so lovely to hear from you. I hope all is well 💕💕💕 https://t.co/vBLqFSg7YX,  thank you so much claudette it’s so lovely to hear from you i hope all is well  ,2020-02-09 20:01:22+00:00,None,1,Positive
8982,8982,8982,thankyou robin,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Robin08139490 @NikiitaMariie Thankyou Robin 💕💕💕,  thankyou robin ,2020-02-09 20:01:36+00:00,None,0,None
8983,8983,8983,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@Martina82403124 @NikiitaMariie Thank you martina 💕💕,  thank you martina ,2020-02-09 20:02:49+00:00,None,1,Positive
8984,8984,8984,wait,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.717485916213721,True,@smurthwaite2444 Just a little bit excited Sean 😂😂 i cant wait to meet her., just a little bit excited sean  i cant wait to meet her,2020-02-09 20:04:37+00:00,Life,1,Positive
8985,8985,8985,year gifs keep thing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3715420062898427,False,"my 83 year old Nan has discovered gifs and keeps whatsapping them to me, cutest thing ever 🥰🥰",my year old nan has discovered gifs and keeps whatsapping them to me cutest thing ever ,2020-02-09 20:20:02+00:00,None,1,Positive
8986,8986,8986,thanks till june,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.0280997518252958,False,@AthanasiaTrian1 @NikiitaMariie Thanks Athanasia. Not arrived yet. Not due till June so have to patiently. .....Or more accurately impatiently wait 😂😂,  thanks athanasia not arrived yet not due till june so have to patiently or more accurately impatiently wait ,2020-02-09 20:37:29+00:00,Life,0,None
8987,8987,8987,favourite pilotperson wind,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,My new favourite app.... for when my favourite pilot/person is flying into #lhr in all of the wind 😬😳 https://t.co/9MX8I0B1K5,my new favourite app for when my favourite pilotperson is flying into  in all of the wind  ,2020-02-09 20:48:33+00:00,None,1,Positive
8988,8988,8988,thanks,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.0054293538808915,True,@jennifersterri1 @NikiitaMariie Thanks Jenny 💕💕💕💕,  thanks jenny ,2020-02-09 21:17:48+00:00,Life,1,Positive
8989,8989,8989,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0210773086385669,True,@ElizabethDiren2 @NikiitaMariie Thank you honey,  thank you honey,2020-02-09 21:23:58+00:00,None,1,Positive
8990,8990,8990,salamat bombo sunday today indoors,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@herachristijule Salamat bombo @herachristijule ! Restful sunday today. Stayed indoors and just ate and slept hahahahah, salamat bombo   restful sunday today stayed indoors and just ate and slept hahahahah,2020-02-09 21:38:05+00:00,None,1,Positive
8991,8991,8991,feel sorry,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@TwinnyAmy I was shouting this at the tv! Feel dead sorry for the lad 😢😩🥺, i was shouting this at the tv feel dead sorry for the lad ,2020-02-09 23:22:52+00:00,None,2,Negative
8992,8992,8992,latina pepsi super bowl halftime show,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Makes me wish I’m Latina too!!! 😆😆😆💃🏻💃🏻💃🏻 Shakira J. Lo's FULL Pepsi Super Bowl LIV Halftime Show https://t.co/GpOj39ALat via @YouTube,makes me wish i’m latina too  shakira j lo's full pepsi super bowl liv halftime show  via ,2020-02-09 23:47:26+00:00,None,0,None
8993,8993,8993,apartment creature ceiling,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7793963071185609,False,I love laying in bed ALONE in my apartment listening to all the various creatures in my ceiling My fav,i love laying in bed alone in my apartment listening to all the various creatures in my ceiling my fav,2020-02-10 01:27:50+00:00,None,0,None
8994,8994,8994,bronchitis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2043666230444058,False,@NewEghamSingers I’m very sorry to let you down - I have bronchitis, i’m very sorry to let you down  i have bronchitis,2020-02-10 07:19:25+00:00,None,2,Negative
8995,8995,8995,rest today hour shift soooo,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0602882515803268,False,Rest day today..... Although 13 hour shift soooo?,rest day today although hour shift soooo,2020-02-10 09:32:55+00:00,None,0,None
8996,8996,8996,number nurse victim workplace violence news,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,1.0,False,A striking number of nurses say they’re victims of workplace violence - CBS News https://t.co/kGX4CC7atz,a striking number of nurses say they’re victims of workplace violence  cbs news ,2020-02-10 14:00:57+00:00,Life,2,Negative
8997,8997,8997,child cherry nursery resident saville park care home spending time sing song everyone,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.8082301673837428,False,"Children from Cherry Tree Nursery joined the residents from Saville Park Care Home for a #FFLGetTogether. Spending time together, baking and enjoying a good old fashioned sing song was great fun for everyone. Find out more https://t.co/twa47kLvOW https://t.co/xavmEtgXra",children from cherry tree nursery joined the residents from saville park care home for a  spending time together baking and enjoying a good old fashioned sing song was great fun for everyone find out more  ,2020-02-10 14:30:06+00:00,Life,1,Positive
8998,8998,8998,service staff passionate child food fflsh adopter standard food year,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,1.0,False,At Havering Catering Services staff are passionate about feeding children great food. As one of our FFLSH early adopters they have been providing high standard food for 10 years. Find out more https://t.co/VwAqNMaCbB https://t.co/tTnFk96GiE,at havering catering services staff are passionate about feeding children great food as one of our fflsh early adopters they have been providing high standard food for years find out more  ,2020-02-10 15:30:46+00:00,Life,1,Positive
8999,8999,8999,food strategy procurement landscape diet focus thursday,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.8926246537295863,False,"How can local and national food strategy and public procurement radically alter the landscape for sustainable, healthy diets? This will be one of the main focuses of #FFLConference20 on Thursday. Find out more https://t.co/t2XLhxnemI https://t.co/wWVE8Hqcmd",how can local and national food strategy and public procurement radically alter the landscape for sustainable healthy diets this will be one of the main focuses of  on thursday find out more  ,2020-02-10 15:30:53+00:00,Life,0,None
9000,9000,9000,winner peter award thursday school,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,We're excited to be announcing the winner of the inaugural Peter Melchett Award on Thursday at #FFLConference20. Find out more about the fantastic schools that have been shortlisted https://t.co/B3iUiQTZss,we're excited to be announcing the winner of the inaugural peter melchett award on thursday at  find out more about the fantastic schools that have been shortlisted ,2020-02-10 16:20:07+00:00,Life,1,Positive
9001,9001,9001,housing money planet money,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Housing: It’s About More Than Money : Planet Money : NPR https://t.co/fy48ze7SBn,housing it’s about more than money  planet money  npr ,2020-02-10 17:10:17+00:00,None,0,None
9002,9002,9002,council caterer adopter food life team serve meal gold fflsh standard road gold,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2943862751299905,False,"We’re thrilled to celebrate Oldham Council caterers who are early adopters of Food for Life Served Here (FFLSH). The team serve 16,500 meals every day to our Gold FFLSH standards ⭐ Read more about their road to gold here: https://t.co/9cNY5kiszF https://t.co/auhW4iPSLY",we’re thrilled to celebrate oldham council caterers who are early adopters of food for life served here fflsh the team serve meals every day to our gold fflsh standards  read more about their road to gold here  ,2020-02-10 17:35:11+00:00,None,1,Positive
9003,9003,9003,optimism show wait brighton week,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.4064701242375376,False,"Feeling rejuvenated, and full of optimism after meeting @alex_band and seeing the show last Friday. Can’t wait to do it all again in Brighton next week https://t.co/Ag9SVRS7MN",feeling rejuvenated and full of optimism after meeting  and seeing the show last friday can’t wait to do it all again in brighton next week ,2020-02-10 17:50:57+00:00,Life,1,Positive
9004,9004,9004,love hayley mill,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.131283563234044,False,@shaynaweber 👍🏻 Love Hayley Mills,  love hayley mills,2020-02-10 18:07:56+00:00,None,1,Positive
9005,9005,9005,news,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@__TheLostBoy Brilliant news 😊, brilliant news ,2020-02-10 18:09:15+00:00,None,1,Positive
9006,9006,9006,coast hour dover today travel band manchester show,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3200967481370075,False,"@__TheLostBoy I live on the south east coast, about an hour from Dover, and still windy, but much better here today. I hear there’s been snow up north, so I hope it hasn’t affected travel for the band and fans going to the Manchester show", i live on the south east coast about an hour from dover and still windy but much better here today i hear there’s been snow up north so i hope it hasn’t affected travel for the band and fans going to the manchester show,2020-02-10 18:14:35+00:00,None,1,Positive
9007,9007,9007,woman payroll,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4690844409915002,False,Women Now Outnumber Men On U.S. Payrolls https://t.co/NjucaGwBdS,women now outnumber men on us payrolls ,2020-02-10 18:45:14+00:00,None,0,None
9008,9008,9008,whoop,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@MGastorf @EmergMedDr Lol whoops,  lol whoops,2020-02-10 20:01:57+00:00,None,1,Positive
9009,9009,9009,nurse office committee impact health care nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4143299293995816,False,@NursesTake Agree. This is why more nurses should run for office or sit in committees that impact health care and nurses., agree this is why more nurses should run for office or sit in committees that impact health care and nurses,2020-02-10 20:51:28+00:00,None,1,Positive
