,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
48,48,1.5526618147096535e+18,2022-07-28 14:26:38+00:00,['1552661814709653504'],
49,49,1.5515221622630646e+18,2022-07-25 10:58:04+00:00,['1551522162263064576'],
50,50,1.550779387301077e+18,2022-07-23 09:46:32+00:00,['1550779387301076992'],
51,51,1.5507793327960924e+18,2022-07-23 09:46:19+00:00,['1550779332796092418'],
52,52,1.5497182108359762e+18,2022-07-20 11:29:48+00:00,['1549718210835976193'],
53,53,1.5497162167422362e+18,2022-07-20 11:21:53+00:00,['1549716216742236161'],
54,54,1.5497161316481147e+18,2022-07-20 11:21:32+00:00,['1549716131648114688'],
55,55,1.5486010815416934e+18,2022-07-17 09:30:44+00:00,['1548601081541693440'],
56,56,1.5486006522169344e+18,2022-07-17 09:29:01+00:00,['1548600652216934400'],
57,57,1.5485965264605755e+18,2022-07-17 09:12:38+00:00,['1548596526460575744'],
58,58,1.54854131436664e+18,2022-07-17 05:33:14+00:00,['1548541314366640128'],
59,59,1.5485386967141335e+18,2022-07-17 05:22:50+00:00,['1548538696714133504'],
60,60,1.5483591809431675e+18,2022-07-16 17:29:30+00:00,['1548359180943167491'],
61,61,1.5472166499247104e+18,2022-07-13 13:49:29+00:00,['1547216649924710400'],
62,62,1.5472166021557166e+18,2022-07-13 13:49:18+00:00,['1547216602155716609'],
63,63,1.5472164752109322e+18,2022-07-13 13:48:48+00:00,['1547216475210932227'],
64,64,1.5472157573222277e+18,2022-07-13 13:45:57+00:00,['1547215757322227713'],
65,65,1.5472154960422584e+18,2022-07-13 13:44:54+00:00,['1547215496042258433'],
66,66,1.5472154438776996e+18,2022-07-13 13:44:42+00:00,['1547215443877699587'],
67,67,1.547215390178042e+18,2022-07-13 13:44:29+00:00,['1547215390178041856'],
68,68,1.5472152554905518e+18,2022-07-13 13:43:57+00:00,['1547215255490551813'],
69,69,1.5472151249050952e+18,2022-07-13 13:43:26+00:00,['1547215124905095168'],
70,70,1.5472151009095352e+18,2022-07-13 13:43:20+00:00,['1547215100909535233'],
71,71,1.5472150694396357e+18,2022-07-13 13:43:13+00:00,['1547215069439635457'],
72,72,1.547215052306088e+18,2022-07-13 13:43:08+00:00,['1547215052306087936'],
73,73,1.5472150267919524e+18,2022-07-13 13:43:02+00:00,['1547215026791952384'],
74,74,1.5472150043230413e+18,2022-07-13 13:42:57+00:00,['1547215004323041281'],
75,75,1.5472149747910085e+18,2022-07-13 13:42:50+00:00,['1547214974791008256'],
76,76,1.547214907807961e+18,2022-07-13 13:42:34+00:00,['1547214907807961088'],
77,77,1.5472143987452232e+18,2022-07-13 13:40:33+00:00,['1547214398745223168'],
78,78,1.5471545315654203e+18,2022-07-13 09:42:39+00:00,['1547154531565420545'],
79,79,1.5468917267106447e+18,2022-07-12 16:18:22+00:00,['1546891726710644736'],
80,80,1.546016625094054e+18,2022-07-10 06:21:01+00:00,['1546016625094053888'],
81,81,1.5460073323661394e+18,2022-07-10 05:44:06+00:00,['1546007332366139392'],
82,82,1.5460070818865275e+18,2022-07-10 05:43:06+00:00,['1546007081886527491'],
83,83,1.546007071664902e+18,2022-07-10 05:43:03+00:00,['1546007071664902144'],
84,84,1.5460069531548426e+18,2022-07-10 05:42:35+00:00,['1546006953154842625'],
85,85,1.5459889385226936e+18,2022-07-10 04:31:00+00:00,['1545988938522693632'],
86,86,1.5459888333338092e+18,2022-07-10 04:30:35+00:00,['1545988833333809153'],
87,87,1.5459888029587003e+18,2022-07-10 04:30:28+00:00,['1545988802958700544'],
88,88,1.5459887512512307e+18,2022-07-10 04:30:16+00:00,['1545988751251230722'],
89,89,1.545988685597778e+18,2022-07-10 04:30:00+00:00,['1545988685597777920'],
90,90,1.5459886387474227e+18,2022-07-10 04:29:49+00:00,['1545988638747422721'],
91,91,1.545988511127552e+18,2022-07-10 04:29:18+00:00,['1545988511127552001'],
92,92,1.545988463673082e+18,2022-07-10 04:29:07+00:00,['1545988463673081856'],
93,93,1.545988428457775e+18,2022-07-10 04:28:59+00:00,['1545988428457775104'],
94,94,1.545988406135722e+18,2022-07-10 04:28:53+00:00,['1545988406135721985'],
95,95,1.545988366566654e+18,2022-07-10 04:28:44+00:00,['1545988366566653952'],
96,96,1.5459883442320056e+18,2022-07-10 04:28:38+00:00,['1545988344232005634'],
97,97,1.545988311252099e+18,2022-07-10 04:28:31+00:00,['1545988311252099072'],
98,98,1.5459882923567596e+18,2022-07-10 04:28:26+00:00,['1545988292356759554'],
99,99,1.5459881501656433e+18,2022-07-10 04:27:52+00:00,['1545988150165643264'],
100,100,1.5459881264050053e+18,2022-07-10 04:27:47+00:00,['1545988126405005313'],
101,101,1.5459880678482412e+18,2022-07-10 04:27:33+00:00,['1545988067848241153'],
102,102,1.5459703488012124e+18,2022-07-10 03:17:08+00:00,['1545970348801212417'],
103,103,1.5459699000190607e+18,2022-07-10 03:15:21+00:00,['1545969900019060737'],
104,104,1.5457813799041925e+18,2022-07-09 14:46:14+00:00,['1545781379904192512'],
105,105,1.545127665761661e+18,2022-07-07 19:28:37+00:00,['1545127665761660928'],
106,106,1.5450946760717394e+18,2022-07-07 17:17:31+00:00,['1545094676071739392'],
107,107,1.5450426182618317e+18,2022-07-07 13:50:40+00:00,['1545042618261831681'],
108,108,1.5450425530654638e+18,2022-07-07 13:50:24+00:00,['1545042553065463813'],
109,109,1.5447241954640036e+18,2022-07-06 16:45:22+00:00,['1544724195464003584'],
110,110,1.544721131612934e+18,2022-07-06 16:33:11+00:00,['1544721131612934144'],
111,111,1.5447209641721242e+18,2022-07-06 16:32:32+00:00,['1544720964172124165'],
112,112,1.5447209444799734e+18,2022-07-06 16:32:27+00:00,['1544720944479973376'],
113,113,1.544720918638801e+18,2022-07-06 16:32:21+00:00,['1544720918638800897'],
114,114,1.5447209026878874e+18,2022-07-06 16:32:17+00:00,['1544720902687887360'],
115,115,1.5447208769641595e+18,2022-07-06 16:32:11+00:00,['1544720876964159488'],
116,116,1.5447208568944927e+18,2022-07-06 16:32:06+00:00,['1544720856894492672'],
117,117,1.5447208370931425e+18,2022-07-06 16:32:01+00:00,['1544720837093142528'],
118,118,1.5447208217378202e+18,2022-07-06 16:31:58+00:00,['1544720821737820166'],
119,119,1.5447206791314186e+18,2022-07-06 16:31:24+00:00,['1544720679131418624'],
120,120,1.544720573695021e+18,2022-07-06 16:30:58+00:00,['1544720573695021056'],
121,121,1.5447205507061023e+18,2022-07-06 16:30:53+00:00,['1544720550706102273'],
122,122,1.5447205332703437e+18,2022-07-06 16:30:49+00:00,['1544720533270343681'],
123,123,1.5447205128022057e+18,2022-07-06 16:30:44+00:00,['1544720512802205696'],
124,124,1.5447204915035013e+18,2022-07-06 16:30:39+00:00,['1544720491503501312'],
125,125,1.5447204692778107e+18,2022-07-06 16:30:34+00:00,['1544720469277810690'],
126,126,1.544720442606293e+18,2022-07-06 16:30:27+00:00,['1544720442606292992'],
127,127,1.5447204080913244e+18,2022-07-06 16:30:19+00:00,['1544720408091324416'],
128,128,1.544335038913069e+18,2022-07-05 14:59:00+00:00,['1544335038913069058'],
129,129,1.5443247833321144e+18,2022-07-05 14:18:15+00:00,['1544324783332114432'],
130,130,1.5441461044549755e+18,2022-07-05 02:28:14+00:00,['1544146104454975488'],
131,131,1.544146025929392e+18,2022-07-05 02:27:56+00:00,['1544146025929392128'],
132,132,1.5441460070046925e+18,2022-07-05 02:27:51+00:00,['1544146007004692480'],
133,133,1.5441068557184369e+18,2022-07-04 23:52:17+00:00,['1544106855718436865'],
134,134,1.544106388829397e+18,2022-07-04 23:50:25+00:00,['1544106388829396992'],
135,135,1.5432099921147126e+18,2022-07-02 12:28:28+00:00,['1543209992114712576'],
136,136,1.543209891199742e+18,2022-07-02 12:28:04+00:00,['1543209891199741953'],
137,137,1.542950925853401e+18,2022-07-01 19:19:02+00:00,['1542950925853401088'],
138,138,1.5429506521205432e+18,2022-07-01 19:17:56+00:00,['1542950652120543233'],
139,139,1.5429504236106916e+18,2022-07-01 19:17:02+00:00,['1542950423610691584'],
140,140,1.542950385014702e+18,2022-07-01 19:16:53+00:00,['1542950385014702081'],
141,141,1.5429503459824845e+18,2022-07-01 19:16:43+00:00,['1542950345982484480'],
142,142,1.5429502694194586e+18,2022-07-01 19:16:25+00:00,['1542950269419458562'],
143,143,1.5429502373080678e+18,2022-07-01 19:16:17+00:00,['1542950237308067841'],
144,144,1.542950185361617e+18,2022-07-01 19:16:05+00:00,['1542950185361616897'],
145,145,1.5429501534136033e+18,2022-07-01 19:15:57+00:00,['1542950153413603329'],
146,146,1.5429500864222044e+18,2022-07-01 19:15:41+00:00,['1542950086422204416'],
147,147,1.5429500559505818e+18,2022-07-01 19:15:34+00:00,['1542950055950581760'],
148,148,1.542950011415429e+18,2022-07-01 19:15:24+00:00,['1542950011415429120'],
149,149,1.5429492810990346e+18,2022-07-01 19:12:29+00:00,['1542949281099034624'],
150,150,1.5428716261395948e+18,2022-07-01 14:03:55+00:00,['1542871626139594753'],
151,151,1.5428714935995638e+18,2022-07-01 14:03:23+00:00,['1542871493599563777'],
152,152,1.5428714853242798e+18,2022-07-01 14:03:21+00:00,['1542871485324279809'],
153,153,1.542869416634749e+18,2022-07-01 13:55:08+00:00,['1542869416634748928'],
154,154,1.5428693701786788e+18,2022-07-01 13:54:57+00:00,['1542869370178678784'],
155,155,1.5428693407430328e+18,2022-07-01 13:54:50+00:00,['1542869340743032832'],
156,156,1.5428688818232402e+18,2022-07-01 13:53:01+00:00,['1542868881823240194'],
157,157,1.5428660885175828e+18,2022-07-01 13:41:55+00:00,['1542866088517582849'],
158,158,1.5426995967987794e+18,2022-07-01 02:40:20+00:00,['1542699596798779392'],
159,159,1.5426842499831112e+18,2022-07-01 01:39:21+00:00,['1542684249983111169'],
160,160,1.5426840440595866e+18,2022-07-01 01:38:32+00:00,['1542684044059586560'],
161,161,1.542683706065752e+18,2022-07-01 01:37:11+00:00,['1542683706065752064'],
162,162,1.5426816318817608e+18,2022-07-01 01:28:57+00:00,['1542681631881760768'],
163,163,1.5426815528819753e+18,2022-07-01 01:28:38+00:00,['1542681552881975298'],
164,164,1.542681004787114e+18,2022-07-01 01:26:27+00:00,['1542681004787113984'],
165,165,1.5426809699114762e+18,2022-07-01 01:26:19+00:00,['1542680969911476224'],
166,166,1.5426805234572124e+18,2022-07-01 01:24:33+00:00,['1542680523457212416'],
167,167,1.542680484894765e+18,2022-07-01 01:24:23+00:00,['1542680484894765057'],
168,168,1.5426801133045924e+18,2022-07-01 01:22:55+00:00,['1542680113304592385'],
169,169,1.5426798992986153e+18,2022-07-01 01:22:04+00:00,['1542679899298615297'],
170,170,1.5426798587019264e+18,2022-07-01 01:21:54+00:00,['1542679858701926403'],
171,171,1.542679844382597e+18,2022-07-01 01:21:51+00:00,['1542679844382597120'],
172,172,1.5426782456565228e+18,2022-07-01 01:15:29+00:00,['1542678245656522752'],
173,173,1.5425453043602924e+18,2022-06-30 16:27:14+00:00,['1542545304360292353'],
174,174,1.542542397577384e+18,2022-06-30 16:15:41+00:00,['1542542397577383936'],
175,175,1.5425419126613238e+18,2022-06-30 16:13:45+00:00,['1542541912661323782'],
176,176,1.5425418197952965e+18,2022-06-30 16:13:23+00:00,['1542541819795296256'],
177,177,1.5425412507120435e+18,2022-06-30 16:11:07+00:00,['1542541250712043520'],
178,178,1.5425392444925542e+18,2022-06-30 16:03:09+00:00,['1542539244492554240'],
179,179,1.5425391450918543e+18,2022-06-30 16:02:45+00:00,['1542539145091854337'],
180,180,1.5425390855285023e+18,2022-06-30 16:02:31+00:00,['1542539085528502273'],
181,181,1.5425389944449516e+18,2022-06-30 16:02:09+00:00,['1542538994444951555'],
182,182,1.5425387855518556e+18,2022-06-30 16:01:20+00:00,['1542538785551855617'],
183,183,1.542538706292056e+18,2022-06-30 16:01:01+00:00,['1542538706292056064'],
184,184,1.542538675011015e+18,2022-06-30 16:00:53+00:00,['1542538675011014656'],
185,185,1.5425386227457516e+18,2022-06-30 16:00:41+00:00,['1542538622745751552'],
186,186,1.5425280995016417e+18,2022-06-30 15:18:52+00:00,['1542528099501641728'],
187,187,1.54232296418381e+18,2022-06-30 01:43:44+00:00,['1542322964183810049'],
188,188,1.5423228727479828e+18,2022-06-30 01:43:22+00:00,['1542322872747982848'],
189,189,1.542322820923142e+18,2022-06-30 01:43:10+00:00,['1542322820923142144'],
190,190,1.5423226695675044e+18,2022-06-30 01:42:34+00:00,['1542322669567504384'],
191,191,1.5423225488470508e+18,2022-06-30 01:42:05+00:00,['1542322548847050753'],
192,192,1.5423224171123548e+18,2022-06-30 01:41:33+00:00,['1542322417112354817'],
193,193,1.542105390254502e+18,2022-06-29 11:19:10+00:00,['1542105390254501888'],
194,194,1.5421053712920535e+18,2022-06-29 11:19:06+00:00,['1542105371292053504'],
195,195,1.5421053532481577e+18,2022-06-29 11:19:01+00:00,['1542105353248157696'],
196,196,1.542105336735142e+18,2022-06-29 11:18:57+00:00,['1542105336735141890'],
197,197,1.5417604909295452e+18,2022-06-28 12:28:40+00:00,['1541760490929545217'],
198,198,1.5414249944917197e+18,2022-06-27 14:15:31+00:00,['1541424994491719685'],
199,199,1.540967370034119e+18,2022-06-26 07:57:05+00:00,['1540967370034118656'],
200,200,1.5409673548759245e+18,2022-06-26 07:57:01+00:00,['1540967354875924481'],
201,201,1.5409673396841554e+18,2022-06-26 07:56:58+00:00,['1540967339684155392'],
202,202,1.540967326925095e+18,2022-06-26 07:56:55+00:00,['1540967326925094913'],
203,203,1.5409673129161236e+18,2022-06-26 07:56:51+00:00,['1540967312916123648'],
204,204,1.540967298781311e+18,2022-06-26 07:56:48+00:00,['1540967298781310976'],
205,205,1.5409672876789596e+18,2022-06-26 07:56:45+00:00,['1540967287678959617'],
206,206,1.5409672711282647e+18,2022-06-26 07:56:41+00:00,['1540967271128264705'],
207,207,1.5406599837837883e+18,2022-06-25 11:35:38+00:00,['1540659983783788544'],
208,208,1.5401674127120955e+18,2022-06-24 02:58:20+00:00,['1540167412712095744'],
209,209,1.5401673559213015e+18,2022-06-24 02:58:07+00:00,['1540167355921301504'],
210,210,1.5400317026171412e+18,2022-06-23 17:59:04+00:00,['1540031702617141249'],
211,211,1.5396905797133722e+18,2022-06-22 19:23:34+00:00,['1539690579713372160'],
212,212,1.539672811941335e+18,2022-06-22 18:12:58+00:00,['1539672811941335041'],
213,213,1.5394121115161436e+18,2022-06-22 00:57:02+00:00,['1539412111516143616'],
214,214,1.5394120442311025e+18,2022-06-22 00:56:46+00:00,['1539412044231102464'],
215,215,1.53941196709786e+18,2022-06-22 00:56:28+00:00,['1539411967097860096'],
216,216,1.5394117873425654e+18,2022-06-22 00:55:45+00:00,['1539411787342565376'],
217,217,1.539411702575698e+18,2022-06-22 00:55:25+00:00,['1539411702575697920'],
218,218,1.5394116612953498e+18,2022-06-22 00:55:15+00:00,['1539411661295349761'],
219,219,1.5393031059294413e+18,2022-06-21 17:43:53+00:00,['1539303105929441280'],
220,220,1.5388336571876805e+18,2022-06-20 10:38:28+00:00,['1538833657187680256'],
221,221,1.5388335527872512e+18,2022-06-20 10:38:03+00:00,['1538833552787251205'],
222,222,1.537964521251537e+18,2022-06-18 01:04:50+00:00,['1537964521251536896'],
223,223,1.537963497325482e+18,2022-06-18 01:00:46+00:00,['1537963497325481984'],
224,224,1.53796347994846e+18,2022-06-18 01:00:42+00:00,['1537963479948460032'],
225,225,1.537963468594512e+18,2022-06-18 01:00:39+00:00,['1537963468594511872'],
226,226,1.5379634474593894e+18,2022-06-18 01:00:34+00:00,['1537963447459389440'],
227,227,1.5379634343773798e+18,2022-06-18 01:00:31+00:00,['1537963434377379840'],
228,228,1.5379634056170414e+18,2022-06-18 01:00:24+00:00,['1537963405617041408'],
229,229,1.536381448600826e+18,2022-06-13 16:14:16+00:00,['1536381448600825856'],
230,230,1.5342497585245266e+18,2022-06-07 19:03:42+00:00,['1534249758524526592'],
231,231,1.5342496896414556e+18,2022-06-07 19:03:25+00:00,['1534249689641455616'],
232,232,1.5342495911633224e+18,2022-06-07 19:03:02+00:00,['1534249591163322369'],
233,233,1.5342495615347876e+18,2022-06-07 19:02:55+00:00,['1534249561534787584'],
234,234,1.5342494464640328e+18,2022-06-07 19:02:27+00:00,['1534249446464032768'],
235,235,1.5342494268225167e+18,2022-06-07 19:02:22+00:00,['1534249426822516736'],
236,236,1.5337905745951457e+18,2022-06-06 12:39:04+00:00,['1533790574595145729'],
237,237,1.5337905386165125e+18,2022-06-06 12:38:55+00:00,['1533790538616512515'],
238,238,1.5337904495127306e+18,2022-06-06 12:38:34+00:00,['1533790449512730627'],
239,239,1.5337904036437238e+18,2022-06-06 12:38:23+00:00,['1533790403643723776'],
240,240,1.533694293675692e+18,2022-06-06 06:16:28+00:00,['1533694293675692032'],
241,241,1.533694284775367e+18,2022-06-06 06:16:26+00:00,['1533694284775366656'],
242,242,1.533693646427591e+18,2022-06-06 06:13:54+00:00,['1533693646427590657'],
243,243,1.5336922497284915e+18,2022-06-06 06:08:21+00:00,['1533692249728491520'],
244,244,1.5336916894659584e+18,2022-06-06 06:06:08+00:00,['1533691689465958400'],
245,245,1.5323288646967828e+18,2022-06-02 11:50:45+00:00,['1532328864696782849'],
246,246,1.5316515316400128e+18,2022-05-31 14:59:16+00:00,['1531651531640012809'],
247,247,1.5316514513484595e+18,2022-05-31 14:58:57+00:00,['1531651451348459521'],
248,248,1.531651443387687e+18,2022-05-31 14:58:55+00:00,['1531651443387686914'],
249,249,1.5316514354898944e+18,2022-05-31 14:58:53+00:00,['1531651435489894400'],
250,250,1.5316514305909596e+18,2022-05-31 14:58:52+00:00,['1531651430590959621'],
251,251,1.5316514237458473e+18,2022-05-31 14:58:50+00:00,['1531651423745847303'],
252,252,1.5316512118705398e+18,2022-05-31 14:58:00+00:00,['1531651211870539776'],
253,253,1.5316512085319188e+18,2022-05-31 14:57:59+00:00,['1531651208531918848'],
254,254,1.5316511956765614e+18,2022-05-31 14:57:56+00:00,['1531651195676561409'],
255,255,1.5316510482633687e+18,2022-05-31 14:57:21+00:00,['1531651048263368710'],
256,256,1.5316509752068751e+18,2022-05-31 14:57:03+00:00,['1531650975206875136'],
257,257,1.5316463210480476e+18,2022-05-31 14:38:34+00:00,['1531646321048047616'],
258,258,1.5316463164213166e+18,2022-05-31 14:38:33+00:00,['1531646316421316609'],
259,259,1.5316463126300754e+18,2022-05-31 14:38:32+00:00,['1531646312630075397'],
260,260,1.53164631004638e+18,2022-05-31 14:38:31+00:00,['1531646310046380032'],
261,261,1.5316463100086518e+18,2022-05-31 14:38:31+00:00,['1531646310008651777'],
262,262,1.531646216265937e+18,2022-05-31 14:38:09+00:00,['1531646216265936896'],
263,263,1.5316462107336458e+18,2022-05-31 14:38:07+00:00,['1531646210733645825'],
264,264,1.5316458727734313e+18,2022-05-31 14:36:47+00:00,['1531645872773431296'],
265,265,1.5308112830832558e+18,2022-05-29 07:20:25+00:00,['1530811283083255809'],
266,266,1.53081104574865e+18,2022-05-29 07:19:29+00:00,['1530811045748649985'],
267,267,1.530809852209111e+18,2022-05-29 07:14:44+00:00,['1530809852209111047'],
268,268,1.5301795854421238e+18,2022-05-27 13:30:17+00:00,['1530179585442123777'],
269,269,1.530178522894848e+18,2022-05-27 13:26:03+00:00,['1530178522894848000'],
270,270,1.5301783245042934e+18,2022-05-27 13:25:16+00:00,['1530178324504293378'],
271,271,1.5301783116152627e+18,2022-05-27 13:25:13+00:00,['1530178311615262720'],
272,272,1.5301782890707968e+18,2022-05-27 13:25:08+00:00,['1530178289070796800'],
273,273,1.530178280422224e+18,2022-05-27 13:25:06+00:00,['1530178280422223872'],
274,274,1.530178266509652e+18,2022-05-27 13:25:02+00:00,['1530178266509651968'],
275,275,1.5301782531718308e+18,2022-05-27 13:24:59+00:00,['1530178253171830786'],
276,276,1.5301782413648404e+18,2022-05-27 13:24:56+00:00,['1530178241364840448'],
277,277,1.5301782283583283e+18,2022-05-27 13:24:53+00:00,['1530178228358328320'],
278,278,1.5301751098513613e+18,2022-05-27 13:12:30+00:00,['1530175109851361283'],
279,279,1.5301743300211057e+18,2022-05-27 13:09:24+00:00,['1530174330021105664'],
280,280,1.530171305684783e+18,2022-05-27 12:57:23+00:00,['1530171305684783109'],
281,281,1.530169339332141e+18,2022-05-27 12:49:34+00:00,['1530169339332141057'],
282,282,1.5282924592597647e+18,2022-05-22 08:31:31+00:00,['1528292459259764737'],
283,283,1.527137172809212e+18,2022-05-19 04:00:49+00:00,['1527137172809211905'],
284,284,1.527137109731156e+18,2022-05-19 04:00:34+00:00,['1527137109731155968'],
285,285,1.527137085764821e+18,2022-05-19 04:00:28+00:00,['1527137085764820992'],
286,286,1.527137034908967e+18,2022-05-19 04:00:16+00:00,['1527137034908966912'],
287,287,1.5269885287473275e+18,2022-05-18 18:10:09+00:00,['1526988528747327489'],
288,288,1.5269884815111004e+18,2022-05-18 18:09:58+00:00,['1526988481511100416'],
289,289,1.5268310460790415e+18,2022-05-18 07:44:23+00:00,['1526831046079041537'],
290,290,1.526830831179907e+18,2022-05-18 07:43:31+00:00,['1526830831179907073'],
291,291,1.5268304972838502e+18,2022-05-18 07:42:12+00:00,['1526830497283850241'],
292,292,1.5268303500135465e+18,2022-05-18 07:41:37+00:00,['1526830350013546497'],
293,293,1.5268303198648934e+18,2022-05-18 07:41:30+00:00,['1526830319864893441'],
294,294,1.5263987022143283e+18,2022-05-17 03:06:24+00:00,['1526398702214328322'],
295,295,1.5263983241313812e+18,2022-05-17 03:04:54+00:00,['1526398324131381248'],
296,296,1.5262699825435935e+18,2022-05-16 18:34:55+00:00,['1526269982543593474'],
297,297,1.5262698673302733e+18,2022-05-16 18:34:27+00:00,['1526269867330273280'],
298,298,1.5262696586510336e+18,2022-05-16 18:33:37+00:00,['1526269658651033600'],
299,299,1.526269586332844e+18,2022-05-16 18:33:20+00:00,['1526269586332844032'],
300,300,1.5262694976862454e+18,2022-05-16 18:32:59+00:00,['1526269497686245376'],
301,301,1.526269464526074e+18,2022-05-16 18:32:51+00:00,['1526269464526073856'],
302,302,1.52626944454443e+18,2022-05-16 18:32:46+00:00,['1526269444544430080'],
303,303,1.5262693177589842e+18,2022-05-16 18:32:16+00:00,['1526269317758984193'],
304,304,1.526269242378707e+18,2022-05-16 18:31:58+00:00,['1526269242378706948'],
305,305,1.526269096035328e+18,2022-05-16 18:31:23+00:00,['1526269096035328000'],
306,306,1.526269026682425e+18,2022-05-16 18:31:07+00:00,['1526269026682425346'],
307,307,1.5262688428755272e+18,2022-05-16 18:30:23+00:00,['1526268842875527172'],
308,308,1.5262687826661868e+18,2022-05-16 18:30:09+00:00,['1526268782666186756'],
309,309,1.5262687266010317e+18,2022-05-16 18:29:55+00:00,['1526268726601031681'],
310,310,1.5262686872794317e+18,2022-05-16 18:29:46+00:00,['1526268687279431682'],
311,311,1.526268620669653e+18,2022-05-16 18:29:30+00:00,['1526268620669652992'],
312,312,1.5262685543703306e+18,2022-05-16 18:29:14+00:00,['1526268554370330626'],
313,313,1.5262684169186918e+18,2022-05-16 18:28:41+00:00,['1526268416918691840'],
314,314,1.5262682242910986e+18,2022-05-16 18:27:56+00:00,['1526268224291098625'],
315,315,1.526268120314282e+18,2022-05-16 18:27:31+00:00,['1526268120314281985'],
316,316,1.5262679748768154e+18,2022-05-16 18:26:56+00:00,['1526267974876815360'],
317,317,1.526267733230375e+18,2022-05-16 18:25:58+00:00,['1526267733230374912'],
