Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
35,35,35,1.5627071498677944e+18,2022-08-25 07:43:12+00:00,['1562707149867794436'],@ralanshirley @_OliviaBlake Thank you for supporting our campaign.,  thank you for supporting our campaign,True,False
36,36,36,1.562702347075129e+18,2022-08-25 07:24:07+00:00,['1562702347075129344'],@BabarAkbar Thank you for sharing our campaign., thank you for sharing our campaign,True,False
37,37,37,1.562702180733186e+18,2022-08-25 07:23:28+00:00,['1562702180733186048'],@Paulwrightgp Thank you for supporting our campaign., thank you for supporting our campaign,True,False
38,38,38,1.5624697727086264e+18,2022-08-24 15:59:57+00:00,['1562469772708626434'],@drhareendesilva @ukhomeoffice Thank you!,  thank you,True,False
39,39,39,1.562469599278289e+18,2022-08-24 15:59:16+00:00,['1562469599278288898'],@Dr_Ellie @DrSelvarajah @ukhomeoffice Thank you!,   thank you,True,False
40,40,40,1.562464429282693e+18,2022-08-24 15:38:43+00:00,['1562464429282693120'],@RobynJ85 Thanks for shining a spotlight on this important work., thanks for shining a spotlight on this important work,True,False
41,41,41,1.5624626125580534e+18,2022-08-24 15:31:30+00:00,['1562462612558053381'],@NGPUKgp Thank you for sharing., thank you for sharing,True,False
42,42,42,1.5624623142298255e+18,2022-08-24 15:30:19+00:00,['1562462314229825540'],@DrSelvarajah @ukhomeoffice Thank you for your support.,  thank you for your support,True,False
43,43,43,1.562455155462746e+18,2022-08-24 15:01:52+00:00,['1562455155462746112'],"GP trainees, just one week until the AKT booking window opens. Visit our website to find out all you need to know about applying for reasonable adjustments. ➡️ https://t.co/dLKe4z8wYZ https://t.co/BfTnCGWadi",gp trainees just one week until the akt booking window opens visit our website to find out all you need to know about applying for reasonable adjustments   ,True,False
44,44,44,1.562410157287555e+18,2022-08-24 12:03:04+00:00,['1562410157287555072'],"(4/4) Please join @MartinRCGP, @docmagsy and other working, trainee and retired GPs, by signing our letter to @pritipatel today ➡️ https://t.co/WSWif1gHQJ",44 please join   and other working trainee and retired gps by signing our letter to  today  ,True,False
45,45,45,1.562410155656061e+18,2022-08-24 12:03:03+00:00,['1562410155656060929'],"(3/4) General practice is working under intense workload and workforce pressures, and we need these international graduates more than ever. Any visa issues that drive them away must be dealt with as a matter of priority.",34 general practice is working under intense workload and workforce pressures and we need these international graduates more than ever any visa issues that drive them away must be dealt with as a matter of priority,True,False
46,46,46,1.562409927024558e+18,2022-08-24 12:02:09+00:00,['1562409927024558082'],"(2/4) Over 40% of trainee GPs are International Medical Graduates. It usually takes 3 years to complete GP training but they can only apply for indefinite leave to remain after 5 years so many must find a practice to sponsor their visa, or will be forced to leave the country.",24 over 40 of trainee gps are international medical graduates it usually takes 3 years to complete gp training but they can only apply for indefinite leave to remain after 5 years so many must find a practice to sponsor their visa or will be forced to leave the country,True,False
47,47,47,1.562409808493695e+18,2022-08-24 12:01:41+00:00,['1562409808493694976'],(1/4) We’re calling on @UKHomeOffice to improve visa rules for international trainee doctors which are acting as a barrier to recruiting the GPs we need. Sign our letter and join us to improve visa rules for international trainee GPs ➡️ https://t.co/LY5OXruAWw https://t.co/w6PMDZ7AhP,14 we’re calling on  to improve visa rules for international trainee doctors which are acting as a barrier to recruiting the gps we need sign our letter and join us to improve visa rules for international trainee gps   ,True,False
48,48,48,1.56237583229508e+18,2022-08-24 09:46:40+00:00,['1562375832295079938'],@DrCatherineUK @RcgpFaculties @rcgpTV @RCGP_SEThames @RCGP_NELondon @RCGPSouthLondon @RCGPYorks @rcgpfirst5 @RCGPAiT @RCGPHumber @RCGPNWLondon Glad you enjoyed it and thank you for sharing the link to the next session. 😊,           glad you enjoyed it and thank you for sharing the link to the next session ,True,False
49,49,49,1.5623747022612234e+18,2022-08-24 09:42:11+00:00,['1562374702261223424'],"Help shape the future of childhood cancer research by completing this survey for @CCLG_UK. 

➡️https://t.co/SipzerlGAb https://t.co/VIzEqH3ifE","help shape the future of childhood cancer research by completing this survey for  

 ",True,False
50,50,50,1.562369755973296e+18,2022-08-24 09:22:31+00:00,['1562369755973296131'],@KayFKeane @GPExcellenceGM @miken231 @BenXGowland @OckhamHealth @RobinSi62291554 @PracticeIndex Sounds like a great day! Any practices looking to get their veteran accreditation can find out more and apply on our website. https://t.co/aPdPcgTMGi,       sounds like a great day any practices looking to get their veteran accreditation can find out more and apply on our website ,True,False
52,52,52,1.5616564631347896e+18,2022-08-22 10:08:09+00:00,['1561656463134789632'],The AKT booking window opens 31 August - 2 September. Visit our website for all the information you need before applying. ➡️ https://t.co/NHnci08WB5,the akt booking window opens 31 august  2 september visit our website for all the information you need before applying  ,True,False
53,53,53,1.5616560127714017e+18,2022-08-22 10:06:22+00:00,['1561656012771401732'],"Trainees, before applying for your AKT please check these criteria ⬇️

1. MRCGP membership must be active

2. Records state you'll be at the correct point in your training at the time of assessment

3. Out-of-training candidates, email exams@rcgp.org.uk prior to application https://t.co/UIDbd0WzYf","trainees before applying for your akt please check these criteria 

1 mrcgp membership must be active

2 records state youll be at the correct point in your training at the time of assessment

3 outoftraining candidates email examsorguk prior to application ",True,False
54,54,54,1.5616342033511055e+18,2022-08-22 08:39:42+00:00,['1561634203351105537'],"Read more about this, including a response from @MartinRCGP, in this article from @guardian https://t.co/lOxdYy6AJo",read more about this including a response from  in this article from  ,True,False
55,55,55,1.5616335364190208e+18,2022-08-22 08:37:03+00:00,['1561633536419020800'],"Action to tackle cost of living crisis ‘cannot fall to GPs to facilitate’ @MartinRCGP

Read our full statement in response to plans for GPs to become responsible for assessing patients’ eligibility for financial cost of living support ➡️ https://t.co/PUQSyouFOe https://t.co/aEDWXAsPtP","action to tackle cost of living crisis ‘cannot fall to gps to facilitate’ 

read our full statement in response to plans for gps to become responsible for assessing patients’ eligibility for financial cost of living support   ",True,False
56,56,56,1.5606087373497303e+18,2022-08-19 12:44:52+00:00,['1560608737349730304'],@DrAllyah @RCPhysicians Congratulations and welcome to #TeamGP. 😊,  congratulations and welcome to  ,True,False
57,57,57,1.560598908941652e+18,2022-08-19 12:05:49+00:00,['1560598908941651969'],"""We expect to be seeing more anxiety and depression, also people with worsening long-term health conditions such as diabetes, and in winter people suffering with conditions such as hypothermia because they can't afford to heat their home, it's unacceptable"" @MartinRCGP @BBCNews",we expect to be seeing more anxiety and depression also people with worsening longterm health conditions such as diabetes and in winter people suffering with conditions such as hypothermia because they cant afford to heat their home its unacceptable  ,True,False
58,58,58,1.5605982352273613e+18,2022-08-19 12:03:08+00:00,['1560598235227361281'],".@MartinRCGP will be appearing on @BBCNews at 1 shortly discussing the health impacts of soaring energy and food costs, and the knock on impact this will have on general practice and the wider NHS, following @NHSConfed's intervention today.", will be appearing on  at 1 shortly discussing the health impacts of soaring energy and food costs and the knock on impact this will have on general practice and the wider nhs following s intervention today,True,False
61,61,61,1.5602850613621924e+18,2022-08-18 15:18:41+00:00,['1560285061362192384'],@DrJJohn @RCGP_NELondon @NHS_NELondon This is great news. 👏,   this is great news ,True,False
63,63,63,1.5599015200276808e+18,2022-08-17 13:54:38+00:00,['1559901520027680773'],@AliceScriven4 @bezzinacara @lja_ed @SEESustainabil1 @Helen_M_Ross Glad you enjoyed it Alice!,     glad you enjoyed it alice,True,False
64,64,64,1.559815118136959e+18,2022-08-17 08:11:18+00:00,['1559815118136958978'],"GP trainees, in two weeks the AKT booking window opens. Visit our website to find out all you need to know about applying for reasonable adjustments using the RA1 form. ➡️ https://t.co/dLKe4zq8nz https://t.co/0X2Jl0KZfb",gp trainees in two weeks the akt booking window opens visit our website to find out all you need to know about applying for reasonable adjustments using the ra1 form   ,True,False
65,65,65,1.559580657428357e+18,2022-08-16 16:39:38+00:00,['1559580657428357123'],@AndrewVCuff It's going to be a great webinar - we're looking forward to you joining us., its going to be a great webinar  were looking forward to you joining us,True,False
68,68,68,1.5591196765081764e+18,2022-08-15 10:07:52+00:00,['1559119676508176384'],"@dochawking @EMISHealth @TPP_SystmOne @phcsg Good morning Mary, we've published this toolkit which will help to answer these questions and any others you may have. https://t.co/wtWK9ttZS2",    good morning mary weve published this toolkit which will help to answer these questions and any others you may have ,True,False
69,69,69,1.5581138918293873e+18,2022-08-12 15:31:14+00:00,['1558113891829387266'],"Urgent support is needed for general practice to get through winter. 
 
Visit our website to read our full response to latest measures set out by @NHSEngland to address forthcoming winter pressures in the health service ➡️
https://t.co/zINRS3kwZj https://t.co/RZmovBgtCA","urgent support is needed for general practice to get through winter 
 
visit our website to read our full response to latest measures set out by  to address forthcoming winter pressures in the health service 
 ",True,False
70,70,70,1.5580949640804844e+18,2022-08-12 14:16:02+00:00,['1558094964080484352'],Our recent Essential Knowledge Update Hot Topic explores windows of opportunity for timely investigations or referrals in patients presenting with colon and rectal cancer-relevant symptoms or abnormal blood tests. Learn more: https://t.co/RAiZO7Ht7v https://t.co/lDIS1SwGep,our recent essential knowledge update hot topic explores windows of opportunity for timely investigations or referrals in patients presenting with colon and rectal cancerrelevant symptoms or abnormal blood tests learn more  ,True,False
71,71,71,1.558075101123412e+18,2022-08-12 12:57:06+00:00,['1558075101123411970'],@BabarAkbar @RCGPScotland @nhsfife @NHSTayside @SG_PrimaryCare Thank you for sharing your story.,     thank you for sharing your story,True,False
72,72,72,1.5580476489633505e+18,2022-08-12 11:08:01+00:00,['1558047648963350529'],"Personality disorders occur in around one in 20 people, and comorbidity with other mental health conditions is common. Our Five Minutes to Change Your Practice screencast looks at diagnosis and how to ensure patients can access appropriate healthcare: https://t.co/osGUxeCN1R https://t.co/v1UScXo7sF",personality disorders occur in around one in 20 people and comorbidity with other mental health conditions is common our five minutes to change your practice screencast looks at diagnosis and how to ensure patients can access appropriate healthcare  ,True,False
74,74,74,1.558010272966738e+18,2022-08-12 08:39:30+00:00,['1558010272966737921'],"@a_ottaway @AFPPVPodcast @drdanbarnard @nickymurdochMBE Hi Andrew, thanks for your feedback. Our aim is to make the accreditation process as simple and straightforward as possible and in a survey from @uochester, 99% of accredited practices said they'd recommend accreditation. GPs can find out more here ➡️ https://t.co/rSrM2f811b https://t.co/bzcKwhx61M",    hi andrew thanks for your feedback our aim is to make the accreditation process as simple and straightforward as possible and in a survey from  99 of accredited practices said theyd recommend accreditation gps can find out more here   ,True,False
75,75,75,1.5576819891295685e+18,2022-08-11 10:55:01+00:00,['1557681989129568257'],"As our qualifying trainees enter into the world of general practice, what are the things that matter most and how we do we overcome some of the challenges? In our new #InnovAiT podcast episode, we hear from Dr Irene Afreh-Mensah about her journey post-CCT: https://t.co/TpKTa80dEG",as our qualifying trainees enter into the world of general practice what are the things that matter most and how we do we overcome some of the challenges in our new  podcast episode we hear from dr irene afrehmensah about her journey postcct ,True,False
76,76,76,1.5576683269349704e+18,2022-08-11 10:00:43+00:00,['1557668326934970368'],"@AymanAfify @zubaidihussain Good morning, here you go. https://t.co/y8BDV5qYKa",  good morning here you go ,True,False
77,77,77,1.5576590779285176e+18,2022-08-11 09:23:58+00:00,['1557659077928517632'],"Congratulations on your admission to the role of Citizen of Honour, @SHIVPANDE7. https://t.co/DWjZBeIO4p",congratulations on your admission to the role of citizen of honour  ,True,False
78,78,78,1.5576579946948936e+18,2022-08-11 09:19:40+00:00,['1557657994694893568'],@DrOmonImohi @SHIVPANDE7 @RCGPMersey Such a beautiful sentiment.,   such a beautiful sentiment,True,False
79,79,79,1.5576575684068966e+18,2022-08-11 09:17:58+00:00,['1557657568406896640'],@DrOmonImohi @SHIVPANDE7 @RCGPMersey @liverpoolcity__ @NWERCGP @BAPIOUK Congratulations @SHIVPANDE7. This is so deserved. 👏,      congratulations  this is so deserved ,True,False
84,84,84,1.557295948145066e+18,2022-08-10 09:21:01+00:00,['1557295948145065986'],"We've just launched the first in our new leadership eLearning series - and it's FREE to access as a member benefit. Take this unique opportunity to consider your leadership style, opportunities in GP and how to introduce a leadership focus to your PDP: https://t.co/gt6SUIeMXZ https://t.co/IT8eKSw2Rf",weve just launched the first in our new leadership elearning series  and its free to access as a member benefit take this unique opportunity to consider your leadership style opportunities in gp and how to introduce a leadership focus to your pdp  ,True,False
86,86,86,1.5570193487447654e+18,2022-08-09 15:01:55+00:00,['1557019348744765441'],"The topics covered in our one-day women’s health conference include:

✔️ Contraception in women aged over 40
✔️ Menopause
✔️ Fertility
✔️ Obstetric medicine
✔️ Female Genital Mutilation
✔️ Benign Breast Disease
✔️ Endometriosis 

Sign up ➡️ https://t.co/OXUipF7p3j @RCObsGyn","the topics covered in our oneday women’s health conference include

 contraception in women aged over 40
 menopause
 fertility
 obstetric medicine
 female genital mutilation
 benign breast disease
 endometriosis 

sign up   ",True,False
87,87,87,1.5570191052654387e+18,2022-08-09 15:00:57+00:00,['1557019105265438721'],"Join us on Friday 16 September, for a one-day interactive in-person and online conference covering a range of clinical women's health topics. 
 
Sign up for the early-bird price by 11 August ➡️ https://t.co/OXUipF7p3j @RCObsGyn https://t.co/rUaE0Lt7No","join us on friday 16 september for a oneday interactive inperson and online conference covering a range of clinical womens health topics 
 
sign up for the earlybird price by 11 august    ",True,False
88,88,88,1.5570133347293962e+18,2022-08-09 14:38:01+00:00,['1557013334729396226'],"New FREE eLearning on implementing the recommendations of the NHSE review of overprescribing. Learn about the drivers of polypharmacy and solutions to overprescribing including medicines optimisation, structured medication reviews and deprescribing: https://t.co/5ZgQdFcfSS https://t.co/iaRyDG2eEn",new free elearning on implementing the recommendations of the nhse review of overprescribing learn about the drivers of polypharmacy and solutions to overprescribing including medicines optimisation structured medication reviews and deprescribing  ,True,False
89,89,89,1.5569557030630605e+18,2022-08-09 10:49:01+00:00,['1556955703063060481'],"The August InnovAiT journal looks at myeloproliferative disorders, dermatological conditions manifesting in skin of colour, post-stroke management in primary care, and the needs of young carers in the consultation. Read it for free as a member: https://t.co/yK9ZiilyWc https://t.co/D5T3r8bb7g",the august innovait journal looks at myeloproliferative disorders dermatological conditions manifesting in skin of colour poststroke management in primary care and the needs of young carers in the consultation read it for free as a member  ,True,False
90,90,90,1.5569458401277542e+18,2022-08-09 10:09:49+00:00,['1556945840127754240'],@JonRyanCSP @SHazzard @thecsp @Sport_England You're welcome. Such a great campaign. 🙌,    youre welcome such a great campaign ,True,False
92,92,92,1.5569131302230671e+18,2022-08-09 07:59:50+00:00,['1556913130223067138'],@HausofHilton Welcome. 😊, welcome ,True,False
94,94,94,1.556611250750202e+18,2022-08-08 12:00:17+00:00,['1556611250750201856'],Huge thanks to all GPs and other primary care staff across the UK who worked all weekend to ensure urgent primary care was still available to patients when the NHS 111 and GP out of hours systems came under a cyber-attack. We are so grateful for your dedication and commitment. https://t.co/qjVZbRq5Re,huge thanks to all gps and other primary care staff across the uk who worked all weekend to ensure urgent primary care was still available to patients when the nhs 111 and gp out of hours systems came under a cyberattack we are so grateful for your dedication and commitment ,True,False
95,95,95,1.5565802296023204e+18,2022-08-08 09:57:01+00:00,['1556580229602320386'],Our new Essential Knowledge Update Hot Topic is based on a recent @JAMA_current article which discusses who to treat for primary prevention of atherosclerotic #cardiovascular disease (ASCVD). Read more: https://t.co/RAiZO7Ht7v https://t.co/qnxhku22GD,our new essential knowledge update hot topic is based on a recent  article which discusses who to treat for primary prevention of atherosclerotic  disease ascvd read more  ,True,False
98,98,98,1.5555262464649503e+18,2022-08-05 12:08:52+00:00,['1555526246464950277'],"“We are shocked and saddened by the tragic death of our colleague Dr Gail Milligan. Our thoughts are with her family and friends, her colleagues at her practice and in Thames Valley Faculty and her patients."" @GaryHowsam, Vice Chair, RCGP ➡️ https://t.co/P5QePb4k2g @NHSPracHealth https://t.co/4r5ZeNCfKC",“we are shocked and saddened by the tragic death of our colleague dr gail milligan our thoughts are with her family and friends her colleagues at her practice and in thames valley faculty and her patients  vice chair rcgp    ,True,False
99,99,99,1.555173956805591e+18,2022-08-04 12:48:59+00:00,['1555173956805591040'],@DearGPTrainee @rcgp_ni @RCGPScotland @RCGPWales Welcome. 😀,    welcome ,True,False
100,100,100,1.555171336892326e+18,2022-08-04 12:38:35+00:00,['1555171336892325890'],@TimothyEdenRD Welcome to #TeamGP and enjoy the goodie bag!, welcome to  and enjoy the goodie bag,True,False
101,101,101,1.5551465682523914e+18,2022-08-04 11:00:09+00:00,['1555146568252391425'],"We secured a delay to this from December 2021 and have worked with @NHSEngland to improve its rollout. To support your practice, we've also developed a GP Online Services Toolkit. You can find the toolkit and details of this work to date on our website. ➡️ https://t.co/LFxG4YYibS https://t.co/zpmVKerD0L",we secured a delay to this from december 2021 and have worked with  to improve its rollout to support your practice weve also developed a gp online services toolkit you can find the toolkit and details of this work to date on our website   ,True,False
102,102,102,1.5551464154411213e+18,2022-08-04 10:59:33+00:00,['1555146415441121280'],From 1 November @NHSEngland will be granting patients at practices using TPP and EMIS systems automatic access to new entries on their records from that day onwards. There is no requirement to check back through historic records but practices need to be aware of this change.,from 1 november  will be granting patients at practices using tpp and emis systems automatic access to new entries on their records from that day onwards there is no requirement to check back through historic records but practices need to be aware of this change,True,False
103,103,103,1.554845083928875e+18,2022-08-03 15:02:10+00:00,['1554845083928875009'],@politeconverse Thank you for such a lovely comment. I'm sure this will inspire everyone in their first year of training., thank you for such a lovely comment im sure this will inspire everyone in their first year of training,True,False
104,104,104,1.554787345118929e+18,2022-08-03 11:12:44+00:00,['1554787345118928896'],"GPs, what advice or words of wisdom do you have for our First5s? Comment below. ⬇️ #GPReady",gps what advice or words of wisdom do you have for our first5s comment below  ,True,False
105,105,105,1.5547871657496248e+18,2022-08-03 11:12:01+00:00,['1554787165749624832'],"Congratulations to the 2,000 GP trainees who have CCT'd and are moving onto the next phase of your GP journey. As a newly qualified GP member, you are now part of our First5 community. 

Find out what support is available to you ➡️ https://t.co/lObv1nrCLo #GPReady https://t.co/v6aLuvujN6","congratulations to the 2000 gp trainees who have cctd and are moving onto the next phase of your gp journey as a newly qualified gp member you are now part of our first5 community 

find out what support is available to you    ",True,False
106,106,106,1.5547582261551145e+18,2022-08-03 09:17:01+00:00,['1554758226155114496'],Tomorrow's #cycletoworkday - the perfect time to start being more active. 🚲 Did you know you can sign up to the #ActivePracticeCharter &amp; join a network of GP practices making positive changes in their surgeries to boost staff &amp; patient wellbeing https://t.co/0aHbAehzDm #RCGPAPC https://t.co/tpfGtxSTqn,tomorrows   the perfect time to start being more active  did you know you can sign up to the  amp join a network of gp practices making positive changes in their surgeries to boost staff amp patient wellbeing   ,True,False
