,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
15485,15485,hamilton,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,FINALLY FINALLY FINALLY seeing hamilton on Sunday!!!! I'm so freaking excited!!
60450,60450,fuck,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9561821422378938,True,What the actual. FUCK. https://t.co/ZSdLSOvmFz
42822,42822,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6781750100892784,True,Got so much work done.
42689,42689,adult,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6198349457533557,True,"@OriginalLeiZ I’m sorry, what? 18? As in an actual adult?"
87184,87184,study,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,@jadvnursing @debraejackson @KimUsher3 Lovely meaningful study @hpratt4 @bekkmiddle @TraceyMoroney
278,278,john,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.5727125694061523,True,@HangBlaa I agree John very touching and infuriating
61235,61235,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.3612082528157543,True,@ladyxxbugx I can’t even make rose gold work!
122356,122356,mike,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6978319465459186,True,@MikeAlphaOne @DiamondLynne1 Ok Mike
1045,1045,rest degree second time load guilt,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0192274398209505,False,@StNurseProject Thankfully not - but has been for the rest of the degree. Massively sucks and I hate having no seconds of free time and only loads of guilt.
73384,73384,welcome,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.2972119325280491,True,@AeronJamesUK Welcome to down south !!
134158,134158,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.814723401780102,True,@jeansaunders2 Thanks Jean - hope you get the loose ends all safely tied 😊
113460,113460,profile,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6095927197738857,True,@credland_nicki I think his profile says it all.
127624,127624,john thaw,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.5778225450017322,False,@ali1m Did he mean John Thaw?
83298,83298,progress,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.7844967022722675,False,"Progress..., on #Flickr https://t.co/inyy4GX5xr #Photography https://t.co/s8eIK9tXdZ"
9340,9340,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.585560505613288,True,@johnmoe How does this work? Is it an app?
2548,2548,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.3939301132502125,True,"@queenxelise 😭😭😭 that I can’t lie, defo a lot of mental work too. Nursing is too hell though 😭"
1746,1746,arse,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9955431957041738,True,@Steve_308 Smart arse 😂
32171,32171,dream,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,And just because we can all still dream of better days to come ❤️ https://t.co/p444UH3lgw
91095,91095,cobb thanks follow,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,"Hey Ryon J. Cobb, Ph.D. thanks for the follow!"
23873,23873,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1497868713732494,True,@IanSaludares_RN Hahaha! 😆 Thanks Ian. Man I’m just trying to keep up with you. 🤗
10017,10017,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.2840953563976949,True,@StephMillerShow Thanks! Thought I was having Groundhog Day
15745,15745,hamilton lottery ticket,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,I entered the Hamilton Lottery for £10 tickets on @TodayTix! Tap here to enter: https://t.co/WUrhtmhgyC
111729,111729,progress,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,Progress! #NursesActive https://t.co/P79zs0lIys
91049,91049,thanks follow,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1320722206345106,True,Hey Amie Archibald-Varley thanks for the follow!
23023,23023,show firework,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,Classic FM launches special show aimed at calming dogs during fireworks - Birmingham Live: ⁦@Claire_F1att⁩ ⁦@KWedgbury⁩ ⁦@TheAandPGuy⁩ https://t.co/WkNysQQ0IC
