,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
7937,7937,number nurse victim workplace violence news,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6767578257387372,False,A striking number of nurses say they’re victims of workplace violence - CBS News https://t.co/6B22Acl3NI,2020-01-06 20:00:23+00:00,None
7938,7938,yaaaaaay work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@TheLozzatron Yaaaaaay! Great work!!,2020-01-06 20:30:44+00:00,None
7939,7939,south,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Back down south 👌🏻 https://t.co/7nlK9QTUwa,2020-01-06 20:31:08+00:00,None
7940,7940,torch,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1293703636899185,False,@NigeHargreaves Great torch!,2020-01-06 20:31:44+00:00,Life
7941,7941,thanks follow,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,Hey 360HealthCity thanks for the follow!,2020-01-07 05:23:27+00:00,Life
7942,7942,koala,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"One of the affected koalas, very thirsty https://t.co/kebxorquky",2020-01-07 06:40:36+00:00,None
7943,7943,tumble bedroom brain need,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.355579692156214,False,@CBeebiesHQ @bbcapprentice Oh. I thought that said ‘Mr Tumble in the bedroom’ and now my brain needs bleaching.,2020-01-07 07:19:27+00:00,None
7944,7944,charity fire manage thank support,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8981571580492711,False,@KhaledAlwaleed these are some of the charities to help those affected with fires 🔥. May #Australia manage to overcome this #AustraliaBurns thank you for all the supports for #Australia,2020-01-07 07:45:04+00:00,None
7945,7945,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.7325457810086472,True,Thank you Paul! https://t.co/yZBr6vRBlC,2020-01-07 07:58:11+00:00,Life
7946,7946,year thousand pound specialist training nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5196559774840511,False,Each year at @StGeorgesTrust we fund thousands of pounds of specialist nurse training for the wonderful neonatal nurses of #Tooting https://t.co/yngpOxtEeG,2020-01-07 10:53:35+00:00,None
7947,7947,yeeeee,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,@alex_baisden Have a good day I love yeeeee,2020-01-07 12:27:14+00:00,Life
7948,7948,health insurance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6429846357376814,False,Buying Private Health Insurance https://t.co/O3qZid2IP4,2020-01-07 13:45:14+00:00,None
7949,7949,lifespan life partner something year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,There are two lifespans in a person’s life: 1. The day you were born. 2. The day you choose your partner. Something I was told 3/5 years ago...,2020-01-07 14:50:57+00:00,None
7950,7950,infection,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Hard-boiled Eggs – Listeria Infections https://t.co/suAMl6DlI2,2020-01-07 14:55:34+00:00,None
7951,7951,monday modernising child programme background read,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,NEXT MONDAY at 6pm: #WeNurses on The Modernising Healthy Child Programme with @WendyJNicholson @Greenwoodpj Background read here &gt; https://t.co/TcZ6zuAern https://t.co/CHUzlQ1Atb,2020-01-07 16:54:00+00:00,None
7952,7952,time december,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Nikki_King93 Jolly good. Took a long time. I posted it during the first few days of December,",2020-01-07 16:54:28+00:00,None
7953,7953,growth city industry marketplace,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Economic growth for U.S. cities will depend on mix of industries - Marketplace https://t.co/LtBCoED9OU?,2020-01-07 17:15:23+00:00,None
7954,7954,bathroom sonny mffpmfff,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1055282456243706,False,"Me: *cleaning bathroom and singing* Sonny: *muffled from outside* mffpmfff singing Me: what? Bad singing? Sonny: no, I said nice singing. It sounds nice.",2020-01-07 17:45:02+00:00,Life
7955,7955,something something,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.3759787448197431,False,"Now, this either means he’s done something or about to do something.",2020-01-07 17:45:28+00:00,Life
7956,7956,story,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.118270331842335,False,@spanglepops 😂😂😂😂 a short story then Sam??,2020-01-07 20:08:48+00:00,None
7957,7957,year half student discount emotion,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The day has finally come- 5 and a half years (2 and a half blagging it) of student discount has finally come to an end. I’ve not felt emotion like this in a while https://t.co/OmfpX0ajMT,2020-01-07 20:51:24+00:00,None
7958,7958,pouch nest wildlife,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,So I’ve been busy crocheting pouches and nests and other bits needed for the poor wildlife in Australia 🇦🇺 https://t.co/gZOIzjYvgc,2020-01-07 20:51:46+00:00,None
7959,7959,cvai hear girl,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,False,"@Twinny_Connie NOF, TIA, CCF, ABX , CVA...I hear ya girl 😂",2020-01-07 20:55:12+00:00,Life
7960,7960,welearn month student prevention promotion protection discus peer connection register please share,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"WeLearn #AllOurHealth 2020 starts this month ! ✅Open to all HCPs Students ✅Apply prevention, promotion protection ✅Discuss learning with peers ✅Make lots of connections Find out more and register here &gt;&gt; https://t.co/OZ6RDMpYT7 Please RT and share far and wide https://t.co/rEsPKhgSdu",2020-01-07 20:59:00+00:00,None
7961,7961,escape nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Twinny_Connie Same 😂 I can’t escape being a nurse 😂,2020-01-07 20:59:13+00:00,None
7962,7962,unidays card year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0202854146115368,False,Fuck ya UNiDAYS- still got my NUS card for another year 🙄,2020-01-07 20:59:22+00:00,None
7963,7963,glad time addition cattery tour visitor place,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Nikki_King93 I’m glad you liked it. It’s where I spend my time volunteering (in addition to the cattery), doing tours for the visitors, it’s a very special place 😘😘",2020-01-07 21:14:34+00:00,None
7964,7964,epigram limerick style,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4524535440780445,False,@spanglepops Nah. An epigram or a limerick is more your style me thinks 😂😂😂😂😂,2020-01-07 21:21:48+00:00,None
7965,7965,influencers fuckhead stuff money identity influencer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Jacobrels (Some) influencers are actual fuckheads and will promote stuff just for the money not because they actually believe in it. And it literally just denatures their entire identity as an ‘influencer’,2020-01-07 21:27:53+00:00,None
7966,7966,iran launch rocket attack iraq,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Iran launches 'revenge' rocket attacks at US troops in Iraq https://t.co/NyTTCp3LNH https://t.co/BQroKuta9O,2020-01-07 23:58:17+00:00,None
7967,7967,bank shift,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Bank shifts https://t.co/tmV0BCBDrZ,2020-01-08 07:04:52+00:00,None
7968,7968,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,"@tootingnewsie @StGeorgesTrust @balhamnewsie @BatterseaNewsie @WimbledonNewsie @TootingTown Thank you, as ever!",2020-01-08 09:01:45+00:00,Life
7969,7969,time hope pray situation anyone life scotland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,This is a very difficult time for you all ! I just hope and pray that this situation an be resolved without anyone else losing their lives! Thinking of all from Scotland #NoWarWithlran,2020-01-08 13:50:10+00:00,None
7970,7970,praying outcome,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3070346331246892,False,@SamHeughan Praying and hoping for a peaceful outcome from this and no more bloodshed,2020-01-08 13:52:15+00:00,None
7971,7971,school clinicals question,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"What to Expect in Nursing School Clinicals : Top Questions, Answered | https://t.co/pgs47DNZAs https://t.co/fCyZOslQ4I",2020-01-08 14:02:21+00:00,None
7972,7972,outcome stress management program nurse nursing assistant,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Evaluating the Outcomes of a Web‐Based Stress Management Program for Nurses and Nursing Assistants https://t.co/NDjKFm5bfc,2020-01-08 14:02:28+00:00,None
7973,7973,prevalence correlate depression anxiety stress belief behavior graduate health science student,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Prevalence and Correlates of Depression, Anxiety, Stress, Healthy Beliefs, and Lifestyle Behaviors in First‐Year Graduate Health Sciences Students https://t.co/6pFhGQ7nPO",2020-01-08 14:02:29+00:00,None
7974,7974,sweetheart location event time baftas grateful opportunity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Sheugs @LaurelSchuett @SamHeughan @barbaramills1 @sarahjaswim @pjl24 @thesmilingcook @10MinDQ @GHJNancy @ladybay8 @WrigleyGuinness @ClanHeughan @SummerPic @purpleiris13 @Twin1222 @annap905 @b304SMN @CatsandKilts @Emmalines_Mom @beachcrazy70 @Safer_Place @SaraMD15 @SDowdell2 @wrightPG23 @witchofgric @MAWFinley Just so busy sweetheart! I live near him and only ever see him at locations or events ! And he never had time to speak to me at the Scottish BAFTAS ! But at lest I saw him ! I am grateful for that opportunity!,2020-01-08 14:13:14+00:00,None
7975,7975,list friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0134418248654944,False,@stewart9395 @DanaNLarsen And you come top of that list ! A good friend,2020-01-08 14:38:09+00:00,None
7976,7976,path,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Top 5 Fastest Paths to Becoming a Nurse | https://t.co/sJaZg3Il3c https://t.co/YgveP8nFxk,2020-01-08 17:02:37+00:00,None
7977,7977,tuna,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Biology1802 Yellow fin tuna,2020-01-08 17:11:18+00:00,None
7978,7978,share post,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8568172337554365,False,"@jenny_walker3 @SkyNews Sure, your 5p share is in the post 🙄",2020-01-08 19:23:13+00:00,None
7979,7979,care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4355182995713778,False,@vortex16 @jenny_walker3 @SkyNews I honestly couldn’t care less to be honest.,2020-01-08 21:24:29+00:00,None
7980,7980,tragedy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5571300429225752,False,A tragedy that will never be erased https://t.co/TqlVS5cGha,2020-01-08 21:24:49+00:00,None
7981,7981,work shift difference foot part care team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Being told you’ve done really well at work at the end of the shift makes all the difference ☺️ finally feeling like I’m finding my feet and loving being part of my critical care team!,2020-01-08 21:41:14+00:00,None
7982,7982,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0396748557973564,True,"@jomwlever @PhilBallRN @WeNurses @WeMidwives @NHS @SGHallowell @gertyax1978 Thanks for the tag, Jo! I hope you’ve been doing well. 😊",2020-01-08 22:36:11+00:00,Life
7983,7983,craziness,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.9591856738674536,False,"@jomwlever @PhilBallRN @WeNurses @WeMidwives @NHS @SGHallowell @gertyax1978 I’m very glad to hear that. 🤗Despite all the craziness these days, I’m doing well. Thank you.",2020-01-08 22:48:43+00:00,Life
7984,7984,baby daphne,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,I miss my baby Daphne 😭😭😭,2020-01-08 23:06:20+00:00,None
7985,7985,virus dehydration,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.995516721660838,False,@Baisden_1 They think it’s just a virus.. kept her for dehydration,2020-01-08 23:08:12+00:00,None
7986,7986,efficacy diabetes adult diabetes type care review,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Efficacy of Diabetes Education in Adults With Diabetes Mellitus Type 2 in Primary Care: A Systematic Review https://t.co/j9SQp0Mn8s,2020-01-08 23:35:28+00:00,None
7987,7987,kitchen,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8601568951697867,False,@KimKardashian Can I just come and live in your kitchen?,2020-01-09 11:01:59+00:00,None
7988,7988,rink,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.0401145841303872,False,really wish we had an ice skating rink in Norwich 😔😔,2020-01-09 12:22:15+00:00,Work
7989,7989,podcasts experience,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.557667038498429,False,I’ve discovered podcasts and ‘here we go again’ is brilliant! I’m not a mum and nowhere near ready to be a mum but loving hearing about your experience @StaceySolomon,2020-01-09 12:25:47+00:00,None
7990,7990,bonnie scotland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,GD fae Bonnie Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿💙💙💙 Hope ye all have a great day!!! https://t.co/4KtkGXq42Z,2020-01-09 13:06:57+00:00,None
7991,7991,thank person depression everything life kind others someone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3691898729221662,False,@stewart9395 Thank you for this stewart ! As a person who has been suffering from chronic depression! I am aware of everything you mentioned! MPC has helped turn my life around #mentalhealth is real! Be understanding and be kind to others ye never know what hello how are you?May help someone,2020-01-09 13:12:12+00:00,None
7992,7992,alternative business,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0342573487857935,False,5 Alternatives to Starting Your Own Business https://t.co/nksDc30jAn,2020-01-09 14:02:32+00:00,None
7993,7993,regardless religion powerless camel world fire disaster water water,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1595618467049243,False,"@JohnOberg Regardless of religion, this is a cruel act against powerless camels. The world have donated to Australia to help with bush fire disaster. They should think of ways making more drinkable water; Not killing the ones sharing their water.",2020-01-09 16:09:24+00:00,None
7994,7994,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.2994231639797181,True,@sjayne19 Keep going hun. It will get better. I still have days like that even at work lol you got this!,2020-01-09 16:28:44+00:00,Life
7995,7995,mean fresher,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2672666351729202,False,Does this mean I can be a fresher again PLEASE https://t.co/9LimA8jlMa,2020-01-09 16:48:10+00:00,None
7996,7996,please,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6780746033273017,False,See you tonight lad! @jackwhitehall ps please tell me your dad will be joining you 😂,2020-01-09 16:51:26+00:00,None
7997,7997,breakthrough moment health decade goat soda,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1521616384812286,False,6 Breakthrough Moments In Global Health In The Past Decade : Goats and Soda : NPR https://t.co/9wAl8mjSEQ,2020-01-09 17:02:35+00:00,Life
7998,7998,month,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7950644416638497,False,well that’s the next few months sorted👀 https://t.co/AKCJHUNtF4,2020-01-09 17:39:14+00:00,None
7999,7999,role,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@berbar66 @Sharonmuskebear We all know how I feel about that role!!! 👍😁,2020-01-09 18:11:21+00:00,None
8000,8000,storm mile rain road fear weather tomorrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"First day in SA. The worst storm I’ve ever seen. Only managing 6 miles in the torrential rain, flooded roads, dimmed light and constant fear of being struck by lightning! 🤞🏻 better weather tomorrow! https://t.co/JtH9EeZ7Vb",2020-01-09 18:33:20+00:00,None
8001,8001,expectation expectation people expectation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"You know what I’m done with... EXPECTATIONS. Expectations of other people, and expectations of yourself. Don’t have them. Just do your best, take what comes, and let it be 👋🏼",2020-01-09 19:20:48+00:00,None
8002,8002,shower cold,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Ugh. I need to get in the shower but it’s cold and I can’t be arsed.,2020-01-09 19:37:06+00:00,None
8003,8003,someone come,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0776191809020178,False,Someone come and flannel me down.,2020-01-09 19:37:16+00:00,Life
8004,8004,year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2915356320144187,False,@emilymontgmery You have to re do it every year,2020-01-09 20:01:07+00:00,None
8005,8005,luck,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.6908312970956839,True,@MrStevenCree Good luck I hope you win https://t.co/yQMhb3H4L2,2020-01-09 20:33:49+00:00,Life
8006,8006,hope,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.23820538360297,True,@DJZJCZ Sounds like I missed a lot DJ. Hope all went ok Thinking about you 💕💕💕,2020-01-09 20:57:47+00:00,Life
8007,8007,courtesy member dork club,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.058949576039745,False,@natemcdermott I thought every one did this. I do. It’s common courtesy surely?? Ahh well. We will be very polite members of the dork club anyway😂😂😂,2020-01-09 21:00:14+00:00,None
8008,8008,quality show stitch,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1100752335496133,False,Quality show tonight @jackwhitehall thanking you muchly for the stitch from laughing! #Wembley https://t.co/TjXpa8VaE5,2020-01-09 23:01:59+00:00,None
8009,8009,morning session mile work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Morning session. 8.3 miles. 6x3 min reps (2 mins jog). HR sky high. Hard work on what’s still day 1 at 1400m. https://t.co/SS2L1KHiWF,2020-01-10 10:08:06+00:00,None
8010,8010,cake,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8318986206506072,False,Obviously cake followed....,2020-01-10 10:08:13+00:00,None
8011,8011,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@ArmySportsLTRY @ArmyAthleticAAA Thank you!,2020-01-10 10:09:04+00:00,Life
8012,8012,perspective elder,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@barss_freddie That’s a whole new perspective on respecting your elders Freddie 😂😂😂😂😂😂😂😂😂😂😂,2020-01-10 12:05:21+00:00,None
8013,8013,poster presentation essay,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8003602021631425,False,Poster Presentation done ✅✅✅ Only 2 more essays to go!!!!!,2020-01-10 12:43:59+00:00,None
8014,8014,brilliant,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@WiggzLFC Brilliant 😂😂😂,2020-01-10 13:21:58+00:00,Life
8015,8015,jumped haunting hill house morning glass lense place nose,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Jumped so hard at the haunting of hill house this morning I snapped my glasses and now my lense is literally being held in place by my nose,2020-01-10 13:23:48+00:00,None
8016,8016,friday scotland everyone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Happy Friday fae Bonnie Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿💙💙 Have a great day everyone https://t.co/tg5O0KaIt4,2020-01-10 13:39:03+00:00,None
8017,8017,business,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,9 Tips for Growing a Successful Business https://t.co/AciR99xsds,2020-01-10 14:05:21+00:00,None
8018,8018,monday modernising child programme background read,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Don't forget this on Monday at 6pm: #WeNurses on The Modernising Healthy Child Programme with @WendyJNicholson @Greenwoodpj Background read here &gt; https://t.co/TcZ6zuAern https://t.co/D2XjgAecQX,2020-01-10 14:29:26+00:00,None
8019,8019,steak milk semi alcohol lager drink coffee splash milk sugar please,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Egg: poached Steak: rare Milk: semi skimmed Alcohol: lager Warm drink: coffee, splash of milk, 1 sugar please https://t.co/3gbHy4jzlj",2020-01-10 15:55:41+00:00,None
8020,8020,swansea tracy brighton,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@alex_band Hi Alex. Looking forward to seeing you in Swansea (with Tracy), and in Brighton 😊",2020-01-10 16:19:11+00:00,None
8021,8021,royalist decency empathy midst time life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"I think it has less to do with being a ‘royalist’, more to do with having common decency and empathy for fellow human beings in the midst of a difficult time in their life. https://t.co/j6XJg9gnav",2020-01-10 16:25:09+00:00,None
8022,8022,leukemia reliable study engineering biotechnology news,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Leukemia Reliable Diagnosed by AI in New Study | GEN - Genetic Engineering and Biotechnology News https://t.co/KnXg8W8jna,2020-01-10 16:45:22+00:00,None
8023,8023,reply,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,1.0,True,The replies on this OMG 😂 https://t.co/7gDlrAHAcd,2020-01-10 18:37:31+00:00,Life
8024,8024,withcraft work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0230423486701231,False,@H333 @BozWallace WHAT DOES IT DO THEN? HOW DOES THIS WITHCRAFT WORK??,2020-01-10 18:37:54+00:00,None
8025,8025,nope,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9975200575037207,False,@BozWallace @H333 Still a hard nope from me,2020-01-10 18:42:26+00:00,None
