,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
23595,23595,strike work position homeless patient cold middle night paper tshirts shoe fails clothing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Why RNs strike: I work in the ER and am in the unfortunate position of having to send homeless patients out into the cold in the middle of the night in paper t-shirts, with no shoes because AHS fails to provide clothing like the law requires. #1u https://t.co/Asg9LVnQQY",2020-10-09 16:01:09+00:00,None
23596,23596,brand advice asap,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@obkatiekat protect your brand! I would seek legal advice ASAP,2020-10-09 16:03:09+00:00,None
23597,23597,news congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5478679308213725,False,@meganprestonn Omg!!! This is amazing news!!!! Congratulations you’ll be amazing,2020-10-09 16:18:01+00:00,None
23598,23598,lord stream site cast,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5317837733648926,False,@kop_girl77 Thank the lord for stream sites and tv cast 🤦🏻‍♀️,2020-10-09 16:27:52+00:00,None
23599,23599,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.2249686069959725,True,Possibly one of the only times I’ve agreed with this human. https://t.co/TdN8EIS00r,2020-10-09 16:28:40+00:00,Life
23600,23600,mood,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@gracemartin Oooh my mood right now,2020-10-09 16:44:57+00:00,None
23601,23601,twocentury tradition politics response health crisis time leader,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,".@NEJM broke with a two-century tradition of avoiding politics to write: When it comes to the response to the largest public health crisis of our time, our current political leaders have demonstrated that they are dangerously incompetent. #VoteNursesValues https://t.co/i8wt5ftult",2020-10-09 17:11:03+00:00,None
23602,23602,nurse decontamination,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Nurses say NO to #Battelle and all unsafe so-called ""decontamination"" of PPE. #ProtectNurses https://t.co/rQvY5WUNIk",2020-10-09 17:32:01+00:00,None
23603,23603,journal health investigates topic article leadership intervention implementation tanzania,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8648458054127012,False,American Journal of Men's Health investigates many topics relating to #menshealth. Read this article on #microfinance and #peerhealth leadership intervention implementation for men in Tanzania. @AmJMensHealth https://t.co/v57JzIrpnD,2020-10-09 18:15:13+00:00,None
23604,23604,lack hepatitis virus virus immunity syringe service participant show vaccination effort people drug,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Lack of Hepatitis #hepatitis A and B Virus virus immunity among syringe services participants shows need for vaccination efforts among people who use drugs. Learn more about this in #PublicHealthReports https://t.co/QVplQCsXZo https://t.co/ncQAtDcFj3,2020-10-09 19:00:30+00:00,None
23605,23605,threshold stimulusfrequency emission,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""Estimating Hearing Thresholds From Stimulus-Frequency Otoacoustic Emissions"" is published and available to read. #hearingloss https://t.co/QSTogXAhz4",2020-10-09 19:01:15+00:00,None
23606,23606,morning rock face rock face scafell camping rain flood morning,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1373510702622147,False,@xplantrunner Slipped descending this morning on wet rock. Landed flat on my face and absolutely smashed my leg on the rock face. Scafell and sunset = 👌🏼 Camping and rain = floods everywhere. Miserable morning!,2020-10-09 19:06:41+00:00,None
23607,23607,impact syringe service program policy risk behavior article effect change syringe access policy syringe sharing pwid city,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The impact of syringe services program policy on risk behaviors of #PWID is not well understood. A recent article in #PublicHealthReports looked at the effect of the changes in syringe access policies on syringe sharing among PWID in 3 US cities https://t.co/rjiy3nohvF https://t.co/iYxpoHNsDM,2020-10-09 19:30:25+00:00,None
23608,23608,update home care clinician,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,SSRIs: An Update for Home Care Clinicians https://t.co/jBI87wIbUJ #RecommendedReading #Nurses #FOANed #CE https://t.co/shp727fPp3,2020-10-09 19:40:04+00:00,None
23609,23609,nurse county california strike patient singleuse management nurse concern,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Nurses in San Joaquin County, California have had enough! RNs are on STRIKE for 5️⃣ days to defend their patients and address: 🚨 Unsafe staffing 🚨 RNs being forced to reuse single-use PPE 🚨 Management ignoring nurses' concerns #NurseTwitter #1u https://t.co/Qf1lfE3uM5",2020-10-09 19:53:36+00:00,None
23610,23610,styhead tarn,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@xplantrunner Styhead tarn I think it was called?,2020-10-09 20:00:40+00:00,None
23611,23611,thank word,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7493573221888054,False,Thank you @fofo_alrubiy for sharing these lovely words. I so needed to hear them 💕💕💕💕 https://t.co/nptyMhgfXu,2020-10-09 20:48:29+00:00,None
23612,23612,patient heart today progress tear kindness anyone kind,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"My patient broke my heart today. We talked, I listened, we planned, he hoped. Then he cried, just when I thought we were making progress. Then I almost cried when he explained his tears. It was receiving kindness. It had been so long since anyone had been kind. #pleasebekind https://t.co/lIA0NpzPtq",2020-10-09 20:58:26+00:00,None
23613,23613,study data resident characteristic people region birth,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"This study uses @CDCgov data to compare the #epidemiology of #HIVinfection between US-born and non–US-born residents of US, as well as the characteristics of non–US-born people w/ HIV by region of birth https://t.co/Q9BIB6olJ4 https://t.co/bXWI1xARTZ",2020-10-09 21:00:47+00:00,None
23614,23614,lake week work week girlfriend family photo sheep,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.4655338833132529,False,Been walking in the Lakes this week with work. Basically a week of sending my girlfriend and family photos of cute sheep. https://t.co/mVmK1nKamh,2020-10-09 21:15:46+00:00,Work
23615,23615,union trump defense production life patient vote,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"THIS. This is why union RNs have demanded Trump fully invoke the Defense Production Act to mass produce the PPE we need to save our own lives, as we fight to save our patients. #ProtectNurses --&gt; Vote #BidenHarris2020 https://t.co/7iwnWqxW31",2020-10-09 21:59:00+00:00,None
23616,23616,paris,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@GraceBeeUK Not unpopular. HATED Paris,2020-10-09 22:34:51+00:00,None
23617,23617,chance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.732532259147325,False,Any chance of including @chrissiesmiles in this?!! #ironman @Ironman_UK https://t.co/HVRSqzAume,2020-10-09 22:36:15+00:00,None
23618,23618,awwwww,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Huge1s Awwwww,2020-10-09 22:49:49+00:00,None
23619,23619,kathleen courage dignity sofa tonight setting everything recitation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3424673323509877,False,"Kathleen has such courage and dignity, it wasn’t easy sitting on that sofa tonight without her beloved Gay, in a setting so reminiscent of him Yet she still comforted us with ‘Everything is going to be alright’ we need nightly recitations please #KathleenWatkins @RTELateLateShow https://t.co/AG3ZQH4mcj",2020-10-09 23:01:01+00:00,None
23620,23620,look community service,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,A look at reshaping community #mentalhealth services during the COVID-19 pandemic. https://t.co/a6puRyxlP3,2020-10-09 23:01:09+00:00,None
23621,23621,people life trump interference,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.1446633438712167,False,This is reprehensible and indefensible. How many more people will needlessly lose their lives due to the Trump administration's interference? https://t.co/jKgC8jfCLm,2020-10-09 23:37:01+00:00,Life
23622,23622,breakfast,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4564415834575518,True,@TimAlle97055825 Breakfast! 🥓🧇🥞🍳,2020-10-10 00:37:36+00:00,Life
23623,23623,throat leaf,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@JimTheSGT I’ve sucked bugs down my throat, but never a leaf! 🍁🍂",2020-10-10 00:38:46+00:00,None
23624,23624,congratulation news,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2807527360437721,False,@CathyWinfield @UHDBTrust Congratulations that brilliant news,2020-10-10 04:19:12+00:00,None
23625,23625,covid health cost,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Covid: What is the mental health cost to the young? https://t.co/t6W8lJcR9n,2020-10-10 06:37:51+00:00,None
23626,23626,introduction debate problem health,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,A must-read critical introduction to key debates about how problems of mental health are understood #WorldMentalHealthDay https://t.co/NGNtPcqD3F https://t.co/yvdq9G3uKO,2020-10-10 07:30:09+00:00,None
23627,23627,mummy luke,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0531853251930611,False,Mummy and Luke being creative 💖💖 https://t.co/QKDHxkPi5f,2020-10-10 08:11:44+00:00,None
23628,23628,creation mummy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,More creations by mummy and Luke 💖💖 https://t.co/2x9KQKbDjj,2020-10-10 08:22:13+00:00,None
23629,23629,nobody invite today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Nobody working invites today https://t.co/gRwLjWJ5po,2020-10-10 08:38:09+00:00,None
23630,23630,ovvies autocock,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,*ovvies Damn autocock,2020-10-10 08:39:09+00:00,None
23631,23631,morning jenny rain,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.5937096161442816,False,@jennifersterri1 Morning Jenny. So sick of this rain😞😞😂😂,2020-10-10 08:49:37+00:00,Life
23632,23632,copy prize sudley world,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9436874990645548,False,@rickjleach I was given a copy of that as a prize in sudley. I wasn't impressed as I had asked for war of the worlds,2020-10-10 08:52:46+00:00,None
23633,23633,tweet health nursing speciality nursing nurse colleague field patient priority,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2019648681778199,False,I love this tweet. Mental health nursing is a speciality. It’s not “fluffy nursing” as a general nurse colleague once described it. We are skilled and knowledgeable in our field and our patients are always our main priority . #respect #MHNursing https://t.co/eQ7XWePhPa,2020-10-10 09:03:52+00:00,None
23634,23634,lesson communication youngster life skill,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,What a brilliant lesson in communication this is. Great these youngsters are learning these life skills at a young age. https://t.co/gYBJk4CBqT,2020-10-10 09:07:43+00:00,None
23635,23635,year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8864116030379219,False,Posted a year ago. Still applies. Maybe now more than ever.... https://t.co/4hXaGPH75H,2020-10-10 09:08:52+00:00,None
23636,23636,protest self price,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2294333586011281,False,@rickjleach Have always refused to read it in protest. My 10yr old self was outraged. Mrs Price will never be forgiven 🤣,2020-10-10 09:09:45+00:00,None
23637,23637,choice stage deception,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@rickjleach She never told me beforehand that she thought my choice was ""unsuitable"" so it was only when I got off the stage I realised her deception https://t.co/8eOcUracwK",2020-10-10 09:12:01+00:00,None
23638,23638,david sentiment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.092155766905038,False,@mancunianmedic David I know exactly where you are coming from with that sentiment. 😂😂,2020-10-10 09:16:59+00:00,None
23639,23639,thrombosishemostasis paper covid perspective,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0818772797870975,False,"Clinical and Applied Thrombosis/Hemostasis' newly published paper, ""#Anticoagulation in COVID-19: DDI Perspective"" is available to read. https://t.co/pJ1mz2Fcz1",2020-10-10 09:30:15+00:00,None
23640,23640,luke adam picture,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0618193953629506,False,From Luke and Adam 💖💖💖 the picture is me apparently 🥰🥰 https://t.co/X4A324Jdxt,2020-10-10 10:07:03+00:00,None
23641,23641,donation nurse need please thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,OUT NOW doing 10K my way on my own! All donations gratefully received! ⁦@ASPHFT⁩ I will be doing 10K to support Nurses in need for @CavellTrust. Please #sponsorme on @JustGiving RT. Thanks! https://t.co/EaRkqv5YtJ,2020-10-10 10:56:41+00:00,None
23642,23642,monitor alarm pitch ventilator nurse dance school read nursing grad practice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""It’s 2:30 am, monitor alarms ring at various pitches, the hum of the ventilator drones rhythmically nurses perform their synchronized, yet frenetic dance b/w pts. I was fresh out of nursing school..."" READ: Are New Nursing Grads Prepared for Practice? https://t.co/B9X7KYdCIK https://t.co/j6otfwvEKL",2020-10-10 11:09:24+00:00,None
23643,23643,restaurant march today household mixing plan family zoom takeaway,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"I haven't been to a restaurant since March and had planned to go today, but our household mixing ban has scuppered plans. Family zoom and takeaway it is then",2020-10-10 12:04:33+00:00,None
23644,23644,please area scenery biking crowd mask adherence distancing policy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,#Cyclists coming to #Dundas: please #socialdistance! It is absolutely disgusting you drive from outside our little area to enjoy our beautiful scenery and great biking trails only to bring crowds with no masks and no adherence to social distancing policies!!! #StayAway #COVID19,2020-10-10 12:08:07+00:00,None
23645,23645,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@JackieSmith_nmc @ASPHFT @CavellTrust @JustGiving Thank you 💖,2020-10-10 12:14:58+00:00,Life
23646,23646,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@4AdsthePoet @ASPHFT @CavellTrust @JustGiving Thank you 💖,2020-10-10 12:15:06+00:00,Life
23647,23647,month rosie time professional need part today achilles,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1364014460011683,False,"Had been due to run 10K last month for @CavellTrust Instead I went out did 10K my way with Rosie 🐶 Still time to sponsor me to help those healthcare professionals in need 💖 Followed part @Homewoodparkrun Homewoodparkrun no mud today, Achilles hill looking good!! 💖💖💖 https://t.co/QUApjSYlZr",2020-10-10 12:21:24+00:00,None
23648,23648,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.6738934538946939,True,@AimeeWild2 hope you have a lovely time,2020-10-10 12:21:53+00:00,Life
23649,23649,post hater troll please block button thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.2306157772143841,False,"@MikeMuscutt I have very much missed your posts, Mike. I’m sorry the haters and trolls have been so nasty. Please don’t leave us. So what I do and push that block button. Thanks so much for what you do and always be safe. I hope you stay with us. 🙏💙🙏💙🙏",2020-10-10 12:45:19+00:00,Life
23650,23650,people,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.6303847813528448,True,@TimAlle97055825 I can’t choose. I want to meet all of the people I chat with! 😃,2020-10-10 12:48:11+00:00,Life
23651,23651,guide basic practice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,An essential guide to the basics of CBT so you can incorporate CBT into your professional practice #WorldMentalHealthDay! https://t.co/7aWY4nvqdv https://t.co/5hFGuA8Crj,2020-10-10 13:00:38+00:00,None
23652,23652,pleasure hope year others,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@CavellTrust @Homewoodparkrun Always a pleasure, hope next year it’s back to a run with others! 💖",2020-10-10 13:05:05+00:00,None
23653,23653,luck,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.9257992888907988,True,@C_Carmichael83 @CavellTrust @amd4_ann @KWedgbury Good luck 🤞,2020-10-10 13:05:55+00:00,Life
23654,23654,framework dream nurse consultant,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Love this framework, it gives me hope I will achieve my dream to be a clinically functioning nurse consultant. #oneday #keepingworkingatit https://t.co/SDpxls1ZZU",2020-10-10 14:53:57+00:00,None
23655,23655,hiya fredster weekend,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.7409022716186348,False,@barss_freddie Hiya fredster. Am sure glad it’s the weekend that’s for sure 😂💕 how are you my lovely?,2020-10-10 15:08:24+00:00,Life
23656,23656,walk talk shirt,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0219217625662931,False,Great walk talk with the fabulous @MrsBosanquet both sporting our @CavellTrust shirts 💖 https://t.co/tlNi9sNWzQ,2020-10-10 15:46:52+00:00,None
23657,23657,staff healthcare career team practice facilitator band,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Are you passionate about supporting nurturing staff starting on their healthcare career? If yes, apply to join the ⁦@ASPHFT⁩ corporate team ⁦@lynwool ⁦@Knipe69Sa⁩ Clinical Practice Facilitator - Band 6 https://t.co/zIjX4vqfgD",2020-10-10 15:49:47+00:00,None
23658,23658,home,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.6423674719143343,True,Our home for a few days #Canterbury https://t.co/K5jW899DGQ,2020-10-10 15:51:48+00:00,Life
23659,23659,thank jackie,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.7669675979305676,False,@JackieSmith_nmc Thank you for sharing Jackie 🥰,2020-10-10 15:59:26+00:00,Life
23660,23660,today walk,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"was supposed to be climbing Snowdon today, but it was postponed. So we went for a walk and completed #SnowdonFromAfar in Norwich! https://t.co/LKjDBTRm9J",2020-10-10 16:18:13+00:00,None
23661,23661,forprofit health care industry patient million american food housing instability health care billionaire wealth increase percent need,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"The for-profit health care industry is preying on patients. While millions of Americans face job, food, and housing instability, health care billionaires saw their total wealth increase by 50.3 percent. The need for #MedicareForAll has never been clearer. https://t.co/qqHnO5aqaj",2020-10-10 16:19:01+00:00,None
23662,23662,study modification anticholinergic drug subject disease stage,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8969825557758196,False,The aim of this study is to assess whether #pupillary modifications following ocular anticholinergic and cholinergic drugs can identify subjects with #neurodegenerative diseases from early stages. https://t.co/6RjLNyNxDx,2020-10-10 16:30:22+00:00,None
23663,23663,name rule support animal area,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@UMassWalker I read “pub names” and thought, wow, they have some progressive rules about support animals in bars in that area... I’d say Notorious or Noto, as a nod to RBG.",2020-10-10 16:41:42+00:00,None
23664,23664,money,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6883761291556265,False,"'The wars were all about money, they always were, #timstwitterlisteningparty",2020-10-10 16:45:31+00:00,None
23665,23665,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@berbar66 Thank you,2020-10-10 16:46:33+00:00,Life
23666,23666,lyric tshirt,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@hermelien38 The lyrics are on my tshirt,2020-10-10 16:47:20+00:00,None
23667,23667,luke school book reading,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0511157655785545,False,So pleased Luke read all three school books to us @Chopper_Mallett his reading is amazing 😍,2020-10-10 16:59:51+00:00,None
23668,23668,determinant health schoolage child,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Understanding Social Determinants of Health in School-Age Children https://t.co/FPOn84nJ0P #RecommendedReading #Nurses #FOANed https://t.co/DpgK6iAmA3,2020-10-10 17:20:03+00:00,None
23669,23669,giorgio corona,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.8985100641776675,False,"@Tsoukalos @MarillionOnline Hi Giorgio, have you heard Steve h's podcast 'The Corona Diaries' yet?",2020-10-10 17:24:16+00:00,Life
23670,23670,performance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@NicklebyWhelks @MarillionOnline @Tim_Burgess It's magical, I always get lost in the live performance. #TimsTwitterListeningParty",2020-10-10 17:38:54+00:00,None
23671,23671,awww bless,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8087120480826316,False,@barss_freddie 😂😂😂😂😂awww bless you Freddie,2020-10-10 17:57:11+00:00,None
23672,23672,join people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6135852374675869,False,"Come join us this Tuesday, @JillianPawlyn is going to take us through supporting older people! https://t.co/rOQaE2S9uA #weldns",2020-10-10 18:39:48+00:00,None
