,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
2023,2023,21315,lack fitness alex,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@AlexHynes Huh. I’m not convinced about your previous supposed lack of fitness Alex.,2020-05-23 17:39:17+00:00,None
2024,2024,5789,boris johnson cummings petition,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.1845612641969953,False,Boris Johnson: Dominic Cummings should be asked to resign - Sign the Petition! https://t.co/8OSqRNQYuq via @UKChange,2020-05-24 08:01:15+00:00,None
2025,2025,17779,bullsht family london child parent risk exposure illness rule rule,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8481667067797461,False,"@danny__kruger Bullsh*t, he had family in London his child could have gone to if absolutely necessary. His parents must be of an age where they are at greater risk to exposure of illness. How the F*ck can that be reasonable, he broke the rules, one for us and no rules for them, he should go!!",2020-05-24 12:15:32+00:00,None
2026,2026,17778,rule citizen consequence rule consequence money power influence,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"#DominicCummngs #borisjohnson #COVIDー19 #lockdown one rule for the ordinary citizens with consequences, no rules or consequences for those with money, power and influence. End the #corrupt #establishment https://t.co/ayDa7stk18",2020-05-24 12:19:37+00:00,None
2027,2027,21314,factor voter labour leader change kier year policy team credible,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@TheFactCompiler @chrisrumfitt The other factor driving us floating voters in ‘97 was that Labour had a seriously electable leader for a change. Kier now has four years to make Labour policies and team credible,2020-05-24 18:09:31+00:00,None
2028,2028,21313,time keir,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@SimonWeller @TheFactCompiler @chrisrumfitt @CardiganOfShame Last time I wrote “Keir” it changed it to “Keira”!,2020-05-24 18:18:23+00:00,None
2029,2029,9433,bottom middle,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.958489225224893,False,"@SkyBlueStacey A from the top, E from the bottom, hold the middle.",2020-05-25 08:25:24+00:00,None
2030,2030,21312,emergency bike lane impressive,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@christianwolmar If that’s an emergency bike lane it’s dead impressive.,2020-05-25 10:27:51+00:00,None
2031,2031,21311,approach airline department charge,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@christianwolmar @RailDeliveryGrp This is such a completely different approach from that of airlines and CAA combined I’m amazed that the same gov’t department can be in charge of both. Or am I?,2020-05-25 10:29:29+00:00,None
2032,2032,22095,press conference rabb people,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,Press Conference is running late. I suspect Rabb is running round chinning people #DominicCummngs,2020-05-25 15:23:39+00:00,None
2033,2033,21310,distancing principle cyclist,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@BBCTomEdwards Do social distancing principles not apply to cyclists?,2020-05-25 20:17:00+00:00,None
2034,2034,9432,buckinghamshire door,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.844407639919273,False,"@RMcCarthy86 Let's faces it, you only watch it for the 43's in the first one and Tornado in the second... ...yes, I'm hiding behind my securely locked Buckinghamshire door.",2020-05-25 20:36:24+00:00,None
2035,2035,9431,return portion june,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@That_Train_Guy @LNER Wouldn't a return portion be valid until 25th June?,2020-05-26 06:29:57+00:00,None
2036,2036,7040,labour liar year,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@whatsonbristol If he goes, so should the 3 labour mps outed for breaching too. All MPs lie, my local ones been a liar for years.",2020-05-26 06:58:51+00:00,None
2037,2037,17777,government population fool cummings rule rule power,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.5244326321434197,False,"@BorisJohnson @Siobhan_Baillie this government is taking the UK population for fools, this is not acceptable and Cummings must go, if #BorisJohnson won't get rid of him then he must go too. This is going to run and run, one rule for us no rules for those in power, unacceptable! https://t.co/A5TwKjNh8u",2020-05-26 08:58:06+00:00,None
2038,2038,7039,constituent load teamwork thing camera election time something press stop beard,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@Mark_J_Harper As one of your constituents, what a load of rubbish - you're not interested in teamwork, you only turn up for things when there's a camera there or election time, never respond unless its something to give you good press, stop hiding behind your beard...",2020-05-26 14:31:41+00:00,None
2039,2039,7038,april fool people mark harper intergrity honesty wonder people swindon wife,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@Mark_J_Harper Must be a late April Fools - Seen it all now, people praising Mark Harper for his intergrity, honesty for having a spine. Wonder if certain people in Swindon would agree. Remember what a tangled web you and your 'wife' weave....",2020-05-26 14:36:43+00:00,None
2040,2040,7037,people distancing press,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@SkyNews I don't agree with all that he did, but harrassing him now and subjecting people to no social distancing by the press is wrong - and didn't see you doing this to the 3 MPs who were outed as breaching this before he did.",2020-05-26 14:50:35+00:00,None
2041,2041,21309,today death rail railtrack john edmonds,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,Shocked to learn today of the death of my (twice) former British Rail and Railtrack boss John Edmonds,2020-05-26 21:39:10+00:00,Work
2042,2042,21308,jcpe anecdote twitter,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@Captain_Deltic I’ve got lots of JCPE anecdotes but they’re probably not especially suitable for Twitter!,2020-05-27 11:26:40+00:00,Life
2043,2043,21307,brian baby middleton brian time isle wight wcml,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@CherryBaz @Captain_Deltic Brian Mellitt’s baby really, but also promoted by Richard Middleton I think. I told Brian at the time that he should test it out on the Isle of Wight not the WCML. I think he thought it was joking, whereas I was deadly serious!",2020-05-27 12:31:26+00:00,None
2044,2044,21306,door departure punctuality,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.1073435537497354,False,@swtrains_watch @Andyforrest90 @railandroad @transportgovuk SWR advertises doors may be closed 30” before departure to ensure punctuality. Pic shows train apparently moving at 10.14.41. If no one getting on and off at 10.14.30 this is possible without being early,2020-05-27 12:36:04+00:00,None
2045,2045,21305,surprise appointment opinion,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@BBCTomEdwards No surprise there. Good appointment in my opinion,2020-05-27 12:36:40+00:00,None
2046,2046,21304,approach someone,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@GarethDennis @greengauge21 @MENnewsdesk A strategic approach indeed. Quick, ring the DfT someone",2020-05-27 12:40:13+00:00,None
2047,2047,21303,decision andy role,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4438450315757487,False,@Richard_rail Great decision. Andy is tailor made for this role,2020-05-27 12:41:03+00:00,None
2048,2048,21302,metro speed twotrack operation chance speed mixedtraction multiuser railway,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@CherryBaz @Captain_Deltic And if it couldn’t be made to work on a metro low speed two-track end—to-end operation successfully there was absolutely zero chance of it working on a 4-track high speed mixed-traffic mixed-traction multi-user hub and spoke railway,2020-05-27 12:52:24+00:00,None
2049,2049,22094,class thanks attention,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,Class! Thanks to @Paul_Hawkins83 for bringing this gem to my attention 😆👍🏻 https://t.co/iiCnnAZPob,2020-05-27 20:32:48+00:00,None
2050,2050,22093,canaria antibiotic case,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"If you’re going to Gran Canaria, take some antibiotics with you, just in case. https://t.co/q5z7CqTWQb",2020-05-27 21:23:32+00:00,None
2051,2051,22092,authority people police bylaw coercion lockdown,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.6088947807602948,False,"@LeeRender @birdsnestsblog It certainly isn’t mine. Ive no authority to question why people are travelling. I’m not the Police. I can enforce bylaws, but only by coercion. The general lockdown is no longer being policed; not that it ever was. We’ve relied on good will and that’s now running out.",2020-05-27 21:40:30+00:00,None
2052,2052,22091,time hand,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@Paulhomersham @LeeRender @birdsnestsblog See what you did there. Too much time on your hands 😉,2020-05-27 21:45:12+00:00,None
2053,2053,7036,neighbour work,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@kmm16x My neighbour might be coming to see you at work soon....,2020-05-28 08:39:45+00:00,None
2054,2054,7035,hello officer incident village please,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@Glos_Police @ForestPolice Hello - how do I find out the officers dealing with an incident in my village please?,2020-05-28 10:52:27+00:00,None
2055,2055,7034,search username people thing,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,@StrongTea4me Quick search of his username brings up a lot of people saying the same thing https://t.co/6KOes0Hohd,2020-05-28 13:29:36+00:00,None
2056,2056,7033,tweet tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@StrongTea4me linked to wrong tweet but if you click on that tweet and scroll up you'll see it!,2020-05-28 13:30:09+00:00,Life
2057,2057,9430,train machine,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.3588804316698543,False,@CarolineJosephs @paul_winginit Sounds similar to us. Been told to work trains from cabs and our machines have been taken away.,2020-05-28 13:31:57+00:00,None
2058,2058,21301,impromptu resident meeting hour,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@TheFactCompiler Ours ended in an impromptu socially distanced residents meeting for almost an hour,2020-05-28 20:28:03+00:00,None
2059,2059,21300,whatsapp group road street party kiwi approach contingent road,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.5074754276888503,False,@TheFactCompiler 1. We should start a Whatsapp Group for our road 2. When this is over we should have a street party 3. The Kiwi and South Korean approaches are starting to look a lot more successful than the British and American ones (we have a rather strong international contingent in our road),2020-05-28 20:37:53+00:00,None
2060,2060,7032,everything barand message,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,I think my bin men hate me @FoDDC 😫😫 everything else gone bar...and no message to say why. #unloved https://t.co/I9M0stEUjo,2020-05-29 13:58:02+00:00,None
2061,2061,7031,heya problem neighbour plastic bottle soooo collection point time round worm,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@FoDDC Heya, it's not normally a problem as they've taken it before like this and took the neighbours box, which had plastic, tins and bottles. Feeling soooo unloved again :-( Was a BH collection. I can take this one to the local point this time round. Might go and eat worms too 😂",2020-05-29 15:33:28+00:00,None
2062,2062,7030,thank weekend,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@FoDDC Thank you :-) well at least....Have a great weekend :-) https://t.co/chERt7fyuJ,2020-05-29 15:35:40+00:00,None
2063,2063,7029,tequilia rice cakesmeh,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.730669631022146,False,@FoDDC Even if they've been soaked in Tequilia?! I'll have to stick to my rice cakes...meh!,2020-05-29 15:43:33+00:00,Life
2064,2064,7028,neighbour stuff anything,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"@FoDDC Txs - if my neighbours been dumping his stuff in my bins again, I'll ummm not say anything as he's a lot bigger than me!",2020-05-29 15:47:26+00:00,None
2065,2065,5788,govts mouthpiece,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.2404257849001819,False,@StephenWadswor2 @jly1960 Far better if she just retired to be fair and shut up being the govts mouthpiece,2020-05-29 22:57:16+00:00,None
2066,2066,9429,case mine ticket story,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@That_Train_Guy Having had the CPS throw a case out of mine where I was threatened with a broken arm and being cut up because I clipped a ticket, I sadly k know the story all too well.",2020-05-30 05:18:03+00:00,None
