,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,profile_banner_url
0,101559375.0,101559375,Emma Hirst,emmahirst,,,14.0,,"York, England",,{'description': {'urls': []}},True,40.0,127.0,0.0,Sun Jan 03 20:00:49 +0000 2010,605.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1200377144821649408/qo5Ex-mM_normal.jpg,https://pbs.twimg.com/profile_images/1200377144821649408/qo5Ex-mM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],
1,621035533.0,621035533,Tom Powell 💙,tompowellactor,"Actor, Voice Over Artist, Writer, Film lover, Gamer, Welsh :) https://t.co/pw05QY5WUB All views are my own.",,2885.0,,Somewhere near Earth,https://t.co/2JoGaEoQJj,"{'url': {'urls': [{'url': 'https://t.co/2JoGaEoQJj', 'expanded_url': 'http://www.caringandkillingfilm.com', 'display_url': 'caringandkillingfilm.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/pw05QY5WUB', 'expanded_url': 'http://spotlight.com/0291-5615-4793', 'display_url': 'spotlight.com/0291-5615-4793', 'indices': [62, 85]}]}}",False,498.0,1822.0,9.0,Thu Jun 28 14:30:02 +0000 2012,16142.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1486351358580211712/Pm0265JX_normal.jpg,https://pbs.twimg.com/profile_images/1486351358580211712/Pm0265JX_normal.jpg,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/621035533/1415658442
2,19794148.0,19794148,Minority Retort ☭✊🏾🇭🇹,basilcreesejr,"Dappertivity exponent, writer and musician. One half of @theXtragentz with @ginfluence.",,17648.0,,"Ici, maintenant",https://t.co/ZvRXo2v6hl,"{'url': {'urls': [{'url': 'https://t.co/ZvRXo2v6hl', 'expanded_url': 'https://thextraordinarygentlemen.hearnow.com', 'display_url': 'thextraordinarygentlemen.hearnow.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1643.0,1280.0,11.0,Fri Jan 30 23:00:59 +0000 2009,109336.0,,,True,False,,False,False,False,8205AB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1596319725444907008/QKODI3p3_normal.jpg,https://pbs.twimg.com/profile_images/1596319725444907008/QKODI3p3_normal.jpg,981CEB,000000,252429,666666,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/19794148/1669427568
3,1.5306045358314783e+18,1530604535831478278,Eve Dearborne-Suitonu,ESuitonu,,,941.0,,,,{'description': {'urls': []}},True,0.0,330.0,0.0,Sat May 28 17:40:18 +0000 2022,298.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1530604894041919488/QWHdYLUQ_normal.png,https://pbs.twimg.com/profile_images/1530604894041919488/QWHdYLUQ_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],
4,7.978195405666427e+17,797819540566642688,Vlad Bresnix,VladimirBresnix,If they can't take a joke?,,2061.0,,"Glasgow, Scotland",https://t.co/g5di3YyHxJ,"{'url': {'urls': [{'url': 'https://t.co/g5di3YyHxJ', 'expanded_url': 'https://www.youtube.com/channel/UCc5luobK5b6RK0nDdTW2KBQ', 'display_url': 'youtube.com/channel/UCc5lu…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",True,406.0,41.0,3.0,Sun Nov 13 15:12:56 +0000 2016,1227.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/902193595607904256/XjntEcCM_normal.jpg,https://pbs.twimg.com/profile_images/902193595607904256/XjntEcCM_normal.jpg,000000,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/797819540566642688/1517935668
5,169015584.0,169015584,Eddie Fremantle,eddietheshoe,"Racing, football, occasionally cricket",,43054.0,,Tracks & grounds,,{'description': {'urls': []}},False,10340.0,2017.0,127.0,Wed Jul 21 09:50:25 +0000 2010,4082.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1228507213/eddietheshoe_normal.jpg,https://pbs.twimg.com/profile_images/1228507213/eddietheshoe_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],
6,1.0304879816002642e+18,1030487981600264192,oRodrigoBarrosp,OBarrosp,A tradição de todas as gerações mortas oprime como um pesadelo o cérebro dos vivos. (Karl Marx),,21.0,,,,{'description': {'urls': []}},False,5.0,200.0,0.0,Fri Aug 17 16:14:15 +0000 2018,1854.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1531095558928080896/uJVoYLUm_normal.jpg,https://pbs.twimg.com/profile_images/1531095558928080896/uJVoYLUm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],
7,20974816.0,20974816,Martin ellis #F*ckTheTories #EnoughisEnough,cutter78,Stand your ground with hands of fire 🔥,,274087.0,,warrington,,{'description': {'urls': []}},False,5689.0,6052.0,122.0,Mon Feb 16 10:13:23 +0000 2009,98651.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1548939109250613249/jxUKxJQU_normal.jpg,https://pbs.twimg.com/profile_images/1548939109250613249/jxUKxJQU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/20974816/1610819937
8,1.5991274064842834e+18,1599127406484283394,P Diddy Man,pdiddyman12,Hi nice to meet you! I have Asperger’s and my coping is a expressing my weirdly put thoughts. Welcome to the daily synopsis of my brain’s thoughts! #teampdiddy,,13.0,,United States,,{'description': {'urls': []}},False,41.0,748.0,0.0,Sat Dec 03 19:44:36 +0000 2022,9.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1599127542920773635/0GTv60gQ_normal.jpg,https://pbs.twimg.com/profile_images/1599127542920773635/0GTv60gQ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1599127406484283394/1670130139
9,1.6010441129496084e+18,1601044112949608451,Kate,CouncilFlatKate,"Social media is a lot of what is wrong in this world, but I've got some shit to say.",,0.0,,People's Republic of Londinium,,{'description': {'urls': []}},False,0.0,28.0,0.0,Fri Dec 09 02:41:28 +0000 2022,0.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601044643344416770/SsYbjcZx_normal.jpg,https://pbs.twimg.com/profile_images/1601044643344416770/SsYbjcZx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],
10,1.5899272965881285e+18,1589927296588128256,jhomz daddivas,DaddivasJhomz,,,2.0,,"Iloilo City, Western Visayas",,{'description': {'urls': []}},False,44.0,1256.0,0.0,Tue Nov 08 10:26:30 +0000 2022,5.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1591590390930763777/8Hj-9lGq_normal.jpg,https://pbs.twimg.com/profile_images/1591590390930763777/8Hj-9lGq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],
11,1.5271225222146458e+18,1527122522214645761,0979888881,CFuORxdUW79QW6g,,,2.0,,,,{'description': {'urls': []}},False,7.0,98.0,0.0,Thu May 19 03:03:08 +0000 2022,10.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,False,False,False,False,none,[],
12,1.574441106863014e+18,1574441106863013890,Dogukan Dere,Dogukan_Dere_,"PhD Student @ LSE Sociology // radical social movements, labor, urban sociology, animal liberation",,76.0,,London & İstanbul,,{'description': {'urls': []}},False,130.0,686.0,0.0,Mon Sep 26 16:50:08 +0000 2022,678.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1574441302082584581/Ugy_uYkn_normal.jpg,https://pbs.twimg.com/profile_images/1574441302082584581/Ugy_uYkn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],
13,107755305.0,107755305,pamela hargreaves,PamHargreaves,Owner at Water Babies Tees Valley. Co-founder of Foundation for Women in Enterprise https://t.co/Uf2iZQcMoW,,945.0,,Hartlepool,https://t.co/UByPeWG6nx,"{'url': {'urls': [{'url': 'https://t.co/UByPeWG6nx', 'expanded_url': 'http://www.waterbabies.co.uk', 'display_url': 'waterbabies.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/Uf2iZQcMoW', 'expanded_url': 'http://www.thefwe.co.uk', 'display_url': 'thefwe.co.uk', 'indices': [84, 107]}]}}",False,617.0,836.0,24.0,Sat Jan 23 16:32:23 +0000 2010,256.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1188111323/9b18d0b8-5c9a-4df7-ab3c-608c7b7b0b81_normal.jpg,https://pbs.twimg.com/profile_images/1188111323/9b18d0b8-5c9a-4df7-ab3c-608c7b7b0b81_normal.jpg,00695D,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],
14,1.208115466507604e+18,1208115466507603968,Deb,Debbiesplace65,"Mum, carer and worker. Against injustice. Supporter of honesty and integrity. I do not answer DM's unless we have agreed via the feed to correspond",,287059.0,,,,{'description': {'urls': []}},False,2386.0,3007.0,2.0,Fri Dec 20 20:02:41 +0000 2019,104586.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1411768676051791872/lS7-JNQM_normal.jpg,https://pbs.twimg.com/profile_images/1411768676051791872/lS7-JNQM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1208115466507603968/1576945469
15,1.6010181911820247e+18,1601018191182024706,Ghaff Gaf,Taylorwilly1345,"Am born and raised in bowling Green,KY and I am have been single for 14 months now..hoping to meet the man of my dreams 😍",,0.0,,,,{'description': {'urls': []}},False,1.0,126.0,0.0,Fri Dec 09 00:57:46 +0000 2022,1.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601021062623420417/UB_OqN3J_normal.jpg,https://pbs.twimg.com/profile_images/1601021062623420417/UB_OqN3J_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1601018191182024706/1670548153
16,39012358.0,39012358,Sarah Mackie,lumi_1984,"Humans can be better than they are, so let's do that.
- James S.A. Corey, Caliban's War -",,80912.0,,"Uachdar Àrdair, Scotland",https://t.co/8ZUG9NPSf3,"{'url': {'urls': [{'url': 'https://t.co/8ZUG9NPSf3', 'expanded_url': 'https://www.youtube.com/channel/UCKpnJZH7kr_rMAwjMYiw1lA', 'display_url': 'youtube.com/channel/UCKpnJ…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,10047.0,5714.0,43.0,Sun May 10 07:04:44 +0000 2009,95025.0,,,True,False,,False,False,False,E01616,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1566852470160216070/-gOPAo3h_normal.jpg,https://pbs.twimg.com/profile_images/1566852470160216070/-gOPAo3h_normal.jpg,1B95E0,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/39012358/1657137154
17,1.2514767699218145e+18,1251476769921814529,Ceri,CeriGHillas,,,113.0,,,,{'description': {'urls': []}},False,129.0,1269.0,0.0,Sat Apr 18 11:45:05 +0000 2020,14453.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1311050062328463362/sOyEJ9_G_normal.jpg,https://pbs.twimg.com/profile_images/1311050062328463362/sOyEJ9_G_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],
18,1.0837826501780356e+18,1083782650178035712,L,le2jumpy,not active,,247.0,,,,{'description': {'urls': []}},False,32.0,137.0,0.0,Fri Jan 11 17:48:14 +0000 2019,2372.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1290428956252938240/igDP72X2_normal.jpg,https://pbs.twimg.com/profile_images/1290428956252938240/igDP72X2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1083782650178035712/1547372206
19,1.4082603083307622e+18,1408260308330762244,wren seaward,LeftieSongbird,I'm not special,,612.0,,,,{'description': {'urls': []}},False,110.0,460.0,0.0,Fri Jun 25 03:06:51 +0000 2021,2249.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1408260458990166016/PYrkx3ae_normal.jpg,https://pbs.twimg.com/profile_images/1408260458990166016/PYrkx3ae_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],
20,7.426245907116933e+17,742624590711693312,Carol,carolmac1695,,,244.0,,,,{'description': {'urls': []}},False,153.0,1933.0,0.0,Tue Jun 14 07:47:54 +0000 2016,3859.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,False,False,False,False,none,[],
21,1.6010120166548152e+18,1601012016654815238,Sanna Jensen,jensen_sanna,,,0.0,,,,{'description': {'urls': []}},False,0.0,5.0,0.0,Fri Dec 09 00:33:34 +0000 2022,6.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,False,False,False,False,none,[],
22,1.4129770211483566e+18,1412977021148356608,Couch Spotter,couchspotter,"Hello. I'm just a guy that spots NASCAR races from the comfort of my couch. occasionally I tweet about it...

Unfortunately NOT affiliated with @couchracershop",,3731.0,,"Texas, USA",,{'description': {'urls': []}},False,150.0,123.0,1.0,Thu Jul 08 03:29:55 +0000 2021,24530.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1574574563832242184/hBFYcOuP_normal.jpg,https://pbs.twimg.com/profile_images/1574574563832242184/hBFYcOuP_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1412977021148356608/1664218702
23,818000780.0,818000780,ZainUlAbideen 🇵🇸,uselesspak1,just here to procrastinate,,2890.0,,The North,,{'description': {'urls': []}},True,116.0,1831.0,0.0,Tue Sep 11 19:08:52 +0000 2012,26830.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1378057425887059970/tEFAxPYg_normal.jpg,https://pbs.twimg.com/profile_images/1378057425887059970/tEFAxPYg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/818000780/1597165202
24,2801602368.0,2801602368,beenish hussain,beenish0305,,,68.0,,,,{'description': {'urls': []}},False,22.0,115.0,1.0,Wed Sep 10 11:39:56 +0000 2014,335.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1591663625562882050/bFaWQ4Sf_normal.jpg,https://pbs.twimg.com/profile_images/1591663625562882050/bFaWQ4Sf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2801602368/1420641868
25,1.5203297097242624e+18,1520329709724262400,Ros Burne,bur6_jane,,,3.0,,,,{'description': {'urls': []}},False,3.0,49.0,0.0,Sat Apr 30 09:12:15 +0000 2022,12.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,False,False,False,False,none,[],
26,1.5353042239775212e+18,1535304223977521152,Donal Keenan,Keenan7Donal,Normal,,0.0,,,,{'description': {'urls': []}},False,1.0,40.0,0.0,Fri Jun 10 16:54:34 +0000 2022,4.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,False,False,False,False,none,[],
27,1.5582169421371392e+18,1558216942137139200,Jessica,JessicainYYC,"in a word, disagreeable.",,6427.0,,Unceded territories ,,{'description': {'urls': []}},False,222.0,1332.0,0.0,Fri Aug 12 22:21:29 +0000 2022,22430.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1558220545497264128/wp84Gwe2_normal.jpg,https://pbs.twimg.com/profile_images/1558220545497264128/wp84Gwe2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],
28,266822162.0,266822162,Edgar,ejtcabs,"Software developer. Interested in technology, sports, music, science and other human beings.",,269.0,,London,,{'description': {'urls': []}},False,40.0,121.0,3.0,Tue Mar 15 21:51:32 +0000 2011,468.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1513380864/edgar2_normal.jpg,https://pbs.twimg.com/profile_images/1513380864/edgar2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],
29,7.917378354139955e+17,791737835413995520,Cavan,cavanday,Like Harry Potter but less vigilant.,,3565.0,,United Kingdom,,{'description': {'urls': []}},False,82.0,431.0,1.0,Thu Oct 27 20:26:24 +0000 2016,10919.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1598106197265088515/Ljp9011l_normal.jpg,https://pbs.twimg.com/profile_images/1598106197265088515/Ljp9011l_normal.jpg,012C57,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/791737835413995520/1651093185
30,268889037.0,268889037,Amy Goodman,amysgoodman,,,3194.0,,,,{'description': {'urls': []}},True,228.0,377.0,1.0,Sat Mar 19 17:39:13 +0000 2011,2925.0,,,True,False,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,True,http://pbs.twimg.com/profile_images/1260250951065239552/1pnMvI_A_normal.jpg,https://pbs.twimg.com/profile_images/1260250951065239552/1pnMvI_A_normal.jpg,0084B4,FFFFFF,DDFFCC,333333,True,False,False,False,False,False,False,False,False,False,False,regular,[],
31,353668977.0,353668977,Roger Watt 🇺🇦,HankTheTourist,Long suffering TRFC fan.,,1546.0,,,,{'description': {'urls': []}},True,201.0,1729.0,0.0,Fri Aug 12 13:12:12 +0000 2011,48854.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1240229546542186497/C2MK2_Xb_normal.jpg,https://pbs.twimg.com/profile_images/1240229546542186497/C2MK2_Xb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/353668977/1419207088
32,589431775.0,589431775,Manners,badmanners71,,,17.0,,,,{'description': {'urls': []}},False,5.0,34.0,0.0,Thu May 24 21:14:47 +0000 2012,127.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2247097415/image_normal.jpg,https://pbs.twimg.com/profile_images/2247097415/image_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],
33,588492570.0,588492570,Iqra,iqrxx,24 | UK,,13919.0,,England,,{'description': {'urls': []}},True,2081.0,541.0,15.0,Wed May 23 16:34:14 +0000 2012,38694.0,,,False,False,,False,False,True,582196,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1558968269922508803/WohrM2I6_normal.jpg,https://pbs.twimg.com/profile_images/1558968269922508803/WohrM2I6_normal.jpg,3B94D9,000000,DDEEF6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/588492570/1589767959
34,411642567.0,411642567,Garvey Dixon,GarveyDixon,"Illustrator and pattern creator. Likes do not necessarily endorse, I just like being made aware of what is in post I like, finding out the truth about a subject",,108.0,,"Cork, Ireland",https://t.co/Wu4gPhFOhL,"{'url': {'urls': [{'url': 'https://t.co/Wu4gPhFOhL', 'expanded_url': 'http://www.garveydixon.com', 'display_url': 'garveydixon.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,58.0,634.0,0.0,Sun Nov 13 17:52:19 +0000 2011,3927.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/934450806346125313/rRhjYXvD_normal.jpg,https://pbs.twimg.com/profile_images/934450806346125313/rRhjYXvD_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],
35,3235757795.0,3235757795,MORGAN M,morganmxxx,glamour model. Message for photo shoot / video shoot bookings!! Now selling worn panties / thongs & custom made videos Please message for more info!!! XXX,,660.0,,"London, England",https://t.co/Fwio9nwPVa,"{'url': {'urls': [{'url': 'https://t.co/Fwio9nwPVa', 'expanded_url': 'https://onlyfans.com/morgan_m', 'display_url': 'onlyfans.com/morgan_m', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2541.0,462.0,7.0,Tue May 05 12:18:39 +0000 2015,244.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1037796975305998336/8dhcmb1i_normal.jpg,https://pbs.twimg.com/profile_images/1037796975305998336/8dhcmb1i_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3235757795/1527107516
36,1.0090039064986912e+18,1009003906498691072,Elliot Findlay,elliotfin1903,,,3302.0,,The peoples republic of Cullen,,{'description': {'urls': []}},False,315.0,416.0,2.0,Tue Jun 19 09:24:12 +0000 2018,15975.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588881081813581824/-0FZbUkT_normal.jpg,https://pbs.twimg.com/profile_images/1588881081813581824/-0FZbUkT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1009003906498691072/1664842086
37,1.4334164567425065e+18,1433416456742506502,Philip Killingworth,Phil35444466,Music from 60s to 80s ProgRock proper rock music ie led zep UFO Wishbone Ash,,958.0,,Forest Hall,,{'description': {'urls': []}},False,100.0,499.0,0.0,Thu Sep 02 13:09:06 +0000 2021,3045.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1447642970707185673/avvZVnGL_normal.jpg,https://pbs.twimg.com/profile_images/1447642970707185673/avvZVnGL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1433416456742506502/1633979955
38,4018061775.0,4018061775,Kamakura,laurabr45152441,,,600.0,,"London, England",,{'description': {'urls': []}},False,8.0,109.0,0.0,Thu Oct 22 16:38:08 +0000 2015,3281.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/823074491056136192/KIsQ1pq-_normal.jpg,https://pbs.twimg.com/profile_images/823074491056136192/KIsQ1pq-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/4018061775/1469443216
39,8.54267408034431e+17,854267408034430977,Martin Gooden,GoodenMartin,,,15.0,,,,{'description': {'urls': []}},False,11.0,60.0,0.0,Tue Apr 18 09:36:36 +0000 2017,45.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1229832068852584449/ErkDdK_C_normal.jpg,https://pbs.twimg.com/profile_images/1229832068852584449/ErkDdK_C_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/854267408034430977/1492693419
40,48982790.0,48982790,Straylight 🇬🇧🇪🇺🏳️‍🌈,straylight08,,,914.0,,,,{'description': {'urls': []}},False,54.0,234.0,1.0,Sat Jun 20 11:17:18 +0000 2009,5915.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1568049766344294402/idawPryU_normal.jpg,https://pbs.twimg.com/profile_images/1568049766344294402/idawPryU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/48982790/1662687187
