,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
13440,13440,wise person,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"@IanMaher7 Quite frankly, one wise person would do.", quite frankly one wise person would do,2021-01-06 13:42:32+00:00,None,1,Positive
13441,13441,make sure contact turn vaccine info,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,I don't know who needs to hear this but if you live in the UK make sure you are registered with a GP so that the NHS contacts you when it's your turn to get the vaccine. More info here: https://t.co/LzAGvQnbJp,i don't know who needs to hear this but if you live in the uk make sure you are registered with a gp so that the nhs contacts you when it's your turn to get the vaccine more info here ,2021-01-06 13:43:28+00:00,None,1,Positive
13442,13442,agdq energy,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4968333913063794,False,this golden sun agdq run has SUCH good energy,this golden sun agdq run has such good energy,2021-01-06 14:08:06+00:00,None,1,Positive
13443,13443,someone password,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@jetfury Get someone you trust to change your password. 😉, get someone you trust to change your password ,2021-01-06 14:21:18+00:00,None,1,Positive
13444,13444,spelling email word,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3909310765600082,False,I wonder how long at this new job it's going to take for me to mess up the spelling of 'scheduled' in an email. this word keeps getting me.,i wonder how long at this new job it's going to take for me to mess up the spelling of scheduled in an email this word keeps getting me,2021-01-06 15:14:47+00:00,None,2,Negative
13445,13445,look field guitar,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.435504374020819,False,Look!! It’s me in a field holding my guitar! https://t.co/CTkOVITin2,look it’s me in a field holding my guitar ,2021-01-06 15:29:50+00:00,None,0,None
13446,13446,dems senate biden president stimulus trump loyalist child,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Oh boy #2021 starting off strong 💪🏽 The Dems take the Senate, Biden is President Elect, third stimulus is probably on the way , and Trump and his loyalists acting like spoiled children 😂😂 https://t.co/LwPE5GBKfQ",oh boy  starting off strong  the dems take the senate biden is president elect third stimulus is probably on the way  and trump and his loyalists acting like spoiled children  ,2021-01-06 15:43:02+00:00,None,1,Positive
13447,13447,nonsense substance climax,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@MsAshleyDevonna Omg same @MsAshleyDevonna and I actually got baited and listened to like 20 min of nonsense with no substance or climax 😂, omg same  and i actually got baited and listened to like min of nonsense with no substance or climax ,2021-01-06 15:48:35+00:00,None,2,Negative
13448,13448,puma home home austin texas,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@CBSThisMorning @BlackPumasMusic Black Pumas 🤘🏽🤘🏽🤘🏽 @BlackPumasMusic and even better performing my home away from home Austin, Texas",  black pumas   and even better performing my home away from home austin texas,2021-01-06 15:49:56+00:00,None,1,Positive
13449,13449,tune week march email,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8681428590349033,False,@journothornhill @domlikesrabbits I've got a new tune out next week and an EP coming in March! Funded by @HelpMusiciansUK 💜 if you have an email I'd be happy to send it to you? X,  i've got a new tune out next week and an ep coming in march funded by   if you have an email i'd be happy to send it to you x,2021-01-06 16:22:31+00:00,None,1,Positive
13450,13450,money washington,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.354635375668058,False,@junktoys Lmao neither have I but I’m wishful thinking lol 😂 @junktoys give us our money 💰 Washington lol https://t.co/HVySmrnM3Z, lmao neither have i but i’m wishful thinking lol   give us our money  washington lol ,2021-01-06 16:36:43+00:00,None,1,Positive
13451,13451,powerhouse thanks shoutout,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,So amazing to see PopGirlz mentioned alongside these absolute POWERHOUSES. Thanks to @kohlamusic for the shoutout 😘😘😘 https://t.co/oQmuNtTYfX,so amazing to see popgirlz mentioned alongside these absolute powerhouses thanks to  for the shoutout  ,2021-01-06 17:17:16+00:00,None,1,Positive
13452,13452,cheeky interview maxmo park tomorrow,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.126064163616115,False,Cheeky interview with Maxïmo Park tomorrow 🔥,cheeky interview with maxmo park tomorrow ,2021-01-06 17:17:27+00:00,None,0,None
13453,13453,student lesson rehearsal time,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6548265238449041,False,@teachypiano Maybe its because they'll be thinking about students missing lessons and rehearsal time..., maybe its because they'll be thinking about students missing lessons and rehearsal time,2021-01-06 17:28:57+00:00,None,2,Negative
13454,13454,load xmas gift round,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@JenniPinnock @_Jo_Harrison1 @saxylizbeth I bought loads for Xmas gifts then didn't get round to them :D,   i bought loads for xmas gifts then didn't get round to them d,2021-01-06 18:49:53+00:00,None,0,None
13455,13455,invitation link apology link link,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8629497647530688,False,Sent invitation to meeting. No link. Sent apology. No link. Sent link. https://t.co/pRLaU2uCQI,sent invitation to meeting no link sent apology no link sent link ,2021-01-06 19:20:37+00:00,None,2,Negative
13456,13456,woah songwriter,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9323449490523886,False,Woah! This is three of my favourite current songwriters all on one virtual gig! I shall definitely be tuning in! https://t.co/JI8z1bWNxp,woah this is three of my favourite current songwriters all on one virtual gig i shall definitely be tuning in ,2021-01-06 19:34:21+00:00,None,1,Positive
13457,13457,cabin fever thing,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Cabin fever is a thing 😫,cabin fever is a thing ,2021-01-06 20:06:09+00:00,None,0,None
13458,13458,definition friend,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9472330895472176,False,@davie576 is the definition of a toxic friend &lt;/3 https://t.co/uarfptDC5i, is the definition of a toxic friend lt ,2021-01-06 20:20:54+00:00,None,1,Positive
13459,13459,mask mask,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3679138280243204,False,No masks or wearing a mask wrong. Says it all lmaoo https://t.co/Ld7vDbd8jv,no masks or wearing a mask wrong says it all lmaoo ,2021-01-06 20:43:19+00:00,None,2,Negative
13460,13460,maralago oder neuschwanstein,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.7701966924345511,False,"@jonathanbfine There is already a ‘Mar-a-Lago. Oder. Neuschwanstein.’ by @mstreer___ but I’m looking forward to this one, too.", there is already a maralago oder neuschwanstein by  but i’m looking forward to this one too,2021-01-06 21:17:28+00:00,None,0,None
13461,13461,footage washington security protocol inauguration week time,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,All this footage in Washington DC right now makes me very very very concerned about the security protocols for Biden’s inauguration in just two weeks time.,all this footage in washington dc right now makes me very very very concerned about the security protocols for biden’s inauguration in just two weeks time,2021-01-06 21:33:20+00:00,None,1,Positive
13462,13462,bunch sore loser treason sedition,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9834754321701956,False,Disgusting!!! A bunch of sore losers and committing treason and sedition no less. 🤦🏽‍♂️ https://t.co/2dYUGFMfAX,disgusting a bunch of sore losers and committing treason and sedition no less  ,2021-01-06 21:34:17+00:00,None,2,Negative
13463,13463,hour data work dark event,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,What a few hours for me to not have any data at work and be completely in the dark about current events 🙃,what a few hours for me to not have any data at work and be completely in the dark about current events ,2021-01-06 21:41:21+00:00,None,0,None
13464,13464,evidence incitement violence,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4363944447886957,False,Evidence of incitement of Violence https://t.co/O5Q8OqDwo2,evidence of incitement of violence ,2021-01-06 21:52:29+00:00,None,2,Negative
13465,13465,donnie hand,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Donnie really going against his right hand man. Mad.,donnie really going against his right hand man mad,2021-01-06 22:17:06+00:00,None,0,None
13466,13466,amateur elbow mosh,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Amateur using elbows in a mosh pit 🤦‍♀️ https://t.co/6eXLAD1lb8,amateur using elbows in a mosh pit  ,2021-01-06 23:02:14+00:00,None,0,None
13467,13467,year resolution borg individuality hello collective,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"I think my new years resolution is just to become assimilated by the borg and have it done with, goodbye individuality hello collective",i think my new years resolution is just to become assimilated by the borg and have it done with goodbye individuality hello collective,2021-01-06 23:02:55+00:00,None,0,None
13468,13468,borg cube fashion,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@EvaRoe17 Borg cube but make it fashion, borg cube but make it fashion,2021-01-06 23:12:05+00:00,None,0,None
13469,13469,home work trump,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8737754566209033,False,@rossd9711 Came back home after work to be met with my dad saying “did you hear what’s happening with Trump” and I was like https://t.co/0ycX3vydsk, came back home after work to be met with my dad saying did you hear what’s happening with trump and i was like ,2021-01-07 00:09:57+00:00,None,1,Positive
13470,13470,mate time taxi home,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,when your mates had too many and it’s time for a taxi home https://t.co/ZHjx7CGrV8,when your mates had too many and it’s time for a taxi home ,2021-01-07 10:02:29+00:00,None,0,None
13471,13471,year christmas thought,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,@azsweetheart013 So sorry to hear this Amy :( We lost our 20 year old senior cat #Lulu just before Christmas so we know what it feels like. Our thoughts are with you both, so sorry to hear this amy  we lost our year old senior cat  just before christmas so we know what it feels like our thoughts are with you both,2021-01-07 10:21:36+00:00,Life,2,Negative
13472,13472,research yesterdaytoday policy tiktok organisation advice reading pretty dense,1,1_tory_corbyn_labour_party,tory - corbyn - labour - party - union - policy - truss - flag - pension - starmer,1.0,False,"Hey guys! I've been doing a bit of research yesterday/today on safeguarding policies surrounding TikTok. Do any organisations out there have any advice on using it? Getting through the reading, but it's pretty dense!",hey guys i've been doing a bit of research yesterdaytoday on safeguarding policies surrounding tiktok do any organisations out there have any advice on using it getting through the reading but it's pretty dense,2021-01-07 10:30:29+00:00,Life,1,Positive
13473,13473,birthday hope,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@maisviolet happy birthday peach! hope you have an amazing day as much as you can 💓💓💓, happy birthday peach hope you have an amazing day as much as you can ,2021-01-07 10:47:08+00:00,None,1,Positive
13474,13474,death people injury coup,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"This man is responsible for the death of at least four people, countless injuries and an attempted coup to say the least. This is not on. #ImpeachTrumpNow #25thAmendment",this man is responsible for the death of at least four people countless injuries and an attempted coup to say the least this is not on  ,2021-01-07 10:50:01+00:00,None,2,Negative
13475,13475,time person view sake balance water people wait license coverage,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8969250546200297,False,"Dear @BBCNews, every time you bring in some right wing person with mad views all for the sake of supposed “balance”, you muddy the waters of what people should deem to be acceptable. I can’t wait to move out so I can just not pay the license fee for your enabling coverage 🙂",dear  every time you bring in some right wing person with mad views all for the sake of supposed balance you muddy the waters of what people should deem to be acceptable i can’t wait to move out so i can just not pay the license fee for your enabling coverage ,2021-01-07 10:57:31+00:00,None,1,Positive
13476,13476,lockdown film order today,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6586482773143438,False,Day three of annual leave during lockdown: is it acceptable to watch all the Twilight films in order today?,day three of annual leave during lockdown is it acceptable to watch all the twilight films in order today,2021-01-07 11:10:17+00:00,None,1,Positive
13477,13477,shade grey,11,11_woman_trans_argument_gender,woman - trans - argument - gender - people - misogynist - debate - reminder - right - misogyny,1.0,False,Watching Twilight thinking about how 9/11 caused 50 shades of grey to exist https://t.co/aFEMOnNhps,watching twilight thinking about how caused shades of grey to exist ,2021-01-07 11:57:53+00:00,Life,1,Positive
13478,13478,colossal effort playlist follow share others look none,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"@skarletzombie Colossal effort! Giving this playlist a follow and going to share it with others. Got a few to add, if that’s ok. Had a look through so I’m hoping none of these are already here:", colossal effort giving this playlist a follow and going to share it with others got a few to add if that’s ok had a look through so i’m hoping none of these are already here,2021-01-07 13:21:06+00:00,None,1,Positive
13479,13479,code orange ithaca press club brutus wizard creeper love song,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@skarletzombie Code Orange 🇺🇸https://t.co/JB7qamf74T Ithaca 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/Yn2w0bD2Yi Press Club 🇦🇺 https://t.co/DucgYtXKGM Brutus 🇧🇪 https://t.co/RBzhVNwnqD Electric Wizard 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/ROfQVcRMiU Creeper 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/Ex4HYQZI23 Spanish Love Songs 🇺🇸 https://t.co/GqLjdz4CBi, code orange  ithaca   press club   brutus   electric wizard   creeper   spanish love songs  ,2021-01-07 13:27:53+00:00,None,1,Positive
13480,13480,mixtape form reference event enjoy music,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,2020 in retrospective mixtape form... all apparent references to current events absolutely intended. Enjoy! Buy the music! https://t.co/GxZC4Yo6F9,in retrospective mixtape form all apparent references to current events absolutely intended enjoy buy the music ,2021-01-07 15:15:22+00:00,None,1,Positive
13481,13481,penniless cove magpie stranger fiction shabaka ancestor heart bohren club gore falsch moonmot threnody polity kansa dancer,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8853624539886908,False,"Penniless Cove - Magpie - 0:00 Moses Boyd - Stranger Than Fiction - 03:55 Shabaka and the Ancestors - Go My Heart, Go To Heaven - 08:47 Bohren Der Club Of Gore - Total Falsch - 15:27 MoonMot - Threnody for the English Polity - 22:45 Kansas Smitty’s - Two Dancers- 28:26",penniless cove  magpie   moses boyd  stranger than fiction   shabaka and the ancestors  go my heart go to heaven   bohren der club of gore  total falsch  moonmot  threnody for the english polity  kansas smitty’s  two dancers,2021-01-07 15:16:58+00:00,None,1,Positive
13482,13482,sault wildfire gregoire maret romain collin bill brother jarrett father john trouble frisco butterfly wing byrne house,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3901332959707119,False,"SAULT - Wildfires - 31:42 Gregoire Maret, Romain Collin Bill Frisell - Brothers in Arms - 35:09 Keith Jarrett - Answer Me - 38:15 Jacaszek - 49 - 42:41 Father John Misty - Trouble - 44:48 J Frisco - Butterfly Wings - 48:01 David Byrne - Everybody's Coming to My House - 52:02",sault  wildfires  gregoire maret romain collin bill frisell  brothers in arms  keith jarrett  answer me  jacaszek   father john misty  trouble  j frisco  butterfly wings  david byrne  everybody's coming to my house ,2021-01-07 15:17:10+00:00,None,2,Negative
13483,13483,shah kitchen sink family drone winnie traicin misha mullovabbado thing monk sweetheart dream,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.2696254601601987,False,Nadine Shah - Kitchen Sink - 55:33 Sly The Family Drone - A Black Uniformed Strutting Animal - 59:06 Ben Winnie - La Próxima Traición - 1:02:59 Misha Mullov-Abbado - Some Things Are Just So Simple - 1:07:11 Thelonious Monk - I Love You Sweetheart Of All My Dreams - 1:15:57,nadine shah  kitchen sink  sly the family drone  a black uniformed strutting animal  ben winnie  la prxima traicin  misha mullovabbado  some things are just so simple  thelonious monk  i love you sweetheart of all my dreams ,2021-01-07 15:17:26+00:00,None,1,Positive
13484,13484,music work planning college music business part brain education,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9913361862508754,False,"Really need to ease myself back into music work but I am: so unmotivated rn, planning on applying to college for music business but the bad part of my brain is telling me I’m too dumb to go back into education 😌✨",really need to ease myself back into music work but i am so unmotivated rn planning on applying to college for music business but the bad part of my brain is telling me i’m too dumb to go back into education ,2021-01-07 15:30:45+00:00,None,2,Negative
13485,13485,deny babe,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@sophiejenkinsx1 hahaha not even gonna deny that babes, hahaha not even gonna deny that babes,2021-01-07 17:13:00+00:00,None,1,Positive
13486,13486,wait metro,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Never thought I’d say it but I can’t wait to be in McDonald’s in Newcastle at 5am waiting for first metro...,never thought i’d say it but i can’t wait to be in mcdonald’s in newcastle at waiting for first metro,2021-01-07 17:15:06+00:00,None,0,None
13487,13487,option destination drop brexit,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.5342408640101695,False,@BD_help Have you stopped delivering to Spain? You sent stuff out to me pre-Xmas but now Spain isn't an option on the destination drop down. Because of Brexit?, have you stopped delivering to spain you sent stuff out to me prexmas but now spain isn't an option on the destination drop down because of brexit,2021-01-07 18:25:41+00:00,None,2,Negative
13488,13488,petition phone,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@lillenoir Petition for us to swap phones, petition for us to swap phones,2021-01-07 18:37:35+00:00,None,0,None
13489,13489,congrats evening,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@RHalligan @bryanadams Congrats guys!! Enjoy the evening.,  congrats guys enjoy the evening,2021-01-07 19:04:00+00:00,None,1,Positive
13490,13490,people taylor song song decade version,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"It gives me pure JOY to see so many people loving Taylor Swift’s All Too Well’ on TikTok. Yes, I agree it is her best song and also one of the most underrated songs of the decade and yes, I too am eagerly waiting for the 10 minute version. YES!",it gives me pure joy to see so many people loving taylor swift’s all too well on tiktok yes i agree it is her best song and also one of the most underrated songs of the decade and yes i too am eagerly waiting for the minute version yes,2021-01-07 19:46:49+00:00,None,1,Positive
13491,13491,link purpose ensemble email today link everyone header flute chat,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3502904450179478,False,"In yesterday's episode, it took me 3 tries to include the link that was the purpose of the ensemble emails. Today, sent a re-useable link to everyone. With the header ""flute zoo chats"". #Professionalism https://t.co/YE2PZX7oeN",in yesterday's episode it took me tries to include the link that was the purpose of the ensemble emails today sent a reuseable link to everyone with the header flute zoo chats  ,2021-01-07 20:01:23+00:00,None,0,None
13492,13492,seamoss twitter question,0,0_tweet_twitter_account_follower,tweet - twitter - account - follower - timeline - anxiety - feed - parody - audience - thing,0.5299601484567915,False,where seamoss twitter at? i got questions,where seamoss twitter at i got questions,2021-01-07 20:28:28+00:00,Life,0,None
13493,13493,question taylor swift anyone song collaborator bowery,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,Okay... question for Taylor Swift fans or anyone who’s listened to folklore and evermore (but mostly folklore): did you find yourself liking more songs by one particular collaborator or a balanced mix of both? (Not counting William Bowery),okay question for taylor swift fans or anyone who’s listened to folklore and evermore but mostly folklore did you find yourself liking more songs by one particular collaborator or a balanced mix of both not counting william bowery,2021-01-07 21:59:05+00:00,None,1,Positive
13494,13494,twitter motel carnation account point,0,0_tweet_twitter_account_follower,tweet - twitter - account - follower - timeline - anxiety - feed - parody - audience - thing,0.4549824639490557,False,my twitter has turned into a motel carnation fan account at this point,my twitter has turned into a motel carnation fan account at this point,2021-01-07 22:00:53+00:00,Life,1,Positive
13495,13495,water bottle duvet,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Getting into bed having already put a hot water bottle under the duvets beforehand 🥰,getting into bed having already put a hot water bottle under the duvets beforehand ,2021-01-07 22:37:18+00:00,None,0,None
13496,13496,perfection round,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@glenn_pale Perfection all round, perfection all round,2021-01-07 22:45:16+00:00,None,1,Positive
13497,13497,trust instinct feeling people vibe,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Trust in your gut instinct and feelings of peoples vibes.,trust in your gut instinct and feelings of peoples vibes,2021-01-07 23:21:25+00:00,None,1,Positive
13498,13498,need tonight music scene strive career music industry,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Like I didn’t need reminding but tonight has reminded me why I love the local music scene so much and why I strive for a career in the music industry so badly✨,like i didn’t need reminding but tonight has reminded me why i love the local music scene so much and why i strive for a career in the music industry so badly,2021-01-08 00:20:07+00:00,None,1,Positive
13499,13499,imagine speech writer trump briefing rioter responsibility point situation,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Imagine being that speech writer for Trump getting the briefing that they need to make him concede and condemn rioters but to not actually take any personal responsibility or make any direct points towards the situation! https://t.co/4ilIZF6kT2,imagine being that speech writer for trump getting the briefing that they need to make him concede and condemn rioters but to not actually take any personal responsibility or make any direct points towards the situation ,2021-01-08 01:01:52+00:00,None,2,Negative
13500,13500,target radio promotion incentive song someone bragg please help,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1386218323677983,False,"We need just £879 to hit our target for a CD run and radio promotion. Can you help? Various incentives available including having a song written for you or someone you love, by Tim Bragg! Please #SHARE help if you can https://t.co/sFuJIIC3mH",we need just  to hit our target for a cd run and radio promotion can you help various incentives available including having a song written for you or someone you love by tim bragg please  help if you can ,2021-01-08 06:08:57+00:00,None,1,Positive
13501,13501,tour courtesy ticket mark radio show wonder stuff tshirt photo ticket mark,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.5139072767954055,False,"@bookofthefuture @c_d_hewson @Banouby I saw them on that tour too, courtesy of tickets won on Mark Goodier's radio show. My gig was at Liverpool Uni, and I was probably wearing a Wonder Stuff t-shirt. There was a signed photo in with the tickets with 'Yo Rob, from Mark' on it. And EMF played Unbelievable twice.",   i saw them on that tour too courtesy of tickets won on mark goodier's radio show my gig was at liverpool uni and i was probably wearing a wonder stuff tshirt there was a signed photo in with the tickets with yo rob from mark on it and emf played unbelievable twice,2021-01-08 08:39:16+00:00,None,1,Positive
13502,13502,donald trump crony follower capitol hill footage,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,Donald Trump and his cronies watched and danced along to ‘Gloria’ as his followers stormed Capitol Hill. This footage - filmed by his son - is chilling and condemning. #Trumpfootage #CapitolHill https://t.co/av10LpXNJs,donald trump and his cronies watched and danced along to gloria as his followers stormed capitol hill this footage  filmed by his son  is chilling and condemning   ,2021-01-08 09:32:54+00:00,None,0,None
