,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
10571,10571,side side fact story hotel issue,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,False,"@KermodeMovie @TravelodgeUK I have experienced this from both sides, and can confirm that it is extremely unsettling from both sides. The fact that so many are responding with these stories suggests that hotels aren't taking this issue seriously enough."
1304,1304,expertise budget delay shapps,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.3245449900600083,False,"@GouldsBlog @MeravMichaeli Expertise? Yes, here in the UK we excel at budget over runs and delays. And we have Grant Shapps! 😅"
27303,27303,thing change minister,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.4439651795276597,False,1 like = 1 thing I’d change or do if I was prime minister
5977,5977,website something everything everyones fault budget bonus,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,"@Cooombsy Saw this on the BBC website I think, I nearly came on here to try and find him, but knew I'd say something I shouldn't! Everything going up except the £ coming in but its everyones faults for not being able to budget for it all from the man who just got an extra £2k bonus!"
1587,1587,shrinking budget,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.663268201049912,False,"@NTI26637228 @TomTugendhat Shrinking, late and over budget. Otherwise ok?"
4751,4751,view view treasury heart mind treasury,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,"@amotorhomme @Captain_Deltic @BurtonCfb79ten All departmental views are Treasury views. As we said in the Treasury, ‘when you have them by the b***s their hearts and minds follow’. Oh I was in Treasury in early 80s (1980s not 1880s!!!)"
15883,15883,revenge folk protest london today prelude protest,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.4192431789861134,False,"@Hullbhoy The government’s will be wanting revenge on folk who are striking, plus the protests in London today are just a prelude to stronger protests ahead"
8117,8117,minister hour shift worker sort balance minister,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.4187238935622348,False,"@BorisJohnson Just wondering Prime Minister, when exactly should I be doing extra hours as an anti social shift worker while trying to have some sort of work/life/family balance? Can you or your ministers advise on this?"
4852,4852,word capacity anything treasury funding policy transport,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.2263937688872564,False,@RealJohnWynne They used the words ‘additional capacity’. Anything like that irritates the Treasury even if the funding there. Sunak policy is to limit or eliminate public transport not enhance it.
5532,5532,transparent board partnership confrontation stakeholder treasury authority,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.2608112086023251,False,"@BrianCookeBeck @BetterBeckenham @orpingtonlabour @LBofBromley @transportgovuk @grantshapps @mragilligan @UKLabour @SadiqKhan @Heidi_LDN @TfL So a democratically elected transparent Board working in partnership (not confrontation) with all stakeholders including the DfT, Treasury and local authorities, is rubbish?"
4975,4975,funny livingstone mayor time,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.2429919085521484,False,@RealJohnWynne That’s funny I could swear that Livingstone was mayor at the time.
27620,27620,mamps cake,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.4086224817973828,False,I now want one of those M&amp;S chocolate cakes 😩😋 #Motherland
5266,5266,treasury agenda trickle feed,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,0.4410515426474365,False,@BBCTomEdwards Given that the Treasury are actually driving the agenda this trickle feed is inevitable
