,id,created_at,edit_history_tweet_ids,text,withheld
32,1.4557065577784812e+18,2021-11-03 01:21:03+00:00,['1455706557778481155'],@chloe_jankowski Don’t worry bout it I,
33,1.455706478422147e+18,2021-11-03 01:20:44+00:00,['1455706478422147074'],@chloe_jankowski Don’t worry bout it k,
34,1.4484708328340357e+18,2021-10-14 02:08:52+00:00,['1448470832834035712'],RT @triiadx_: Me restarting the song bc the part that hurts me the most didn't hurt me enough https://t.co/s2KF5oO34R,
35,1.4482377763658834e+18,2021-10-13 10:42:47+00:00,['1448237776365883395'],@br4dD95 @TKsMantis Nurd,
36,1.44461233830536e+18,2021-10-03 10:36:35+00:00,['1444612338305359874'],RT @riannchanel: for my umich women and feminine-presenting folks. don’t go to class. joke or not. police presence or not. stay in your dor…,
37,1.4442764471123067e+18,2021-10-02 12:21:53+00:00,['1444276447112306699'],RT @Tweet_DeIeted: https://t.co/HIaTtSy3kf,
38,1.440035545795629e+18,2021-09-20 19:30:03+00:00,['1440035545795629058'],@chloe_jankowski Truth wtf @FBI,
39,1.4393771172597473e+18,2021-09-18 23:53:41+00:00,['1439377117259747332'],RT @TomFelton: Still no Draco shop - wtf https://t.co/ERp0CJOp72,
40,1.4386259962578289e+18,2021-09-16 22:09:00+00:00,['1438625996257828867'],RT @anthony_dion: Happy #WorldAfroDay. 🖤 https://t.co/VD5vAMKTBz,
41,1.4367865501388882e+18,2021-09-11 20:19:42+00:00,['1436786550138888193'],RT @MLB: 🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/zom6gze1Mu,
42,1.4360043133824082e+18,2021-09-09 16:31:22+00:00,['1436004313382408194'],@gracennelson Awww thanks ;) 💕,
43,1.4357992800113336e+18,2021-09-09 02:56:38+00:00,['1435799280011333636'],@gracennelson Ain’t that the truth,
44,1.435799115733082e+18,2021-09-09 02:55:59+00:00,['1435799115733082114'],@gracennelson I forgot he referred to himself as big boy lmfaoooo I miss this,
45,1.4357989532331663e+18,2021-09-09 02:55:20+00:00,['1435798953233166336'],RT @zooko7: when blues clues steve still calls me his friend after all these years https://t.co/IfFgOqszlU,
46,1.4357805791869133e+18,2021-09-09 01:42:20+00:00,['1435780579186913288'],Desperately need a Sam Smith x Adele feature,
47,1.434902752157569e+18,2021-09-06 15:34:09+00:00,['1434902752157569035'],@chloe_jankowski Enough outta you,
48,1.43386351740953e+18,2021-09-03 18:44:37+00:00,['1433863517409529861'],"RT @AUProSports: Who's bat made the BIGGEST dent in a softball during Week 1️⃣?

You guessed it, @chiddy3 💥 https://t.co/bmhvqhPIcQ",
49,1.4338621565298442e+18,2021-09-03 18:39:12+00:00,['1433862156529844226'],@nsifuentes_ Literally same only slept 2 hours here goes nothing,
50,1.4302699727611535e+18,2021-08-24 20:45:09+00:00,['1430269972761153542'],RT @Chrissy__Dee: My cousin's wife had a stroke and couldn't get admitted to the hospital last night due to overcrowding. She was gone with…,
51,1.4263407715407012e+18,2021-08-14 00:31:54+00:00,['1426340771540701191'],What I would give to relive the twilight saga again for the first time,
52,1.426339791738712e+18,2021-08-14 00:28:01+00:00,['1426339791738712064'],Well u did so thanks https://t.co/M29LCOkl54,
53,1.425597575890096e+18,2021-08-11 23:18:43+00:00,['1425597575890096138'],"RT @SportsCenter: Trea Turner with the smoothest slide of the season so far 😎 

(via @Dodgers) https://t.co/IIfIc1X1KB",
54,1.4255968497890222e+18,2021-08-11 23:15:49+00:00,['1425596849789022216'],RT @CaitCamelia: There just will never be another time like this https://t.co/iRrvaIftOl,
55,1.424060840475562e+18,2021-08-07 17:32:16+00:00,['1424060840475561989'],🥵🥵🥵 https://t.co/O8pCJ5Ye2H,
56,1.418625503439827e+18,2021-07-23 17:34:11+00:00,['1418625503439826948'],RT @MLB: Back-to-back homers for the hottest team in baseball 🔥 https://t.co/VFodDlDykX,
57,1.4186254804800225e+18,2021-07-23 17:34:05+00:00,['1418625480480022531'],RT @MLB: Hottest. Team. In. Baseball. https://t.co/Kp3glPzO68 https://t.co/hDoZaByIBM,
58,1.4186250497210327e+18,2021-07-23 17:32:23+00:00,['1418625049721032706'],"RT @Indians: Together, we are all... https://t.co/R5FnT4kv1I",
59,1.4186249499846656e+18,2021-07-23 17:31:59+00:00,['1418624949984665604'],"RT @MLB: Introducing the Cleveland Guardians!

The name will go into effect after the 2021 season. https://t.co/ggCFyIRD2y",
60,1.4180853744344187e+18,2021-07-22 05:47:54+00:00,['1418085374434418688'],RT @noriahcarey: this mf Handsome as Hell,
61,1.4180837786821018e+18,2021-07-22 05:41:34+00:00,['1418083778682101762'],"RT @ElizabetHeavner: Faster Horses needs to reevaluate what goes on there. A girl was murdered on a campsite near me, several people were r…",
62,1.4157608955657748e+18,2021-07-15 19:51:15+00:00,['1415760895565774853'],@BrennenColley Downloading now,
63,1.4071516121420022e+18,2021-06-22 01:41:02+00:00,['1407151612142002184'],"RT @DalaiLama: If we want to see a more peaceful world, we have to learn to collaborate. Young people shouldn’t follow previous patterns of…",
64,1.4041869325324206e+18,2021-06-13 21:20:27+00:00,['1404186932532420609'],"RT @sportbible: The strength to stand there and protect their teammate from the cameras whilst everything was going on. 

Absolute class. T…",
65,1.402388113511551e+18,2021-06-08 22:12:36+00:00,['1402388113511550982'],"RT @NCAAsoftball: “Thank you softball for showing me that I am capable and resilient.” 

@2seas__ thanks softball for the lessons she learn…",
66,1.402387863321391e+18,2021-06-08 22:11:36+00:00,['1402387863321391104'],RT @oatlovr: https://t.co/hxXlPVm2Ul,
67,1.400999401636733e+18,2021-06-05 02:14:21+00:00,['1400999401636732929'],"RT @NCAAsoftball: ODICCI ALEXANDER, ARE YOU SERIOUS?! 😱

📺 ESPN2

#WCWS #SCtop10 x @JMUSoftball https://t.co/eVJ0ruSiZY",
68,1.400898815679402e+18,2021-06-04 19:34:39+00:00,['1400898815679401987'],RT @_ebbzz: Just spent money again... when does it end https://t.co/8dbyPU5SSg,
69,1.3951845573480325e+18,2021-05-20 01:08:14+00:00,['1395184557348032515'],@ClaireZuwala https://t.co/bGJtnQOvRP,
70,1.3951844911115182e+18,2021-05-20 01:07:58+00:00,['1395184491111518208'],RT @cheerylex: reminder: u did nothing wrong by asking to be treated right,
71,1.3925462793482158e+18,2021-05-12 18:24:39+00:00,['1392546279348215808'],"RT @BleacherReport: .@tonyhawk turns 53 today 🤟

-Pro skater at 14
-First 900 spin ever
-Classic video games
-Built 500+ skateparks
-Twitte…",
72,1.3904134963957842e+18,2021-05-06 21:09:44+00:00,['1390413496395784193'],RT @mldiffley: me calling my mom after middle school basketball practice https://t.co/0FDwwuNT4g,
73,1.3903547142362317e+18,2021-05-06 17:16:10+00:00,['1390354714236231682'],Happy nurses week to all the amazing caregivers out there 💕 you are inspirational and so appreciated,
74,1.3853172282502715e+18,2021-04-22 19:38:59+00:00,['1385317228250271747'],"RT @EarthDay: Looking for ways to make #EveryDayEarthDay?

Check out 51 simples actions you can take on a daily basis to help our #Planet a…",
75,1.38472332401032e+18,2021-04-21 04:19:02+00:00,['1384723324010319874'],RT @Melonn_wog1: If you don’t bring the groceries in in one trip you’re a weenie,
76,1.384410202750038e+18,2021-04-20 07:34:48+00:00,['1384410202750038017'],"RT @tigers: Just one small way we can say, ""Thank you.""

We're inviting frontline and essential workers to Comerica Park for every Tuesday…",
77,1.3831328095738511e+18,2021-04-16 18:58:53+00:00,['1383132809573851140'],Rediscovered one dance and suddenly I feel like a senior at KHS again,
78,1.3821385667430646e+18,2021-04-14 01:08:07+00:00,['1382138566743064588'],Still impactful in ‘21 ❤️ https://t.co/4LNwJMcdsl,
79,1.3777988877427835e+18,2021-04-02 01:43:47+00:00,['1377798887742783488'],RT @danmassoud: LOOK AT THE NEW FISH THEY FOUND https://t.co/BP5tYMEuaU,
80,1.3777987599171256e+18,2021-04-02 01:43:17+00:00,['1377798759917125633'],RT @desusnice: i'm using vosotros this summer. idc what the teachers told us,
81,1.372972977151697e+18,2021-03-19 18:07:21+00:00,['1372972977151696902'],"RT @umichbaseball: Hello, beautiful.
#GoBlue https://t.co/KaAjhvYA6y",
82,1.372972867743277e+18,2021-03-19 18:06:54+00:00,['1372972867743277065'],RT @StephenCurry30: wow-come on now! @marchmadness @NCAA yall trippin trippin.,
83,1.3729722144300974e+18,2021-03-19 18:04:19+00:00,['1372972214430097417'],RT @SportsCenter: Oregon's Sedona Prince shared a video comparing the women’s and men's weight rooms at their respective NCAA tournament bu…,
84,1.372722431341777e+18,2021-03-19 01:31:46+00:00,['1372722431341776905'],RT @chloe_vollmar: hi i would die for my cat,
85,1.372722311829328e+18,2021-03-19 01:31:17+00:00,['1372722311829327873'],Do you enjoy hamburger helper?,
86,1.370032133562073e+18,2021-03-11 15:21:29+00:00,['1370032133562073093'],RT @santi8a98: Connor is hating this cold weather as much as the rest of us. He's been sinking deeper and deeper into the blankets. 🐱 https…,
87,1.3682051601415168e+18,2021-03-06 14:21:44+00:00,['1368205160141516800'],RT @ahnialove: His name was Elijah Mclain. He was WALKING HOME. He had anemia so he wore a facemask to keep warm. He played violin for stra…,
88,1.368200077068632e+18,2021-03-06 14:01:32+00:00,['1368200077068632065'],RT @moritz_weasley: They definitely did Franz a favor here,
89,1.3681999895838106e+18,2021-03-06 14:01:12+00:00,['1368199989583810560'],Life is absolutely precious,
90,1.366411611137835e+18,2021-03-01 15:34:49+00:00,['1366411611137835014'],RT @luna_leia_: no but u rly had to be there https://t.co/h0txHje01p,
91,1.3664113860714332e+18,2021-03-01 15:33:55+00:00,['1366411386071433220'],RT @Nathiniho: This is getting out of hand 😂😂😂😂😂 https://t.co/DQn9KLm9FB,
92,1.3661975479629537e+18,2021-03-01 01:24:12+00:00,['1366197547962953730'],RT @GretaVanFleet: The King of Cups. The Moon. The Lovers. The Magician. https://t.co/mOusw8A1hj,
93,1.36618021906176e+18,2021-03-01 00:15:21+00:00,['1366180219061760006'],RT @AndrewsNotFunny: y=mx+b jokes are great but at some point we'll have to draw the line,
94,1.364333109148287e+18,2021-02-23 21:55:35+00:00,['1364333109148286976'],It's a great day when I get in my car and crooked smile picks up right at the chorus 😌,
95,1.363346730138407e+18,2021-02-21 04:36:04+00:00,['1363346730138406912'],RT @PEACHYBLACKG0RL: the era that nurtured us all https://t.co/joihdIvlli,
96,1.3633464453325988e+18,2021-02-21 04:34:56+00:00,['1363346445332598787'],@_samtherealest Literally did this today as well 🤣,
97,1.3617529490227282e+18,2021-02-16 19:02:57+00:00,['1361752949022728193'],@LexSchwartz Love this,
98,1.3614420826578207e+18,2021-02-15 22:27:41+00:00,['1361442082657820680'],"RT @USPS: .  💌 💌        💌 💌
💌 💌 💌 💌 💌 💌 
 💌      Be ours      💌
   💌 💌 💌 💌 💌
       💌   💌   💌 
            💌  💌 
                💌",
99,1.359885283299369e+18,2021-02-11 15:21:31+00:00,['1359885283299368963'],"RT @MrsHoover11: Why could 25,000 people attend the super bowl but dads still can’t go to their own babies ultra sound?",
100,1.3594624775289733e+18,2021-02-10 11:21:26+00:00,['1359462477528973312'],There isn't one weeknd song that I actively dislike,
101,1.3583218331546092e+18,2021-02-07 07:48:56+00:00,['1358321833154609152'],RT @C_Rochelle_21: It costs $0 to retweet &amp; support a small business! My next customer could be on your timeline! ✨ https://t.co/dEaYGm4xq4,
102,1.3583215874900746e+18,2021-02-07 07:47:57+00:00,['1358321587490074624'],RT @Patriots: Plane prep before tomorrow’s big trip! https://t.co/5UH9orO2gM,
103,1.3583208803387556e+18,2021-02-07 07:45:08+00:00,['1358320880338755588'],RT @tahiyawho: i survive my period cramps without pain killers are u scared of me now,
104,1.357051646535209e+18,2021-02-03 19:41:39+00:00,['1357051646535208962'],"Three cheers for Pat, the rest of you disgust me https://t.co/oBWS3eFVJW",
105,1.356880475940356e+18,2021-02-03 08:21:29+00:00,['1356880475940356096'],"*calls Santiago at 3 in the morning just to say hi*

Santiago: *answers in drowsy voice* ""hi burger, I love you burger""",
106,1.3568289763465216e+18,2021-02-03 04:56:51+00:00,['1356828976346521600'],RT @bodegaoflove: https://t.co/lOBezocSld,
107,1.3562577320143135e+18,2021-02-01 15:06:56+00:00,['1356257732014313475'],"RT @RickEFresh: If America just called Covid the ""Stay at Home Challenge"" we would've been back to normal 8 months ago",
108,1.3557930814555382e+18,2021-01-31 08:20:34+00:00,['1355793081455538176'],@_ruizadrianna I think of this at least once a day and have to distract myself before sobbing 😭,
109,1.3523194250982195e+18,2021-01-21 18:17:30+00:00,['1352319425098219520'],Bliss https://t.co/MsFw7rHqJ9,
110,1.3523091223944356e+18,2021-01-21 17:36:34+00:00,['1352309122394435584'],RT @POTUS: Wearing masks isn't a partisan issue — it's a patriotic act that can save countless lives. That's why I signed an executive orde…,
111,1.3516309814936123e+18,2021-01-19 20:41:52+00:00,['1351630981493612546'],RT @hydratedangel: DAY 305 OF THE PANDEMIC LET’S HEAR IT FOR DAY 305 https://t.co/9KpKyqMG1n,
112,1.351630814266712e+18,2021-01-19 20:41:12+00:00,['1351630814266712070'],RT @shityboi2stainz: They need to run these back I got my own money now,
113,1.349101047030149e+18,2021-01-12 21:08:49+00:00,['1349101047030149126'],@chloe_jankowski ☺❤,
114,1.3490837894908436e+18,2021-01-12 20:00:14+00:00,['1349083789490843649'],@chloe_jankowski Grubby* nubs,
115,1.3490646335802163e+18,2021-01-12 18:44:07+00:00,['1349064633580216320'],If you're gonna make a cooking video you've got to manicure your nails man,
116,1.3483993763523543e+18,2021-01-10 22:40:38+00:00,['1348399376352354310'],@chloe_jankowski Zaddy,
117,1.3482083799074857e+18,2021-01-10 10:01:40+00:00,['1348208379907485696'],"Missing my girls and boys 💓
@Rudzinskir @kpaalksnyte https://t.co/D9xZgKrWm6",
118,1.3482043241371607e+18,2021-01-10 09:45:33+00:00,['1348204324137160704'],"RT @NisanJoseph: I have an.             Call J.G. Wentworth 
annuity but I.        877-CASH-NOW
need cash now https://t.co/HaBGdqXdro",
119,1.3423145558636667e+18,2020-12-25 03:41:43+00:00,['1342314555863666690'],I like this hehe https://t.co/Lmce22gdh8,
120,1.340124735120806e+18,2020-12-19 02:40:09+00:00,['1340124735120805889'],😭 https://t.co/j9zN24U1Di,
121,1.3370709819412234e+18,2020-12-10 16:25:38+00:00,['1337070981941223425'],"RT @thereidout: ""As a frontline health care care worker, I would just beg and plead you: please stay home, wear the mask. Social distance a…",
122,1.3370708532977295e+18,2020-12-10 16:25:07+00:00,['1337070853297729540'],This is my awesome assistant manager! Go Natalie!! 💚💙 https://t.co/XKs4I38tnN,
123,1.3339625538531738e+18,2020-12-02 02:33:51+00:00,['1333962553853173763'],"RT @joanna_louise0: Just held a persons hand as they died alone, without their family or loved ones by their side. Glad you enjoyed your me…",
124,1.329201046082687e+18,2020-11-18 23:13:19+00:00,['1329201046082686977'],RT @RespectfulMemes: https://t.co/9ytsytE6YL,
125,1.3288223844644536e+18,2020-11-17 22:08:39+00:00,['1328822384464453632'],"RT @Nuraar: Went on a walk, fogged up my glasses, and found this :) https://t.co/xV7j7iNKwo",
126,1.3288223248591217e+18,2020-11-17 22:08:25+00:00,['1328822324859121666'],Give me christmas cookie baking shows and I will be healed,
127,1.3243498162735923e+18,2020-11-05 13:56:16+00:00,['1324349816273592321'],RT @theresakost13: i’ll just leave this here  https://t.co/vXn8YijUuV,
128,1.324119082174763e+18,2020-11-04 22:39:24+00:00,['1324119082174763009'],I literally don't remember being 20 years old it was just 19 to 21,
129,1.3222706610799575e+18,2020-10-30 20:14:26+00:00,['1322270661079957505'],RT @KirkWrites79: Y’all. I. Am. Howling. 😂😂😂 https://t.co/uBtmSmqfj5,
130,1.315456017006764e+18,2020-10-12 00:55:29+00:00,['1315456017006764032'],RT @Thom_astro: How it started:       How it's going: https://t.co/2VL5RtxNvj,
131,1.315455884093522e+18,2020-10-12 00:54:57+00:00,['1315455884093521920'],"RT @umichbball: Yup ... keep watching what @D_Bo20 can do!

#GoBlue ➡️ #ProBlue
〽️🏀 https://t.co/6yCbATqLFW",
132,1.3146801190222356e+18,2020-10-09 21:32:20+00:00,['1314680119022235649'],RT @sneeps29: All I want is for @geraldstratfor3 to be proud of my basil plant https://t.co/XlkaPbjtUZ,
133,1.3146800821962015e+18,2020-10-09 21:32:11+00:00,['1314680082196201472'],RT @geraldstratfor3: Not all my veg are perfect cheers https://t.co/NLXOZTUcZ7,
134,1.3143753177049047e+18,2020-10-09 01:21:10+00:00,['1314375317704904705'],RT @myeshachou: how it started:              how it ended: https://t.co/IbhPglXtLd,
135,1.3111235966984397e+18,2020-09-30 01:59:59+00:00,['1311123596698439680'],RT @irdga__: Looking for a 3 bedroom 2 bathroom house for 7$.,
136,1.311115423870595e+18,2020-09-30 01:27:31+00:00,['1311115423870595074'],is watching the presidential debate and wants to move to another country,
137,1.310655735337046e+18,2020-09-28 19:00:52+00:00,['1310655735337046022'],@chloe_jankowski Lololol what can I say 😅,
138,1.3104785150668554e+18,2020-09-28 07:16:40+00:00,['1310478515066855424'],"RT @BriFinley24: So uh I was comin home and walked up to ""my"" apartment, swiped the key 5 times and it didnt work so I knocked on the door…",
139,1.3104785040945684e+18,2020-09-28 07:16:37+00:00,['1310478504094568448'],@kpaalksnyte The man is probably scarred to this day,
140,1.3089319521631232e+18,2020-09-24 00:51:10+00:00,['1308931952163123201'],Jk,
141,1.3082320477151273e+18,2020-09-22 02:30:00+00:00,['1308232047715127296'],RT @wamlart: if u are feeling sad pls look at this cute duck 💜 https://t.co/gVWRPnH47f,
142,1.307666806144893e+18,2020-09-20 13:03:56+00:00,['1307666806144892931'],"RT @cjscalia: I'm very sad to hear about the passing of my parents' good friend, and my father's wonderful colleague, Justice Ginsburg. May…",
143,1.3057377885962895e+18,2020-09-15 05:18:42+00:00,['1305737788596289536'],I heart nurse jackie,
144,1.30562145658855e+18,2020-09-14 21:36:27+00:00,['1305621456588550145'],RT @CaucasianJames: an ostrich would absolutely kick my ass,
145,1.3056203415244431e+18,2020-09-14 21:32:01+00:00,['1305620341524443138'],RT @Real_jaeflex: Imagine your own dog doing this to you 😂😂😂😂 https://t.co/QBHG9LAJ4m,
146,1.3056198266232955e+18,2020-09-14 21:29:58+00:00,['1305619826623295488'],"RT @RexChapman: Cleansing the timeline with this one. 

Be a number 50 in someone’s life... https://t.co/GZy4O4CRxL",
147,1.3056196157379584e+18,2020-09-14 21:29:08+00:00,['1305619615737958401'],RT @NitesTV: https://t.co/WKw6Pw1w83,
148,1.3056192070994248e+18,2020-09-14 21:27:30+00:00,['1305619207099424771'],RT @pinkxivy: homemade bread capybara.. https://t.co/o6lJznHnKv,
149,1.3053294941615923e+18,2020-09-14 02:16:17+00:00,['1305329494161592323'],I love you dearly my sweet Sarah 💛 https://t.co/CoGhKTL4uD,
150,1.305299304328966e+18,2020-09-14 00:16:20+00:00,['1305299304328966149'],A big time rush song just played at a bar I'm at in cleveland and now my life is complete,
151,1.3045158112608911e+18,2020-09-11 20:23:00+00:00,['1304515811260891138'],RT @solakpain: Never Forget when Sammy Sosa did this after 9/11 https://t.co/E5kHCzeSth,
152,1.304504512204464e+18,2020-09-11 19:38:06+00:00,['1304504512204464130'],RT @gdugani14: he wouldn’t have let it get this bad https://t.co/tvICNfkRuu,
153,1.3022031532118917e+18,2020-09-05 11:13:20+00:00,['1302203153211891712'],"Brendan Tanner Finley 😂 

Brenna when they found out I was a girl https://t.co/qvMUEWeRzB",
154,1.299678108858151e+18,2020-08-29 11:59:42+00:00,['1299678108858150914'],RT @willssephine: Rest well King https://t.co/0u7ErYCRPJ,
155,1.2995352644576584e+18,2020-08-29 02:32:05+00:00,['1299535264457658369'],RT @chadwickboseman: https://t.co/aZ2JzDf5ai,
156,1.2990412290622423e+18,2020-08-27 17:48:58+00:00,['1299041229062242305'],"RT @scratchpadMD: 04:56am: ...... 
04:57am: ......
04:58am: ......
04:59am: ......
05:00am: https://t.co/PNmFnIwxy3",
157,1.2975402205445857e+18,2020-08-23 14:24:30+00:00,['1297540220544585729'],"RT @BleacherReport: Kobe would’ve been 42 today.

Mamba forever. 💜💛 https://t.co/MvJQTOAFT2",
158,1.2975400384446874e+18,2020-08-23 14:23:46+00:00,['1297540038444687361'],RT @cal_gif: I’m not a chef but boyardees days getting harder and harder to get through,
159,1.2975396716611256e+18,2020-08-23 14:22:19+00:00,['1297539671661125632'],@_brooklyncrow The book is so incredible! I've been waiting for this movie ever since senior year of high school!,
160,1.2975394657963745e+18,2020-08-23 14:21:30+00:00,['1297539465796374528'],RT @myeshachou: i pretend i’m ok but i’m really just thinking of this post https://t.co/NvRA5p8udH,
161,1.296258244046979e+18,2020-08-20 01:30:23+00:00,['1296258244046979072'],RT @asthehosptuRNs: Can we normalize doctors shadowing nurses for a shift and nurses shadowing doctors for a shift?,
162,1.292875670595527e+18,2020-08-10 17:29:14+00:00,['1292875670595526656'],RT @brittany_broski: YOU SHOULD NOT HAVE TO BE PERSONALLY AFFECTED BY COVID TO CARE,
163,1.291952297073926e+18,2020-08-08 04:20:05+00:00,['1291952297073926151'],Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/IcITVgeAVP,
164,1.2917340179524198e+18,2020-08-07 13:52:43+00:00,['1291734017952419848'],RT @imbobswaget: i am again extremely confident that i would try to touch lava with my bare hands,
165,1.2917337307852063e+18,2020-08-07 13:51:35+00:00,['1291733730785206274'],When the favorite button was a star and it wasn't the year 2020... miss u,
166,1.2917329826471936e+18,2020-08-07 13:48:36+00:00,['1291732982647193600'],@DestineyDesired @JayYvette You're so talented!! 🎨🤩,
167,1.2917328058153574e+18,2020-08-07 13:47:54+00:00,['1291732805815357447'],RT @DestineyDesired: 🎨It costs $0.00 to retweet my art🎨 https://t.co/OSHE5irdn3,
168,1.291732683219927e+18,2020-08-07 13:47:25+00:00,['1291732683219927042'],@Flynn_Haley11 Red 110% ❤,
169,1.2900849105106985e+18,2020-08-03 00:39:45+00:00,['1290084910510698499'],@sneeps29 Sending you all my love 💙,
170,1.290084327397552e+18,2020-08-03 00:37:26+00:00,['1290084327397552129'],@EwdatsGROSS @santi8a98,
171,1.2900181299893944e+18,2020-08-02 20:14:24+00:00,['1290018129989394432'],@PVance21 😍 UGHHH THE BEST!!,
172,1.2900165228538511e+18,2020-08-02 20:08:01+00:00,['1290016522853851136'],And how could I forgot Daughtry omg,
173,1.2900161047656243e+18,2020-08-02 20:06:21+00:00,['1290016104765624320'],Rob Thomas + Matchbox Twenty and the Goo Goo Dolls give me the best late 90s-2000s feels,
174,1.288526745868677e+18,2020-07-29 17:28:10+00:00,['1288526745868677120'],"RT @santi8a98: As a proud Michigander, I too often forget the literal natural wonderland that is the Upper Penninsula. Took these while vis…",
