id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.557418601346474e+18,2022-08-10 17:28:24+00:00,['1557418601346473985'],@TerryCairney Tiny Rebel ;-),,tiny rebel
1.5566981797808947e+18,2022-08-08 17:45:42+00:00,['1556698179780894720'],@traceyb78 @TonyP146 @Clinnick1 @RailDaily Thanks I came to ask the same question!!,,thanks came ask question
1.5566978384275374e+18,2022-08-08 17:44:21+00:00,['1556697838427537416'],Third fire in about 4 days - two taking farming machinery with them. Utterly heart-breaking for the #farmers involved. #rural #farming https://t.co/LqXZJHVeP5,,third fire day two taking farming machinery utterly heartbreaking involved
1.5555133488124068e+18,2022-08-05 11:17:37+00:00,['1555513348812406784'],"@PDBear1234 Am so sorry he was a lovely boy. Glad he went peacefully, thinking of you all right now x",,sorry lovely boy glad went peacefully thinking right
1.5538047218902016e+18,2022-07-31 18:08:08+00:00,['1553804721890201602'],@GarethPotter14 @Lionesses Imagine trying to make a joke but not knowing the difference between there and their 🤣😂,,imagine trying make joke knowing difference
1.553484318776955e+18,2022-07-30 20:54:58+00:00,['1553484318776954881'],@EstherMcVey1 Too elderly dad to @NorthBristolNHS he had rash over body that was itching &amp; burning. Nurse on duty talked down  him &amp; was rude &amp; despite it burning &amp; him 😢told him go see your gp or wait. After 4 hrs we walked out. Took his GP a month to reply to pics we sent at their request.,,elderly dad rash body itching amp burning nurse duty talked amp rude amp despite burning amp told see wait walked took month reply pic sent request
1.5534828198879314e+18,2022-07-30 20:49:01+00:00,['1553482819887931392'],@dippybitch You ok? Here if you need to chat. I’m only a message away x,,need chat message away
1.5523898733314785e+18,2022-07-27 20:26:02+00:00,['1552389873331478533'],@faireyclarey Happy birthday! Though it's about time she grew out of those gorgeous eyelashes! x,,happy birthday though time grew gorgeous eyelash
1.5519632776509522e+18,2022-07-26 16:10:54+00:00,['1551963277650952192'],@saltrocksoul just wanted to say Phoebe in Customer Services totally rocks!,,wanted say phoebe customer service totally rock
1.5513361787078328e+18,2022-07-24 22:39:02+00:00,['1551336178707832832'],@ranger1uk @AC_2805 @mikewhoatv 🤨🤨😂😂😂😂,,
1.551168487774634e+18,2022-07-24 11:32:41+00:00,['1551168487774633984'],"Pint of Thatchers, sat by the river looking at the bridge. Near perfect Bristol day.",,pint thatcher sat river looking bridge near perfect bristol day
1.5502074897649828e+18,2022-07-21 19:54:01+00:00,['1550207489764982786'],"@Fibutton mine comes tomorrow, birthday present to myself. I plan to spend the afternoon curled up on the sofa reading it.",,mine come tomorrow birthday present plan spend afternoon curled sofa reading
1.5502039761713605e+18,2022-07-21 19:40:03+00:00,['1550203976171360256'],@Bristol_ARC @itsginajones this is killing me and I want them all!!,,killing want
1.5497259461518377e+18,2022-07-20 12:00:32+00:00,['1549725946151837700'],@MontroseBasin Ahh that explains it - there was a dove and a wood pigeon doing this in the garden yesterday and I thought they were hurt. Our birds are spoilt as we have 4 baths and the water is changed in the morning and afternoon!,,ahh explains dove wood pigeon garden yesterday thought hurt bird spoilt bath water changed morning afternoon
1.5497254759327007e+18,2022-07-20 11:58:40+00:00,['1549725475932700673'],@marybeth_w86 Love this idea! Thankfully I'm working from home but the birds have the choice of 4 baths in the garden this week. Him indoors thought I'd gone bat crap crazy until he saw a woodpecker on one and it changed view to cool,,love idea thankfully i'm working home bird choice bath garden week indoors thought i'd gone bat crap crazy saw woodpecker one changed view cool
1.5494765331018957e+18,2022-07-19 19:29:28+00:00,['1549476533101895680'],I'm sure the people of Wennington are agreeing with all the smug tweets he's posting about France right now. https://t.co/bRYS6t4K17,,i'm sure people wennington agreeing smug tweet he's posting france right
1.549475176013865e+18,2022-07-19 19:24:04+00:00,['1549475176013864960'],@_PaulHayward https://t.co/WQXWibEFDS,,
1.5492935698396652e+18,2022-07-19 07:22:26+00:00,['1549293569839665153'],@Rgby2020 @dandoherty1981 @NPASLondon @NPASSouthEast you spelt entitled idiot wrong.,,spelt entitled idiot wrong
1.5465983638685696e+18,2022-07-11 20:52:39+00:00,['1546598363868569609'],#heatwave #heat #UKHeatwave #Heatwave2022 #Summer2022 #Summer22 https://t.co/pR9JqCndum,,
1.5465012162507817e+18,2022-07-11 14:26:37+00:00,['1546501216250781696'],"@networkrail @networkrailwest Saw the site in April and again last week, was great to see how much has changed over the weeks. Though walking up from Dawlish to the MS site towards Teignmouth is not recommended - too many hills!",,saw site april last week great see much changed week though walking dawlish site towards teignmouth recommended many hill
1.5464317583835873e+18,2022-07-11 09:50:37+00:00,['1546431758383587328'],@orangina17 Good luck! I think it's been worse for so many people this year but not sure why. Hope it settles down soon for you,,good luck think worse many people year sure hope settle soon
1.5464312835967631e+18,2022-07-11 09:48:43+00:00,['1546431283596763136'],"@orangina17 Absolutely - been a while since I've had it so bad, had to pull over on Saturday as eyes were so bad. I went to Tesco and got these - been so much better since - not cheap but best I've found in a long time https://t.co/XPThHPlpwJ",,absolutely since i've bad pull saturday eye bad went tesco got much better since cheap best i've found long time
1.545899134225351e+18,2022-07-09 22:34:09+00:00,['1545899134225350657'],Slightly biased but pretty sure this is my favourite stretch of #railtrack #railway #britishrailway #dawlish #dawlishseawall https://t.co/gKFopXvCI0,,slightly biased pretty sure favourite stretch
1.545777753424814e+18,2022-07-09 14:31:50+00:00,['1545777753424814080'],@kmm16x @Scouse_ma That day tbs was bat crap crazy. Not like I’d said anything controversial bar let women decide. Our house is nearly finished in the Forest so you need come visit on rest days.,,day bat crap crazy like said anything controversial bar let woman decide house nearly finished forest need come visit rest day
1.5456772974826127e+18,2022-07-09 07:52:39+00:00,['1545677297482612736'],Me getting in from doing the horses and turning on the rugby #NZLvIRE #nzire #AllBlacks #Ireland https://t.co/8gWPTeWfLG,,getting horse turning rugby
1.545671410080678e+18,2022-07-09 07:29:16+00:00,['1545671410080677888'],@kmm16x @Scouse_ma Nope no idea 🙊🙊😂 https://t.co/PoMWSv4Uur,,nope idea
1.5437240191611044e+18,2022-07-03 22:31:01+00:00,['1543724019161104386'],@Vivek67320134 @shedyw @JoelPellington @CraigLUFC77 Yep it's 2 runs for a no ball https://t.co/jJxz5xRVf8,,yep run ball
1.5433168169021972e+18,2022-07-02 19:32:57+00:00,['1543316816902197250'],@Smurf_Health The bit between Dawlish &amp; Dawlish Warren is complete and now they’re doing past the station. Agree something is needed but don’t expect to see it anytime soon. Hopefully the new wall though will help as it appears to be higher than before.,,bit dawlish amp dawlish warren complete theyre past station agree something needed dont expect see anytime soon hopefully new wall though help appears higher
1.54330482774007e+18,2022-07-02 18:45:18+00:00,['1543304827740069892'],Having a nose at the new sea wall #dawlish #dawlishwarren #rail #railtrack #seawall #devoncoast #greatwestern #greatwesternrail https://t.co/2DfuYt1Y1l,,nose new sea wall
1.5431891694045798e+18,2022-07-02 11:05:43+00:00,['1543189169404579843'],@lufcgrace You can’t bet the people criticising you have never stayed at one job for like and have moved to other orgs for better ££ or better chances etc. he’s just doing the same as all of us.,,cant bet people criticising never stayed one job like moved orgs better better chance etc
1.542618209886634e+18,2022-06-30 21:16:56+00:00,['1542618209886633984'],@kmm16x must admit I may have also checked him out at some point!,,must admit may also checked point
1.5426172106145792e+18,2022-06-30 21:12:58+00:00,['1542617210614579204'],@kmm16x I would just like to direct you to.....@ capthlr,,would like direct capthlr
1.542242330572374e+18,2022-06-29 20:23:19+00:00,['1542242330572374016'],Can't help but feel that the @PGUK adverts for #bold all in one pods warning us to 'always keep away from children' is actually a warning for life in general and not just to keep the pods away from the kids #pguk #boldpods,,can't help feel advert one pod warning 'always keep away children' actually warning life general keep pod away kid
1.5415464736445071e+18,2022-06-27 22:18:14+00:00,['1541546473644507146'],Feeling unwell thanks to a M&amp;S Chicken &amp; Mushroom Pie that probably wasn't cooked properly. Talking to my sister on the phone &amp; my nephew shouts 'this isn't just food poisoning this is M&amp;S food poisoning'. I can't decide if I love his sense of humour or hate him right now,,feeling unwell thanks mamps chicken amp mushroom pie probably cooked properly talking sister phone amp nephew shout 'this food poisoning mamps food poisoning' can't decide love sense humour hate right
1.5411873203675177e+18,2022-06-26 22:31:05+00:00,['1541187320367517697'],"@Elwick70 @BorisJohnson @grantshapps My dad to his mates - drivers earn over 70k a year yet they’re striking
Me - sigh not they don’t and it’s not the drivers who are striking
Dad- Mary will always defend them
Me - Google’s how to get away with murder and still get your inheritance",,dad mate driver earn year yet theyre striking sigh dont driver striking dad mary always defend google get away murder still get inheritance
1.5411029847168532e+18,2022-06-26 16:55:58+00:00,['1541102984716853248'],"@luke_ology @Specsavers I can’t afford much, but how much to help sort Luke a pair of specs to help him complete his studies? I’d happily chip in to get him a pair f you can help with a quote.",,cant afford much much help sort luke pair spec help complete study happily chip get pair help quote
1.5404354343455785e+18,2022-06-24 20:43:22+00:00,['1540435434345578498'],@Mrs_BT @Chris_I_Carter The day ended so defo got better. I find of I don’t drink I can’t sleep too well. Be healthy and not sleep or glass of wine and sleep lol. Have a great weekend x https://t.co/mWmW6FqSPv,,day ended defo got better find dont drink cant sleep well healthy sleep glass wine sleep lol great weekend
1.5404345761574175e+18,2022-06-24 20:39:57+00:00,['1540434576157417478'],"@BigPawsRule @metpoliceuk Absolutely. You’re in a better place now and I’m always* around if you need to chat

*unless Chris Hemsworth is on TV then you’re on your own 😂",,absolutely youre better place always around need chat unless chris hemsworth youre
1.5404327541601116e+18,2022-06-24 20:32:43+00:00,['1540432754160111619'],When he picks the movie for the night and picks #TopGunMaverick https://t.co/bIhigmbvKG,,pick movie night pick
1.5398745719601766e+18,2022-06-23 07:34:42+00:00,['1539874571960176640'],When you’re trying to have a quiet breakfast in the garden &amp; the kids start bickering. Yep the female started it 😂 #nature #woodpecker #wildbirds #gardenlife #forestofdean #woodpeckers #wildlife https://t.co/5dIu6fzHiG,,youre trying quiet breakfast garden amp kid start bickering yep female started
1.539872744812208e+18,2022-06-23 07:27:26+00:00,['1539872744812208129'],@BigPawsRule @metpoliceuk You did what you thought was best at the time and you’ve probably saved/helped more people than you realise. It’s only when you walk away you realise the impact on you. Hope you’re ok though x,,thought best time youve probably savedhelped people realise walk away realise impact hope youre though
1.539871961018425e+18,2022-06-23 07:24:19+00:00,['1539871961018425344'],@Mrs_BT @Chris_I_Carter I’m regularly late I’ve tried and I have to work really hard to be early. I’m normally a 4-5 hours sleep a night girl but last night couldn’t (house was still over 25° at 0000) so fail safe of loads of alarms. Got up though. And now I’m shattered 🤨🙈😂,,regularly late ive tried work really hard early normally hour sleep night girl last night couldnt house still fail safe load alarm got though shattered
1.5398509297421517e+18,2022-06-23 06:00:45+00:00,['1539850929742151685'],@Mrs_BT @Chris_I_Carter I also had the radio alarm clock set 3 times from beep to radio back to beep and got the person who was picking me up to call me when they got up and when they left their house. Can never be too cautious 😂😂,,also radio alarm clock set time beep radio back beep got person picking call got left house never cautious
1.5397647168721224e+18,2022-06-23 00:18:10+00:00,['1539764716872122368'],Alarm starts to go off in just over an hour and I’m wide awake. #wideawake #wideawakeclub https://t.co/FqVy72obaK,,alarm start hour wide awake
1.539684451063681e+18,2022-06-22 18:59:13+00:00,['1539684451063681026'],@HawkErtan @2SevernBridges Highways are ignoring all people asking why they can't either delay or remove the works - seem they don't care - hope you're doing ok!,,highway ignoring people asking can't either delay remove work seem care hope
1.5396841674237706e+18,2022-06-22 18:58:06+00:00,['1539684167423770625'],@HighwaysSWEST There wouldn't be these queues if you'd cancelled or removed the works on the old bridge - you could have removed them until 9pm and let people through.,,queue cancelled removed work old bridge could removed let people
1.5396825831890657e+18,2022-06-22 18:51:48+00:00,['1539682583189065728'],"@hbkeenan @metpoliceuk @DailyMailUK refused to show their picture online - blanked out the face you can see - nothing to do with the victim being foreign etc I'm sure 
😒",,refused show picture online blanked face see nothing victim foreign etc i'm sure
1.5396614421019443e+18,2022-06-22 17:27:47+00:00,['1539661442101944320'],@HighwaysSWEST Why can't the roadworks be removed for either an hour or two or the night to allow the traffic to flow? I'm sure the team wouldn't mind standing down until say 9pm &amp; removing the cones to allow people to get through.,,can't roadworks removed either hour two night allow traffic flow i'm sure team mind standing say amp removing cone allow people get
1.539492064752173e+18,2022-06-22 06:14:45+00:00,['1539492064752173056'],"@hmcami @alastairam @garryrat No we don't - not all of us get free rail travel for life, some of us don't even get that now.",,get free rail travel life even get
1.5394899477149942e+18,2022-06-22 06:06:20+00:00,['1539489947714994176'],"Lovely quiet day yesterday, fun afternoon with the 8 year old after school at the water park. Knowing that this liar/cheat/bully/vile person got arsy about yesterday &amp; Jess' post all the better 🤣😂 https://t.co/vpaHOTxZde",,lovely quiet day yesterday fun afternoon year old school water park knowing liarcheatbullyvile person got arsy yesterday amp jess' post better
1.5388241898131825e+18,2022-06-20 10:00:51+00:00,['1538824189813182464'],@Elwick70 Yep! I tried to explain to my dad and his friends and my dads response was 'Mary will defend them regardless' so I gave up trying.,,yep tried explain dad friend dad response 'mary defend regardless' gave trying
1.5382857607759626e+18,2022-06-18 22:21:19+00:00,['1538285760775962626'],@windygas @hkist Yes! Once opened front door around 2am and hit it on the wall and it slammed shut. Mum woke up and came to check on me. I shushed her and said ‘ shh don’t tell mum but I’m a bit drunk’ she put me to bed with two pints of water on the table.,,yes opened front door around hit wall slammed shut mum woke came check shushed said shh dont tell mum bit drunk put bed two pint water table
1.5375002002809403e+18,2022-06-16 18:19:47+00:00,['1537500200280940544'],@capriCI5 No worries - I might have dreamt this bit as am bit occupied by the Rail strike but think TfL said no normal service until 8am on the 22nd.,,worry might dreamt bit bit occupied rail strike think tfl said normal service
1.537497736848851e+18,2022-06-16 18:10:00+00:00,['1537497736848850944'],@kmm16x I know the farmers ok just shaken up more than anything but I really hope the last words before were ‘hold my cider’,,know farmer shaken anything really hope last word hold cider
1.5374962009952748e+18,2022-06-16 18:03:54+00:00,['1537496200995274753'],@capriCI5 There is a tube strike on the 21st to link with the rail one. Other than that no other dates. Crossrail and overground I think also affected on all dates as  they’re rail not tube.,,tube strike link rail one date crossrail overground think also affected date theyre rail tube
1.5374950000108708e+18,2022-06-16 17:59:07+00:00,['1537495000010870785'],@kmm16x Tractor is tired so tractor is going to nap right here.,,tractor tired tractor going nap right
1.5374574669167084e+18,2022-06-16 15:29:59+00:00,['1537457466916708352'],We do road accidents very different in the Forest 🤣😂 https://t.co/M3b8xaZg34,,road accident different forest
1.537089704159486e+18,2022-06-15 15:08:37+00:00,['1537089704159485954'],@blueinyorkshire @eustontap According to their website their prices start at £3.40 a pint or £3 a bottle. I wondered too so had a nose!,,according website price start pint bottle wondered nose
1.5357336281849774e+18,2022-06-11 21:20:04+00:00,['1535733628184977408'],Waits for all the idiots to confuse rail and London Underground aka tube and make claims about salary. Fed up seeing the bitching about rail salaries when this strike isn’t drivers it’s the staff behind the scenes. Sophie or Simon is just attention seeking. https://t.co/Pl9ewJXMah,,wait idiot confuse rail london underground aka tube make claim salary fed seeing bitching rail salary strike isnt driver staff behind scene sophie simon attention seeking
1.5357326979764306e+18,2022-06-11 21:16:22+00:00,['1535732697976430594'],@chris_t1904 @sophielouisecc Keep fighting. Those of us on the contractor side of infrastructure work are with you.,,keep fighting contractor side infrastructure work
1.534681929504772e+18,2022-06-08 23:40:59+00:00,['1534681929504772102'],"@btsportrugby How much last season I was paying for BT Sports, this season switched to IPTV, over 7k of channels for £45 for the year. Total revelation.",,much last season paying sport season switched iptv channel year total revelation
1.5346762433203896e+18,2022-06-08 23:18:23+00:00,['1534676243320389634'],"@iainlee Well done on speaking out. Many people still believe men shouldn't talk about things like this, but you are spot on to do so. You speaking out even if it helps just 1 person, that's 1 person more than you not speaking out. Good luck to you in all you do in the future.",,well done speaking many people still believe men talk thing like spot speaking even help person that's person speaking good luck future
1.5346753194451476e+18,2022-06-08 23:14:43+00:00,['1534675319445147648'],@1_pye I'll spend MY money that I earned how I want.,,i'll spend money earned want
1.534675019279831e+18,2022-06-08 23:13:32+00:00,['1534675019279831040'],@LewisSpeight When you order Ryan Reynolds from Wish 😂🤣,,order ryan reynolds wish
1.5345800666167583e+18,2022-06-08 16:56:13+00:00,['1534580066616758272'],"Bought a coffee at 7am on my way home, put it in the cup holder as I drove home. Just realised it's still in the car 🙄🙄",,bought coffee way home put cup holder drove home realised still car
1.5343080400061604e+18,2022-06-07 22:55:17+00:00,['1534308040006160391'],@Harrison1Ron Ahh @Mark_J_Harper who broke the law himself but seems to think it's a case of one rule for him one for Boris - then again Mark is living a lie full stop so no surprises there.,,ahh broke law seems think case one rule one boris mark living lie full stop surprise
1.534094789045629e+18,2022-06-07 08:47:54+00:00,['1534094789045628928'],@VictoriaW_EA It was the church that threw me as it's similar in shape to one near Spitalfields. You're in a lovely area if not busy!,,church threw similar shape one near spitalfields lovely area busy
1.5340940902578053e+18,2022-06-07 08:45:07+00:00,['1534094090257805312'],"@VictoriaW_EA I was miles off - I had towards Aldgate first off. Ooh lots of shops, farewell pay check ;-)",,mile towards aldgate first ooh lot shop farewell pay check
1.5340938628258693e+18,2022-06-07 08:44:13+00:00,['1534093862825869312'],Keith's been a naughty boy (again) hence Wales Online not allowing people to comment 😂🤣😂🤣 https://t.co/KGE1NiCZtM,,keith's naughty boy hence wale online allowing people comment
1.5340932792513823e+18,2022-06-07 08:41:54+00:00,['1534093279251382272'],@VictoriaW_EA good luck! Where are you now?,,good luck
1.5339524001254605e+18,2022-06-06 23:22:06+00:00,['1533952400125460482'],@giles_f_1989 Big hugs sweetheart. You know where am I if you need me or anything. If you want a visitor then shout. I’m happy to come down the M4 to see you if you need it x,,big hug sweetheart know need anything want visitor shout happy come see need
1.53390154696192e+18,2022-06-06 20:00:01+00:00,['1533901546961920004'],Sometimes it’s nice to be the only one in the field at the end of a long day #forestofdean #villagelife #eveningview #eveningwalk https://t.co/aFCfnA3u3P,,sometimes nice one field end long day
1.533741511581614e+18,2022-06-06 09:24:06+00:00,['1533741511581614087'],@UKCopHumour I think Dan was defending you - it was Alf with the issue - Alf whose head is so far up his own arse he doesn't even follow anyone on Twitter. So clearly goes looking for Tweets to be offended by.,,think dan defending alf issue alf whose head far arse even follow anyone twitter clearly looking tweet offended
1.5336229341321134e+18,2022-06-06 01:32:55+00:00,['1533622934132113408'],"@AnthonyRJoseph Reading crap like this, makes me glad I get my Sky Sports via IPTV so I don't have to contribute to your wages.",,reading crap like make glad get sky sport via iptv contribute wage
1.5334419510051308e+18,2022-06-05 13:33:45+00:00,['1533441951005130752'],@CraigLUFC77 You’ve got them admitting they owe you money. Sure you could take them to civil court as they’ve admitted it and that they need to pay it back.,,youve got admitting owe money sure could take civil court theyve admitted need pay back
1.5332006618478674e+18,2022-06-04 21:34:57+00:00,['1533200661847867395'],And the season ended and yet again @BristolBears finished above @BathRugby #bristolbears #bristolrugby https://t.co/AE3aePh9bH,,season ended yet finished
1.532382604615422e+18,2022-06-02 15:24:17+00:00,['1532382604615421952'],@andrewtlynch Read that as recycling and thought why is he pushing for a recycling centre in the docks….then I read it again 🙈🙈😂,,read recycling thought pushing recycling centre docksthen read
1.5323333005005496e+18,2022-06-02 12:08:22+00:00,['1532333300500549632'],@CraigLUFC77 Yep it’s working x,,yep working
1.532330510676025e+18,2022-06-02 11:57:17+00:00,['1532330510676025346'],@CraigLUFC77 Send me the link and I’ll check it’s working for you,,send link ill check working
1.5323113331185664e+18,2022-06-02 10:41:05+00:00,['1532311333118566400'],@CraigLUFC77 Have you filled in the bit about why you’re fundraising. Sometimes too they send you an email you need to click to confirm it’s your email etc.,,filled bit youre fundraising sometimes send email need click confirm email etc
1.5321323928481956e+18,2022-06-01 22:50:02+00:00,['1532132392848195595'],Oh #Bristol yet again you do not fail to amuse #loveisland #LoveIsland2022 https://t.co/ul4Lc4nrAp,,yet fail amuse
1.5320735944819548e+18,2022-06-01 18:56:24+00:00,['1532073594481954816'],"When you get your order has been despatched notification from @LloydsPharmacy, you click the link to discover they are sending it via Evri https://t.co/R4POrNiB6x",,get order despatched notification click link discover sending via evri
1.5319945212775424e+18,2022-06-01 13:42:11+00:00,['1531994521277542404'],@CraigLUFC77 typical male then just being dramatic and awkward :-),,typical male dramatic awkward
1.5319859930285793e+18,2022-06-01 13:08:18+00:00,['1531985993028579329'],"@CraigLUFC77 If he hates having wet paws, ask the vet if there is a liquid form of his pain meds etc - put the liquid drugs on his paws and he'll hate it so clean it off therefore digesting the drugs :-)",,hate wet paw ask vet liquid form pain med etc put liquid drug paw he'll hate clean therefore digesting drug
1.531978947700867e+18,2022-06-01 12:40:18+00:00,['1531978947700867072'],@GWRHelp Hi trying to book 1st class ticket PAD to Truro next Friday either 1404 or 1504 - says I need to book a seat but won't let me book a seat or move past the page? Is there an issue on the site please?,,trying book class ticket pad truro next friday either say need book seat let book seat move past page issue site please
1.531738085087748e+18,2022-05-31 20:43:12+00:00,['1531738085087748097'],@giles_f_1989 Do you need anything?,,need anything
1.531681769312899e+18,2022-05-31 16:59:25+00:00,['1531681769312899079'],Imagine being a scammer and you decide to pretend to be #TUI 😂😂 https://t.co/yOlJXaOCeV,,imagine scammer decide pretend
1.5315916017092854e+18,2022-05-31 11:01:08+00:00,['1531591601709285378'],@marksandspencer Yep! It's always chocolate trifle and pink doughnut first despite them being at the far end of the store. She discovered the dipping doughnuts last visit and now we 'MUST' have them again :-),,yep always chocolate trifle pink doughnut first despite far end store discovered dipping doughnut last visit 'must'
1.5315912901226537e+18,2022-05-31 10:59:53+00:00,['1531591290122653699'],@whiskeyrich Once went to my (now) 78 year old dad and he had 'At home with the Kardashians' on - he claims he just hadn't turned over after the previous show....,,went year old dad 'at home kardashians' claim turned previous show
1.531590797602304e+18,2022-05-31 10:57:56+00:00,['1531590797602304000'],"@GMB @CharlotteHawkns @kmm16x you must say please, thank you, if you don't mind sir 🙄😂",,must say please thank mind sir
