,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
14117,14117,joke,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.3955001246152642,True,@NellFrizzell The in jokes and just being comfortable with each other completely
6093,6093,thanks tweet,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,@WeCYPnurses Thanks @ericasmart for all this weekends tweets! https://t.co/kHkOiXheKV
61664,61664,index tweet mind,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,False,@jennysim_1 @CarlRMay I was thinking exactly that as I was reading the index tweet Great minds 🤔
93991,93991,anniversary,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,@Mrs_Milesy Happy anniversary
36712,36712,hope thank tweet,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.7281777295735458,False,@rachaelmajor1 Oh no! Hope he is OK! Thank you for the Tweet chat it gave me a lot to think about #NDNursesUK
26922,26922,anniversary year plan blog post,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.0339623465910516,False,Can you believe it's @WeNurses 10th Anniversary this year ! Looking ahead and making plans &gt; https://t.co/JWJl1pMEMd New blog post :D
33022,33022,stalker,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.0189204711483517,False,@OriginalLeiZ Ooh it’s a stalker one… yep. I’ll give it a go.
4896,4896,twitter,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.8523941271041069,True,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary All because of U2! https://t.co/pzXvFf3jex
33516,33516,hour dose reply,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.0373462644628602,False,@BozWallace I’ve got it sorted now. They were pretty quick when they asked ‘when is hour next dose due?’ and my reply was ‘4 days ago’ 🤣🥴
83850,83850,hour,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.3682365511688915,True,only a hour to go! have you read the pre-chat. #weldns https://t.co/5cuU6ylqsk
43828,43828,twitter,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,"Twitter, what HAVE YOU DONE."
44364,44364,hour,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.5170119569348898,True,@BrammarLucas That was me for an hour 😂
91949,91949,number follower,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.1362412915649984,False,"@Kimmy526805591 @microlabdoc First name- many numbers, no followers... sigh"
60422,60422,year couple,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.0668302549581445,False,"@ajmy For years now, got a couple of kids!"
89014,89014,year tweet,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.8644007635853326,False,It’s that day of the year again! Add #JoinIn to your tweets. Happy Christmas All 🎄 https://t.co/eFSWNTJ30y
86623,86623,tweet ether followerslikes likeretweet stop thanks,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.9394208268471136,False,"Got to admit that sometimes I send out my tweets into the ether and never really know if I’m talking to myself😂😂😂 whilst having lots of followers/likes etc has never really been the aim, the odd like/retweet stops me imagining the echo 😂 so thanks https://t.co/gQvZrfQTe2"
41525,41525,retweet,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.1906319118933742,True,@TraumaPhDandMe Do you mind if I retweet?
87796,87796,anniversary distraction committee family granddaughter,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.0795643018308859,False,@Robin08139490 @JEACARD @Tait1Kathy @Tina_Bradley27 @Pam__0001 @hpeder @GinaPustor123 @ElenaFadeeva3 @OutlandishlySar @H50BabyG @MakkOlga @barss_freddie @MistyKNelson @jennifersterri1 @Goddestofhunt @odyssey158 @WrigleyGuinness @BarbaraSaq @Barb62134842 @Nakary_Baptista @RollerRuthie @WilmaChelius That has come round fast luvly. How are you doing? The first anniversary can often be so hard. You know we are all here if you need us. As a distraction committee our #outlander family are pretty awesome. All is good with my lot. I’m patiently waiting for my first granddaughter😂
6085,6085,tweet thanks,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.6823209257632433,False,Best tweet ever! @CareCcn #weccns Thanks @2tubies ❤️ https://t.co/6Z956MOjd2
68866,68866,follower part check balance anarchy,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.3217908584749363,False,And to all.. enough na ng fan based followers beh! Do your part and check and balance! Anarchy is really next pag desperate ka.. what’s their to loose when you lost it all? #effectofcovid #isolationday2
6548,6548,meet,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.6269326700730726,False,Perhaps it should be a CCN meet up?! @MulcahyJane @BecksBDaniels @maeveymint @BeckyBedford3 @sianhooban
88922,88922,chat,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,"@johnwalsh88 @MMS_ethics You too. Missed our chats, John! X"
18220,18220,person post minute,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,@AnastasiaSMihai @fischman_david @Toaster_Pastry Hah! You’re the second person to tag @Toaster_Pastry in this post in less than 2 minutes.😆
44108,44108,thank youuuu,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,False,@SammieMattel Thank youuuu! 🙊
90873,90873,christ,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,1.0,True,@taru_sisko Christ! It is beginning to feel quite scary.
12369,12369,hour hour,9,9_tweet_twitter_hour_minute,tweet - twitter - hour - minute - chat - follower - hashtag - joke - anniversary - update,0.0707233228714469,False,"Q 12 H = Take Once a Day in Hours, then take again 12 Hours later. Read more 👉 https://t.co/6lBnBP1gMO https://t.co/EIdYTodIzT"
