,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
3532,3532,member society element liberty society coronaviruses cold death peak problem,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.6650320060163082,False,"@PeaksPrincess @Neily_wilko @conwild @pixiepippi You are a member of a society, and as such sacrifice elements of liberty to benefit from what society offers. Coronaviruses are not new. They cause lots of common colds, and yes, they will cause seasonal deaths. It’s the rapid peak that is the societal problem.",    you are a member of a society and as such sacrifice elements of liberty to benefit from what society offers coronaviruses are not new they cause lots of common colds and yes they will cause seasonal deaths it’s the rapid peak that is the societal problem,2020-11-05 19:36:58+00:00,Life,1,Positive
3533,3533,problem makeup panel expert diet exam covid,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,"@ElledgeSurgical @hammond_douglas @BrennanSurgeon @gmcuk I think this is precisely the problem, I wonder at the makeup of the panel of experts for this diet of the exam- it might have been significantly different because of COVID?",    i think this is precisely the problem i wonder at the makeup of the panel of experts for this diet of the exam it might have been significantly different because of covid,2020-11-05 22:59:00+00:00,Life,2,Negative
3534,3534,brighton distraction anxiety,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,beautiful Brighton - to help with distraction from election/COVID anxiety 💙 https://t.co/7asVBaaqOq,beautiful brighton  to help with distraction from electioncovid anxiety  ,2020-11-06 07:30:01+00:00,None,1,Positive
3535,3535,sage coffee machine sale amazon,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.1625184703722507,False,🚨 Sage coffee machine on sale on Amazon 🚨, sage coffee machine on sale on amazon ,2020-11-06 08:08:35+00:00,None,1,Positive
3536,3536,area people people,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.5917990890634395,False,"@Suzydu2 @ladyhaja It looks much worse than it is... huge areas with no people in them. But yes, 70 million people still voted for him!",  it looks much worse than it is huge areas with no people in them but yes million people still voted for him,2020-11-06 08:16:33+00:00,None,1,Positive
3537,3537,teenage briton study height effect nutrition,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Teenage Britons fall short in global study of average heights. An effect of poor nutrition. 😢 https://t.co/4P02UsJXVy,teenage britons fall short in global study of average heights an effect of poor nutrition  ,2020-11-06 08:48:44+00:00,None,2,Negative
3538,3538,gosh decile year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.79194882004614,False,@CatrionaRennis1 urgh gosh that’s very sneaky - yes they used decile for us last year. What are they going to use for shortlisting then?, urgh gosh that’s very sneaky  yes they used decile for us last year what are they going to use for shortlisting then,2020-11-06 11:55:15+00:00,Life,1,Positive
3539,3539,responsibility oath,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@DoctorFitz @SusieBrockbank @Fat__Sister @MeganLizi @MattRoycroft @OrthopodReg @TamCarg @MichaelMarmot There is a codified responsibility to do this, check the BMA updated hippocratic oath 👍",        there is a codified responsibility to do this check the bma updated hippocratic oath ,2020-11-06 12:06:32+00:00,None,0,None
3540,3540,purist control,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@liam1685 @Nick_Maxwell Nah. I’m a purist. I want absolute manual control.,  nah i’m a purist i want absolute manual control,2020-11-06 12:12:26+00:00,None,0,None
3541,3541,update section,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@DoctorFitz @SusieBrockbank @Fat__Sister @MeganLizi @MattRoycroft @OrthopodReg @TamCarg @MichaelMarmot 1997 was the update I found Here is relevant section https://t.co/hl6WLOHPtM,        was the update i found here is relevant section ,2020-11-06 12:12:46+00:00,None,0,None
3542,3542,follower week,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"I have 14 new followers from UK. 🇬🇧, and more last week. See https://t.co/7rODIn5ld8 https://t.co/W1GStbJ96P",i have new followers from uk  and more last week see  ,2020-11-06 12:49:41+00:00,None,0,None
3543,3543,ghost john lewis john mccain,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,The ghosts of John Lewis and John McCain #Elections2020 https://t.co/JzYEBFjbCT,the ghosts of john lewis and john mccain  ,2020-11-06 14:21:38+00:00,None,0,None
3544,3544,oscar material movie,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.8957204189034206,False,An Oscar winning material if it becomes a movie. https://t.co/dMY2wIn4Z6,an oscar winning material if it becomes a movie ,2020-11-06 14:22:52+00:00,None,1,Positive
3545,3545,reason deadline nothing scoring,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@CatrionaRennis1 Ugggghh that’s so shit - you guys should try and dispute that because there should be no reason to change this after the deadline when nothing else re: your scoring has acutely changed!, ugggghh that’s so shit  you guys should try and dispute that because there should be no reason to change this after the deadline when nothing else re your scoring has acutely changed,2020-11-06 15:03:14+00:00,None,2,Negative
3546,3546,mantra work email night,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,My new mantra ‘I will not open work emails at 11pm at night!’,my new mantra i will not open work emails at at night,2020-11-06 16:52:17+00:00,None,0,None
3547,3547,sage advice,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@DrSLJ You are full of sage advice., you are full of sage advice,2020-11-06 17:00:14+00:00,None,0,None
3548,3548,nonissue someone heart heart strain virus death certificate heart attack covid death,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@conwild @Neily_wilko @PeaksPrincess @pixiepippi @MichaelYeadon3 This is such a non-issue. If someone with CoViD dies of a heart attack, their heart was put under additional strain due to fighting a virus. Their death certificate would read: 1a) Heart attack 1b) CoViD-19 It’s still a death due to CoViD.",     this is such a nonissue if someone with covid dies of a heart attack their heart was put under additional strain due to fighting a virus their death certificate would read heart attack covid it’s still a death due to covid,2020-11-06 17:24:18+00:00,None,2,Negative
3549,3549,cause death example pneumonitis covid heart attack covid death statistic,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@conwild @Neily_wilko @PeaksPrincess @pixiepippi @MichaelYeadon3 Cause of death is certified as 1a) +/- 1b) +/- 1c). Examples could be... 1a) CoViD-19 or 1a) Pneumonitis 1b) CoViD-19 or 1a) Heart attack 1b) CoViD-19 All would appear in CoViD-19 death statistics.,     cause of death is certified as   examples could be covid or pneumonitis covid or heart attack covid all would appear in covid death statistics,2020-11-06 17:39:45+00:00,None,2,Negative
3550,3550,barest margin,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,BY THE BAREST OF MARGINS https://t.co/yiezc7nHpE,by the barest of margins ,2020-11-06 18:02:57+00:00,None,0,None
3551,3551,home work feeling people time paeds,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"This is gonna sound lame AF but just got home from work and feeling incredibly lucky to work with such lovely and caring people. For the nth time, do I realllllyy have to leave Paeds?!",this is gonna sound lame af but just got home from work and feeling incredibly lucky to work with such lovely and caring people for the nth time do i realllllyy have to leave paeds,2020-11-06 18:23:01+00:00,None,1,Positive
3552,3552,case respgen,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@katiehodgie I really really hope this is the case on resp/gen med!, i really really hope this is the case on respgen med,2020-11-06 18:34:12+00:00,None,1,Positive
3553,3553,tail tushy,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9289587586938164,False,"""Tail and tushy warm up""! Love it.. https://t.co/0LfaYttt56 https://t.co/PnE1URluaH",tail and tushy warm up love it  ,2020-11-06 18:44:39+00:00,None,1,Positive
3554,3554,nonstory police suspicion court case,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9021371599904916,False,"@LeDyslexicMedic @DailyMirror Sounds like a non-story to me. Don’t the police always fine/arrest based on suspicion? It’s not proven until court. In this case, that would happen only if appealed?",  sounds like a nonstory to me don’t the police always finearrest based on suspicion it’s not proven until court in this case that would happen only if appealed,2020-11-06 18:51:52+00:00,None,0,None
3555,3555,colleague standard,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2743124943698072,False,@SturrockSarah Feel very lucky to have had such fab colleagues this early on! Setting standards high!, feel very lucky to have had such fab colleagues this early on setting standards high,2020-11-06 18:55:07+00:00,None,1,Positive
3556,3556,shame wall,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0789363067809981,False,Shame you built a wall. 😏 https://t.co/0NKgcOUHz4,shame you built a wall  ,2020-11-06 19:56:08+00:00,None,2,Negative
3557,3557,mince year today,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Had my first mince pie of the year today lads. 🎄,had my first mince pie of the year today lads ,2020-11-06 19:57:49+00:00,None,0,None
3558,3558,tonight response jack,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7194822926889324,False,"@guevarley I may have also gone through some tonight, but there has been wine so no responses are allowed. Otherwise Father Jack will come out.", i may have also gone through some tonight but there has been wine so no responses are allowed otherwise father jack will come out,2020-11-06 20:29:59+00:00,None,2,Negative
3559,3559,corona block,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@danielyusef @TheAlexBrighton I’ll be back before then (hopefully depending on Corona) for my academic block 🤞🏽,  i’ll be back before then hopefully depending on corona for my academic block ,2020-11-06 20:37:35+00:00,None,2,Negative
3560,3560,cardiologist anaesthetist,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,0.9140656666030276,False,@richardtill @Jopo_dr Cardiologists hate them. Cardiac anaesthetists love them. 🤷‍♂️,  cardiologists hate them cardiac anaesthetists love them ,2020-11-06 22:02:07+00:00,Work,1,Positive
3561,3561,place evidence,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4601321183775906,False,"@Jopo_dr @richardtill Same. We use them a lot at my cardiac places, including after MI, although I appreciate there’s apparently no evidence for them there.",  same we use them a lot at my cardiac places including after mi although i appreciate there’s apparently no evidence for them there,2020-11-06 22:04:18+00:00,None,1,Positive
3562,3562,team place pecking order,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@Ricardo_Surgery @otorhinosaurus @guevarley I remind him daily of his (and his team’s) general place in the pecking order.,   i remind him daily of his and his teams general place in the pecking order,2020-11-06 22:33:01+00:00,None,0,None
3563,3563,partridge vibe,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.5224431543326133,False,@peteturton85 Massive Partridge vibes. https://t.co/SSg1auDEYV, massive partridge vibes ,2020-11-07 09:04:21+00:00,None,0,None
3564,3564,brad raffebsperger,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.098198592840845,False,@LarcombePeter @mancunianmedic Brad Raffebsperger Jnr. III,  brad raffebsperger jnr iii,2020-11-07 10:24:11+00:00,None,0,None
3565,3565,stuff release,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@Leicnut Some excellent stuff emerging. Filey Bay’s releases have all been excellent., some excellent stuff emerging filey bay’s releases have all been excellent,2020-11-07 11:51:26+00:00,None,1,Positive
3566,3566,evidence pneumoniae meningitis start antibiotic cause,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.387933651250057,False,@JonJHilton Evidence is in Strep pneumoniae meningitis (not Neisseria or Haemophilus). Start before or with antibiotics. Continue for 4 days. But stop if an alternative cause is found., evidence is in strep pneumoniae meningitis not neisseria or haemophilus start before or with antibiotics continue for days but stop if an alternative cause is found,2020-11-07 11:57:46+00:00,None,2,Negative
3567,3567,medicine experience speak merit aciclovir anyone sign suspicion meningitis,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@JonJHilton I don’t have much acute medicine experience, so I can’t speak about the merits of treating with cef and aciclovir for anyone with any neurological signs... But with my ICU hat on, if I have a high suspicion of bacterial meningitis, I start dex.", i don’t have much acute medicine experience so i can’t speak about the merits of treating with cef and aciclovir for anyone with any neurological signs but with my icu hat on if i have a high suspicion of bacterial meningitis i start dex,2020-11-07 12:08:29+00:00,None,2,Negative
3568,3568,article question mind risk factor mechanism blood test,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@propo_cal It’s as though @YavorRM wrote the article with difficult exam questions in mind... “many unproven risk factors”, “exact mechanism unclear” and lots of experimental diagnostic blood tests! 😒", it’s as though  wrote the article with difficult exam questions in mind many unproven risk factors exact mechanism unclear and lots of experimental diagnostic blood tests ,2020-11-07 14:55:27+00:00,None,2,Negative
3569,3569,list anything anything tissue damage anything risk poly,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@propo_cal @YavorRM Ahh it’s not too bad a list really... anything that augments labour, anything that causes tissue damage, and pretty much anything that makes any labour higher risk (age, multiple, poly, PET...)",  ahh it’s not too bad a list really anything that augments labour anything that causes tissue damage and pretty much anything that makes any labour higher risk age multiple poly pet,2020-11-07 15:00:32+00:00,None,1,Positive
3570,3570,article exam topic reading,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.3472689722293768,False,@propo_cal @YavorRM ⬆️ this. It’s an excellent article. It’s just such a favourite exam topic that I’ve spent so long reading and re-reading it! 🤦‍♂️,   this it’s an excellent article it’s just such a favourite exam topic that i’ve spent so long reading and rereading it ,2020-11-07 16:11:42+00:00,None,1,Positive
3571,3571,fabrizio transfer,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Fabrizio has confirmend this transfer. Done and dusted. https://t.co/A69gNjoeWi,fabrizio has confirmend this transfer done and dusted ,2020-11-07 16:36:17+00:00,None,0,None
3572,3572,yyyeess biden harris,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,YYYEESS BIDEN AND HARRIS 😭,yyyeess biden and harris ,2020-11-07 16:46:49+00:00,None,0,None
3573,3573,sense prevail start,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Good to see collective common sense prevail ...long way to go but it’s a start #Election2020results,good to see collective common sense prevail long way to go but it’s a start ,2020-11-07 16:53:26+00:00,None,1,Positive
3574,3574,lesson twitterinchief need opinion everything noise fight everyone teenager,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,0.8023254317464907,False,"Biggest lesson from this twitter-in-chief is that you really don’t need to have an opinion on everything, at least publicly. The noise was too much, fights with everyone, including a teenager. https://t.co/qrYUoOLWrC",biggest lesson from this twitterinchief is that you really don’t need to have an opinion on everything at least publicly the noise was too much fights with everyone including a teenager ,2020-11-07 16:58:35+00:00,Life,2,Negative
3575,3575,midsentence interruption reference crazy,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@peteturton85 Haha I know, such an amazing mid-sentence interruption with no reference to the crazy.", haha i know such an amazing midsentence interruption with no reference to the crazy,2020-11-07 17:12:21+00:00,None,1,Positive
3576,3576,step woman vice president elect america hour need,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Huge step for women in America. A highly able Vice President Elect who can help restore America in it’s hour of need. https://t.co/3DB0UxNWH7,huge step for women in america a highly able vice president elect who can help restore america in it’s hour of need ,2020-11-07 17:23:16+00:00,None,1,Positive
3577,3577,venture coffee grinder today practicing,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.3403431904380365,False,"@mina_el_naguib @lancs7 @drsas27 My first venture was... undrinkable. But I used pre-ground coffee (I didn’t have a grinder before today), and I don’t think I tampered it adequately. I’ll keep practicing and let you know!",   my first venture was undrinkable but i used preground coffee i didn’t have a grinder before today and i don’t think i tampered it adequately i’ll keep practicing and let you know,2020-11-07 19:09:28+00:00,None,0,None
3578,3578,rudy press conference garden centre,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4927488368148608,False,@JonJHilton Rudy G did his press conference from a garden centre. It was odd., rudy g did his press conference from a garden centre it was odd,2020-11-07 21:37:00+00:00,None,2,Negative
3579,3579,leader fault others person empathy fault leader stock racist bigot folk,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2190620116521989,False,"@NgiddaAM All leaders have their faults, some more than others. Trump is just a spiteful, awful person. He has no empathy and still has the faults all leaders have, he is a laughing stock, a racist and a bigot. And yea lots of folks did love him. Tells you a lot.", all leaders have their faults some more than others trump is just a spiteful awful person he has no empathy and still has the faults all leaders have he is a laughing stock a racist and a bigot and yea lots of folks did love him tells you a lot,2020-11-07 21:42:52+00:00,None,2,Negative
3580,3580,delay length time patient treatment month evidence waste time clinician thing time time,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,The delay should be the same length of time patients have their treatments delayed... not 4 months. 😼pointless non- evidence based waste of time for busy clinicians who have more useful things to do with the time they are paid to work. And should not be done in time off. https://t.co/zXsNj7alSs,the delay should be the same length of time patients have their treatments delayed not months pointless non evidence based waste of time for busy clinicians who have more useful things to do with the time they are paid to work and should not be done in time off ,2020-11-07 21:44:15+00:00,None,2,Negative
3581,3581,season medium garage door,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7180344200601759,False,@mina_el_naguib @JonJHilton Essentially they booked the wrong Four Seasons so ended up addressing the world’s media from a garage door. https://t.co/KLuggKrKxf,  essentially they booked the wrong four seasons so ended up addressing the world’s media from a garage door ,2020-11-07 21:52:21+00:00,None,2,Negative
3582,3582,news rabbi jonathan leader,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@rabbisacks Such sad news about Rabbi Jonathan Sacks. An eloquent, intellectual and compassionate leader who was outspoken when he needed to be.", such sad news about rabbi jonathan sacks an eloquent intellectual and compassionate leader who was outspoken when he needed to be,2020-11-07 23:10:15+00:00,None,1,Positive
3583,3583,ghost town,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7712985684218941,False,ghost town https://t.co/i1b7x51EH6,ghost town ,2020-11-08 00:15:20+00:00,None,2,Negative
3584,3584,speech goosebump relief election leadership,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.2876228372370786,False,"Just watched @KamalaHarris speech and got actual goosebumps. Never thought I’d feel so much joy and relief about the US election outcome. Keenly awaiting the day when we have honest, decent leadership in the U.K. too 🤞🏽",just watched  speech and got actual goosebumps never thought i’d feel so much joy and relief about the us election outcome keenly awaiting the day when we have honest decent leadership in the uk too ,2020-11-08 08:17:56+00:00,Life,1,Positive
3585,3585,people pajama,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,All these people claiming that Pajamas are the way forward in lockdown. How are they not cold??,all these people claiming that pajamas are the way forward in lockdown how are they not cold,2020-11-08 09:11:24+00:00,None,0,None
3586,3586,hoody pair trouser,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@D_Rodders I have fleece ones- I would still need a hoody and a pair of trousers over the top too., i have fleece ones i would still need a hoody and a pair of trousers over the top too,2020-11-08 09:44:00+00:00,None,1,Positive
3587,3587,spoken scot delivery lockdown,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@StephenMakin @D_Rodders Spoken like a true Scot, worried about how to get the next delivery of heating oil in lockdown!",  spoken like a true scot worried about how to get the next delivery of heating oil in lockdown,2020-11-08 09:44:47+00:00,None,1,Positive
3588,3588,school living room thing bill month,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.6553404339495175,False,@D_Rodders @StephenMakin In med school I heated my living room only on a electric fan heater thing- bill was still £90 a month!,  in med school i heated my living room only on a electric fan heater thing bill was still  a month,2020-11-08 09:46:15+00:00,None,1,Positive
3589,3589,grandparent coke year,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.524753822888708,False,@StephenMakin @D_Rodders My grandparents had one running on coke for years.,  my grandparents had one running on coke for years,2020-11-08 09:55:11+00:00,None,0,None
3590,3590,person clothes duvet,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@anidioticfool Now the true cold person would also have grabbed the warmest clothes to drag under the duvet so you could eventually get dressed under there too., now the true cold person would also have grabbed the warmest clothes to drag under the duvet so you could eventually get dressed under there too,2020-11-08 09:56:01+00:00,None,1,Positive
3591,3591,partridge operation,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Such a Partridge operation. https://t.co/v30DUyVHZ3,such a partridge operation ,2020-11-08 10:00:45+00:00,None,0,None
3592,3592,everything commute,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@Mini_doc_Hannah @Jopo_dr @olliehi09708798 I’m so, so envious of everything... except your commute! 😱",   i’m so so envious of everything except your commute ,2020-11-08 10:01:46+00:00,None,2,Negative
3593,3593,costa work,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@lizgoingon @DesbruslaisSam @HanniganJen @LeDyslexicMedic The Costas at work have some massive ones!,    the costas at work have some massive ones,2020-11-08 10:02:21+00:00,None,0,None
3594,3594,theyre vegan thing,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@lizgoingon @DesbruslaisSam @HanniganJen @LeDyslexicMedic ...they’re also both vegan and gluten-free, making them one of about 5 things I can eat.",    theyre also both vegan and glutenfree making them one of about things i can eat,2020-11-08 10:03:10+00:00,None,0,None
3595,3595,reason lack choice,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@lizgoingon @DesbruslaisSam @HanniganJen @LeDyslexicMedic Coeliac, unfortunately. I try my best to be vegetarian (and ideally vegan) for environmental reasons, but a lack of GF choices means I can’t be too militant about it!",    coeliac unfortunately i try my best to be vegetarian and ideally vegan for environmental reasons but a lack of gf choices means i can’t be too militant about it,2020-11-08 10:07:34+00:00,None,0,None
3596,3596,others account deal step project thing,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@RainbowNHSBadge @DrMikeFarquhar Oh Mike, you must be so proud of what you (and others alongside you!) have achieved. Stepping away from the account is a big, big deal. It’s an important step in growing the project and letting it fly, but whether you’re running it or not, this will always be your ‘thing’! ☺️",  oh mike you must be so proud of what you and others alongside you have achieved stepping away from the account is a big big deal it’s an important step in growing the project and letting it fly but whether you’re running it or not this will always be your thing ,2020-11-08 10:25:41+00:00,None,1,Positive
