Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
35,35,35,1.5566710530988485e+18,2022-08-08 15:57:55+00:00,['1556671053098848257'],@garius Black cats with white patches FTW https://t.co/ulxTCn2fez, black cats with white patches ftw ,True,False
37,37,37,1.5552363743825265e+18,2022-08-04 16:57:01+00:00,['1555236374382526464'],@AliJaneMoore @_BCT_ Oh blimey! You could always join the Night Survey &amp; find out! @_BCT_ analyses the recordings &amp; tells you who visits. So now we know what frequencies to use on our detector (which might be cheating?),  oh blimey you could always join the night survey amp find out  analyses the recordings amp tells you who visits so now we know what frequencies to use on our detector which might be cheating,True,False
39,39,39,1.5552206876017336e+18,2022-08-04 15:54:41+00:00,['1555220687601733632'],@AuntieJean1 @_BCT_ I think they are running another survey through August,  i think they are running another survey through august,True,False
40,40,40,1.5552203548423782e+18,2022-08-04 15:53:21+00:00,['1555220354842378240'],"@cumbriawildlife @myeyemyview Pausing for a rest
📸 @GreavsieE17 https://t.co/1sonkycYfc","  pausing for a rest
  ",True,False
41,41,41,1.5552190721949573e+18,2022-08-04 15:48:16+00:00,['1555219072194957313'],"@AuntieJean1 We do, definitely going to use it more now we know there are more bats around here than we thought. This data is from a box @_BCT_ send out when your register for a Night Watch, you put it up outdoors overnight, post it back &amp; they analyse the recording", we do definitely going to use it more now we know there are more bats around here than we thought this data is from a box  send out when your register for a night watch you put it up outdoors overnight post it back amp they analyse the recording,True,False
42,42,42,1.555217467215061e+18,2022-08-04 15:41:53+00:00,['1555217467215060993'],"Night Watch bat survey results from our garden in Walthamstow
@_BCT_ 
♥️ 🦇 https://t.co/NTLnTJvtQa","night watch bat survey results from our garden in walthamstow
 
  ",True,False
43,43,43,1.5545593842058568e+18,2022-08-02 20:06:54+00:00,['1554559384205856768'],@MycoBookClub @AileenBBaird Just looked it up on Goodreads &amp; if you don’t i’m definitely going to read it anyway! It sounds beautiful,  just looked it up on goodreads amp if you don’t i’m definitely going to read it anyway it sounds beautiful,True,False
46,46,46,1.5527111983317893e+18,2022-07-28 17:42:52+00:00,['1552711198331789314'],@markturner30 I did three paces with a wasp attached to my foot &amp; thought I was brave 🤣, i did three paces with a wasp attached to my foot amp thought i was brave ,True,False
49,49,49,1.5527060055947878e+18,2022-07-28 17:22:14+00:00,['1552706005594787841'],@kernowclaire01 @rosieICM Happens to me not infrequently &amp; when I ask why people assume i’m a dr they almost always reply with some form of “you seem to be incharge/knowledgeable/bossy” 🤦🏼‍♀️,  happens to me not infrequently amp when i ask why people assume i’m a dr they almost always reply with some form of “you seem to be inchargeknowledgeablebossy” ,True,False
51,51,51,1.5512976432043008e+18,2022-07-24 20:05:54+00:00,['1551297643204300800'],@clarahopscotch @thecatreviewer I honestly think she has a knuckleduster. And isn’t afraid to use it.,  i honestly think she has a knuckleduster and isn’t afraid to use it,True,False
52,52,52,1.5512968288507986e+18,2022-07-24 20:02:40+00:00,['1551296828850798592'],@clarahopscotch @thecatreviewer That cat knows things,  that cat knows things,True,False
53,53,53,1.5512936470308209e+18,2022-07-24 19:50:01+00:00,['1551293647030820865'],"13/10 more of a deterrent than a guard dog, you do not mess with this mog @thecatreviewer https://t.co/vWo84PYzy7",1310 more of a deterrent than a guard dog you do not mess with this mog  ,True,False
54,54,54,1.5511957115507507e+18,2022-07-24 13:20:52+00:00,['1551195711550750723'],@odd_zoe On the baggage claim 😍, on the baggage claim ,True,False
55,55,55,1.5510931823178793e+18,2022-07-24 06:33:27+00:00,['1551093182317879296'],@DrLucyRogers Good morning! https://t.co/2C9V7CapDC, good morning ,True,False
58,58,58,1.5502400706948465e+18,2022-07-21 22:03:29+00:00,['1550240070694846464'],"@GreavsieE17 On that note, the article I keep banging on about (further adventures of extroverts who think/claim they’re introverts) https://t.co/4SgmeuHdvu “it's entirely possible to be a shy or anxious extrovert”", on that note the article i keep banging on about further adventures of extroverts who thinkclaim they’re introverts  “its entirely possible to be a shy or anxious extrovert”,True,False
59,59,59,1.550237714582225e+18,2022-07-21 21:54:07+00:00,['1550237714582224901'],@DylanWa68690046 Thanks for the fish, thanks for the fish,True,False
60,60,60,1.5502357404156887e+18,2022-07-21 21:46:17+00:00,['1550235740415688706'],"Picking up wildflowers from the (very dog friendly) pub, finding a great book in a Little Free Library &amp; fussing a cat on the way home. I love lazy Walthamstow evenings.
@organiclea @roseandcrownpub @LFLProject 💙 https://t.co/YaOusi6MVR","picking up wildflowers from the very dog friendly pub finding a great book in a little free library amp fussing a cat on the way home i love lazy walthamstow evenings
    ",True,False
61,61,61,1.549883777865978e+18,2022-07-20 22:27:42+00:00,['1549883777865977858'],"@RuthPri15919522 @bbcproms @SaraMohrPietsch Indeed, ‘twas The Miners’ Hymns, Rachmaninov’s Piano Concerto No.2, Tchaikovsky’s Romeo &amp; Juliet &amp; an amazing piece by @hildurness The Fact of the Matter, four movements on the Scottish Indy Ref",   indeed ‘twas the miners’ hymns rachmaninov’s piano concerto no2 tchaikovsky’s romeo amp juliet amp an amazing piece by  the fact of the matter four movements on the scottish indy ref,True,False
62,62,62,1.5498570446011802e+18,2022-07-20 20:41:29+00:00,['1549857044601180160'],Reading the @bbcproms programme &amp; in my head it’s @SaraMohrPietsch’s voice https://t.co/fif8SPpsLp,reading the  programme amp in my head it’s ’s voice ,True,False
65,65,65,1.5494651205725962e+18,2022-07-19 18:44:07+00:00,['1549465120572596224'],@dr_know As in: https://t.co/d3RPHubrnt, as in ,True,False
67,67,67,1.5494008301803028e+18,2022-07-19 14:28:39+00:00,['1549400830180302848'],"@dr_know Let Albie cat out this morning while it was cool &amp; he tried to break into three different neighbours’ homes, he’s currently asleep in the hottest room on a blanket. Georgie dog is asleep with a wet flannel on him in front of the fan 🤷🏼‍♀️", let albie cat out this morning while it was cool amp he tried to break into three different neighbours’ homes he’s currently asleep in the hottest room on a blanket georgie dog is asleep with a wet flannel on him in front of the fan ,True,False
71,71,71,1.5493157752651366e+18,2022-07-19 08:50:40+00:00,['1549315775265136641'],"@DrLucyRogers My parents bought me a telescope when I was 9 &amp; had it pointing at the moon when they revealed it to me, definitely seeing that geology for the first time", my parents bought me a telescope when i was 9 amp had it pointing at the moon when they revealed it to me definitely seeing that geology for the first time,True,False
73,73,73,1.5492928201497231e+18,2022-07-19 07:19:27+00:00,['1549292820149723136'],@hines_stephen Turning the house back into a cave right now!, turning the house back into a cave right now,True,False
74,74,74,1.549282687524946e+18,2022-07-19 06:39:11+00:00,['1549282687524945920'],"Of course this was my step count, from midnight, on the hottest nightshift of the year/my life 🥵 https://t.co/skMS3a5Iep",of course this was my step count from midnight on the hottest nightshift of the yearmy life  ,True,False
81,81,81,1.5489419644264858e+18,2022-07-18 08:05:16+00:00,['1548941964426485761'],@TimRobe51935098 @john_splatt @MedBookClub1 Wow!,   wow,True,False
82,82,82,1.5487664370110792e+18,2022-07-17 20:27:47+00:00,['1548766437011079168'],"@john_splatt @MedBookClub1 The writing is so beautiful, so many incredible turns of phrase",  the writing is so beautiful so many incredible turns of phrase,True,False
83,83,83,1.5487519539324682e+18,2022-07-17 19:30:14+00:00,['1548751953932468224'],"@john_splatt @MedBookClub1 Likewise, keeping cool with this https://t.co/vI6f4sPJQU",  likewise keeping cool with this ,True,False
84,84,84,1.54869499271313e+18,2022-07-17 15:43:54+00:00,['1548694992713129989'],@clarahopscotch Good luck to the next person taking my handover, good luck to the next person taking my handover,True,False
85,85,85,1.5486928513951089e+18,2022-07-17 15:35:23+00:00,['1548692851395108866'],Cannot wait to use the phrase “balls deep in sleep apnoea” at work https://t.co/dsLfScyU1q,cannot wait to use the phrase “balls deep in sleep apnoea” at work ,True,False
86,86,86,1.548258249106854e+18,2022-07-16 10:48:26+00:00,['1548258249106853888'],Apparently Greek rescues don’t heed hot weather advice. Even when they have black furr https://t.co/taoSCRy5f8,apparently greek rescues don’t heed hot weather advice even when they have black furr ,True,False
87,87,87,1.548257845870674e+18,2022-07-16 10:46:50+00:00,['1548257845870673921'],@Trisha_the_doc @bmj_latest Although also without data on how many people are receiving talking therapy it’s still not quite the full story,  although also without data on how many people are receiving talking therapy it’s still not quite the full story,True,False
89,89,89,1.5482376589036257e+18,2022-07-16 09:26:37+00:00,['1548237658903625728'],@Trisha_the_doc @bmj_latest Is this like when incident report numbers go up though? On paper it looks bad but actually shows people feel able to speak up?,  is this like when incident report numbers go up though on paper it looks bad but actually shows people feel able to speak up,True,False
90,90,90,1.548236888774832e+18,2022-07-16 09:23:33+00:00,['1548236888774832134'],@Cahill_Lou We had a team session &amp; were talking about this: life at work was getting hard already before Covid, we had a team session amp were talking about this life at work was getting hard already before covid,True,False
99,99,99,1.546446104228774e+18,2022-07-11 10:47:37+00:00,['1546446104228773890'],"“McCorvey (the real Jane Roe) demanded that Shelley (her third child) thank her…for not aborting her…much as it pained her, Shelley told Prager, she thought McCorvey should have the right to do it” https://t.co/qeym4cabIt",“mccorvey the real jane roe demanded that shelley her third child thank her…for not aborting her…much as it pained her shelley told prager she thought mccorvey should have the right to do it” ,True,False
102,102,102,1.546188319247188e+18,2022-07-10 17:43:16+00:00,['1546188319247187969'],"@RuthPri15919522 I was the same when I saw seals but that was over excitedness, poor killer whales have an unfortunate name https://t.co/HXHrDj7cXJ", i was the same when i saw seals but that was over excitedness poor killer whales have an unfortunate name ,True,False
104,104,104,1.5458923256872346e+18,2022-07-09 22:07:06+00:00,['1545892325687234561'],"@peediepuss (I’m torn between knowing that such an important habitat has the financial support vs that, when it was only managed by Thames Water, I could buy a day “fishing permit” for less than £2 &amp; have full access to the whole area &amp; it was usually just me…)", i’m torn between knowing that such an important habitat has the financial support vs that when it was only managed by thames water i could buy a day “fishing permit” for less than £2 amp have full access to the whole area amp it was usually just me…,True,False
105,105,105,1.5458916388070769e+18,2022-07-09 22:04:22+00:00,['1545891638807076864'],@peediepuss @Chris_Farthing @E17Wetlands Yes I cycle past on my way home from work,   yes i cycle past on my way home from work,True,False
107,107,107,1.5449690646317302e+18,2022-07-07 08:58:23+00:00,['1544969064631730182'],"@GreavsieE17 @MrMustard If only they were in a union, this would have happened sooner",  if only they were in a union this would have happened sooner,True,False
108,108,108,1.5449676117918597e+18,2022-07-07 08:52:37+00:00,['1544967611791859715'],@Brainmage At least in doing this the Tories just demonstrated to a whole generation that a withdrawal of labour is an effective way to bring about change, at least in doing this the tories just demonstrated to a whole generation that a withdrawal of labour is an effective way to bring about change,True,False
111,111,111,1.5449646830101135e+18,2022-07-07 08:40:59+00:00,['1544964683010113536'],@MrMustard Imagine if he couldn’t stay on because he couldn’t fill minister posts. And then imagine the next Tory to comment on strikes, imagine if he couldn’t stay on because he couldn’t fill minister posts and then imagine the next tory to comment on strikes,True,False
112,112,112,1.544964268038185e+18,2022-07-07 08:39:20+00:00,['1544964268038184960'],"@hansmollman They only said it to upset him, even they’re not that stupid", they only said it to upset him even they’re not that stupid,True,False
114,114,114,1.5447883052455117e+18,2022-07-06 21:00:07+00:00,['1544788305245511680'],@mr_omneo We were just discussing where the children’s park will be…, we were just discussing where the children’s park will be…,True,False
119,119,119,1.544273059640746e+18,2022-07-05 10:52:43+00:00,['1544273059640745986'],"“Some human beings are not happy unless they have got someone else to hate, interrogating others means you don’t have time to interrogate yourself”
https://t.co/g95gpHa4Uk 
@robinince in @BigIssue","“some human beings are not happy unless they have got someone else to hate interrogating others means you don’t have time to interrogate yourself”
 
 in ",True,False
121,121,121,1.5435130191620096e+18,2022-07-03 08:32:35+00:00,['1543513019162009601'],Did not expect to find this while walking around Waltham Abbey @LeeValleyPark https://t.co/damUn2nbth,did not expect to find this while walking around waltham abbey  ,True,False
122,122,122,1.5425470766591508e+18,2022-06-30 16:34:16+00:00,['1542547076659150849'],#30DaysWild Day 30: my favourite wild place https://t.co/UejY0RddPO, day 30 my favourite wild place ,True,False
124,124,124,1.5420736437018788e+18,2022-06-29 09:13:01+00:00,['1542073643701878789'],#30DaysWild Day 29: watching a bee load up on pollen from the window boxes https://t.co/85DEjCMLxU, day 29 watching a bee load up on pollen from the window boxes ,True,False
125,125,125,1.541810978957951e+18,2022-06-28 15:49:17+00:00,['1541810978957950980'],"@peediepuss @GreavsieE17 Spider season seems to have started early down here, spend half my time in the garden walking into webs",  spider season seems to have started early down here spend half my time in the garden walking into webs,True,False
129,129,129,1.5417423838466294e+18,2022-06-28 11:16:43+00:00,['1541742383846629377'],#30DaysWild Day 28: facing my fears &amp; rescuing a huge spider from the sink (although @GreavsieE17 had to actually move her to the garden) https://t.co/qOhmvmqzly, day 28 facing my fears amp rescuing a huge spider from the sink although  had to actually move her to the garden ,True,False
130,130,130,1.5414438153908142e+18,2022-06-27 15:30:18+00:00,['1541443815390814210'],"Lovely, dog friendly day out @BeltonHouseNT @nationaltrust https://t.co/KNeAaSqH5h",lovely dog friendly day out   ,True,False
131,131,131,1.5413838241222533e+18,2022-06-27 11:31:55+00:00,['1541383824122253314'],#30DaysWild Day 27: at the seaside https://t.co/AVDcjwGqZh, day 27 at the seaside ,True,False
132,132,132,1.5410655780263526e+18,2022-06-26 14:27:20+00:00,['1541065578026352640'],#30DaysWild Day 26: picked up a hitchhiker on our walk https://t.co/lPPkTAvmjw, day 26 picked up a hitchhiker on our walk ,True,False
133,133,133,1.5409985426884037e+18,2022-06-26 10:00:57+00:00,['1540998542688403457'],I didn’t know Alice was capable of this level of insight #TheArchers,i didn’t know alice was capable of this level of insight ,True,False
134,134,134,1.5409897023036334e+18,2022-06-26 09:25:49+00:00,['1540989702303633408'],“I didn’t throw it *at* her” is the greatest comeback of all time #TheArchers,“i didn’t throw it at her” is the greatest comeback of all time ,True,False
135,135,135,1.5409879326638449e+18,2022-06-26 09:18:47+00:00,['1540987932663844864'],I’m sure i’m not the first to say this but … Steph &amp; Beth? #TheArchers,i’m sure i’m not the first to say this but … steph amp beth ,True,False
140,140,140,1.5407185871570002e+18,2022-06-25 15:28:31+00:00,['1540718587157000192'],#30DaysWild Day 25: looking up https://t.co/GgdqaGR7lD, day 25 looking up ,True,False
141,141,141,1.540664547475718e+18,2022-06-25 11:53:46+00:00,['1540664547475718144'],"@mr_omneo @GreavsieE17 @Pix007 @ThatSusanMurray I tried the Muzza Method, some of the beans just launched themselves onto the egg 🤷🏼‍♀️ it’s meant to be https://t.co/Kq6S4HhX3L",    i tried the muzza method some of the beans just launched themselves onto the egg  it’s meant to be ,True,False
146,146,146,1.5406415561762775e+18,2022-06-25 10:22:25+00:00,['1540641556176277505'],@mr_omneo @GreavsieE17 @Pix007 @ThatSusanMurray Genius,    genius,True,False
151,151,151,1.5403708291119718e+18,2022-06-24 16:26:39+00:00,['1540370829111971840'],#30DaysWild Day 24: taking a moment to sit &amp; stare https://t.co/gIQJJAkLM2, day 24 taking a moment to sit amp stare ,True,False
153,153,153,1.5400966847845908e+18,2022-06-23 22:17:17+00:00,['1540096684784590848'],@RobHorsley77 Wow!, wow,True,False
155,155,155,1.5400288082245468e+18,2022-06-23 17:47:34+00:00,['1540028808224546817'],#30DaysWild Day 23: appreciating pocket parks https://t.co/ZScanqo3ql, day 23 appreciating pocket parks ,True,False
157,157,157,1.5399146607527854e+18,2022-06-23 10:14:00+00:00,['1539914660752785409'],@njvphotographee @ThePhotoHour Even after the rain this morning it’s still very still &amp; humid,  even after the rain this morning it’s still very still amp humid,True,False
161,161,161,1.5397266702356685e+18,2022-06-22 21:46:59+00:00,['1539726670235668480'],"Oh London 
#StormHour #ThePhotoHour https://t.co/0kbReE1Smu","oh london 
  ",True,False
162,162,162,1.5395695411891896e+18,2022-06-22 11:22:37+00:00,['1539569541189189633'],#30DaysWild Day 22: tasty things are growing in the garden https://t.co/DZSTb8kfbf, day 22 tasty things are growing in the garden ,True,False
163,163,163,1.5393979230159954e+18,2022-06-22 00:00:40+00:00,['1539397923015995394'],#30DaysWild (a late) Day 21: the nights are drawing in now https://t.co/Lui0P65sXI, a late day 21 the nights are drawing in now ,True,False
165,165,165,1.5389383691069235e+18,2022-06-20 17:34:33+00:00,['1538938369106923520'],@alexandraleep Might try making gin with ours this year (&amp; try our new distillation kit!), might try making gin with ours this year amp try our new distillation kit,True,False
166,166,166,1.5389381488136684e+18,2022-06-20 17:33:41+00:00,['1538938148813668352'],@KathrynABrown Great shot!, great shot,True,False
167,167,167,1.5389380034727158e+18,2022-06-20 17:33:06+00:00,['1538938003472715777'],"@DrJoScience @30DaysWild Not a verge but have been spotting hogweed near rail lines &amp; even alongside paths (although set back). I feel like there’s more of it, or maybe i’m just more aware nowadays?? https://t.co/dzReNBuRq5",  not a verge but have been spotting hogweed near rail lines amp even alongside paths although set back i feel like there’s more of it or maybe i’m just more aware nowadays ,True,False
168,168,168,1.5388751722577674e+18,2022-06-20 13:23:26+00:00,['1538875172257767426'],#30DaysWild Day 20: appreciating patches left to be wild https://t.co/zw4uigv7hf, day 20 appreciating patches left to be wild ,True,False
169,169,169,1.5386142450755912e+18,2022-06-19 20:06:36+00:00,['1538614245075591168'],#30DaysWild Day 19: two for joy https://t.co/2mm92Bf6Ro, day 19 two for joy ,True,False
170,170,170,1.5382978870791578e+18,2022-06-18 23:09:31+00:00,['1538297887079157766'],#30DaysWild a late Day 18: hiding from the rain under The Limes https://t.co/SP8LUbIu8v, a late day 18 hiding from the rain under the limes ,True,False
172,172,172,1.5378876245342085e+18,2022-06-17 19:59:16+00:00,['1537887624534208513'],#30DaysWild Day 17: getting ready for tonight’s Night Watch @_BCT_ https://t.co/GAKKj9w9Ke, day 17 getting ready for tonight’s night watch  ,True,False
173,173,173,1.5374473056404152e+18,2022-06-16 14:49:36+00:00,['1537447305640415233'],#30DaysWild Day 16: maintaining a very respectful distance from the giant hogweed https://t.co/Jf3noutUPo, day 16 maintaining a very respectful distance from the giant hogweed ,True,False
174,174,174,1.537135052294873e+18,2022-06-15 18:08:49+00:00,['1537135052294873089'],#30DaysWild Day 15: lounging by the lavender https://t.co/prTuUYDFIz, day 15 lounging by the lavender ,True,False
175,175,175,1.5367709051955446e+18,2022-06-14 18:01:50+00:00,['1536770905195544581'],"#30DaysWild Day 14: finding out what else we can do for bees
@cumbriawildlife https://t.co/2LNwLsstXZ"," day 14 finding out what else we can do for bees
 ",True,False
176,176,176,1.5364800480684073e+18,2022-06-13 22:46:04+00:00,['1536480048068407299'],#30DaysWild Day 13: the moon guiding us back home https://t.co/jbwHYSVF5v, day 13 the moon guiding us back home ,True,False
178,178,178,1.5360341603887596e+18,2022-06-12 17:14:16+00:00,['1536034160388759553'],@RuthPri15919522 And hilariously those plots are where me &amp; Albie used to live!, and hilariously those plots are where me amp albie used to live,True,False
179,179,179,1.5360278145745551e+18,2022-06-12 16:49:03+00:00,['1536027814574555137'],@RuthPri15919522 It’s the plots’ fault for not being kidney shaped, it’s the plots’ fault for not being kidney shaped,True,False
180,180,180,1.5359393406768292e+18,2022-06-12 10:57:29+00:00,['1535939340676829186'],#30DaysWild Day 12: the birds and the bees https://t.co/KhAGx3dQir, day 12 the birds and the bees ,True,False
183,183,183,1.5355476955989115e+18,2022-06-11 09:01:14+00:00,['1535547695598911489'],"#30DaysWild Day 11: cycling home from work. 
Me, my probable long Covid, horrendous hayfever &amp; post nightshift legs finally showed the big* green bridge who’s boss

*sort of https://t.co/2P0cvnT27t"," day 11 cycling home from work 
me my probable long covid horrendous hayfever amp post nightshift legs finally showed the big green bridge who’s boss

sort of ",True,False
184,184,184,1.5352916600531354e+18,2022-06-10 16:03:50+00:00,['1535291660053135361'],"@NorfolkWT I really loved this, didn’t impress my terrible navigation but it did help me become more aware when out walking https://t.co/dbddfrchBp", i really loved this didn’t impress my terrible navigation but it did help me become more aware when out walking ,True,False
185,185,185,1.5352900692123525e+18,2022-06-10 15:57:31+00:00,['1535290069212352512'],#30DaysWild Day 10: homegrown strawberries https://t.co/HScv0xypRO, day 10 homegrown strawberries ,True,False
186,186,186,1.535280426662695e+18,2022-06-10 15:19:12+00:00,['1535280426662694912'],"@goodreads I’m finding Shadowlands very interesting, &amp; it’s first chapter is set in my favourite place https://t.co/rRHz5FGnu4", i’m finding shadowlands very interesting amp it’s first chapter is set in my favourite place ,True,False
189,189,189,1.5350129036188467e+18,2022-06-09 21:36:10+00:00,['1535012903618846720'],@peediepuss Georgie was very confused, georgie was very confused,True,False
190,190,190,1.5349802763334533e+18,2022-06-09 19:26:31+00:00,['1534980276333453316'],"@Kernow27 I always thought they wouldn’t be that big really, but they are!", i always thought they wouldn’t be that big really but they are,True,False
191,191,191,1.5349797518358446e+18,2022-06-09 19:24:26+00:00,['1534979751835844620'],#30DaysWild Day 9: saw a stag beetle for the first time! https://t.co/idJBuSRWtP, day 9 saw a stag beetle for the first time ,True,False
194,194,194,1.5348234994113372e+18,2022-06-09 09:03:32+00:00,['1534823499411337217'],@ShelterBoxBooks Definitely thought of The Island when reading Sweet Bean Paste, definitely thought of the island when reading sweet bean paste,True,False
195,195,195,1.5348228804622295e+18,2022-06-09 09:01:04+00:00,['1534822880462229504'],@booksirens The Magical Faraway Tree, the magical faraway tree,True,False
197,197,197,1.5345332521527132e+18,2022-06-08 13:50:12+00:00,['1534533252152713217'],@ecoschoolfran I absolutely love these two https://t.co/75PQeNy2oy, i absolutely love these two ,True,False
198,198,198,1.534531089166893e+18,2022-06-08 13:41:36+00:00,['1534531089166893056'],#30DaysWild Day 8: the off lead part of the part is feeling wonderfully wild https://t.co/mkFZl85eBC, day 8 the off lead part of the part is feeling wonderfully wild ,True,False
202,202,202,1.534259737512104e+18,2022-06-07 19:43:21+00:00,['1534259737512103937'],@MycoBookClub Thanks for bringing it to my attention! #MycoBookClub, thanks for bringing it to my attention ,True,False
204,204,204,1.534251577644667e+18,2022-06-07 19:10:55+00:00,['1534251577644666880'],@MycoBookClub (adding #MycoBookClub belatedly 🤦🏼‍♀️), adding  belatedly ,True,False
205,205,205,1.534251289269379e+18,2022-06-07 19:09:47+00:00,['1534251289269379072'],"@__clare__ @MycoBookClub It must feel so very different a field now, from the last chapter it sounds like a never ending jigsaw of genes. It sounded almost like a lament that he ended on, remembering that the slime mould field was thought to be simple 
#MycoBookClub","  it must feel so very different a field now from the last chapter it sounds like a never ending jigsaw of genes it sounded almost like a lament that he ended on remembering that the slime mould field was thought to be simple 
",True,False
206,206,206,1.53424937350425e+18,2022-06-07 19:02:10+00:00,['1534249373504249858'],@__clare__ @MycoBookClub Yes! The description of the capillary experiments &amp; the slugs’ response to oxygen gradients was astonishing to me,  yes the description of the capillary experiments amp the slugs’ response to oxygen gradients was astonishing to me,True,False
207,207,207,1.5342466233452667e+18,2022-06-07 18:51:14+00:00,['1534246623345266689'],"@MycoBookClub I felt it was very much in the style a popular science read, which was nice as a slime mould/amoeba novice. When I first saw cyclic AMP I thought I was going to have torturous physiology lecture flashbacks but I didn’t find it *too* demanding", i felt it was very much in the style a popular science read which was nice as a slime mouldamoeba novice when i first saw cyclic amp i thought i was going to have torturous physiology lecture flashbacks but i didn’t find it too demanding,True,False
209,209,209,1.5341957351972618e+18,2022-06-07 15:29:01+00:00,['1534195735197261824'],#30DaysWild Day 7: finishing a @MycoBookClub book https://t.co/YBzOtlUXjW, day 7 finishing a  book ,True,False
