Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
97,97,97,1.2443165094570025e+18,2020-03-29 17:32:28+00:00,['1244316509457002502'],"Community #mentalhealth care in #covid19 times. Last week I visited a patient in her garden, brought my own camping chair and coffee , we sat 10 ft apart in the sun and had an interesting conversation. Not about her worries but just casual things. Still it cheered her up.",community  care in  times last week i visited a patient in her garden brought my own camping chair and coffee  we sat 10 ft apart in the sun and had an interesting conversation not about her worries but just casual things still it cheered her up,True,False
98,98,98,1.2442981629380403e+18,2020-03-29 16:19:34+00:00,['1244298162938040322'],"Although I am doing very well this #COVID19 selfquarantaine seems to affect me: last week I dreamed that I was in a swimmingpool with a 
black/white shark, a couple of kangaroos and a beaver. Can anyone interpret this? 
#corona
#DreamNote","although i am doing very well this  selfquarantaine seems to affect me last week i dreamed that i was in a swimmingpool with a 
blackwhite shark a couple of kangaroos and a beaver can anyone interpret this 

",True,False
101,101,101,1.2429248313703588e+18,2020-03-25 21:22:26+00:00,['1242924831370358789'],"@CaraLisette Outpatient #mentalhealth care here: I call patients a lot more and also do video calls. In some cases I meet them outside, in the garden or we meet up somewhere else outside with 20 ft in between.Hoping this will all be better soon though.", outpatient  care here i call patients a lot more and also do video calls in some cases i meet them outside in the garden or we meet up somewhere else outside with 20 ft in betweenhoping this will all be better soon though,True,False
106,106,106,1.2417192490617938e+18,2020-03-22 13:31:53+00:00,['1241719249061793793'],"My favorite song for the coming weeks. Stay home and keep a safe distance when you really need to get out. 
The Police - Don't Stand So Close To Me https://t.co/r935fX6gIj via @YouTube
#coronavirus 
#COVIDー19","my favorite song for the coming weeks stay home and keep a safe distance when you really need to get out 
the police  dont stand so close to me  via 
 
19",True,False
107,107,107,1.2416840345620193e+18,2020-03-22 11:11:57+00:00,['1241684034562019330'],"Save others by staying inside  
#StayAtHome 
#COVIDー19 
#coronavirusNederland 
#corona https://t.co/LDivZr0Yfb","save others by staying inside  
 
19 
 
 ",True,False
108,108,108,1.2414638651472978e+18,2020-03-21 20:37:05+00:00,['1241463865147297792'],@Boobalander Have a good day Kim. Congrats on your 50th birthday 🎂, have a good day kim congrats on your 50th birthday ,True,False
109,109,109,1.2411096000672563e+18,2020-03-20 21:09:22+00:00,['1241109600067256323'],"My “little” brother ❤️ who is a construction supervisor brought me these #FFP2 masks to protect husband and me and our patients
👏🏻🩺🔬😷
If you have any of these left call your doc or nurse, they may need them. 
#Covid_19 #coronavirus #CoronaVirusChallenge #coronavirusNederland https://t.co/28UeQyUNag","my “little” brother  who is a construction supervisor brought me these  masks to protect husband and me and our patients

if you have any of these left call your doc or nurse they may need them 
    ",True,False
110,110,110,1.240706905044947e+18,2020-03-19 18:29:12+00:00,['1240706905044946944'],"Stay home ! 
#coronavirus 
#COVID19
#CoronaVirusChallenge https://t.co/EMqytM8Jse","stay home  
 

 ",True,False
111,111,111,1.2406313865093243e+18,2020-03-19 13:29:07+00:00,['1240631386509324291'],@edanaming ((((Hugs)))) 🌹thinking of you x, hugs thinking of you x,True,False
112,112,112,1.2403018942134725e+18,2020-03-18 15:39:49+00:00,['1240301894213472257'],"Eldest son has a sore throat and is sneezing so he works from his appartment this week. Sends me a whatsapp message : 
“ I don’t understand how I got ill, 
I have been hoarding tons of toiletpaper..!!??.” 🧻🧻 🧻🧻 
😁
#corona #onelaughadaykeepsthedocaway","eldest son has a sore throat and is sneezing so he works from his appartment this week sends me a whatsapp message  
“ i don’t understand how i got ill 
i have been hoarding tons of toiletpaper”   

 ",True,False
113,113,113,1.2395848686417797e+18,2020-03-16 16:10:37+00:00,['1239584868641779712'],@albertheijn Deen supermarkten heeft een oproep gedaan om niet meer met de hele familie naar de supermarkt te komen maar alleen tenzij het niet anders kan. Ter bescherming van het personeel maar ook voor klanten zelf is er een groter risico als de winkel druk bevolkt is.Kan AH dat ook doen?, deen supermarkten heeft een oproep gedaan om niet meer met de hele familie naar de supermarkt te komen maar alleen tenzij het niet anders kan ter bescherming van het personeel maar ook voor klanten zelf is er een groter risico als de winkel druk bevolkt iskan ah dat ook doen,True,False
115,115,115,1.2392237517802414e+18,2020-03-15 16:15:40+00:00,['1239223751780241409'],"All schools, café’s, restaurants and sportclubs closing in the Netherlands #COVIDー19",all schools café’s restaurants and sportclubs closing in the netherlands 19,True,False
117,117,117,1.2388882237802783e+18,2020-03-14 18:02:24+00:00,['1238888223780278280'],"Will be doing a lot of videocalls next 3 weeks, instead of home visits. Homevisits when necessary. Protecting vulnerable patients and keeping myself on the job.
#ehealth #corona #mentalhealthnursing #nursing","will be doing a lot of videocalls next 3 weeks instead of home visits homevisits when necessary protecting vulnerable patients and keeping myself on the job
   ",True,False
123,123,123,1.2277275083233403e+18,2020-02-12 22:53:42+00:00,['1227727508323340289'],"My dearest aunt , youngest sister of my late mother died last week. She was my life saver in hard times. Greatful #euthanasia is legal the Netherlands 
#cancer","my dearest aunt  youngest sister of my late mother died last week she was my life saver in hard times greatful  is legal the netherlands 
",True,False
124,124,124,1.2249294584377303e+18,2020-02-05 05:35:15+00:00,['1224929458437730307'],‘A shimmering spectrum of colour’ – the pain and beauty of retinal migraines https://t.co/wdeSFnOCbD,‘a shimmering spectrum of colour’ – the pain and beauty of retinal migraines ,True,False
125,125,125,1.2239249502533632e+18,2020-02-02 11:03:42+00:00,['1223924950253363200'],How we live together: the couple affected by short-term memory loss https://t.co/88Q02MZlh5,how we live together the couple affected by shortterm memory loss ,True,False
128,128,128,1.2226566713459794e+18,2020-01-29 23:04:00+00:00,['1222656671345979393'],@theremonstrator Thank you ! 😀, thank you  ,True,False
129,129,129,1.2198415392471654e+18,2020-01-22 04:37:41+00:00,['1219841539247165441'],@edanaming Maybe Perry has manflu.. Hope you feel better soon 😘, maybe perry has manflu hope you feel better soon ,True,False
131,131,131,1.214145210420269e+18,2020-01-06 11:22:30+00:00,['1214145210420269056'],@edanaming Thinking of you and family xx, thinking of you and family xx,True,False
137,137,137,1.1943436690647818e+18,2019-11-12 19:58:15+00:00,['1194343669064781824'],"Up for a chat? 
https://t.co/yscQkKvPj4 
Friendly and supportive #chatroom for people with #schizophrenia and other 
#mentalhealth problems. 
Plz RT? 
#bpd #gad #adhd #depression #PTSD","up for a chat 
 
friendly and supportive  for people with  and other 
 problems 
plz rt 
    ",True,False
145,145,145,1.182016644366979e+18,2019-10-09 19:35:03+00:00,['1182016644366979073'],"Ordered free flujab at my MH hospital to protect myself against the flu and my team against understaffing. 
#influenza #flu #health","ordered free flujab at my mh hospital to protect myself against the flu and my team against understaffing 
  ",True,False
147,147,147,1.1809651192427725e+18,2019-10-06 21:56:40+00:00,['1180965119242772482'],Started my new job last week. First thing: a visit to an organic care farm https://t.co/WO6YOp9sbL,started my new job last week first thing a visit to an organic care farm ,True,False
155,155,155,1.1680689204790804e+18,2019-09-01 07:51:46+00:00,['1168068920479080448'],@EmergMedDr No because one day you might miss the crumbs., no because one day you might miss the crumbs,True,False
156,156,156,1.1680677613748142e+18,2019-09-01 07:47:10+00:00,['1168067761374814208'],@edanaming So sorry to hear this. So sad. Happened to me too once. I had no idea., so sorry to hear this so sad happened to me too once i had no idea,True,False
158,158,158,1.1675328188907233e+18,2019-08-30 20:21:30+00:00,['1167532818890723328'],"@LauraMcC1972 Turn the wifi off, works here ;)", turn the wifi off works here ,True,False
160,160,160,1.1606977814572485e+18,2019-08-11 23:41:30+00:00,['1160697781457248257'],"Dutch supermarket introduces a unique “chat checkout” to help fight loneliness
https://t.co/h2dmLIcvJc","dutch supermarket introduces a unique “chat checkout” to help fight loneliness
",True,False
161,161,161,1.159501818071847e+18,2019-08-08 16:29:10+00:00,['1159501818071846912'],@ge0kat My #cats 😻 https://t.co/A8Uc6hSvjk, my   ,True,False
164,164,164,1.1560801685507525e+18,2019-07-30 05:52:45+00:00,['1156080168550752257'],@KarimS3D @GregoryPorter Went to his concert in Amsterdam a few years ago which was awesome and got tickets again for march ‘20 🎤,  went to his concert in amsterdam a few years ago which was awesome and got tickets again for march ‘20 ,True,False
166,166,166,1.1517268131540704e+18,2019-07-18 05:34:04+00:00,['1151726813154070529'],@HeatherYemm @KLM People who drink alcohol should be covered in KLM planes instead of breastfeeding mothers.A lot have problems with alcohol and it might be difficult for them to see people drinking.Besides alcohol up in air gives extra side effects while breastmilk doesnt. Never seen a drunk baby,  people who drink alcohol should be covered in klm planes instead of breastfeeding mothersa lot have problems with alcohol and it might be difficult for them to see people drinkingbesides alcohol up in air gives extra side effects while breastmilk doesnt never seen a drunk baby,True,False
173,173,173,1.136018577700602e+18,2019-06-04 21:15:09+00:00,['1136018577700601858'],@charitybegin3 if you like see me in the chatroom sometime, if you like see me in the chatroom sometime,True,False
174,174,174,1.136017032460329e+18,2019-06-04 21:09:01+00:00,['1136017032460328960'],"@charitybegin3 hey Joanna, im doing fine, went back to college thatswhy I am not tweeting that much, how are you?", hey joanna im doing fine went back to college thatswhy i am not tweeting that much how are you,True,False
176,176,176,1.1352968870729318e+18,2019-06-02 21:27:25+00:00,['1135296887072931841'],@261menace Theres a direct link available https://t.co/HD6noXuqcA, theres a direct link available ,True,False
177,177,177,1.135285032677978e+18,2019-06-02 20:40:19+00:00,['1135285032677978113'],@261menace could try this one? When its quiet just stay logged in, could try this one when its quiet just stay logged in,True,False
178,178,178,1.131050065987068e+18,2019-05-22 04:12:04+00:00,['1131050065987067911'],"@gemmaw1987 Back to uni myself. Post bachelor. One day uni, 3 days work. Studying 20 hrs a week🤯.
Fit your Hb in. Ask family to watch the kids now and then. Explain your situation to family and friends.They’ll have to be patient. Plan relaxing activities. And ask for support !"," back to uni myself post bachelor one day uni 3 days work studying 20 hrs a week
fit your hb in ask family to watch the kids now and then explain your situation to family and friendsthey’ll have to be patient plan relaxing activities and ask for support ",True,False
180,180,180,1.1283610839185326e+18,2019-05-14 18:07:00+00:00,['1128361083918532608'],@edanaming Happy birthday xxx🌷, happy birthday xxx,True,False
183,183,183,1.1219787753051628e+18,2019-04-27 03:26:00+00:00,['1121978775305162757'],"Salt production #Bonaire , Dutch carribean https://t.co/9BLzD33nyr",salt production   dutch carribean ,True,False
184,184,184,1.121246558811562e+18,2019-04-25 02:56:26+00:00,['1121246558811561984'],"I love birds. Watching an orange #Trupial (Icterus Icterus) having breakfast.  
#Bonaire, Dutch #Carribean 
#nature #birds https://t.co/vYtYfABonz","i love birds watching an orange  icterus icterus having breakfast  
 dutch  
  ",True,False
186,186,186,1.1201429168973864e+18,2019-04-22 01:50:57+00:00,['1120142916897386498'],Bonaire https://t.co/K8z8DV2GeX,bonaire ,True,False
189,189,189,1.1098805091050988e+18,2019-03-24 18:11:48+00:00,['1109880509105098753'],"Gardening season has started. Planting potatoes today ☀️🌷
#allotment #growyourownfood #gardening #urbanfarming https://t.co/GtgFgf9cLc","gardening season has started planting potatoes today 
    ",True,False
194,194,194,1.1001102305690584e+18,2019-02-25 19:08:12+00:00,['1100110230569058306'],@pubmentalhealth see dm?, see dm,True,False
196,196,196,1.097944794595246e+18,2019-02-19 19:43:32+00:00,['1097944794595246080'],@pubmentalhealth Could you follow me please ? I have a question about an article., could you follow me please  i have a question about an article,True,False
