,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
67190,67190,morning week mine favourite rain sweep,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.7012828337137279,False,"Morning, all. Have a happy week. Mine has started well listening to @BBCRadio3 #breakfast from #Liverpool. Already heard two favourites, sir @houghhough and #johnshirleyquirk. Also, @PetrocTrelawny says rain will sweep across UK. Hopefully the sweep will reach #Suffolk!"
69973,69973,listen stallion,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,Listen to B.I.T.C.H. by Megan Thee Stallion #np on #SoundCloud https://t.co/yWMGdkUsTg
39207,39207,everyone hurry morning okay passenger side,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.5808118906760497,False,"I appreciate everyone is in a hurry in the mornings, but parking terribly making the empty bay next you is unusable is unfair 😡 The bay my car is in was just about okay, and even then I had to come out of the passenger side."
30045,30045,sorry chris,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.975687528809728,False,"@ChrisBradley2 Sorry to hear this, Chris. What a lovely pic 😔"
69974,69974,listen present benda,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.7468567570971564,False,Listen to Benda Presents: Yuh Vol. 2 by Benda #np on #SoundCloud https://t.co/EWAWwwtRnh
7066,7066,anyone method dream morning week,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,Anyone know any methods to stop having super weird dreams as much? Been feeling so exhuasted each morning for the last few weeks with them 😞
13807,13807,morning admin reveal,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.7022393427602613,False,"@WilliamsRacing Morning admin - I hear the new car looks amazing, looking forward to the reveal!"
16638,16638,morning good ecriminals,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.9655997230552184,False,"@hotgemMGMT I properly laughed at it, 9.30 on a Sunday morning it's good to see dodgy e-criminals putting in a full day"
4014,4014,utter insanity,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,"@MartinCBaker @JoeReddington @Reductress Yep, it’s utter insanity."
40276,40276,morning john king well rest,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.9699142901712948,False,Good morning all. I hope John King is having a well needed rest.
47306,47306,support supporter spoiler alert kanye,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,"#TheDrum Trump's support is not diverse at all! He has one African American supporter. Not 1%, one. Spoiler alert - it's Kanye."
64347,64347,song mini maestro morning version pirate,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,Writing a #pirate song with my mini maestro this morning. He doesn't like my version as its about pirates tea... but I quite like it :D
69877,69877,studio session ralph burg sola plain truth music video,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.5804871974576721,False,Studio Session- Ralph Burg Steve Sola( Plain truth Ent.)(360 music video) https://t.co/52oiMXYzuK via @YouTube @PlainTruthEnt
10196,10196,worry morning discord,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.2671129323363077,False,"@DistantKingdoms @OrthrusStudios No worries guys, I spoke to Oliver this morning so all sorted out. Will check out discord though, looks awesome!"
69966,69966,listen rapper,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.3643458736634685,False,Listen to Best Female Rappers Now by Hustle #np on #SoundCloud https://t.co/f633OZRaiF
69908,69908,listen feat stallion cardi,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.7841345180617995,False,Listen to WAP feat. Megan Thee Stallion by Cardi B #np on #SoundCloud https://t.co/kv7QXCIwed
69910,69910,listen father ralph burg uncle bday,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,Listen to Zeal (Dear Father) by Ralph Burg #np on #SoundCloud #obama and my uncle got the same bday ⁦@RalphBurg⁩ #usa 🙏🏾 https://t.co/xsHWM5L7Ro
69902,69902,listen circle ralph burg,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,Listen to FULL CIRCLE by Ralph Burg #np on #SoundCloud ⁦@RalphBurg⁩ #Spotify #tidal https://t.co/a0SWT6XLzC
42645,42645,morning school,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.3592124694124044,False,I remember watching it early in the morning before school 🥹🥹🥹 #ChildhoodMemories #gogopowerrangers https://t.co/5uX389XH9b
31206,31206,sailor today,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.0392079777362648,False,GOOD.MORNING SAILORS WHAT ARE YOU UP TO TODAY https://t.co/2Q2UZHFkt7
70025,70025,listen gunna ricch,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.4789937852413798,False,Listen to Start Wit Me (feat. Gunna) by Roddy Ricch #np on #SoundCloud https://t.co/TIPhifRKn6
61873,61873,chris mics chris person supporter music thank people,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,False,Chris has his mics stolen. Chris is a wonderful person and supporter of independent music. Thank you to the people who set this up. https://t.co/hZR94q3X8y
14111,14111,message bride groom morning,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.2935689675653454,False,"Delighted to have a message from the bride and groom this morning .... I'll take ""stupendous!"" any day! https://t.co/REZFu5WM85"
69846,69846,delusion ralph burg,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.4029281998391967,False,Delusions by Ralph Burg on #SoundCloud https://t.co/pfgKVIq6q0
4113,4113,morning work knowing work boundary,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.1946671664204931,False,@MrsBrown_SEMH 'As soon as you can' therefore Monday morning when you are next at work! I say this knowing full well I have no work boundaries...
3263,3263,care drake look,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.907737649196134,False,"If you don't particularly care about Drake, take a look at this 👇 https://t.co/iohSk8t62m"
68952,68952,right craziness,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.6018061234805815,False,@LyloGold You’re right I didn’t see she was 24. I assumed she was the same age as the last one. Craziness
1453,1453,someone thing people trend curry morning fright life,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.3414427495947084,False,Someone needs to fix the trending thing so that we know people are OK when they trend. Tim Curry trending this morning gave me the fright of my life. https://t.co/NhzXq83l6q
13108,13108,reason drivethrough,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,0.7943869295564361,False,@Penno350 @macdonaldsuk There is no reason why the drive-through is not open
67336,67336,morning sending wish week monday morning,5,5_morning_listen_burg_ralph,morning - listen - burg - ralph - breakfast - chris - sailor - blog - mornin - kanye,1.0,True,"Morning, all. Sending you happy and productive wishes for your week from a perfect Monday May morning here in #Suffolk"
