,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
19253,19253,birch horse welsh year summit bindaree race others chepstow mome runner,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,1.0,False,"You have to go back to Silver Birch in 2004 to find the last horse to complete the Welsh / Grand National double (three years later at Aintree), but Earth Summit Bindaree also won both races. Others have won after being placed at Chepstow, including Mon Mome, runner up in 2006. https://t.co/nfj9wKtgWV"
19135,19135,problem race recognition field runner distance handicap chase,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.5486723927908072,False,"@craig1983s @TimesSport The problem is, the race has already changed beyond all recognition. So you might as well just cap the field at 30 runners and it’s becoming just like any other long distance handicap chase."
38907,38907,season race endeavour,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,1.0,False,"I’m so sad. Yes, it hasn’t been the best season, but I believe DR has a lot of race left in him. Wishing him all the best, and will support his next endeavour 💪🏼 https://t.co/U9gu2SaO8J"
19199,19199,race winner gentleman edwardstone maghull novice mark walsh mullins saddle race today,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,1.0,False,"Now it’s @WillieMullinsNH who gets a big race winner on Grand National day, with Gentleman De Mee beating Edwardstone in the Maghull Novices’ Chase. Jockey Mark Walsh will be on Any Second Now, while Mullins saddles four in the big race. Irish well on top so far today!"
61721,61721,realise marathon,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.4695631207619488,False,@josienneclarke Definitely. Although I don’t always feel the general public realise what a long marathon it can be.
37485,37485,feeling hill twentyminute solo horse neighsayers,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,1.0,False,"It’s a powerful feeling to be playing have the hills singing back to you, but after two presumably excruciating twenty-minute sax solos I have literally scared off the horses. Pfff. Neigh-sayers. 🐴 https://t.co/06z5eSqAUJ"
18258,18258,spend food drink racecourse argument cross racedays attendance economy health sport,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.471352584629115,False,Add in the secondary spend on food drink and clearly these are going to be profitable days for racecourses. Presumably the argument is these cross subsidise the ‘normal’ racedays with lower attendance. But that does seem to be a false economy for the future health of the sport.
30421,30421,everyone pony yokan,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.2677315624547369,False,Everyone is unanimous here and as great as White Pony is I wanna remind yous of Koi No Yokan
24289,24289,marathon count walk,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.5894546012551678,False,It's Eddie Izzard isn't it? (Assuming marathons count as a long walk) #MaskedSingerUK
19276,19276,thread week concentrate stamen factor year change race condition horse power test,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.6666855559708714,False,"In the fourth of my #GrandNational threads this week, we’ll concentrate on stamina. This is probably the one key factor that has remained consistent over the years, despite the various changes to the race conditions. A horse still needs staying power to win this ultimate test. https://t.co/NF3nDmFBSU"
18229,18229,form record king george galileo adayar race kris workforce anthony dyck derby winner alamshar horse epsom ascot,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,1.0,False,"Derby form has a patchy recent record in the King George, with only Galileo and Adayar completing the big race double since 2000. Kris Kin, Workforce Anthony Van Dyck were all well beaten. Irish Derby winner Alamshar was the last horse placed at Epsom to go on to win at Ascot."
18650,18650,order predictor result bias semi winner,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.5671026102547813,False,"@TellyStats The running order remains the best predictor of the result, so I won’t even bother guessing until that is known! Bias still very evident again for the semi winners."
18117,18117,life name horse,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.3353030905826477,False,"@SpiritCatcher13 I vaguely remember that, but for the life of me can’t recall the name of the horse either…"
20732,20732,truck back horse,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,1.0,False,@BuckedbytheStar I like to think she's actually in that truck on the back of that horse and that's how she gets to gigs
18623,18623,result draw show factor odds assumption,3,3_race_horse_winner_weight,race - horse - winner - weight - chase - year - runner - handicap - fence - lottery,0.9517094241706032,False,@VVeedla @Panos_Zan @xliam93 Other than the semi result and the final draw. Plus he must have an existing fan following from his show on Amazon Prime. All factors pointing to a strong showing. The odds were wrong and we were all guilty of making lazy assumptions.
