,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
21587,21587,sushi joint snack home,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,"@billadler @conbiniboys @Devin_Heroux Yup, obvs you go to a fancy sushi joint and pick up snacks on the way home"
22476,22476,matter friend family male love everyone xmas,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.9419525598470444,False,"It doesn’t matter if your my friend, family, black, white, Asian,English, foreign, old , young, male or female, love or hate me. I would like to wish everyone a very happy Xmas and prosperous 2020 I hope your... https://t.co/j1NwTw0l6l"
40192,40192,christmas season photo announcement year record hour,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,"As we head deeper into the Christmas season, I need to mentally prepare myself for all the engagement photos and announcements I’m about to see. Last year the record was 13 in 24 hours."
40126,40126,christmas film hamilton,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,Why watch a Christmas film when you can watch Hamilton 😍
61566,61566,clip charity christmas today,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.6070752867850852,False,Here’s a little clip of my new charity Christmas single out today on @Bandcamp for #BandcampFriday https://t.co/lbodQKyxh7 https://t.co/5AdlpiILZ4
67810,67810,claus ohhhh straight,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.904877211288407,False,But.... Didn't we see mummy kissing Santa Claus? Ohhhh it's only okay for straights? https://t.co/AKXgh7vkS2
11854,11854,christmas present month,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.5965273111242945,False,"Well, this should help with wrapping Christmas presents. Only five months to go… https://t.co/QFX663cruO"
52291,52291,dudley number woman merry xmas number christmas christmas mary donkey moment,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.5421246268670168,False,"Dudley just rang (landline unknown number) some woman says ‘Merry Xmas!’ I reply ‘have you got the right number?!’ ‘Ohh’ I said ‘Merry Christmas anyway!’ ‘merry Christmas’ she giggled, hang up! Ahaha …. Mary donkey moment that! 🎄👍👏"
5270,5270,news think anything world christmas grandparent cuddle,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.8406283795398516,False,Praying the news is true because honestly couldn’t think of anything better in the world than getting to spend Christmas with my grandparents and have a big cuddle 💗
45838,45838,wool compost,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.879461787267674,False,@Peter4tax @TheMontyDon Wool based compost is excellent.
25635,25635,yorkshire terrier show type,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.9718908244343668,False,@theglamityjane Yorkshire Terrier. But a scruffy one rather than a show dog type
27825,27825,photo christmas card chill holiday vibe,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,I think this casual photo of Mr Pepper might make a nice Christmas card. Chill holiday cat vibes. https://t.co/aG6LZU4dxK
26304,26304,smidge bacteria petri dish,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,"We are just a smidge of bacteria, growing in an immeasurable petri dish. And it's beautiful. #NASAWebb #Webb #JamesWebbSpaceTelescope https://t.co/80YlhuCJqI"
64042,64042,christmas thing nothing show tomorrow dont anything home,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,@Social_Pip Pretty sure I had it the Christmas before it was a known thing - but nothing since then. I do however have some shows - tonight and two tomorrow. Just hoping I dont bring anything home with me :(
40811,40811,sirdar sweet crochet thanks sirdar yarn make,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,Working on my Sirdar Sweet Sharna crochet along 🧶 Thanks Sirdar for gifting me the yarn - the perfect Autumnal make 🍃 https://t.co/CYGgrxQQMB
64202,64202,close yesterday soup soup,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,@sarahgailbrand I've never seen any up close and personal with any until yesterday! Had some delicious soup in some gorgeous purple soup bowls I'd just worry about dropping them :S
45341,45341,someone combination reminds christmas chaplain guard front till,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.6470620400106073,False,"or because it was just nice to have someone say I looked lovely. Maybe it was a combination of all 3. Reminds me of last Christmas when a Chaplain caught me off guard standing in front of me at the till just said ""are you ok?"""
20671,20671,mate xmas,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,@IslingtonChap @PoliticsForAlI Have a day off mate it’s Xmas !
63916,63916,wool wool learning neighbour sheep garden worthless,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.9002752291652084,False,@GermanderCC Love wool wool :) Learning to spin as have a neighbour with lovely sheep and use it on the garden too. Its so sad when they just burn it because it's 'worthless'
2090,2090,child onion,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.2005951268208226,False,@trussliz Child of the Onion more like
61194,61194,christmas folk heart,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,1.0,False,Happy Christmas folks! I hope you are with or at least connected to those who are close to your heart. https://t.co/shIdo0hNDh
52389,52389,xmas community xmas stall number incident abuse library call shocking fact time,10,10_christmas_soup_merry_xmas,christmas - soup - merry - xmas - biscuit - crochet - carol - blanket - dinner - yorkshire,0.6701949442161449,False,"@GooRee Indeed. At Xmas they have their community policing Xmas stall every day, so are slightly present but given the number of severe incidents, assaults/verbal abuse at castle sq they chose to put the library there it’s bad, bad call, shocking in fact. They congregate there all time"
