,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
44379,44379,photography writer skit support,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,Candid Photography-@montypython live @HollywoodBowl'80 aka #nudgenudgewinkwink #sellingsomething? writer:@EricIdle(1943-#HereandNow) skit w/#EricIdle #TerryJones (1942-2020) #comedy #humour #writing #acting #art support #artists:https://t.co/8O1JOPBYZq https://t.co/6ytVeSAfRV
63222,63222,comment photo article word hell matter,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.7805341479756431,False,@TheTimesofMalta I have no comment when seeing those photos. and the article. Im so angry with you i cant even put it into words. Where the hell were you in 2007! Or later for the matter. eh
23254,23254,liam need sadness,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,"Liam is laying it on too thick. Trowelling it on. Needs to pull it back, it's giving sadness. #LoveIsland"
12724,12724,photo hand photo,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,"@Epcocorico @PMacgoohan @DosMaryan @VMoncan That’s a very bad photo , can’t see her or his hands in that photo"
55022,55022,pottery hour,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.8934100696915225,False,i am SO excited to see a large man cry over pottery in half an hour
33334,33334,photo billingsgate market,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.6001526935430547,False,Just posted a photo @ Old Billingsgate Market https://t.co/TZn2nDpkCu
35566,35566,preview photoshoot,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,@LTATM_Media preview of promotional photoshoot of #LTATM_talkshow. There is more to come... https://t.co/CsX7ZuK8ku
21062,21062,photo shape,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.5812107918333017,True,It's the Tuesday environmental #ShapeChallenge @StudioTeaBreak use the photo or shape any way you like and have fun 😃🖍 https://t.co/s196Q7TiQP
44572,44572,recording staff memoir veteran footage photographer hubert baldwin captain hurley contd,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.7923946474075687,False,"Some recordings were conducted by Memorial staff, while a few are memoirs, recorded by the veterans themselves. Most of Australia's WW1 Western Front footage was shot by official photographers, such as Sir Hubert Wilkins, Herbert Baldwin and Captain Frank Hurley. (cont'd)"
37595,37595,cover photo moment,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,my wee proud maw cover photo shot moment https://t.co/QSFRiL3fKH
53066,53066,thumbnail result,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,#DALLE is sick. Thumbnails are often more interesting than the final results... https://t.co/P7GtrLtWNv
11719,11719,credit photo,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.7024844188149366,False,Would like to be able to credit this photo.
65476,65476,something picture receipt bank statement issue people,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.6315675498493072,False,"@AnthonyDawsonPt Yes I think so, Son was sent something to choose his pictures, paid on the day can't find his receipt or the banks statement and they said they have had issues with people who pay on the day."
38355,38355,reminder photo exception listing website question please message,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,"Finally, a reminder that all of the photos I’ve ever taken can be printed (up to A2 with some exceptions but the listing on my website explains it all). Any questions at all, please shoot me a message! https://t.co/cLCEubX77N"
29034,29034,ahhh music anything,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.8892812502166902,False,@AThousand__Suns ahhh im so glad!❤️ its always so nice to have music (or anything) to turn to
65505,65505,queen bluebell pose groom photography,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.6327660351930419,False,"The queen of bluebell poses Annie 12 , looking much older now and could do with a groom, but still beautiful, pet photography 📸 #jessopsmoments @jessops #canonphotography #Bluebells #DogsofTwittter #canonphotography #ntc @nationaltrust https://t.co/l48GPP9WC4"
28410,28410,photo shoot opportunity,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,Too nice a day to miss a photo shoot opportunity. https://t.co/NZAveFk02x
9676,9676,studio photographer,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,"@elliediamond101 @ShadyLawrence https://t.co/PpEVvIqMzs this is my pal, she has a studio near Glasgow Central and is a amazing photographer ❤️"
21472,21472,post tomorrow tuesday photo shape look garage,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.1302331814274117,False,Having a post gig lie in tomorrow so here's an early Tuesday environmental #ShapeChallenge @StudioTeaBreak Use the photo or shape any way you like. Got some funny looks at the garage for taking this one 😄 https://t.co/yNkPTJIhlq
3298,3298,thanks shot,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.6841497207442225,False,Big thanks to @The6thFloorShow for spinning 2 Shots! 🙌 https://t.co/KAMqb2Z5Iv
27092,27092,thanks pose,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,@ShanaHipharpy thanks. here's a more typical pose for her: https://t.co/FJxyT5zpUG
44965,44965,action shot paula,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.4658671033434885,False,@InsideNatGeo @paulakahumbu Great action shot Paula 💞
33867,33867,shot shot hammer game,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,@JULIE_M_LAW Apparently if you throw away the last shot you get to have the last shot 'the hammer' in the next game 😊 #curling
44800,44800,photograph hisher name,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,@AHappierDay ?? Whose photograph is this? What's his/her name? #source #swiped #catburglar
52490,52490,care plant camera share,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,"@NEWolekick Cares more for her plants, than her son she put on camera and gave to Richard to share eh…"
38281,38281,time credit photographer photo,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,1.0,False,How many TIMES do I need to say: credit your fucking photographers!!! Beyond fed up seeing photos being used and not credited 🤪
66191,66191,health photography,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.8090372879360387,False,"These help me support my mental health So lucky 🍀 Walking, photography and the 🌊🍂🐾 #MentalHealthDay https://t.co/178IE6nAfZ"
14451,14451,shape thinking,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.0827489888390294,False,"@MiniMcBooom lol yes, but more of a satchel shape i’m thinking"
38544,38544,counterfeit year file anything photo difference colour,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.8917800200591691,False,"Shot Counterfeit just over three years ago, found all the original files n decided to play about. I never edited at all back then n barely did anything to the photos (they’re shite anyway so it wouldn’t have made a difference) BUT my colours are getting so much better ✨ https://t.co/cl5uQbN0r4"
9705,9705,photo rate studio city centre,4,4_photo_camera_photographer_shot,photo - camera - photographer - shot - shape - picture - photography - image - google - photograph,0.608886447412596,False,"@imogen_stirling https://t.co/3pCXwr8bWw Rhi does all my photos, she's very very good and has reasonable rates + has a studio in the city centre"
