,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
49959,49959,marina thanks,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.4290250861262846,False,"@meenamtj Ah, that's really beautiful Marina. Thanks for sharing."
61111,61111,worry style,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.6588275532032056,False,@rebeccafpainter No worries. Great style
25811,25811,thank thing,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,True,@win_confidante Thank you! It's my absolute favourite thing in the flat 😊
24691,24691,blimey craig minute,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.9331006430543304,False,"Blimey Craig, it's still 17 minutes until the watershed #Strictly"
17774,17774,luck clare,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.868242074833561,False,"@slowtech2000 @UlsterUniODL @LTA_HWU Good luck, Clare"
61134,61134,thanks tony,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,False,@tonywilding Thanks Tony!
41298,41298,thanks support shift,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.7514445411613845,False,@TheShiftCafe @Iamsage__ @DreTeezy100 @caribbean_jam @nutrackz @MStylez617 @Treyvon2018 @SCecillon @donlawsonmusic @DoffachiAfrica @Eric_shovelhead Following all of the above! Thanks for your support Shift.
61147,61147,thanks helen,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.898297314883938,False,@helen__ward thanks for connecting Helen.
47561,47561,james issue preserve,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,False,#QandA To James those three issues are left wing preserves.
33800,33800,thanks james,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,False,@JamesJje5 Thanks James
38343,38343,night serotonin,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,True,When that late night serotonin hits https://t.co/J6CMBT31X7
33793,33793,thanks lindsay,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.6219505038328808,False,@LinzSwann thanks for sharing Lindsay 😊👍
12357,12357,please thanks,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,False,"@Kona_73_73 @TimesGuardian Hi Kona, yes please. Can you email them to John Nurden at timesguardian@thekmgroup.co.uk - thanks"
2164,2164,worrying time,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.7708249701550927,False,@GavNewlandsSNP Sad and worrying times.
63806,63806,thank marr,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.3935509174096545,False,@freshnet @bbcintroducing @ellurrrrr @BandYolk @ArkinIndia @VincentJNewman @BetsyASweeney @NtantuNow @_holodrum_ @bookofsongz1 Thank you for Nile Marr 💕
48143,48143,craig dubh clan chattan,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.9947793266349126,False,@FewArePict @Tesco CRAIG DUBH CLAN CHATTAN!
41135,41135,thanks music,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.9655205732726588,True,Thanks for spinning our music! https://t.co/VaTSTiUgt2
61605,61605,thanks thing,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,False,@lisacov19 Thanks mate. It’s only a minor thing really.
40427,40427,thanks nice,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.7937505121381574,False,@melahart Thanks. That’s nice of them!
9839,9839,aaaaw thank,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,True,@Hannah_YD ❤️❤️❤️ Aaaaw thank you Hannah!
53943,53943,carry feeling support,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.7296501990716071,False,"@JaneyGodley Don’t worry about being brave, just carry on being you and being open about your feelings. Hopefully the support from us lot and those closest to you helps a bit. X"
41825,41825,thanks support,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.8652935431634573,True,@RevivalSynth @ecpowellmusic @BonnieLegion @Bettoghtw @Circuit3Music @Thirteen33Pro @VagueNotion1 @nathanjay @jaaynsmusic @Stereo_in_Solo Thanks for the support
57600,57600,please person,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.9589309680886688,False,Please tell me that the person who posted this is trolling. Please? #housing #rent #Renta #wtf #lol https://t.co/wnwI4dY2IK
59806,59806,plenty fruit,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.9351161733565668,False,Plenty of low-hanging fruit here I think. https://t.co/tLgu5zquLl
62566,62566,thank time,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,True,"@DebHarkness @ADiscoveryOfWTV @BadWolf_TV Thank you for taking the time to respond, much appreciated."
38803,38803,need someone,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.9721942978089364,False,"Need someone to look at me the same way @Fellj01, @intiredskin, and @Iifeeater are looking at @awsten 🤘😔 https://t.co/3d0YlPZ3FZ"
38477,38477,holy shit,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.029427692180566,False,@samrossvolante Holy shit
41828,41828,thanks thanks,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,1.0,False,@joyjoyfear @chriswatts1965 @NCCRradio @myTunerRadio Thanks Joy and thanks for pre-ordering!
4281,4281,appreciate course,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.7749334790402866,False,"@MusicTeacherMag @youthmusic I hugely appreciate, of course, how difficult that is!"
37490,37490,church ghost middleton middleton cumbria,6,6_thanks_thank_support_james,thanks - thank - support - james - worry - please - lemon - serotonin - sugar - holy,0.9307007697301742,False,"Playing filming in Church of the Holy Ghost, Middleton 👻 @ Middleton, Cumbria https://t.co/nZErVU8l2t"
