,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
40002,40002,family member america video year granddad life granddad hero number cheerleader,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.7284479194228499,False,An extended family member who lives in America just unearthed a video from 30 years ago featuring my granddad talking and I got extremely emotional. Life without my granddad isn’t the same. He was my absolute hero and number one cheerleader. 🤍
56469,56469,channel mass,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,"Inside @hate5six, the #YouTube Channel That’s Bringing #Hardcore to the Masses https://t.co/yWSEIsNLuZ via @RollingStone #hate5six"
53465,53465,history world youtube,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.8034434919265329,False,"Such a classic ---- history of the entire world, i guess - YouTube https://t.co/4x8Mt41T0O"
66582,66582,video project today hour work week project video track image correction sync rotoscoping render time,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,"I was able to *finally* finish the most arduous video editing project I have ever attempted today. After several hours of work this week on a project including three video tracks, image correction, audio sync, rotoscoping, and cutting, the render completed in less than real time!"
41575,41575,whole video,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,@darkeststar73 @Sombremoon @YouTube I think I know who it is. I have the whole of that evening on Video!
62412,62412,check composition,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.7915960086530793,False,Check put some new compositions at https://t.co/l101lJxiBi
5768,5768,announces label manager promotion,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.9891140418563016,False,4AD Announces New US UK Label Managers + Additional Promotions https://t.co/2ho4HyTlOu via @recordoftheday
60854,60854,recording piece need time video watching rest manage,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,"(Just counted and yes, I do actually have 12 recordings of 12 different Christmas-related pieces by me available! Need to find time to make a few more videos, but do keep watching for the rest and maybe I'll manage 12 in 12 days)"
21577,21577,sorry video,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,"@japaneseammo Sorry to hear you are unwell, I've enjoyed watching your videos since I started learning Japanese. All the best and hope you start to feel better soon"
34108,34108,thank anyone look video subscribe,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.5825532294842029,False,Thank you very much @kelly_kintner I'd love if anyone wants to have a look at my videos - and subscribe if they like any. 😊🎶❤️ https://t.co/ZVaLabLAxw https://t.co/9dlCnREdf9
33947,33947,music lyric instrument theory others composition record musician,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.9063470672225524,False,@SorrowStories @Kiffie8 @psy_aviah @PulseLabinfo @trevasmusic @fusedofficial @wafbinthedark @MOULEOFFICIAL @Paul_J_Weston @PowerStateFail @MaxxSilver1 @AgeofInfernal @caboan_music @sosayher @saintmartyn @_1i2c @Mike1inFive @Drcbones @SoniaDmusic @carolineb_songs I compose music and write lyrics but I don't play an instrument or know much musical theory so I rely on others to write down my compositions. I then sing and record these. It's taken me a while to recognise myself as a 'proper musician'. But I am 😊🎶
28962,28962,mind camera work beginning video,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,currently losing my mind at my stunning camera work at the beginning and then it just gets worse as the video goes? https://t.co/iAlZicS3kT
63333,63333,thing video female platform,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,@This_Feeling Maybe a crazy thing to ask but would you want to premier a video of a kick ass female duo? They are unsigned (yet) but absolutely amazing and totally worth of a larger platform. This duo possibly needs to be signed ASAP. What do you say?
55196,55196,gbeebies youtube notification debate,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,I’ve had to subscribe to Gbeebies on YouTube so that I will get a notification when the debate starts https://t.co/g2cVg8GfNa
61315,61315,video handmade music club member version dance somebody,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,True,I have just shared the 7th Video with my Handmade Music Club members on @kofi_button. It is my version of 'I Wanna Dance with Somebody' https://t.co/eOH6VdHNs3
56407,56407,[official video],13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,@slipknot - #Yen [OFFICIAL VIDEO] https://t.co/zTd7nJ7WTp @CoreyTaylorRock @sidthe3rd @MShawnCrahan @jayweinberg #TheEndSoFar #slipknot
34365,34365,watching pistol,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.8512466498181802,False,@timatcoalition Watching Pistol?
45519,45519,thing gangster,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.4490918100541524,False,"Sometimes when you're feeling a lil down, the only thing that will lift you up is to listen to some gangster rap. @thenotoriousbig. 😎🎧 https://t.co/wfrlvYnY6P"
1475,1475,word video,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,Words can’t express how happy this video makes me. THEY’RE TRULY BACK 🖤🌶🖤 https://t.co/R5ATXaQTXD
44246,44246,cool perspective video,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,@OperaAustralia @SydOperaHouse cool #drone perspective who did the video? @SeanNieuwenhuis ? #sydneyoperahouse #madamabutterfly #dance 🦋
61442,61442,video lantern home studio,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,I’ve shared a live video of Lantern recorded in my home studio on @kofi_button....https://t.co/3Ug0bF6GRF
64522,64522,meaning composition thing difference,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.9455721961569036,False,@sallywhitwell @NaNoWriMo Ooh I would I'm definitely writing more which is great as it's meaning I want and can write more. I do the @FAWM as a composition thing but would be keen to do more. It makes a great difference
49500,49500,taylor messenger cameron ralston spacebomb revelators system revelator official video,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,False,Absolutely loving this (MC Taylor of Hiss Golden Messenger and Cameron Ralston of Spacebomb): Revelators Sound System - George the Revelator (official video) https://t.co/8Cw6vVElvE via @YouTube
35628,35628,video pick week musician questionnaire fund title house fire,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.5340350621997378,False,"@LTATM_Media video pick this week! We are honor one of #LTATM's amazing musicians from Australia @helenperris. we did a questionnaire, "" what would you sing for a funds"" She stated, one of her own and gave me the title. Here it is...Our House Is On Fire https://t.co/v70y1F9GFt"
67076,67076,count club love clematis,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,1.0,True,Count me in to the mad gardener's club ;) Love clematis too #gardenersworld
