,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
1758,1758,headliner rock fairy gulliver june folk wait ticket admission ticket,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.1462816743350914,False,"Meet your headliner for the next Rock Fairy Presents gig at Gullivers on June 17th 🖤 Yes folks, @mrjasonsweeney is heading to Manchester and I can’t wait! VIP tickets are already sold out with General Admission starting to fly out. Bagsy your ticket sharpish 🎟 https://t.co/GSWeXvFS3M"
54461,54461,eurostar ticket cost mind,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.3555690075117754,False,@hansmollman I was spying on Eurostar ticket costs and it honestly blows my mind that they’re so expensive????
4951,4951,foal ticket,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.9550084452063964,False,"FOALS TICKETS BAGGED FOR NEWCASTLE, YES LADS ✨"
4983,4983,wembley lasagne grealish,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,1.0,False,Wish a was the Wembley lasagne so Jack Grealish would spit on me https://t.co/EC9e3GvY46
61944,61944,lounge venue world covid situation crowdfunder exchange ticket merch,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.2325015501040127,False,"Additionally, we here at The Sunflower Lounge, like so many other venues across the UK the World have been hit by the COVID-19 situation. If you would like to help support us and the wonderful NHS, you can do so here via CrowdFunder in exchange for future gig tickets and merch."
68418,68418,luck cost rail ticket destination everyone city alternative,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.1937846424329397,False,"@RobBryher Good luck with that. You can buy a car that'll get you ANYWHERE for the cost of an annual rail ticket that covers 2 destinations. Also, not everyone lives in the city. Cars aren't going anywhere. Focus on green alternatives rather than getting rid of them altogether."
68267,68267,freedom people venue purchase ticket agreement number term entry madness,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.4136371480773734,False,@thfcmxtt @FootballlForAll @PoliticsForAlI @Telegraph Right? Next they'll be limiting personal freedom by not letting people into a private venue without purchase of a ticket that implies agreement to a number of other terms of entry. How authoritarian. Madness.
49376,49376,heard price booking,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,1.0,False,@fdomenella @biggestbossfan I’ve heard that usual prices became available again after a while so I think you need to be willing to throw them back in and be persistent. If they discriminate against single bookings I will be furious.
39055,39055,wembley stadium wembley park station path people people door hour home till hour event,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.4817702617688058,False,"It took me 2hrs+ to get from Wembley Stadium to inside Wembley Park station that is literally down the path. That's with circa 90,000 people. Can you IMAGINE trying to leave with 1m people? Doors would open 24 hours before and you won't get home till 72 hours post event. 😶‍🌫️ https://t.co/ijGdt2FQGs"
38665,38665,linda bucket thing tesco ticket surprise till,14,14_ticket_wembley_stadium_price,ticket - wembley - stadium - price - booking - show - sale - ticketmaster - diamond - pricing,0.5949426702376891,False,The Linda kfc bucket thing is only £3.50 in Tesco but they hadn’t changed the ticket so that was a nice surprise at the till 😍
