,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
5176,5176,5176,time time tonight,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.7908301911595007,False,@parthaskar @Dr2NisreenAlwan First time in a long time I've watched. It's actually pretty good tonight,2021-01-06 19:15:20+00:00,Life
5177,5177,5177,nonsense time energy falsehood,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,"One would hope so; though the best way is probably to call out the nonsense, I certainly don’t have the time or energy to do so. I do “report” the worst falsehoods though not to @gmcuk just to @Twitter https://t.co/lZxa6QGAoV",2021-01-06 19:29:53+00:00,Life
5178,5178,5178,nobody business,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@Jennife10651535 I do hope that nobody will think it their business to do so. ☹️☹️,2021-01-06 19:38:03+00:00,None
5179,5179,5179,hearing ipad document minute minute panel member month outcome version,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@thephilosophyf1 @WB_UK Got accused of trying to record disciplinary hearing because I brought in an iPad for documents. I took minutes. Their minutes were altered by HR panel member 6 months after outcome. I know because they were stupid enough to send first version of some of them.,2021-01-06 20:15:54+00:00,None
5180,5180,5180,pedri genius,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Pedri is a gem. A footballing genius at a very young age.,2021-01-06 20:45:48+00:00,None
5181,5181,5181,vaccine dose risk coronavirus variant expert world news news,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9749794838456906,False,"Worrying if true #COVID-19: Single vaccine dose leads to 'greater risk' from new coronavirus variants, South African experts warn | World News | Sky News https://t.co/w12yr03OnZ",2021-01-06 21:07:11+00:00,None
5182,5182,5182,person nurse generation,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@My_Mate_Pat I am so sorry to hear that Patrick. She sounds a very special person; and professional nurses of her generation were amazing to work with. 💔,2021-01-06 22:48:44+00:00,None
5183,5183,5183,boris johnson decision,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"""...Boris Johnson is pathologically incapable of making a difficult decision.. "" https://t.co/nYGLo5a7l9",2021-01-06 22:50:21+00:00,None
5184,5184,5184,review submission interest release evidence time department track record transparency,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2467791753177023,False,@ukhomeoffice refuses to reveal public law review submission as “legitimate public interest in release of underlying evidence is not .. strong at this time”. Many are strongly concerned about a department with such a poor track record of transparency https://t.co/YHvQxaQofB,2021-01-06 23:16:19+00:00,None
5185,5185,5185,clap carers condescending carers step mask wash vote,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Genuinely. This 'clap for carers' can completely sod off and die. It's Condescending and demeaning. You want to show you appreciate the NHS and carers? 3 easy steps: 1. Wear a mask 2. Wash you hands 3. Never...and I mean NEVER vote for @Conservatives https://t.co/Hdy1cVC93v,2021-01-06 23:20:38+00:00,None
5186,5186,5186,jail tonight incitement,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@elinlowri Not in jail tonight, where he should be, having been arrested for incitement to riot.",2021-01-06 23:36:54+00:00,None
5187,5187,5187,implies doctor mask specialist expert life mask price,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2346075949870581,False,"@GardenWelcome @Conservatives ""doc"" implies you think I'm not a qualified medical doctor? Masks are recommended by the WHO and by all credible pandemic specialists. I know it's hard to listen to experts (them, not me), but worth trying because it might just save a life. Masks are a small price to pay.",2021-01-06 23:42:06+00:00,None
5188,5188,5188,point responsibility misinformation rhetoric trump zero check balance year today part problem,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"At what point does @Twitter take responsibility for amplifying the lies, misinformation and hate rhetoric from Trump with almost zero checks and balances for the last 4 years? Only today have they started deleting his lies. Sadly twitter, you were part of the problem.",2021-01-07 00:01:07+00:00,None
5189,5189,5189,supremacy privilege,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"as well as being barbaric and too disgusting to comprehend, what’s happening in the USA shows us that both white supremacy and white privilege are alive and kicking",2021-01-07 05:26:07+00:00,None
5190,5190,5190,night shift,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7692803764167233,False,"@iowmillie Same, only just managed to check in on it on my night shift and 🤬🤬🤬",2021-01-07 05:26:41+00:00,None
5191,5191,5191,work issue,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@EveryDoctorUK Keep up the good work and thank you for focusing on these vital issues. #protectfrontlineNHSstaff #voiceofreason,2021-01-07 09:25:43+00:00,None
5192,5192,5192,sense medicine sense,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7730804563399654,False,Surely it makes more sense for the PSA to be proctored than the SJT? Medicine makes no sense 😫 #MedStudentTwitter,2021-01-07 09:52:33+00:00,None
5193,5193,5193,part piece today focus patient care frail comorbid patient,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@denis_campbell I was really disappointed by how you worded part of your piece on Today in Focus... the patients that you described us “rationing” intensive care against - the particularly frail and comorbid - are the exact patients who ICU does not benefit.,2021-01-07 10:15:29+00:00,None
5194,5194,5194,therapy people capacity,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@denis_campbell we don’t inflict invasive therapies upon people that they do not benefit because it is cruel, even if we had all the ICU capacity we could wish for.",2021-01-07 10:24:46+00:00,None
5195,5195,5195,care staff help minute reflection illness,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@NHSNurse15 NHS and social care staff need real practical help. I would prefer a minute of silent reflection for those who have died or continue to be affected by this ghastly illness.,2021-01-07 11:18:49+00:00,None
5196,5196,5196,football heritage,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,0.8280292348375009,False,Football Heritage. https://t.co/ZBu8LOBe9c,2021-01-07 11:33:14+00:00,Life
5197,5197,5197,misinformation truth mess part medium responsibility publisher misinformation antivax antimask covidhoax movement cloth,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@syeepei @Twitter It's not censorship to rebuttal lies and misinformation with truth. We are in the worldwide mess we are in, in part because social media failed to take responsibility as publishers of misinformation. Anti-vax / anti-mask / covid-hoax movements cut from the same cloth.",2021-01-07 12:31:19+00:00,None
5198,5198,5198,hope briefing answer question city briefing,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.3159556622528674,False,@marykfoy @EveryDoctorUK Hope this is an informative briefing with clear answers to your questions. Durham is a great (and beautiful) city to represent. Have you attended other @EveryDoctorUK briefings?,2021-01-07 15:08:15+00:00,None
5199,5199,5199,coffee room conspiracy trump doubleagent republican,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4375216193706741,False,"Today’s theatre coffee room conspiracy theory: Trump is actually a Democrat double-agent, planted to make the Republicans look chaotic.",2021-01-07 15:24:33+00:00,None
5200,5200,5200,thank impact tocilizumab news recovery,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0189936485723671,False,"@MartinLandray Thank you. Martin, what is the impact of today's Tocilizumab news going to have on RECOVERY?",2021-01-07 16:38:16+00:00,None
5201,5201,5201,cannot nobody johnson practice drug name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2792479803785364,False,I cannot believe that nobody got Boris Johnson to practice saying the drug names,2021-01-07 17:25:18+00:00,None
5202,5202,5202,speech president expectation people rest country sound business,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Listening to @JoeBiden speech on tv - forgot how eloquent US presidents have previously been - I hope he lives up to the expectations of the people who have elected him and for the rest of his country 😐- he certainly has sounds like he means business...,2021-01-07 19:05:52+00:00,None
5203,5203,5203,dont change,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@drphiliplee1 Dont change pls,2021-01-07 19:39:51+00:00,None
5204,5204,5204,anything dinner medium,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.8162544918147504,False,@dannywallace @TheTommyCannon Does rulebook stipulate anything about sharing dinners midweek on social media? 🤔 @steveferdinando,2021-01-07 20:13:18+00:00,None
5205,5205,5205,exam till reason,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.947706710624108,False,"@SimranHalari @sanalovearsenal UCL pushed our exams back, probably till about May and cited that as one of the reasons why they've done that!",2021-01-07 20:32:22+00:00,None
5206,5206,5206,placement volunteering role surgery placement time line,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@SimranHalari @sanalovearsenal So we still have our placements to attend but have been told we can pick up additional volunteering roles. I'm on surgery but some of that is now covid- I think trying to differentiate between volunteering and actual placement time is becoming a very fine line now 😂,2021-01-07 20:51:48+00:00,None
5207,5207,5207,sign offs lining point,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2641911370298026,False,"@SimranHalari @sanalovearsenal We still have to meet our sign offs but it is what it is, I'm taking any silver linings at this point",2021-01-07 20:58:33+00:00,None
5208,5208,5208,year school school rest,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.4954805158253467,False,"@sanalovearsenal @SimranHalari That's just for final years in the med school, med school is very detached from the rest of the uni 😆",2021-01-07 20:59:15+00:00,Life
5209,5209,5209,loooool oops,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.9115086968528914,False,@griergemm loooool oops 🥲 idk why I thought you were Bton,2021-01-07 22:57:42+00:00,Life
5210,5210,5210,night anything,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@strugglingmeds2 I’m on nights so I’ll be awake. My DMs are open if you want to chat through anything,2021-01-07 23:38:16+00:00,None
5211,5211,5211,mode transport road pavement cycle lane,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,0.6975641342324522,False,"@FaisalMajid3 Ahh, a mode of transport that cannot legal be used on a road, pavement, or cycle lane!",2021-01-08 07:39:15+00:00,Life
5212,5212,5212,clinician morning vaccine demystification explanation type treatment,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@toates_19 Clinicians like @xandvt on morning TV explaining vaccines helps. Demystification and explanation ist is simply another type of single (or double) dose medical treatment,2021-01-08 09:57:39+00:00,None
5213,5213,5213,posting vaccine card selfies impact,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.69492899463808,False,"@toates_19 @xandvt But agree, us in our bubble posting vaccine card selfies unlikely to have much impact",2021-01-08 09:58:09+00:00,None
5214,5214,5214,headline mike penny donald trump myspace profile music lover height,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Can only imagine the headlines if this was happening in 2006. “Mike Pence has removed Donald Trump from his MySpace top 8 and has changed his profile music to “Ohio is for Lovers” by Hawthorne Heights” https://t.co/M6quwDkHjF,2021-01-08 10:15:29+00:00,None
5215,5215,5215,firm idea please time response midnight deadline,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,If you think more private firms involved in running the NHS is a bad idea please take the time to fill out out a response to this before midnight deadline. https://t.co/2SbEBZggjt,2021-01-08 10:37:37+00:00,None
5216,5216,5216,researcher impact research government power think tank weight difference role,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2742286739117626,False,"Looking for researcher! £35k p.a. ""high impact research which is designed to hold government and corporate power to account"". A think tank which punches above its weight. The difference you could make in this role is huge. @CHPIthinktank https://t.co/vj2anYeV54",2021-01-08 11:53:30+00:00,None
5217,5217,5217,clap poem,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Going back to the claps made me think of this poem again @BootstrapCook https://t.co/hvJwRedQpF,2021-01-08 11:55:46+00:00,None
5218,5218,5218,plumber kitchen people kitchen therefore meal fruit bowl,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"The plumbers are in the kitchen, so like all normal people I've decided that, that means I can't go into the kitchen therefore todays meals will be entirely composed of whatever is in my fruit bowl 🙃",2021-01-08 12:10:00+00:00,None
5219,5219,5219,question advice matter thank,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,I will not be taking any questions or advice on the matter- thank you,2021-01-08 12:10:29+00:00,None
5220,5220,5220,news vaccine,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Exciting news of a 3rd vaccine that's been approved! https://t.co/xGKNB17ueH,2021-01-08 12:20:14+00:00,None
5221,5221,5221,vaccine march,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@MattHancock @moderna_tx Might be helpful to say this Moderna vaccine won't arrive til March though?,2021-01-08 12:39:27+00:00,None
5222,5222,5222,melbourne heatwave,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4268928484856984,False,@Laconic_doc @SectorWriter Went in 2009 and was in Melbourne during the 42 degree+ heatwave.. hot!,2021-01-08 12:41:46+00:00,None
5223,5223,5223,thing thanks science,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,I'm really really really really really really really really really really really really really really really really really really really really really really really really really really really looking forward to when things finally get back to normal thanks to vaccine science.,2021-01-08 12:47:24+00:00,None
5224,5224,5224,organisation donor market thinktanks,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@DannyNoctum65 @NHSMillion @CHPIthinktank But they are a tiny organisation with no significant donors, unlike the free market thinktanks. They can also arrange flexible working.",2021-01-08 13:04:35+00:00,None
5225,5225,5225,thank presyncope escape rhythm sight,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@mina_el_naguib @lancs7 😒 I remained vertical, thank you both very much. Not a wobble, presyncope, or ventricular escape rhythm in sight.",2021-01-08 13:33:03+00:00,None
5226,5226,5226,appointment people recommendation week,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9274212833979028,False,"@VirtueOfNothing Pre-existing appointments have been honoured, but people having their first doses after the recommendations wait 12 weeks for their second.",2021-01-08 13:46:58+00:00,None
5227,5227,5227,website life,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@YLaylee @Dr_XYZ I want your website in my life,2021-01-08 13:50:33+00:00,None
5228,5228,5228,banana apple caramel liquer,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@hope_ucl I've got bananas and apples, coke zero and salted caramel liquer left",2021-01-08 15:21:55+00:00,None
5229,5229,5229,salt vinegar pringles velvet cupcake,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@hope_ucl I already ate the salt and vinegar pringles and the red velvet cupcakes :(,2021-01-08 15:27:25+00:00,None
5230,5230,5230,death month sumption sikora gupta hysteria problem covid immunity approach,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.6096458511567662,False,"More reported deaths in 24hrs than ever. Yet just two months ago Sumption, Sikora, Gupta et al argued 'hysteria' could cause more problems than covid19, and that herd immunity was a valid approach. https://t.co/cty8US5QF7",2021-01-08 16:28:56+00:00,Life
5231,5231,5231,outcome stake science scientist country responsibility,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9425463962230568,False,"@KevinMonk @AnnieDuke Ok, being charitable. Let's say they weren't sure. If you're not sure about an outcome with such high stakes, and your science seems to disagree to the top scientists in the country, you need to bear some responsibility when you're wrong",2021-01-08 16:37:52+00:00,None
5232,5232,5232,scientist field resource judgement,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@KevinMonk @AnnieDuke Yes, IMO, the most experienced, active scientists working in the revelant fields with the most resources available are better placed to make those judgements.",2021-01-08 16:47:52+00:00,None
5233,5233,5233,sage isage,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.8257705380083443,False,"@KevinMonk @AnnieDuke eg. SAGE, iSAGE",2021-01-08 16:48:12+00:00,None
5234,5234,5234,answer answer,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9982471914438412,False,@KevinMonk @AnnieDuke Sometimes the simplest answer is actually the answer though,2021-01-08 16:55:04+00:00,None
5235,5235,5235,fiction step communicate language,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2681432657400593,False,Dealing with vaccine fiction in two easy steps 1. Be informed 2. Communicate in plain language (&amp; 3. Hope they believe you) 👏 @jzaraterod https://t.co/meQUKKA6WZ,2021-01-08 18:34:13+00:00,None
5236,5236,5236,decision thousand death isolate imprison iranian country rest world covid implication concern,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"This criminal decision will not only cause many thousands of deaths, it aims to further isolate and imprison Iranians in their own country as the rest of the world works to recover from covid-19. It has far reaching implications which should concern @WHO @DrTedros https://t.co/1jTG7Sw4lL",2021-01-08 18:42:15+00:00,None
5237,5237,5237,immigrant life immigrant country immigrant,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Do immigrants only deserve to stay if they risk their lives? And what about all the immigrants working other low paid jobs to keep the country going? Don’t perpetuate the “good immigrant” narrative https://t.co/zMx9Lc4W65,2021-01-08 19:10:53+00:00,None
5238,5238,5238,absolute tune,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.5688086355751434,False,@amreeeves God what an absolute tune.,2021-01-08 19:16:53+00:00,None
5239,5239,5239,people school school staff work number child worker child time preparation delivery online teaching rest,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8568601602532976,False,Really frustrating to hear people talking about schools being closed. Schools are still OPEN; with teachers/TAs other staff at work f2f for large numbers of vulnerable children key worker children and time heavy preparation and delivery of online teaching for the rest.,2021-01-08 19:25:02+00:00,Life
5240,5240,5240,doctor patient iron lung,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@doctor_oxford As a junior doctor there were still “polio” patients in “iron lungs”.,2021-01-08 19:51:57+00:00,None
5241,5241,5241,dido harding thanks,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Dido Harding has been tested. And now she can’t be traced. Thanks to @MarksLarks,2021-01-08 20:21:46+00:00,None
5242,5242,5242,people year tweeter,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,0.434367178312268,False,Funny people to follow who have made me happy in the last year. Hope they brighten lockdown on your tweeter 👍 @sarahcpr @MrMichaelSpicer @sindhuvfunny @mralistairgreen @DeborahFW @JoshBerryComedy @munyachawawa,2021-01-08 20:47:26+00:00,Life
5243,5243,5243,review show patient howeverfew sample virus load toilet staff area hallway,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"systematic review shows air close to and distant from patients with #COVID19 frequently contaminated with RNA; however,few samples contain viable viruses. High viral loads found in toilets and bathrooms, staff areas, and public hallways .. https://t.co/qfuyeMGxNv",2021-01-08 20:54:40+00:00,None
5244,5244,5244,twitter tweet import vaccine decision regime lack vaccine sanction,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Twitter removed Khamenei’s tweet announcing that he has prohibited the import of “vaccines made in the US or the UK” - obviously the decision still stands but at least the regime apologists can’t later blame lack of vaccines on sanctions,2021-01-08 21:08:39+00:00,None
5245,5245,5245,thank thanks,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.699127628828631,False,@strugglingmeds2 Thank you! Ended up being very busy but was OK thanks. Always happy to chat,2021-01-08 21:21:01+00:00,Life
5246,5246,5246,thank follower australia week,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.1260316328217608,False,"Special thank you to my 9 new followers from Australia, and more last week. https://t.co/7rODIn5ld8 https://t.co/LEVEqMCSPu",2021-01-08 22:11:17+00:00,None
5247,5247,5247,childcare education eton school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.6746921728847922,False,"@TheLadyMorris I think honestly they provide both childcare and education, and that is as true for Eton as for Chipping Norton Primary School.",2021-01-08 23:10:31+00:00,Life
5248,5248,5248,fake account,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,He’s probably checking Twitter now with his fake account https://t.co/wmT8RBacqd,2021-01-08 23:50:21+00:00,None
5249,5249,5249,family desire,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7337033282316765,False,"Needless to say, my family do not support my desire to swim in the sea in January... #butihaveawetsuit https://t.co/Zms9gc4MbJ",2021-01-09 10:13:33+00:00,None
5250,5250,5250,coronavirus anger office staff worker group,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Coronavirus: Anger as 'back office' NHS staff invited for jags ahead of some frontline workers and at-risk groups https://t.co/Xg0kvWf7WG,2021-01-09 10:28:49+00:00,None
5251,5251,5251,victim abuse letter injury victim access service fraction cert firearm advise,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,“GPs can charge victims of domestic abuse over £150 for a letter confirming their injuries to enable the victims access to legal aid other services” ?? They charge a fraction of this for medical certs for HGV firearms licences. The @BMA or @rcgp should do more than “advise” https://t.co/SLthKTqHoZ,2021-01-09 10:48:37+00:00,None
5252,5252,5252,pando trust stuff,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@lizrossauc @GuildfordENT @otorhinosaurus The ‘Pando’ app is NHS approved and our trust is ok with it for confidential stuff. It’s almost WhatsApp-like.,2021-01-09 12:57:42+00:00,None
5253,5253,5253,thought group people year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.5096176800520666,False,@hy_acinth_girl Absolutely. And no thought was given at all to this group of people that have been left entirely isolated for a year now.,2021-01-09 13:06:46+00:00,Life
