,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
21822,21822,27934,wall love today,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,I know we all love @JohnKingCNN but I think we should send ‘other guy who fills in at the wall’ some love today. He must be wondering what he’s doing wrong. #PresIE #BidenHarris2020 https://t.co/8uY90elZra,2020-11-06 09:49:16+00:00,None
21823,21823,74124,room home,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Changing Rooms is back they are looking for Lewisham homes! Who is brave enough to do this? https://t.co/vwGl1p663C,2020-11-06 09:55:19+00:00,None
21824,21824,89024,stop playin,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7187170009264493,False,@TanyaCompas Stop playin and drop the vn!!!,2020-11-06 10:35:05+00:00,None
21825,21825,40483,jinx itmine,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6409411227263152,False,@HelenORahilly Don’t jinx it...mine is still working,2020-11-06 10:53:32+00:00,None
21826,21826,1212,opportunity journalism bureau editor opportunity,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Great opportunity to do groundbreaking investigative journalism. Bureau editor opportunity here: #jobseekers https://t.co/wX8rWNbqka,2020-11-06 11:00:26+00:00,None
21827,21827,97728,coronavirus minute,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"All the latest on the coronavirus, it's @willyleeadams and myself with the BBC Minute https://t.co/sJMVkhSBEw",2020-11-06 11:07:37+00:00,None
21828,21828,92610,scene devastation attack luton year today people rocket strike commer factory road raid luton people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4995978473369731,False,"Scenes of devastation after WW2 attack on Luton 76 years ago today in which 19 people died. The V2 rocket strike on Nov 6, 1944 was on Commer Cars' factory in Biscot Road. During WW2, there were 24 air raids on Luton in which 107 people were killed and more than 500 injured. https://t.co/D0bH5OjPBp",2020-11-06 11:22:01+00:00,None
21829,21829,82956,people power imagination mail reporter boss truth,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@reece_dinsdale Amazing how people think you have powers beyond all imagination. It's like asking a Mail reporter to make his bosses print the truth.,2020-11-06 11:35:34+00:00,None
21830,21830,62136,blog safety woman,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"New on #HystericalWomen: @odonohue_steph from @ptsafetylearn blogs about improving patient safety: 'Women are being dismissed, disbelieved and shut out' https://t.co/aKPVnUmGEg https://t.co/4ZhdeVgijD",2020-11-06 11:42:03+00:00,None
21831,21831,59384,letter choice journalism career blood observer writer vein,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@TomDavidson09 Another of your Nana's brilliant letters. It's obvious your choice of journalism as a career was inevitable. With the blood of such a gifted observer and writer running through your veins how can you fail.,2020-11-06 11:55:27+00:00,None
21832,21832,27933,irish tallier wall,10,10_ireland_belfast_dublin_accent,ireland - belfast - dublin - accent - derry - fein - sinn - year - business - people,1.0,False,👍Following him now- perhaps @Phil_Mattingly can be an honorary Irish tallier as well as @JohnKingCNN . He’s working that wall! https://t.co/sUoqUNoCUi,2020-11-06 12:02:25+00:00,Life
21833,21833,66960,remarkable concession speech candidate,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Remarkable and almost moving concession speech from a losing Republican presidential candidate not all that long ago... https://t.co/WYn5vED174,2020-11-06 12:03:26+00:00,None
21834,21834,49775,time annoyed despondent dose,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Might just watch this every time I’m feeling annoyed or despondent. It’s the dose of adorable we all need. #PuffinDreamer https://t.co/2AmgVzXWyS,2020-11-06 12:05:05+00:00,None
21835,21835,27932,anyone anything,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Arghh... how is ANYONE supposed to get ANYTHING done??!!! #PresIE #BidenHarris #CNNElection @JohnKingCNN https://t.co/4YenD4mDbx,2020-11-06 12:07:00+00:00,None
21836,21836,81338,news pennsylvania [insert culture reference].,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9250207471842766,False,I’ve not been this excited about news coming out of Pennsylvania since [insert knowing pop culture reference].,2020-11-06 12:42:17+00:00,None
21837,21837,51434,accusation mudslinging mudslinging sentence,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Pretty impressive to work an accusation of political mudslinging AND some actual political mudslinging into a single sentence. https://t.co/8kyubx9agg,2020-11-06 12:53:34+00:00,None
21838,21838,59383,spot gareth,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Spot on Gareth..🤣 https://t.co/MQ152NKSOj,2020-11-06 12:56:44+00:00,None
21839,21839,40482,damn cheese,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,0.7340506982129302,False,@paulmohara Damn you...I want cheese now,2020-11-06 13:33:02+00:00,Life
21840,21840,40481,congrats family treat weekend method stoneoven owner,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@Colmogorman @irishexaminer Congrats Colm. Think I’ll make this for the family treat at the weekend. Have used that cooking method before during lockdown 1.0 - it’s definitely the best one for non-pizza stone/oven owners.,2020-11-06 13:40:35+00:00,None
21841,21841,92609,scout feature mail sport page column report norringtondavies loan scout defender majority hatter,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"The Secret Scout is a regular Friday feature on the Daily Mail sports pages. Today's column is a scouting report on Rhys Norrington-Davies, on loan @LutonTown from Sheffield Utd. The Scout seems to like the young left-sided defender, as do the majority of Hatters fans. https://t.co/0AIXkuwozM",2020-11-06 13:42:22+00:00,None
21842,21842,81337,biden pennsylvania,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9884192784997484,False,Woah. Biden ahead in Pennsylvania by 5k. https://t.co/frmEKuFc36,2020-11-06 13:51:36+00:00,None
21843,21843,66021,election football team huff puff scrape goal trickling line minute opposition manager count,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"This US Election has been like watching a football team huff, puff and scrape to a laboured 2-1 win, with the winning goal trickling over the line in the 91st minute, while the opposition manager swears blind it didn't count.",2020-11-06 14:05:03+00:00,None
21844,21844,94440,info topic separation team guide,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"If you want easy to read info on topics like losing your job, making a will, becoming a #carer, #debt and #divorce and separation, my team at @RoyalLondon have produced some fab guides. Free to download https://t.co/XHakbKhVHw",2020-11-06 14:09:27+00:00,None
21845,21845,66020,goal minute struggle,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3584061595416478,False,"@Gareth_Davies09 True - might be fairer to say it ends 3-1 with the final goal coming in the 97th minute. I'd still say it was more of a struggle than it should've been, though.",2020-11-06 14:14:12+00:00,None
21846,21846,92608,town luton town,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@LutonNews_LTFC Huddersfield Town 1 Luton Town 1.,2020-11-06 14:37:33+00:00,None
21847,21847,51433,point figure,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4225660067695378,False,At what point do senior Republican figures step in and say enough? https://t.co/76wVoXgufr,2020-11-06 14:45:31+00:00,None
21848,21848,38583,afternoon update,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.26230114313067,False,Good afternoon. I'll be bringing you the latest live updates for @Sotlive until 11pm,2020-11-06 15:01:34+00:00,None
21849,21849,89023,twitter idea,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"twitter is absolutely chaotic, i have next to no idea what's going on",2020-11-06 15:06:21+00:00,Life
21850,21850,81336,wonder trump donitz,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Wonder if Trump will appoint an Admiral Donitz...,2020-11-06 15:11:07+00:00,None
21851,21851,3663,click collect option night service,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8780748644590503,False,"@Long19Alan @burtonrdchippy Did the click and collect option on Wednesday night, was really pleased with the service. Never done it before. Did you do that or walk in?",2020-11-06 15:16:21+00:00,None
21852,21852,49774,news coverage couple result,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"I’ve stayed away from rolling news coverage for a couple of days, but I’ve now spectacularly given in and have CNN on and I don’t think I’ll switch it off until the result is called. #Election2020",2020-11-06 15:55:01+00:00,None
21853,21853,49773,contrast coverage morning commentary,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3028858972040129,False,@georgeisediting It's such a contrast to the BBC coverage I watched on Wednesday morning. The commentary is so much more intelligent and unafraid.,2020-11-06 16:04:59+00:00,None
21854,21854,49772,maricopa county,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@StokeyLitFest Loving learning about Maricopa County.,2020-11-06 16:05:12+00:00,None
21855,21855,42329,turn mcmahon,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Is this the first ever heel turn from Linda McMahon? https://t.co/rry700LoOn,2020-11-06 16:10:34+00:00,None
21856,21856,27931,bull island,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.947152476200251,False,@EnglishRachael @GHollandPhoto Taken from Bull Island?,2020-11-06 16:15:01+00:00,None
21857,21857,49771,seth myers background,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@Louiestowell I saw this on Seth Myers and I still don’t understand what the background guy is doing?,2020-11-06 16:25:49+00:00,None
21858,21858,27930,morning cover year,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.26889486069855,False,"@OxfordDiplomat @roisiningle In 2016 my 15yo dd got into bed beside me in the morning, pulled the covers over us, and asked could we just stay there for the next 4 years!",2020-11-06 16:27:42+00:00,None
21859,21859,30469,quit incumbency version trump,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@PippaCrerar Genuinely wouldn't be surprised to see Biden quit in 2023 and give her the incumbency. He likely can't win again against a 25-years-younger, 25%-less-volatile version of Trump, but she very well could.",2020-11-06 16:33:27+00:00,None
21860,21860,38582,hospital injury,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Another man remains in hospital with serious injuries. https://t.co/LlOD8gBCs1,2020-11-06 16:57:55+00:00,None
21861,21861,40480,erica husband couple time year,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.559287786692708,False,"@ClaireMacL26 @PantiBliss Would second Erica, have been to her myself - very gentle but extremely effective. My husband has been to her and my mam goes to her a couple of times a year.",2020-11-06 17:02:46+00:00,None
21862,21862,15863,person people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4283785689613812,False,one person followed me and 2 people unfollowed me // automatically checked by https://t.co/8wCdRBb4ET,2020-11-06 17:10:05+00:00,None
21863,21863,77806,business extension mean economy restriction friday upskillsectors growth,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Inside Business is live on @bbcradioulster at 1730 💷 What does the furlough extension mean for the economy and COVID-19 restrictions? @GarethHet 🍻 Will hospitality reopen next Friday? 👩‍💻 Opportunities to upskill/sectors of future growth. @QUBelfast @fujitsu_uk,2020-11-06 17:12:49+00:00,None
21864,21864,49770,sore throat weekend event king hour,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4628279238719507,False,I start getting a sore throat after a weekend of chairing events. How is John King still going? Hasn’t he been talking for 750 hours now? #Election2020,2020-11-06 17:13:27+00:00,None
21865,21865,97727,coronavirus update,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Another global coronavirus update... With @PamelaGuptaNews for #BBCMinute https://t.co/IuVkGyrNbF,2020-11-06 17:15:21+00:00,None
21866,21866,5489,booze delivery joan collins something,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Just ordered booze with the Chinese delivery like I'm Joan Collins or something.,2020-11-06 17:18:07+00:00,None
21867,21867,5488,bottle arniston evening news channel,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"@fridaymusicfun 14 quid bottle of Arniston Bay... but it promises to be an entertaining evening on the news channels, so sod it.",2020-11-06 17:21:51+00:00,None
21868,21868,49769,episode creek response,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,0.646560859890131,False,"@bishakali A bit like my favourite episode of Dawson’s Creek, but I’m not sure this is eliciting the same response.",2020-11-06 17:25:41+00:00,Life
21869,21869,36783,proud colleague nonsense,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3397631306360228,False,Proud that my colleague @BBCJonSopel is standing up to this nonsense. Well done sir. https://t.co/gzgK4JMyth,2020-11-06 18:49:55+00:00,None
21870,21870,36782,matt reminder,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@Beeestonia So sorry to hear this Matt. It’s a sobering reminder of what we’re up against,2020-11-06 18:55:29+00:00,None
21871,21871,42328,woman girl front family scooter park eltiona skana manslaughter jones,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"A woman has admitted fatally stabbing a seven-year-old girl in front of her horrified family as she played on her scooter in a park. Eltiona Skana, 30, pleaded guilty to the manslaughter of Emily Jones who was attacked on Mother’s Day. https://t.co/sudROuSgnh",2020-11-06 19:03:23+00:00,None
21872,21872,30468,overlaid protest brighton trump couple year accent,10,10_ireland_belfast_dublin_accent,ireland - belfast - dublin - accent - derry - fein - sinn - year - business - people,1.0,True,"@carolecadwalla This is actually audio overlaid from an LGBT protest in Brighton when Trump was here a couple of years ago. If you listen closely, you can tell the accents are British.",2020-11-06 19:37:44+00:00,Life
21873,21873,40479,appointment restriction impact back,8,8_covid_hospital_restriction_case,covid - hospital - restriction - case - people - tier - news - health - patient - test,1.0,True,@ClaireMacL26 @PantiBliss I must try and get an appointment with her as soon as restrictions have been eased - WFH is having an impact on my back.,2020-11-06 19:44:37+00:00,Life
21874,21874,49768,gogglebox hour hour people news,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Has Gogglebox scheduled an #Election2020 special yet? Just hours of us watching hours of people watching the news.,2020-11-06 20:01:10+00:00,None
21875,21875,51432,production quality broadcast division playoff youtube channel,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Really impressed with the production quality for this broadcast of the First Division playoff. Streaming free on the FAI YouTube channel.,2020-11-06 20:08:21+00:00,None
21876,21876,5487,corner ground night home,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@onthisGTFCday Lived round the corner from the ground back then, yet it seemed to take me all night to get home...",2020-11-06 20:37:05+00:00,None
21877,21877,5486,record hooter,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@DN35GTFC @onthisGTFCday I’d like to put on record that we didn’t go to Hooters.,2020-11-06 20:43:38+00:00,None
21878,21878,5485,navigation canalhouse place fellow downhill season hand torquay score,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@onthisGTFCday @DN35GTFC The Navigation is still a decent pub. Canalhouse is still going strong- the place next to it (the Fellows) has gone right downhill, mind. The season before this me and @petenothing sat in there drinking whiskey, holding hands waiting for the Torquay score to come through.",2020-11-06 20:49:09+00:00,None
21879,21879,5484,posh seat time work thing yeah season circle life,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7933997011983972,False,"@onthisGTFCday @DN35GTFC @petenothing I was in the posh seats last time we played through a work thing. It was freezing and we were crap, yeah! They got relegated that season though. Circle of life.",2020-11-06 20:54:34+00:00,None
21880,21880,5483,photo night,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@petenothing @onthisGTFCday @DN35GTFC @DanPopomatic @standard_fare I’ve got a very blurry photo of us both from that night. We don’t look altogether right.,2020-11-06 21:08:08+00:00,None
21881,21881,5482,town reason cricket ground time sense,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@NottsMariner @onthisGTFCday I think went back into town for some reason! Lived just behind the cricket ground at the time so that made perfect sense...,2020-11-06 21:13:50+00:00,None
21882,21882,54470,manager board,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@MattStevenson11 He’s a great manager. Gets the best out of what he’s got. So grateful the board stuck by him.,2020-11-06 21:52:11+00:00,None
21883,21883,38581,police evening,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6012450246462664,False,Just in: Police were called earlier this evening https://t.co/u6rsEXFXYs,2020-11-06 21:54:30+00:00,None
21884,21884,40478,rugby leagueit,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5707402443551894,False,@amomcnally Watch some rugby super league...it was needed,2020-11-06 21:55:58+00:00,None
21885,21885,82955,time trump,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@MichaelRosenYes It's definitely time to dump Trump.,2020-11-06 21:56:12+00:00,None
21886,21886,54469,league time year performance friday night football,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Top of the league for the first time in 32 years! Thank you Ralph, thank you #Saintsfc. An impressive, dominant performance. Friday night football has never felt so good. 😇",2020-11-06 21:58:03+00:00,None
21887,21887,49767,adaptation rishi,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Ahh! It’s the adaptation of When Dimple Met Rishi by @smenonbooks! https://t.co/sSimPPqXBX,2020-11-06 21:59:18+00:00,None
21888,21888,54468,performance goal sooner opportunity,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.1858844612522807,False,@Tomtomtom7216 Dominant performance. Just wish we could have got the second goal sooner as I fully expected us to waste the opportunity!,2020-11-06 22:05:48+00:00,None
21889,21889,54467,thing adam defence midfield worldie finish stuff,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"So many things to enjoy about tonight. Adams’ finish, Walcott’s running at the defence. Our dominant midfield. McCarthy’s worldie to prevent a nervy finish. And all without our main man. Fantastic stuff. #Saintsfc",2020-11-06 22:08:33+00:00,None
21890,21890,54466,transformation year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,@shevvyt The transformation over the past year has been astonishing.,2020-11-06 22:17:48+00:00,Life
21891,21891,38580,child middle home,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"""Do you know where your child is? We are in the middle of a pandemic and they should be at home"" https://t.co/AxmUoRZ68o",2020-11-06 22:25:42+00:00,None
21892,21892,54465,chance stephen overlap side,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@wilts34uk He’s certainly taken his chance. I didn’t like Stephens at left back. No overlap down that side and always playing inside or back, but he did enough of a job for us.",2020-11-06 22:37:53+00:00,None
21893,21893,54464,time game season month,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2053174910969243,False,"@PompeyNev The last time we went top (after 3 games) was in the same season we went four months without a win and nearly got relegated, so no one will be getting carried away here 😆",2020-11-06 22:42:00+00:00,None
21894,21894,54463,ralph player regular season,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@andyb505 Ralph certainly knows how to get the best out of players. Seven or eight of our regulars nearly got us relegated three seasons ago.,2020-11-06 22:44:17+00:00,None
21895,21895,54462,minority ralph season tonight,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,0.1798629737444784,False,@PompeyNev Wondering how the minority who wanted Ralph sacked last season are feeling tonight,2020-11-06 22:49:30+00:00,Life
21896,21896,54461,saint football team zeitgeist,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@SouthamptonFC @premierleague Saints do great football teams and great zeitgeist,2020-11-06 22:51:44+00:00,None
21897,21897,54460,backside friend facebook,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3423991420373546,False,@joemichalczuk From a man so far up his own backside that he describes his “friends” on Facebook as fans 🤣🤣🤣,2020-11-06 22:58:35+00:00,None
21898,21898,54459,moment night autumn,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@D9VYG42 Just enjoying the moment. Certainly better than a Friday night I endured last autumn!,2020-11-06 23:00:22+00:00,None
21899,21899,54458,tackle card part mass brawl,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@D9VYG42 He does like a tackle to be fair but this card was for his part in a mass brawl.,2020-11-06 23:19:32+00:00,None
21900,21900,30467,count mistake notwithstanding,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4235414621176835,False,"@SpillerOfTea I'd have thought you could get behind ""STOP THE COUNT"", spelling mistake notwithstanding.",2020-11-06 23:52:10+00:00,None
21901,21901,38579,election chance film reason,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Staying up late to watch more of the never ending election. Also using it as a chance to watch well-known films I feel I should have seen but haven’t for some reason. Tonight it is ‘Alien’.,2020-11-07 00:06:02+00:00,None
21902,21902,5481,morning goth country park,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Bracing early morning goth run in Cotgrave Country Park. https://t.co/eFHTV8FHPf,2020-11-07 07:33:03+00:00,None
21903,21903,102320,mountain spring water,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3518045586779678,False,@RaheemKassam Must be the mountain spring water 🤣,2020-11-07 07:45:06+00:00,None
21904,21904,82954,snippet word john donne mighty wordsmith william shakespeare,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@MichaelRosenYes So many snippets can be taken from that yet how many know that these were the words of John Donne and not that other mighty wordsmith William Shakespeare.,2020-11-07 08:35:31+00:00,None
21905,21905,82953,coverage election farce trump presidency farce team house,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2814122883529068,False,@MichaelRosenYes The whole coverage of this US election has been a farce. Then again this Trump presidency has just been one long farce. They'll probably have to send SWAT teams into the White House to get that man out.,2020-11-07 08:39:49+00:00,None
21906,21906,54457,fact support ralph majority,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@37Tref @shevvyt They certainly do, but the fact they stood by him was influenced by the support Ralph retained among the majority of fans.",2020-11-07 08:44:05+00:00,None
21907,21907,54456,think time,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,0.4836706809231514,False,"@TrudiCradds What I should have replied, but didn’t think of it at the time, was: You too?",2020-11-07 08:48:59+00:00,Life
21908,21908,89022,queer people resource information advice experience warning queer people globe please reality,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7778456318386613,False,"Black queer people deserve travel resources populated with information, advice, experiences and warnings from other local Black queer people from around the globe. Please consider helping me make the @BlackQueerTG app a reality: https://t.co/TaVS3OSsWv",2020-11-07 08:53:32+00:00,None
