id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,nouns
1.5607488875933e+18,2022-08-19 22:01:46+00:00,['1560748887593299968'],Que me han ascendido en mi trabajo. Y en septiembre ejerzo mi nuevo cargo 🥲 y aquí estoy un viernes sin celebrarlo.,,que han ascendido trabajo septiembre ejerzo nuevo cargo aqu estoy viernes sin celebrarlo,True,que han ascendido trabajo septiembre ejerzo cargo aqu estoy celebrarlo 
1.5607482523323392e+18,2022-08-19 21:59:15+00:00,['1560748252332339200'],Totalmente yo y más si ando depresivo https://t.co/dIgASEr41A,,totalmente ando depresivo,True,totalmente ando depresivo 
1.5607470051351593e+18,2022-08-19 21:54:17+00:00,['1560747005135159297'],Las 🌊 y 🦍 en el pantano colocándose bronceador actuando que no ven a la cámara. https://t.co/F81RSAcCKV,,pantano colocndose bronceador actuando que ven cmara,True,pantano bronceador actuando que 
1.5601478932559012e+18,2022-08-18 06:13:38+00:00,['1560147893255901184'],El gato de mi compi anoche haciendo de todo para no dejarme dormir… https://t.co/msutyE3A8f,,gato compi anoche haciendo todo para dejarme dormir,True,gato compi anoche haciendo todo para dejarme dormir 
1.5596420340336435e+18,2022-08-16 20:43:32+00:00,['1559642034033643520'],@diego_domingo Cabe aclarar que la armaste por primera vez. Buen alumno.,,cabe aclarar que armaste por primera vez buen alumno,True,cabe aclarar que armaste por primera vez buen alumno 
1.5594348197628805e+18,2022-08-16 07:00:08+00:00,['1559434819762880517'],@JeffGutierrz Cállate puta https://t.co/5czFmudnaq,,cllate puta,True,cllate puta 
1.5594329873176166e+18,2022-08-16 06:52:51+00:00,['1559432987317616640'],"Que se acabo el puente, tengo que volver al trabajo y no me apetece nada. https://t.co/yEVfWDFIFW",,que acabo puente tengo que volver trabajo apetece nada,True,que acabo puente tengo que volver trabajo nada 
1.5594324140022907e+18,2022-08-16 06:50:35+00:00,['1559432414002290694'],@imGuafa Yo ya lo hacía todos los días que voy al trabajo 😅,,haca todos los que voy trabajo,True,haca todos los voy trabajo 
1.5592234415255388e+18,2022-08-15 17:00:12+00:00,['1559223441525538817'],@adrimiercoles Yo tengo el espada. Se que tengo una tarta de esa pero no sé cuál. No sale en escudo?,,tengo espada que tengo una tarta esa pero cul sale escudo,True,tengo espada que tengo tarta esa pero cul sale escudo 
1.5591563936716595e+18,2022-08-15 12:33:46+00:00,['1559156393671659520'],Si de Cuenca que te pongo a mirar … https://t.co/bZZbsH27vA,,cuenca que pongo mirar,True,cuenca que pongo mirar 
1.558885962121347e+18,2022-08-14 18:39:10+00:00,['1558885962121347073'],@Alex_BArrocha Sin obviar los detallazos del mundo. ❤️,,sin obviar los detallazos del mundo,True,sin mundo 
1.5588205731275162e+18,2022-08-14 14:19:20+00:00,['1558820573127516160'],@alexcanizares Alex cancelada,,alex cancelada,True,cancelada 
1.5588189305793413e+18,2022-08-14 14:12:49+00:00,['1558818930579341313'],Yo siendo un NPC https://t.co/ItkTFWAeVJ,,siendo npc,True,siendo npc 
1.5588187201804698e+18,2022-08-14 14:11:58+00:00,['1558818720180469760'],Joder…. 😳😳😳 que me estás diciendo que soy un NPC??? https://t.co/SO7mWQwJ1L,,joder que est diciendo que soy npc,True,joder que diciendo que soy npc 
1.5587200556801595e+18,2022-08-14 07:39:55+00:00,['1558720055680159744'],@alexcanizares Omg. Tengo que volver a verla,,omg tengo que volver verla,True,tengo que volver verla 
1.558436319172481e+18,2022-08-13 12:52:27+00:00,['1558436319172481026'],Necesito de vuelta a mis amigos que con solo yo decir una palabra ya sabían que me pasaba. Esos que me llevaban a despotricar del mundo y reírnos tal cual abuelas de barrio.,,necesito vuelta amigo que con solo decir una palabra saban que pasaba esos que llevaban despotricar del mundo rernos tal cual abuelas barrio,True,vuelta amigo que con solo decir palabra saban que pasaba esos despotricar mundo barrio 
1.5584228338853317e+18,2022-08-13 11:58:52+00:00,['1558422833885331456'],"Horizon Forbidden West
Planeo largo completado (BRONZE)
#PlayStationTrophy #PS5Share, #HorizonForbiddenWest https://t.co/XQYAirHdLk",,horizon forbidden west planeo largo completado bronze,True,horizon west planeo largo completado bronze 
1.5581559288259912e+18,2022-08-12 18:18:17+00:00,['1558155928825991174'],Esperando ese equilibrio me van a salir raíces. https://t.co/tUM8eBHGYV,,esperando ese equilibrio van salir race,True,esperando equilibrio van salir race 
1.5581554468795023e+18,2022-08-12 18:16:22+00:00,['1558155446879502337'],@RogerMelian Con los monstruos que me manda comer mi dietista no creo valga tampoco.,,con los monstruos que manda comer dietista creo valga tampoco,True,con los monstruos que manda comer dietista creo valga tampoco 
1.5581459933041623e+18,2022-08-12 17:38:48+00:00,['1558145993304162307'],@RogerMelian Vamos a ver y qué hago? Que se me salga todo el relleno? Tu has visto mis sándwiches?,,vamos ver hago que salga todo relleno visto sndwiches,True,salga todo relleno visto 
1.5577919632142377e+18,2022-08-11 18:12:01+00:00,['1557791963214237698'],Chiques que he ido a mi primera consulta con la psicóloga estaba nervioso. Y resulta que entre la sesión va y me hace una referencia de Harry Potter. Obviamente vuelvo con ella.,,chiques que ido primera consulta con psicloga estaba nervioso resulta que entre sesin hace una referencia harry potter obviamente vuelvo con ella,True,primera consulta con psicloga estaba resulta que sesin hace referencia harry potter obviamente con ella 
1.5577915950129562e+18,2022-08-11 18:10:33+00:00,['1557791595012956161'],@ciscopage Donde sacas tanta energía?,,donde sacas tanta energa,True,donde sacas tanta energa 
1.5574053361092854e+18,2022-08-10 16:35:41+00:00,['1557405336109285378'],En mi caso a trabajar https://t.co/WQSFd6N84U,,caso trabajar,True,caso trabajar 
1.5574051418417152e+18,2022-08-10 16:34:55+00:00,['1557405141841715201'],Cada día más decepcionado de la gente a mi alrededor.,,cada decepcionado gente alrededor,True,cada decepcionado gente alrededor 
1.557320457564586e+18,2022-08-10 10:58:25+00:00,['1557320457564585986'],Mira soy yo caminando esta semana. Y con la muñeca jodida. https://t.co/4WYfjqPHsE,,mira soy caminando esta semana con mueca jodida,True,mira soy caminando esta con mueca jodida 
1.5567544508570337e+18,2022-08-08 21:29:18+00:00,['1556754450857033728'],He sobrevivido al entrenamiento 🏋️‍♂️ fin del comunicado.,,sobrevivido entrenamiento fin del comunicado,True,sobrevivido entrenamiento fin del comunicado 
1.55671391837406e+18,2022-08-08 18:48:15+00:00,['1556713918374060032'],@alexcanizares Yo siempre.,,siempre,True,siempre 
1.5567133373705912e+18,2022-08-08 18:45:56+00:00,['1556713337370591232'],Es que literalmente me toca ir hacer piernas cuando no me dan ni para caminar decentemente. https://t.co/RoG9EdWib5,,que literalmente toca hacer piernas cuando dan para caminar decentemente,True,que literalmente toca hacer para caminar decentemente 
1.5567128265546875e+18,2022-08-08 18:43:54+00:00,['1556712826554687489'],Tengo la muñeca jodida porque soy rubia e hice un mal movimiento de la muñeca haciendo pesas. Le digo a mi entrenador que hoy no puedo hacer pecho. Y me manda hacer hacer piernas 🤡 a ver hijo como te digo que tengo agujetas hasta en las pestañas.,,tengo mueca jodida porque soy rubia hice mal movimiento mueca haciendo pesas digo entrenador que hoy puedo hacer pecho manda hacer hacer piernas ver hijo como digo que tengo agujetas hasta pestaas,True,tengo mueca jodida porque soy rubia hice mal movimiento mueca haciendo pesas digo entrenador que hoy puedo hacer pecho manda hacer hacer piernas ver hijo como digo que tengo pestaas 
1.556581519636013e+18,2022-08-08 10:02:08+00:00,['1556581519636013056'],Yo cuando me ponen aceitunas de tapa en un bar. https://t.co/UOHj8ztphU,,cuando ponen aceitunas tapa bar,True,cuando ponen aceitunas tapa bar 
1.5563231094851215e+18,2022-08-07 16:55:19+00:00,['1556323109485121536'],@RogerMelian Yo entendí que ibas al chino. No al cine. 😂😂😂,,entend que ibas chino cine,True,entend que ibas chino cine 
1.5563229146806725e+18,2022-08-07 16:54:32+00:00,['1556322914680672256'],Que éramos mis amigos y yo cuando bebemos y empezamos a sacarnos los trapos sucios? Si somos. https://t.co/JJ7m0xFWkH,,que ramos amigo cuando bebemos empezamos sacarnos los trapos sucios somos,True,que ramos los 
1.5563223455135252e+18,2022-08-07 16:52:16+00:00,['1556322345513525249'],@ciscopage Por favor dime que le dijiste algo y no te quedaste callado. Que luego cuando somos nosotros lo que le pedimos vean a alguien somos los pesados. Algunos tienen más espalda que cara.,,por favor dime que dijiste algo quedaste callado que luego cuando somos nosotros que pedimos vean alguien somos los pesados algunos tienen espalda que cara,True,dijiste algo quedaste callado que luego cuando somos que alguien que cara 
1.5563208471822991e+18,2022-08-07 16:46:19+00:00,['1556320847182299138'],Tengo agujetas horribles por culpa del Body Pump. Send pizza 🍕 yo pongo la play station.,,tengo agujetas horribles por culpa del body pump send pizza pongo play station,True,tengo body pizza pongo play station 
1.5562019011710405e+18,2022-08-07 08:53:40+00:00,['1556201901171040257'],Resulta que ahora el gato de @jdanielllano me exige mimos. He abierto la caja de Pandora.,,resulta que ahora gato exige mimos abierto caja pandora,True,resulta que gato exige mimos abierto caja pandora 
1.555858700421808e+18,2022-08-06 10:09:55+00:00,['1555858700421808129'],Venga ánimo. Somos dos igual. https://t.co/PWiZRrpN6H,,venga nimo somos igual,True,venga 
1.555851619887104e+18,2022-08-06 09:41:47+00:00,['1555851619887104000'],Madrid y sus verbenas ❤️ es algo me enamoro de esta ciudad desde que llegue. https://t.co/uoZ7RxgUSj,,madrid sus verbena algo enamoro esta ciudad desde que llegue,True,sus verbena algo enamoro esta ciudad desde que llegue 
1.5558512609176494e+18,2022-08-06 09:40:21+00:00,['1555851260917649408'],"He salido de mi primera clase de BudyPump. Marico AUXILIO quien inventó semejante tortura? He salido arrastrándome, queriendo vomitar la vida. https://t.co/M3NCRJPIhj",,salido primera clase budypump marico auxilio quien invent semejante tortura salido arrastrndome queriendo vomitar vida,True,salido primera clase budypump marico auxilio quien invent semejante tortura queriendo vomitar vida 
1.5558069697803717e+18,2022-08-06 06:44:21+00:00,['1555806969780371456'],Bueno con cualquiera de los dos me conformo 😍 https://t.co/pOJXTlpZCP,,bueno con cualquiera los conformo,True,con cualquiera los conformo 
1.555806530691371e+18,2022-08-06 06:42:37+00:00,['1555806530691371008'],"@ezechicoh Un día menos un día más, que más da no?",,menos que,True,que 
1.555806208694657e+18,2022-08-06 06:41:20+00:00,['1555806208694657024'],Yo viendo el vídeo mientras no estoy en la playa. https://t.co/4Cjgx78fib https://t.co/kRcNg5gEan,,viendo vdeo mientras estoy playa,True,viendo vdeo playa 
1.555555363595993e+18,2022-08-05 14:04:34+00:00,['1555555363595993088'],He comprado un helado de oreo para compartir en el trabajo… y resulta nadie quiere 🤡 mira no vuelvo a tener más detalles.,,comprado helado oreo para compartir trabajo resulta nadie quiere mira vuelvo tener detalles,True,comprado helado oreo para compartir trabajo resulta nadie vuelvo tener 
1.5548759861514609e+18,2022-08-03 17:04:57+00:00,['1554875986151460867'],"Yo actuando que me sorprende algo, cuando resulta que el chisme ya lo sabía y lo sonsacaba con intención de confirmar el cuento. https://t.co/d48trfoptr",,actuando que sorprende algo cuando resulta que chisme saba sonsacaba con intencin confirmar cuento,True,actuando que sorprende algo cuando resulta que chisme saba con intencin confirmar cuento 
1.5548202369221427e+18,2022-08-03 13:23:26+00:00,['1554820236922142720'],Me siento tal cual así con mi jefa. Que me dice hoy si le puedo hacer el favor de comprarle un regalo a sus amigos gays de 🇺🇸 y quiere algo súper chulo y súper gay… y yo el típico gay soso. https://t.co/zgJb1uGpxd,,siento tal cual con jefa que dice hoy puedo hacer favor comprarle regalo sus amigo gay quiere algo sper chulo sper gay tpico gay soso,True,siento con jefa que dice hoy puedo hacer favor comprarle regalo sus amigo gay sper chulo sper gay tpico gay soso 
1.554537246702936e+18,2022-08-02 18:38:56+00:00,['1554537246702936064'],Como pude dejarme mis auriculares en casa sabiendo tenia un viaje Ida y vuelta de 3 horas.,,como pude dejarme auriculare casa sabiendo tenia viaje ida vuelta horas,True,como pude dejarme auriculare casa sabiendo tenia viaje ida vuelta 
1.554346873003065e+18,2022-08-02 06:02:27+00:00,['1554346873003065344'],Por qué tengo que ser así? Es algo me desespera de mi. https://t.co/ylCVRnyZeV,,por tengo que ser algo desespera,True,por tengo que ser algo desespera 
1.554345682215252e+18,2022-08-02 05:57:43+00:00,['1554345682215251968'],@imGuafa Yo lo haría solo por irse de vacaciones y yo no.,,hara solo por irse vacaciones,True,hara solo por irse 
1.5541527990045125e+18,2022-08-01 17:11:16+00:00,['1554152799004512257'],Ósea como eliges a una persona sea tu psicólogo que se supone tienes que contarle toda tu vida así sin más?,,sea como eliges una persona sea psiclogo que supone tienes que contarle toda vida sin,True,sea como persona sea psiclogo que supone toda vida sin 
1.554152008076198e+18,2022-08-01 17:08:08+00:00,['1554152008076197888'],"Me cuesta elegir alguien me corte el pelo o un@ dentist@ incluso, pero esto de elegir un psicólog@ no se como elegirlo.",,cuesta elegir alguien corte pelo dentist incluso pero esto elegir psiclog como elegirlo,True,cuesta elegir alguien corte dentist incluso pero esto elegir psiclog como elegirlo 
1.5512557644419604e+18,2022-07-24 17:19:29+00:00,['1551255764441960451'],@veneditavondash Totalmente esta escena se me vino a la mente https://t.co/UEnDKrNuAD,,totalmente esta escena vino mente,True,totalmente escena vino mente 
1.5512058004498186e+18,2022-07-24 14:00:57+00:00,['1551205800449818629'],@kokanjon2 Pues al parecer. Quien sabe cuantos nos pasa.,,pues parecer quien sabe cuantos pasa,True,sabe cuantos pasa 
1.5511367409199718e+18,2022-07-24 09:26:32+00:00,['1551136740919971841'],Tengo antojo de hacer pie de limón.,,tengo antojo hacer pie limn,True,tengo antojo hacer pie limn 
1.5511363071785124e+18,2022-07-24 09:24:49+00:00,['1551136307178512384'],Aquí la gente mendigando el círculo verde. Yo lo tengo ni lo uso y ni me incluyen 🤡,,aqu gente mendigando crculo verde tengo uso incluyen,True,aqu gente mendigando crculo verde tengo incluyen 
1.5511360268899615e+18,2022-07-24 09:23:42+00:00,['1551136026889961474'],Jajajaja me meo. Esto es oro https://t.co/JWr0RnhdST,,jajajaja meo esto oro,True,jajajaja meo esto oro 
1.5511142793818767e+18,2022-07-24 07:57:17+00:00,['1551114279381876738'],"A falta de amigos con piscina pues Horizon Forbidden West
#PlayStationTrophy #PS5Share, #HorizonForbiddenWest https://t.co/5f8hDGp6dH",,falta amigo con piscina pues horizon forbidden west,True,falta amigo con piscina west 
1.5511108284637225e+18,2022-07-24 07:43:34+00:00,['1551110828463722497'],@RogerMelian Pero borracho soy un amors https://t.co/7nwIONzasd,,pero borracho soy amor,True,pero borracho soy amor 
1.551110182574375e+18,2022-07-24 07:41:00+00:00,['1551110182574374912'],@RogerMelian Mira también. https://t.co/yKGHzS19tV,,mira tambin,True,mira tambin 
1.5511088385139343e+18,2022-07-24 07:35:39+00:00,['1551108838513934336'],Será que me paso de la mano con lo selectivo. https://t.co/zoifndP1Gl,,ser que paso mano con selectivo,True,ser que paso mano con selectivo 
1.550453758185902e+18,2022-07-22 12:12:36+00:00,['1550453758185902080'],@TargaryenAGR Yo no me negaría la verdad.,,negara verdad,True,negara verdad 
1.5501813222026936e+18,2022-07-21 18:10:02+00:00,['1550181322202693634'],Quiero ir al gran hotel de las reinas 😢,,quiero gran hotel reinas,True,quiero gran hotel reinas 
1.5501214493392527e+18,2022-07-21 14:12:08+00:00,['1550121449339252737'],Sigo sin entender como @NetflixES ha decido hacer tal desastre de serie como #ResidentEvilNetflix y mira que soy fan pero esto no tiene perdón.,,sigo sin entender como decido hacer tal desastre serie como mira que soy fan pero esto tiene perdn,True,sigo sin entender como decido hacer desastre serie como mira que soy fan pero tiene perdn 
1.550112376048984e+18,2022-07-21 13:36:04+00:00,['1550112376048984064'],Me quedo en madrid este puente 💔 y yo con ganas de darlo todo.,,quedo madrid este puente con ganas darlo todo,True,este puente con todo 
1.550112236017959e+18,2022-07-21 13:35:31+00:00,['1550112236017958912'],@RogerMelian Voy a probar https://t.co/hnUhocDW0O,,voy probar,True,voy probar 
1.5501114528785777e+18,2022-07-21 13:32:24+00:00,['1550111452878577664'],Pero como puedo subir mi autoestima con esta gente así? https://t.co/RwUavRPysK,,pero como puedo subir autoestima con esta gente,True,pero como puedo subir con esta gente 
1.5498095869238843e+18,2022-07-20 17:32:54+00:00,['1549809586923884544'],@RogerMelian Mira que eres mala https://t.co/zky1suGvfy,,mira que eres mala,True,mira que 
1.549809244970668e+18,2022-07-20 17:31:32+00:00,['1549809244970668032'],@J_Aguirre4 La película The black book nos enseñó que la omisión es traicion. https://t.co/7coJErsVys,,pelcula black book ense que omisin traicion,True,pelcula book ense que traicion 
1.5498082511009546e+18,2022-07-20 17:27:35+00:00,['1549808251100954627'],@RogerMelian Si vas me traes galletitas de ikea con corazoncitos?? 🥹🥹🥹,,traes galletitas ikea con corazoncitos,True,traes con corazoncitos 
1.5496626490756178e+18,2022-07-20 07:49:01+00:00,['1549662649075617792'],Yo en el bus escuchado música VS yo en mi mente escuchándola. https://t.co/AIiAjTQBrD,,bus escuchado msica mente escuchndola,True,bus escuchado msica mente escuchndola 
1.549660885299462e+18,2022-07-20 07:42:01+00:00,['1549660885299462144'],@ezechicoh Me parece poco para lo que se merecen las personas la verdad.,,parece poco para que merecen persona verdad,True,parece poco para que merecen persona verdad 
1.5494162056934687e+18,2022-07-19 15:29:44+00:00,['1549416205693468672'],Quiero un amigo para ir de compras y me monte unos looks guapísimos.,,quiero amigo para compras monte unos look guapsimos,True,quiero amigo para look guapsimos 
1.5489477834194043e+18,2022-07-18 08:28:24+00:00,['1548947783419404288'],@__franvillegas Ya quisiera yo despertar un lunes así.,,quisiera despertar lunes,True,quisiera despertar 
1.5486018096100805e+18,2022-07-17 09:33:37+00:00,['1548601809610080256'],Si la gran vía pudiese contar la comida de boca que me dieron anoche se quedan muertas.,,gran pudiese contar comida boca que dieron anoche quedan muertas,True,gran contar comida boca que dieron anoche quedan 
1.5467436230180618e+18,2022-07-12 06:29:51+00:00,['1546743623018061826'],Apenas es martes y estoy así : https://t.co/iG83S27UM5,,apenas martes estoy,True,
1.5467409145587302e+18,2022-07-12 06:19:05+00:00,['1546740914558730240'],Definitivamente yo cuando salgo de fiesta y no ligo y veo a mis amigos que si. https://t.co/2uLcWJafVO,,definitivamente cuando salgo fiesta ligo veo amigo que,True,definitivamente cuando salgo fiesta ligo veo amigo que 
1.546479604877099e+18,2022-07-11 13:00:44+00:00,['1546479604877099009'],Voy literalmente arrastrándome por la vida hoy.,,voy literalmente arrastrndome por vida hoy,True,voy por vida hoy 
1.546410097479385e+18,2022-07-11 08:24:32+00:00,['1546410097479385089'],Hoy me reincorporo de mis vacaciones. Y debo confesar necesito más dosis de playa.,,hoy reincorporo vacaciones debo confesar necesito dosis playa,True,hoy reincorporo dosis playa 
1.5461349340117402e+18,2022-07-10 14:11:08+00:00,['1546134934011740165'],"No tendré purpurina, pero voy bien de arena de playa.",,tendr purpurina pero voy bien arena playa,True,purpurina pero voy bien arena playa 
1.546134750745731e+18,2022-07-10 14:10:25+00:00,['1546134750745731072'],Necesito volver al día de ayer y estar Sitges. Fue tan perfecto para mi.,,necesito volver ayer estar sitges fue tan perfecto para,True,estar perfecto para 
1.5461337217068603e+18,2022-07-10 14:06:19+00:00,['1546133721706860557'],"Voy camino a madrid con depresión post vacacional. Y no olvidemos la ola de calor que hay, menuda bienvenida.",,voy camino madrid con depresin post vacacional olvidemos ola calor que hay menuda bienvenida,True,voy camino con depresin post olvidemos ola calor que hay menuda bienvenida 
1.545864219811369e+18,2022-07-09 20:15:25+00:00,['1545864219811368961'],Estoy en sitges y unas sras de la mesa de al lado dicen “ brindo brindo porque tengo el chocho limpio. Porque la noche prometa y porque alguien me la meta.” Ok sras que sepan que las amo.,,estoy sitges unas sras mesa lado dicen brindo brindo porque tengo chocho limpio porque noche prometa porque alguien meta sras que sepan que amo,True,estoy lado dicen brindo brindo porque tengo chocho limpio porque noche prometa porque alguien meta que amo 
1.545512698355585e+18,2022-07-08 20:58:36+00:00,['1545512698355585032'],Yo caminando con los cubatas en la arena caliente de la playa. https://t.co/HeNefpLxRc,,caminando con los cubatas arena caliente playa,True,caminando con los caliente playa 
1.545417202530222e+18,2022-07-08 14:39:08+00:00,['1545417202530222080'],Yo y mi malcriadeces.,,malcriadeces,True,
1.5452879852723487e+18,2022-07-08 06:05:40+00:00,['1545287985272348677'],"Twitter dándome el círculo verde de mejores amigos. 

Yo: pero cuales amigos? Si casi no tengo interacciones aquí hija. https://t.co/W8DbDGZm0n",,twitter dndome crculo verde mejores amigo pero cuales amigo casi tengo interacciones aqu hija,True,twitter dndome crculo verde pero tengo hija 
1.5451068590188298e+18,2022-07-07 18:05:56+00:00,['1545106859018829827'],He vuelto a ser un niño en portaVentura. Que falta me hacía 😍 así como otras cosas.. pero bueno chica no todo es perfecto en la vida.,,vuelto ser nio portaventura que falta haca como otras cosas pero bueno chica todo perfecto vida,True,portaventura que falta haca como cosas pero bueno chica todo perfecto vida 
1.5451066444927263e+18,2022-07-07 18:05:05+00:00,['1545106644492726274'],Yo no voy agregar a nadie a mi círculo verde porque a mi no me agrega nadie. Así que no sean tan pendejos.,,voy agregar nadie crculo verde porque agrega nadie que sean tan pendejos,True,voy agregar crculo verde porque tan pendejos 
1.5451042193210327e+18,2022-07-07 17:55:27+00:00,['1545104219321032704'],@TargaryenAGR Oh crap… Justo hoy he usado la misma camisa para ir a portaVentura,,crap justo hoy usado misma camisa para portaventura,True,crap justo hoy misma camisa para portaventura 
1.5446678281706783e+18,2022-07-06 13:01:23+00:00,['1544667828170678273'],@avpardo Excuse me? No es Justo https://t.co/jNEoazn0iW,,excuse justo,True,excuse justo 
1.544659828768899e+18,2022-07-06 12:29:36+00:00,['1544659828768899075'],@avpardo En madrid?,,madrid,True,madrid 
1.544629652328792e+18,2022-07-06 10:29:41+00:00,['1544629652328792064'],Yo esperando a ver cuando mi amigo se despierta para ir a la playa. https://t.co/TgMUUjKPNw,,esperando ver cuando amigo despierta para playa,True,esperando ver cuando amigo despierta para playa 
1.5446290476778824e+18,2022-07-06 10:27:17+00:00,['1544629047677882369'],@loleun @Little_Aysel Pero qué clase de tortura es esa? https://t.co/stTuTFAWaY,,pero clase tortura esa,True,pero clase tortura esa 
1.5446287406381015e+18,2022-07-06 10:26:04+00:00,['1544628740638101507'],@RogerMelian Quieres pelea acaso? Que te quedas sin fonduta di formaggi https://t.co/uROAgZZKhe,,quieres pelea acaso que quedas sin fonduta formaggi,True,que 
1.544628350655791e+18,2022-07-06 10:24:31+00:00,['1544628350655791104'],@neonmanu @RogerMelian @neonmanu haberme dicho eso en nuestros tiempos del Hcm jajaja,,haberme dicho eso nuestros tiempos del hcm jajaja,True,haberme dicho eso tiempos del hcm jajaja 
1.544628144107393e+18,2022-07-06 10:23:42+00:00,['1544628144107393024'],@RogerMelian Soy enfermero no Macgyver 😂😂 obviamente hay cosas no me puedo hacer yo jajaja,,soy enfermero macgyver obviamente hay cosas puedo hacer jajaja,True,soy enfermero macgyver hay cosas puedo hacer jajaja 
1.544627306160849e+18,2022-07-06 10:20:22+00:00,['1544627306160848896'],La mandragora que perrea. https://t.co/ccXEElCekR,,mandragora que perrea,True,perrea 
1.5446269051015987e+18,2022-07-06 10:18:46+00:00,['1544626905101598720'],@RogerMelian Uy me tocaría meterme el orgullo por el… En mis tiempo en la urgencia era el de los primeros que miraba mal cuando no era una urgencia de verdad. Hahahaha,,tocara meterme orgullo por tiempo urgencia era los primeros que miraba mal cuando era una urgencia verdad hahahaha,True,tocara meterme por tiempo era los primeros que miraba cuando era verdad hahahaha 
1.544620665604563e+18,2022-07-06 09:53:59+00:00,['1544620665604562945'],Que mi amigo de Tarragona pretende me compre un bañador slips para ir a Sitges. Ehhh te has fijado el cuerpo que tengo? Este me quiere mandar a madrid directo al psicólogo por depresión.,,que amigo tarragona pretende compre baador slip para sitges ehhh fijado cuerpo que tengo este quiere mandar madrid directo psiclogo por depresin,True,que amigo tarragona pretende compre baador slip para cuerpo que tengo este directo psiclogo por depresin 
1.544618591638651e+18,2022-07-06 09:45:44+00:00,['1544618591638650881'],@RogerMelian Y no lo veo ni medio normal.,,veo medio normal,True,medio 
1.5446183246083932e+18,2022-07-06 09:44:40+00:00,['1544618324608393216'],Llevo 2 días de playas y ya estoy negro. Aún me quedan 4 días. https://t.co/jCc1nl0r8v,,llevo playas estoy negro quedan,True,llevo playas estoy negro quedan 
1.5446176673148273e+18,2022-07-06 09:42:04+00:00,['1544617667314827264'],@RogerMelian Ni presencial ni telefónica. Ambas me salen para octubre.,,presencial telefnica ambas salen para octubre,True,telefnica ambas para octubre 
1.5446131900336046e+18,2022-07-06 09:24:16+00:00,['1544613190033604608'],Intento coger cita con mi medica de cabecera y me da fechas para octubre! Alguien me explica esto? Aquí no te consigues a tu ex pero ten seguro que tampoco a tu médico,,intento coger cita con medica cabecera fechas para octubre alguien explica esto aqu consigues pero ten seguro que tampoco mdico,True,intento coger con medica cabecera fechas para alguien explica esto aqu que tampoco mdico 
1.5445896391132324e+18,2022-07-06 07:50:41+00:00,['1544589639113232391'],"Por qué la gente se sorprende si tienes canas? O si has engordado o adelgazado. I mean, si te sorprende cállatelo para ti que al final no sabes como le cae esos comentarios a la persona.",,por gente sorprende tienes canas engordado adelgazado mean sorprende cllatelo para que final sabes como cae esos comentarios persona,True,por gente sorprende mean sorprende cllatelo para sabes como cae 
