Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
30,30,30,1.5631221453243392e+18,2022-08-26 11:12:15+00:00,['1563122145324339201'],@AmyTanMD @BrianKiely2 Ward nursing is the frontier after the ER.,  ward nursing is the frontier after the er,True,False
32,32,32,1.563093856467333e+18,2022-08-26 09:19:50+00:00,['1563093856467333120'],@RayMinehane He’s be a shocking nurse, he’s be a shocking nurse,True,False
33,33,33,1.563093704310526e+18,2022-08-26 09:19:14+00:00,['1563093704310525952'],@dr_shibley It’s shown us the man in his true guise., it’s shown us the man in his true guise,True,False
35,35,35,1.563092656288592e+18,2022-08-26 09:15:04+00:00,['1563092656288591874'],@CorkSeashell @JoBW Reaching out to a TD? While she’s in the queue. Maybe if the same TD actually prioritised health she might be on a ward!,  reaching out to a td while she’s in the queue maybe if the same td actually prioritised health she might be on a ward,True,False
36,36,36,1.5630607900807127e+18,2022-08-26 07:08:27+00:00,['1563060790080712709'],@oldman_rogers @martenIRL Insurance is higher than that when u move!,  insurance is higher than that when u move,True,False
37,37,37,1.56305985342933e+18,2022-08-26 07:04:43+00:00,['1563059853429329921'],@trishgreenhalgh @doctor_oxford Brilliant read. I’m in Ireland but this man is a narcissist and will@say anything that gives him power,  brilliant read i’m in ireland but this man is a narcissist and will anything that gives him power,True,False
39,39,39,1.5629184122210386e+18,2022-08-25 21:42:41+00:00,['1562918412221038593'],@fishandhips75 Head of HSE, head of hse,True,False
40,40,40,1.562918268008104e+18,2022-08-25 21:42:07+00:00,['1562918268008103937'],@fishandhips75 @TomClonan @RadioBrendanRTE @JohnHalligan Sickening stuff from politicians who don’t work weekends.,    sickening stuff from politicians who don’t work weekends,True,False
42,42,42,1.5629124310135316e+18,2022-08-25 21:18:55+00:00,['1562912431013531658'],@Ferng6Ferng @irishexaminer @griffinniamh They just have longstanding cerebral issues.,   they just have longstanding cerebral issues,True,False
43,43,43,1.562912202599764e+18,2022-08-25 21:18:01+00:00,['1562912202599763972'],@Carrotsandpars1 @corndolly61 @irishexaminer @griffinniamh What a fine comment. Coming from ignorance,    what a fine comment coming from ignorance,True,False
44,44,44,1.5629119544773837e+18,2022-08-25 21:17:02+00:00,['1562911954477383680'],@longcovidirl @irishexaminer @griffinniamh @IrishPatients @naiireland @gpbuddy @GpTrainees @GPnotebook @ICGPnews @jlamber55605930 They sure do.,          they sure do,True,False
46,46,46,1.5629086006870385e+18,2022-08-25 21:03:42+00:00,['1562908600687038464'],Spent the day at @LetsGoHydro in saintfield and I cannot believe that  @fermanaghomagh have not created this in Fermanagh never mind created an aqua park in the Lakeland forum. Huge attraction for the county. Get on with it.,spent the day at  in saintfield and i cannot believe that   have not created this in fermanagh never mind created an aqua park in the lakeland forum huge attraction for the county get on with it,True,False
48,48,48,1.5629061493344338e+18,2022-08-25 20:53:58+00:00,['1562906149334433792'],@dinonadx @LSherrey @mlchealth Always takes the nurses to strike to rise every boat,   always takes the nurses to strike to rise every boat,True,False
50,50,50,1.5628582431220736e+18,2022-08-25 17:43:36+00:00,['1562858243122073603'],There u go. https://t.co/wJj9P77iIU,there u go ,True,False
53,53,53,1.5628568179394929e+18,2022-08-25 17:37:56+00:00,['1562856817939492866'],@thelaceylondon It’s round here somewhere!, it’s round here somewhere,True,False
54,54,54,1.562856329349591e+18,2022-08-25 17:36:00+00:00,['1562856329349591041'],@nwl88444048 It’s extra nurses we need. Not extra junior Bells and whistles, it’s extra nurses we need not extra junior bells and whistles,True,False
56,56,56,1.5628509771865866e+18,2022-08-25 17:14:43+00:00,['1562850977186586629'],@PMc276 @drivetimerte why does the same fuss over housing not apply to nursing which has this love of nurse shortage in the big Dublin hospitals?,  why does the same fuss over housing not apply to nursing which has this love of nurse shortage in the big dublin hospitals,True,False
57,57,57,1.5628497497406917e+18,2022-08-25 17:09:51+00:00,['1562849749740691456'],Is this because it’s nursing? Or why has this bias been created? Nurses remain at the thin edge of the wedge all of the time.,is this because it’s nursing or why has this bias been created nurses remain at the thin edge of the wedge all of the time,True,False
60,60,60,1.562846651232174e+18,2022-08-25 16:57:32+00:00,['1562846651232174081'],@docdok @fergal_hickey @drivetimerte @IHCA_IE @SarahAMcInerney Maybe if they were bankers they would get a fair playing field,     maybe if they were bankers they would get a fair playing field,True,False
62,62,62,1.562845200674095e+18,2022-08-25 16:51:46+00:00,['1562845200674095106'],@cihalpin As long as we get modern systems that are engineered for safety. Too many data systems are actually fallible and can allow things like used instrument sets be returned even though they are scanned to patients and used. Like why!?, as long as we get modern systems that are engineered for safety too many data systems are actually fallible and can allow things like used instrument sets be returned even though they are scanned to patients and used like why,True,False
63,63,63,1.5628414321967923e+18,2022-08-25 16:36:48+00:00,['1562841432196792321'],@PMc276 So true and not a whimper., so true and not a whimper,True,False
64,64,64,1.562841351795839e+18,2022-08-25 16:36:29+00:00,['1562841351795838979'],@newschambers @Independent_ie @IrishTimes  @rtenews  what do u say to this? https://t.co/YjfRz9BVae,      what do u say to this ,True,False
68,68,68,1.562819907204526e+18,2022-08-25 15:11:16+00:00,['1562819907204526080'],@SmallRedOne @marietcasey Let’s no discuss the rabid empowerment of their colleagues who created PpE companies and made hay while frontline staff got sick and died.,  let’s no discuss the rabid empowerment of their colleagues who created ppe companies and made hay while frontline staff got sick and died,True,False
69,69,69,1.5627902595149414e+18,2022-08-25 13:13:27+00:00,['1562790259514941441'],@DrChrisLukeCork The very people who were so aggrieved at you are suffering what you have been through if they stayed in this system., the very people who were so aggrieved at you are suffering what you have been through if they stayed in this system,True,False
70,70,70,1.5627867215528305e+18,2022-08-25 12:59:24+00:00,['1562786721552830468'],@DrChrisLukeCork As I get to the end of the book I see how if we all actually worked together collectively then we might help each other that are burning out. I’ve been an evangelist for delivering safe care for years. Safe staffing is a huge part of that., as i get to the end of the book i see how if we all actually worked together collectively then we might help each other that are burning out i’ve been an evangelist for delivering safe care for years safe staffing is a huge part of that,True,False
71,71,71,1.5627783253069865e+18,2022-08-25 12:26:02+00:00,['1562778325306986500'],@eoincollins28 @collumbo @ciananbrennan @dubsoulrebel They will always ride it out.,    they will always ride it out,True,False
72,72,72,1.562774874916921e+18,2022-08-25 12:12:19+00:00,['1562774874916921345'],@DrChrisLukeCork It’s a brilliant listen. The system seems to work for the Yes brigade and not those with the want to do the right thing. Climbing the pole is more important than the mess of unfinished work they leave undone behind them., it’s a brilliant listen the system seems to work for the yes brigade and not those with the want to do the right thing climbing the pole is more important than the mess of unfinished work they leave undone behind them,True,False
74,74,74,1.5627401869662618e+18,2022-08-25 09:54:29+00:00,['1562740186966261765'],listening to @DrChrisLukeCork ED consultant audiobook A life in Trauma.  A brilliant listen describing the trauma we experience as healthcare workers. Thanks so much for writing this memoir. It’s Tough fighting to do the right thing all of the time @INMO_IRL @IMO_IRL,listening to  ed consultant audiobook a life in trauma  a brilliant listen describing the trauma we experience as healthcare workers thanks so much for writing this memoir it’s tough fighting to do the right thing all of the time  ,True,False
77,77,77,1.5625664731552154e+18,2022-08-24 22:24:12+00:00,['1562566473155215363'],@IrishTimes Hardworking nurse here but I can’t afford 11 properties so what have I to do to become so shrewd? Ps I don’t earn the same salary or can’t expense my employer, hardworking nurse here but i can’t afford 11 properties so what have i to do to become so shrewd ps i don’t earn the same salary or can’t expense my employer,True,False
78,78,78,1.5625624510525604e+18,2022-08-24 22:08:13+00:00,['1562562451052560385'],@KevDoyle_Indo Nurse here. I couldn’t buy a house at 35 never mind 20. Working since I was 16!, nurse here i couldn’t buy a house at 35 never mind 20 working since i was 16,True,False
81,81,81,1.562552777812824e+18,2022-08-24 21:29:47+00:00,['1562552777812824065'],@miffypoo @Katynurse27 @JaneCoomber1 @ShaunLintern @alisonleary1 I’m hoping the Rcn fight for u. They have been in touch with the Irish nurses union. The General secretary was at our congress in may.,     i’m hoping the rcn fight for u they have been in touch with the irish nurses union the general secretary was at our congress in may,True,False
82,82,82,1.5625010765067717e+18,2022-08-24 18:04:21+00:00,['1562501076506771458'],@miffypoo @Katynurse27 @JaneCoomber1 @ShaunLintern @alisonleary1 Absolutely ridiculous. It’s what u should be part of a strong union to fight for these basic rights. They desperately need u and your skills. Irelands nurses fought for this 20 years ago. And won.,     absolutely ridiculous it’s what u should be part of a strong union to fight for these basic rights they desperately need u and your skills irelands nurses fought for this 20 years ago and won,True,False
83,83,83,1.5625006611029156e+18,2022-08-24 18:02:42+00:00,['1562500661102915584'],@arrivalofspring Don’t know., don’t know,True,False
84,84,84,1.5624956861336986e+18,2022-08-24 17:42:55+00:00,['1562495686133698560'],@arrivalofspring These are the teaching allowances., these are the teaching allowances,True,False
85,85,85,1.562464290069549e+18,2022-08-24 15:38:10+00:00,['1562464290069549056'],Imagine all the nurses with masters degrees who might stay in Ireland if they were paid foe their Masters! https://t.co/umtDIVqkdI,imagine all the nurses with masters degrees who might stay in ireland if they were paid foe their masters ,True,False
86,86,86,1.5623556463931884e+18,2022-08-24 08:26:27+00:00,['1562355646393188352'],@alisonleary1 @miffypoo @Katynurse27 @JaneCoomber1 @ShaunLintern We are a lot better at it in Ireland.,     we are a lot better at it in ireland,True,False
87,87,87,1.562355272076624e+18,2022-08-24 08:24:58+00:00,['1562355272076623872'],@brucearva She gave a great interview, she gave a great interview,True,False
88,88,88,1.562354513452929e+18,2022-08-24 08:21:57+00:00,['1562354513452929024'],@alisonleary1 @miffypoo @Katynurse27 @JaneCoomber1 @ShaunLintern This most definitely needs to change. Time nurses stood up for themselves,     this most definitely needs to change time nurses stood up for themselves,True,False
90,90,90,1.562352533456261e+18,2022-08-24 08:14:05+00:00,['1562352533456261120'],@Michael_O_Regan @MaryMcAuliffe4 @morningireland His decision making and dishonesty made him vulnerable!,   his decision making and dishonesty made him vulnerable,True,False
92,92,92,1.5623504115032556e+18,2022-08-24 08:05:39+00:00,['1562350411503255552'],@Dave25720402 @Ignatiu54060337 @Big_Kells Gp is €50 at least and pay for ur drugs after.,   gp is €50 at least and pay for ur drugs after,True,False
94,94,94,1.5623357302774415e+18,2022-08-24 07:07:19+00:00,['1562335730277441536'],@toadettee Me too., me too,True,False
95,95,95,1.562332775910457e+18,2022-08-24 06:55:35+00:00,['1562332775910457344'],@AllyFinlay1 @DionneDaniel5 I’m 30 years at this now. It’s not supposition. Uk is short so many nurses but we know that’s bad for patient care,  i’m 30 years at this now it’s not supposition uk is short so many nurses but we know that’s bad for patient care,True,False
96,96,96,1.5622065697099366e+18,2022-08-23 22:34:05+00:00,['1562206569709936640'],#RoseofTralee what a wonderful winner., what a wonderful winner,True,False
97,97,97,1.5622051067912233e+18,2022-08-23 22:28:16+00:00,['1562205106791223297'],@AllyFinlay1 @DionneDaniel5 Generally womwn paid less to deliver nursing care! What’s new?!,  generally womwn paid less to deliver nursing care what’s new,True,False
98,98,98,1.5622048188648038e+18,2022-08-23 22:27:07+00:00,['1562204818864803840'],Dublin rose really unhappy looking. https://t.co/cH2Y8Ft0mb,dublin rose really unhappy looking ,True,False
100,100,100,1.562204679160955e+18,2022-08-23 22:26:34+00:00,['1562204679160954881'],@AllyFinlay1 @DionneDaniel5 Degree level @what? Associate#s?,  degree level  associate,True,False
102,102,102,1.5621888330009354e+18,2022-08-23 21:23:36+00:00,['1562188833000935424'],#RoseofTralee wish the girls wore their sashes so we could remember who they are, wish the girls wore their sashes so we could remember who they are,True,False
103,103,103,1.562188449264042e+18,2022-08-23 21:22:05+00:00,['1562188449264041985'],@AllyFinlay1 @DionneDaniel5 So how is dropping the nursing standard mean it’s evolved?,  so how is dropping the nursing standard mean it’s evolved,True,False
104,104,104,1.562150564292608e+18,2022-08-23 18:51:32+00:00,['1562150564292608001'],Time for the government to get the Lie detector from the @NationalLottery to deal with Robert Troy.,time for the government to get the lie detector from the  to deal with robert troy,True,False
105,105,105,1.562150282246738e+18,2022-08-23 18:50:25+00:00,['1562150282246737921'],@DionneDaniel5 We devalued it by bringing in nurse associates who are paid so little but feel they are being attacked when I say this., we devalued it by bringing in nurse associates who are paid so little but feel they are being attacked when i say this,True,False
106,106,106,1.5621500086522757e+18,2022-08-23 18:49:20+00:00,['1562150008652275712'],@ZoeMontgomery66 @BrianKiely2 @xabitron1 That’s long covid.,   that’s long covid,True,False
108,108,108,1.562128193909293e+18,2022-08-23 17:22:39+00:00,['1562128193909293058'],Robert Troy knows this. https://t.co/otAvDL9NrQ,robert troy knows this ,True,False
110,110,110,1.562037415816069e+18,2022-08-23 11:21:55+00:00,['1562037415816069120'],@BobbertGuy @akellyucc Repeated Covid infection is not good.,  repeated covid infection is not good,True,False
113,113,113,1.5620350159444787e+18,2022-08-23 11:12:23+00:00,['1562035015944478720'],@BobbertGuy @akellyucc Indeed. Many already died.,  indeed many already died,True,False
114,114,114,1.562033607048405e+18,2022-08-23 11:06:47+00:00,['1562033607048404992'],@CovidSolidarit1 More gaslighting., more gaslighting,True,False
115,115,115,1.5620335082389873e+18,2022-08-23 11:06:24+00:00,['1562033508238987264'],@alisonleary1 @patcullen9 @uclh Obviously hospital management’s worried about their staff! Not!,   obviously hospital management’s worried about their staff not,True,False
117,117,117,1.5620328267483791e+18,2022-08-23 11:03:41+00:00,['1562032826748379136'],@BobbertGuy @akellyucc Except that some of us actually got really sick with it and were hospitalised and couldn’t work for months.,  except that some of us actually got really sick with it and were hospitalised and couldn’t work for months,True,False
122,122,122,1.561850073469821e+18,2022-08-22 22:57:29+00:00,['1561850073469820933'],@Nahidur Sorry for the loss of your mum. Ireland had its blood transfusion scandal in 1996. How was the uk so late?, sorry for the loss of your mum ireland had its blood transfusion scandal in 1996 how was the uk so late,True,False
123,123,123,1.5618392448254607e+18,2022-08-22 22:14:28+00:00,['1561839244825460737'],#RoseOfTralee an burn the damn trolley. It’s a showstopper, an burn the damn trolley it’s a showstopper,True,False
125,125,125,1.561831062275244e+18,2022-08-22 21:41:57+00:00,['1561831062275244034'],She’s only 10!,she’s only 10,True,False
126,126,126,1.5618306279466844e+18,2022-08-22 21:40:13+00:00,['1561830627946684417'],@niamh_dr No!, no,True,False
127,127,127,1.5618304065335706e+18,2022-08-22 21:39:20+00:00,['1561830406533570561'],Friends daughter asked if the escorts were training for #irelandsfittestfamily 😂😂😂#RoseOfTralee,friends daughter asked if the escorts were training for  ,True,False
128,128,128,1.561829539495514e+18,2022-08-22 21:35:54+00:00,['1561829539495514114'],@firstdail Some are just nicer than others Ted!, some are just nicer than others ted,True,False
129,129,129,1.5618289045953413e+18,2022-08-22 21:33:22+00:00,['1561828904595341314'],@smore2102 She should be named and shamed her actually, she should be named and shamed her actually,True,False
132,132,132,1.5618280445407068e+18,2022-08-22 21:29:57+00:00,['1561828044540706817'],@philipnolan1 @SHEDDISTILLERY My favourite gin!,  my favourite gin,True,False
133,133,133,1.561827957928231e+18,2022-08-22 21:29:37+00:00,['1561827957928230912'],#RoseOfTralee Leitrim rose is a lovely girl too and the Texas rose., leitrim rose is a lovely girl too and the texas rose,True,False
135,135,135,1.5618211997343785e+18,2022-08-22 21:02:45+00:00,['1561821199734378496'],#RoseOfTralee this Galway rose is a lovely girl., this galway rose is a lovely girl,True,False
136,136,136,1.5618017413389025e+18,2022-08-22 19:45:26+00:00,['1561801741338902528'],@HeartFelter It’s lovely to see it back. Get well soon., it’s lovely to see it back get well soon,True,False
138,138,138,1.561684231516037e+18,2022-08-22 11:58:30+00:00,['1561684231516037121'],@DrLindaDykes Epr sounds like the way but safe staffing is so important. Any chance we could look at patient led discharge as patients want to go home., epr sounds like the way but safe staffing is so important any chance we could look at patient led discharge as patients want to go home,True,False
140,140,140,1.5616412413638574e+18,2022-08-22 09:07:40+00:00,['1561641241363857410'],@BaronLeSanj @lauradowling__ Mind u they usually weren’t the small@sutures! As I controlled ordering like a nerd I saved money that way,  mind u they usually weren’t the small as i controlled ordering like a nerd i saved money that way,True,False
141,141,141,1.561597587236569e+18,2022-08-22 06:14:12+00:00,['1561597587236569088'],@lauradowling__ @BaronLeSanj I used to give sutures to SJH trainers.,  i used to give sutures to sjh trainers,True,False
144,144,144,1.5614696081875515e+18,2022-08-21 21:45:39+00:00,['1561469608187551744'],@EidinNiShe @eosull I omitted the word “for scans”,  i omitted the word “for scans”,True,False
146,146,146,1.561310477732528e+18,2022-08-21 11:13:20+00:00,['1561310477732528129'],@SerenaGunning1 @RSAIreland And still no response?,  and still no response,True,False
147,147,147,1.5613102553588736e+18,2022-08-21 11:12:27+00:00,['1561310255358873601'],@087mail @RSAIreland It’s so confusing,  it’s so confusing,True,False
148,148,148,1.5613050554998948e+18,2022-08-21 10:51:47+00:00,['1561305055499894786'],"How can a 17 year old applying to get their first driving licence, eye test only last for 2 weeks? What a stupid guideline",how can a 17 year old applying to get their first driving licence eye test only last for 2 weeks what a stupid guideline,True,False
149,149,149,1.5612746582169395e+18,2022-08-21 08:51:00+00:00,['1561274658216939521'],@EidinNiShe @eosull Imagine if we got diagnostics sorted instead of admitting patient scans?,  imagine if we got diagnostics sorted instead of admitting patient scans,True,False
155,155,155,1.5607361142976676e+18,2022-08-19 21:11:01+00:00,['1560736114297667585'],@DonnellyStephen please note this is the operating theatre nursing workload across the country. https://t.co/4ZZcndBoU9, please note this is the operating theatre nursing workload across the country ,True,False
156,156,156,1.56073590692284e+18,2022-08-19 21:10:11+00:00,['1560735906922840064'],@_SomeDad @PMc276 @ImACultHero That’s hard when it’s a patient having surgery. We don’t leave cos it’s dangerous and we stay to ensure the cancers are operated on and the ankle fractures are fixed,   that’s hard when it’s a patient having surgery we don’t leave cos it’s dangerous and we stay to ensure the cancers are operated on and the ankle fractures are fixed,True,False
157,157,157,1.560589523985109e+18,2022-08-19 11:28:31+00:00,['1560589523985108997'],@LunchtimeLiveNT nurses facing the same problem in Dublin. Our overseas nurses leave Dublin after 2 years due to astronomical rent, nurses facing the same problem in dublin our overseas nurses leave dublin after 2 years due to astronomical rent,True,False
158,158,158,1.5605657268002734e+18,2022-08-19 09:53:57+00:00,['1560565726800273410'],@GrantSana Sure do!, sure do,True,False
159,159,159,1.5605303734985275e+18,2022-08-19 07:33:28+00:00,['1560530373498527749'],@fionnulamac @anitambyrne I got mine recently too.,  i got mine recently too,True,False
160,160,160,1.560529362054701e+18,2022-08-19 07:29:27+00:00,['1560529362054701057'],@weschannell95 Ain’t that the truth. To Barbotage or not to barbotage? Some consultants say “I’m allergic to barbotge!” I didn’t like anything else she did either!, ain’t that the truth to barbotage or not to barbotage some consultants say “i’m allergic to barbotge” i didn’t like anything else she did either,True,False
163,163,163,1.5605248365391872e+18,2022-08-19 07:11:28+00:00,['1560524836539187202'],@Jerry_Hodd @morganstephensa @oneunderscore__ @TheLancet I’m in your group too but the smell  is a bit better than yours. Taste remains an issue after 2.5 years.,    i’m in your group too but the smell  is a bit better than yours taste remains an issue after 25 years,True,False
165,165,165,1.560524225156358e+18,2022-08-19 07:09:03+00:00,['1560524225156358145'],@JudyandHuahua @KatePri14608408 Did they not realise that they should have done that from the start?,  did they not realise that they should have done that from the start,True,False
166,166,166,1.560523279542141e+18,2022-08-19 07:05:17+00:00,['1560523279542140929'],@CaoimheNLaighin @INMO_IRL Nurses are so long bringing this up but the bed capacity and nursing staffing hasn’t been made to match it. Instead we continue to try to force more elective care through while these patients suffer.,  nurses are so long bringing this up but the bed capacity and nursing staffing hasn’t been made to match it instead we continue to try to force more elective care through while these patients suffer,True,False
167,167,167,1.5605227506865275e+18,2022-08-19 07:03:11+00:00,['1560522750686527488'],@neilgharrison @Alibaabra Why do u think that it was more rubbish?,  why do u think that it was more rubbish,True,False
168,168,168,1.560508916043321e+18,2022-08-19 06:08:13+00:00,['1560508916043321346'],@katebevan @opinion8ed_dyke Well said.,  well said,True,False
169,169,169,1.5603675033977733e+18,2022-08-18 20:46:17+00:00,['1560367503397773312'],@davidjjfield @meadhbh1997 @DonnellyStephen Sadly we are the group that’s always lauded but ignored.,   sadly we are the group that’s always lauded but ignored,True,False
170,170,170,1.5603441057581056e+18,2022-08-18 19:13:19+00:00,['1560344105758105600'],@sayanamk @HSELive I’m sure u will be missed.,  i’m sure u will be missed,True,False
171,171,171,1.5603437184854426e+18,2022-08-18 19:11:46+00:00,['1560343718485442563'],@sayanamk @gingerbreadmiss U know this!,  u know this,True,False
172,172,172,1.5602798046240072e+18,2022-08-18 14:57:48+00:00,['1560279804624007169'],@denis_grath @ritakj @HSELive @roinnslainte @DonnellyStephen Show us the proof there now Denis.,     show us the proof there now denis,True,False
174,174,174,1.560158451837313e+18,2022-08-18 06:55:35+00:00,['1560158451837313024'],@doctor_LRB Can’t u ring her and say it?, can’t u ring her and say it,True,False
178,178,178,1.559969125295874e+18,2022-08-17 18:23:16+00:00,['1559969125295874048'],@BugsIves Sure why would workforce expertise be wanted? So they can ignore those with all the knowledge and skills?, sure why would workforce expertise be wanted so they can ignore those with all the knowledge and skills,True,False
179,179,179,1.559932225549996e+18,2022-08-17 15:56:39+00:00,['1559932225549996033'],@brianwhelanhack Yeah. Pretty trashy alright., yeah pretty trashy alright,True,False
182,182,182,1.5598269431928463e+18,2022-08-17 08:58:18+00:00,['1559826943192846338'],@deshocks Have u contacted the complaint department?, have u contacted the complaint department,True,False
183,183,183,1.5598261394257715e+18,2022-08-17 08:55:06+00:00,['1559826139425771521'],@LeftyHV @alisonleary1 He isn’t starting a training post like student midwives,  he isn’t starting a training post like student midwives,True,False
185,185,185,1.559674868534231e+18,2022-08-16 22:54:00+00:00,['1559674868534231040'],@pippajanedavie @NeelaJan They usually think they were right. Narcissists.,  they usually think they were right narcissists,True,False
187,187,187,1.559630808310317e+18,2022-08-16 19:58:55+00:00,['1559630808310317058'],@fickleskittle @JinnysJoe @crit_gen @davieclegg @thecourieruk Sure isn’t that normal because there’s so many of u we can’t pay u well!,     sure isn’t that normal because there’s so many of u we can’t pay u well,True,False
188,188,188,1.559620441613951e+18,2022-08-16 19:17:44+00:00,['1559620441613950976'],@BluesnJazzxx Please don’t do that. Hold onto your pension., please don’t do that hold onto your pension,True,False
190,190,190,1.5595182380814336e+18,2022-08-16 12:31:37+00:00,['1559518238081433601'],@pjmccluskey @sweetpmac @deshocks Sadly Brendan drumm said we needed no more beds by 2007 and the private system put in the beds. Give us the frontline staff and resources to sort it. Instead we get more layers of management and poor staffing levels so can’t increase workload.,   sadly brendan drumm said we needed no more beds by 2007 and the private system put in the beds give us the frontline staff and resources to sort it instead we get more layers of management and poor staffing levels so can’t increase workload,True,False
193,193,193,1.5595112776046674e+18,2022-08-16 12:03:57+00:00,['1559511277604667392'],@blairvhoran @GWalker9 @wrafter_colin That was a brave thing to do. I knew people who died that day and had two cousins missing in the bomb site. Both found safe that night but we assumed the worst as an omagh family,   that was a brave thing to do i knew people who died that day and had two cousins missing in the bomb site both found safe that night but we assumed the worst as an omagh family,True,False
194,194,194,1.5595107957964882e+18,2022-08-16 12:02:02+00:00,['1559510795796488192'],@searose2012 @calirunnerdoc @CatcatMariaa @danaparish My consultant diagnosed that on First visit in may 2020. Takes a long time to recover.,    my consultant diagnosed that on first visit in may 2020 takes a long time to recover,True,False
195,195,195,1.559509836248879e+18,2022-08-16 11:58:13+00:00,['1559509836248879112'],@emsea_squared Have u reduced salt in ur diet? Excess fluid often a cause oh the fluid in ur ear., have u reduced salt in ur diet excess fluid often a cause oh the fluid in ur ear,True,False
196,196,196,1.5595093697163674e+18,2022-08-16 11:56:22+00:00,['1559509369716367362'],Sitting in Avoca Dunboyne and @avocaireland customers are leaving the lunch queue due to its length!  Employ more staff on tills and doing coffee.,sitting in avoca dunboyne and  customers are leaving the lunch queue due to its length  employ more staff on tills and doing coffee,True,False
