,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
21,21,1.5632815753911542e+18,2022-08-26 21:45:46+00:00,['1563281575391154176'],
22,22,1.5632745860573143e+18,2022-08-26 21:18:00+00:00,['1563274586057314304'],Health Canada Public Consultation: Exceptions to the Prescription Drug List. Seeking feedback from health care providers now until Nov 29. Learn more about how to provide feedback: https://t.co/wSKwt60J31
23,23,1.5632129721889096e+18,2022-08-26 17:13:10+00:00,['1563212972188909569'],
24,24,1.5631988369815142e+18,2022-08-26 16:17:00+00:00,['1563198836981514240'],Omicron Subvariants: BA.4 and BA.5 – what are they? Learn more about these subvariants with the latest NNPBC fact sheet. Check it out: https://t.co/7r8HYcR2uf #NursingKnows https://t.co/3pJ34TJW2v
25,25,1.5629418939141407e+18,2022-08-25 23:16:00+00:00,['1562941893914140672'],The COVID-19 vaccine approved for use in children between the ages of 6 months and 5 years is safe and effective. Learn more: https://t.co/jFC5nFG0YU #NursingKnows #VaccinesWork https://t.co/Bxq8pfj6bR
26,26,1.5628965958252667e+18,2022-08-25 20:16:00+00:00,['1562896595825266689'],Legacy Airway Health has developed a summary based on their ‘COPD &amp; Asthma Care Summit Series’ sessions hosted earlier this year. See the summary: https://t.co/cOcVmhSkj9 @Legacyairway
27,27,1.5628359463446323e+18,2022-08-25 16:15:00+00:00,['1562835946344632320'],"DYK? NNPBC members have access to a calendar directory of courses, conferences &amp; other professional development opportunities. Check it out next time you’re planning your weeks ahead! https://t.co/Ctvw5UQ27B https://t.co/RCFhz0jSjA"
28,28,1.56282769700463e+18,2022-08-25 15:42:13+00:00,['1562827697004630017'],
29,29,1.5626970189881958e+18,2022-08-25 07:02:57+00:00,['1562697018988195841'],
30,30,1.5625639032126874e+18,2022-08-24 22:14:00+00:00,['1562563903212687360'],Getting your COVID-19 vaccine booster is safe and highly effective at preventing against severe illness from COVID-19. Book your appointment when it’s time! Learn more: https://t.co/VKwExwsvdF #NursingKnows #VaccinesWork https://t.co/als4qJhZIp
31,31,1.5625302849855488e+18,2022-08-24 20:00:25+00:00,['1562530284985548803'],
32,32,1.5625183530209526e+18,2022-08-24 19:13:00+00:00,['1562518353020952576'],It’s summer and that means it’s especially important to practise sun safety to protect against potentially harmful effects of the sun’s UV radiation. Read more: https://t.co/Cphw7ftXGf https://t.co/QR88uTytdJ
33,33,1.5625001567248916e+18,2022-08-24 18:00:41+00:00,['1562500156724891649'],
34,34,1.56248197168665e+18,2022-08-24 16:48:26+00:00,['1562481971686649856'],
35,35,1.5624728030932296e+18,2022-08-24 16:12:00+00:00,['1562472803093229569'],The Women’s Economic Council ‘Her Mentors’ initiative is currently seeking volunteers from various professional backgrounds including nurses to act as mentors to newcomer women. Learn more: https://t.co/9RBBSLSVSr @WEC_Canada #WECWomen
36,36,1.5624629886525153e+18,2022-08-24 15:33:00+00:00,['1562462988652515329'],"WHO named leadership as one of 4 strategic directions for 21-25. This includes increasing nurses in senior  positions/strengthening nursing input into policy/investing in leadership skills for nurses. Once again, congrats to Leigh Chapman, Canada’s CNO.  https://t.co/mSFDwRg7O0 https://t.co/1sh9EQlRS5"
37,37,1.5624323307858862e+18,2022-08-24 13:31:10+00:00,['1562432330785886209'],
38,38,1.5624322299171103e+18,2022-08-24 13:30:46+00:00,['1562432229917110274'],
39,39,1.5624321801013985e+18,2022-08-24 13:30:34+00:00,['1562432180101398529'],
40,40,1.5623491964342313e+18,2022-08-24 08:00:50+00:00,['1562349196434231296'],
41,41,1.5623182834197668e+18,2022-08-24 05:57:59+00:00,['1562318283419766784'],
42,42,1.5623182587278582e+18,2022-08-24 05:57:54+00:00,['1562318258727858176'],
43,43,1.5623182533758894e+18,2022-08-24 05:57:52+00:00,['1562318253375889408'],
44,44,1.5623117905700086e+18,2022-08-24 05:32:11+00:00,['1562311790570008577'],
45,45,1.5623115194208133e+18,2022-08-24 05:31:07+00:00,['1562311519420813312'],"""Nursing as a profession is delivered in every community across the country so having visibility for senior leadership is vitally important"" NNPBC CEO, Michael Sandler @ME_Sandler #NursingKnows https://t.co/x9GGSXt9aQ"
46,46,1.5623031599590523e+18,2022-08-24 04:57:54+00:00,['1562303159959052290'],
47,47,1.5623000720076104e+18,2022-08-24 04:45:37+00:00,['1562300072007610368'],
48,48,1.5622873900512952e+18,2022-08-24 03:55:14+00:00,['1562287390051295232'],
49,49,1.5622317588079206e+18,2022-08-24 00:14:10+00:00,['1562231758807920640'],"CEO Michael Sandler was delighted to have had opportunity to speak today with George Affleck (in for Jill Bennett), talking about Canada’s new CNO.  August 23, 2022 segment, listen here:  https://t.co/a84vXVtvAF     @george_affleck @CKNW https://t.co/hm9U1gs2oa"
50,50,1.5622275165001073e+18,2022-08-23 23:57:19+00:00,['1562227516500107264'],
51,51,1.5622007607455457e+18,2022-08-23 22:11:00+00:00,['1562200760745545728'],"NNPBC members can now nominate their colleagues for the Nursing Awards of Excellence, open to members of all designations. Info: https://t.co/cwQxlWRXhz #NursingMatters https://t.co/q6Bj3BVp4r"
52,52,1.5621988581550612e+18,2022-08-23 22:03:26+00:00,['1562198858155061249'],
53,53,1.5621889866715136e+18,2022-08-23 21:24:13+00:00,['1562188986671513605'],
54,54,1.5621889617069425e+18,2022-08-23 21:24:07+00:00,['1562188961706942465'],
55,55,1.562188741153661e+18,2022-08-23 21:23:14+00:00,['1562188741153660931'],
56,56,1.5621867947618017e+18,2022-08-23 21:15:30+00:00,['1562186794761801728'],
57,57,1.5621856891642634e+18,2022-08-23 21:11:06+00:00,['1562185689164263425'],
58,58,1.5621849226425958e+18,2022-08-23 21:08:04+00:00,['1562184922642595840'],
59,59,1.5621797920817848e+18,2022-08-23 20:47:40+00:00,['1562179792081784833'],
60,60,1.5621726784541243e+18,2022-08-23 20:19:24+00:00,['1562172678454124545'],"NNPBC celebrates the appointment of Dr. Chapman into this critical role and applauds federal leaders for
reinstating a CNO role. NNPBC looks forward to working with Dr. Chapman to ensure Canadian nurses have what they need to provide care to
Canadians.  https://t.co/vtG367ZNLx https://t.co/qarZQMfm3u"
61,61,1.5621703097377382e+18,2022-08-23 20:10:00+00:00,['1562170309737738242'],"NNPBC in partnership with TELUS Health MyCare™ is pleased to provide members with access to health, mental health and nutrition care services. Learn more: https://t.co/425rymJe12 https://t.co/TvJfs7vIuk"
62,62,1.562137623388246e+18,2022-08-23 18:00:07+00:00,['1562137623388246016'],
63,63,1.562118968378241e+18,2022-08-23 16:45:59+00:00,['1562118968378241024'],"The current state of health care demonstrates the need to expand the role of nurses in health system leadership. Nursing can lead health care system transformation in a time of increasing demand and complexity. Congratulations @LeighChappy, Canada's new CNO!"
64,64,1.5621181430440468e+18,2022-08-23 16:42:42+00:00,['1562118143044046848'],
65,65,1.562109408519377e+18,2022-08-23 16:08:00+00:00,['1562109408519376896'],NNPBC Clinical Corner Webinar Series: ‘COVID Therapeutics- Paxlovid’. Join us on Sept 9 at 8am PT. Register online to attend: https://t.co/42IcdHLKb4 #NursingMatters https://t.co/yMBrylh5dC
66,66,1.5621025615611412e+18,2022-08-23 15:40:47+00:00,['1562102561561141249'],
67,67,1.5620994749224796e+18,2022-08-23 15:28:31+00:00,['1562099474922479616'],
68,68,1.5620993518993613e+18,2022-08-23 15:28:02+00:00,['1562099351899361281'],
69,69,1.5620991271434486e+18,2022-08-23 15:27:08+00:00,['1562099127143448577'],
70,70,1.561921694721196e+18,2022-08-23 03:42:05+00:00,['1561921694721196032'],
71,71,1.5619202639014175e+18,2022-08-23 03:36:24+00:00,['1561920263901417473'],
72,72,1.5618200014216315e+18,2022-08-22 20:58:00+00:00,['1561820001421631489'],Have an idea for a future webinar topic? Let us know by filling out our Webinar Suggestion Form. Find it on the NNPBC website: https://t.co/KXhN2bTzFH  #NursingKnows #NursingMatters https://t.co/m6zMQsNioV
73,73,1.5617741998693048e+18,2022-08-22 17:56:00+00:00,['1561774199869304833'],"NNPBC looks forward to speaking with you! If you’d like to set up a time for a representative to speak with your group or class, please fill out our Speaking Request Form: https://t.co/Ahex3oG7pJ  #NursingKnows #NursingMatters https://t.co/l0mvLqbuK1"
74,74,1.561770054391173e+18,2022-08-22 17:39:31+00:00,['1561770054391173120'],
75,75,1.561722152893657e+18,2022-08-22 14:29:11+00:00,['1561722152893657088'],
76,76,1.5617221284911964e+18,2022-08-22 14:29:05+00:00,['1561722128491196416'],
77,77,1.5617220930408325e+18,2022-08-22 14:28:57+00:00,['1561722093040832512'],
78,78,1.5617220586057032e+18,2022-08-22 14:28:48+00:00,['1561722058605703169'],
79,79,1.5617220296315863e+18,2022-08-22 14:28:41+00:00,['1561722029631586306'],
80,80,1.5617219906873098e+18,2022-08-22 14:28:32+00:00,['1561721990687309824'],
81,81,1.5614704483653632e+18,2022-08-21 21:49:00+00:00,['1561470448365363201'],COVID-19 vaccine boosters will be widely available to those 18+ stating in the fall but you can book sooner if it’s been 6+months since your last dose. See more: https://t.co/bQrRm03FOg advocacy/covid/Important-to-get-Covid-Booster.pdf https://t.co/pxCg6p1iIO
82,82,1.56140954703351e+18,2022-08-21 17:47:00+00:00,['1561409547033509891'],"NNPBC is pleased to provide nurses with access to Provider Wellness Modules. Learning modules cover topics such as gratitude, self empowerment, relational harmony and more: https://t.co/Hwja7F39Rj #NursingKnows #NursingMatters https://t.co/5J3YENOmx4"
83,83,1.561106801881297e+18,2022-08-20 21:44:00+00:00,['1561106801881296896'],DYK? The NNPBC Blog features nursing’s unique perspective on topics that matter most to the health and wellness of our communities. Check it out: https://t.co/C893hnQw8g #NursingKnows #NursingMatters https://t.co/uYnxhPKue4
84,84,1.5610459008976364e+18,2022-08-20 17:42:00+00:00,['1561045900897636352'],NNPBC is pleased to provide members with exclusive access to various discounted products and services. Check them out! https://t.co/PD0JhCnHwV #NursingMatters https://t.co/2tKimTWKN5
85,85,1.5607285598571397e+18,2022-08-19 20:41:00+00:00,['1560728559857139712'],"Stay safe this summer and know the signs of heat-related illness. Apply sunscreen often, wear a hat, seek out shade/air-conditioned areas, keep hydrated and check on others. Learn more: https://t.co/un6jNH1HAp #NursingKnows https://t.co/bDwa7aeoox"
86,86,1.560686417914712e+18,2022-08-19 17:53:32+00:00,['1560686417914712065'],
87,87,1.560682254619345e+18,2022-08-19 17:37:00+00:00,['1560682254619344897'],"Staying up to date with your COVID-19 vaccinations gives your immune system the ‘boost’ it needs! Read more: https://t.co/VKwExwsvdF
#NursingKnows #VaccinesWork https://t.co/6A3ERW0Ka3"
88,88,1.5603659202158633e+18,2022-08-18 20:40:00+00:00,['1560365920215863297'],"NNPBC members can now nominate their colleagues for the Nursing Awards of Excellence, open to members of all designations. Noms due Sept 2nd. Info: https://t.co/cwQxlX9yG9 #NursingMatters https://t.co/mIxoQwo8jc"
89,89,1.5603449819145871e+18,2022-08-18 19:16:48+00:00,['1560344981914587138'],
90,90,1.5603445197148447e+18,2022-08-18 19:14:57+00:00,['1560344519714844673'],
91,91,1.560307033081094e+18,2022-08-18 16:46:00+00:00,['1560307033081094144'],#NursingKnows that sun safety is important when it comes to protecting against the harmful effects of UV radiation. https://t.co/Cphw7ftXGf https://t.co/kOb6ig1SEj
92,92,1.5602874174031872e+18,2022-08-18 15:28:03+00:00,['1560287417403187200'],
93,93,1.5600682861794468e+18,2022-08-18 00:57:18+00:00,['1560068286179446785'],
94,94,1.5600682273585684e+18,2022-08-18 00:57:04+00:00,['1560068227358568448'],
95,95,1.5600342347645952e+18,2022-08-17 22:42:00+00:00,['1560034234764595211'],Understanding Omicron BA4/5- check out our information sheet: https://t.co/7r8HYcR2uf #NursingKnows https://t.co/VDb77ASzJl
96,96,1.5600007641514803e+18,2022-08-17 20:29:00+00:00,['1560000764151480320'],"Did you know? NNPBC maintains an extensive list of courses, conferences &amp; professional development opportunities available to BC nurses! See what’s coming up: https://t.co/Ctvw5Uyrg3 https://t.co/3NhkWdW91x"
97,97,1.5599458527050916e+18,2022-08-17 16:50:48+00:00,['1559945852705091584'],
98,98,1.559939611660415e+18,2022-08-17 16:26:00+00:00,['1559939611660414976'],"COVID-19 vaccine booster doses are important in maintaining protection against serious illness. Be sure to schedule yours when it’s available to you! https://t.co/VKwExwK65d
#NursingKnows https://t.co/eytw1M94VS"
99,99,1.5596895525533368e+18,2022-08-16 23:52:21+00:00,['1559689552553336832'],
100,100,1.5596894599934405e+18,2022-08-16 23:51:59+00:00,['1559689459993440256'],
101,101,1.55968935169237e+18,2022-08-16 23:51:33+00:00,['1559689351692369920'],
102,102,1.559667568683602e+18,2022-08-16 22:25:00+00:00,['1559667568683601920'],Missed a webinar? No problem! NNPBC members can watch recordings of past webinars at any time through our website. Check it out: https://t.co/BvgW7bH51e #NursingMatters #NursingKnows https://t.co/XDFF01tjZc
103,103,1.5596217669426012e+18,2022-08-16 19:23:00+00:00,['1559621766942601216'],NNPBC is proud to be the professional association representing all four nursing designations in BC and to speak to topics that matter most to our profession. Check out recent media coverage: https://t.co/mSFDwRg7O0 #NursingMatters https://t.co/zt1PtJE21Z
104,104,1.5595963385593403e+18,2022-08-16 17:41:57+00:00,['1559596338559340545'],
105,105,1.5595749586232934e+18,2022-08-16 16:17:00+00:00,['1559574958623293443'],"Pregnant women and individuals should take extra precautions when the weather is hot. Remember to drink water, keep cool &amp; avoid doing too much activity: https://t.co/9CU71FbJzm"
106,106,1.5593316229476557e+18,2022-08-16 00:10:04+00:00,['1559331622947655680'],
107,107,1.559303419130794e+18,2022-08-15 22:18:00+00:00,['1559303419130793985'],"Stay safe this summer and know the signs of heat-related illness. Apply sunscreen often, wear a hat, seek out shade/air-conditioned areas, keep hydrated and check on others. Learn more: https://t.co/un6jNH1HAp #NursingKnows https://t.co/PRTgfzcRfF"
108,108,1.559300523160789e+18,2022-08-15 22:06:29+00:00,['1559300523160788992'],
109,109,1.5592578691193733e+18,2022-08-15 19:17:00+00:00,['1559257869119373313'],Breaking Barriers: Empowering Primary Care Providers to be Instigators of Change in Health Care Practice survey open to NPs &amp; RNs in primary care. Click here to learn more &amp; participate: https://t.co/H8lZYwJDY8
110,110,1.5592437190016737e+18,2022-08-15 18:20:46+00:00,['1559243719001673728'],
111,111,1.5592123190072484e+18,2022-08-15 16:16:00+00:00,['1559212319007248384'],The COVID-19 vaccine approved for children between the ages of 6 months and 5 years are safe and effective. Learn more: https://t.co/jFC5nFoq7m #NursingKnows #VaccinesWork https://t.co/gWjRF9kMRT
112,112,1.558942037822636e+18,2022-08-14 22:22:00+00:00,['1558942037822636032'],The monkeypox outbreak has been declared a global emergency by the WHO and continues to spread in countries where it is not endemic such as Canada. Learn more: https://t.co/ItwGcX5kyx #NursingKnows https://t.co/MUoe7O7L6K
113,113,1.5589100771966976e+18,2022-08-14 20:15:00+00:00,['1558910077196697612'],"NNPBC is seeking a Community Engagement Specialist to join the team! Competitive salary and benefits, 20hrs/week. Learn more as well as how to apply: https://t.co/rkV6JpH3Yf https://t.co/czd1V3Z6U1"
114,114,1.5588882298178396e+18,2022-08-14 18:48:11+00:00,['1558888229817839617'],
115,115,1.5588494277496177e+18,2022-08-14 16:14:00+00:00,['1558849427749617666'],Legacy for Airway Health has developed a summary based on their ‘COPD &amp; Asthma Care Summit Series’ sessions hosted earlier this year. See the summary: https://t.co/cOcVmi9VHJ @Legacyairway
116,116,1.5585773849529836e+18,2022-08-13 22:13:00+00:00,['1558577384952983554'],COVID-19 continues to pose a risk to the health of our communities. That’s why it’s important to maintain layers of protection and get your booster doses: https://t.co/VKwExwK65d  #NursingKnows https://t.co/KcTzQi9x01
117,117,1.5585318349206364e+18,2022-08-13 19:12:00+00:00,['1558531834920636417'],Staying cool helps prevent against heat-related illness. Learn how and read more about extreme heat in BC: https://t.co/un6jNHjirX #NursingKnows https://t.co/Lwawl2VtxQ
118,118,1.5584998747772723e+18,2022-08-13 17:05:00+00:00,['1558499874777272320'],"The state of health care and the pressing need for change is a clarion call for nurses to
expand what constitutes nursing leadership and the ways
in which nursing as a profession and a discipline can lead health care system transformation. https://t.co/x70xXezXgu https://t.co/hJWU4afRcO"
119,119,1.5584862847246213e+18,2022-08-13 16:11:00+00:00,['1558486284724621313'],"NNPBC members, nominate your LPN, NP, RN and RPN colleagues for an Award of Excellence. Nominations due Sept 2. Learn more: https://t.co/UYBKtt7CPb #NursingMatters https://t.co/yckFNaVV6W"
120,120,1.5582579136756695e+18,2022-08-13 01:03:32+00:00,['1558257913675669505'],
121,121,1.5582187721079562e+18,2022-08-12 22:28:00+00:00,['1558218772107956225'],Staying up to date with your COVID-19 vaccinations gives your immune system the ‘boost’ it needs! Read more: https://t.co/VKwExwsvdF #NursingKnows #VaccinesWork https://t.co/8q2e4lZMI0
122,122,1.5581928514811126e+18,2022-08-12 20:45:00+00:00,['1558192851481112576'],It's summer and that means  and protecting yourself from UV radiation is especially important. #NursingKnows that sun safety is important when it comes to protecting against the harmful effects of UV radiation. https://t.co/Cphw7fLyxN https://t.co/YfYdsOnW5M
123,123,1.5581689440824443e+18,2022-08-12 19:10:00+00:00,['1558168944082444290'],NNPBC’s Award of Merit for Students is open to nursing students in any designation program in BC. Learn more: https://t.co/lhmBuFKiVG #NursingMatters https://t.co/kQPLfZ7sSJ
124,124,1.5581233940166246e+18,2022-08-12 16:09:00+00:00,['1558123394016624641'],Pregnant women and individuals are more likely to get heat exhaustion or heat stroke. It's important to avoid the mid-day sun &amp; go indoors at the first sign of weakness or light-headedness: https://t.co/9CU71FbJzm
125,125,1.55785135132493e+18,2022-08-11 22:08:00+00:00,['1557851351324930049'],The Canadian Women’s Heart Health Centre is seeking health care providers to participate in a survey: Cardiovascular care programs and services available to women in Canada. Access the survey here: https://t.co/41E9HXIJJb @CWHHC https://t.co/PFQK2yTIkz
126,126,1.557828848040829e+18,2022-08-11 20:38:35+00:00,['1557828848040828929'],
127,127,1.5578287192505915e+18,2022-08-11 20:38:04+00:00,['1557828719250591744'],
128,128,1.557819390766338e+18,2022-08-11 20:01:00+00:00,['1557819390766338048'],"Check out the NNPBC newsroom on topics such as nursing shortage, primary care, private health care etc. https://t.co/mSFDwRxJcA https://t.co/0MiBCaiPZG"
129,129,1.55780580117103e+18,2022-08-11 19:07:00+00:00,['1557805801171030017'],"The Perinatal &amp; Newborn Health Hub is seeking Subject Matter Experts including NPs, RNs and other health professionals from across BC to help review and validate clinical information resources. Questions? Contact hub@phsa.ca to learn more. https://t.co/zbQuWGmwj5"
130,130,1.5577602508993618e+18,2022-08-11 16:06:00+00:00,['1557760250899361792'],"DYK? Certified Practice Decision Support Tools &amp; Competencies can be found on NNPBC’s website. Find RN First Call, Remote Nursing, STI and refreshed Contraceptive Management DSTs here: https://t.co/QSP2doFZEI https://t.co/2TNS08L7e8"
131,131,1.5575028045828833e+18,2022-08-10 23:03:00+00:00,['1557502804582883328'],"The state of health care and the pressing need for change is a clarion call for nurses to
expand what constitutes nursing leadership and the ways
in which nursing as a profession and a discipline can lead health care system transformation. https://t.co/x70xXezXgu https://t.co/Bt6VTD3wpM"
132,132,1.5574879569144873e+18,2022-08-10 22:04:00+00:00,['1557487956914487299'],COVID-19 vaccination for children aged 6mos-5 years is safe and effective! Learn more about the vaccination program for younger children: https://t.co/jFC5nFoq7m https://t.co/0qdK7QW2sX
133,133,1.5574663706771538e+18,2022-08-10 20:38:13+00:00,['1557466370677153792'],
134,134,1.5574620921432146e+18,2022-08-10 20:21:13+00:00,['1557462092143214592'],Understanding Omicron BA4/5- check out our information sheet: https://t.co/7r8HYczr5F #NursingKnows https://t.co/kHqkTlvCG2
135,135,1.5574540735482675e+18,2022-08-10 19:49:21+00:00,['1557454073548267521'],Thank you Sylvain for articulating this so beautifully. Concrete nursing led solutions will help lead us through this crisis. #NursingKnows @Inf45 https://t.co/TSxr4It6Gg
136,136,1.5574533947295867e+18,2022-08-10 19:46:40+00:00,['1557453394729586688'],
137,137,1.5574424068066017e+18,2022-08-10 19:03:00+00:00,['1557442406806601728'],Breaking Barriers: Empowering Primary Care Providers to be Instigators of Change in Health Care Practice survey open to NPs &amp; RNs in primary care. Click here to learn more &amp; participate: https://t.co/H8lZYwJDY8
138,138,1.5574367417404826e+18,2022-08-10 18:40:29+00:00,['1557436741740482561'],
139,139,1.5574367147249295e+18,2022-08-10 18:40:23+00:00,['1557436714724929536'],
140,140,1.5573968572271616e+18,2022-08-10 16:02:00+00:00,['1557396857227161600'],NNPBC is looking to hire a Community Engagement Specialist to join the team! Competitive salary and benefits. Learn more about the position and how to apply: https://t.co/rkV6JppszF https://t.co/RypSLLdvxS
141,141,1.5571687765373788e+18,2022-08-10 00:55:41+00:00,['1557168776537378822'],
142,142,1.557128337255846e+18,2022-08-09 22:15:00+00:00,['1557128337255845889'],The monkeypox virus continues to spread in Canada and around the world. Learn more about this global health emergency: https://t.co/ItwGcXmVq5 #NursingKnows https://t.co/Ja7CRupWi7
143,143,1.557079515519746e+18,2022-08-09 19:01:00+00:00,['1557079515519746049'],"This International Day of the World’s Indigenous People we recognize the central role of Indigenous women in the safekeeping of history, traditions &amp; health in their communities. #IndigenousPeoplesDay #UNDRIP https://t.co/AdcPrcDrpM"
144,144,1.5570694238060708e+18,2022-08-09 18:20:54+00:00,['1557069423806070784'],
145,145,1.5570337135604818e+18,2022-08-09 15:59:00+00:00,['1557033713560481792'],"Today is International Day of the World’s Indigenous Peoples with the theme ‘The Role of Indigenous Women in the Preservation and Transmission of Traditional Knowledge.’ We recognize the vital role of Indigenous women in culture, history and health. #IndigenousPeoplesDay https://t.co/YBUyAv9tsn"
146,146,1.5568383633986888e+18,2022-08-09 03:02:45+00:00,['1556838363398688768'],
147,147,1.5568099891250708e+18,2022-08-09 01:10:00+00:00,['1556809989125070848'],
148,148,1.5567435515638252e+18,2022-08-08 20:46:00+00:00,['1556743551563825158'],Nursing students! The nomination deadline for the next Award of Merit for Students in any designation program is Aug 15. Learn more: https://t.co/lhmBuFsI48 #NursingMatters https://t.co/RJieeQddUe
149,149,1.5566920535593697e+18,2022-08-08 17:21:22+00:00,['1556692053559369729'],
150,150,1.5566829023430615e+18,2022-08-08 16:45:00+00:00,['1556682902343061513'],NNPBC is proud to be the professional association representing all four nursing designations in BC and to speak to topics that matter most to our profession. Check out recent media coverage: https://t.co/mSFDwRg7O0 #NursingMatters https://t.co/Wjv015p9Jr
151,151,1.5564111661627638e+18,2022-08-07 22:45:13+00:00,['1556411166162763776'],
152,152,1.5564111367732388e+18,2022-08-07 22:45:06+00:00,['1556411136773238784'],
153,153,1.5564111057689682e+18,2022-08-07 22:44:58+00:00,['1556411105768968192'],
154,154,1.5563804086941164e+18,2022-08-07 20:43:00+00:00,['1556380408694116352'],"NNPBC is seeking a Community Engagement Specialist to join the team! Competitive salary and benefits, 20hrs/week. Learn more as well as how to apply: https://t.co/rkV6JpH3Yf https://t.co/nk8dVDprBS"
155,155,1.5563200108255232e+18,2022-08-07 16:43:00+00:00,['1556320010825523206'],Getting your COVID-19 booster dose is an important step in maintaining protection against COVID-19 and severe health outcomes. Read more: https://t.co/VKwExwsvdF https://t.co/PNuFIzXjlO
156,156,1.5561133876495032e+18,2022-08-07 03:01:57+00:00,['1556113387649503233'],
157,157,1.5561112446667448e+18,2022-08-07 02:53:26+00:00,['1556111244666744832'],
