id,created_at,edit_history_tweet_ids,text,clean_text,nouns,lemm_nouns
1.563103448471507e+18,2022-08-26 09:57:57+00:00,['1563103448471506949'],Long boi https://t.co/ohPg2WxRSS,long boi ,boi  ,boi
1.56310331258479e+18,2022-08-26 09:57:25+00:00,['1563103312584790020'],@FrankieYuu Aw thank you, aw thank you,aw thank ,thank
1.5631027586682143e+18,2022-08-26 09:55:13+00:00,['1563102758668214273'],@whtvrbeth Thank you! They're from here https://t.co/Zk0kUVoz7w, thank you they're from here ,thank ,thank
1.56307171404902e+18,2022-08-26 07:51:51+00:00,['1563071714049019905'],@yakuzakitty Fulley expect him to say this today, fulley expect him to say this today, fulley today ,fulley today
1.563066122928132e+18,2022-08-26 07:29:38+00:00,['1563066122928132097'],@xvxtillyrose They're playing in bristol next weekend, they're playing in bristol next weekend,playing bristol weekend ,playing bristol weekend
1.563065589064954e+18,2022-08-26 07:27:31+00:00,['1563065589064953856'],I actually liked a photo where I have my glasses on https://t.co/sOyjQ7TOtx,i actually liked a photo where i have my glasses on ,i photo i glasses  ,photo glass
1.5630654368746127e+18,2022-08-26 07:26:55+00:00,['1563065436874612736'],@invisiblegirl99 @AdrianRosenber4 @KelseyObGyn Apparently brushing the back of their tongue,   apparently brushing the back of their tongue,  back tongue ,back tongue
1.5630552274811044e+18,2022-08-26 06:46:21+00:00,['1563055227481104384'],@FrankieYuu I hope so!, i hope so, i ,
1.56305430099712e+18,2022-08-26 06:42:40+00:00,['1563054300997120002'],@invisiblegirl99 @AdrianRosenber4 @KelseyObGyn I've seen someone swallow a toothbrush before,   i've seen someone swallow a toothbrush before,  someone toothbrush ,someone toothbrush
1.5629635293798932e+18,2022-08-26 00:41:58+00:00,['1562963529379893248'],@PhasmoHOEbia It's what you deserve!!!!, it's what you deserve, ,
1.5629616388645233e+18,2022-08-26 00:34:27+00:00,['1562961638864523264'],"@herosnvrdie69 And if this is alkaline, as it looks, then getting that in your eyes is so not good", and if this is alkaline as it looks then getting that in your eyes is so not good, eyes ,eye
1.5629612457449267e+18,2022-08-26 00:32:54+00:00,['1562961245744926722'],"It's probably because this person I admire has agreed to come on my tiny lil podcast, when they recently came third in a podcasting award, and I fear I'll not be good enough. Or that my mic will mess up or summin. Am so nervous. Aaahhhh",it's probably because this person i admire has agreed to come on my tiny lil podcast when they recently came third in a podcasting award and i fear i'll not be good enough or that my mic will mess up or summin am so nervous aaahhhh,person i admire lil podcast podcasting award mic aaahhhh ,person admire lil podcast podcasting award mic aaahhhh
1.5629606316782756e+18,2022-08-26 00:30:27+00:00,['1562960631678275586'],@BeccaButcherX1 I'm so sorry 💗 I wish I could give you a big squish and tell these cunts to fuck off as well, i'm so sorry  i wish i could give you a big squish and tell these cunts to fuck off as well, i squish cunts ,squish cunt
1.562960338441896e+18,2022-08-26 00:29:17+00:00,['1562960338441895937'],Normally I don't care much about people who are well known - and they are within the paranormal podcast circles - but for some reason I have big time nerves about this,normally i don't care much about people who are well known  and they are within the paranormal podcast circles  but for some reason i have big time nerves about this,people  podcast circles reason i time nerves ,people podcast circle reason time nerve
1.5629603369025536e+18,2022-08-26 00:29:17+00:00,['1562960336902553601'],The good things I spoke about for our podcast look like they really might happen but I feel physically sick with nerves because it'll be working with a podcaster I've listened to for a year now and whom I really respect and like as a creator,the good things i spoke about for our podcast look like they really might happen but i feel physically sick with nerves because it'll be working with a podcaster i've listened to for a year now and whom i really respect and like as a creator,things look nerves podcaster year creator ,thing look nerve podcaster year creator
1.5629473232603505e+18,2022-08-25 23:37:34+00:00,['1562947323260350465'],"Why have I put on weight, I think, whilst I cram a tortilla with cheese inside in my gob at half past midnight just cos",why have i put on weight i think whilst i cram a tortilla with cheese inside in my gob at half past midnight just cos,weight i i tortilla inside gob half midnight cos ,weight tortilla inside gob half midnight
1.562945582968488e+18,2022-08-25 23:30:39+00:00,['1562945582968487942'],"Imagine your pets just going at it the second you leave, nahhh https://t.co/r3TXUZjB0v",imagine your pets just going at it the second you leave nahhh ,pets  ,pet
1.5629416776017183e+18,2022-08-25 23:15:08+00:00,['1562941677601718276'],@wylvieshitfield Sorry but I'm living for this hair on you Also very good lifting because I knew about these things (I don't but I want you to pick me up like this pls), sorry but i'm living for this hair on you also very good lifting because i knew about these things i don't but i want you to pick me up like this pls, sorry living hair lifting things pls ,sorry living hair lifting thing pls
1.562941083470168e+18,2022-08-25 23:12:46+00:00,['1562941083470168065'],"@parrotboy If you wanna see more of the fab @Jaz_cupcake btw, you can watch her do cool and spoopy game streams on her twitch! https://t.co/mmLZ1ibWfG 💗", if you wanna see more of the fab  btw you can watch her do cool and spoopy game streams on her twitch  , fab  cool game streams twitch   ,fab cool game stream twitch
1.5628972692840284e+18,2022-08-25 20:18:40+00:00,['1562897269284028416'],@FrankieYuu Hope you're ok you super star!, hope you're ok you super star, star ,star
1.5628609648020972e+18,2022-08-25 17:54:25+00:00,['1562860964802097153'],@BermondseyBob Thank you, thank you,thank ,thank
1.5628443614441925e+18,2022-08-25 16:48:26+00:00,['1562844361444192257'],"@BlondeHistorian I'm really sorry. I believe we do need more training in this, whilst some of us get it - I like to believe I do - others do not and this is very much not ok in the slightest", i'm really sorry i believe we do need more training in this whilst some of us get it  i like to believe i do  others do not and this is very much not ok in the slightest,training i others slightest ,training others slightest
1.5628242391362232e+18,2022-08-25 15:28:29+00:00,['1562824239136223232'],"My new live, laugh, love https://t.co/3vSgCB1eVL",my new live laugh love ,laugh love  ,laugh love
1.5627944687842918e+18,2022-08-25 13:30:11+00:00,['1562794468784291840'],Just had two actual 16 yos bitching about me in a shop. I'm closer to double their age than I am their age,just had two actual yos bitching about me in a shop i'm closer to double their age than i am their age,yos shop closer age i age ,yos shop closer age age
1.5627944670062264e+18,2022-08-25 13:30:10+00:00,['1562794467006226433'],The problem with looking younger means I get dirty looks from actual children who think they're around my age,the problem with looking younger means i get dirty looks from actual children who think they're around my age,problem means looks children age ,problem mean look child age
1.562774992319697e+18,2022-08-25 12:12:47+00:00,['1562774992319696896'],"Issa vibe, is what I'm saying Come thru early Sean Paul",issa vibe is what i'm saying come thru early sean paul,issa vibe sean paul ,issa vibe sean paul
1.5627740850078638e+18,2022-08-25 12:09:11+00:00,['1562774085007863811'],Sat in a tattoo shop and their play list is basically exactly what I used to listen to on limewire whilst I played habbo hotel in 2005,sat in a tattoo shop and their play list is basically exactly what i used to listen to on limewire whilst i played habbo hotel in,sat tattoo shop play list i limewire whilst i hotel ,sat tattoo shop play list limewire whilst hotel
1.562772773788758e+18,2022-08-25 12:03:58+00:00,['1562772773788758017'],@BigJeffJohns So happy for you Jeff!!, so happy for you jeff, ,
1.56277240692983e+18,2022-08-25 12:02:31+00:00,['1562772406929829888'],All second hand 🤙🏻 https://t.co/u9NcjH6tAZ,all second hand  ,hand   ,hand
1.5627717477994496e+18,2022-08-25 11:59:54+00:00,['1562771747799449603'],"@FrankieYuu Imagine if it was chucking it down, it would be in my kitchen too", imagine if it was chucking it down it would be in my kitchen too,imagine kitchen ,imagine kitchen
1.5627667227963802e+18,2022-08-25 11:39:56+00:00,['1562766722796380162'],@FrankieYuu He's coming tomorrow now because the weather threw him off Is he OK? How does he work in the UK successfully?, he's coming tomorrow now because the weather threw him off is he ok how does he work in the uk successfully,tomorrow weather ,tomorrow weather
1.5627491022404526e+18,2022-08-25 10:29:55+00:00,['1562749102240452611'],@rhianehacker @Ryanair Have you tried getting the money back and book another airline?,  have you tried getting the money back and book another airline,  money book airline ,money book airline
1.562748967284224e+18,2022-08-25 10:29:22+00:00,['1562748967284224000'],"Our roofer in half an hour late and just texted us saying he's waiting for the weather to ""die down"". It's dry and 17 degrees here, surely that couldn't be more perfect for roofing? Furthermore, you're a roofer, you work outside, my dude",our roofer in half an hour late and just texted us saying he's waiting for the weather to die down it's dry and degrees here surely that couldn't be more perfect for roofing furthermore you're a roofer you work outside my dude,roofer hour weather degrees roofer dude ,roofer hour weather degree roofer dude
1.562719244017488e+18,2022-08-25 08:31:16+00:00,['1562719244017487872'],"Still thinking about last Friday when I overheard @pete_xvx say, ""You have a big bum hole"" and I thought he was talking about @xvxtillyrose ffs",still thinking about last friday when i overheard  say you have a big bum hole and i thought he was talking about  ffs,friday i  bum hole i  ffs ,friday bum hole ffs
1.562712913328341e+18,2022-08-25 08:06:06+00:00,['1562712913328340994'],@3magicnumberpod My mum used to make it all the time https://t.co/DJEhHdZiDL, my mum used to make it all the time ,mum time  ,mum time
1.5625777368286126e+18,2022-08-24 23:08:58+00:00,['1562577736828612611'],Tiramisu Sticky toffee pudding Queen of puds https://t.co/urKLqcfzSC,tiramisu sticky toffee pudding queen of puds ,tiramisu toffee queen puds ,tiramisu toffee queen pud
1.5625775694881137e+18,2022-08-24 23:08:18+00:00,['1562577569488113666'],"@DeccyJarrett Thank you, I'm not very used to tight dresses on my top half aha", thank you i'm not very used to tight dresses on my top half aha,thank dresses half aha ,thank dress half aha
1.562490696115769e+18,2022-08-24 17:23:06+00:00,['1562490696115769345'],"Had this dress for 4 years, second time wearing it cos I just don't know if it suits me??? https://t.co/DxfXu8wJDy",had this dress for years second time wearing it cos i just don't know if it suits me ,dress years time i suits ,dress year time suit
1.562323736300331e+18,2022-08-24 06:19:39+00:00,['1562323736300331008'],Accidentally put someone else's face mask on at work so that was nice,accidentally put someone else's face mask on at work so that was nice,someone face mask work ,someone face mask work
1.562233241062576e+18,2022-08-24 00:20:04+00:00,['1562233241062576128'],@JSNMOMENTS Always have a bottle of water with you, always have a bottle of water with you, bottle water ,bottle water
1.5621418918267044e+18,2022-08-23 18:17:04+00:00,['1562141891826704386'],Crying in my car on the way to work but being so high functioning that the second I get into work I'm cracking jokes then crying in the toilets again,crying in my car on the way to work but being so high functioning that the second i get into work i'm cracking jokes then crying in the toilets again,car way functioning i work jokes toilets ,car way functioning work joke toilet
1.5621333190720266e+18,2022-08-23 17:43:00+00:00,['1562133319072026624'],This year continues to throw shit at me.,this year continues to throw shit at me,year shit ,year shit
1.5617685864896965e+18,2022-08-22 17:33:41+00:00,['1561768586489696256'],I've recently realised that absolutely everyone has an embarrassing poo story,i've recently realised that absolutely everyone has an embarrassing poo story,everyone poo story ,everyone poo story
1.5616187164329329e+18,2022-08-22 07:38:10+00:00,['1561618716432932866'],Why does my cat love beans? https://t.co/XlbbJn0OQ9,why does my cat love beans ,cat love beans ,cat love bean
1.561404649089147e+18,2022-08-21 17:27:32+00:00,['1561404649089146880'],I'm so tired in every sense. Even physically despite just sleeping for 14 hours.,i'm so tired in every sense even physically despite just sleeping for hours,sense hours ,sense hour
1.5611400982127163e+18,2022-08-20 23:56:18+00:00,['1561140098212716544'],@LittleNommer Will you do mind next time I have a chunk of time off pls?, will you do mind next time i have a chunk of time off pls, time i chunk time pls ,time chunk time pls
1.5611382632467538e+18,2022-08-20 23:49:01+00:00,['1561138263246753793'],"Like most of my mates obviously get me in other ways, but for someone to understand the feeling of always being on the side lines but to be high functioning enough to hold down a stressful job is just ace",like most of my mates obviously get me in other ways but for someone to understand the feeling of always being on the side lines but to be high functioning enough to hold down a stressful job is just ace,mates ways someone feeling side lines job ace ,mate way someone feeling side line job ace
1.5609441801380495e+18,2022-08-20 10:57:48+00:00,['1560944180138049541'],I felt seen and validated,i felt seen and validated,i ,
1.5609440553028977e+18,2022-08-20 10:57:18+00:00,['1560944055302897666'],"Got chatting with a student nurse who said she has BPD, I was like ""Snap!"" Then the more we spoke we realised we both have quiet BPD and we chatted about it Omg it's so amazing as someone who never feels understood or similar to anyone to chat with someone who thinks the same way",got chatting with a student nurse who said she has bpd i was like snap then the more we spoke we realised we both have quiet bpd and we chatted about it omg it's so amazing as someone who never feels understood or similar to anyone to chat with someone who thinks the same way,student nurse bpd i snap bpd someone understood anyone someone way ,student nurse bpd snap bpd someone understood anyone someone way
