id,created_at,edit_history_tweet_ids,text,clean_text,nouns,lemm_nouns
1.5648781540025797e+18,2022-08-31 07:30:00+00:00,['1564878154002579456'],The community nurse’s role in supporting person-centred end of life care Some of the challenges nurses may experience and how to address them and provide effective and person-centred care https://t.co/A5ZDxCac8Y,the community nurse’s role in supporting personcentred end of life care some of the challenges nurses may experience and how to address them and provide effective and personcentred care ,community role end life care challenges nurses care  ,community role end life care challenge nurse care
1.5648706063648727e+18,2022-08-31 07:00:01+00:00,['1564870606364872704'],"‘I’m at the point where physically and mentally I can’t keep going. I love my job and my patients, so it breaks my heart to feel like this’ RCN Nurses of the year says they will vote for industrial action after years of NHS funding and staffing issues. https://t.co/ZVerJhho8e",im at the point where physically and mentally i can’t keep going i love my job and my patients so it breaks my heart to feel like this rcn nurses of the year says they will vote for industrial action after years of nhs funding and staffing issues ,im point job patients heart rcn year action years funding issues ,point job patient heart rcn year action year funding issue
1.564696959641944e+18,2022-08-30 19:30:00+00:00,['1564696959641944066'],The stories that service users provide are invaluable for #learningdisability nurses to understand and offer person-centred care. This article outlines the importance of individual stories and how they can be used to improve care. https://t.co/qlMLlP45Ru,the stories that service users provide are invaluable for  nurses to understand and offer personcentred care this article outlines the importance of individual stories and how they can be used to improve care ,stories service users nurses care article importance stories care  ,story service user nurse care article importance story care
1.5646916739253166e+18,2022-08-30 19:09:00+00:00,['1564691673925316608'],Compassionate leadership: a nurse’s guide Click here for tips on how to create a more empathetic and inclusive leadership style &gt; https://t.co/Y3p1KVtJ7L,compassionate leadership a nurse’s guide click here for tips on how to create a more empathetic and inclusive leadership style gt ,leadership guide click tips leadership style gt  ,leadership guide click tip leadership style
1.5646894156449505e+18,2022-08-30 19:00:01+00:00,['1564689415644950529'],"RCN Scotland interim director Colin Poolman warned workforce shortages across Scotland’s health and social care services are now at ‘critical levels, impacting on patient safety and the well-being of staff’. https://t.co/8W5025LTnS",rcn scotland interim director colin poolman warned workforce shortages across scotland’s health and social care services are now at critical levels impacting on patient safety and the wellbeing of staff ,rcn scotland director colin poolman workforce shortages health care services levels safety wellbeing staff  ,rcn scotland director colin poolman workforce shortage health care service level safety wellbeing staff
1.5646743132734628e+18,2022-08-30 18:00:01+00:00,['1564674313273462785'],"Hospital nurses who have been off sick due to mental distress – even for a short time – are significantly more likely to leave the NHS, according to a new report. https://t.co/oyN8BpU8Km",hospital nurses who have been off sick due to mental distress  even for a short time  are significantly more likely to leave the nhs according to a new report ,hospital nurses distress time  nhs report  ,hospital nurse distress time report
1.5646592175705743e+18,2022-08-30 17:00:02+00:00,['1564659217570574336'],Trusts across the region will also be offering students opportunities to work as healthcare assistants while studying. https://t.co/FpkxfcceiG,trusts across the region will also be offering students opportunities to work as healthcare assistants while studying ,trusts region students opportunities assistants  ,trust region student opportunity assistant
1.56463248736777e+18,2022-08-30 15:13:49+00:00,['1564632487367770112'],NHS Scotland's spend on agency nurses increased 93% over the last year - prompting calls for the government to address workforce challenges in the country. https://t.co/8q4sWxH2Rp,nhs scotland's spend on agency nurses increased over the last year  prompting calls for the government to address workforce challenges in the country ,agency nurses year calls government workforce challenges country ,agency nurse year call government workforce challenge country
1.5646198092660122e+18,2022-08-30 14:23:26+00:00,['1564619809266012172'],North Bristol NHS Trust chief nursing officer @sphams said caring for nurses’ physical and mental health had become ever more important in the wake of the COVID-19 pandemic. https://t.co/oyN8BpU8Km,north bristol nhs trust chief nursing officer  said caring for nurses physical and mental health had become ever more important in the wake of the covid pandemic ,bristol nhs trust nursing officer  nurses health wake  ,bristol trust nursing officer nurse health wake
1.5645396162371666e+18,2022-08-30 09:04:46+00:00,['1564539616237166593'],"The campaign comes as university admissions data show a 7% drop in the number of students accepted onto nursing degree courses in the UK this year, despite widespread vacancies across health and social care services. https://t.co/FpkxfctPHg",the campaign comes as university admissions data show a drop in the number of students accepted onto nursing degree courses in the uk this year despite widespread vacancies across health and social care services ,campaign university admissions show drop number students courses uk year vacancies health care services ,campaign university admission show drop number student course year vacancy health care service
1.5645085055367004e+18,2022-08-30 07:01:09+00:00,['1564508505536700416'],"‘I wanted to empower children to have a voice, working with them to decide what matters’ Six nurses reveal why they chose to go into children’s nursing and why it remains so rewarding. https://t.co/G0XgCe9Xqy",i wanted to empower children to have a voice working with them to decide what matters six nurses reveal why they chose to go into children’s nursing and why it remains so rewarding ,children voice nurses nursing  ,child voice nurse nursing
1.5645082182225756e+18,2022-08-30 07:00:01+00:00,['1564508218222575616'],Free COVID-19 testing for asymptomatic nurses and other NHS staff in England is set to end this week. Here's what you need to know. https://t.co/08nvxIq7D5,free covid testing for asymptomatic nurses and other nhs staff in england is set to end this week here's what you need to know ,covid nurses staff england week  ,covid nurse staff england week
1.564297321592021e+18,2022-08-29 17:01:59+00:00,['1564297321592020994'],"Learn about breakaway training. Find out how it can prepare nurses to anticipate and escape volatile situations should they encounter an aggressive patient or service user. This article is aimed at students, but is a good learning point for all nurses. https://t.co/9RchSP35W6",learn about breakaway training find out how it can prepare nurses to anticipate and escape volatile situations should they encounter an aggressive patient or service user this article is aimed at students but is a good learning point for all nurses ,learn training nurses situations patient service user article students learning point nurses ,learn training nurse situation patient service user article student learning point nurse
1.5642540409841336e+18,2022-08-29 14:10:00+00:00,['1564254040984133632'],"Darker skin tones are often not included in clinical resources and this can have disastrous effects on outcomes. In this Nursing Standard news analysis we offer tips on how to assess darker skin, plus the resources available that cover all skin types. https://t.co/EpLzvMImxx",darker skin tones are often not included in clinical resources and this can have disastrous effects on outcomes in this nursing standard news analysis we offer tips on how to assess darker skin plus the resources available that cover all skin types ,darker skin tones resources effects outcomes nursing news analysis tips darker skin resources types ,darker skin tone resource effect outcome nursing news analysis tip darker skin resource type
1.5641916909146604e+18,2022-08-29 10:02:15+00:00,['1564191690914660358'],"There is still time left to get your free ticket to attend RCNi Nursing Careers and Jobs Fair, taking place from 8th - 9th September in London. Secure your spot: https://t.co/hgt9hRiHaJ #RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/JCDzYAmMqQ",there is still time left to get your free ticket to attend rcni nursing careers and jobs fair taking place from  september in london secure your spot        ,time ticket nursing careers jobs place september secure spot         ,time ticket nursing career job place september secure spot
1.564176323400065e+18,2022-08-29 09:01:11+00:00,['1564176323400065024'],Breaking bad news. Nurses are often faced with situations in their practice where they have to break bad news to patients and their families. This CPD article suggests communication skills to help these challenging conversations. https://t.co/qzAEjrttHN,breaking bad news nurses are often faced with situations in their practice where they have to break bad news to patients and their families this cpd article suggests communication skills to help these challenging conversations ,news nurses situations practice news patients families cpd article communication skills conversations ,news nurse situation practice news patient family cpd article communication skill conversation
1.5641614471600783e+18,2022-08-29 08:02:04+00:00,['1564161447160078337'],"Attend the ‘Supporting patients with the menopause’ webinar taking place on 21st September to learn how to improve your process of identifying, treating and supporting patients through the menopause. Register now: https://t.co/LqBnJtj1WF #RCNi #RCN #menopause https://t.co/cylGx4M3w8",attend the supporting patients with the menopause webinar taking place on september to learn how to improve your process of identifying treating and supporting patients through the menopause register now     ,patients menopause webinar place september process patients menopause register    ,patient menopause webinar place september process patient menopause register
1.5641553897756918e+18,2022-08-29 07:38:00+00:00,['1564155389775691776'],"Opioids - what do you know about the medication for managing acute pain? Here we explore the risks of opioids, including side effects and the potential for addiction. This article is aimed at nursing students but is a useful refresher for all nurses. https://t.co/xyCNMpxqD2",opioids  what do you know about the medication for managing acute pain here we explore the risks of opioids including side effects and the potential for addiction this article is aimed at nursing students but is a useful refresher for all nurses ,opioids medication pain risks opioids side effects potential addiction article students refresher nurses ,opioids medication pain risk opioids side effect potential addiction article student refresher nurse
1.5641460733373153e+18,2022-08-29 07:00:58+00:00,['1564146073337315328'],A new master’s level nurse paramedic course integrates the two professions. Have you ever considered a role like this? Click here to find out what it involves and if you have the right skills for it ➡️ https://t.co/gRp0L6IPwi,a new master’s level nurse paramedic course integrates the two professions have you ever considered a role like this click here to find out what it involves and if you have the right skills for it  ,level course professions role click right skills  ,level course profession role click right skill
1.5641310228238828e+18,2022-08-29 06:01:10+00:00,['1564131022823882752'],What are your views on menopause leave? Time off for women with menopause symptoms would seem like a good way to help the NHS retain some of its most experienced nurses. Nursing Standard's Readers' Panel give their opinion on this method of support https://t.co/vZWajfTxRX,what are your views on menopause leave time off for women with menopause symptoms would seem like a good way to help the nhs retain some of its most experienced nurses nursing standard's readers panel give their opinion on this method of support ,views menopause time women menopause symptoms way nhs nurses readers panel opinion method support  ,view menopause time woman menopause symptom way nurse reader panel opinion method support
1.5639800041653944e+18,2022-08-28 20:01:04+00:00,['1563980004165394432'],What are your views on menopause leave? Time off work for women with menopause symptoms would seem like a good way to help the NHS retain some of its most experienced nurses. Nursing Standard's Readers' Panel give their opinion on this method of support https://t.co/vZWajfTxRX,what are your views on menopause leave time off work for women with menopause symptoms would seem like a good way to help the nhs retain some of its most experienced nurses nursing standard's readers panel give their opinion on this method of support ,views menopause time work women menopause symptoms way nhs nurses readers panel opinion method support  ,view menopause time work woman menopause symptom way nurse reader panel opinion method support
1.5639648290225193e+18,2022-08-28 19:00:46+00:00,['1563964829022519299'],"Learn about breakaway training and how it can prepare nurses to anticipate and escape volatile situations should they encounter an aggressive patient. This article is aimed at students, but is a good learning point for all nurses. https://t.co/9RchSP35W6",learn about breakaway training and how it can prepare nurses to anticipate and escape volatile situations should they encounter an aggressive patient this article is aimed at students but is a good learning point for all nurses ,learn breakaway training nurses situations patient article students learning point nurses ,learn breakaway training nurse situation patient article student learning point nurse
1.563798836895687e+18,2022-08-28 08:01:11+00:00,['1563798836895686656'],'Stemming the tide of nurse leavers will require more than increased overseas recruitment – we need to address poor pay and conditions and role down-banding' Do you agree with @credland_nicki? Read her views on staff retention and respect. https://t.co/n7BTZWlv2v,stemming the tide of nurse leavers will require more than increased overseas recruitment  we need to address poor pay and conditions and role downbanding do you agree with  read her views on staff retention and respect ,tide leavers recruitment pay conditions role downbanding views staff retention respect  ,tide leaver recruitment pay condition role downbanding view staff retention respect
1.5637836061657252e+18,2022-08-28 07:00:40+00:00,['1563783606165725186'],The #menopause and mental health: a nurse’s guide Lack of awareness or open conversations may mean psychological symptoms of menopause are mistaken for depression. Learn what questions to ask and what signs to look for so the right treatment is offered. https://t.co/Pgj7AlHFDw,the  and mental health a nurse’s guide lack of awareness or open conversations may mean psychological symptoms of menopause are mistaken for depression learn what questions to ask and what signs to look for so the right treatment is offered , health lack awareness conversations symptoms menopause depression questions signs treatment  ,health lack awareness conversation symptom menopause depression question sign treatment
1.5636176317639803e+18,2022-08-27 20:01:08+00:00,['1563617631763980288'],Are continence pads routinely used for people with dementia in the hospital where you work? Our latest podcast explores the undignified use of continence pads for people with dementia admitted to hospital - and what can be done to change this culture. https://t.co/dSEiVpnrqx,are continence pads routinely used for people with dementia in the hospital where you work our latest podcast explores the undignified use of continence pads for people with dementia admitted to hospital  and what can be done to change this culture ,continence pads people dementia hospital podcast use continence pads people dementia  culture  ,continence pad people dementia hospital podcast use continence pad people dementia culture
1.563602484555559e+18,2022-08-27 19:00:57+00:00,['1563602484555558914'],"Lyme disease: a nurse’s guide As temperatures soar and people spend more time outdoors, the risk of Lyme disease is increasing. Find out more about common symptoms and how to help your patients. https://t.co/l6cETlM9k5",lyme disease a nurse’s guide as temperatures soar and people spend more time outdoors the risk of lyme disease is increasing find out more about common symptoms and how to help your patients ,disease guide temperatures people time risk disease symptoms patients ,disease guide temperature people time risk disease symptom patient
1.5635381297550664e+18,2022-08-27 14:45:13+00:00,['1563538129755066371'],Free coffee or tea and a £25 Amazon voucher are up for grabs! All you have to do is attend the Nursing Careers and Jobs Fair on 8th or 9th of September between 10-11am or 1-2pm. Register here: https://t.co/hgt9hR15M9 #RCNi #nursingcareer #nursingstudent #CPD #UKnurses https://t.co/aH0ulZoSSM,free coffee or tea and a  amazon voucher are up for grabs all you have to do is attend the nursing careers and jobs fair on or of september between or register here       ,coffee tea amazon voucher grabs nursing careers jobs september        ,coffee tea amazon voucher grab nursing career job september
1.563436549324165e+18,2022-08-27 08:01:35+00:00,['1563436549324165124'],How do you deliver bad news? Nurses are often faced with situations in their practice where they have to break bad news to patients and their families. This CPD article suggests communication skills to help these challenging conversations. https://t.co/qzAEjrbSjd,how do you deliver bad news nurses are often faced with situations in their practice where they have to break bad news to patients and their families this cpd article suggests communication skills to help these challenging conversations ,news nurses situations practice news patients families cpd article communication skills conversations ,news nurse situation practice news patient family cpd article communication skill conversation
1.5634212471404175e+18,2022-08-27 07:00:46+00:00,['1563421247140417536'],"NHS pay rise: nurses are a force to be reckoned with ‘Until the government values nursing there will always be recruitment and retention crises,’ says Nursing Standard editor Flavia Munn. https://t.co/ySz8VncUlE",nhs pay rise nurses are a force to be reckoned with until the government values nursing there will always be recruitment and retention crises says nursing standard editor flavia munn ,pay rise nurses force government retention crises editor flavia munn  ,pay rise nurse force government retention crisis editor flavia munn
1.5632402783284838e+18,2022-08-26 19:01:40+00:00,['1563240278328483843'],Being in charge of a ward for the first time can be a daunting experience. But demonstrating leadership is an important part of nursing. Find out more about different leadership styles and get tips on how to take charge of a shift. https://t.co/dvkocUUdoe,being in charge of a ward for the first time can be a daunting experience but demonstrating leadership is an important part of nursing find out more about different leadership styles and get tips on how to take charge of a shift ,charge ward time experience leadership part nursing leadership styles tips charge shift  ,charge ward time experience leadership part nursing leadership style tip charge shift
1.5632247676912312e+18,2022-08-26 18:00:02+00:00,['1563224767691231232'],The government is considering plans to send health leaders abroad to countries such as India and the Philippines to recruit thousands of overseas nurses for – a move that Nursing Standard readers have labelled ‘absolutely ridiculous’. https://t.co/SdrxFwUmMv,the government is considering plans to send health leaders abroad to countries such as india and the philippines to recruit thousands of overseas nurses for  a move that nursing standard readers have labelled absolutely ridiculous ,government plans health leaders countries india philippines thousands nurses  move standard readers  ,government plan health leader country india philippine thousand nurse move standard reader
1.563209662727594e+18,2022-08-26 17:00:01+00:00,['1563209662727593984'],"@unisontheunion Sara Gorton said: 'The situation is stark. Health services rely on a huge range of support staff. If healthcare assistants, receptionists and domestics are driven out of the NHS, the pressure will be felt right through our nursing teams.’ https://t.co/Kd4UG4sqKl", sara gorton said the situation is stark health services rely on a huge range of support staff if healthcare assistants receptionists and domestics are driven out of the nhs the pressure will be felt right through our nursing teams , sara gorton situation health services range support staff assistants receptionists domestics nhs pressure nursing teams ,sara gorton situation health service range support staff assistant receptionist domestic pressure nursing team
1.5631772152733696e+18,2022-08-26 14:51:05+00:00,['1563177215273369600'],Nurses have urged the government to fix workforce problems from within rather than through overseas recruitment as they once again call for better pay in the UK. https://t.co/SdrxFwDjKv,nurses have urged the government to fix workforce problems from within rather than through overseas recruitment as they once again call for better pay in the uk ,nurses government workforce problems recruitment call pay  ,nurse government workforce problem recruitment call pay
1.563141354162557e+18,2022-08-26 12:28:35+00:00,['1563141354162556934'],"Unison has warned that without intervention many could be forced out of the NHS, impacting wider nursing teams who could be left to pick up the slack. It comes as the energy price cap was raised to £3,549 today. https://t.co/Kd4UG4aPlL",unison has warned that without intervention many could be forced out of the nhs impacting wider nursing teams who could be left to pick up the slack it comes as the energy price cap was raised to  today ,unison intervention impacting wider nursing teams slack energy price cap today ,unison intervention impacting wider nursing team slack energy price cap today
1.5631350634279895e+18,2022-08-26 12:03:35+00:00,['1563135063427989512'],What skills do you need for your first nursing role? How can you prepare for this type of role? Learn more at RCNi’s Nursing Careers and Jobs Fair on 8th - 9th September. Book your spot: https://t.co/hgt9hR15M9 #RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/C9vaQ5VBha,what skills do you need for your first nursing role how can you prepare for this type of role learn more at rcni’s nursing careers and jobs fair on  september book your spot        ,nursing role type role learn nursing careers jobs book spot         ,nursing role type role learn nursing career job book spot
1.563058930712191e+18,2022-08-26 07:01:03+00:00,['1563058930712190980'],Access to pain management from a legal and human rights perspective https://t.co/xM7UylJMhA,access to pain management from a legal and human rights perspective ,access management rights perspective  ,access management right perspective
1.5630589301162844e+18,2022-08-26 07:01:03+00:00,['1563058930116284417'],Why is it vital to ensure nursing’s contribution is visible in research https://t.co/PTdEOKOuAi,why is it vital to ensure nursing’s contribution is visible in research ,contribution research  ,contribution research
1.5628925750104228e+18,2022-08-25 20:00:01+00:00,['1562892575010422785'],The police watchdog said it would not be proceeding with the complaint as Ms Davies had been found safe and well in Hampshire on Tuesday. https://t.co/OWWUhRDVw8,the police watchdog said it would not be proceeding with the complaint as ms davies had been found safe and well in hampshire on tuesday ,police watchdog complaint ms davies hampshire tuesday  ,police watchdog complaint davy hampshire tuesday
1.562877899572904e+18,2022-08-25 19:01:42+00:00,['1562877899572903939'],"Can you take a quick peek at your own medical records? It may seem harmless, but those notes classified legally as confidential information. Find out what the law says about nurses accessing their own hospital notes, plus your rights of access. https://t.co/T65nZlJB58",can you take a quick peek at your own medical records it may seem harmless but those notes classified legally as confidential information find out what the law says about nurses accessing their own hospital notes plus your rights of access ,peek records harmless notes information law nurses hospital notes rights access  ,peek record harmless note information law nurse hospital note right access
1.5628774713761464e+18,2022-08-25 19:00:00+00:00,['1562877471376146432'],Currently anything paid above the HMRC mileage rate of 45p per mile is taxed as any extra money is seen as an income rather than a reimbursement. https://t.co/gZfYX9Aw7H,currently anything paid above the hmrc mileage rate of per mile is taxed as any extra money is seen as an income rather than a reimbursement ,anything mileage rate mile money income reimbursement  ,anything mileage rate mile money income reimbursement
1.5628623731902423e+18,2022-08-25 18:00:01+00:00,['1562862373190242304'],"Chair of the RCN Northern Ireland board @fionadevlin64 said: 'After years of underpayment and staff shortages, the fight for fair pay continues.' https://t.co/gYmjpAXlTe",chair of the rcn northern ireland board  said after years of underpayment and staff shortages the fight for fair pay continues ,chair rcn ireland board  years staff fight pay  ,chair rcn ireland board year staff fight pay
1.562847278624166e+18,2022-08-25 17:00:02+00:00,['1562847278624165889'],Unions said it is vital there is continued vigilance against COVID-19 to ensure nurses are not put at risk. https://t.co/08nvxI8wev,unions said it is vital there is continued vigilance against covid to ensure nurses are not put at risk ,unions vigilance covid nurses risk  ,union vigilance covid nurse risk
1.5628235483808113e+18,2022-08-25 15:25:44+00:00,['1562823548380811265'],The police watchdog will take no further action over a referral from the Metropolitan Police regarding its investigation after nursing student Owami Davies went missing. https://t.co/OWWUhREtlG,the police watchdog will take no further action over a referral from the metropolitan police regarding its investigation after nursing student owami davies went missing ,police watchdog action police investigation student owami davies  ,police watchdog action police investigation student owami davy
1.562811589153108e+18,2022-08-25 14:38:13+00:00,['1562811589153107970'],@TheQNI chief executive @CrystalOldman said the national approach to reimbursing fuel costs needs to be reviewed as the current system does not allow for increases without it impacting nurses’ tax. https://t.co/gZfYX9S6Zf, chief executive  said the national approach to reimbursing fuel costs needs to be reviewed as the current system does not allow for increases without it impacting nurses tax ,executive  approach fuel costs system increases nurses tax  ,executive approach fuel cost system increase nurse tax
1.5627825673963602e+18,2022-08-25 12:42:53+00:00,['1562782567396360193'],Nurses in Northern Ireland will join colleagues across the UK in a ballot on potential industrial action over pay. The postal ballot over industrial action is set to run from 15 September until 13 October. https://t.co/gYmjpAXlTe,nurses in northern ireland will join colleagues across the uk in a ballot on potential industrial action over pay the postal ballot over industrial action is set to run from september until october ,nurses ireland colleagues uk ballot action pay ballot action september october  ,nurse ireland colleague ballot action pay ballot action september october
1.5627267552567828e+18,2022-08-25 09:01:07+00:00,['1562726755256782854'],Nurses are often faced with situations in their practice where they have to break bad news to patients and their families. This CPD article suggests communication skills to help these challenging conversations. https://t.co/qzAEjrbSjd,nurses are often faced with situations in their practice where they have to break bad news to patients and their families this cpd article suggests communication skills to help these challenging conversations ,nurses situations practice news patients families cpd article communication skills conversations ,nurse situation practice news patient family cpd article communication skill conversation
1.5627139413396849e+18,2022-08-25 08:10:12+00:00,['1562713941339684864'],Free COVID-19 testing for asymptomatic nurses and other NHS staff in England is set to end next week. https://t.co/08nvxIqFsD,free covid testing for asymptomatic nurses and other nhs staff in england is set to end next week ,covid nurses staff england week  ,covid nurse staff england week
1.562711885707092e+18,2022-08-25 08:02:01+00:00,['1562711885707091969'],Gain practical insights into improving wound care and learn about decision making and service transformation at the Inspiring Practical Improvement in Wound Care webinar Register for free: https://t.co/ypl1atIXu1 #RCNi #RCN #nursingcareer #webinar #CPD #woundcare https://t.co/6S90OnEWRz,gain practical insights into improving wound care and learn about decision making and service transformation at the inspiring practical improvement in wound care webinar register for free        ,gain insights wound care decision making service transformation improvement wound care webinar register         ,gain insight wound care decision making service transformation improvement wound care webinar register
1.5626965375575654e+18,2022-08-25 07:01:02+00:00,['1562696537557565441'],"‘We feel that nurses on the whole, whether they’re on the wards or in care homes, seem to have lost confidence in continence’ Click here for our guide to good continence care &gt; https://t.co/1ni1WlIV37",we feel that nurses on the whole whether they’re on the wards or in care homes seem to have lost confidence in continence click here for our guide to good continence care gt ,nurses wards care homes confidence continence click guide continence care gt  ,nurse ward care home confidence continence click guide continence care
1.562530189598265e+18,2022-08-24 20:00:02+00:00,['1562530189598265344'],"'The red list countries are also in desperate need of nurses and the ethics of actively recruiting from them are questionable when so much more could be done to retain staff in the UK,' @alisonleary1 said. https://t.co/jCgjONu8YF",the red list countries are also in desperate need of nurses and the ethics of actively recruiting from them are questionable when so much more could be done to retain staff in the uk  said ,list countries need nurses ethics staff   ,list country need nurse ethic staff
1.56251545153545e+18,2022-08-24 19:01:28+00:00,['1562515451535450114'],"Learn about breakaway training and how it can prepare nurses to anticipate and escape volatile situations should they encounter an aggressive patient or service user. This article is aimed at students, but is a good learning point for all nurses. https://t.co/9RchSPkGNE",learn about breakaway training and how it can prepare nurses to anticipate and escape volatile situations should they encounter an aggressive patient or service user this article is aimed at students but is a good learning point for all nurses ,learn breakaway training nurses situations patient service user article students learning point nurses ,learn breakaway training nurse situation patient service user article student learning point nurse
1.5625150838629704e+18,2022-08-24 19:00:00+00:00,['1562515083862970368'],The Irish Nurses and Midwives Association confirmed the ballot would go ahead unless the government made a ‘meaningful offer in the meantime’ to public sector workers. Is it time for nurses to strike? https://t.co/FE3GU5aJdA,the irish nurses and midwives association confirmed the ballot would go ahead unless the government made a meaningful offer in the meantime to public sector workers is it time for nurses to strike ,nurses midwives association ballot government offer meantime sector workers time nurses  ,nurse midwife association ballot government offer meantime sector worker time nurse
1.562499988839547e+18,2022-08-24 18:00:01+00:00,['1562499988839546880'],"Encouraging retired nurses back into work could go some way to addressing the current NHS workforce crisis, a report aimed at the next prime minister has suggested. https://t.co/QCHKquwJX0",encouraging retired nurses back into work could go some way to addressing the current nhs workforce crisis a report aimed at the next prime minister has suggested ,nurses work way nhs workforce crisis report minister  ,nurse work way workforce crisis report minister
1.5624686600897864e+18,2022-08-24 15:55:32+00:00,['1562468660089786369'],"BREAKING: Free COVID-19 testing for asymptomatic nurses and other NHS staff is set to end next week @DHSCgovuk has announced. Testing for those with symptoms will continue, as it will for immunocompromised patients in hospitals + some others.",breaking free covid testing for asymptomatic nurses and other nhs staff is set to end next week  has announced testing for those with symptoms will continue as it will for immunocompromised patients in hospitals  some others,covid nurses staff week  symptoms patients hospitals others ,covid nurse staff week symptom patient hospital others
1.5624642108140052e+18,2022-08-24 15:37:51+00:00,['1562464210814005248'],"The NHS have tried to make it easier for staff to raise concerns. But what is the reality? Can you blow the whistle on poor care, and if so, is anything done about it? Here we explore whether nurses do have the freedom to speak up. https://t.co/xnlAijdCQ6",the nhs have tried to make it easier for staff to raise concerns but what is the reality can you blow the whistle on poor care and if so is anything done about it here we explore whether nurses do have the freedom to speak up ,nhs staff concerns reality whistle care anything nurses freedom  ,staff concern reality whistle care anything nurse freedom
