id,created_at,edit_history_tweet_ids,text,clean_text,nouns,lemm_nouns
1.5362490546314486e+18,2022-06-13 07:28:11+00:00,['1536249054631448577'],Good morning beautiful Birmingham #HeatherWheeler https://t.co/xgOw3obFjU,good morning beautiful birmingham  ,morning birmingham   ,morning birmingham
1.535605391349977e+18,2022-06-11 12:50:30+00:00,['1535605391349977090'],@AngelaRayner @RunoPb As a Brummie born and bred I am thinking of going back just for the Tory conference to be there and throw some rotten eggs or something,  as a brummie born and bred i am thinking of going back just for the tory conference to be there and throw some rotten eggs or something, brummie i thinking conference eggs something ,brummie thinking conference egg something
1.5349523875169567e+18,2022-06-09 17:35:41+00:00,['1534952387516956672'],@ShayGri @markgoldbridge It was the amount in the release clause of his Aston villa contract. If city or anyone wanted him they had to pay that to get him from the villa.,  it was the amount in the release clause of his aston villa contract if city or anyone wanted him they had to pay that to get him from the villa, amount release clause aston villa contract city anyone villa ,amount release clause aston villa contract city anyone villa
1.534265372412719e+18,2022-06-07 20:05:44+00:00,['1534265372412719104'],Now we are loosing bring on #jackgrealish #GERENG,now we are loosing bring on  ,  ,
1.5312197101671137e+18,2022-05-30 10:23:22+00:00,['1531219710167113728'],@MailSport As a villa fan I can only say that he was well off it when we played Liverpool worst ref I have seen for many years, as a villa fan i can only say that he was well off it when we played liverpool worst ref i have seen for many years, villa fan i liverpool ref i years ,villa fan liverpool ref year
1.5309144654531174e+18,2022-05-29 14:10:26+00:00,['1530914465453117441'],@Ofitus21 How can it resume it never started ?, how can it resume it never started , ,
1.530913926548013e+18,2022-05-29 14:08:17+00:00,['1530913926548013056'],How are we 5 minutes into a race that hasn't started #MonacoGP #FIA,how are we minutes into a race that hasn't started  ,minutes race  ,minute race
1.5306772347798364e+18,2022-05-28 22:27:46+00:00,['1530677234779836416'],#michaelowen on #btsport just said that #Liverpool are the best team in Europe they aren't even the best in England coming second to #ManCity, on  just said that  are the best team in europe they aren't even the best in england coming second to ,   team europe england ,team europe england
1.529818520791425e+18,2022-05-26 13:35:32+00:00,['1529818520791425024'],"@oldishbird1 @JonHuxtable Fortunately I was able to be with him as we both lived in Spain, I also had support from friends here but none of my family or UK friends could travel obviously. Difficult but it was a pandemic but now when we learn that leaders were ignoring rules it becomes painful",  fortunately i was able to be with him as we both lived in spain i also had support from friends here but none of my family or uk friends could travel obviously difficult but it was a pandemic but now when we learn that leaders were ignoring rules it becomes painful, i spain i support friends none family friends leaders rules ,spain support friend none family friend leader rule
1.5295682926413292e+18,2022-05-25 21:01:13+00:00,['1529568292641329154'],@hallmarkscard @JonHuxtable Thank you,  thank you, thank ,thank
1.5295413098029425e+18,2022-05-25 19:14:00+00:00,['1529541309802942465'],@JonHuxtable My husband died here in Spain not one member of my family in the UK could come to me., my husband died here in spain not one member of my family in the uk could come to me,husband spain member family uk ,husband spain member family
1.5284183363626107e+18,2022-05-22 16:51:42+00:00,['1528418336362610691'],@parthivp_ @WorkTheSpace Yes a 100million release clause to a team in European football,  yes a release clause to a team in european football, release clause team football ,release clause team football
1.5228862841586852e+18,2022-05-07 10:29:18+00:00,['1522886284158685186'],"Please add your name to the petition demanding an end to ""fire and rehire"". It's a loophole that lets companies fire staff and rehire them on a way worse contract. Please add your name: https://t.co/jGHwPy3NZk",please add your name to the petition demanding an end to fire and rehire it's a loophole that lets companies fire staff and rehire them on a way worse contract please add your name ,name petition end fire rehire loophole companies staff way contract name  ,name petition end fire rehire loophole company staff way contract name
1.522432295642321e+18,2022-05-06 04:25:19+00:00,['1522432295642320896'],@utv_chris @endzzz1875 He went when he had the opportunity he gave 19 years of his life to the villa. It is unbelievable how the fans can't respect him he should be a club legend,  he went when he had the opportunity he gave years of his life to the villa it is unbelievable how the fans can't respect him he should be a club legend,  opportunity years life villa fans legend ,opportunity year life villa fan legend
1.5210594923975598e+18,2022-05-02 09:30:17+00:00,['1521059492397559811'],Mejora de la atención para los pacientes de Salud Mental de la Marina Alta - ¡Firma la petición! https://t.co/HWEUnRIFE9 via @change_es,mejora de la atencin para los pacientes de salud mental de la marina alta  firma la peticin  via ,alta la peticin   ,alta peticin
1.5210589597586145e+18,2022-05-02 09:28:10+00:00,['1521058959758614528'],Mejora de la atención para los pacientes de Salud Mental de la Marina Alta - ¡Firma la petición! https://t.co/D7WMjRFLgG via @change_es,mejora de la atencin para los pacientes de salud mental de la marina alta  firma la peticin  via ,alta la peticin   ,alta peticin
1.5168676498583224e+18,2022-04-20 19:53:24+00:00,['1516867649858322439'],This game needs Jack Grealish #MCIBHA,this game needs jack grealish ,game grealish  ,game grealish
1.516866958075048e+18,2022-04-20 19:50:39+00:00,['1516866958075047936'],@FplBlunt Jack isn't a goal scorer he is a playmaker I have watched him for years he is very talented but he has never scored many goals. He has however scored some cracking goals check out the villa games on you tube ., jack isn't a goal scorer he is a playmaker i have watched him for years he is very talented but he has never scored many goals he has however scored some cracking goals check out the villa games on you tube ,jack goal scorer playmaker i years goals goals villa games ,jack goal scorer playmaker year goal goal villa game
1.5153596864339436e+18,2022-04-16 16:01:17+00:00,['1515359686433943553'],Foden not having a great day #Mancityvsliverpool,foden not having a great day ,day ,day
