id,created_at,edit_history_tweet_ids,text,clean_text,nouns,lemm_nouns
1.5622998701106872e+18,2022-08-24 04:44:49+00:00,['1562299870110687232'],"@1moreGaryFrank @BeyzhMaria @AlexKokcharov Well, it's Dugin. He doesn't have natural emotions at any time.",   well it's dugin he doesn't have natural emotions at any time,  emotions time ,emotion time
1.5622994356395213e+18,2022-08-24 04:43:06+00:00,['1562299435639521280'],@johnsweeneyroar @LibDems As do the Green Party.,  as do the green party, party ,party
1.5612807948527206e+18,2022-08-21 09:15:23+00:00,['1561280794852720640'],"@nuwandiss @DrAnnieHickox @AshCurryOcd @MalleyGlass @BettyBlue168 @bghalgh @MrsRamsayxo @DrK_W1984 I do crisis assessments of children and young people presenting to A&amp;E with a mental health issue. Consistently, medication is something I barely talk about with them, if at all.",        i do crisis assessments of children and young people presenting to aampe with a mental health issue consistently medication is something i barely talk about with them if at all,       i crisis assessments children people health issue medication something ,crisis assessment child people health issue medication something
1.5609584960819569e+18,2022-08-20 11:54:41+00:00,['1560958496081956864'],@WhatTrainToday @ShambalaFest To be honest I'm not even sure a promise made on Twitter is contractually binding.,  to be honest i'm not even sure a promise made on twitter is contractually binding, promise twitter ,promise twitter
1.5609407850712596e+18,2022-08-20 10:44:18+00:00,['1560940785071259648'],"The fancy dress theme for @ShambalaFest next week is ""Game On"" so I got a Squid Game costume. I promise not to murder all my friends for money. https://t.co/kpGo7YS8PR",the fancy dress theme for  next week is game on so i got a squid game costume i promise not to murder all my friends for money ,dress theme  week game game costume i friends money  ,dress theme week game game costume friend money
1.5608982189464005e+18,2022-08-20 07:55:10+00:00,['1560898218946400257'],I'm starting to lose track of the number of times the Ukrainians are hitting targets in Crimea. Blimey. https://t.co/6CI8gXlJV2,i'm starting to lose track of the number of times the ukrainians are hitting targets in crimea blimey ,track number times ukrainians targets crimea blimey  ,track number time ukrainian target crimea blimey
1.5608931867253473e+18,2022-08-20 07:35:10+00:00,['1560893186725347328'],@FubsyShabaroon @fiona_wyse @eyebrowsofpower It's a classic of the time travelling World War One fighter pilots genre.,   it's a classic of the time travelling world war one fighter pilots genre,  time world war fighter pilots ,time world war fighter pilot
1.5608501120284754e+18,2022-08-20 04:44:00+00:00,['1560850112028475393'],@AmazingPopPod They're tortoise marines., they're tortoise marines,tortoise marines ,tortoise marine
1.560611862496043e+18,2022-08-19 12:57:17+00:00,['1560611862496043008'],"@humbleetc @lukecooper100 Not sure I'd want to stand too close to a warehouse filled with 30-40 year old explosives, tbh.",  not sure i'd want to stand too close to a warehouse filled with year old explosives tbh, warehouse year tbh ,warehouse year tbh
1.560605483483947e+18,2022-08-19 12:31:56+00:00,['1560605483483947008'],"@lukecooper100 Cor, look at us. Two guys on Twitter, admitting we're not experts. What has social media come to?", cor look at us two guys on twitter admitting we're not experts what has social media come to,cor look guys twitter experts media ,cor look guy twitter expert medium
1.5606047082340393e+18,2022-08-19 12:28:51+00:00,['1560604708234039296'],"@lukecooper100 I have no inside knowledge or expertise, but I wonder if maybe some of them may have been unusable due to length of time in storage? Also there's the simple fact that they've expended a huge amount in the past few months.", i have no inside knowledge or expertise but i wonder if maybe some of them may have been unusable due to length of time in storage also there's the simple fact that they've expended a huge amount in the past few months, i inside knowledge expertise time storage fact amount months ,inside knowledge expertise time storage fact amount month
1.5601771429520753e+18,2022-08-18 08:09:52+00:00,['1560177142952075264'],"@brokenbottleboy I'm an unashamed remoaner and would be more than happy for us to rejoin the EU tomorrow, Schengen, Eurozone and all...but I've long avoided the New European because the tone is insufferable.", i'm an unashamed remoaner and would be more than happy for us to rejoin the eu tomorrow schengen eurozone and allbut i've long avoided the new european because the tone is insufferable, remoaner eu tomorrow schengen eurozone allbut tone ,remoaner tomorrow schengen eurozone allbut tone
1.5601548954995507e+18,2022-08-18 06:41:28+00:00,['1560154895499550721'],@FubsyShabaroon I do buy the Imperfectly Tasty range of fruit and veg from Sainsbury's. I'm outraged that I've yet to receive a turnip that looks like a thingy., i do buy the imperfectly tasty range of fruit and veg from sainsburys i'm outraged that i've yet to receive a turnip that looks like a thingy, i range fruit veg turnip thingy ,range fruit veg turnip thingy
1.5601539266531574e+18,2022-08-18 06:37:37+00:00,['1560153926653157376'],"@davidhaggart @billybragg I've seen the poll. It's just a poll, offensive only to those going out of their way to be offended. She's been very clear that she condemns death threats.",  i've seen the poll it's just a poll offensive only to those going out of their way to be offended she's been very clear that she condemns death threats, poll poll way death threats ,poll poll way death threat
1.560019147244933e+18,2022-08-17 21:42:03+00:00,['1560019147244933122'],"@davidhaggart @billybragg Joanne Harris has not made any threats, and has explicitly condemned those who did. I really fail to see what she's done that's so bad.",  joanne harris has not made any threats and has explicitly condemned those who did i really fail to see what she's done that's so bad, joanne harris threats ,joanne harris threat
1.5600147297451622e+18,2022-08-17 21:24:29+00:00,['1560014729745162244'],@louclarkie @JasonVowles @NPASSouthWest They're pretty regular overhead. Just the local cops taking their whirlybird for some exercise.,   they're pretty regular overhead just the local cops taking their whirlybird for some exercise,  overhead cops whirlybird exercise ,overhead cop whirlybird exercise
1.5599579988770038e+18,2022-08-17 17:39:04+00:00,['1559957998877003779'],I must admit I was always confused about the Brexiteer emphasis on freeports. Who outside of policy wonk circles cares about the things? Nobody in the Red Wall is excited by them. Turns out @GeorgeMonbiot may have come up with the answer. https://t.co/kaiflL3Hqp,i must admit i was always confused about the brexiteer emphasis on freeports who outside of policy wonk circles cares about the things nobody in the red wall is excited by them turns out  may have come up with the answer ,i i brexiteer emphasis freeports policy wonk circles things nobody wall  answer  ,brexiteer emphasis freeports policy wonk circle thing nobody wall answer
1.5598648109254246e+18,2022-08-17 11:28:46+00:00,['1559864810925424641'],"@peterjukes @Champagnesocia8 Yeah, ""not as bad as Priti Patel"" might seem like a low bar to reach but he frantically tunnels deep underneath it.",  yeah not as bad as priti patel might seem like a low bar to reach but he frantically tunnels deep underneath it, yeah patel bar ,yeah patel bar
1.559822373150462e+18,2022-08-17 08:40:08+00:00,['1559822373150461953'],@DeoNonFortuna3 I'm old enough to remember when we were all immunologists and virologists., i'm old enough to remember when we were all immunologists and virologists, immunologists virologists ,immunologist virologist
1.5597965579224023e+18,2022-08-17 06:57:33+00:00,['1559796557922402305'],@FubsyShabaroon I have not heard of this series before but from the poster I refuse to believe it's not a porno., i have not heard of this series before but from the poster i refuse to believe it's not a porno, i series poster i porno ,series poster porno
1.5595119067837235e+18,2022-08-16 12:06:27+00:00,['1559511906783723520'],@ChloeCombi @adamrangpr A grateful nation would have thanked us for our sacrifice.,  a grateful nation would have thanked us for our sacrifice, nation sacrifice ,nation sacrifice
1.5594981598392197e+18,2022-08-16 11:11:50+00:00,['1559498159839219712'],@deathofbuckley @jetfury They blocked me a couple of years ago after I called them Covid Spread Fred.,  they blocked me a couple of years ago after i called them covid spread fred, couple years i spread ,couple year spread
1.5594365918478336e+18,2022-08-16 07:07:11+00:00,['1559436591847833600'],Well that's me knackered in terms of ever getting invited. https://t.co/kINeMiXZ3e,well that's me knackered in terms of ever getting invited ,terms  ,term
1.5590685072451052e+18,2022-08-15 06:44:32+00:00,['1559068507245105152'],I'm sure the Russian soldiers in Kherson will be thrilled at this brave leadership by their commanders. https://t.co/AVBuXVgANp,i'm sure the russian soldiers in kherson will be thrilled at this brave leadership by their commanders ,soldiers kherson leadership commanders ,soldier kherson leadership commander
1.5590048145703895e+18,2022-08-15 02:31:27+00:00,['1559004814570389506'],@NataliaAntonova @AricToler Darwinism in action.,  darwinism in action,darwinism action ,darwinism action
1.5590012282139935e+18,2022-08-15 02:17:12+00:00,['1559001228213993474'],"@AricToler @NataliaAntonova Oh @NataliaAntonova here you are teaching us all the nifty secrets of how to geolocate, and they simply posted a photo with the address clearly visible on the side of the building. Not smart, these Wagner guys.",  oh  here you are teaching us all the nifty secrets of how to geolocate and they simply posted a photo with the address clearly visible on the side of the building not smart these wagner guys, secrets photo address side building wagner guys ,secret photo address side building wagner guy
1.5589287696200868e+18,2022-08-14 21:29:16+00:00,['1558928769620086793'],Yor returns to the primitive tribes to warn them not to build nukes. #TheFilmCrowd https://t.co/4YmU9X4Y4r,yor returns to the primitive tribes to warn them not to build nukes  ,yor returns tribes nukes  ,yor return tribe nuke
1.558924543313453e+18,2022-08-14 21:12:29+00:00,['1558924543313453058'],@Sorrelish I got Henry to sit on a cool block earlier. https://t.co/SrjoE1fict, i got henry to sit on a cool block earlier , i henry block  ,henry block
1.5589229827430195e+18,2022-08-14 21:06:17+00:00,['1558922982743019520'],@PrettyHatMech I'm watching Yor The Hunter From The Future., i'm watching yor the hunter from the future,hunter future ,hunter future
1.5589218579523707e+18,2022-08-14 21:01:48+00:00,['1558921857952370691'],Alright Aldi Darth Vader. #TheFilmCrowd,alright aldi darth vader ,aldi vader  ,aldi vader
1.5589212267891917e+18,2022-08-14 20:59:18+00:00,['1558921226789191681'],"""Damn talking box."" Just what we've all been thinking for the past hour. #TheFilmCrowd",damn talking box just what we've all been thinking for the past hour ,damn box hour  ,damn box hour
1.5589209313760911e+18,2022-08-14 20:58:08+00:00,['1558920931376091137'],"Any moment now a bunch of Imperial Stormtroopers are gonna turn up. They'll be like, ""You remind me of that Skywalker guy. He had an ick thing with his sister too."" #TheFilmCrowd",any moment now a bunch of imperial stormtroopers are gonna turn up they'll be like you remind me of that skywalker guy he had an ick thing with his sister too ,moment bunch stormtroopers skywalker guy thing sister ,moment bunch stormtroopers skywalker guy thing sister
1.5589204000793068e+18,2022-08-14 20:56:01+00:00,['1558920400079306753'],"So, Yor is in the future? Did he evolve from one of Michael Fabricant's stray pubes? #TheFilmCrowd",so yor is in the future did he evolve from one of michael fabricant's stray pubes ,yor future michael stray pubes ,yor future michael stray pubes
1.558919793356464e+18,2022-08-14 20:53:36+00:00,['1558919793356464134'],"""You're a sweet child, but I already have a woman."" #TheFilmCrowd https://t.co/rPTkwXjwp7",youre a sweet child but i already have a woman  ,youre child woman  ,youre child woman
1.558918790737453e+18,2022-08-14 20:49:37+00:00,['1558918790737453057'],"His dignity, mostly. #TheFilmCrowd https://t.co/nNpJisdFlw",his dignity mostly  ,dignity  ,dignity
1.5589172723365642e+18,2022-08-14 20:43:35+00:00,['1558917272336564226'],You know how we're all assuming she's his sister? This has got rather icky hasn't it? #TheFilmCrowd,you know how we're all assuming she's his sister this has got rather icky hasn't it ,sister ,sister
1.5589159646450524e+18,2022-08-14 20:38:23+00:00,['1558915964645052417'],"Did I miss any plot points while I was feeding the cats?Oh wait,this thing doesn't have a plot. #TheFilmCrowd",did i miss any plot points while i was feeding the catsoh waitthis thing doesn't have a plot ,plot points i catsoh thing plot  ,plot point catsoh thing plot
1.5589092864153068e+18,2022-08-14 20:11:51+00:00,['1558909286415306757'],That rising up of Yor's loincloth when he was jumping was.....cheeky. #thefilmcrowd,that rising up of yor's loincloth when he was jumping wascheeky ,wascheeky  ,wascheeky
1.5589088006687785e+18,2022-08-14 20:09:55+00:00,['1558908800668778496'],"Uh oh, it's attack of the monkey hipsters. #thefilmcrowd",uh oh it's attack of the monkey hipsters ,attack monkey hipsters ,attack monkey hipster
1.5589078036114063e+18,2022-08-14 20:05:58+00:00,['1558907803611406340'],"Dunno who this dimwit in speedos is, but I'm rooting for the triceratops. #thefilmcrowd",dunno who this dimwit in speedos is but i'm rooting for the triceratops ,dunno dimwit speedos rooting triceratops ,dunno dimwit speedos rooting triceratops
1.5589076093521797e+18,2022-08-14 20:05:11+00:00,['1558907609352179713'],"The amount of uggs, loincloths and 80s hairdos in this movie are off the scale. #thefilmcrowd",the amount of uggs loincloths and hairdos in this movie are off the scale ,amount loincloths hairdos movie scale  ,amount loincloth hairdo movie scale
1.5589066745424364e+18,2022-08-14 20:01:28+00:00,['1558906674542436352'],"YOR THE HUNTER FROM THE FUTURE. No, YOU'RE the hunter from the future #thefilmcrowd",yor the hunter from the future no you're the hunter from the future ,yor hunter future hunter future  ,yor hunter future hunter future
1.5588556967703675e+18,2022-08-14 16:38:54+00:00,['1558855696770367491'],Couldn't happen to a nicer bunch of guys. https://t.co/225XW9RPWQ,couldn't happen to a nicer bunch of guys ,bunch guys ,bunch guy
1.5588176596087767e+18,2022-08-14 14:07:46+00:00,['1558817659608776705'],I left a cool block next to Henry and he seems to have parked himself on it. He chillin'. https://t.co/Bu3M90uarc,i left a cool block next to henry and he seems to have parked himself on it he chillin ,i block  ,block
1.55881632644087e+18,2022-08-14 14:02:28+00:00,['1558816326440869889'],YOU GET A T-72! YOU GET A T-72! EVERYBODY GETS A T-72! https://t.co/SvmambJqz6,you get a t you get a t everybody gets a t ,t t everybody t  ,everybody
1.5587633940307886e+18,2022-08-14 10:32:08+00:00,['1558763394030788609'],@DankAckroyd Told Alistair Campbell where the nearest coffee shop was., told alistair campbell where the nearest coffee shop was, alistair campbell coffee shop ,alistair campbell coffee shop
1.5587344916942684e+18,2022-08-14 08:37:17+00:00,['1558734491694268418'],"@glenchisholm Argh, I feel dirty.", argh i feel dirty,argh i dirty ,argh dirty
1.5584070031642624e+18,2022-08-13 10:55:58+00:00,['1558407003164262400'],@uisgebeatha There isn't a big enough sure jan gif for that., there isn't a big enough sure jan gif for that, jan gif ,jan gif
1.5584036468655104e+18,2022-08-13 10:42:37+00:00,['1558403646865510401'],"@duckpyjamas @nanayasleeps Yep, she's going to win. Culture wars and performative stupidity are all the Tories have got these days, and she embodies that perfectly to their membership of 160,000 reasons not to hang out in the bar of a golf club.",  yep she's going to win culture wars and performative stupidity are all the tories have got these days and she embodies that perfectly to their membership of reasons not to hang out in the bar of a golf club, yep culture wars stupidity tories days membership reasons bar golf club ,yep culture war stupidity tory day membership reason bar golf club
1.5583125436758835e+18,2022-08-13 04:40:37+00:00,['1558312543675883522'],"@KathrynBristow I'm no lawyer, but I struggle to see how she can demonstrate a cause of action against Caroline based on that well-known legal concept ""vibes"".", i'm no lawyer but i struggle to see how she can demonstrate a cause of action against caroline based on that wellknown legal concept vibes,lawyer struggle cause action caroline concept vibes ,lawyer struggle cause action caroline concept vibe
1.5581407775234458e+18,2022-08-12 17:18:04+00:00,['1558140777523445761'],"@michaeldweiss ""Thing went boom. We dunno why thing went boom. Must be one of those freak weather events.""", thing went boom we dunno why thing went boom must be one of those freak weather events,thing boom thing boom weather events ,thing boom thing boom weather event
1.5580535799481797e+18,2022-08-12 11:31:35+00:00,['1558053579948179456'],"@PhillipsPOBrien Manchester would be good too, not least because there's a big Ukrainian diaspora there.", manchester would be good too not least because there's a big ukrainian diaspora there,manchester diaspora ,manchester diaspora
1.5579926168342528e+18,2022-08-12 07:29:20+00:00,['1557992616834252800'],"@uisgebeatha Listen to Radio 2, that should read. I'm not morphing into Radio 2, obviously.", listen to radio that should read i'm not morphing into radio obviously,radio ,radio
1.5579924131923886e+18,2022-08-12 07:28:32+00:00,['1557992413192388610'],"@uisgebeatha Oh God, I'm going to have to Radio 2 on my drive to work, aren't I?", oh god i'm going to have to radio on my drive to work aren't i,drive ,drive
1.5578493223723336e+18,2022-08-11 21:59:56+00:00,['1557849322372333575'],"@az0zone @socialistIan18 Yes, there's a few of them around. Idiots all of them. Of course there's nothing remotely left-wing about supporting a gangster like Putin, but I doubt you're the person who needs to hear that.",  yes there's a few of them around idiots all of them of course there's nothing remotely leftwing about supporting a gangster like putin but i doubt you're the person who needs to hear that, yes idiots course nothing gangster putin doubt person ,yes idiot course nothing gangster putin doubt person
1.5578473652178207e+18,2022-08-11 21:52:09+00:00,['1557847365217820673'],@az0zone @socialistIan18 I think he's muted us now. Maybe he'd feel more at home with this lot. https://t.co/9y6wA09reo,  i think he's muted us now maybe he'd feel more at home with this lot , i home lot  ,home lot
1.5578449106566922e+18,2022-08-11 21:42:24+00:00,['1557844910656692224'],@NotaBot1976 Maybe it was cold that day., maybe it was cold that day, day ,day
1.5578436628596367e+18,2022-08-11 21:37:27+00:00,['1557843662859636741'],"@socialistIan18 @az0zone So, as for my question about whether you've been to Ukraine, I'll take that as a no. I don't need to listen to Mearsheimer. He's an idiot. I'll stick with my lived experience of visiting Ukraine and talking to Ukrainians.",  so as for my question about whether you've been to ukraine i'll take that as a no i don't need to listen to mearsheimer he's an idiot i'll stick with my lived experience of visiting ukraine and talking to ukrainians, question i need idiot stick experience ukrainians ,question need idiot stick experience ukrainian
1.5578405628621005e+18,2022-08-11 21:25:08+00:00,['1557840562862100480'],"@socialistIan18 @az0zone I'm constantly amazed that some on the left want to support a mafia-controlled kleptocracy that launches unprovoked invasions. Ian, have you ever been to Ukraine? It has its own agency and is not simply a plaything of the major global powers.",  i'm constantly amazed that some on the left want to support a mafiacontrolled kleptocracy that launches unprovoked invasions ian have you ever been to ukraine it has its own agency and is not simply a plaything of the major global powers, left kleptocracy invasions agency plaything powers ,left kleptocracy invasion agency plaything power
1.557785705845334e+18,2022-08-11 17:47:09+00:00,['1557785705845334016'],@JohnStabler I'm thinking focus on the low-hanging fruit like fixing my draughty window frame before thinking about fancy stuff like solar., i'm thinking focus on the lowhanging fruit like fixing my draughty window frame before thinking about fancy stuff like solar, focus fruit draughty window frame stuff solar ,focus fruit draughty window frame stuff solar
1.5577852768183583e+18,2022-08-11 17:45:26+00:00,['1557785276818358272'],@duckpyjamas But today is not that day., but today is not that day, today day ,today day
1.5577489265346232e+18,2022-08-11 15:21:00+00:00,['1557748926534623237'],@AndreaChalupa I'd say they did those tourists a favour. They're reminding them that Crimea's gonna be hit again and they need to move out of the way for their own safety., i'd say they did those tourists a favour they're reminding them that crimea's gonna be hit again and they need to move out of the way for their own safety,tourists gonna way safety ,tourist gonna way safety
1.557689668879147e+18,2022-08-11 11:25:32+00:00,['1557689668879147009'],"@KateMoo33698363 @rob8211 @JohnFarren15 @DefenceU Honestly, I'd say they're doing those tourists a favour. Now Ukraine is capable of hitting targets in Crimea they'll be doing it again. They're telling them they need to get out of there.",    honestly i'd say they're doing those tourists a favour now ukraine is capable of hitting targets in crimea they'll be doing it again they're telling them they need to get out of there,   tourists favour targets crimea ,tourist favour target crimea
1.5576537967084052e+18,2022-08-11 09:02:59+00:00,['1557653796708405250'],"@LaoiseachKate I'm not a lawyer, but I'm not sure there's even legality here. Gender reassignment is a protected category under the Equality Act. ""Don't follow the advice of the Attorney General, it could get you sued"" is a strange place to be, but here we are.", i'm not a lawyer but i'm not sure there's even legality here gender reassignment is a protected category under the equality act dont follow the advice of the attorney general it could get you sued is a strange place to be but here we are, lawyer legality reassignment category equality act dont advice attorney general place ,lawyer legality reassignment category equality act dont advice attorney general place
1.5576529893384356e+18,2022-08-11 08:59:47+00:00,['1557652989338435585'],"It's a weird world we live in where following the advice of the Attorney General is likely to get you sued, but here we are. https://t.co/5hcFT8cmr3",it's a weird world we live in where following the advice of the attorney general is likely to get you sued but here we are ,world advice attorney general ,world advice attorney general
1.5573143966947574e+18,2022-08-10 10:34:20+00:00,['1557314396694757377'],@TanjaBueltmann Yep. As I recall from my student days I tended to see the reading list as a starting point rather than the be-all and end-all of everything I could read about a topic., yep as i recall from my student days i tended to see the reading list as a starting point rather than the beall and endall of everything i could read about a topic,student days reading list point beall endall everything i topic ,student day reading list point beall endall everything topic
1.5573130334955274e+18,2022-08-10 10:28:55+00:00,['1557313033495527427'],"@MSmithsonPB @YouGov Though it seems more leavers prefer Prosecco. As a remainer (not a Tory Party member though) I prefer Prosecco to Champagne, and real ales to both.",  though it seems more leavers prefer prosecco as a remainer not a tory party member though i prefer prosecco to champagne and real ales to both, leavers prosecco remainer party member prosecco ales ,leaver prosecco remainer party member prosecco ale
1.5573108816581837e+18,2022-08-10 10:20:22+00:00,['1557310881658183681'],"@Frances_Coppola @JolyonMaugham I wondered about Gillick Competence as well, since she's suggesting that pupils shouldn't be allowed to socially transition without parental consent. Admittedly Gillick Competence is more about healthcare, but a social transition might be part of gender affirming healthcare.",  i wondered about gillick competence as well since she's suggesting that pupils shouldn't be allowed to socially transition without parental consent admittedly gillick competence is more about healthcare but a social transition might be part of gender affirming healthcare, i competence consent competence healthcare transition part gender healthcare ,competence consent competence healthcare transition part gender healthcare
1.5572622034174935e+18,2022-08-10 07:06:56+00:00,['1557262203417493505'],"Okay, I'm in. Just signed up to @eiecampaign. The Tory leadership contest is pretty much in a parallel universe right now. They're too busy trying to suck up to 160,000 golf club bores to notice the country is falling apart. https://t.co/q48AT8iP6a",okay i'm in just signed up to  the tory leadership contest is pretty much in a parallel universe right now they're too busy trying to suck up to golf club bores to notice the country is falling apart ,leadership contest right golf club country ,leadership contest right golf club country
1.557260271269417e+18,2022-08-10 06:59:15+00:00,['1557260271269416960'],@NataliaAntonova @billy_facts_69 All cats are better than all of us.,  all cats are better than all of us, cats ,cat
1.5571293895900774e+18,2022-08-09 22:19:11+00:00,['1557129389590077442'],Maybe I'm not cut out for politics. I don't think I could bring myself to lick the boots of the guy who was happy to see me literally murdered by an angry mob. https://t.co/KBVcUlSGlY,maybe i'm not cut out for politics i don't think i could bring myself to lick the boots of the guy who was happy to see me literally murdered by an angry mob ,politics i boots guy mob  ,politics boot guy mob
1.5569526654851973e+18,2022-08-09 10:36:56+00:00,['1556952665485197312'],@JohnStabler There's a couple of bits of low-hanging fruit I can do. I've got a draught from a wonky window so it's probably better that I fix that before thinking of fancy solutions like solar., there's a couple of bits of lowhanging fruit i can do i've got a draught from a wonky window so it's probably better that i fix that before thinking of fancy solutions like solar, couple bits fruit i draught wonky window thinking solutions solar ,couple bit fruit draught wonky window thinking solution solar
1.5569524343664517e+18,2022-08-09 10:36:01+00:00,['1556952434366451712'],"@JohnStabler I think it's east-west, yeah.", i think it's eastwest yeah, i yeah ,yeah
1.5569504041344942e+18,2022-08-09 10:27:57+00:00,['1556950404134494208'],@JohnStabler I haven't been going down the solar route (apparently my roof faces the wrong way) but have wondered whether some insulation improvements might pay for themselves., i haven't been going down the solar route apparently my roof faces the wrong way but have wondered whether some insulation improvements might pay for themselves, i route roof way insulation improvements ,route roof way insulation improvement
1.556904396990124e+18,2022-08-09 07:25:08+00:00,['1556904396990124032'],"@journoramzy @TessaMarsh_ @Sarah_Woolley @openDemocracy I'm slightly baffled by the involvement of this Christian org. Although my Catholic schooldays are long gone, I recall being taught that although the church opposes euthanasia, withdrawal of life support wasn't considered to be euthanasia.",    i'm slightly baffled by the involvement of this christian org although my catholic schooldays are long gone i recall being taught that although the church opposes euthanasia withdrawal of life support wasn't considered to be euthanasia,   involvement org schooldays church withdrawal life support ,involvement org schooldays church withdrawal life support
1.556903617566851e+18,2022-08-09 07:22:02+00:00,['1556903617566851072'],"@maxfras @AlexKokcharov Interesting, though I note that the report says refusals to answer and insincerity among respondents have increased. I wonder if support might be shallower than these numbers suggest?",  interesting though i note that the report says refusals to answer and insincerity among respondents have increased i wonder if support might be shallower than these numbers suggest, report refusals insincerity respondents support numbers ,report refusal insincerity respondent support number
1.5567786969875333e+18,2022-08-08 23:05:39+00:00,['1556778696987533312'],"""Where were you when you laughed your ass off hearing that the FBI had broken into Trump's safe"" is a question that will he asked for decades to come. https://t.co/3EO4sL849a",where were you when you laughed your ass off hearing that the fbi had broken into trump's safe is a question that will he asked for decades to come ,ass fbi question decades  ,fbi question decade
1.55677662432188e+18,2022-08-08 22:57:25+00:00,['1556776624321880064'],Blimey. https://t.co/hupZ7O6V50,blimey ,blimey  ,blimey
1.5567244149134295e+18,2022-08-08 19:29:57+00:00,['1556724414913429505'],"I think ""why are there no Irish martial arts movies"" may be the new ""Why are there no right-wing comedians?"" #CovideoMon #MovingTarget https://t.co/eyjxUu7Bqj",i think why are there no irish martial arts movies may be the new why are there no rightwing comedians   ,i martial arts movies comedians   ,martial art movie comedian
1.5567236252811592e+18,2022-08-08 19:26:49+00:00,['1556723625281159170'],"So, the film in summary. #CovideoMon #MovingTarget https://t.co/2UizCsDrnL",so the film in summary   ,film    ,film
1.5567231822116782e+18,2022-08-08 19:25:03+00:00,['1556723182211678210'],He's......getting a threesome out of it? #CovideoMon #MovingTarget,hesgetting a threesome out of it  ,threesome  ,threesome
1.5567229679749734e+18,2022-08-08 19:24:12+00:00,['1556722967974973440'],Now I know Galway Girl by Ed Sheeran was a CIA black op. #CovideoMon #MovingTarget https://t.co/e5EAntJBF4,now i know galway girl by ed sheeran was a cia black op   ,ed sheeran op    ,sheeran
