id,created_at,edit_history_tweet_ids,text,clean_text,nouns,lemm_nouns
1.5632389814745375e+18,2022-08-26 18:56:31+00:00,['1563238981474537472'],An important message from our future Prime Minister. https://t.co/8GXGrSWhan,an important message from our future prime minister ,message future minister  ,message future minister
1.5632385917149594e+18,2022-08-26 18:54:58+00:00,['1563238591714959361'],"I had ice on the window of my bedroom as a kid, my sister and I would warm our socks and pants on the radiator in the dining room. The radiator wasn't on, it was the one closet to the solid fuel boiler, so it always had a little warmth. Why would i wish that on anyone nowadays? https://t.co/zY3WrStoqd",i had ice on the window of my bedroom as a kid my sister and i would warm our socks and pants on the radiator in the dining room the radiator wasn't on it was the one closet to the solid fuel boiler so it always had a little warmth why would i wish that on anyone nowadays ,i ice window bedroom kid sister i socks pants radiator dining room radiator closet fuel boiler anyone nowadays ,ice window bedroom kid sister sock pant radiator dining room radiator closet fuel boiler anyone nowadays
1.5632371351632118e+18,2022-08-26 18:49:11+00:00,['1563237135163211784'],If our energy bills keep going up then it's not really a price cap is it?,if our energy bills keep going up then it's not really a price cap is it,energy bills price cap ,energy bill price cap
1.563236697357185e+18,2022-08-26 18:47:26+00:00,['1563236697357185028'],"@patcullen9 @theRCN when the industrial action ballot papers go out, can we please make sure it clearly states this is what it is on the outside of the envelope, it may help prevent them from just going in the recycling.",  when the industrial action ballot papers go out can we please make sure it clearly states this is what it is on the outside of the envelope it may help prevent them from just going in the recycling, action ballot papers outside envelope recycling ,action ballot paper outside envelope recycling
1.5632151075048735e+18,2022-08-26 17:21:39+00:00,['1563215107504873475'],"One of the richest countries on the planet, just saying.",one of the richest countries on the planet just saying,countries planet ,country planet
1.5632141909819433e+18,2022-08-26 17:18:00+00:00,['1563214190981943298'],Nope https://t.co/l0MWJDoFQz,nope ,nope  ,nope
1.5632129027564052e+18,2022-08-26 17:12:53+00:00,['1563212902756405251'],"Hypothermia, starvation, suicide, as long as the bodies pile high, that is all that matters.",hypothermia starvation suicide as long as the bodies pile high that is all that matters,hypothermia starvation suicide bodies matters ,hypothermia starvation suicide body matter
1.5632062895759729e+18,2022-08-26 16:46:37+00:00,['1563206289575972866'],@bmay Helps reduce the state pension payments, helps reduce the state pension payments, state pension payments ,state pension payment
1.56319510662622e+18,2022-08-26 16:02:10+00:00,['1563195106626220032'],"Take it on the chin and let the bodies pile high, don't you know Ukrainians are paying with blood ? The British people must suffer with them, we are all in it together. Do you really think that the Tories and their supporters care if people die from hypothermia in their homes?",take it on the chin and let the bodies pile high don't you know ukrainians are paying with blood  the british people must suffer with them we are all in it together do you really think that the tories and their supporters care if people die from hypothermia in their homes,chin bodies ukrainians blood people tories supporters people hypothermia homes ,chin body ukrainian blood people tory supporter people hypothermia home
1.5631458394886922e+18,2022-08-26 12:46:24+00:00,['1563145839488692225'],Finding a decent chip shop is difficult enough already. https://t.co/Lri8QJ39os,finding a decent chip shop is difficult enough already ,chip shop ,chip shop
1.5619890941666345e+18,2022-08-23 08:09:55+00:00,['1561989094166634496'],Like the express gives a shit https://t.co/wgd36h7XCX,like the express gives a shit ,express shit  ,express shit
1.5619845351470367e+18,2022-08-23 07:51:48+00:00,['1561984535147036674'],"Ah, of course it's down to those pesky migrants, you know, the ones stealing all the jobs, yes. https://t.co/kJYtSLAHdE",ah of course it's down to those pesky migrants you know the ones stealing all the jobs yes ,ah course migrants ones jobs  ,course migrant one job
1.5617925110139535e+18,2022-08-22 19:08:45+00:00,['1561792511013953536'],"Did you vote to ""get brexit done"" in 2019 ? Then shit in the sea is on you, you enabled this.",did you vote to get brexit done in  then shit in the sea is on you you enabled this, sea ,sea
1.561788478828036e+18,2022-08-22 18:52:44+00:00,['1561788478828036096'],"Shit in the sea, but at least we dodged broadband communism",shit in the sea but at least we dodged broadband communism,shit sea broadband communism ,shit sea broadband communism
1.5616202406766223e+18,2022-08-22 07:44:13+00:00,['1561620240676622338'],"Out of office set, that's me done for three weeks",out of office set that's me done for three weeks,office weeks ,office week
1.5616110576632955e+18,2022-08-22 07:07:44+00:00,['1561611057663295488'],Every water company exec should be forced to swim for an hour in the shit infested sea,every water company exec should be forced to swim for an hour in the shit infested sea,water company exec hour shit sea ,water company exec hour shit sea
1.5614403244544942e+18,2022-08-21 19:49:18+00:00,['1561440324454494208'],"Member of the Conservative party? Then shit in the sea is on you, you should hang your heads in shame.",member of the conservative party then shit in the sea is on you you should hang your heads in shame,member party sea heads shame ,member party sea head shame
1.5614349649101128e+18,2022-08-21 19:28:00+00:00,['1561434964910112772'],"The Conservatives were elected with an 80 seat majority, so dumping shit into rivers and the sea is literally the will of the people",the conservatives were elected with an seat majority so dumping shit into rivers and the sea is literally the will of the people,conservatives seat majority shit rivers sea people ,conservative seat majority shit river sea people
1.5614238268392817e+18,2022-08-21 18:43:44+00:00,['1561423826839281664'],I fully support this idea. https://t.co/JmD4LBGZmm,i fully support this idea ,i idea  ,idea
1.5611087027441746e+18,2022-08-20 21:51:33+00:00,['1561108702744174601'],Any MP who voted to dump sewage into our rivers and sea should be forced to swim in it daily,any mp who voted to dump sewage into our rivers and sea should be forced to swim in it daily,mp sewage rivers sea ,sewage river sea
1.5611076304200008e+18,2022-08-20 21:47:17+00:00,['1561107630420000769'],"Come the next election, every Tory who voted to dump sewage into the rivers and the sea needs to be shamed daily, it needs to be on leaflets, posters, everywhere, these scum need taking down.",come the next election every tory who voted to dump sewage into the rivers and the sea needs to be shamed daily it needs to be on leaflets posters everywhere these scum need taking down,election tory sewage rivers sea leaflets posters scum ,election tory sewage river sea leaflet poster scum
1.5606779109350646e+18,2022-08-19 17:19:44+00:00,['1560677910935064576'],@malc150 @sophielouisecc More mouthpiece than journalist perhaps.,  more mouthpiece than journalist perhaps, mouthpiece journalist ,mouthpiece journalist
1.560654818233856e+18,2022-08-19 15:47:58+00:00,['1560654818233856000'],"What happened to ""We can just train our own"" ? https://t.co/JMWOjhg2pD",what happened to we can just train our own  ,  ,
1.5604522563690824e+18,2022-08-19 02:23:04+00:00,['1560452256369082368'],Fucking hell https://t.co/Cv42YZAqr4,fucking hell ,hell  ,hell
1.5604304626900992e+18,2022-08-19 00:56:28+00:00,['1560430462690099202'],Yep https://t.co/EJKOOaD1xS,yep ,yep  ,yep
1.5604292991942902e+18,2022-08-19 00:51:50+00:00,['1560429299194290176'],What I didn't know is there is no energy price cap on businesses. How many will go under I wonder?,what i didn't know is there is no energy price cap on businesses how many will go under i wonder,know energy price cap businesses i ,know energy price cap business
1.560427137349423e+18,2022-08-19 00:43:15+00:00,['1560427137349423107'],"@MyMpBlockedMe @sophielouisecc She just needs more graft, or maybe grift.",  she just needs more graft or maybe grift, graft grift ,graft grift
1.5604229695786066e+18,2022-08-19 00:26:41+00:00,['1560422969578606593'],"To be honest, if we reach the point that I am waking up to the news of the bullet riddled bodies of MPs, CEO's etc hanging from lampposts. I'm gonna just shrug my shoulders and get on with my day. Before anyone starts at me, this is not an incitement to violence. Just how I feel.",to be honest if we reach the point that i am waking up to the news of the bullet riddled bodies of mps ceo's etc hanging from lampposts i'm gonna just shrug my shoulders and get on with my day before anyone starts at me this is not an incitement to violence just how i feel,point news bullet bodies mps lampposts gonna shoulders day anyone incitement ,point news bullet body lamppost gonna shoulder day anyone incitement
1.5604214986906092e+18,2022-08-19 00:20:51+00:00,['1560421498690609157'],"@BBCCornwall @SteveBarclay @swasFT @RCHTWeCare @stevedouble @ciosicb @CornwallCouncil No doubt the likes of JRM would find the creation of this shelter uplifting, a true example of ingenuity.",       no doubt the likes of jrm would find the creation of this shelter uplifting a true example of ingenuity,      doubt likes jrm creation shelter example ingenuity ,doubt like jrm creation shelter example ingenuity
1.5604073767040123e+18,2022-08-18 23:24:44+00:00,['1560407376704012288'],@archer_rs Does she need a work permit ?, does she need a work permit , work permit  ,work permit
1.560349919059366e+18,2022-08-18 19:36:25+00:00,['1560349919059365890'],What the fucking hell https://t.co/Yvms24rxEs,what the fucking hell ,fucking hell  ,fucking hell
1.5600053402503823e+18,2022-08-17 20:47:11+00:00,['1560005340250382336'],Yep https://t.co/ufPDwOY4tw,yep ,yep  ,yep
1.5599361004576686e+18,2022-08-17 16:12:03+00:00,['1559936100457668609'],Send more weapons https://t.co/yuFODQOWiS,send more weapons ,weapons ,weapon
1.5596027161958318e+18,2022-08-16 18:07:18+00:00,['1559602716195831810'],Da fuck https://t.co/W5lzqPtqdF,da fuck ,da fuck  ,fuck
1.5592357832523776e+18,2022-08-15 17:49:14+00:00,['1559235783252377600'],Fuck https://t.co/iEiMHaP7nc,fuck ,fuck  ,fuck
1.5591197844694794e+18,2022-08-15 10:08:18+00:00,['1559119784469479424'],Love this idea https://t.co/8Tl8lMjYQr,love this idea ,idea  ,idea
1.5588553413575475e+18,2022-08-14 16:37:30+00:00,['1558855341357547521'],Da fuck https://t.co/RydTbOTCg7,da fuck ,da fuck  ,fuck
1.5588266271063122e+18,2022-08-14 14:43:24+00:00,['1558826627106312193'],This should terrify u all https://t.co/JRaFCGD4ZK,this should terrify u all , ,
1.5584704709529682e+18,2022-08-13 15:08:09+00:00,['1558470470952968195'],Absolutely correct that the EU controls it's borders https://t.co/Ur6QuASYg5,absolutely correct that the eu controls it's borders ,eu borders ,border
1.5584626864757146e+18,2022-08-13 14:37:13+00:00,['1558462686475714561'],It's what the nation wanted. https://t.co/horxL6UE4l,it's what the nation wanted ,nation  ,nation
1.558454203907031e+18,2022-08-13 14:03:31+00:00,['1558454203907031041'],HELL YEAH https://t.co/Xga48asYqE,hell yeah ,hell  ,hell
1.5584526876577464e+18,2022-08-13 13:57:30+00:00,['1558452687657746433'],Basically the British people have been abandoned by both major political parties in this country and I fear it will get far worse than it already is.,basically the british people have been abandoned by both major political parties in this country and i fear it will get far worse than it already is,people parties country ,people party country
1.5583370088455946e+18,2022-08-13 06:17:50+00:00,['1558337008845594624'],Truth https://t.co/hHOaoSwsqE,truth ,truth  ,truth
1.5581401923760947e+18,2022-08-12 17:15:45+00:00,['1558140192376094730'],@cherryblossfeet Yep, yep, yep ,yep
1.557777606740689e+18,2022-08-11 17:14:58+00:00,['1557777606740688896'],"@theRCN can we have the envelopes of any industrial action ballot papers marked as that, then they might not just go in people's recycling please.", can we have the envelopes of any industrial action ballot papers marked as that then they might not just go in people's recycling please, envelopes action ballot papers recycling please ,envelope action ballot paper recycling please
1.5572837954930688e+18,2022-08-10 08:32:44+00:00,['1557283795493068801'],@nurses_united No one should need to be using food banks, no one should need to be using food banks, one food banks ,one food bank
1.5569176935126548e+18,2022-08-09 08:17:58+00:00,['1556917693512654849'],Lock him up https://t.co/W1D4dLaYGX,lock him up ,lock  ,lock
1.5569015180744212e+18,2022-08-09 07:13:42+00:00,['1556901518074421249'],Truth https://t.co/72ba8jo7bp,truth ,truth  ,truth
1.556900855646929e+18,2022-08-09 07:11:04+00:00,['1556900855646928896'],"@Otto_English Yeah, but, democracy, don't you know. Or something like that.", yeah but democracy don't you know or something like that,yeah democracy something ,yeah democracy something
1.5563454036830044e+18,2022-08-07 18:23:54+00:00,['1556345403683004416'],@moribunddr Yes you can do retrospective datix, yes you can do retrospective datix,yes ,yes
1.555838164694143e+18,2022-08-06 08:48:19+00:00,['1555838164694142977'],Mick Lynch on point https://t.co/StB8bP8tSL,mick lynch on point ,mick lynch point  ,mick lynch point
1.5556762120302182e+18,2022-08-05 22:04:46+00:00,['1555676212030218246'],"It won't, because this is music to the ears for many party members https://t.co/RtkzUFtutJ",it wont because this is music to the ears for many party members ,music ears party members ,music ear party member
1.555661711985754e+18,2022-08-05 21:07:09+00:00,['1555661711985754112'],Wonder how that is working out https://t.co/nZFbabvVZ3,wonder how that is working out , ,
1.5556564247803412e+18,2022-08-05 20:46:09+00:00,['1555656424780341248'],@PPI_poppet Wtf, wtf, wtf ,wtf
1.555622949889114e+18,2022-08-05 18:33:07+00:00,['1555622949889114112'],Anyone know how this is going? https://t.co/4FNyH00gk9,anyone know how this is going ,anyone ,anyone
1.555332516663464e+18,2022-08-04 23:19:03+00:00,['1555332516663463937'],"Yeah, it's pretty shit at the moment and it's just gonna get shitter. My fear is that these huge corporate profits will be the new normal. Even If costs do come down, that will just mean they can maintain or increase costs to us and make even greater profits.",yeah it's pretty shit at the moment and it's just gonna get shitter my fear is that these huge corporate profits will be the new normal even if costs do come down that will just mean they can maintain or increase costs to us and make even greater profits,yeah moment fear profits costs costs profits ,yeah moment fear profit cost cost profit
1.5545348849489838e+18,2022-08-02 18:29:33+00:00,['1554534884948983809'],It's all just a big fucking joke to him. https://t.co/Dx8mSfFS8o,it's all just a big fucking joke to him ,fucking joke ,fucking joke
1.5545340946750996e+18,2022-08-02 18:26:24+00:00,['1554534094675099654'],It's important to remember that 17.4 million people voted to end freedom of movement. France is recognising that democratic decision and supporting our democracy. https://t.co/cQ2PYjAjkH,it's important to remember that million people voted to end freedom of movement france is recognising that democratic decision and supporting our democracy ,people freedom movement france decision democracy  ,people freedom movement france decision democracy
1.5542440938778214e+18,2022-08-01 23:14:03+00:00,['1554244093877821443'],"@SaveBritishFood Hang on, didn't farmers vote to not be shackled to the EU and it's regulations?", hang on didn't farmers vote to not be shackled to the eu and it's regulations, hang farmers eu regulations ,hang farmer regulation
1.5542069870046413e+18,2022-08-01 20:46:36+00:00,['1554206987004641284'],"Wtf, still I guess people knew what they were voting for. https://t.co/TEwYldUQzC",wtf still i guess people knew what they were voting for ,wtf guess people  ,wtf guess people
1.553858271915774e+18,2022-07-31 21:40:55+00:00,['1553858271915773953'],Been there so many times https://t.co/INbGOhPhUV,been there so many times ,times ,time
1.553485412471128e+18,2022-07-30 20:59:19+00:00,['1553485412471128067'],"Seen posts about warm banks, it's bad enough that we have food banks in one of the wealthiest countries on the planet.",seen posts about warm banks it's bad enough that we have food banks in one of the wealthiest countries on the planet,posts banks food banks countries planet ,post bank food bank country planet
1.55348437744273e+18,2022-07-30 20:55:12+00:00,['1553484377442729989'],Yep https://t.co/t57D9fMh54,yep ,yep  ,yep
1.552719692023976e+18,2022-07-28 18:16:37+00:00,['1552719692023975941'],They just need to believe more https://t.co/tTc4gunlwY,they just need to believe more , ,
1.5526281050759987e+18,2022-07-28 12:12:41+00:00,['1552628105075998722'],@GongGasGirl Da fuck, da fuck,da fuck ,fuck
1.5526239619005686e+18,2022-07-28 11:56:13+00:00,['1552623961900568576'],@grantshapps Remind us how much you earn a year please, remind us how much you earn a year please, year please ,year please
1.552399633468588e+18,2022-07-27 21:04:49+00:00,['1552399633468588041'],Today was such a day ! https://t.co/0Tvf93BGQs,today was such a day  ,today day   ,today day
1.5519716629623316e+18,2022-07-26 16:44:13+00:00,['1551971662962331649'],@GlasnostGone Hopefully he'll catch a bullet, hopefully he'll catch a bullet, bullet ,bullet
1.5519710206800937e+18,2022-07-26 16:41:40+00:00,['1551971020680093696'],"Having already legislated to allow the use of strike breaking scab labour, they are now coming for our right to strike. https://t.co/hvdXAd8aZA",having already legislated to allow the use of strike breaking scab labour they are now coming for our right to strike ,use strike labour right  ,use strike labour right
1.5519656834786757e+18,2022-07-26 16:20:27+00:00,['1551965683478675464'],@NurseDanaRose @Telegraph Typical Tory backing scum media,  typical tory backing scum media, tory media ,tory medium
1.55186849230712e+18,2022-07-26 09:54:15+00:00,['1551868492307120128'],Yup https://t.co/ks7UcxMfoR,yup ,yup  ,yup
1.5515583052727624e+18,2022-07-25 13:21:41+00:00,['1551558305272762368'],"Taking back control, this is what the will of the people looks like. We demanded to be treated as a third country. https://t.co/NpWSsadzPX",taking back control this is what the will of the people looks like we demanded to be treated as a third country ,control people country ,control people country
1.5514901474133606e+18,2022-07-25 08:50:51+00:00,['1551490147413360642'],@80_mcswan Scum media, scum media, scum media ,scum medium
1.5509358977843282e+18,2022-07-23 20:08:27+00:00,['1550935897784328200'],@NickyW Was the director of nursing in? Or were they tucked up in bed at home ?, was the director of nursing in or were they tucked up in bed at home , director nursing bed home  ,director nursing bed home
1.550928668897284e+18,2022-07-23 19:39:44+00:00,['1550928668897284097'],@WelshGasDoc Entirety up to France how it controls its borders with non EU countries, entirety up to france how it controls its borders with non eu countries, entirety borders eu countries ,entirety border country
1.5509280190443028e+18,2022-07-23 19:37:09+00:00,['1550928019044302850'],@NicholasTyrone How an EU country polices it's borders is no longer our right to comment on. We need to respect EU nation's right to control their borders as they see fit., how an eu country polices it's borders is no longer our right to comment on we need to respect eu nation's right to control their borders as they see fit,country polices borders right borders ,country police border right border
1.550922195177771e+18,2022-07-23 19:14:00+00:00,['1550922195177771011'],@Sirrunawaynow @ArgyleLoz A pretty cowardly way to behave,  a pretty cowardly way to behave, way ,way
1.5509215137542963e+18,2022-07-23 19:11:18+00:00,['1550921513754296320'],@ArgyleLoz Note how @NatalieElphicke has limited who can respond to limit any challenge on the right of France to protect its borders as it sees fit., note how  has limited who can respond to limit any challenge on the right of france to protect its borders as it sees fit,note  challenge right france borders ,note challenge right france border
1.5509039862822707e+18,2022-07-23 18:01:39+00:00,['1550903986282270722'],"I notice the coward @NatalieElphicke has limited who can comment on her posts, pathetic.",i notice the coward  has limited who can comment on her posts pathetic,i coward  posts ,coward post
1.550826658755756e+18,2022-07-23 12:54:23+00:00,['1550826658755756032'],"@Das13162273Dick @BWallArthur Doesn't matter what the EU do, does it? we are out. Now you need to deliver all that was promised to us upon leaving, sunlit uplands for example. Give me a personal benefit that greatly improves my finances and you'll not hear from me again.",  doesn't matter what the eu do does it we are out now you need to deliver all that was promised to us upon leaving sunlit uplands for example give me a personal benefit that greatly improves my finances and you'll not hear from me again,matter eu uplands example benefit finances ,matter upland example benefit finance
1.5508172009357844e+18,2022-07-23 12:16:48+00:00,['1550817200935784448'],"@Das13162273Dick @BWallArthur None of which involves the checking and stamping of passports, a requirement that has only come about because of brexit, but nice try.",  none of which involves the checking and stamping of passports a requirement that has only come about because of brexit but nice try, none checking stamping passports requirement brexit try ,none checking stamping passport requirement brexit try
1.5505778039045489e+18,2022-07-22 20:25:31+00:00,['1550577803904548864'],"Bless them, but not how a childhood should be :( https://t.co/tmiLQxXENM",bless them but not how a childhood should be  ,childhood  ,childhood
1.5505757486579466e+18,2022-07-22 20:17:21+00:00,['1550575748657946625'],"How France deploys it's Border force to protect it's sovereignty is down to France. This is what taking back control looks like now we are a non EU country. Yes it's frustrating for those stuck at Dover, but that is how it is now.",how france deploys it's border force to protect it's sovereignty is down to france this is what taking back control looks like now we are a non eu country yes it's frustrating for those stuck at dover but that is how it is now,france border force sovereignty control country yes dover ,france border force sovereignty control country yes dover
1.5505747158315213e+18,2022-07-22 20:13:15+00:00,['1550574715831521280'],@JuliaHB1 Entirely up to the French border force how they choose to deploy resources to protect their border. Chill out., entirely up to the french border force how they choose to deploy resources to protect their border chill out, border force resources border chill ,border force resource border chill
1.5505380701599334e+18,2022-07-22 17:47:38+00:00,['1550538070159933440'],Wtf https://t.co/PAsKWzlZHn,wtf ,wtf  ,wtf
1.5505281744670228e+18,2022-07-22 17:08:18+00:00,['1550528174467022851'],"@KateBurkeNHS That's great, how many directors of nursing have you seen do it? How many chief execs have gone on the news and said ""my staff are not paid enough for the work they do"", they claim to be leaders until it involves real leadership.", that's great how many directors of nursing have you seen do it how many chief execs have gone on the news and said my staff are not paid enough for the work they do they claim to be leaders until it involves real leadership,directors nursing execs news staff work leaders leadership ,director nursing exec news staff work leader leadership
1.5505262976543662e+18,2022-07-22 17:00:51+00:00,['1550526297654366209'],"@KateBurkeNHS Have the courage to speak up on pay, how often do you see a chief exec, DoN, finance director ever speak out. They don't, more concerned with the next job or what honours they will receive than speak up for their staff", have the courage to speak up on pay how often do you see a chief exec don finance director ever speak out they dont more concerned with the next job or what honours they will receive than speak up for their staff, courage pay exec don finance director job staff ,courage pay exec finance director job staff
1.5505245819785585e+18,2022-07-22 16:54:02+00:00,['1550524581978558465'],"@pjsouthall You'll need local spokespeople, if you have a picket line, local press are gonna want to speak to someone. Get your Reps some media training, give them briefing notes so there is message disciple but allow them to reflect how the action is happening locally as well as nationally.", you'll need local spokespeople if you have a picket line local press are gonna want to speak to someone get your reps some media training give them briefing notes so there is message disciple but allow them to reflect how the action is happening locally as well as nationally, spokespeople picket line press someone reps media notes disciple action ,spokespeople picket line press someone rep medium note disciple action
1.550439577529221e+18,2022-07-22 11:16:15+00:00,['1550439577529221120'],"@BWallArthur Never thought I'd use these words, but to be fair to the Tories, this is what 17.4 million people voted for, this is the will of the people.", never thought i'd use these words but to be fair to the tories this is what million people voted for this is the will of the people, words tories people people ,word tory people people
1.5502485520094495e+18,2022-07-21 22:37:11+00:00,['1550248552009449473'],How long before they make strike action a criminal offence? https://t.co/UINDptAWNW,how long before they make strike action a criminal offence ,action offence  ,action offence
1.5502448493660406e+18,2022-07-21 22:22:28+00:00,['1550244849366040576'],@bleakrobot @MoggMentum Bet they are fun at parties,  bet they are fun at parties, bet parties ,bet party
1.5502447709996728e+18,2022-07-21 22:22:10+00:00,['1550244770999672832'],@SCraig404 @MoggMentum Probably a bot or got a trust fund,  probably a bot or got a trust fund,  bot trust fund ,bot trust fund
1.5502443307068047e+18,2022-07-21 22:20:25+00:00,['1550244330706804737'],"@Bucketyed @MoggMentum Yeah, I don't think this lot really care about something like that somehow.",  yeah i don't think this lot really care about something like that somehow, yeah lot something somehow ,yeah lot something somehow
1.5496820192521912e+18,2022-07-20 09:05:59+00:00,['1549682019252191232'],@GlasnostGone Only good Wagner is a dead Wagner, only good wagner is a dead wagner,wagner wagner ,wagner wagner
1.5496790095875154e+18,2022-07-20 08:54:02+00:00,['1549679009587515394'],Scum media https://t.co/2C3nd7cYK8,scum media ,media  ,medium
1.549674011008897e+18,2022-07-20 08:34:10+00:00,['1549674011008897025'],@SteveBarclay So less than an MPs award then., so less than an mps award then, award ,award
1.549474725734355e+18,2022-07-19 19:22:17+00:00,['1549474725734354947'],@doctorhelgi @MariaMJoh @paul_barlow Sorry for your loss Helgi,   sorry for your loss helgi,  sorry loss helgi ,sorry loss helgi
1.5494092758559662e+18,2022-07-19 15:02:12+00:00,['1549409275855966211'],@KemiBadenoch any truth to this ? https://t.co/JA6u87u58O, any truth to this  ,truth   ,truth
1.5483152555450286e+18,2022-07-16 14:34:57+00:00,['1548315255545028615'],"Wow, wish I'd thought of that ! https://t.co/9T2CxKRu99",wow wish i'd thought of that  ,thought   ,thought
1.5479223210331423e+18,2022-07-15 12:33:34+00:00,['1547922321033142285'],"If a Tory says they are going to build back better, level up, fix the economybetc. Please feel free to ask why they are now choosing to do this when they have been in power for a decade.",if a tory says they are going to build back better level up fix the economybetc please feel free to ask why they are now choosing to do this when they have been in power for a decade,tory level please power decade ,tory level please power decade
1.547913660655231e+18,2022-07-15 11:59:10+00:00,['1547913660655230976'],@EmergMedDr Wtf, wtf, wtf ,wtf
1.5479130628621148e+18,2022-07-15 11:56:47+00:00,['1547913062862114821'],Scum media https://t.co/pNYB7wwHQT,scum media ,media  ,medium
1.5476213361339474e+18,2022-07-14 16:37:34+00:00,['1547621336133947395'],@NewcombLibrary Thank you to your lovely staff member who found me a pair of headphone after I had left mine at home for an online conference when I used the library yesterday., thank you to your lovely staff member who found me a pair of headphone after i had left mine at home for an online conference when i used the library yesterday,thank staff member pair headphone i mine home conference i library yesterday ,thank staff member pair headphone mine home conference library yesterday
1.54761846196199e+18,2022-07-14 16:26:09+00:00,['1547618461961990150'],@LGBTSocialists @RMTunion The page says available in in 2xl but the size option only goes up to,  the page says available in in but the size option only goes up to, page size option ,page size option
1.5476050949165343e+18,2022-07-14 15:33:02+00:00,['1547605094916534272'],Fucking hell https://t.co/GmPJBTGrBg,fucking hell ,hell  ,hell
1.547590098933338e+18,2022-07-14 14:33:27+00:00,['1547590098933338115'],@danielmgmoylan How can Brexit be in danger? Brexit has been done., how can brexit be in danger brexit has been done,danger brexit ,danger brexit
1.5475885557272044e+18,2022-07-14 14:27:19+00:00,['1547588555727204353'],Clearly not British nurses https://t.co/0WQgYo6h7v,clearly not british nurses ,nurses ,nurse
1.5475818137022833e+18,2022-07-14 14:00:31+00:00,['1547581813702283264'],"Wants the empire back, thick twat. https://t.co/a4hSMSMKij",wants the empire back thick twat ,empire twat  ,empire twat
1.5472857693534495e+18,2022-07-13 18:24:09+00:00,['1547285769353449472'],Yep https://t.co/alXgM3UycV,yep ,yep  ,yep
1.547268316196225e+18,2022-07-13 17:14:48+00:00,['1547268316196225025'],@SuellaBraverman Pease outline your specific policies in detail that will get us back on track please., pease outline your specific policies in detail that will get us back on track please,pease policies detail track please ,pea policy detail track please
