id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.5342577246026998e+18,2022-06-07 19:35:21+00:00,['1534257724602699777'],"@TfL Senior Employee List of Salaries from 2018 report:

https://t.co/bdbpQj4oTt",senior employee list salary report,False
1.5342570142050345e+18,2022-06-07 19:32:31+00:00,['1534257014205034497'],https://t.co/iVQGn1EBMC,,False
1.5342039313661993e+18,2022-06-07 16:01:36+00:00,['1534203931366199299'],"So slept 10 hours, stuck to my chair (with legs up, legs down mobility only) for 5 hours! There goes my 15 hours already! Oh stood up 5 minutes to get Uber Eats and set up lunch table… Then I guess 2hrs exercise… Good thing sunsets are at 9pm! #britishsummer",slept hour stuck chair leg leg mobility hour go hour already oh stood minute get uber eats set lunch table guess hr exercise good thing sunset pm,False
1.533485314974663e+18,2022-06-05 16:26:04+00:00,['1533485314974662656'],"Queen Elizabeth II, an icon of feminism and a leading example of duty. Gratitudes to the longest reigning monarch!!! 👏🏼👏🏼👏🏼👏🏼 #wellappreciated #GodSaveTheQueen  #platinumjubilee #70years #thankyou",queen elizabeth ii icon feminism leading example duty gratitude longest reigning monarch,False
1.5334838650833715e+18,2022-06-05 16:20:18+00:00,['1533483865083371521'],“I cannot lead you into battle. I do not give you laws or administer justice but I can do something else - I can give my heart and my devotion to these old islands and to all the peoples of our brotherhood of nations.” #QueenElizabethII #platinumjubilee #platinumjubilee2022 #2002 https://t.co/mih4neotG6,cannot lead battle give law administer justice something else give heart devotion old island people brotherhood nation,False
1.5334423075712082e+18,2022-06-05 13:35:10+00:00,['1533442307571208194'],@yznerk The future of 🇵🇭 Healthcare! #FamMed 👏🏼👏🏼👏🏼👏🏼,future healthcare,False
1.5334421667977626e+18,2022-06-05 13:34:37+00:00,['1533442166797762560'],"Do you remember when you joined Twitter? I do! #MyTwitterAnniversary

Who would have thought?… We’re still going steady Twitter! 😜 https://t.co/ENK8LGIFA4",remember joined twitter would thought still going steady twitter,False
1.5334173141583585e+18,2022-06-05 11:55:51+00:00,['1533417314158358528'],@emceezkin Very big achievement pakner!!!! 🏡 #physiologicalneed,big achievement pakner,False
1.5332048091253555e+18,2022-06-04 21:51:26+00:00,['1533204809125355522'],This is the cutest I’ve seen. The Queen  is just so cute! 🤭@RoyalFamily https://t.co/toaZ7eHbnh,cutest ive seen queen cute,False
1.5332044520055316e+18,2022-06-04 21:50:01+00:00,['1533204452005531649'],@yznerk Ano ito teh? 😏,ano ito teh,False
1.533204385328685e+18,2022-06-04 21:49:45+00:00,['1533204385328685060'],@isabellejeda Can I have your bestfriend too? I need help in Pinas! 😆😆😆😆,bestfriend need help pinas,False
1.5331957227739136e+18,2022-06-04 21:15:20+00:00,['1533195722773913600'],Earning money is hard but so as other things… #pushlng #hardwork #worksmart,earning money hard thing,False
1.532498593566937e+18,2022-06-02 23:05:11+00:00,['1532498593566937102'],“He who has health has hope. He who has hope has everything!” ☺️☀️,ha health ha hope ha hope ha everything,False
1.5324800826605322e+18,2022-06-02 21:51:38+00:00,['1532480082660532224'],"“The further backward you look, the further forward you see.”",backward look forward see,False
1.5324542225659822e+18,2022-06-02 20:08:52+00:00,['1532454222565982214'],Karen Davila sets record straight on Imee Marcos’s viral joke https://t.co/zCbVHiyHMP,karen davila set record straight imee marcoss viral joke,False
1.5323398286075658e+18,2022-06-02 12:34:19+00:00,['1532339828607565824'],@yznerk Luuuuh xa,luuuuh xa,False
1.5320922723801047e+18,2022-06-01 20:10:37+00:00,['1532092272380104704'],Wlang sinabi ang Premier League!!! 💯💯💯💯💯💯💯 https://t.co/nU0EIl9g8o,wlang sinabi ang premier league,False
1.5319418358825165e+18,2022-06-01 10:12:50+00:00,['1531941835882516483'],@yzagurl @ddenrivera @tannex17 Yes plssss,yes plssss,False
1.5319333029317427e+18,2022-06-01 09:38:56+00:00,['1531933302931742724'],@ddenrivera Oh yesss freet nag seek npud ko help sa co-army @yzagurl @tannex17 🤣🤣🤣,oh yes freet nag seek npud ko help sa coarmy,False
1.5319259129036308e+18,2022-06-01 09:09:34+00:00,['1531925912903630851'],@yzagurl Basin ang nag txt scam saw.. grabe na these days 😨😨😨,basin ang nag txt scam saw grabe na day,False
1.5317135044445676e+18,2022-05-31 19:05:31+00:00,['1531713504444567553'],Hi guys! To those who are travelling in CDO! Our property in Cagayan De Oro City is up for rent in airbnb: https://t.co/hGMjevdsv6 #cagayandeorocity #CDO #philippines #misamisoriental #morefuninphilippines #travel 🇵🇭,hi guy travelling cdo property cagayan de oro city rent airbnb,False
1.5300206909963717e+18,2022-05-27 02:58:53+00:00,['1530020690996371468'],Congrats @ohohnashyyy and gaw @jrdagz !!! #NASHaPilingniDAGZ #DAGZTheOneForNash 😍😍😍💒👰🏻‍♀️🤵🏻💝 https://t.co/hjPc29d3xn,congrats gaw,False
1.5295014570278953e+18,2022-05-25 16:35:38+00:00,['1529501457027895297'],I leave it here. https://t.co/HxdyJQbLr2,leave,False
1.5294386752889692e+18,2022-05-25 12:26:10+00:00,['1529438675288969217'],@rioaidrae Congrats Rio!!!,congrats rio,False
1.529438578048213e+18,2022-05-25 12:25:47+00:00,['1529438578048212999'],From @herachristijule ! On point. #educateyourson https://t.co/56LRlYHF6u,point,False
1.5292414767853978e+18,2022-05-24 23:22:34+00:00,['1529241476785397761'],@herachristijule Pwede ni i-RT?,pwede ni irt,False
1.529241278831022e+18,2022-05-24 23:21:47+00:00,['1529241278831022080'],@janzynails90 A big tight virtual hug te janz. 💕💕💕,big tight virtual hug te janz,False
1.5292409153065492e+18,2022-05-24 23:20:20+00:00,['1529240915306549248'],Can’t wait for Kate Miss tomorrow… 😏,cant wait kate miss tomorrow,False
1.529233457016197e+18,2022-05-24 22:50:42+00:00,['1529233457016197122'],"Yes both of them are abusers but the fact that the case started by the fact that Depp is in denial that he’s an abuser…Amber heard won already⬇️

Depp v Heard: Actress's sister says she saw couple hit each other in 2015 fight | Ents &amp; Arts News | Sky News https://t.co/I3tBEIbzNq",yes abuser fact case started fact depp denial abuseramber heard already depp v heard actress's sister say saw couple hit fight ents amp art news sky news,False
1.52902685168708e+18,2022-05-24 09:09:44+00:00,['1529026851687079936'],Omgggg finally!!!!! Woolwich to Bond Street to Heathrow soon! Good job London! Just in time for HM Queen E’s Jubillee celeb!!! 👑 😍😍😍😍 https://t.co/KDx4T0UXyv,omgggg finally woolwich bond street heathrow soon good job london time hm queen e jubillee celeb,False
1.5287343578375168e+18,2022-05-23 13:47:28+00:00,['1528734357837516801'],@iambipolarnikka I’ll take COVID! Ayaw lng monkeypox pls 😳😬😬😆,ill take covid ayaw lng monkeypox pls,False
1.528733724598276e+18,2022-05-23 13:44:57+00:00,['1528733724598276096'],Just had a look at the proclaimed politicians in 🇵🇭! Gosh basin leadership is genetic noh?! Same old political families everywhere! I pray for better 6 years ahead!!! #hope4thebest 🙏🙏🙏🙏,look proclaimed politician gosh basin leadership genetic noh old political family everywhere pray better year ahead,False
1.5285424868171735e+18,2022-05-23 01:05:02+00:00,['1528542486817173506'],@emceezkin Get better soonest!,get better soonest,False
1.528542231153582e+18,2022-05-23 01:04:01+00:00,['1528542231153582083'],Started with Kourtney- Baker to Travis dating Kim to Kim and Ray J… wowww 🤯 I read this than study for NCLEX! 🤣🤣🤣🤣,started kourtney baker travis dating kim kim ray j wowww read study nclex,False
1.528537118628356e+18,2022-05-23 00:43:42+00:00,['1528537118628356098'],Just read about Kim K’s 2nd sex tape coming out and boom just found out about Kim’s 1st sex tape… 🤣🤣🤣🤣 which earth do I live? Also I didn’t know Sexy Can I guy is Kim K’s ex!!!! #lateinthisworld #ngayonlngnagkatime 🤣🤣🤣🤣,read kim k nd sex tape coming boom found kims st sex tape earth live also didnt know sexy guy kim k ex,False
1.5280299074898207e+18,2022-05-21 15:08:14+00:00,['1528029907489820673'],@yzagurl Love that BORING!!!,love boring,False
1.528014870574252e+18,2022-05-21 14:08:28+00:00,['1528014870574252033'],I want to travel!!!! 😔🤕🦿,want travel,False
1.5279809702128353e+18,2022-05-21 11:53:46+00:00,['1527980970212835328'],@tannex17 Why tan?,tan,False
1.52723020592393e+18,2022-05-19 10:10:30+00:00,['1527230205923930112'],@yzagurl Na cute na gyud lgi ni xa,na cute na gyud lgi ni xa,False
1.526138984560304e+18,2022-05-16 09:54:22+00:00,['1526138984560304130'],@KrayziAsian Sample daw dam beh… twitter stories daw 🤣,sample daw dam beh twitter story daw,False
1.5258164308302643e+18,2022-05-15 12:32:40+00:00,['1525816430830264321'],"I like Bea more! Be smart like Bea! #EuropeanGoldenVisa 

APARTMENT HUNTING IN MADRID! (#ByBea 100th Vlog Episode) | Bea Alonzo https://t.co/GnRBzRyGqo via @YouTube",like bea smart like bea apartment hunting madrid th vlog episode bea alonzo via,False
1.5255464301731676e+18,2022-05-14 18:39:46+00:00,['1525546430173167616'],🙌🏼🙌🏼🙌🏼🙌🏼 that was thrilling penalty! Congrats Liverpool! 😆😆😆😆 #EmiratesFACup,wa thrilling penalty congrats liverpool,False
1.525126610659201e+18,2022-05-13 14:51:34+00:00,['1525126610659201028'],Revealed: The shocking secrets of Oxford Street’s sweet shops and souvenir stores https://t.co/R51w7m8USa,revealed shocking secret oxford street sweet shop souvenir store,False
1.525118784163414e+18,2022-05-13 14:20:28+00:00,['1525118784163414016'],"The comeback: Benhur Abalos, former COMELEC and MMDA chairman…

RPT-Philippine govt deals overpriced by 20 pct - witness | Reuters https://t.co/6p0kkVVW58",comeback benhur abalos former comelec mmda chairman rptphilippine govt deal overpriced pct witness reuters,False
1.5248592625262674e+18,2022-05-12 21:09:13+00:00,['1524859262526267392'],"Well done @QuintainLtd ! 👏🏼👏🏼👏🏼 #WembleyPark 

Live in Wembley Park with Quintain Living https://t.co/260RELuYBy via @YouTube",well done live wembley park quintain living via,False
1.5245245752745042e+18,2022-05-11 22:59:17+00:00,['1524524575274504197'],@teamdiokno Until the next senate election po Atty. @ChelDiokno ! 😉,next senate election po atty,False
1.52451588338901e+18,2022-05-11 22:24:45+00:00,['1524515883389009920'],@Mikki_Roa Positivity attracts abundance. Better days ahead! 😉,positivity attracts abundance better day ahead,False
1.5245143346799163e+18,2022-05-11 22:18:36+00:00,['1524514334679916544'],"I promised myself to move on and fight disinformation as I didn’t do much pre election! Voting is not enough. The richest man in the 🇵🇭, Manny Villar, has a net worth of $8.5Billion as of now. Marcos family were accounted to embezzeled $10billion+ til 1986. So tell me? #kingmaker https://t.co/eCZikYLZf2",promised move fight disinformation didnt much pre election voting enough richest man manny villar ha net worth billion marcos family accounted embezzeled billion til tell,False
1.524511478832902e+18,2022-05-11 22:07:15+00:00,['1524511478832902147'],@rafnumber10 @iambipolarnikka Puhon rafa. Pag di nako pwd 😆,puhon rafa pag di nako pwd,False
1.524502172339159e+18,2022-05-11 21:30:16+00:00,['1524502172339159046'],@HaroldDave Nakakita btaw ko mga comment gyud straight “bugok” “tanga” etc… hala cla!!!! 🫣,nakakita btaw ko mga comment gyud straight bugok tanga etc hala cla,False
1.524498633294598e+18,2022-05-11 21:16:12+00:00,['1524498633294598145'],@rafnumber10 @iambipolarnikka Shuxxx tito rafa! Di gyud ta gakita.. maypa mong honeylet ug ching 😆,shuxxx tito rafa di gyud ta gakita maypa mong honeylet ug ching,False
1.5243439536628244e+18,2022-05-11 11:01:34+00:00,['1524343953662824450'],@zingzingzz 🤣🤣🤣🤣🤣 block oi!,block oi,False
1.5241258546993398e+18,2022-05-10 20:34:55+00:00,['1524125854699339777'],See you in the next election Atty. @LukeEspirituPH ! It was nice knowing you and your platform!!! 💯💯💯💯 https://t.co/hmbouds4i1,see next election atty wa nice knowing platform,False
1.524083594356048e+18,2022-05-10 17:46:59+00:00,['1524083594356047875'],@MaikaRae Pang Nene Pimentel kaayo na legacy. Ana! Who knows ma push gyud ni Robin Padilla!,pang nene pimentel kaayo na legacy ana know push gyud ni robin padilla,False
1.524069939400917e+18,2022-05-10 16:52:44+00:00,['1524069939400916993'],@MaikaRae Pls gipasulod unta diokno pud oi or gibo 😭 pero 1 ra gyud meaning ani. Majority gyud gusto federalism. Mao man gyud batos ni robin oi. #1 gyud xa as in mka shock! 😯,pls gipasulod unta diokno pud oi gibo pero ra gyud meaning ani majority gyud gusto federalism mao man gyud batos ni robin oi gyud xa mka shock,False
1.524069467059331e+18,2022-05-10 16:50:51+00:00,['1524069467059331075'],@tannex17 Apir!!! Dami kong time 🤣🤣🤣🤣,apir dami kong time,False
1.524040368798552e+18,2022-05-10 14:55:13+00:00,['1524040368798552065'],@tannex17 Active kay tas twitter lately tan noh 🤣🤣🤣🤣,active kay ta twitter lately tan noh,False
1.5240388961364746e+18,2022-05-10 14:49:22+00:00,['1524038896136474624'],And also… let’s not forget… https://t.co/6xJpxJNuM0,also let forget,False
1.524038605106303e+18,2022-05-10 14:48:13+00:00,['1524038605106302978'],@tannex17 Wowww Tan so proud of you!!!! Congrats!!! #happynursesweek,wowww tan proud congrats,False
1.5240370475262976e+18,2022-05-10 14:42:02+00:00,['1524037047526297600'],@iambipolarnikka Huyyyy grabe lagi na imong social media oi!!!! Ako btaw feed kay puro BBM samot and these are mostly college acquaintances… best gyud wlay fb! 🤣🤣🤣🤣 best 5 years of no FB! 😂😂😂😂😂😂,huyyyy grabe lagi na imong social medium oi ako btaw feed kay puro bbm samot mostly college acquaintance best gyud wlay fb best year fb,False
1.524032474745127e+18,2022-05-10 14:23:51+00:00,['1524032474745126913'],"Nakapagawas na bag gibati tnan?😆😆😆humana ang adlaw sa katawhan mem/ser! At the end of the day, we are all Pinoys and wants the best for our country! So move on and carry on living our best selves that we are so full of abundance that we can limitlessly share. #tabangsakatawhan",nakapagawas na bag gibati tnanhumana ang adlaw sa katawhan memser end day pinoys want best country move carry living best self full abundance limitlessly share,False
1.523976002942247e+18,2022-05-10 10:39:27+00:00,['1523976002942246913'],@iambipolarnikka 😢 sunod nlng elections ner..,sunod nlng election ner,False
1.5238997050754212e+18,2022-05-10 05:36:17+00:00,['1523899705075421184'],@elaineromev Wow time to buy,wow time buy,False
1.5237939996893143e+18,2022-05-09 22:36:14+00:00,['1523793999689314306'],Ok humana. Napagawas na. Accept na gyud ang reality. Result from the MAJORITY gyud! Amazing! Wa nay Edsa or revolt hah… Respect democracy and let’s just all try to be better citizens who doesn’t accept anything less. Time to sleep. Nytnyt twitter world! Move on ugma. 🇵🇭🙂😴,ok humana napagawas na accept na gyud ang reality result majority gyud amazing wa nay edsa revolt hah respect democracy let try better citizen doesnt accept anything le time sleep nytnyt twitter world move ugma,False
1.523776586402566e+18,2022-05-09 21:27:03+00:00,['1523776586402566144'],Aysa dawbe tuod.. kay Marcos is in power nman pud so wlay nay Edsa Revolution Holiday noh? 🤔🤔🤔,aysa dawbe tuod kay marcos power nman pud wlay nay edsa revolution holiday noh,False
1.5237691550273536e+18,2022-05-09 20:57:31+00:00,['1523769155027353600'],On point. 👊🏻 https://t.co/uTcgr2LOkh,point,False
1.5237685907047342e+18,2022-05-09 20:55:16+00:00,['1523768590704734208'],@iambipolarnikka Huii ngano wla nmo nabalikan imong ballot? Naa tos old address nimo. Sunod election nlng,huii ngano wla nmo nabalikan imong ballot naa tos old address nimo sunod election nlng,False
1.5237683388993577e+18,2022-05-09 20:54:16+00:00,['1523768338899357696'],"@iambipolarnikka Na shock ko #1 xa… wla xa kasulod sa akong top 12 kay for me lng hah mas deserve and credible ang uban. Pero I hope kay xa nidaog, masulong nya federalism or of some sort… mao ra ba gyud iya battle cry",na shock ko xa wla xa kasulod sa akong top kay lng hah deserve credible ang uban pero hope kay xa nidaog masulong nya federalism sort mao ra ba gyud iya battle cry,False
1.5237592733895352e+18,2022-05-09 20:18:15+00:00,['1523759273389535234'],"Panama Papers: Imee Marcos

About | ICIJ Offshore Leaks Database

I still don’t get why majority wants BBM in power but democracy has spoken. It may work or not. So let’s accept the decision of the majority. 🤷🏻‍♀️ https://t.co/3zW3ccFWWS",panama paper imee marcos icij offshore leak database still dont get majority want bbm power democracy ha spoken may work let accept decision majority,False
1.5237586943617065e+18,2022-05-09 20:15:57+00:00,['1523758694361706499'],"“Time is an ally for those who want us to forget. And if Bongbong wins, we don’t really see how we can do our work – not with the son of the former president only a heartbeat away from the presidency.”

I hope PCGG will not be bought by corruption.🙏 #2016 https://t.co/H8fQXL0LKA",time ally want u forget bongbong win dont really see work son former president heartbeat away presidency hope pcgg bought corruption,False
1.5237477311516713e+18,2022-05-09 19:32:23+00:00,['1523747731151671297'],"Democracy has spoken. #HalalanPH2022 

https://t.co/KacdWFBCdS",democracy ha spoken,False
1.5237166838687785e+18,2022-05-09 17:29:01+00:00,['1523716683868778498'],I reclaimed my Filipino citizenship ASAP for this. #right2suffrage No inch of regret. #dontloosehope,reclaimed filipino citizenship asap inch regret,False
1.5237028633560556e+18,2022-05-09 16:34:06+00:00,['1523702863356055552'],"“History is written by the victors, but it’s constantly be rewritten by those who have no problem utilizing power, corruption and lies to serve their own needs.”",history written victor constantly rewritten problem utilizing power corruption lie serve need,False
1.5236914237736428e+18,2022-05-09 15:48:38+00:00,['1523691423773642752'],"GUYS DI GYUD NI XA FAKE!!!

BBC World Service - The Documentary, When the Beatles didn't meet Imelda https://t.co/yZ7lM2XZPS",guy di gyud ni xa fake bbc world service documentary beatles meet imelda,False
1.523679912770642e+18,2022-05-09 15:02:54+00:00,['1523679912770641922'],Di ko katuo sa list of Senators! Robin Padilla #1.. Sulod japon mga Estradas! Kusog kaayo ang Uni Team! Di ko ka process… I just hope Loren Legarda chose the winning team so she can push for her green legislations! I just hope Loren Legarda just played smart politics! Nimas!!! https://t.co/n67CdajKaW,di ko katuo sa list senator robin padilla sulod japon mga estradas kusog kaayo ang uni team di ko ka process hope loren legarda chose winning team push green legislation hope loren legarda played smart politics nimas,False
1.5236790209651466e+18,2022-05-09 14:59:21+00:00,['1523679020965146625'],"Di ko ka recover!!! I pray for miracle!!! 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏

Election Results (Philippines) | Eleksyon 2022 | GMA News Online https://t.co/bib2VpUiiQ",di ko ka recover pray miracle election result philippine eleksyon gma news online,False
1.5236781919188705e+18,2022-05-09 14:56:04+00:00,['1523678191918870528'],I was told that democracy belongs only to the developed nations who has better understanding. I got offended and replied back that I had faith in democracy and 🇵🇭 is a young economy. Then he said that what 🇵🇭 needs is a hero. I thought we had one running! 😭💔🤡🇵🇭 #HalalanPH2022,wa told democracy belongs developed nation ha better understanding got offended replied back faith democracy young economy said need hero thought one running,False
1.523661598115922e+18,2022-05-09 13:50:07+00:00,['1523661598115921920'],@zingzingzz @fluffyMind03 Mas bet! 😆😆😆,bet,False
1.5236564100261028e+18,2022-05-09 13:29:30+00:00,['1523656410026102784'],Hada ugma mugawas disqualified si BBM. Pasok Pres. Sara D. dayon… #conspiracy,hada ugma mugawas disqualified si bbm pasok pres sara dayon,False
1.5236511545674015e+18,2022-05-09 13:08:37+00:00,['1523651154567401473'],Atards na gyud pati Senators!!! https://t.co/r1ZGOXJ00q,atards na gyud pati senator,False
1.5236497369513329e+18,2022-05-09 13:02:59+00:00,['1523649736951332865'],@biancabiancita Di ko kaundang katawa 🤣🤣🤣,di ko kaundang katawa,False
1.523648742674428e+18,2022-05-09 12:59:02+00:00,['1523648742674427906'],@fluffyMind03 @zingzingzz Naa bay pang starbucks apil? 😆,naa bay pang starbucks apil,False
1.5233824538087547e+18,2022-05-08 19:20:54+00:00,['1523382453808754689'],Also I’m so happy labour groups are standing up and representing the kawang manggagawa sector!!! I pray they get elected in the Senate level! Executive level belongs to those who understand the balance between idealism and understanding the value of money making!!! 🙏🙏🙏🙏🇵🇭,also im happy labour group standing representing kawang manggagawa sector pray get elected senate level executive level belongs understand balance idealism understanding value money making,False
1.5233813462398607e+18,2022-05-08 19:16:30+00:00,['1523381346239860736'],May 9 na in Pinas!!! I pray the right politicians will be elected that truly serves the public and not prioritise personal reasons!!! We have one day every 6 years to take control of the government!!! Let’s make it monumental! #right2suffrage #governanceisnotajoke #LeniKiko2022 https://t.co/DOGUif0q6J,may na pinas pray right politician elected truly serf public prioritise personal reason one day every year take control government let make monumental,False
1.5230793051690967e+18,2022-05-07 23:16:18+00:00,['1523079305169096704'],"Happy mothers day to all moms, mommies, momshies, nanay, inatay, mita, lola, auntie, tiya, tita… to all those who filled the roles of being a mom, you all deserved to be celebrated!!! Happy mothers day!!! 💐",happy mother day mom mommy momshies nanay inatay mita lola auntie tiya tita filled role mom deserved celebrated happy mother day,False
1.5229929374704271e+18,2022-05-07 17:33:06+00:00,['1522992937470427136'],@yznerk Kanusa ma lift liquor ban? 😆,kanusa lift liquor ban,False
1.5229927202178417e+18,2022-05-07 17:32:14+00:00,['1522992720217841665'],@yznerk Aha ang rosas oi? Nganong black?,aha ang rosa oi nganong black,False
1.5229924886041313e+18,2022-05-07 17:31:19+00:00,['1522992488604131328'],@yzagurl Boring is the best! 😏,boring best,False
1.5226563588474225e+18,2022-05-06 19:15:40+00:00,['1522656358847422465'],Sinn Fein ang spelling pero ako dungog Sing Feyng!!! 😆😆😆🤭,sinn fein ang spelling pero ako dungog sing feyng,False
1.5226559029643674e+18,2022-05-06 19:13:51+00:00,['1522655902964367361'],@tannex17 😍😍😍😍😍 thanks tan!!! 😘😘😘,thanks tan,False
1.52265580302669e+18,2022-05-06 19:13:27+00:00,['1522655803026690050'],@jyrillpielago Well deserved! I love travel nursing!! You’re so free!!!,well deserved love travel nursing youre free,False
1.5226159266335089e+18,2022-05-06 16:35:00+00:00,['1522615926633508869'],I start my day with pain meds then exercise then eat then ice then exercise then meds… the next thing I know dinner time nman diay and hurot na ang day! Time flies so fast!!! 🫣 #RICE,start day pain med exercise eat ice exercise med next thing know dinner time nman diay hurot na ang day time fly fast,False
1.522614656921178e+18,2022-05-06 16:29:57+00:00,['1522614656921178113'],@jyrillpielago Aka next?,aka next,False
1.522582727547142e+18,2022-05-06 14:23:05+00:00,['1522582727547142146'],I want jollibee! #damikongtime,want jollibee,False
1.5219495873717084e+18,2022-05-04 20:27:12+00:00,['1521949587371708417'],12hrs awake today and 12hrs pud ko on my phone! Omggg atimana 🫢🫣🫡 #forcedlockdown #stayathome,hr awake today hr pud ko phone omggg atimana,False
