id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.5138508670107116e+18,2022-04-12 12:05:47+00:00,['1513850867010711553'],Full house for the #Palestine fringe at #NEU2022 #NEU22 with @cyclingkev @bernardregan @louiseatkinso14 #FreePalestine https://t.co/OY3tmP3BdS,,
1.513840226816467e+18,2022-04-12 11:23:30+00:00,['1513840226816466946'],Our children deserve better: @bphillipsonMP guest speaker at #NEU2022 #neu22 @NEUnion @UKLabour https://t.co/DBQPW3WEv5,,
1.5137913234715484e+18,2022-04-12 08:09:11+00:00,['1513791323471548418'],"Denise Henry presenting the black educators motion:!supporting black members, Black Lives Matter ✊🏽 #NEU2022 #NEU22 @NEUnion #BlackLivesMatter https://t.co/oM5mdKw3zs",,
1.5135337856393708e+18,2022-04-11 15:05:49+00:00,['1513533785639370753'],Getting in my contribution to conference #NEU22 #neu2022 https://t.co/VZYOtFUt3S,,
1.513507135539327e+18,2022-04-11 13:19:55+00:00,['1513507135539326986'],Urgent motions on childrens rights #NEU2022 #NEU22 @NEUnion #CHILDQ https://t.co/JD2VxD4W0R,,
1.5134903506099446e+18,2022-04-11 12:13:13+00:00,['1513490350609944588'],Black in the British curriculum fringe #NEU2022 #changethenarrative https://t.co/qguvjmwOYX,,
1.513447156375507e+18,2022-04-11 09:21:35+00:00,['1513447156375506944'],good to see that reports are being robustly being challenged by conference #neu2022 @NEUnion https://t.co/Tvx88QByU0,,
1.513434401081856e+18,2022-04-11 08:30:54+00:00,['1513434401081856002'],@louiseatkinso14 takes the chair #neu2022 https://t.co/947xWvHvjl,,
1.513434201810522e+18,2022-04-11 08:30:06+00:00,['1513434201810522114'],Presidents address by @DanielKebedeNEU #neu2022 https://t.co/vqPBNxpCox,,
1.5134317308033802e+18,2022-04-11 08:20:17+00:00,['1513431730803380227'],And we’re off! #neu2022 @NEUnion https://t.co/l3DDpvsWIY,,
1.5132675074146757e+18,2022-04-10 21:27:43+00:00,['1513267507414675472'],@SajdaMughal Al Fatiha 🤲🏽,,al
1.512814429146071e+18,2022-04-09 15:27:21+00:00,['1512814429146071040'],"@RishiSunak gave his wife's company £1.3 Million of Covid recovery funds. Then it went under and her companies failed to pay HMRC £623,000.

And NOW he is taxing you more!

#dishonesttories
#ToriesOut https://t.co/6LjIXp3NeG",,
1.5089176460870984e+18,2022-03-29 21:22:55+00:00,['1508917646087098373'],*with @alexsobel,,
1.5089168976429548e+18,2022-03-29 21:19:57+00:00,['1508916897642954769'],"@lfpme event with @Keir_Starmer &amp; the Palestinian ambassador @alexsobel 
#LFPME22 https://t.co/bRyMdTknJ3",,
1.49656508801425e+18,2022-02-23 19:18:16+00:00,['1496565088014249986'],@Javeria79H @cineworld I’m already on it like a car bonnet,,im
1.494751010035843e+18,2022-02-18 19:09:46+00:00,['1494751010035843073'],"A decade of Tory mismanagement has left our #NHS unprepared and underfunded. 
67,922 people are waiting for care at hospitals in #Bedfordshire. 
The longer we give the Tories, the longer patients will wait. @UKLabour @rach_hopkins @SarahOwen_ https://t.co/fHcJEya1Cl",,ha
1.4939378813495132e+18,2022-02-16 13:18:41+00:00,['1493937881349513218'],"Under the Conservatives, inflation has reached a 30 year high. So your money gets you less every time you shop. 

It’s time for a @UKLabour government focused on ending the Tories’ cost-of-living crisis. https://t.co/0f5q4bnwur",,ha le
1.4891943985544684e+18,2022-02-03 11:09:47+00:00,['1489194398554468361'],Some #WorkloadSolutions for Schools by @TeacherToolkit. Why not adapt ideas and support your staff #wellbeing,,
1.488198923370041e+18,2022-01-31 17:14:07+00:00,['1488198923370041344'],Our democracy depends on honesty and integrity. Boris Johnson has none. He must #resign. #SueGrayReport #ResignBorisJohnson https://t.co/oANmDPRxSU,,ha
1.4867580397682442e+18,2022-01-27 17:48:33+00:00,['1486758039768244226'],The Conservative government is failing a record number of victims of crime. A @UKLabour government will put your security first. https://t.co/qP5ecxeqSZ,,
1.4806185025538007e+18,2022-01-10 19:12:14+00:00,['1480618502553800707'],"My favourite Uncle, doing what he does best: pleasing the masses! #mashallah #Habibi https://t.co/W6pp4V0bGo",,
1.4805992259395052e+18,2022-01-10 17:55:38+00:00,['1480599225939505155'],"Erm, No! https://t.co/q52GnVEaDk",,
1.4780640527903498e+18,2022-01-03 18:01:45+00:00,['1478064052790349829'],@EnglandHockey Here’s my boy doing what he does best,,
1.4756183100709765e+18,2021-12-28 00:03:15+00:00,['1475618310070976512'],"@jonathonnunan Well, with what’s left of the series not even a  chance of grabbing a snack looking at the rate the English are giving away their wickets! At least I’ve s got Pakistan 🇵🇰 for some cricketing comfort!",,
1.4752545030541926e+18,2021-12-26 23:57:37+00:00,['1475254503054192641'],@jonathonnunan Excellent seats 💺,,
1.4740217229069804e+18,2021-12-23 14:18:59+00:00,['1474021722906980355'],"Could two followers please copy and re-post this tweet? I'm trying to demonstrate that someone is always there, especially at this time of year. Call 0800 689 5652 (National Suicide Prevention Helpline UK). Just two. Any two. Copy, not retweet. Let’s all look out for each other.",,uk
1.4572926182037957e+18,2021-11-07 10:23:30+00:00,['1457292618203795461'],Parliamentary report with #luton very own @rach_hopkins &amp; @SarahOwen_ with @WestVaughan @DanielZeichner #LE21 @UKLabour https://t.co/ENB0GB1FZ3,,
1.4570184806880788e+18,2021-11-06 16:14:10+00:00,['1457018480688078854'],BAME training report with @JohnLehal #LE21 @UKLabour - unlocking talent from amongst our own ranks &amp; tackling unconscious bias https://t.co/SnRtiXmxI0,,
1.4570161915039744e+18,2021-11-06 16:05:04+00:00,['1457016191503974400'],Enterprise and innovation in the east of England #LE21 with @rach_hopkins @JohnLehal @UKLabour https://t.co/i4QgCtNNuW,,
1.4569515332166164e+18,2021-11-06 11:48:09+00:00,['1456951533216616450'],Panel discussion with @AnnelieseDodds @YasinForBedford @UKLabour @CoopParty #LE21 https://t.co/l2Aur1SBLK,,
1.4561738917606277e+18,2021-11-04 08:18:04+00:00,['1456173891760627712'],"So much for the famed European sense of tolerance:
#Hijab campaign tweets pulled by Council of Europe after French backlash https://t.co/jWNr2TQ8QA #Islamophobia",,
1.4544550294700114e+18,2021-10-30 14:27:56+00:00,['1454455029470011398'],"With #COP26 being hosted right here in the UK, it’s our Government's responsibility to set the tone with an ambitious, co-operative plan for tackling the climate emergency. Add your name to @CoopParty 's campaign &amp; call on the Government to take action 👇 https://t.co/6HPkFGtZ25",,uk 's
1.4540283037325107e+18,2021-10-29 10:12:16+00:00,['1454028303732510728'],Congratulations to @fatimabegumlut on getting elected to the south ward @lutoncouncil @EofELabour @LutonLabourLBC @UKLabour #luton https://t.co/zphH6LxflD,,
1.4530509726877204e+18,2021-10-26 17:28:42+00:00,['1453050972687720448'],@hussnaiin Yes by whooping them,,
1.4523261448926208e+18,2021-10-24 17:28:30+00:00,['1452326144892620808'],@skysportscric PLEASE STOP THE ADVERTS! Missed the action instead I’m seeing adverts for vitality! #T20WorldCup,,im
1.452271513093251e+18,2021-10-24 13:51:25+00:00,['1452271513093251077'],Sunday morning canvassing for @fatimabegumlut with @rach_hopkins @LutonLabourLBC @AmyNichollsLTN #luton #VoteLabour @UKLabour https://t.co/AHu6MvyU35,,
1.4520202418699878e+18,2021-10-23 21:12:57+00:00,['1452020241869987845'],"DONT SCRAP #BTECS 
https://t.co/9SR9fMCmzk https://t.co/Tob0FCGYSq",,
1.4497277902790124e+18,2021-10-17 13:23:34+00:00,['1449727790279012355'],#luton coming together as a community to celebrate #mawlidunnabiﷺ with @rach_hopkins &amp; @LutonLabourLBC thanks to @bedspolice https://t.co/HImxCkjtKt,,
1.449014572707418e+18,2021-10-15 14:09:30+00:00,['1449014572707418133'],@CllrJoshNewbury @UKLabour Join the club! #Solidarity,,
1.4482717335769457e+18,2021-10-13 12:57:43+00:00,['1448271733576945671'],@Javeria79H Not sure about the scrambled eggs 🍳,,
1.4436523257138422e+18,2021-09-30 19:01:50+00:00,['1443652325713842179'],Happy Birthday 🎂 Shaykh @omid9 https://t.co/gUJYtJGEJJ,,
1.4436506903924654e+18,2021-09-30 18:55:20+00:00,['1443650690392465424'],@DrRosena addressing @UKLabour members in #luton with @SarahOwen_ https://t.co/KFSiTowOc9,,
1.4396470143257887e+18,2021-09-19 17:46:10+00:00,['1439647014325788675'],@Javeria79H @Irmak_BBQ Khaleh Khaleh,,
1.4396101740173476e+18,2021-09-19 15:19:46+00:00,['1439610174017347587'],@EnglandHockey @SurbitonHC @HWHCofficial @OldGeorgiansHoc @OxtedHC @DUHC1 Yes however PLEASE fix the GMS system! It’s driving us admins nuts!,,gm u
1.436818828080595e+18,2021-09-11 22:27:58+00:00,['1436818828080594949'],@MGSMagic @fmuamba6 THIS IS NOT AN APOLOGY!! #ShameOnYou,,
1.4368152266163937e+18,2021-09-11 22:13:39+00:00,['1436815226616393728'],EEMMMMAAAAAA @EmmaRaducanu #USOpen,,
1.4335471988017357e+18,2021-09-02 21:47:40+00:00,['1433547198801735690'],@MissT_teaches Seriously “don’t sweat the small stuff” and you’re going to awesome 👏🏼,,
1.4326583219794125e+18,2021-08-31 10:55:36+00:00,['1432658321979412484'],bus causing gridlock in #luton town centre. Hope everyone on board is safe https://t.co/In1H9ofXjN,,
1.4320377529006285e+18,2021-08-29 17:49:40+00:00,['1432037752900628485'],Hilarious to see Souness venting his spleen in frustration #WOLMUN #sourgrapes #GGMU @ManUtd,,
1.4309845274895196e+18,2021-08-26 20:04:32+00:00,['1430984527489519627'],@mshafiquk Not holding my breath!,,
1.4308555207270113e+18,2021-08-26 11:31:54+00:00,['1430855520727011328'],So @jonathonnunan: is it any good? #JustAskAnAussie https://t.co/l4q6HG8zaK,,
1.428231136015233e+18,2021-08-19 05:43:32+00:00,['1428231136015233029'],Schmoochie boochies! https://t.co/1O9AudVtvo,,
1.4232102698498826e+18,2021-08-05 09:12:24+00:00,['1423210269849882624'],Proud to have players from my hockey club training the next generation of hockey stars https://t.co/D8a45ZJkZ3,,
1.423035911244292e+18,2021-08-04 21:39:34+00:00,['1423035911244292111'],"This is, to all the British Pakistanis that voted Tory in last set of local &amp; national elections 🇬🇧🇵🇰 https://t.co/Lxftc6Ve5s",,
1.422566461936124e+18,2021-08-03 14:34:09+00:00,['1422566461936123906'],@mshafiquk any news on potential changes to the uk govts travel red list? 🇵🇰🇬🇧,,uk
1.4204444003757138e+18,2021-07-28 18:01:50+00:00,['1420444400375713794'],At @KingsPlace for an evening with the motley crew from @empiremagazine with @ChrisHewitt @HelenLOHara https://t.co/BJL0Kb3XHN,,
1.420306824209879e+18,2021-07-28 08:55:09+00:00,['1420306824209879041'],My local @LutonLibDems Cllr finds the murderous Taliban and their takeover hilarious? #shameful @EdwardJDavey #luton #notinmyname https://t.co/nMHQtGginz,,
1.419019598410695e+18,2021-07-24 19:40:11+00:00,['1419019598410694665'],@FamousCorr @ukcyclingevents @mgf53 *that can’t,,
1.418988115566469e+18,2021-07-24 17:35:04+00:00,['1418988115566469127'],@FamousCorr @ukcyclingevents @mgf53 Congratulations from someone can’t ride a  bike 🚴🏼,,
1.4174271181878477e+18,2021-07-20 10:12:14+00:00,['1417427118187847680'],Old neighbour of mine and a local lad mashallah https://t.co/XgFWGo5Be0,,
1.413562702354686e+18,2021-07-09 18:16:25+00:00,['1413562702354685958'],This is why we toil https://t.co/yCjo7Rdp5p,,
1.4128975703057572e+18,2021-07-07 22:13:25+00:00,['1412897570305757184'],FYI @ALMBull https://t.co/5oNH2Ytjvu,,
1.410901019375149e+18,2021-07-02 09:59:50+00:00,['1410901019375149058'],@The_TUC: It's time for decent sick pay for all. https://t.co/U0asT2n05K,,
1.408946322628137e+18,2021-06-27 00:32:34+00:00,['1408946322628136961'],Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/qnDqCxU3qt,,
1.4087442149559665e+18,2021-06-26 11:09:28+00:00,['1408744214955966466'],@omid9 Mashallah 🤩 Shaykh,,
1.405834574949765e+18,2021-06-18 10:27:36+00:00,['1405834574949765122'],All those moaning minnies should be highlighting a #Torydefeat and not make it about how labour didn’t win an unwinnable seat #CheshamAndAmersham,,
1.4058339856836076e+18,2021-06-18 10:25:15+00:00,['1405833985683607553'],"@ZabMustefa Erm, No!",,
1.4034233767404257e+18,2021-06-11 18:46:22+00:00,['1403423376740425728'],NESSUN DORMAAAAA #EURO2020 https://t.co/Y2ugVgpZiV,,
1.402558640092033e+18,2021-06-09 09:30:12+00:00,['1402558640092033027'],Indiana Jones and the Last Crusade! https://t.co/az16R9xgWs,,
1.4007677544126917e+18,2021-06-04 10:53:52+00:00,['1400767754412691456'],Retweet with a photo that proves you were a fashion icon in your youth https://t.co/lkeJ4rpoaB https://t.co/9wBEuF6P8p,,
1.4000334751897477e+18,2021-06-02 10:16:06+00:00,['1400033475189747713'],Can someone give me a telephone number that i can ring to sort out my region on my #CineworldUnlimited card @cineworld,,
1.3989402859803238e+18,2021-05-30 09:52:09+00:00,['1398940285980323840'],I’m now fully #vaccinated #NHSCovidVaccine #nhs #luton https://t.co/1uySrLwkYZ,,im
1.3987100064097935e+18,2021-05-29 18:37:06+00:00,['1398710006409793540'],@cineworld @CineStevenage It was the 850pm showing of mortal kombat,,wa pm
1.398627874823889e+18,2021-05-29 13:10:45+00:00,['1398627874823888901'],Proud to once again be endorsed by our executive VP @DanielKebedeNEU @NEUnion #Cambridgeshire #bedford https://t.co/eanMETNs5A,,vp
1.3983696991429755e+18,2021-05-28 20:04:51+00:00,['1398369699142975496'],Dreadful service by @CineStevenage as manager refused to help! an unlimited customer since 2009 &amp; forced to pay uplifts for being in the wrong zone! Tried to call no answer &amp; do it online earlier but weblink didn’t work @cineworld,,
1.3980242578720154e+18,2021-05-27 21:12:11+00:00,['1398024257872015361'],"Father and son
#mytownmyshirt @lutontownst @LutonTown #Luton https://t.co/8BiG3qh5eJ",,
1.3965948113487012e+18,2021-05-23 22:32:05+00:00,['1396594811348701184'],@deputygrocott Tuna sandwich,,
1.3961115121551729e+18,2021-05-22 14:31:37+00:00,['1396111512155172866'],People of #luton get #vaccinated #SaveLives https://t.co/j2SIVJkzvU,,
1.395842246189228e+18,2021-05-21 20:41:39+00:00,['1395842246189228041'],NINE-NAAAYYYNNNEEE https://t.co/vtqASsHVzc,,
1.3913330544598794e+18,2021-05-09 10:03:44+00:00,['1391333054459879425'],@MayorofLondon Wow so many moaning minnies! Well done Mr Mayor,,mr
1.3911649372302418e+18,2021-05-08 22:55:42+00:00,['1391164937230241792'],Congratulations @SadiqKhan #LondonMayoralElection @UKLabour https://t.co/SO9jvw12fN,,
1.390738788465496e+18,2021-05-07 18:42:20+00:00,['1390738788465496071'],@AdamSmi59727507 @gavinshuker 36 VOTES!!!,,
1.389835145730044e+18,2021-05-05 06:51:35+00:00,['1389835145730043907'],A vote for @UKLabour on 6 May means a secure economy by backing local businesses and jobs. #VoteLabour https://t.co/usesC2Yv11,,
1.3897688237551288e+18,2021-05-05 02:28:02+00:00,['1389768823755128840'],STOP THE ROT! #VoteLabour @UKLabour https://t.co/yI9wd5NQLi,,
1.3888605763282043e+18,2021-05-02 14:18:59+00:00,['1388860576328204289'],I do want the #GlazersOut but not this. Ban all of them for life desecrating the stadium https://t.co/zAxBjBEJat,,
1.3859099550232248e+18,2021-04-24 10:54:16+00:00,['1385909955023224832'],"Calling on all lutonians, get the jab #LutonGetVaccinated #Luton @lutoncouncil @LutonTown https://t.co/O2Mn3eRGFS",,
1.3859041288162632e+18,2021-04-24 10:31:07+00:00,['1385904128816263172'],Know your rights (@neuoxon) #teachers @NEUnion https://t.co/AROQZw8beW,,
1.3823609045500027e+18,2021-04-14 15:51:37+00:00,['1382360904550002689'],"Hushed-up contracts, privileged access, jobs for their mates – it’s the return of #Torysleaze. 

The Conservatives can find billions for their mates but no money for #nurses. #ToryCorruption @UKLabour #VoteLabour https://t.co/MjA1fPVcN4",,
1.3820077988217078e+18,2021-04-13 16:28:30+00:00,['1382007798821707779'],"After giving David Cameron direct access to the heart of government, the Chancellor is hiding from scrutiny by Parliament.
@RishiSunak is nowhere to be seen. (@UKLabour) https://t.co/knrXyYasmp",,
1.381729284247683e+18,2021-04-12 22:01:47+00:00,['1381729284247683074'],@MarcusRashford Back in the classroom doing what do I do best #teacherlife,,
1.381682001254699e+18,2021-04-12 18:53:54+00:00,['1381682001254699016'],@mshafiquk Subhanullah. Jamat Ahle Sunnat zindabad,,
1.381662927133012e+18,2021-04-12 17:38:06+00:00,['1381662927133011979'],Delighted to be endorsed by @DanielKebedeNEU. District 6: vote @YaqubHanif #1 @NEUnion https://t.co/SNk1jASa1L,,
1.3813740324995768e+18,2021-04-11 22:30:08+00:00,['1381374032499576834'],District 6 comrades: vote @YaqubHanif for @NEUnion National Executive https://t.co/58gKSXqqiW,,
1.3798913930453484e+18,2021-04-07 20:18:39+00:00,['1379891393045348360'],"1 in 1000 women get blood clots from taking the contraceptive pill.
Nobody ever metions it.

And- it looks like maybe it’s a 1:250,000 chance with the #Oxford jab. (@EducatingJess) #AstraZeneca #BorisHasFailedBritain",,
1.379831212055933e+18,2021-04-07 16:19:31+00:00,['1379831212055932928'],@HeathrowAirport what are the procedures for picking up a family member from terminal 5? Same as before or has it changed?,,ha
1.374676718070403e+18,2021-03-24 10:57:24+00:00,['1374676718070403081'],@omid9 Mashallah 🤩 Uncle,,
1.374676618669654e+18,2021-03-24 10:57:00+00:00,['1374676618669654018'],@HelenLOHara @robbiereviews What @HelenLOHara said ☝️,,
1.3741121060946616e+18,2021-03-22 21:33:50+00:00,['1374112106094661634'],YES WE KHAN! #VoteLabour @SadiqKhan https://t.co/0xBz2aOznE,,
1.3728579693276365e+18,2021-03-19 10:30:21+00:00,['1372857969327636483'],@SpursOfficial launch a new logo https://t.co/rxVbdZTpFq,,
1.372466752366461e+18,2021-03-18 08:35:47+00:00,['1372466752366460929'],@MisterFirth WE’RE OUT OF COFFEE!,,
1.372466417036038e+18,2021-03-18 08:34:27+00:00,['1372466417036038144'],@MisterFirth Photocopiers out of order!,,
1.372273537239675e+18,2021-03-17 19:48:01+00:00,['1372273537239674893'],@GuzKhanOfficial Mashallah 🤩 Bro 😎,,
1.3708150117618852e+18,2021-03-13 19:12:21+00:00,['1370815011761885186'],@Nadine_Writes Same hate rag that was defended when attacking Muslims,,wa
1.36896464000537e+18,2021-03-08 16:39:38+00:00,['1368964640005369864'],@tezilyas Catch it on Star Plus!,,
1.36716957109914e+18,2021-03-03 17:46:41+00:00,['1367169571099140105'],#Budget2021 the Sunak brand continues to let us teachers down https://t.co/ID4iPTQpyZ,,u
1.367169196879143e+18,2021-03-03 17:45:11+00:00,['1367169196879142920'],#Budget2021 and nothing for us teachers https://t.co/xb9f6lpqNe,,u
1.363875847636218e+18,2021-02-22 15:38:36+00:00,['1363875847636217858'],Boris’ mop blocking out his mug #BorisHasFailedTheNation,,
1.363875344411857e+18,2021-02-22 15:36:36+00:00,['1363875344411856897'],HERE WE GO #BorisJohnson,,go
1.359181302931546e+18,2021-02-09 16:44:09+00:00,['1359181302931546112'],"£1750 all in is a good deal, innit! #CovidUK #ToryCovidCatastrophe",,
1.3567282106633626e+18,2021-02-02 22:16:26+00:00,['1356728210663362562'],@CllrRalphBerry Admire your choice of sauce!,,
1.353315098102788e+18,2021-01-24 12:13:57+00:00,['1353315098102788097'],@TVSanjeev That reminds of the cow flap! https://t.co/SIIG4setkX,,
