id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.562578836432122e+18,2022-08-24 23:13:20+00:00,['1562578836432121856'],"Day 341 of Taliban’s ban on girls’ education.🇦🇫

Afghan fathers do support girls education. They ask for proper school buildings.
Watch @SecKermani ‘s report on @PenPath1 ‘s mobile school set up by @matiullahwesa in Kandahar.
#LetAfghanGirlsLearn 
 https://t.co/XfezXwQdLr",,day taliban ban girl education afghan father support girl education ask proper school building watch report mobile school set kandahar
1.5622169611231642e+18,2022-08-23 23:15:22+00:00,['1562216961123164161'],"Day 340 of Taliban’s ban on girls’ secondary education.🇦🇫

Girls education is the most rewarding phenomenon. Explained well by incredible education champion, @matiullahwesa in his tweet quoted here.
#LetAfghanGirlsLearn https://t.co/fqMV7t4f3U",,day taliban ban girl secondary education girl education rewarding phenomenon explained well incredible education champion tweet quoted
1.5620760591468503e+18,2022-08-23 13:55:29+00:00,['1562076059146850307'],Mohmand.✌️✊ https://t.co/sUWIGMZPX3,,mohmand
1.5620550308275323e+18,2022-08-23 12:31:55+00:00,['1562055030827532291'],"From Waziristan to Swat…From Swat to Dir and Bajaur, Pashtuns are one and united against Re-Talibanisation.
This generation have seen thousands of their people killed and millions displaced.
The message is clear and loud!
No more terrorism.
No more Taliban.
1st pic: Bajaur. https://t.co/CrYeDjFSKX",,waziristan swatfrom swat dir bajaur pashtun one united retalibanisation generation seen thousand people killed million displaced message clear loud terrorism taliban st pic bajaur
1.5618441495690609e+18,2022-08-22 22:33:57+00:00,['1561844149569060865'],"Day 339 of Taliban’s ban on girls’ secondary education.🇦🇫

The ban on learning, teaching and educating reveals the reality of how ignorant Taliban are!
#LetAfghanGirlsLearn",,day taliban ban girl secondary education ban learning teaching educating reveals reality ignorant taliban
1.5616944031352586e+18,2022-08-22 12:38:55+00:00,['1561694403135258626'],*دردونکي,,
1.5616765941245788e+18,2022-08-22 11:28:09+00:00,['1561676594124578818'],"First there was less peace &amp; security as Taliban were bombing Afghanistan. Now in their rule there is more security with a “ negative peace” and zero human rights. A graveyard peace.
Listen to @BarakPashtana
#LetAfghanGirlsLearn 
 https://t.co/R8mptBQiwf",,first wa le peace amp security taliban bombing afghanistan rule security negative peace zero human right graveyard peace listen
1.5616434033681777e+18,2022-08-22 09:16:15+00:00,['1561643403368177665'],@MrDawodZai @joannakluzik @AmbSzweWarszawa @ambJHofman @TomaszSiemoniak @tomas_niklasson @GretaThunberg @HNajibullah @MunazaShaheed @SenseandC_sense Congratulations 🥳,,congratulation
1.5616189882364764e+18,2022-08-22 07:39:14+00:00,['1561618988236476417'],@QamarNaseemPak @MalalaFundPK @Malala @UNGEI @KPESED Blessings. Wish them more unity and more success.,,blessing wish unity success
1.561497085345669e+18,2022-08-21 23:34:51+00:00,['1561497085345669121'],"Day 338 of Taliban’s ban on girls’ secondary education.

The ban on learning &amp; 
teaching reveals the dark reality of how Taliban intend to lead 🇦🇫. 
By banning education Taliban have proved that they are too ignorant to rule a country. Absolutely incapable.
#LetAfghanGirlsLearn",,day taliban ban girl secondary education ban learning amp teaching reveals dark reality taliban intend lead banning education taliban proved ignorant rule country absolutely incapable
1.5613283355521188e+18,2022-08-21 12:24:17+00:00,['1561328335552118784'],"@AhsanJPirzada @TJPirzada @UniofOxford @ajpirzada Many many congratulations to @TJPirzada, to your beautiful parents and to your whole family.We all are so proud of Talha.He is a gem.🥳",,many many congratulation beautiful parent whole familywe proud talhahe gem
1.5612523316641505e+18,2022-08-21 07:22:17+00:00,['1561252331664150528'],"For every out of school girl.
For every Afghan girl who deserves an education as her basic human right.
#LetAfghanGirlsLearn https://t.co/YqBEgZKUxD",,every school girl every afghan girl deserves education basic human right
1.5612048636058255e+18,2022-08-21 04:13:39+00:00,['1561204863605825536'],@MYE_Leopards @malalapto Congratulations 👏🏽 👏🏽,,congratulation
1.5611351634421391e+18,2022-08-20 23:36:42+00:00,['1561135163442139136'],"Day 337 of Taliban’s ban on girls’ secondary education.

“ I want to become a successful journalist in the future. I would love to serve my country, &amp; education is my basic human right.”-Kerishma Rasheedi (16)🇦🇫
#LetAfghanGirlsLearn 
Video:@amnestysasia 
 https://t.co/0uhZzcjSXJ",,day taliban ban girl secondary education want become successful journalist future would love serve country amp education basic human rightkerishma rasheedi video
1.5611030786396815e+18,2022-08-20 21:29:12+00:00,['1561103078639681536'],Bullies are not leaders and leaders are not bullies.,,bully leader leader bully
1.56077547232102e+18,2022-08-19 23:47:25+00:00,['1560775472321019904'],"Day 336 of Taliban’s ban on girls’ education.🇦🇫

Afghan women are absolutely right &amp; justified in their demand for the international community to ban Taliban’s travel until they lift up the ban on girls’ education.
#BanTalibanTravel #LetAfghanGirlsLearn 
 https://t.co/9MpiziVWsI",,day taliban ban girl education afghan woman absolutely right amp justified demand international community ban taliban travel lift ban girl education
1.5604081663236874e+18,2022-08-18 23:27:52+00:00,['1560408166323687425'],"Day 335 of Taliban’s ban on girls’ secondary education.

“The international community should not wait for the reopening of girls’ secondary schools in Afghanistan. The world must respond and act to this issue.” @heatherbarr1⁩ 
#LetAfghanGirlsLearn  https://t.co/BVZ9bcYS8D",,day taliban ban girl secondary education international community wait reopening girl secondary school afghanistan world must respond act issue
1.560028103392518e+18,2022-08-17 22:17:38+00:00,['1560028103392518145'],*takeover,,takeover
1.560026660040315e+18,2022-08-17 22:11:54+00:00,['1560026660040314881'],"Day 334 of Taliban’s ban on girls’ secondary education.

“ My life has changed a lot. After the Taliban take over, I haven’t been to school. And I don’t know when it will reopen?”- Huda, Kabul 🇦🇫
#LetAfghanGirlsLearn 
 https://t.co/XVbpg3OegV",,day taliban ban girl secondary education life ha changed lot taliban take havent school dont know reopen huda kabul
1.5599711737897984e+18,2022-08-17 18:31:25+00:00,['1559971173789798400'],"..@Malala ’s this quote is so true about Afghanistan under Taliban.
#LetAfghanGirlsLearn
Video: @Europarl_EN 
 https://t.co/sjQHPXZVP4",,quote true afghanistan taliban video
1.5599212100997366e+18,2022-08-17 15:12:53+00:00,['1559921210099736577'],"Many congratulations to you @PrincipalLang to the inspirational teachers and the brilliant students of @MYE_Leopards on achieving an A in your first state ratings.🥳
More success to @MYE_Leopards #MalalaStrong. Ameen https://t.co/gxDhTDVd2o",,many congratulation inspirational teacher brilliant student achieving first state rating success ameen
1.559916754054398e+18,2022-08-17 14:55:10+00:00,['1559916754054397952'],@HibaAfghani Inshallah ✌️✊,,inshallah
1.5597777534482555e+18,2022-08-17 05:42:50+00:00,['1559777753448255488'],"له ښاره د هندارو سوداګر باسي په زوره 
خپل شکل یرَولي دي بلا غوندې څه خلک
-درویش دوراني
Media is the mirror and they are scared of their reflection. Stoning the mirror will not change their ugly reality.
Threat to you is strongly condemnable. https://t.co/pZu1Njg5xT",,medium mirror scared reflection stoning mirror change ugly reality threat strongly condemnable
1.5596891464233e+18,2022-08-16 23:50:44+00:00,['1559689146423300096'],*Day:333 https://t.co/6nOWGZieX4,,day
1.5596890028438364e+18,2022-08-16 23:50:10+00:00,['1559689002843836416'],*333,,
1.5596865901543014e+18,2022-08-16 23:40:35+00:00,['1559686590154301441'],"Day 233 of Taliban’s ban on girls’ secondary education.

“They (Taliban) are the same, even worse.
In 21st century we are not allowed to go for work to go for education…”-Tooba Ataei🇦🇫 speaks to @BBCYaldaHakim 
#LetAfghanGirlsLearn 
 https://t.co/CBAIJxQ7zq",,day taliban ban girl secondary education taliban even worse st century allowed go work go educationtooba ataei speaks
1.5594925579729306e+18,2022-08-16 10:49:34+00:00,['1559492557972930560'],Video: @MalakRaheelShah,,video
1.5594904431503278e+18,2022-08-16 10:41:10+00:00,['1559490443150327808'],@Drikram_anthro True,,true
1.5594896772578345e+18,2022-08-16 10:38:07+00:00,['1559489677257834496'],"Listen to the brave people of Dir, 
“We don’t accept terrorism.
We want peace… 
We demand our security forces. We demand our provincial govt. We demand the federal govt.
We want peace…!”
#Dir, #KhyberPakhtunKhwa 
 https://t.co/6X3DrKQdWF",,listen brave people dir dont accept terrorism want peace demand security force demand provincial govt demand federal govt want peace
1.5592990283655905e+18,2022-08-15 22:00:33+00:00,['1559299028365590532'],Video:@syed2000,,video
1.5592985927535534e+18,2022-08-15 21:58:49+00:00,['1559298592753553408'],"Day 332 of Taliban’s ban on girls’ education. 🇦🇫

“Today, my classmates and I have a black day and a day of mourning. But the ruling group is celebrating its one-year anniversary.”- An Afghan girl’s heartbreaking appeal.
#LetAfghanGirlsLearn 
 https://t.co/H3llrsMwL7",,day taliban ban girl education today classmate black day day mourning ruling group celebrating oneyear anniversary afghan girl heartbreaking appeal
1.5591800163820544e+18,2022-08-15 14:07:38+00:00,['1559180016382054401'],"You can veil their bodies but not their souls.
They are the unstoppable Afghan women. Freedom is in their DNA.
#FreeAfghanistan 
 https://t.co/7sLVnXQZkk",,veil body soul unstoppable afghan woman freedom dna
1.559155962363224e+18,2022-08-15 12:32:03+00:00,['1559155962363224068'],"In the last 1 year,Taliban have taken Afghanistan 20 years back.
They have eliminated its flag, anthem &amp; constitution.
Oppressed minorities.
Banned women from learning, working &amp; moving freely. 
Brought killings,hunger,&amp; lawlessness.
#blackday15August 
 https://t.co/mx0ceioqa4",,last yeartaliban taken afghanistan year back eliminated flag anthem amp constitution oppressed minority banned woman learning working amp moving freely brought killingshungeramp lawlessness
1.5589882084526408e+18,2022-08-15 01:25:28+00:00,['1558988208452640769'],"Taliban are the same. Afghanistan has changed.
Long live the brave women of Afghanistan.
#FreeAfghanistan 
 https://t.co/2vOoiQr0RD",,taliban afghanistan ha changed long live brave woman afghanistan
1.5589860019383542e+18,2022-08-15 01:16:42+00:00,['1558986001938354180'],@anarina Thank you for resharing .🙏,,thank resharing
1.5589048526122025e+18,2022-08-14 19:54:14+00:00,['1558904852612202497'],"Day:331🇦🇫

In the last year,Taliban have taken Afghanistan 20 years back into the past.
They have eliminated its flag, anthem &amp; constitution.
Oppressed minorities.
Banned women from learning, working &amp; moving freely. 
1 year of killings,hunger,&amp; lawlessness.
#LetAfghanGirlsLearn",,day last yeartaliban taken afghanistan year back past eliminated flag anthem amp constitution oppressed minority banned woman learning working amp moving freely year killingshungeramp lawlessness
1.5585321505378345e+18,2022-08-13 19:13:15+00:00,['1558532150537834496'],"Day 330 of Taliban’s ban on girls’ education.🇦🇫

The most resilient women of the world protesting against the most barbaric oppressors of the world;Taliban.
They are demanding for freedom, education,work and food.
In solidarity with
#LetAfghanGirlsLearn
 https://t.co/EfChztGvDf",,day taliban ban girl education resilient woman world protesting barbaric oppressor worldtaliban demanding freedom educationwork food solidarity
1.5582203322127278e+18,2022-08-12 22:34:12+00:00,['1558220332212727809'],"Day 329 of Taliban’s ban on girls’ secondary education.

A year long ban on secondary education means that there won’t be a new intake of girls to university. Taliban must be held accountable for their crime of diminishing girls education in 🇦🇫
#LetAfghanGirlsLearn",,day taliban ban girl secondary education year long ban secondary education mean wont new intake girl university taliban must held accountable crime diminishing girl education
1.5577140703876424e+18,2022-08-11 13:02:29+00:00,['1557714070387642368'],"Day 328 of Taliban’s ban on girls’ secondary education.🇦🇫

Banning girls from schools is like clipping their wings.
Let Afghan girls fly.
#LetAfghanGirlsLearn 
 https://t.co/CVIOaeWvv0",,day taliban ban girl secondary education banning girl school like clipping wing let afghan girl fly
1.55766070369937e+18,2022-08-11 09:30:26+00:00,['1557660703699369984'],"Taliban are running out of excuses. Religious issues, cultural issues, logistical issues…. bla bla bla…
All none sense.
#LetAfghanGirlsLearn https://t.co/xhiAEYPjJE",,taliban running excuse religious issue cultural issue logistical issue bla bla bla none sense
1.5573994790027346e+18,2022-08-10 16:12:25+00:00,['1557399479002734594'],"@rabeadurrani Thank you for your kind words. In solidarity with #BraveAfghanWomen &amp;
#LetAfghanGirlsLearn",,thank kind word solidarity amp
1.5573641877262418e+18,2022-08-10 13:52:11+00:00,['1557364187726241793'],عمران خان نے اپنی تقریر میں KP کے وزیروں کو طالبان کی دھمکی کا تو ذکر کیا مگر دیر میں ملک لیاقت پر ہونے والے قاتلانہ حملے اور سوات میں DSP  کو زخمی کرنے اور فوجی اہلکاروں سمیت یرغمال کرنے کی مذمت نہیں کی۔ بلکہ بین السطور یہ پیغام دیا کہ وہ اور طالبان دونوں ایک (امریکہ مخالف) ہیں۔,,kp dsp
1.5573356281021153e+18,2022-08-10 11:58:42+00:00,['1557335628102115334'],"Day 327 of Taliban’s ban on girls’education.

“Ever since (Kabul fall) Taliban forced some 850,000 girls out of school.
We will raise our voices against every injustice until our last breath.”-Monesa Mobarez,Human rights activist.”🇦🇫
#LetAfghanGirlsLearn 
 https://t.co/0qW2p3VUiz",,day taliban ban girlseducation ever since kabul fall taliban forced girl school raise voice every injustice last breathmonesa mobarezhuman right activist
1.5570278026286203e+18,2022-08-09 15:35:30+00:00,['1557027802628620291'],"The people in power must take a break from their petty politics.
Listen!….!
Listen to the people of Waziristan, Dir and Swat.
The re-emergence of Taliban is an existential threat to our people and our land.
#NoMoreTerrorism https://t.co/g4HVdffJi9",,people power must take break petty politics listen listen people waziristan dir swat reemergence taliban existential threat people land
1.5570167773721436e+18,2022-08-09 14:51:42+00:00,['1557016777372143621'],"عوام کے بے تحاشا جانی و مالی نقصان،کئی فوجی آپریشنوں اور لاکھوں لوگوں کے بے گھر ہونے کے بعد سوات اور دیر میں قائم ہونے والا امن 12سال بعد بھی شدید خطرے میں ہے۔ 
دیر میں ملک لیاقت پر قاتلانہ حملہ اور سوات میں طالبان کا ایک DSP کو یرغمال بنانا ریاست کی رٹ اور قانون کے ساتھ مذاق ہے۔",,dsp
1.5569788241847951e+18,2022-08-09 12:20:53+00:00,['1556978824184795137'],"Day 326 of Taliban’s ban on girls’ education.

“Every day we follow the news, praying they will announce girls can go to school tomorrow. And nobody but the leader of the Taliban knows when that “tomorrow” will come.-Humera17🇦🇫
#LetAfghanGirlsLearn  https://t.co/wgK8ynWlhQ",,day taliban ban girl education every day follow news praying announce girl go school tomorrow nobody leader taliban know tomorrow comehumera
1.5567837712943557e+18,2022-08-08 23:25:49+00:00,['1556783771294355456'],"Day 325 of Taliban’s ban on girls’ education.

 “I wanted to become president of my country, not for position, wealth, or fame but to build my country and make Kabul as beautiful as Paris. But now I can’t even go to school.”-Maryam,🇦🇫
#LetAfghanGirlsLearn  https://t.co/wgK8ynWlhQ",,day taliban ban girl education wanted become president country position wealth fame build country make kabul beautiful paris cant even go schoolmaryam
1.556594916603601e+18,2022-08-08 10:55:22+00:00,['1556594916603600896'],"يَا أَهْلَ الْكِتَابِ لِمَ تَلْبِسُونَ الْحَقَّ بِالْبَاطِلِ وَتَكْتُمُونَ الْحَقَّ وَأَنْتُمْ تَعْلَمُونَ
Surat Aal-i-Imraan : 71

O People of the Book! Why do you mix the truth with falsehood, and conceal the truth while you know [it]
 https://t.co/fcNw9xE40e",,surat aaliimraan people book mix truth falsehood conceal truth know
1.5563859074349793e+18,2022-08-07 21:04:51+00:00,['1556385907434979331'],"Unbelievable, incredible!
You made history #ArshadNadeem!👏🏽👏🏽
Congratulations 🇵🇰
#CommonwealthGames2022 
#JavelinThrow 
 https://t.co/nuXhcXkJSp",,unbelievable incredible made history congratulation
1.556273225465725e+18,2022-08-07 13:37:05+00:00,['1556273225465724928'],@ArshadOlympian1 Best of luck 🤞,,best luck
1.5562309734186394e+18,2022-08-07 10:49:12+00:00,['1556230973418639360'],"Day 324 of Taliban’s ban.🇦🇫

“Dear world, We are the only country on earth where girls can’t go to high school, just think about that.”-Afghan girls

Afghan girls’ heartbreaking plea for the world to support:
#LetAfghanGirlsLearn 
⁦@christinalamb⁩  https://t.co/wgK8ynEJTg",,day taliban ban dear world country earth girl cant go high school think thatafghan girl afghan girl heartbreaking plea world support
1.556182890156794e+18,2022-08-07 07:38:08+00:00,['1556182890156793857'],@sabin_journo @WOW360PK @afiasalam @abbasnasir59 @QuatrinaHosain @ShaziaAttaMarri @NKMalazai @OborneTweets @SaeedGhani1 @BBhuttoZardari @nighatdad Congratulations 🥳,,congratulation
1.5560650145613578e+18,2022-08-06 23:49:44+00:00,['1556065014561357824'],"شمالی وزیرستان میں آئے روز ٹارگٹ کلنگ اور آج لوئر دیر میں MPA  ملک لیاقت پر قاتلانہ حملے میں انکے بھائی اور بھتیجے سمیت 4 افراد کی شہادت اور انکا شدید زخمی ہونا انتہائی قابل مذمت ہے۔
یہ بڑھتی ہوئی دہشت گردی خیبر پختونخوا کے امن کیلئے بہت بڑا خطرہ ہے۔
سب نے ملکر سد٘باب کرنا ہوگا۔",,mpa
1.5558663525058314e+18,2022-08-06 10:40:19+00:00,['1555866352505831424'],"Day 323 of Taliban’s ban on girls’ secondary education.🇦🇫

“We want girls education!
We want schools!
We want our rights!”
 #PenPathKabul

#PenPathGirlsEduCampaign
#LetAfghanGirlsLearn 
 https://t.co/1HkaLVXis3",,day taliban ban girl secondary education want girl education want school want right
1.5555212440737915e+18,2022-08-05 11:48:59+00:00,['1555521244073791489'],"Day 322 of Taliban’s ban on girls’ secondary education. 🇦🇫

With every passing day Taliban are pushing Afghanistan towards ignorance, illiteracy &amp; poverty. The continued ban on girls' education will be devastating for the future of Afghanistan.
Taliban must #LetAfghanGirlsLearn",,day taliban ban girl secondary education every passing day taliban pushing afghanistan towards ignorance illiteracy amp poverty continued ban girls' education devastating future afghanistan taliban must
1.5550892314663567e+18,2022-08-04 07:12:19+00:00,['1555089231466356736'],"Day 321 of Taliban’s ban on girls’ secondary education.🇦🇫

Women and girls in Kabul continue to raise their voice for their basic right to an education. They must be heard. Taliban must reopen all girls secondary schools and #LetAfghanGirlsLearn https://t.co/eVPSKCUadJ",,day taliban ban girl secondary education woman girl kabul continue raise voice basic right education must heard taliban must reopen girl secondary school
1.554752778513285e+18,2022-08-03 08:55:22+00:00,['1554752778513285120'],@Historyheroesuk @GretaThunberg @Malala It was so nice to meet you in person. Welcome. Always.,,wa nice meet person welcome always
1.5547110741712404e+18,2022-08-03 06:09:39+00:00,['1554711074171240450'],"Day 320 🇦🇫

I am an Afghan woman
Just 1yr ago.
I was free to learn.
I was free to work.
I served in the army &amp; police.
I was in the parliament.
I was in every sector of life -
Media, diplomacy &amp; business.
I could even fly. But now
Taliban don’t #LetMeLearn.
#LetAfghanGirlsLearn https://t.co/bxJIM2xd10",,day afghan woman yr ago wa free learn wa free work served army amp police wa parliament wa every sector life medium diplomacy amp business could even fly taliban dont
1.5543836225259274e+18,2022-08-02 08:28:29+00:00,['1554383622525927424'],"Day:319🇦🇫

This eye opening report reveals about Taliban’s nefarious designs to end women’s higher education.
By banning secondary schools there will be no fresh entries in to the Universities. 
Before it’s too late we must stand with
#LetAfghanGirlsLearn  https://t.co/wDohTbGUk9",,day eye opening report reveals taliban nefarious design end woman higher education banning secondary school fresh entry university late must stand
1.554250294984409e+18,2022-08-01 23:38:41+00:00,['1554250294984409088'],@E_Pennington_ @theirworld @TransformingEdu @UN In solidarity with #LetMeLearn #LetAfghanGirlsLearn,,solidarity
1.5541659353381274e+18,2022-08-01 18:03:28+00:00,['1554165935338127360'],@OfficialDGISPR Prayers for their safety. Ameen.,,prayer safety ameen
1.554105914864636e+18,2022-08-01 14:04:58+00:00,['1554105914864635906'],"@sana_J2 Good gesture.
But Pakistan needs a system where every child can have access to free, safe and quality education.",,good gesture pakistan need system every child access free safe quality education
1.5541046050548e+18,2022-08-01 13:59:46+00:00,['1554104605054799873'],"Dear World,
I am an Afghan girl.
“I don’t want to be a girl bride.
I don’t want to be forced into child labour.
I don’t want to be offline without connectivity.
I want a chance,an opportunity to fulfil my talent.”But,
The Taliban don’t #LetMeLearn 
They must #LetAfghanGirlsLearn https://t.co/Evrn1lH82s",,dear world afghan girl dont want girl bride dont want forced child labour dont want offline without connectivity want chancean opportunity fulfil talentbut taliban dont must
1.554095214041645e+18,2022-08-01 13:22:27+00:00,['1554095214041645056'],"Next month, world leaders will meet @UN #TransformingEducation summit in New York. Young people have a message for their leaders: #LetMeLearn. It is time for leaders to take this demand seriously.
Ziauddin Yousafzai 🇵🇰
https://t.co/BM6dyo41qN",,next month world leader meet summit new york young people message leader time leader take demand seriously ziauddin yousafzai
1.55407803449967e+18,2022-08-01 12:14:11+00:00,['1554078034499670016'],"پاکستان میں غربت،جہالت، بد نظمی اور بدامنی کی ایک بڑی وجہ آبادی میں بے تحاشہ اضافہ ہے۔ایک اہم مسلۂ جس کے لئے حکومتوں کی پاس کوئی منصوبہ بندی نہیں۔اس حوالے سے نہ تو سول سوسائٹی کی تنظیمیں متحرک ہیں اور نہ میڈیا اس موضوع پر بات کرتی ہے۔ 

Video @ShehzadRoy 
 https://t.co/lcdkHOz7fU",,video
1.5539833643482153e+18,2022-08-01 05:58:00+00:00,['1553983364348215297'],"Day 318 of Taliban’s ban.🇦🇫

Governments around the world should ban Taliban’s entry to their countries unless they lift their long standing ban on girls' secondary education.
The world must show their solidarity in action. Only then will Taliban let
#LetAfghanGirlsLearn",,day taliban ban government around world ban taliban entry country unless lift long standing ban girls' secondary education world must show solidarity action taliban let
1.553875000817492e+18,2022-07-31 22:47:24+00:00,['1553875000817491968'],"@Mehwishkakakhel You have chosen such a worthy cause for your life.
Wish you more power for the empowerment of the most marginalised and vulnerable people.",,chosen worthy cause life wish power empowerment marginalised vulnerable people
1.5538482727286088e+18,2022-07-31 21:01:11+00:00,['1553848272728608771'],"Many congratulations on this remarkable achievement.🥳
Wish you more. https://t.co/NgJIIyz4Fw",,many congratulation remarkable achievement wish
1.5536581527212933e+18,2022-07-31 08:25:43+00:00,['1553658152721293314'],"Day 317
Taliban regime has effectively banned girls' education for the last 10 months yet many countries have continued informal diplomatic relations with them.
Women's rights &amp; education should have the same importance in 🇦🇫, as they do elsewhere in the 🌍
#LetAfghanGirlsLearn",,day taliban regime ha effectively banned girls' education last month yet many country continued informal diplomatic relation women's right amp education importance elsewhere
1.553633596254077e+18,2022-07-31 06:48:09+00:00,['1553633596254076929'],"I wish Mr Wang Yi could tell  ‘Afghan interim govt’s FM’ that if women in China can go to space why women in Afghanistan can’t go to school? Taliban must:
#LetAfghanGirlsLearn https://t.co/LDpK2ayW87",,wish mr wang yi could tell afghan interim govts fm woman china go space woman afghanistan cant go school taliban must
1.5534568577419305e+18,2022-07-30 19:05:51+00:00,['1553456857741930496'],"This picture tells the story that is much more than floods.
Balochistan is the most marginalised province of Pakistan.#Balochistan https://t.co/uFQjbDZHbF",,picture tell story much flood balochistan marginalised province pakistan
1.5534552846554726e+18,2022-07-30 18:59:36+00:00,['1553455284655472641'],@Msafdartm Happy birthday to you dear Safdar. 🥳,,happy birthday dear safdar
1.5533652508455895e+18,2022-07-30 13:01:50+00:00,['1553365250845589505'],@aoepoeRadesh @Malala Much love respect from all of us.♥️✊,,much love respect u
1.5533182915858596e+18,2022-07-30 09:55:14+00:00,['1553318291585859585'],"Day 316:

In the 21st century, whilst women of many countries around the world are in science, space and sports, Afghan girls are deprived of their very basic right to education. Taliban are ruining the potential of 🇦🇫 by stopping girls from going to school.
#LetAfghanGirlsLearn",,day st century whilst woman many country around world science space sport afghan girl deprived basic right education taliban ruining potential stopping girl going school
1.5531980088792228e+18,2022-07-30 01:57:16+00:00,['1553198008879222784'],"@ShamaJunejo Badshah is brilliant.
Many congratulations 🥳",,badshah brilliant many congratulation
1.5531944171667292e+18,2022-07-30 01:43:00+00:00,['1553194417166729221'],@TJPirzada Many congratulations. You deserve this and much more.🥳,,many congratulation deserve much
1.5531614457219236e+18,2022-07-29 23:31:59+00:00,['1553161445721923584'],@Jahanzebca @Malala Very soon Inshallah:),,soon inshallah
1.5531596949774828e+18,2022-07-29 23:25:02+00:00,['1553159694977482757'],@Jahanzebca @Malala Together in this journey.🙏♥️,,together journey
1.5531111084451512e+18,2022-07-29 20:11:58+00:00,['1553111108445151236'],@zulfiqar_toru @Malala Feel humbled.🙏♥️,,feel humbled
1.5528041768491663e+18,2022-07-28 23:52:20+00:00,['1552804176849166336'],Video: @taylorroyle,,video
1.5528036725135524e+18,2022-07-28 23:50:19+00:00,['1552803672513552384'],"Day 315 of Taliban’s ban.🇦🇫

“Every child deserves the chance to reach her full potential and pursue her wildest dreams”. @Malala

It’s so tragic that Taliban have deprived Afghan girls from their very basic dream to go to schools.
#LetAfghanGirlsLearn 
 https://t.co/T3Z3gSFrjH",,day taliban ban every child deserves chance reach full potential pursue wildest dream tragic taliban deprived afghan girl basic dream go school
