id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.40150812939801e+18,2021-06-06 11:55:51+00:00,['1401508129398009856'],@miss_teasel Oh thank you! I'm sure it'll be lovely and it's been nice not to do any planning for a while 🤣 But it just makes it all the more lovely to see weddings that have gone ahead! How does it feel to be a married woman? 😍,thank i'm sure it'll lovely nice planning make lovely see wedding gone ahead doe feel married woman,True,thank i make feel woman 
1.4015010568786575e+18,2021-06-06 11:27:45+00:00,['1401501056878657542'],@miss_teasel Oh how wonderful! Huge congratulations to you both and what a stunning photo! 😍 I had to postpone mine until next year so I feel your pain with regards to plans changing constantly! I'm so happy for you both! 😍,wonderful huge congratulation stunning photo postpone mine next year feel pain regard plan changing constantly i'm happy,True,congratulation photo postpone mine year feel regard plan 
1.4014972384179118e+18,2021-06-06 11:12:34+00:00,['1401497238417911809'],"@grahamandre Oh Graham, I'm so sorry to hear your news but glad she passed peacefully. Sending you huge hugs and lots of love xxxxx",graham i'm sorry hear news glad passed peacefully sending huge hug lot love xxxxx,True,graham i news hug lot xxxxx 
1.4011867464073052e+18,2021-06-05 14:38:47+00:00,['1401186746407305219'],@Gwenelope I'll keep reporting whenever I see their harassment of you xxx,i'll keep reporting whenever see harassment xxx,True,i reporting xxx 
1.401138489828184e+18,2021-06-05 11:27:02+00:00,['1401138489828184065'],@bunarium Cute but naughty 🤣,cute naughty,True,cute naughty 
1.4011346792988262e+18,2021-06-05 11:11:54+00:00,['1401134679298826240'],@Black1970Gary @welfare_one @WWFScotland @NatureUK @wildlife_birds @SIBirdClub What a stunning photo! 😍,stunning photo,True,photo 
1.4011345287233083e+18,2021-06-05 11:11:18+00:00,['1401134528723308548'],"@bunarium Oh they definitely were, unlike my current 'angels' 🙄 https://t.co/MCiTR0UmWt",definitely unlike current 'angels',True,
1.4011058719087698e+18,2021-06-05 09:17:25+00:00,['1401105871908769794'],@Gwenelope @_bandwagonesque I think I might have to go back to bed - my spelling this morning is *very* poor. I'll report myself to my own employer for this...,think might back bed spelling morning poor i'll report employer,True,think bed morning i employer 
1.4011056688121938e+18,2021-06-05 09:16:37+00:00,['1401105668812193792'],"@Gwenelope @_bandwagonesque Utterly mad. But that seems to 'fun' a word for it. It's mean, nasty and incomprehensible 😔",utterly mad seems 'fun' word mean nasty incomprehensible,True,word mean incomprehensible 
1.4011052815772795e+18,2021-06-05 09:15:05+00:00,['1401105281577279492'],"@Gwenelope @_bandwagonesque Like o said the other day, it's the complete lack of self-awareness that amazes me. When you're complaining about someone doing the same thing you're doing. But it's OK for you to do it because you're the victim?! Ugh.",like said day complete lack selfawareness amazes complaining someone thing victim ugh,True,day lack selfawareness someone thing victim 
1.4011017211207393e+18,2021-06-05 09:00:56+00:00,['1401101721120739328'],"@Gwenelope @_bandwagonesque Bloody hell! I didn't realise poor @_bandwagonesque has received so many 😳 And to think by that I'm sort of implying that 3 or 4 is ""fine"" is just surreal. The time this all must take the complainant?! Honestly, I have no words 😔",bloody hell realise poor received many think i'm sort implying fine surreal time must take complainant honestly word,True,bloody hell realise time complainant word 
1.4011010550359122e+18,2021-06-05 08:58:17+00:00,['1401101055035912195'],"@MrPat3l @TheMrBirch Oh no, I'm so sorry to hear that! Hope it's not long before you're on the mend x",i'm sorry hear hope long mend,True,i mend 
1.4010914361126584e+18,2021-06-05 08:20:04+00:00,['1401091436112658435'],"@__codexterous Well, maybe it will appear one day 🤔",well maybe appear one day,True,day 
1.4010905410776474e+18,2021-06-05 08:16:30+00:00,['1401090541077647362'],"@__codexterous Oh darn, not on Android 😭",darn android,True,darn android 
1.4010902925399245e+18,2021-06-05 08:15:31+00:00,['1401090292539924481'],"@__codexterous This is brilliant, thank you!",brilliant thank,True,thank 
1.401089727600771e+18,2021-06-05 08:13:16+00:00,['1401089727600771073'],"@MissK_KS2 @emmccatt @JenniferRead6 Oh gosh, I've barely done anything! As I've said, your school is very lucky to have you, as is the dyscalculia community x",gosh i've barely done anything i've said school lucky dyscalculia community,True,gosh i anything school dyscalculia community 
1.4010891619820997e+18,2021-06-05 08:11:01+00:00,['1401089161982099457'],"*UK* Here is the opt-out form you need to complete by *23rd June* if you don't want your medical data being collected and possibly sold onto third parties for ""research and planning"". https://t.co/tMiadpFtPZ",optout form need complete june want medical data collected possibly sold onto third party research planning,True,june party research planning 
1.4009388615015588e+18,2021-06-04 22:13:47+00:00,['1400938861501558788'],"@bunarium Here are my Bridge brothers, Fred (on the left) and Ginger (stuffing his face) ❤️ https://t.co/LUqsnbLUay",bridge brother fred left ginger stuffing face,True,bridge brother ginger face 
1.4009082089616955e+18,2021-06-04 20:11:59+00:00,['1400908208961695745'],@hazelmpinner Love it! 😍,love,True,love 
1.4008903901784064e+18,2021-06-04 19:01:10+00:00,['1400890390178406413'],@Primary_MissTY6 Eeek! Did you have fun though? 😍,eeek fun though,True,fun 
1.400884623614296e+18,2021-06-04 18:38:16+00:00,['1400884623614296064'],@ItsEmilyKaty @Kirsty_H220 Fantastic work! Congratulations 🎊,fantastic work congratulation,True,work congratulation 
1.4008727673696625e+18,2021-06-04 17:51:09+00:00,['1400872767369662464'],"@sambaileyrab Oh I wouldn't even dare with His Majesty Onny Ponny or the Queen herself, Amber Bamber 😳 https://t.co/9jSNU9ndi4",even dare majesty onny ponny queen amber bamber,True,onny ponny bamber 
1.4008523939617055e+18,2021-06-04 16:30:11+00:00,['1400852393961705472'],@JenniferRead6 @MissK_KS2 @emmccatt Oh that is strange! 😳,strange,True,strange 
1.4008412255535145e+18,2021-06-04 15:45:49+00:00,['1400841225553514498'],@MissK_KS2 @emmccatt @JenniferRead6 Aw thanks Natalie! 😍,thanks natalie,True,
1.4008138659407503e+18,2021-06-04 13:57:06+00:00,['1400813865940750337'],@Gwenelope Oh well done Bronwyn! 💪,well done bronwyn,True,bronwyn 
1.4007215162250445e+18,2021-06-04 07:50:08+00:00,['1400721516225044487'],@alicesimpson194 @HelenAWitty @clcsimon @mr_c_classroom @missteachxo @Real_ASS_Head @mrpwteaches @MrsKteacherUK @Educating_Brum @LiviaChanL @MissMartin1807 @ReachoutASC @sendadvocacyltd @ScottPughsley @KatePlym @mrkeys_dht @pippaADDvantage Wow! That's amazing! 😍,wow that's amazing,True,wow 
1.400719913166291e+18,2021-06-04 07:43:46+00:00,['1400719913166290944'],@MsJasmineMN Bloody hell! 😳,bloody hell,True,bloody hell 
1.4007197707151073e+18,2021-06-04 07:43:12+00:00,['1400719770715107328'],@Actionjackson Well this has brightened up my morning no end! 😍,well brightened morning end,True,morning end 
1.4007192089971753e+18,2021-06-04 07:40:58+00:00,['1400719208997175298'],@squirreljo @oozogg @TeacherPaul1978 @Toriaclaire @Alienwife99 @ladeidiomas Oh my gosh I LOVE THIS! 😍,gosh love,True,
1.400718993854505e+18,2021-06-04 07:40:06+00:00,['1400718993854504961'],@oldandrewuk Blimey 😳 I'm a bit stunned reading this for the first time. That whole investigation must have taken so much of your time! But for the rest of us it's really helpful to know just what the police should and shouldn't be responding to.,blimey i'm bit stunned reading first time whole investigation must taken much time rest really helpful know police responding,True,blimey i bit time investigation time rest 
1.4007163726452244e+18,2021-06-04 07:29:41+00:00,['1400716372645224448'],@RachelOrr @christmas_clock ALWAYS good to find another Christmas fanatic! 😂,always good find another christmas fanatic,True,christmas 
1.4007148576080568e+18,2021-06-04 07:23:40+00:00,['1400714857608056835'],@christmas_clock @RachelOrr Whoohoo! 😍 https://t.co/IMr8uSmzBx,whoohoo,True,whoohoo 
1.4007146240986153e+18,2021-06-04 07:22:45+00:00,['1400714624098615297'],@DanielBundred @critic_drama full-time so I guess on a 1:1 basis I would disagree with your original statement.,fulltime guess basis would disagree original statement,True,basis statement 
1.4007144747058872e+18,2021-06-04 07:22:09+00:00,['1400714474705887232'],"@DanielBundred @critic_drama They learnt better possibly because of the separation between us as well. They definitely learnt though, the majority of my students did, and what I learnt then improved my classroom practice. As a result of what I learnt as a professional I'm now moving into remote teaching...",learnt better possibly separation well definitely learnt though majority student learnt improved classroom practice result learnt professional i'm moving remote teaching,True,separation majority student classroom practice result i remote teaching 
1.400713942356353e+18,2021-06-04 07:20:02+00:00,['1400713942356353028'],@DanielBundred @critic_drama As a 1:1 dyscalculia teacher it was really interesting to see how well some of my students with ASD did with remote learning though. I think they actually preferred not the use the physical manipulatives and just see a problem laid out in front of them on the screen...,dyscalculia teacher really interesting see well student asd remote learning though think actually preferred use physical manipulatives see problem laid front screen,True,dyscalculia see remote think problem 
1.4007113423072993e+18,2021-06-04 07:09:42+00:00,['1400711342307299330'],@oozogg @TeacherPaul1978 @Toriaclaire @Alienwife99 @ladeidiomas @squirreljo Thank you lovely Emma! I love this! 😍 https://t.co/ilVmVzliuZ,thank lovely emma love,True,thank love 
1.4007101496360346e+18,2021-06-04 07:04:58+00:00,['1400710149636034560'],"@HelenAWitty @clcsimon @mr_c_classroom @missteachxo @Real_ASS_Head @mrpwteaches @MrsKteacherUK @Educating_Brum @LiviaChanL @MissMartin1807 @ReachoutASC @alicesimpson194 @sendadvocacyltd @ScottPughsley @KatePlym @mrkeys_dht @pippaADDvantage Thanks Helen, that's really kind of you! 😍",thanks helen that's really kind,True,kind 
1.4005577362707003e+18,2021-06-03 20:59:20+00:00,['1400557736270700545'],@hensforhire Gorgeous! 😍,gorgeous,True,
1.400544815188648e+18,2021-06-03 20:07:59+00:00,['1400544815188647939'],@mrlockyer I'd definitely like to see the Christmas list please! 😍,i'd definitely like see christmas list please,True,i list please 
1.4003778675199017e+18,2021-06-03 09:04:36+00:00,['1400377867519901704'],@MissWPrimary @OGTeaches Nope! I'm the same 🙋🏼‍♀️,nope i'm,True,nope i 
1.400374734571946e+18,2021-06-03 08:52:09+00:00,['1400374734571945984'],@pamwhetnall @every_heron Oh how beautiful! 😍,beautiful,True,beautiful 
1.4003742869473894e+18,2021-06-03 08:50:22+00:00,['1400374286947389449'],@MrHtheteacher Happy birthday Chris! Have a fantastic day! 🎈,happy birthday chris fantastic day,True,birthday day 
1.4003736134469796e+18,2021-06-03 08:47:41+00:00,['1400373613446979584'],@haribotweets I'm a lot less cheesy on here. And there are far fewer bunnies than in real life 🤣,i'm lot cheesy far fewer bunny real life,True,i lot cheesy life 
1.4003665105400463e+18,2021-06-03 08:19:28+00:00,['1400366510540046338'],"@CraigJEYFS Oh my best friend got married on Saturday! It was amazing to actually see real people at the reception, felt so normal again! 😍",best friend got married saturday amazing actually see real people reception felt normal,True,friend saturday 
1.400215620503978e+18,2021-06-02 22:19:53+00:00,['1400215620503977988'],@helmarhad @bairdjulia Seriously?! That's so kind of you! I'll do the same once I've read it 😍,seriously that's kind i'll i've read,True,kind 
1.4002152972950692e+18,2021-06-02 22:18:36+00:00,['1400215297295069191'],"@gary_1990_ Oh my goodness, I haven't been there for years! How great to see it again 😍",goodness year great see,True,year see 
1.4002144212013793e+18,2021-06-02 22:15:07+00:00,['1400214421201379340'],@preciousways12 Oh I'm so sorry to hear this 😢 Binky free Oreo xxx,i'm sorry hear binky free oreo xxx,True,i oreo xxx 
1.4002114024181637e+18,2021-06-02 22:03:07+00:00,['1400211402418163717'],@BouchMaths I completely understand and have had to do the same thing myself. And from the way you worded your tweet I can already see it was the right thing to do. Well done on taking such a brave step xxx,completely understand thing way worded tweet already see right thing well done taking brave step xxx,True,thing way tweet thing step xxx 
1.400210496075309e+18,2021-06-02 21:59:31+00:00,['1400210496075309059'],@CrowtherSim Sound advice.,sound advice,True,sound advice 
1.400209984705663e+18,2021-06-02 21:57:29+00:00,['1400209984705662979'],@helmarhad @bairdjulia Oh wow! That looks really intriguing! 😍,wow look really intriguing,True,look 
1.4001388399691735e+18,2021-06-02 17:14:47+00:00,['1400138839969173504'],@Andy My birthday twin! Have a great day 🎊,birthday twin great day,True,birthday day 
1.4000790599467172e+18,2021-06-02 13:17:14+00:00,['1400079059946717184'],I will never not share this blog about how to teach time! It's genius @ClareSealy 👍 https://t.co/pjckqLrGpQ,never share blog teach time genius,True,share teach time genius 
1.4000762590702592e+18,2021-06-02 13:06:06+00:00,['1400076259070259204'],@mrswaltertweets Eeek!,eeek,True,eeek 
1.4000687669611233e+18,2021-06-02 12:36:20+00:00,['1400068766961123328'],"@primaryteachew Oh good for you! I love going out on ym own, it's such a a treat cos I can do whatever I want! 😍",good love going treat whatever want,True,love treat 
1.4000629058910454e+18,2021-06-02 12:13:03+00:00,['1400062905891045380'],@TsuiAllen Snap! I picked mine up less than a week ago and my middle-aged eyes are already starting to protest that they're not strong enough 😭😭😭,snap picked mine week ago middleaged eye already starting protest they're strong enough,True,snap week eye protest 
1.400059577245311e+18,2021-06-02 11:59:49+00:00,['1400059577245310977'],"Even as a private tutor I know this is right. It doesn't work for everyone so I know there are some I can help, but in the main the teacher knows those students best. And they know best what support they need. https://t.co/VOAxEwc5ov",even private tutor know right work everyone know help main teacher know student best know best support need,True,tutor work everyone help teacher student support need 
1.400053445751722e+18,2021-06-02 11:35:27+00:00,['1400053445751721984'],"@specialsciteach I'm so sorry to see this. This was me in October, the GP was brilliant and I was able to refer myself to the NHS Healthy Minds service via the website (I think it's called different things in different counties). Please please feel free to DM if it might help xxx",i'm sorry see october brilliant able refer healthy mind service via website think called different thing different county please please feel free might help xxx,True,i refer mind service thing county please 
1.4000418291528376e+18,2021-06-02 10:49:18+00:00,['1400041829152837635'],Perfect 50th birthday weekend then! 🤩 https://t.co/ssbLnetn6u,perfect birthday weekend,True,birthday weekend 
1.4000392474873242e+18,2021-06-02 10:39:02+00:00,['1400039247487324160'],@DevelopingH @kateowbridge @deputygrocott @DyscalculiaInfo Ooo I provide whole school INSET if you would be interested. Contact me at info@amanda-davey-dyscalculia.co.uk or have a look at my website to see if it's the sort of thing you might be interested in 👍,ooo provide whole school inset would interested contact infodaveydyscalculiacouk look website see sort thing might interested,True,school inset contact look thing 
1.400005791084601e+18,2021-06-02 08:26:06+00:00,['1400005791084601347'],@miss_c_teaches Nooooooo! Now I'm leaving the classroom I can't justify buying these 😭😭😭,nooooooo i'm leaving classroom can't justify buying,True,nooooooo i classroom buying 
1.3999987061040865e+18,2021-06-02 07:57:56+00:00,['1399998706104086532'],@wildlifephoto83 @BBCSpringwatch My pleasure! 😍,pleasure,True,pleasure 
1.3999969287132365e+18,2021-06-02 07:50:53+00:00,['1399996928713236480'],@squirreljo @Toriaclaire @EdConnect1 @deputygrocott Oh I'm so sorry to hear that! Honestly bloody well done getting through it. In a lot of ways I know that I look after myself a bit better after each time so I try to keep that as a positive. Although I struggle myself I genuinely am at the end of a DM if you ever need support xxx,i'm sorry hear honestly bloody well done getting lot way know look bit better time try keep positive although struggle genuinely end ever need support xxx,True,i lot way time struggle support xxx 
1.399996124266746e+18,2021-06-02 07:47:41+00:00,['1399996124266745856'],@wildlifephoto83 @BBCSpringwatch Oh I think it's a brilliant photo! 😍,think brilliant photo,True,think photo 
1.3999955384021197e+18,2021-06-02 07:45:21+00:00,['1399995538402119684'],@mr_alfredb Lots of positive vibes coming your way! This man always makes me smile so I hope he makes you smile too x https://t.co/u9xbWTV8aR,lot positive vibe coming way man always make smile hope make smile,True,lot vibe way man hope smile 
1.3999946964585554e+18,2021-06-02 07:42:00+00:00,['1399994696458555394'],@squirreljo @Toriaclaire @EdConnect1 @deputygrocott Oh super! Maybe message the very lovely @Toriaclaire to let her know. I'm a bit out of touch with how things work now because the last year has been a bit of a mental health black hole. Just getting back into things now but Toria is the best person to speak to 😍,super maybe message lovely let know i'm bit touch thing work last year bit mental health black hole getting back thing toria best person speak,True,message let thing work year health hole thing toria person speak 
1.399994385870332e+18,2021-06-02 07:40:46+00:00,['1399994385870331904'],@squirreljo @Toriaclaire @EdConnect1 Ha! Maybe 🤣 We've had a pretty good run though 🤣,maybe we've pretty good run though,True,run 
1.3999943014347694e+18,2021-06-02 07:40:26+00:00,['1399994301434769411'],"@squirreljo @Toriaclaire @EdConnect1 @deputygrocott Yes, they're wonderful too! 😍",yes they're wonderful,True,
1.3999931709145784e+18,2021-06-02 07:35:57+00:00,['1399993170914578432'],"@squirreljo @Toriaclaire @EdConnect1 Oh my goodness! I just can't believe that! We used to go down to the Coy Carp all the time, sometimes on the boat 😍 I don't suppose your in-laws have anything to do with Harefield Marina do they? That's where we used to live until April 😍",goodness can't believe used coy carp time sometimes boat suppose inlaws anything harefield marina that's used live april,True,goodness time anything marina april 
1.3999888617580175e+18,2021-06-02 07:18:49+00:00,['1399988861758017538'],"@jude_teacher @Actionjackson Oh I'm so sorry, its so hard when they go because they are such big personalities! And those pictures with your gorgeous cat are so sweet. But I completely understand what you mean 😔",i'm sorry hard big personality picture gorgeous cat sweet completely understand mean,True,i personality picture sweet mean 
1.3999880197136753e+18,2021-06-02 07:15:29+00:00,['1399988019713675264'],"Happy half-term everyone #FFBWednesday! ☀ I'm a specialist dyscalculia teacher offering online tutoring and school INSET at https://t.co/Ka60xMKguE. Click below for a great dyscalculia webinar led by @DyscalculiaInfo and myself on Jun 19 at 10am:
https://t.co/d5Tv0UsMYE https://t.co/f3Vptdpncz",happy halfterm everyone i'm specialist dyscalculia teacher offering online tutoring school inset click great dyscalculia webinar led jun,True,halfterm everyone dyscalculia teacher school inset click webinar jun 
1.399987988176773e+18,2021-06-02 07:15:21+00:00,['1399987988176773124'],"@deputygrocott Happy half-term everyone #FFBWednesday! ☀ I'm a specialist dyscalculia teacher offering online tutoring and school INSET at https://t.co/Ka60xMKguE. Click below for a great dyscalculia webinar led by @DyscalculiaInfo and myself on Jun 19 at 10am:
https://t.co/d5Tv0UsMYE",happy halfterm everyone i'm specialist dyscalculia teacher offering online tutoring school inset click great dyscalculia webinar led jun,True,halfterm everyone dyscalculia teacher school inset click webinar jun 
1.3999876330660209e+18,2021-06-02 07:13:56+00:00,['1399987633066020865'],@squirreljo @Toriaclaire @EdConnect1 @deputygrocott PS Super spellings in my tweet about #FFBWednesday 😬 Sorry about that 🤣,super spelling tweet sorry,True,tweet sorry 
1.3999874344783135e+18,2021-06-02 07:13:09+00:00,['1399987434478313472'],"@squirreljo @Toriaclaire @EdConnect1 @deputygrocott If anyone has a question they need help with, Toria can either send out a general tweet with # TVTTagTeam in it and we'll see it and help. Or tag us in tweets about our specific subjects areas. If we're part of the tag team we're always happy to help 👍",anyone question need help toria either send general tweet tvttagteam we'll see help tag tweet specific subject area we're part tag team we're always happy help,True,anyone question need help tweet tvttagteam help tweet area part tag team help 
1.399986631717884e+18,2021-06-02 07:09:58+00:00,['1399986631717883905'],"@squirreljo @Toriaclaire @EdConnect1 No way! Seriously?! We took our first (and only) narrowboat holiday on the Oxford 😍 5 years ago next weekend, having sold up our houses, we moved onto our boat and (mostly) never looked back! We're on the Aylesbury Arm at the moment having moved from Harefield 😍",way seriously took first narrowboat holiday oxford year ago next weekend sold house moved onto boat mostly never looked back we're aylesbury arm moment moved harefield,True,way narrowboat holiday year weekend house boat moment harefield 
1.3999855634287002e+18,2021-06-02 07:05:43+00:00,['1399985563428700160'],"@jude_teacher @Actionjackson First of all, LOVE THIS! Secondly, I'm loving your profile pic 😍 I'm a fellow bunny mum and they're gorgeous 😍",first love secondly i'm loving profile pic i'm fellow bunny mum they're gorgeous,True,profile pic i bunny mum 
1.3999851316418847e+18,2021-06-02 07:04:00+00:00,['1399985131641884672'],@squirreljo @Toriaclaire @EdConnect1 Ooo but ehw ay have you joined in with #FFBWednesday yet? Another great way to meet fellow educators. Check out @deputygrocott feed for the main tweet 👍,ooo ehw joined yet another great way meet fellow educator check feed main tweet,True,ehw way meet educator check feed tweet 
1.3999847673497108e+18,2021-06-02 07:02:33+00:00,['1399984767349710849'],@squirreljo @Toriaclaire @EdConnect1 It's always great to meet someone with buns! We live on a narrowboat and we're one of about 3 or 4 boats I know of with bunnies on them 😍,always great meet someone bun live narrowboat we're one boat know bunny,True,meet someone narrowboat boat bunny 
1.3999805491843686e+18,2021-06-02 06:45:47+00:00,['1399980549184368645'],@squirreljo @Toriaclaire @EdConnect1 ...she will come and nudge you so that you serve her in a timely fashion. And we do it. We are such slaves 😳,come nudge serve timely fashion slave,True,nudge fashion slave 
1.3999803361179607e+18,2021-06-02 06:44:57+00:00,['1399980336117960706'],@squirreljo @Toriaclaire @EdConnect1 Oh they're gorgeous! But clearly suffering as much as muly two 🤣 Meet Amber. Amber has tons of hay in reach at all times. But why should she get it herself? Instead she begs us to pick some hay and hand feed it to her. About 10 times a day. And if you're not paying attention... https://t.co/STW46nlqEl,they're gorgeous clearly suffering much muly two meet amber amber ton hay reach time get instead begs pick hay hand feed time day paying attention,True,hay reach time pick hay hand time day attention 
1.399839422812758e+18,2021-06-01 21:25:00+00:00,['1399839422812758020'],@squirreljo @Toriaclaire @EdConnect1 Gorgeous doggy too! I have rescue rabbits 😍 https://t.co/i6ZRhAf78v,gorgeous doggy rescue rabbit,True,doggy rescue rabbit 
1.399838536971473e+18,2021-06-01 21:21:29+00:00,['1399838536971472900'],"@squirreljo @Toriaclaire @EdConnect1 Great to meet you, Jo! And well done for reaching out, I remember how daunting I found that first message but everyone here is just so lovely and supportive 😍",great meet well done reaching remember daunting found first message everyone lovely supportive,True,meet remember message everyone 
1.399838180166275e+18,2021-06-01 21:20:04+00:00,['1399838180166275073'],"@HAClare @WomenEd Thanks so much, Helen. I'm following you now so I'll keep in contact x",thanks much helen i'm following i'll keep contact,True,helen i i contact 
1.3998220699872625e+18,2021-06-01 20:16:03+00:00,['1399822069987262464'],"@Toriaclaire @Alienwife99 Oh you must, its absolutely stunning! 😍",must absolutely stunning,True,
1.399819945417007e+18,2021-06-01 20:07:37+00:00,['1399819945417007111'],@vewilk213 @Toriaclaire Best of luck! 🍀,best luck,True,luck 
1.3998197798887956e+18,2021-06-01 20:06:57+00:00,['1399819779888795650'],@Toriaclaire @Alienwife99 We loved it when we went a couple of years ago (in the 'before times' 🤣) so recommended it to them 😍,loved went couple year ago 'before times' recommended,True,year 
1.3998195801896428e+18,2021-06-01 20:06:09+00:00,['1399819580189642752'],@HAClare @WomenEd Looks wonderful! Definitely the sort of recharge I need as well - perimenopause has hit me right in the face over the last 2 months 😬,look wonderful definitely sort recharge need well perimenopause hit right face last month,True,look sort recharge face month 
1.3998192551352812e+18,2021-06-01 20:04:52+00:00,['1399819255135281152'],@Toriaclaire @Alienwife99 Oh that looks stunning! My friend and her brand new hubby are up in Keswick for a staycation honeymoon this week 😍,look stunning friend brand new hubby keswick staycation honeymoon week,True,look friend brand hubby keswick staycation honeymoon week 
1.3997400943539036e+18,2021-06-01 14:50:19+00:00,['1399740094353903617'],@oozogg @Toriaclaire @DyscalculiaInfo Yes we really like it thanks! Getting to know a bit more about our new town top - we found a beautiful lake yesterday that will definitely become my mindfulness spot 😍,yes really like thanks getting know bit new town top found beautiful lake yesterday definitely become mindfulness spot,True,town top lake yesterday mindfulness spot 
1.3997139074895258e+18,2021-06-01 13:06:15+00:00,['1399713907489525764'],@Illwriteitdown @ThainMike @MathsWebb Oh me too! Start my last year in my 40s tomorrow 😳,start last year tomorrow,True,start year tomorrow 
1.3996807508620984e+18,2021-06-01 10:54:30+00:00,['1399680750862098434'],@oozogg @Toriaclaire @DyscalculiaInfo Oh how exciting! How's it going? Xxx,exciting how's going xxx,True,
1.3996196730130678e+18,2021-06-01 06:51:48+00:00,['1399619673013067782'],@oozogg @Toriaclaire @DyscalculiaInfo My pleasure! How are you doing? ☀,pleasure,True,pleasure 
1.3996180212121764e+18,2021-06-01 06:45:14+00:00,['1399618021212176384'],@GandhiAshit @Britnatureguide @WorldofWilds @IndiAves @ThePhotoHour @BirdLife_Asia @BirdWatchingMag @NatureIn_Focus @NikonIndia Wow! Absolutely stunning! 😍,wow absolutely stunning,True,wow 
1.3996178075501445e+18,2021-06-01 06:44:23+00:00,['1399617807550144515'],@Toriaclaire @DyscalculiaInfo You too my lovely! Are you up to anything nice? I'm tutoring then preparing for my webinar today then tomorrow its my BIRTHDAY! 🎂,lovely anything nice i'm tutoring preparing webinar today tomorrow birthday,True,anything i webinar today tomorrow birthday 
1.3996156449167155e+18,2021-06-01 06:35:48+00:00,['1399615644916715523'],"Happy half-term everyone #TinyVoiceTalks! ☀ I'm a specialist dyscalculia teacher offering online tutoring and school INSET at https://t.co/Ka60xMKguE. Click below for a great dyscalculia webinar led by @DyscalculiaInfo and myself on Jun 19 at 10am:
https://t.co/d5Tv0UsMYE https://t.co/eBjvgmuAeQ",happy halfterm everyone i'm specialist dyscalculia teacher offering online tutoring school inset click great dyscalculia webinar led jun,True,halfterm everyone dyscalculia teacher school inset click webinar jun 
1.3996155889604526e+18,2021-06-01 06:35:34+00:00,['1399615588960452608'],"@Toriaclaire Happy half-term everyone #TinyVoiceTalks! ☀ I'm a specialist dyscalculia teacher offering online tutoring and school INSET at https://t.co/Ka60xMKguE. Click below for a great dyscalculia webinar led by @DyscalculiaInfo and myself on Jun 19 at 10am:
https://t.co/d5Tv0UsMYE",happy halfterm everyone i'm specialist dyscalculia teacher offering online tutoring school inset click great dyscalculia webinar led jun,True,halfterm everyone dyscalculia teacher school inset click webinar jun 
1.3994685681530348e+18,2021-05-31 20:51:22+00:00,['1399468568153034754'],"@NicolePonsford @5Naureen @neuroteachers @GECCollect Oh my goodness, I'm so sorry to see this thread. I hate that anyone has to go through such heartbreak. Big hugs to you all xxx",goodness i'm sorry see thread hate anyone heartbreak big hug xxx,True,goodness i anyone heartbreak hug xxx 
1.3994209099083407e+18,2021-05-31 17:41:59+00:00,['1399420909908340737'],@mattdechaine @frankkilopezzz Really beautiful! We're just sat on our back deck enjoying the warmth ☀️,really beautiful we're sat back deck enjoying warmth,True,deck enjoying warmth 
1.3994140144557793e+18,2021-05-31 17:14:35+00:00,['1399414014455779329'],"@MrEFinch @sharperpencils Oh my goodness, why did I book August! Now I really can't wait!",goodness book august really can't wait,True,goodness book 
1.3994136683166515e+18,2021-05-31 17:13:13+00:00,['1399413668316651521'],@MrEFinch @sharperpencils Oh and reliquaries are AMAZING! 😍,reliquary amazing,True,amazing 
1.3994136022479258e+18,2021-05-31 17:12:57+00:00,['1399413602247925761'],@MrEFinch @sharperpencils Oh my goodness I just can't wait! 😍,goodness can't wait,True,goodness 
1.3994110882660475e+18,2021-05-31 17:02:57+00:00,['1399411088266047489'],"@MrEFinch @sharperpencils And for everyone who loves a good saint, check out @DrJaninaRamirez book 'The Private Lives of Saints' which is great! 😇",everyone love good saint check book 'the private life saints' great,True,everyone saint check book life 
1.3994105876422492e+18,2021-05-31 17:00:58+00:00,['1399410587642249235'],@MrEFinch @sharperpencils Ooo I'm going to see that in August! What was it like? I do LOVE anything medieval 😍 https://t.co/ryaT0iqBTv,ooo i'm going see august like love anything medieval,True,ooo i see love anything medieval 
1.3994091162090906e+18,2021-05-31 16:55:07+00:00,['1399409116209090570'],@frankkilopezzz @mattdechaine Aw thanks @frankkilopezzz! And I hope you have a fabulous time @mattdechaine 😍 What a great week to be aboard a boat ☀,thanks hope fabulous time great week aboard boat,True,time week boat 
1.3993305713572332e+18,2021-05-31 11:43:01+00:00,['1399330571357233154'],"@Gwenelope @Jonesy_K8 Hey, we need to stick with the people we enjoy seeing on here and you're one of them for me 👍",hey need stick people enjoy seeing one,True,
1.399329331470553e+18,2021-05-31 11:38:05+00:00,['1399329331470553091'],@Gwenelope @Jonesy_K8 Thanks love x,thanks love,True,
1.3993291300937236e+18,2021-05-31 11:37:17+00:00,['1399329130093723651'],@KellMcRae Definitely 👍,definitely,True,
1.399328918092538e+18,2021-05-31 11:36:27+00:00,['1399328918092537856'],@Gwenelope @Jonesy_K8 Would you mind letting me know too so i can unfollow of nec? No probs if you'd rather not x,would mind letting know unfollow nec probs rather,True,nec probs 
