Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
643,1.3146474887716332e+18,2020-10-09 19:22:40+00:00,['1314647488771633154'],I said 6 but ok https://t.co/hCWl0VI7Bx,,i said 6 but ok ,True,False
647,1.3143247172522885e+18,2020-10-08 22:00:06+00:00,['1314324717252288518'],Oh mood??? https://t.co/qa4Tyo8NCM,,oh mood ,True,False
648,1.3143223450798449e+18,2020-10-08 21:50:40+00:00,['1314322345079844866'],"""But how do Anglicans know about loaves and fishes???"" 
- the resident Catholic, aka @ohnorobot",,"but how do anglicans know about loaves and fishes 
 the resident catholic aka ",True,False
654,1.3131498914310715e+18,2020-10-05 16:11:45+00:00,['1313149891431071745'],today one of the kids had a nosebleed for half an hour 😬,,today one of the kids had a nosebleed for half an hour ,True,False
657,1.3129572821924209e+18,2020-10-05 03:26:24+00:00,['1312957282192420864'],@jaykaytho @Stacy_B @contradict @murphysgay @theodykens @AzgedaMurphy @sunofalycia Dies heroically lmao I don't think so,,       dies heroically lmao i dont think so,True,False
658,1.3128940276715028e+18,2020-10-04 23:15:03+00:00,['1312894027671502848'],@jaykaytho @madiii_innit we're gonna look amazing,,  were gonna look amazing,True,False
659,1.3128937788737208e+18,2020-10-04 23:14:03+00:00,['1312893778873720833'],@jaykaytho @madiii_innit Happy w either but maybe white for a change! How bout you?,,  happy w either but maybe white for a change how bout you,True,False
660,1.3128935359774392e+18,2020-10-04 23:13:06+00:00,['1312893535977439233'],@jaykaytho @madiii_innit UM YES,,  um yes,True,False
661,1.3126993861499822e+18,2020-10-04 10:21:37+00:00,['1312699386149982208'],welcome to day 4 of torrential rain aka summer is gone and dead,,welcome to day 4 of torrential rain aka summer is gone and dead,True,False
662,1.3126974178888663e+18,2020-10-04 10:13:47+00:00,['1312697417888866306'],"@ohnorobot : doesn't wear glasses 

me every 5 seconds: hey loo- oh you can't see",,"  doesnt wear glasses 

me every 5 seconds hey loo oh you cant see",True,False
663,1.312670772268335e+18,2020-10-04 08:27:55+00:00,['1312670772268335105'],"please. i know what one is, I'm just peak idiot today",,please i know what one is im just peak idiot today,True,False
664,1.3126707706829087e+18,2020-10-04 08:27:54+00:00,['1312670770682908678'],my brain: what's a landline 🤦🏼‍♀️ https://t.co/3dlgdfLlSB,,my brain whats a landline  ,True,False
665,1.312442110952366e+18,2020-10-03 17:19:17+00:00,['1312442110952366080'],he's an awkward dad and it's wonderful https://t.co/a0H97BtMfr,,hes an awkward dad and its wonderful ,True,False
668,1.3121344611153592e+18,2020-10-02 20:56:48+00:00,['1312134461115359232'],@shanemadej rhyming magical and clavicles? genius. yes.,, rhyming magical and clavicles genius yes,True,False
671,1.3117852064462807e+18,2020-10-01 21:48:59+00:00,['1311785206446280711'],Wow 2020 is a complete shit show ain't it https://t.co/uavj88VAra,,wow 2020 is a complete shit show aint it ,True,False
672,1.31175547473229e+18,2020-10-01 19:50:51+00:00,['1311755474732290049'],@DRRRK I bet!,, i bet,True,False
673,1.311755436119425e+18,2020-10-01 19:50:41+00:00,['1311755436119425024'],@calumishere @eateroftrash @ohnorobot don't mean i'm wrong 🤷🏼‍♀️,,   dont mean im wrong ,True,False
678,1.311592982945071e+18,2020-10-01 09:05:10+00:00,['1311592982945071106'],@eateroftrash @ohnorobot no,,  no,True,False
679,1.3114026036124385e+18,2020-09-30 20:28:40+00:00,['1311402603612438531'],"@calumishere @ohnorobot ding ding ding we have a claimant, your Bonnie will be shipped to you at your earliest convenience using your money not mine",,  ding ding ding we have a claimant your bonnie will be shipped to you at your earliest convenience using your money not mine,True,False
680,1.311364357113217e+18,2020-09-30 17:56:41+00:00,['1311364357113217024'],@dragonbreads @ohnorobot but I love Immy,,  but i love immy,True,False
681,1.3113638113167729e+18,2020-09-30 17:54:31+00:00,['1311363811316772865'],@dragonbreads @ohnorobot please just take Bonnie,,  please just take bonnie,True,False
682,1.3113612998263112e+18,2020-09-30 17:44:32+00:00,['1311361299826311171'],@jaykaytho Sold,, sold,True,False
684,1.3113559691972198e+18,2020-09-30 17:23:21+00:00,['1311355969197219842'],"""I always prefer my coconut oil un-fucked"" @ohnorobot at the virgin coconut oil i bought.

please.
free house trained human to a good home.
answers to ""what's up nerd""
likes star wars",,"i always prefer my coconut oil unfucked  at the virgin coconut oil i bought

please
free house trained human to a good home
answers to whats up nerd
likes star wars",True,False
685,1.3113506344284652e+18,2020-09-30 17:02:09+00:00,['1311350634428465154'],"""It's plant based but has omega 3 in it""
""oh finally your brain will work""

🙄",,"its plant based but has omega 3 in it
oh finally your brain will work

",True,False
686,1.3113506321425695e+18,2020-09-30 17:02:09+00:00,['1311350632142569475'],SOMEONE COME GET THEIR BONNIE. I AM DONE WITH HER,,someone come get their bonnie i am done with her,True,False
695,1.310253109835432e+18,2020-09-27 16:20:59+00:00,['1310253109835431936'],Imagine being like this but also posting your number on twitter....... It was easy to find while reporting 😇 https://t.co/gUuhPuaGZ6,,imagine being like this but also posting your number on twitter it was easy to find while reporting  ,True,False
698,1.3101874932586043e+18,2020-09-27 12:00:15+00:00,['1310187493258604544'],@tallaghtcowboy @Minceirbeoir @EmmaJaneDempsey And finding the culture alien? Grand excuse. I don't understand 80% of choices white people make but I won't be being loudly insulting to them.,,   and finding the culture alien grand excuse i dont understand 80 of choices white people make but i wont be being loudly insulting to them,True,False
699,1.3101871641693716e+18,2020-09-27 11:58:56+00:00,['1310187164169371649'],"@tallaghtcowboy @Minceirbeoir @EmmaJaneDempsey ""We had one bad experience so everyone from the culture is the same and we will talk loudly about it in public"" aka racist. It's okay, you can admit it. Then we all can move on, report ya quicker, and be done with it.",,   we had one bad experience so everyone from the culture is the same and we will talk loudly about it in public aka racist its okay you can admit it then we all can move on report ya quicker and be done with it,True,False
702,1.3101543207976755e+18,2020-09-27 09:48:26+00:00,['1310154320797675520'],"They're not, keep on. https://t.co/ZZVnPaR2D1",,theyre not keep on ,True,False
707,1.30986322712422e+18,2020-09-26 14:31:44+00:00,['1309863227124219906'],"@SindyLJoyce Amazing, thank you - hadn't thought of that one being on Amazon",, amazing thank you  hadnt thought of that one being on amazon,True,False
708,1.3098607233428357e+18,2020-09-26 14:21:47+00:00,['1309860723342835713'],"Happy #EuropeanDayofLanguages 
Love having this one up on my classroom wall ❤️

If anyone knows of anything similar, pass it my way please. Could paste the whole school with em, our kids would be so happy https://t.co/3Ms62QPgYa",,"happy  
love having this one up on my classroom wall 

if anyone knows of anything similar pass it my way please could paste the whole school with em our kids would be so happy ",True,False
715,1.3093641302777324e+18,2020-09-25 05:28:30+00:00,['1309364130277732352'],"Fantastically worded, all of this. Please read https://t.co/RnxJgW4dry",,fantastically worded all of this please read ,True,False
717,1.3092333891705692e+18,2020-09-24 20:48:59+00:00,['1309233389170569222'],@ProudlyPastoral Sending hugs and support - it truly can be horrific some days but you're doing a good thing,, sending hugs and support  it truly can be horrific some days but youre doing a good thing,True,False
718,1.309233294442193e+18,2020-09-24 20:48:36+00:00,['1309233294442192896'],ask me about my mental health i dare you,,ask me about my mental health i dare you,True,False
719,1.30918993572395e+18,2020-09-24 17:56:18+00:00,['1309189935723950083'],"@_dodo @SherrieRomany @TravellersTimes @HoweAndCo @GypsyTravellerM @BameFor @gate @GypsyTravellers If anyone could, it's them 🤞🤞",,        if anyone could its them ,True,False
720,1.309172258628395e+18,2020-09-24 16:46:04+00:00,['1309172258628395009'],@_dodo @SherrieRomany @TravellersTimes @HoweAndCo @GypsyTravellerM @BameFor @gate @GypsyTravellers That's such a good idea,,        thats such a good idea,True,False
721,1.3091675888035717e+18,2020-09-24 16:27:30+00:00,['1309167588803571719'],"@SherrieRomany @_dodo @TravellersTimes @HoweAndCo @GypsyTravellerM @BameFor @gate @GypsyTravellers So glad she's getting the support, absolutely horrific what happened to her",,        so glad shes getting the support absolutely horrific what happened to her,True,False
722,1.3091674740516168e+18,2020-09-24 16:27:03+00:00,['1309167474051616773'],"The videos from this are disgusting.. 
Hands up if you've ever said our police are better than Americas because this shows how wrong you are 😠
Really do need a whole lot more support for these communities and people. 
If you're #BLM I want you to show the same. #TLM https://t.co/qSeRuabBVG",,"the videos from this are disgusting 
hands up if youve ever said our police are better than americas because this shows how wrong you are 
really do need a whole lot more support for these communities and people 
if youre  i want you to show the same  ",True,False
724,1.309031262817063e+18,2020-09-24 07:25:48+00:00,['1309031262817062912'],love this place.. 4 police cars and a lad on the loose up and down the road by school with a crow bar,,love this place 4 police cars and a lad on the loose up and down the road by school with a crow bar,True,False
725,1.3090199015380623e+18,2020-09-24 06:40:39+00:00,['1309019901538062336'],More of this please ❤️ https://t.co/uGkDG1AOf1,,more of this please  ,True,False
726,1.3090196856991498e+18,2020-09-24 06:39:48+00:00,['1309019685699149825'],I'd pay to see that... https://t.co/WVfXE8rSj8,,id pay to see that ,True,False
730,1.3088569211984077e+18,2020-09-23 19:53:02+00:00,['1308856921198407689'],"@TarynDeVere I used to do this with my year ones, got them every time!",, i used to do this with my year ones got them every time,True,False
733,1.3088292458593976e+18,2020-09-23 18:03:03+00:00,['1308829245859397632'],regretting not owning a proper boxing bag and only buying the two drinks,,regretting not owning a proper boxing bag and only buying the two drinks,True,False
734,1.3088292403648717e+18,2020-09-23 18:03:02+00:00,['1308829240364871681'],if anyone's got any better way to deal with frustratingly stupid education system stuff do gimme a shout,,if anyones got any better way to deal with frustratingly stupid education system stuff do gimme a shout,True,False
735,1.308819450116952e+18,2020-09-23 17:24:08+00:00,['1308819450116952064'],"So glad to say I stand in solidarity with you all ❤️ 

Brilliantly worded letter, hopeful a response actually happens! https://t.co/PhZllowW9C",,"so glad to say i stand in solidarity with you all  

brilliantly worded letter hopeful a response actually happens ",True,False
741,1.3084555361244652e+18,2020-09-22 17:18:04+00:00,['1308455536124465153'],"@ProudlyPastoral Never heard of it, absolutely love it",, never heard of it absolutely love it,True,False
742,1.3084539424105144e+18,2020-09-22 17:11:44+00:00,['1308453942410514434'],@DaveKiernan29 Also muscle pain/ache and stomach problems,, also muscle painache and stomach problems,True,False
743,1.308453829722157e+18,2020-09-22 17:11:17+00:00,['1308453829722157057'],"@DaveKiernan29 It's the standard but can also present as fatigue and stomach aches, so I was told anyway",, its the standard but can also present as fatigue and stomach aches so i was told anyway,True,False
744,1.3084505755672494e+18,2020-09-22 16:58:21+00:00,['1308450575567249416'],@DaveKiernan29 Will get back to you on that in a mo!,, will get back to you on that in a mo,True,False
745,1.3084493245488824e+18,2020-09-22 16:53:23+00:00,['1308449324548882432'],@DaveKiernan29 For real?? We stagger both and it helps slightly but you do still get a bit of a back log,, for real we stagger both and it helps slightly but you do still get a bit of a back log,True,False
746,1.3084490547545907e+18,2020-09-22 16:52:19+00:00,['1308449054754590720'],"@DaveKiernan29 Right. That's it- it's the lack of acknowledgement of children being able to spread it, and let's be real, lots of people don't even know the common symptoms in children cos it's so different from the adults lot",, right thats it its the lack of acknowledgement of children being able to spread it and lets be real lots of people dont even know the common symptoms in children cos its so different from the adults lot,True,False
747,1.3084485873958625e+18,2020-09-22 16:50:27+00:00,['1308448587395862528'],They don't know what they're saying https://t.co/uFZENLyury,,they dont know what theyre saying ,True,False
748,1.308447730705068e+18,2020-09-22 16:47:03+00:00,['1308447730705068033'],"@DaveKiernan29 Best thing you can do is give your lad a mask to wear for pickup and drop off, just in case, and make sure he's got access to hand sanitiser in case the school runs low.",, best thing you can do is give your lad a mask to wear for pickup and drop off just in case and make sure hes got access to hand sanitiser in case the school runs low,True,False
749,1.3084475397593252e+18,2020-09-22 16:46:17+00:00,['1308447539759325184'],"@DaveKiernan29 I reckon it'll be worse before it gets better cos it's all very trial and error? Which is fair enough cos it's new but.. If you're putting the economy above the lives and health of people, that's not okay",, i reckon itll be worse before it gets better cos its all very trial and error which is fair enough cos its new but if youre putting the economy above the lives and health of people thats not okay,True,False
750,1.3084473201959567e+18,2020-09-22 16:45:25+00:00,['1308447320195956736'],"@DaveKiernan29 We're fairly lucky in that there's a slight degree of order at ours re: pickup and drop off time, so that's minimising a lil. 
I dunno that I feel safe when everyone else is told to stay away from groups but I can't even have a break in a smaller group than 10 adults",," were fairly lucky in that theres a slight degree of order at ours re pickup and drop off time so thats minimising a lil 
i dunno that i feel safe when everyone else is told to stay away from groups but i cant even have a break in a smaller group than 10 adults",True,False
751,1.308446013011751e+18,2020-09-22 16:40:13+00:00,['1308446013011750914'],"Well...

Sack her.
Like this is one of many disgusting things she's said / done / tried to incite, can we just get her out... https://t.co/SSkmQEtICU",,"well

sack her
like this is one of many disgusting things shes said  done  tried to incite can we just get her out ",True,False
752,1.3084456559589868e+18,2020-09-22 16:38:48+00:00,['1308445655958986759'],Like tell me again how much you appreciate key workers cos it don't feel like it.,,like tell me again how much you appreciate key workers cos it dont feel like it,True,False
753,1.3084456546839798e+18,2020-09-22 16:38:48+00:00,['1308445654683979778'],Let's all ignore that over the last two weeks my TA and at least 5 children have been off with symptoms at one point or another,,lets all ignore that over the last two weeks my ta and at least 5 children have been off with symptoms at one point or another,True,False
754,1.3084456527336366e+18,2020-09-22 16:38:48+00:00,['1308445652733636611'],"If anyone wants more than 15 people at a wedding or a proper football game just say you're teaching a class.

Cos apparently it's absolutely fine to have 31 other people in the room, or 63 in a tiny hall.",,"if anyone wants more than 15 people at a wedding or a proper football game just say youre teaching a class

cos apparently its absolutely fine to have 31 other people in the room or 63 in a tiny hall",True,False
758,1.3078147172898363e+18,2020-09-20 22:51:41+00:00,['1307814717289836545'],@INTENSI_T @Minceirbeoir @Dylan__Dylan @Staircase2 So go do something about it instead of directing it at people that aren't even in the same country as you...,,    so go do something about it instead of directing it at people that arent even in the same country as you,True,False
759,1.307810944505045e+18,2020-09-20 22:36:41+00:00,['1307810944505044994'],@Dylan__Dylan @INTENSI_T @Minceirbeoir @Staircase2 Whatever don't feed into their hate filled view is totally swept under the rug. Disgusting really.,,    whatever dont feed into their hate filled view is totally swept under the rug disgusting really,True,False
760,1.3078059576495636e+18,2020-09-20 22:16:52+00:00,['1307805957649563648'],"@Minceirbeoir What, you mean you didn't know this? 😉💕",, what you mean you didnt know this ,True,False
761,1.3078057886022738e+18,2020-09-20 22:16:12+00:00,['1307805788602273793'],"@INTENSI_T @Minceirbeoir @Dylan__Dylan @Staircase2 What are you specifically doing to discourage sexism and assault within the music industry? 

Just say you're racist and hate Travellers and be off with ya.",,"    what are you specifically doing to discourage sexism and assault within the music industry 

just say youre racist and hate travellers and be off with ya",True,False
762,1.307805373861163e+18,2020-09-20 22:14:33+00:00,['1307805373861163015'],"@INTENSI_T @Minceirbeoir @Dylan__Dylan @Staircase2 Reporting it and calling it out when seen.
You can't expect every single member of a community to be aware of &amp; reactive to the poor choices of the few. Especially when they aren't even in the same country.
Where's your apology for the white lad that threatened me the other week",,"    reporting it and calling it out when seen
you cant expect every single member of a community to be aware of amp reactive to the poor choices of the few especially when they arent even in the same country
wheres your apology for the white lad that threatened me the other week",True,False
764,1.307780376593666e+18,2020-09-20 20:35:13+00:00,['1307780376593666048'],"👇 This.
And if you do hear people or even children speaking like this - please say something. As you'd, I assume, call out any other racism, step up and call this out too. https://t.co/JK3xu1hxMw",," this
and if you do hear people or even children speaking like this  please say something as youd i assume call out any other racism step up and call this out too ",True,False
766,1.3076745510783345e+18,2020-09-20 13:34:43+00:00,['1307674551078334464'],@brassoteach But are you going to share the recipe 😍,, but are you going to share the recipe ,True,False
769,1.3075982682732216e+18,2020-09-20 08:31:35+00:00,['1307598268273221639'],"Completely horrific.. Glad of the evidence but - it's not been taken into account. None of the police here have been disciplined.. 
(I'd say don't watch it, but it's there if you ""need to see the evidence for yourself"") https://t.co/JtGWdDSk6u",,"completely horrific glad of the evidence but  its not been taken into account none of the police here have been disciplined 
id say dont watch it but its there if you need to see the evidence for yourself ",True,False
771,1.3073167853021755e+18,2020-09-19 13:53:05+00:00,['1307316785302175746'],....May need to send a few of ours to get checked https://t.co/djPO0YRewd,,may need to send a few of ours to get checked ,True,False
775,1.307076089030865e+18,2020-09-18 21:56:38+00:00,['1307076089030864898'],@jaykaytho Someone has to be cos otherwise it's more delusion than cult,, someone has to be cos otherwise its more delusion than cult,True,False
776,1.3070734441530982e+18,2020-09-18 21:46:07+00:00,['1307073444153098243'],"@Minceirbeoir ""Never"" seems to be getting shorter and shorter every time it pops up..",, never seems to be getting shorter and shorter every time it pops up,True,False
778,1.3070686213871698e+18,2020-09-18 21:26:58+00:00,['1307068621387169799'],"Bonnie wants to start a cult, pass it on",,bonnie wants to start a cult pass it on,True,False
779,1.3070637208420598e+18,2020-09-18 21:07:29+00:00,['1307063720842059777'],"It's amazing that people like.. Actively want to discourage people's business? 
Not just the communities themselves but you better believe I'd be encouraging boycotting them if I saw that shite strung up. https://t.co/uyrCCUwSIb",,"its amazing that people like actively want to discourage peoples business 
not just the communities themselves but you better believe id be encouraging boycotting them if i saw that shite strung up ",True,False
783,1.3069095913897738e+18,2020-09-18 10:55:02+00:00,['1306909591389773825'],"🥰🥰🥰🥰🥰🥰 this makes me so happy. 

Can't wait to carry it on this term! https://t.co/nrJU1BjCA6",," this makes me so happy 

cant wait to carry it on this term ",True,False
784,1.3069094455622615e+18,2020-09-18 10:54:27+00:00,['1306909445562261504'],Need book recommendations!! My year 2s have been really enjoying Evie and The Animals by @matthaig1 - where can we go from there? #reading #edu,,need book recommendations my year 2s have been really enjoying evie and the animals by   where can we go from there  ,True,False
787,1.3066752586786245e+18,2020-09-17 19:23:53+00:00,['1306675258678624256'],The worst is when you've seen people say it and the children get it. They know and it crushes em sometimes https://t.co/duWABkJ3ZO,,the worst is when youve seen people say it and the children get it they know and it crushes em sometimes ,True,False
788,1.306653594423353e+18,2020-09-17 17:57:48+00:00,['1306653594423353353'],@Minceirbeoir Hear hear 👏,, hear hear ,True,False
792,1.3065995914255155e+18,2020-09-17 14:23:12+00:00,['1306599591425515522'],"@DaleFarmReturns ""Humble"" too then 😂",, humble too then ,True,False
793,1.3065972141064806e+18,2020-09-17 14:13:45+00:00,['1306597214106480649'],@DaveKiernan29 Makes the weeks go by 😂,, makes the weeks go by ,True,False
794,1.3065566740026122e+18,2020-09-17 11:32:40+00:00,['1306556674002612224'],"@Seanie_R 😂😂 
Would be the same to be fair if I'd seen you'd said similar!",,"  
would be the same to be fair if id seen youd said similar",True,False
795,1.30655419933372e+18,2020-09-17 11:22:50+00:00,['1306554199333720064'],"@Seanie_R Absolutely true, that! Will update when one arrives, for your peace of mind",, absolutely true that will update when one arrives for your peace of mind,True,False
796,1.3065535601429586e+18,2020-09-17 11:20:17+00:00,['1306553560142958593'],"@Seanie_R 😂
It's in my Amazon basket for payday",," 
its in my amazon basket for payday",True,False
798,1.30654556872704e+18,2020-09-17 10:48:32+00:00,['1306545568727040000'],@mm684 Haha! Aw thank you ❤️,, haha aw thank you ,True,False
799,1.3065454675185295e+18,2020-09-17 10:48:08+00:00,['1306545467518529538'],@Seanie_R Be absolutely dead right now if it hadn't but you can't beat a jam jar for transport,, be absolutely dead right now if it hadnt but you cant beat a jam jar for transport,True,False
800,1.306545363961217e+18,2020-09-17 10:47:43+00:00,['1306545363961217024'],@DaveKiernan29 Like a bit of soft danger 😂,, like a bit of soft danger ,True,False
801,1.3065224894309048e+18,2020-09-17 09:16:50+00:00,['1306522489430904832'],it survived jsyk https://t.co/EezQ8Hu947,,it survived jsyk ,True,False
802,1.3064832208343777e+18,2020-09-17 06:40:47+00:00,['1306483220834377729'],thoughts n prayers for the unsecured jam jar of soup in my bag by my laptop please,,thoughts n prayers for the unsecured jam jar of soup in my bag by my laptop please,True,False
803,1.3064659123761684e+18,2020-09-17 05:32:01+00:00,['1306465912376168448'],@__lx amen to that x,, amen to that x,True,False
804,1.3063479632587323e+18,2020-09-16 21:43:19+00:00,['1306347963258732544'],Can we all agree that @GavinWilliamson knows shit all and should keep his mouth shut and actually do his job? https://t.co/nYePAzOQM8,,can we all agree that  knows shit all and should keep his mouth shut and actually do his job ,True,False
805,1.3063422279464182e+18,2020-09-16 21:20:32+00:00,['1306342227946418177'],"*hint hint*

Jokes aside there's so little validation in the line of work and you'd make someone's day!! https://t.co/NQIgAFW4x2",,"hint hint

jokes aside theres so little validation in the line of work and youd make someones day ",True,False
807,1.3063233059144008e+18,2020-09-16 20:05:21+00:00,['1306323305914400769'],@Seanie_R @DaveKiernan29 @Minceirbeoir Likewise! Enjoy it x,,   likewise enjoy it x,True,False
809,1.3063218429034086e+18,2020-09-16 19:59:32+00:00,['1306321842903408642'],@DaveKiernan29 @Seanie_R @Minceirbeoir Night! Go relax at last,,   night go relax at last,True,False
810,1.3063205008142377e+18,2020-09-16 19:54:12+00:00,['1306320500814237696'],@DaveKiernan29 @Seanie_R @Minceirbeoir Absolutely looks it!,,   absolutely looks it,True,False
811,1.3063201922769592e+18,2020-09-16 19:52:58+00:00,['1306320192276959232'],@DaveKiernan29 @Seanie_R @Minceirbeoir Aww. Bless em both! What a comfy looking rabbit,,   aww bless em both what a comfy looking rabbit,True,False
812,1.3063199959457915e+18,2020-09-16 19:52:11+00:00,['1306319995945791491'],"@Minceirbeoir @DaveKiernan29 @Seanie_R Oooo I'm on their side there, gorgeous little pup!",,   oooo im on their side there gorgeous little pup,True,False
814,1.306319004081029e+18,2020-09-16 19:48:15+00:00,['1306319004081029121'],@Seanie_R @Minceirbeoir @DaveKiernan29 What a beaut!!!,,   what a beaut,True,False
815,1.3063189664623163e+18,2020-09-16 19:48:06+00:00,['1306318966462316547'],@DaveKiernan29 @Seanie_R @Minceirbeoir That's precious 🥰 https://t.co/Z922QBWjOn,,   thats precious  ,True,False
816,1.306317758473425e+18,2020-09-16 19:43:18+00:00,['1306317758473424897'],"@Seanie_R @Minceirbeoir @DaveKiernan29 Quick, everyone share a pet pic",,   quick everyone share a pet pic,True,False
818,1.3063168337593915e+18,2020-09-16 19:39:38+00:00,['1306316833759391745'],@Seanie_R @Minceirbeoir @DaveKiernan29 Can you IMAGINE what we all would learn about others?? God it's a dream isn't it.,,   can you imagine what we all would learn about others god its a dream isnt it,True,False
819,1.3063167062063596e+18,2020-09-16 19:39:07+00:00,['1306316706206359553'],"@4fucksake4 Cheers, will reply to ya there. Appreciate the decency even if we disagree. There's a lot to be said for that..",, cheers will reply to ya there appreciate the decency even if we disagree theres a lot to be said for that,True,False
820,1.306315979014779e+18,2020-09-16 19:36:14+00:00,['1306315979014778887'],@DaveKiernan29 @Minceirbeoir @Seanie_R Very good call there!,,   very good call there,True,False
821,1.3063157772519588e+18,2020-09-16 19:35:26+00:00,['1306315777251958784'],@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 thought you had smth better on offer cos you got your response way back when.,,       thought you had smth better on offer cos you got your response way back when,True,False
822,1.306315586398552e+18,2020-09-16 19:34:40+00:00,['1306315586398552065'],"@4fucksake4 Racism isn't about individual prejudice, it's generalised more often than not.
If I said I hated that specific man for aggressively assaulting me, fine. If I said I hate &lt;insert race here&gt; men because of it, that's understandable in the heat of it, but it's racist.",," racism isnt about individual prejudice its generalised more often than not
if i said i hated that specific man for aggressively assaulting me fine if i said i hate ltinsert race heregt men because of it thats understandable in the heat of it but its racist",True,False
823,1.3063152883806822e+18,2020-09-16 19:33:29+00:00,['1306315288380682244'],@Minceirbeoir @Seanie_R @DaveKiernan29 You inspire it yourself! Like attracts like,,   you inspire it yourself like attracts like,True,False
824,1.3063152022716047e+18,2020-09-16 19:33:09+00:00,['1306315202271604736'],"@DaveKiernan29 So glad to hear that. I do worry. But as long as people keep fighting back, step up the education, could all work out couldn't it (🤞🤞🤞)",, so glad to hear that i do worry but as long as people keep fighting back step up the education could all work out couldnt it ,True,False
825,1.306315000907207e+18,2020-09-16 19:32:21+00:00,['1306315000907206658'],@Seanie_R @DaveKiernan29 @Minceirbeoir Don't mind a decent argument but the one liners and the false stats get me 😴,,   dont mind a decent argument but the one liners and the false stats get me ,True,False
826,1.3063148631284777e+18,2020-09-16 19:31:48+00:00,['1306314863128477698'],@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Where,,       where,True,False
827,1.3063148197174725e+18,2020-09-16 19:31:37+00:00,['1306314819717472260'],"@4fucksake4 Like you could potentially have asked a question of the many Travellers on here, and got an honest answer and discussion.",, like you could potentially have asked a question of the many travellers on here and got an honest answer and discussion,True,False
828,1.306314683629138e+18,2020-09-16 19:31:05+00:00,['1306314683629137920'],"@4fucksake4 Good! That's really good and I'm glad you have a healthy outlet for your thoughts, especially the ones that need addressing..
Twitter isn't the best platform for that, I'll admit. Asking is fine, it's.. The generalisations and things that get people's backs up.",," good thats really good and im glad you have a healthy outlet for your thoughts especially the ones that need addressing
twitter isnt the best platform for that ill admit asking is fine its the generalisations and things that get peoples backs up",True,False
829,1.3063143084276818e+18,2020-09-16 19:29:35+00:00,['1306314308427681792'],"@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Being wrong is okay, yeah? It's fine. You've not had a good argument yet.",,       being wrong is okay yeah its fine youve not had a good argument yet,True,False
830,1.3063139727868273e+18,2020-09-16 19:28:15+00:00,['1306313972786827266'],@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Even the other one arguing this had better chat,,       even the other one arguing this had better chat,True,False
831,1.3063137236032922e+18,2020-09-16 19:27:16+00:00,['1306313723603292164'],@howzatcp @4fucksake4 @DaveKiernan29 @OfAntiracism @Minceirbeoir @joe_okoh1 @EbunJoseph1 Not at all like that but okay whatever.,,       not at all like that but okay whatever,True,False
832,1.3063135574501335e+18,2020-09-16 19:26:36+00:00,['1306313557450133505'],"@4fucksake4 But it's still not okay. 
Nor is sexism, ageism, etc etc.",," but its still not okay 
nor is sexism ageism etc etc",True,False
833,1.3063133942665298e+18,2020-09-16 19:25:57+00:00,['1306313394266529797'],@Seanie_R @Minceirbeoir @DaveKiernan29 Nah you absolutely do!! Channelling that in a good way is bloody difficult,,   nah you absolutely do channelling that in a good way is bloody difficult,True,False
834,1.3063130955733156e+18,2020-09-16 19:24:46+00:00,['1306313095573315588'],"@DaveKiernan29 Right, absolutely. There are so many situations where a challenge is needed to promote thinking outside your own bubble and I'm totally open to them. 
Like, can't stand racism, but it does get the brain working again after a shite day",," right absolutely there are so many situations where a challenge is needed to promote thinking outside your own bubble and im totally open to them 
like cant stand racism but it does get the brain working again after a shite day",True,False
835,1.3063126811341947e+18,2020-09-16 19:23:07+00:00,['1306312681134194688'],@Minceirbeoir @DaveKiernan29 @Seanie_R You all have incredible strength!,,   you all have incredible strength,True,False
836,1.3063125485437583e+18,2020-09-16 19:22:36+00:00,['1306312548543758336'],"@4fucksake4 Yes I agree there. But then there's help for that, because it's an unhealthy and damaging way to be thinking, even if it is for an extremely valid reason. 
As for racism..............",," yes i agree there but then theres help for that because its an unhealthy and damaging way to be thinking even if it is for an extremely valid reason 
as for racism",True,False
837,1.3063121169793393e+18,2020-09-16 19:20:53+00:00,['1306312116979339268'],"@4fucksake4 Then that is really truly awful, and I'm sorry to hear so ❤️ Hope you were able to report it all properly and something been done.",, then that is really truly awful and im sorry to hear so  hope you were able to report it all properly and something been done,True,False
838,1.3063118900632986e+18,2020-09-16 19:19:59+00:00,['1306311890063298560'],"@4fucksake4 Hm..
Can't even move into a home without settled people torching it.
Can't get served in pubs.
Shite provisions in schools.
Racial abuse from young.

When settled people as a whole decide to embrace and progress with the Pavee community, I will be the first to congratulate them.",," hm
cant even move into a home without settled people torching it
cant get served in pubs
shite provisions in schools
racial abuse from young

when settled people as a whole decide to embrace and progress with the pavee community i will be the first to congratulate them",True,False
