Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
76,1.5544815945383608e+18,2022-08-02 14:57:47+00:00,['1554481594538360835'],"Services short-staffed across the country, specially in rural/peripheral areas. Patients&amp; those who draw on social care are already sufferering. Incredible that PM candidate offered payouts outside London &amp; SE as s solution. Grinding down, not levelling up. https://t.co/ZLEXgDAvGh",services shortstaffed across the country specially in ruralperipheral areas patientsamp those who draw on social care are already sufferering incredible that pm candidate offered payouts outside london amp se as s solution grinding down not levelling up ,True,False
77,1.5544802400759808e+18,2022-08-02 14:52:24+00:00,['1554480240075980800'],"People who live outside London &amp; the South East must learn to put up with understaffed health&amp; personal social services says someone wanting to be PM of whole country. What are Tory MPs from places affected in SW, Midlands, N doing  for their constituents? https://t.co/5j0JcbLvUv",people who live outside london amp the south east must learn to put up with understaffed healthamp personal social services says someone wanting to be pm of whole country what are tory mps from places affected in sw midlands n doing  for their constituents ,True,False
81,1.5538441844398244e+18,2022-07-31 20:44:57+00:00,['1553844184439824384'],So would I. But most important is getting them elected so that at least some of the policies on which we agree can be acted on. https://t.co/y4yF2xjFdh,so would i but most important is getting them elected so that at least some of the policies on which we agree can be acted on ,True,False
85,1.553768212201984e+18,2022-07-31 15:43:04+00:00,['1553768212201984000'],I thought they had been married for some time. https://t.co/9RekfODn4C,i thought they had been married for some time ,True,False
87,1.5537246626217984e+18,2022-07-31 12:50:01+00:00,['1553724662621798401'],"Also worth remembering that Spectrum, like Mencap, was set up by parents who rightly wanted something better for their children.",also worth remembering that spectrum like mencap was set up by parents who rightly wanted something better for their children,True,False
88,1.5537246595558605e+18,2022-07-31 12:50:00+00:00,['1553724659555860480'],"In longer run we need support designed run by &amp; with, rather than simply for, people with learning disabilities &amp; autistic people, &amp; their families. But in the short &amp; medium term??",in longer run we need support designed run by amp with rather than simply for people with learning disabilities amp autistic people amp their families but in the short amp medium term,True,False
89,1.553724655260803e+18,2022-07-31 12:49:59+00:00,['1553724655260803074'],"Postings across FB today from other providers, from people looking for a PA, from people waiting in hospital for home care package. Obvs working 84+ hours a week without proper management support makes jobs attractive, but with high housing costs even good employers struggling.",postings across fb today from other providers from people looking for a pa from people waiting in hospital for home care package obvs working 84 hours a week without proper management support makes jobs attractive but with high housing costs even good employers struggling,True,False
90,1.553724651519484e+18,2022-07-31 12:49:58+00:00,['1553724651519483905'],"Abuse &amp; neglect must be called out wherever it happens:hospital/care home/supported living/people's own homes. It doesn't excuse mistreating the people who live in services or those who work in them, but the staff shortage in Cornwall is real.",abuse amp neglect must be called out wherever it happenshospitalcare homesupported livingpeoples own homes it doesnt excuse mistreating the people who live in services or those who work in them but the staff shortage in cornwall is real,True,False
91,1.5537246481095311e+18,2022-07-31 12:49:57+00:00,['1553724648109531137'],"Glad you've spotted this one, George, was about to send it to you. Serious worries about this Cornwall provider, who have several more homes in the county Also been referred to Charities commissioner. Many of the people living in Spectrum houses come from other parts of country https://t.co/HHvSk7d5MO",glad youve spotted this one george was about to send it to you serious worries about this cornwall provider who have several more homes in the county also been referred to charities commissioner many of the people living in spectrum houses come from other parts of country ,True,False
94,1.553684852389593e+18,2022-07-31 10:11:49+00:00,['1553684852389593089'],"In Cornwall another of the promised new hospitals (well, new buildings on hospital site) likewise 'paused' for lack of funding fron central government.  @JayneKirkham4 @AndrewGeorge_ https://t.co/juitmcDUe0",in cornwall another of the promised new hospitals well new buildings on hospital site likewise paused for lack of funding fron central government    ,True,False
98,1.553322484384006e+18,2022-07-30 10:11:54+00:00,['1553322484384006144'],To pack the house of Lords? https://t.co/XoXfdnsLPf,to pack the house of lords ,True,False
105,1.552905878780932e+18,2022-07-29 06:36:27+00:00,['1552905878780932096'],Horrifying! All possible good wishes to them &amp; the whole team. https://t.co/yvrugonQqh,horrifying all possible good wishes to them amp the whole team ,True,False
106,1.5529055375070085e+18,2022-07-29 06:35:06+00:00,['1552905537507008513'],"I want to see support for underpaid workers, on the railways, in our NHS, in social care, among other places. That can't happen without strong Trade Unions &amp; a Labour Government . I hope that you decide to vote for Jayne in the next General Election. https://t.co/KjmmAnfvId",i want to see support for underpaid workers on the railways in our nhs in social care among other places that cant happen without strong trade unions amp a labour government  i hope that you decide to vote for jayne in the next general election ,True,False
107,1.552687912730362e+18,2022-07-28 16:10:20+00:00,['1552687912730361862'],"If those planning services do not recognise the expertise of disabled people &amp; Disabled People's Organisations as equal partners, the services they plan won't work well. https://t.co/jA4EyubQfp",if those planning services do not recognise the expertise of disabled people amp disabled peoples organisations as equal partners the services they plan wont work well ,True,False
109,1.552565835327234e+18,2022-07-28 08:05:15+00:00,['1552565835327234050'],"Even if they lack the capacity to make the ecudion, their views and wishes should be taken into account by those deciding best interest. https://t.co/bjyrlFz3gz",even if they lack the capacity to make the ecudion their views and wishes should be taken into account by those deciding best interest ,True,False
111,1.5524142269956178e+18,2022-07-27 22:02:48+00:00,['1552414226995617792'],Though the two are not mutually exclusive https://t.co/Y5gSiCl6Ek,though the two are not mutually exclusive ,True,False
114,1.55198392617182e+18,2022-07-26 17:32:57+00:00,['1551983926171820035'],Bread and roses. https://t.co/dxJ8emACTt,bread and roses ,True,False
115,1.5519710740862607e+18,2022-07-26 16:41:52+00:00,['1551971074086260737'],"Well, it cheered me up. Enjoying it for its own sake,&amp; remembering @justicefornico   someone I never knew when he was alive but think of whenever I see these flowers. https://t.co/ShSJQiYnKO",well it cheered me up enjoying it for its own sakeamp remembering    someone i never knew when he was alive but think of whenever i see these flowers ,True,False
125,1.5514802171218248e+18,2022-07-25 08:11:23+00:00,['1551480217121824769'],"Please recognise the expertise of those who draw on the service. Older &amp; disabled people, &amp; those caring for them on an unpaid basis have knowledge &amp; skills as well as rights &amp; wishes. This time build with not just for them. ,@nacsils https://t.co/U1dv7bL3Wp",please recognise the expertise of those who draw on the service older amp disabled people amp those caring for them on an unpaid basis have knowledge amp skills as well as rights amp wishes this time build with not just for them  ,True,False
135,1.5498346033341768e+18,2022-07-20 19:12:18+00:00,['1549834603334176768'],"You have treated me, taught me, worked alongside me, studied with me learned from me. Thanks to all working in our NHS from around the world. https://t.co/dYZ2ySEQqC",you have treated me taught me worked alongside me studied with me learned from me thanks to all working in our nhs from around the world ,True,False
140,1.5496799642656154e+18,2022-07-20 08:57:49+00:00,['1549679964265615361'],Thank you for the thread. https://t.co/JtfyXYxP3H,thank you for the thread ,True,False
141,1.5494170505982648e+18,2022-07-19 15:33:06+00:00,['1549417050598264832'],"Missing out if we don""t consider rights, interest &amp; expertise of people drawing on social care, that is disabled &amp; older people &amp; unpaid carers. They know things that professional experts may not. https://t.co/V8mu4YLXRF",missing out if we dont consider rights interest amp expertise of people drawing on social care that is disabled amp older people amp unpaid carers they know things that professional experts may not ,True,False
150,1.5484058417782497e+18,2022-07-16 20:34:55+00:00,['1548405841778249729'],Have it on DVD. Entrancing. https://t.co/95U3AUuyPE,have it on dvd entrancing ,True,False
155,1.5481935790628577e+18,2022-07-16 06:31:27+00:00,['1548193579062857729'],What proportion of those currently awaiting discharge from Treliske need no more than a cuppa &amp; a chat? How many have relatives under 80 who can shelve their other responsibilities to cover for lack of home care &amp; care home staff? Sudden shortage of love? I doubt it. https://t.co/acF17Ue8Rt,what proportion of those currently awaiting discharge from treliske need no more than a cuppa amp a chat how many have relatives under 80 who can shelve their other responsibilities to cover for lack of home care amp care home staff sudden shortage of love i doubt it ,True,False
163,1.5469773880299602e+18,2022-07-12 21:58:45+00:00,['1546977388029960192'],"Laughing, as my mum used to say, on the wrong side of my face. https://t.co/DHlWIk061S",laughing as my mum used to say on the wrong side of my face ,True,False
164,1.5469222490343877e+18,2022-07-12 18:19:39+00:00,['1546922249034387456'],"Was this taken pre-Covid? Indoors, close  to one another, no masks. Public Health message? https://t.co/wdBlPNK3w8",was this taken precovid indoors close  to one another no masks public health message ,True,False
166,1.5468708833267794e+18,2022-07-12 14:55:32+00:00,['1546870883326779393'],"Taking a deep dive into the ball-park again, Tom? wach out for the elephant. https://t.co/c8QJKbSuXX",taking a deep dive into the ballpark again tom wach out for the elephant ,True,False
167,1.5468681332893942e+18,2022-07-12 14:44:37+00:00,['1546868133289394176'],How many of the 'medically optimised' people currently in RCHT have a healthy relative under the age of 80 who loves them &amp; can swiftly shelve their other responsibilities to give the necessary support? This crisis is not a failure of love but of staffing in social care &amp; NHS. https://t.co/DdZNa8LFZh,how many of the medically optimised people currently in rcht have a healthy relative under the age of 80 who loves them amp can swiftly shelve their other responsibilities to give the necessary support this crisis is not a failure of love but of staffing in social care amp nhs ,True,False
168,1.546832787914752e+18,2022-07-12 12:24:10+00:00,['1546832787914752001'],"Flu epidemics also cause huge problems for health services too, because of staff sickness as well as increased number of patients.  Flu is, as I understand it, less likely than Covid to cause longer term organ damage. Most people w Covid don't get very ill but more than flu. https://t.co/GhSszF6YSA",flu epidemics also cause huge problems for health services too because of staff sickness as well as increased number of patients  flu is as i understand it less likely than covid to cause longer term organ damage most people w covid dont get very ill but more than flu ,True,False
170,1.5468305987146588e+18,2022-07-12 12:15:28+00:00,['1546830598714658816'],"Agree about language. But 3 groups of people have skills, expertise, &amp; autonomy undervalued in present ""social care"" system. 1)those who draw on care,2)family 
 &amp; friends who care about &amp; may care for them too, 3)PAs/support/care staff on low pay. All need to be heard. @nacsils https://t.co/q4XYUT7Pl7","agree about language but 3 groups of people have skills expertise amp autonomy undervalued in present social care system 1those who draw on care2family 
 amp friends who care about amp may care for them too 3passupportcare staff on low pay all need to be heard  ",True,False
173,1.546465848344314e+18,2022-07-11 12:06:04+00:00,['1546465848344313858'],"Personally blame the ones who lied about £350 a week for NHS, matching income Cornwall got from EU &amp; saving fishing industry more than people who believed the lies. Don't you? https://t.co/wosTl0Sfd4",personally blame the ones who lied about £350 a week for nhs matching income cornwall got from eu amp saving fishing industry more than people who believed the lies dont you ,True,False
176,1.546413160856535e+18,2022-07-11 08:36:43+00:00,['1546413160856535040'],You might like @TommyShakes blog. Lots of good stories. https://t.co/J5DEwjX6Qj,you might like  blog lots of good stories ,True,False
179,1.5462056643845243e+18,2022-07-10 18:52:12+00:00,['1546205664384524288'],"We need clear public messaging. Covid is still a dangerous virus. Airborne. Highly infectious. Great that most people now won't get seriousy ill, but some will. Good ventilation, masks in indoor spaces &amp; avoiding crowds will keep numbers down. Most people don't know this. https://t.co/QHaSoNRWpv",we need clear public messaging covid is still a dangerous virus airborne highly infectious great that most people now wont get seriousy ill but some will good ventilation masks in indoor spaces amp avoiding crowds will keep numbers down most people dont know this ,True,False
187,1.5461108728206172e+18,2022-07-10 12:35:32+00:00,['1546110872820617217'],"Puzzled about where, other than a football club in Glasgow, is Celtic. Notice in W Briton that St Ives West Cornwall &amp; IoS- &amp; Camborne Redruth &amp; Hayle are described as Celtic Fringe parliamentary seats but not Truro &amp; Falmouth. Where exactly does Celtic sea stop? https://t.co/jiZdRIRCY0",puzzled about where other than a football club in glasgow is celtic notice in w briton that st ives west cornwall amp ios amp camborne redruth amp hayle are described as celtic fringe parliamentary seats but not truro amp falmouth where exactly does celtic sea stop ,True,False
188,1.546108554041561e+18,2022-07-10 12:26:19+00:00,['1546108554041561088'],Looking forward to reading his. https://t.co/PqmABaCHuD,looking forward to reading his ,True,False
190,1.546106758870999e+18,2022-07-10 12:19:11+00:00,['1546106758870999041'],"George ""useless"" Eustice. https://t.co/bRUPR7UW67",george useless eustice ,True,False
193,1.546105866759426e+18,2022-07-10 12:15:38+00:00,['1546105866759426050'],"When services are overwhelmed likely that people with learning disabilities suffer most. Any good studies of effects of ambulance delays? Already know people with learning disabilities tend to present later in course of an illness, so delays likely to have (even) worse effects. https://t.co/a9tUlNth3b",when services are overwhelmed likely that people with learning disabilities suffer most any good studies of effects of ambulance delays already know people with learning disabilities tend to present later in course of an illness so delays likely to have even worse effects ,True,False
197,1.5457063422157128e+18,2022-07-09 09:48:04+00:00,['1545706342215712771'],"Grannie's rhubarb for the dreaded Japanese Knotweed, as kids our name for it was lemonade plant but I think we made that one up. Lords and Ladies and Cuckoo Pint for wild arum. https://t.co/UssvR1SNLw",grannies rhubarb for the dreaded japanese knotweed as kids our name for it was lemonade plant but i think we made that one up lords and ladies and cuckoo pint for wild arum ,True,False
198,1.5457051239675576e+18,2022-07-09 09:43:14+00:00,['1545705123967557632'],Club met on Zoom for 2 years &amp; was just tentatively getting back too live meetings. Not everyone knows/believes singing is a risk or that ventilation is essential. Different attitudes to Covid risk splitting membership. https://t.co/bjLcEhPfGP,club met on zoom for 2 years amp was just tentatively getting back too live meetings not everyone knowsbelieves singing is a risk or that ventilation is essential different attitudes to covid risk splitting membership ,True,False
199,1.5457020775187784e+18,2022-07-09 09:31:07+00:00,['1545702077518778368'],"23/28 people infected at local singing club, hoping none seriously, but several more than ""just a cold"". Symptoms preceded positive test for some. Any idea how long this one lasts? Asking for a lot of friends. https://t.co/g55EINVIXD",2328 people infected at local singing club hoping none seriously but several more than just a cold symptoms preceded positive test for some any idea how long this one lasts asking for a lot of friends ,True,False
200,1.5455034013912924e+18,2022-07-08 20:21:39+00:00,['1545503401391292418'],"DG of the Beeb? Director of Bank of England. He lacks the skills, experience, probity - but when did he ever let that kind of thing stop him. https://t.co/DkMOtCXZow",dg of the beeb director of bank of england he lacks the skills experience probity  but when did he ever let that kind of thing stop him ,True,False
201,1.5455016071855882e+18,2022-07-08 20:14:31+00:00,['1545501607185588224'],Anti-corruption Tsar. https://t.co/DkMOtCXZow,anticorruption tsar ,True,False
202,1.5455014244103127e+18,2022-07-08 20:13:48+00:00,['1545501424410312704'],"No idea where he heard it. US slang and not that new, as your other answers say, probably from pool. Doubt BJ has read Kirstin Hunter's 1968 YA book, The Soul Brothers &amp; Sister Lou, where a character says, ""that's the breaks"". https://t.co/KHFxOH3ZGJ",no idea where he heard it us slang and not that new as your other answers say probably from pool doubt bj has read kirstin hunters 1968 ya book the soul brothers amp sister lou where a character says thats the breaks ,True,False
203,1.5454964031993774e+18,2022-07-08 19:53:51+00:00,['1545496403199377409'],"@PaulbernalUK And he himself personally has actually left the building. Also, on past form, he will be back somewhere or other soon. Though probably not as PM.", and he himself personally has actually left the building also on past form he will be back somewhere or other soon though probably not as pm,True,False
205,1.545371115060609e+18,2022-07-08 11:36:00+00:00,['1545371115060609025'],"Deaths are rising, hospital admissions are rising, as far as Government will allow us to work out, infection rates are rising steeply. The pandemic is NOT over &amp; it is not just a cold. Ventilation &amp; stay away from crowds https://t.co/XRztToVCqF",deaths are rising hospital admissions are rising as far as government will allow us to work out infection rates are rising steeply the pandemic is not over amp it is not just a cold ventilation amp stay away from crowds ,True,False
215,1.5449595288479416e+18,2022-07-07 08:20:30+00:00,['1544959528847941633'],Have you found a publisher for these yet? Or are you staying on for The Care-taker series? https://t.co/8wqYcIG7Pw,have you found a publisher for these yet or are you staying on for the caretaker series ,True,False
216,1.544946059063038e+18,2022-07-07 07:26:58+00:00,['1544946059063037954'],Are you holding your breath? https://t.co/H0yiyflUKY,are you holding your breath ,True,False
227,1.5446215070029087e+18,2022-07-06 09:57:19+00:00,['1544621507002908672'],Really interesting. Where did you find it? https://t.co/OEJVveyMNa,really interesting where did you find it ,True,False
232,1.5444229104499302e+18,2022-07-05 20:48:10+00:00,['1544422910449930241'],"5 out of 6 Cornish constituencies voted Brexit. As it happens the Museum &amp; the swimming pool hat's closing are in he single remain constituency. Mind you, the day centres &amp; outdoor activity centre are in the other constituencies. https://t.co/jmuDHFqoXp",5 out of 6 cornish constituencies voted brexit as it happens the museum amp the swimming pool hats closing are in he single remain constituency mind you the day centres amp outdoor activity centre are in the other constituencies ,True,False
241,1.543974261995479e+18,2022-07-04 15:05:24+00:00,['1543974261995479045'],"There is no box to tick for, if you ask a silly question, you get a silly answer https://t.co/gsu7M3XkyL",there is no box to tick for if you ask a silly question you get a silly answer ,True,False
243,1.543876671937413e+18,2022-07-04 08:37:37+00:00,['1543876671937413121'],"How's your affordable on wages actually paid to people in Cornwall? How much social housing? How many reserved for essential workers? Any limits on second, third, fourth homes? https://t.co/3Arq8b2NC8",hows your affordable on wages actually paid to people in cornwall how much social housing how many reserved for essential workers any limits on second third fourth homes ,True,False
244,1.543874297650942e+18,2022-07-04 08:28:11+00:00,['1543874297650941954'],"Really keen to hear how you will bring in the expertise of the disabled &amp; older people to develop a service that supports their autonomy. 3 sets of experts neglected in these discussions, care workers, unpaid carers, people who draw on services. All need to have a say. @nacsils https://t.co/nIp98fjRoC",really keen to hear how you will bring in the expertise of the disabled amp older people to develop a service that supports their autonomy 3 sets of experts neglected in these discussions care workers unpaid carers people who draw on services all need to have a say  ,True,False
246,1.543871995779195e+18,2022-07-04 08:19:02+00:00,['1543871995779194880'],"Really important survey for family% friends/neighbours who're supporting a person with dementia or memory loss. Is there also one for people  with dementia themselves, many ocwhom are capable of doing a survey despite I creasing memory loss. https://t.co/Pc9XvbzY4F",really important survey for family friendsneighbours whore supporting a person with dementia or memory loss is there also one for people  with dementia themselves many ocwhom are capable of doing a survey despite i creasing memory loss ,True,False
248,1.543365113301844e+18,2022-07-02 22:44:52+00:00,['1543365113301843969'],"Thought provoking, &amp; a call for honesty. People with learning disabilities deserve our respect because they're our fellow citizens, our fellow humans. Celebrate achievement but do not cry down those who do not, cannot, achieve in those terms. https://t.co/brQdKF3EIM",thought provoking amp a call for honesty people with learning disabilities deserve our respect because theyre our fellow citizens our fellow humans celebrate achievement but do not cry down those who do not cannot achieve in those terms ,True,False
250,1.5431276320526336e+18,2022-07-02 07:01:12+00:00,['1543127632052633601'],Number of people available  for jobs in 'social care' is now far less than number who need to draw on such support. Post implies that caring about someone means you should care for them &amp; suggests a shift to unpaid care by (usually female) family members is what is needed.,number of people available  for jobs in social care is now far less than number who need to draw on such support post implies that caring about someone means you should care for them amp suggests a shift to unpaid care by usually female family members is what is needed,True,False
