,author_id,edit_history_tweet_ids,id,text,followers_count,following_count,tweet_count,listed_count
43,1702128128,['1563996347119845379'],1563996347119845379,"The supervising physician is responsible for medical advice provided over the phone regardless of who gives it, so following correct protocols to avoid liability is critical. Learn more.  https://t.co/YhN8SemBef

#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/5dxhDlsu9T",693,990,6823,37
44,1702128128,['1561747835128893440'],1561747835128893440,"Workplace violence training in your medical practice can include de-escalation techniques, active shooter protocols and practice drills. Learn more. https://t.co/LMMHCQSVBs

#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/zPnReVIk0i",693,990,6823,37
45,1702128128,['1561002121494921216'],1561002121494921216,"Giving medical advice over the phone can expose clinical professionals to significant liability. Read our article about effective telephone triage to learn more. https://t.co/YhN8SemBef 

#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/DsamEigGMK",693,990,6823,37
46,1702128128,['1559962303348490247'],1559962303348490247,"If you’re a Georgia physician involved in a medical malpractice case, you may be required to report the event to the Georgia Composite Board of Medicine. Read our article for guidelines. https://t.co/2PrNfPls4X

#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/1uFlnVlDbe",693,990,6823,37
47,1702128128,['1556291842538409984'],1556291842538409984,"Using virtual medical scribes comes with a unique set of security risks. Are you protected? https://t.co/bGNIKAGY6h

#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/sJzpwcnPn5",693,990,6823,37
48,1702128128,['1555189822486192128'],1555189822486192128,"Telephone triage is a crucial component in providing high-quality healthcare to patients. Read our article to learn about establishing proper protocols for its use. https://t.co/YhN8SemBef 

#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/qLLlQP2kT9",693,990,6823,37
49,1702128128,['1552698410276474883'],1552698410276474883,"Using virtual medical scribes comes with a unique set of security risks. Are you protected? https://t.co/bGNIKAGY6h
#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/5uuKc4Iwdu",693,990,6823,37
50,1702128128,['1547629785123237894'],1547629785123237894,"Using virtual medical scribes comes with a unique set of security risks. Are you protected? https://t.co/bGNIKApmHH

#healthcareworker #hospitalmanagement #healthcaremanagement https://t.co/UueAbHXqBv",693,990,6823,37
51,1546572264522522624,['1564622529519648775'],1564622529519648775,"Read All the Daily Medical News on https://t.co/CxHOKfmR2W ! 🗞

#NEWS
#medtwitter 
#medstudenttwitter 
#Medical 
#meded
#urology 
#doctors 
#Healthcareworker 
#healthcare 
#medtech https://t.co/rVW0V99GED",24,25,63,0
52,1546572264522522624,['1562817086698958848'],1562817086698958848,"https://t.co/nawuMHYrzC is the first global healthcare platform providing knowledge exchange and relevant news to highly experienced healthcare specialists like you! 🚀
#medtwitter 
#medstudenttwitter 
#Medical 
#meded
#urology 
#doctors 
#Healthcareworker 
#healthcare 
#medtech https://t.co/PwyNmpwEXn",24,25,63,0
82,2423836260,['1564337950791708672'],1564337950791708672,https://t.co/yh4eUu7aTG #healthcare #Healthcareworker,242,502,960,0
83,382149819,['1564330989664493570'],1564330989664493570,"Good look at #HealthCareWorker shortage in the #NWT and #Nunavut by @BlakeEmily. It's a disturbing situation, that has no long-term solution in sight. #Yellowknife #healthcare https://t.co/Aejo2Mfc04",1004,1404,3976,21
84,182392111,['1564294599107309568'],1564294599107309568,@DOHgovph ano na po nangyari sa One Covid Allowance benefits po namin? Baka pwede po kami mag follow up. #Healthcareworker #CREC,112,321,1418,0
85,1219224094903652352,['1564290545899511809'],1564290545899511809,"Yo @fordnation
Before you offer free courses make sure you give us the money we are supposed to get for supplies

#Healthcareworker #psw #onterrible https://t.co/hUNyLcfBvo",1744,981,2632,17
88,1896742076,['1564252916902514691'],1564252916902514691,"HOT Nurse got the psych patient back to his room, when she left nigga was CONFUSED....(tgj) #hospitals #Healthcareworker #HealthCareAwarenessMonth #poetrycommunity #writersoftwitter",661,2280,36394,113
89,1450643054965100547,['1564236423921750016'],1564236423921750016,"The latest mask rules in Singapore 😷
#Sector  #Regulations  #regulation  #publictransport  #PublicTransportation  #healthcare  #Healthcareworker  #health  #Masks  #mask  #hospital https://t.co/mp8u6WJjax",21,23,408,0
90,109352367,['1564220769617453056'],1564220769617453056,"Sklar Disinfectants are ready-to-use, non-toxic, and safe for use on medical and surgical equipment. Click the link for more information. 
#medicalprofessionals #healthcareindustry #disinfectant #healthcare #Healthcareworker #Medical 
https://t.co/TjmEX9A9iD https://t.co/GWEDlApcFf",888,310,252,7
92,729644284908077057,['1564219639973892096'],1564219639973892096,"#Proteins can change their structural arrangement with surprising ease?

#MDforlives #twitterpoll #Healthcareworker #Paidsurvey",2871,2594,1896,16
93,1556238151676461059,['1564218288007168003'],1564218288007168003,"3M have a huge range of medical equipment of the highest standards.

#medicalequipment #homecare #medtrade #medicaldevices #healthcare #Healthcareworker 

https://t.co/XenGSJz66X",51,82,2119,0
95,151376102,['1564181227632218112'],1564181227632218112,"With “COVID normal as they call it, it’s worse than it was before, in terms of the new cohort of patients that we’re getting in, as well as the volume of patients + their needs + for the employees”
#hospital #COVID19Aus #Healthcareworker #healthcarecrisis
https://t.co/evdThSjT1v",2319,935,9904,42
96,27518001,['1564144097027395584'],1564144097027395584,"Exchange with a #railroad worker and Will Lehman, socialist candidate for UAW president: How to build rank-and-file committees #https://www.wsws.org/en/articles/2022/08/29/rail-a29.html #autoworkers #teachers #nurses #healthcareworker #constructionworker #UPS #Amazon #educators",404,177,12450,22
97,3011866286,['1564134405441892354'],1564134405441892354,"@colonelhogans @FairAusPol Lets hope #Barnyard needs no #RN assistance or #care in the near future  😈🤡🙄
#Healthcareworker #LNPNeverAgain https://t.co/8sjDQDxmiA",5518,6074,357600,233
98,203480003,['1564126967892303872'],1564126967892303872,#Chhattisgarh #healthcare #Healthcareworker #bastar #jagdalpur https://t.co/ZGMtgg1D15,139,101,14809,193
99,1453964891748855810,['1564079697176461312'],1564079697176461312,"This is why you should ground yourself

#Healthcareworker https://t.co/xwzwZAngzi",298,244,16479,19
100,357733433,['1564014602354032646'],1564014602354032646,"Literally had a patient mock me because I stuttered a bit when explaining how high risk he is for a stroke and how he should stay for admission…he left AMA. 🤷🏽‍♂️ Covid and the MAGAts took our empathy, compassion, and politeness let’s bring them back. #Healthcareworker",168,251,1000,10
101,1602690073,['1563862997306691586'],1563862997306691586,"Are you looking to optimize your mental health to perform better in your work environment? 

Blog.
https://t.co/LeCKiATMz8
..
..
..
..
#healthcare #healthcareworkers #healthcareprofessional #healthcareprofessionals #healthcareworker #mentalhealthtips #mentalhealthawareness https://t.co/VC8iuJUDFE",778,615,166,15
102,1602690073,['1563151182440591361'],1563151182440591361,"Big tech companies like Microsoft continue to focus on utilizing AI for healthcare needs. 

Blog.
https://t.co/LeCKiAUkoG
..
..
..
..
 #healthcare #healthcareworkers #healthcareheroes #healthcareprofessional #healthcareprofessionals #healthcareworker #healthcareforall https://t.co/fABGCtyfv5",778,615,166,15
103,1602690073,['1562781232316170240'],1562781232316170240,"Administrative waste is a growing problem in healthcare.

Blog.
https://t.co/LeCKiAUkoG
..
..
..
..
 #healthcare #healthcareworkers #healthcareheroes #healthcareprofessional #healthcareprofessionals #healthcareworker #healthcareforall #selfcareishealthcare #naturalhealthcare #AI https://t.co/PWzGJnJBmK",778,615,166,15
104,1530365672202592256,['1563659863695187968'],1563659863695187968,"Another day, another glorious day! #working @Walmart Pharmacy tonight!!! come see me save lives!!!! #Healthcareworker #healthcareheros",16,79,144,0
105,42325829,['1563607226043863042'],1563607226043863042,99% of healthcare workers get denied vacations. So be nice to us. We haven’t gone anywhere in a while! #nurses #NurseLife #rnbsn #Healthcareworker,99,277,1927,3
106,4923586274,['1563535928580538368'],1563535928580538368,Excited to share the latest addition to my #etsy shop: Grinch Christmas Scrub Cap #christmas #women #scrubcap #giftideas #healthcareworker #uniform #nurses #Grinch https://t.co/AHMbXlpqjl https://t.co/y0CgReG2di,2046,4857,14012,3
107,4923586274,['1563534578694131713'],1563534578694131713,Excited to share the latest addition to my #etsy shop: Santa Hat Surgical Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses #veterinarians https://t.co/XleCSqcAOz https://t.co/Gy4sJbg9vn,2046,4857,14012,3
108,4923586274,['1563534088622854149'],1563534088622854149,Excited to share the latest addition to my #etsy shop: Grinch 12 Day of Christmas Scrub Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses https://t.co/mOGXT74MYx https://t.co/DnOJukKLpj,2046,4857,14012,3
109,4923586274,['1563003563772878848'],1563003563772878848,Excited to share the latest addition to my #etsy shop: Grinch Christmas Scrub Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses https://t.co/l3PSC9cd8o https://t.co/d1iWjpMwLp,2046,4857,14012,3
110,4923586274,['1562309232371781633'],1562309232371781633,Excited to share the latest addition to my #etsy shop: Santa Hat Surgical Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses #veterinarians https://t.co/oSBtT2DIaw https://t.co/f4vHwMrWP9,2046,4857,14012,3
111,4923586274,['1561569621240578050'],1561569621240578050,Excited to share the latest addition to my #etsy shop: Grinch Christmas Scrub Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses #Grinch https://t.co/t5vTL9fxg5 https://t.co/BkSq5CeL1D,2046,4857,14012,3
112,4923586274,['1560093123505754113'],1560093123505754113,Excited to share the latest addition to my #etsy shop: Pumpkins and Sunflowers Reversible Scrub Cap #ponytailscrubcap #nursegift #madeintheusa #healthcareworker #sunflowers #pumpkins https://t.co/UynG92I12S https://t.co/jPMWAsvYaI,2046,4857,14012,3
113,4923586274,['1559900441219141633'],1559900441219141633,2 Day Sale!  25% off !! Grinch 12 Day of Christmas Scrub Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses https://t.co/iJEifbB7Ak https://t.co/S1780AWmFv,2046,4857,14012,3
114,4923586274,['1559010517225799681'],1559010517225799681,Excited to share the latest addition to my #etsy shop: Grinch 12 Day of Christmas Scrub Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses https://t.co/Z9c5aCjvFv https://t.co/KtPtQ9BbL6,2046,4857,14012,3
115,4923586274,['1559007568646782977'],1559007568646782977,Excited to share the latest addition to my #etsy shop: Bewitched Ponytail Scrubcap #halloween #scrubcap #giftideas #healthcareworker #uniform #nurses https://t.co/SAM7TjMKpH https://t.co/aQvbBLT4Ax,2046,4857,14012,3
116,4923586274,['1557093333142540288'],1557093333142540288,Excited to share the latest addition to my #etsy shop: Grinch 12 Day of Christmas Scrub Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses https://t.co/hN6k7LTmG2 https://t.co/16iyoDkb56,2046,4857,14012,3
117,4923586274,['1553946558269460481'],1553946558269460481,Excited to share the latest addition to my #etsy shop: Grinch 12 Day of Christmas Scrub Cap #christmas #scrubcap #giftideas #healthcareworker #uniform #nurses https://t.co/ilDTqmjqNU https://t.co/OTyK5HzgO9,2046,4857,14012,3
118,1350832958488383489,['1563392504174563329'],1563392504174563329,"સાહેબ આ ચોમાસાના સમયમાં ક્યાંક ને ક્યાંક રોગચાળો ફાટી નીકળશે તો જવાબદાર ફક્ત ને ફક્ત આપ જ હશો. એમાં કર્મચારીઓ જવાબદાર ગણાશે નહી. કારણ કે કર્મચારીઓ એમની હક્કની લડાઈ લડે છે, તમે માંગણી કાલે પૂર્ણ કરો તો કર્મચારી કાલથી પોતાની ફરજ પર હાજર થઇ જશે. #Healthcareworker",114,199,6929,0
122,2741351998,['1563320947708669952'],1563320947708669952,@ianhanomansing It was a great interview too #healthcareworker x 35 yrs,58,254,2226,1
123,634226478,['1563255607427477504'],1563255607427477504,"🤐

#meme #healthcarememe #nursing #medicine #healthcareworker #rnstudent #lpnstudent #otstudent #medstudent #medicalschool #dptstudent #pastudent #pharmstudent #cnastudent https://t.co/GLimUCoEWE",7827,3231,6265,98
124,634226478,['1560718822721593346'],1560718822721593346,"Iykyk 😅

#meme #healthcarememe #nursing #medicine #healthcareworker #rnstudent #lpnstudent #otstudent #medstudent #medicalschool #dptstudent #pastudent #pharmstudent #cnastudent https://t.co/TUVgcTuyFn",7827,3231,6265,98
125,634226478,['1558182129309212672'],1558182129309212672,"😂😂🙌

#meme #healthcarememe #nursing #medicine #healthcareworker #rnstudent #lpnstudent #otstudent #medstudent #medicalschool #dptstudent #pastudent #pharmstudent #cnastudent https://t.co/NUuayvM5fu",7827,3231,6265,98
126,634226478,['1553108652709535744'],1553108652709535744,"😭

#meme #healthcarememe #nursing #medicine #healthcareworker #rnstudent #lpnstudent #otstudent #medstudent #medicalschool #dptstudent #pastudent #pharmstudent #cnastudent https://t.co/XeJFovJEgy",7827,3231,6265,98
127,634226478,['1550571866837901312'],1550571866837901312,"😏

#meme #healthcarememe #nursing #medicine #healthcareworker #rnstudent #lpnstudent #otstudent #medstudent #medicalschool #dptstudent #pastudent #pharmstudent #cnastudent https://t.co/zRUHNUAwgn",7827,3231,6265,98
128,634226478,['1548035229834625025'],1548035229834625025,"😩

#meme #healthcarememe #nursing #medicine #healthcareworker #rnstudent #lpnstudent #otstudent #medstudent #medicalschool #dptstudent #pastudent #pharmstudent #cnastudent https://t.co/UPTk4tolz0",7827,3231,6265,98
129,35304045,['1563235351648665601'],1563235351648665601,"From teal to galaxy blues…. #scrublife for me..!! 😂🩺😷🩻. #saintinaj #ina #inaj #mestisa #healthcareworker #pride #letmebeyourmotivation #🐲 @ Virginia Beach, Virginia https://t.co/ouO01UPFUO",89,226,3765,15
130,3186979231,['1563197880332333058'],1563197880332333058,💯 #healthcare #healthcareworker https://t.co/avyVm3bVSb,459,199,1606,8
131,1492622225475837960,['1563146455145099264'],1563146455145099264,"I make #VictoriaSecret look bad👅 no need for a push up or a bra😛

🦋Join me cum play #free to follow me: https://t.co/Qf1agZ2Imi

#Healthcareworker #onlyfans #adultentrateinment💥#porn
#18andup #sex #boobs🌸 #nipples #singlewomen #single #hotwomen
🇬🇧 #bigboobs #hotwife #Milf🖤 https://t.co/BPkkOOjMCj",103,43,87,0
132,1492622225475837960,['1562886948100120579'],1562886948100120579,"No panties, or bra iam i still hot ?!

 #OnlyfansFreeSubscription 🎉🦋
🌸 https://t.co/Qf1agZkRAq 

 #sex🖤 #porn #hotwomen #miltf👅#kink #bustywomen💦#hotsex #sexywomen #singlewomen #hotwomen #Healthcareworker🍆#hospital #whatsyourpleasure❤️‍🔥 #housewife #silknightglown https://t.co/sgAAtDHZkr",103,43,87,0
133,1492622225475837960,['1562877941138464768'],1562877941138464768,"Doing Yoga! Cum join me we shall roll around together:) 

 #OnlyfansFreeSubscription 🎉🦋
🌸 https://t.co/Qf1agZkRAq 

 #sex🖤 #porn #hotwomen #miltf👅#kink #bustywomen💦#hotsex #sexywomen #singlewomen #hotwomen #Healthcareworker🍆#hospital #whatsyourpleasure❤️‍🔥 #housewife https://t.co/yGzdG6ByJc",103,43,87,0
134,1492622225475837960,['1562615910611173376'],1562615910611173376,"Evening, do you think you can fit your hands around them?!

 #OnlyfansFreeSubscription 🎉🦋
🌸 https://t.co/10y2vrC5WN 

 #sex🖤 #porn #hotwomen #miltf👅#kink #bustywomen💦#hotsex #sexywomen #singlewomen #hotwomen #Healthcareworker🍆#hospital #whatsyourpleasure❤️‍🔥 #housewife https://t.co/m0ChGM6PZ0",103,43,87,0
135,1492622225475837960,['1561817850360242177'],1561817850360242177,"It's too damn hot for titties today! Just got home from work. Anyone else wanna join me in letting them hang out🙋‍♀️
 #OnlyfansFreeSubscription 🎉🦋
https://t.co/10y2vrTHln🌸

 #sex🖤 #porn #hotwomen #miltf👅#kink #bustywomen💦 #Healthcareworker🍆#hospital #whatsyourpleasure❤️‍🔥 https://t.co/gp0HBTqYkM",103,43,87,0
136,1503565691735384073,['1563057157003653122'],1563057157003653122,"Medical appointment scheduling software supports you to efficiently manage patient appointments, allowing you to treat more patients or go home on time. #Healthcareworker #Medical 
https://t.co/bnMDcWcyhV",100,383,40,0
138,2231168951,['1562970865536446467'],1562970865536446467,#progressnotes and #ChicagoPD. Life of a #Healthcareworker,106,435,911,3
139,1458086493961007109,['1562945422905094144'],1562945422905094144,👀#nurse #nurses #doctor #hospital #health #Healthcareworker #HealthCareCrisis #healthcare #COVID19 #CovidIsNotOver #VaccinesWork #VaccineSideEffects #vaccineinjuries #VaccineDeath https://t.co/54MDyjEaOw,164,123,1470,0
